Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Said El Mala","deGER","FW,MF","Köln","deBundesliga","19-083","2006","10","3","389","4.3","4","1","5","4","0","0","0","0","3.0","3.0","0.3","3.3","15","5","32","0.93","0.23","1.16","0.93","1.16","0.69","0.08","0.76","0.69","0.76",
"Julián Malatini","arARG","DF","Werder Bremen","deBundesliga","24-170","2001","2","1","91","1.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","0","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Daniel Maldini","itITA","MF","Atalanta","itSerie A","24-037","2001","6","2","180","2.0","0","0","0","0","0","0","1","0","0.5","0.5","0.1","0.6","8","7","11","0.00","0.00","0.00","0.00","0.00","0.27","0.04","0.31","0.27","0.31",
"Youssef Maleh","maMAR","MF","Lecce","itSerie A","27-087","1998","3","0","44","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","7","0.00","0.00","0.00","0.00","0.00","0.00","0.06","0.06","0.00","0.06",
"Donyell Malen","nlNED","FW","Aston Villa","engPremier League","26-312","1999","11","3","341","3.8","3","0","3","3","0","0","0","0","1.4","1.4","0.2","1.6","9","8","20","0.79","0.00","0.79","0.79","0.79","0.37","0.05","0.43","0.37","0.43",
"Ruslan Malinovskyi","uaUKR","MF","Genoa","itSerie A","32-197","1993","9","8","606","6.7","1","1","2","1","0","0","5","0","0.5","0.5","1.4","1.9","9","42","16","0.15","0.15","0.30","0.15","0.30","0.08","0.20","0.28","0.08","0.28",
"Lennard Maloney","usUSA","DF,MF","Mainz 05","deBundesliga","26-040","1999","5","2","222","2.5","0","0","0","0","0","0","0","0","0.2","0.2","0.1","0.3","0","4","1","0.00","0.00","0.00","0.00","0.00","0.07","0.03","0.10","0.07","0.10",
"Pape Mamadou Sy","snSEN","GK","Metz","frLigue 1","28-199","1997","1","1","76","0.8","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Giorgi Mamardashvili","geGEO","GK","Liverpool","engPremier League","25-049","2000","5","5","450","5.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Felix Mambimbi","chSUI","FW,MF","Le Havre","frLigue 1","24-303","2001","9","3","257","2.9","0","0","0","0","0","0","0","0","0.3","0.3","0.6","1.0","3","6","13","0.00","0.00","0.00","0.00","0.00","0.11","0.23","0.34","0.11","0.34",
"Gianluca Mancini","itITA","DF","Roma","itSerie A","29-214","1996","11","11","984","10.9","0","1","1","0","0","0","3","0","0.4","0.4","0.5","0.8","9","29","11","0.00","0.09","0.09","0.00","0.09","0.03","0.04","0.08","0.03","0.08",
"Reinildo Mandava","mzMOZ","DF,MF","Sunderland","engPremier League","31-300","1994","8","8","662","7.4","0","0","0","0","0","0","2","1","0.1","0.1","0.0","0.1","15","32","14","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Aïssa Mandi","dzALG","DF","Lille","frLigue 1","34-026","1991","10","9","793","8.8","0","0","0","0","0","0","3","0","0.1","0.1","0.5","0.6","12","58","3","0.00","0.00","0.00","0.00","0.00","0.02","0.06","0.07","0.02","0.07",
"Rolando Mandragora","itITA","MF","Fiorentina","itSerie A","28-141","1997","11","9","775","8.6","2","0","2","2","0","0","0","0","1.0","1.0","1.1","2.0","4","30","16","0.23","0.00","0.23","0.23","0.23","0.11","0.12","0.24","0.11","0.24",
"Filippo Mane","itITA","DF","Dortmund","deBundesliga","20-254","2005","2","1","85","0.9","0","0","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0","4","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mateus Mane","ptPOR","FW","Wolves","engPremier League","18-062","2007","1","0","21","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","1","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.30","0.30","0.00","0.30",
"Johan Manzambi","chSUI","MF","Freiburg","deBundesliga","20-034","2005","8","7","630","7.0","0","1","1","0","0","0","2","1","0.9","0.9","1.1","2.0","19","39","30","0.00","0.14","0.14","0.00","0.14","0.13","0.15","0.28","0.13","0.28",
"Sekou Mara","frFRA","FW","Auxerre","frLigue 1","23-110","2002","8","4","394","4.4","0","0","0","0","0","0","0","0","0.7","0.7","0.1","0.9","5","8","15","0.00","0.00","0.00","0.00","0.00","0.17","0.03","0.20","0.17","0.20",
"Alessandro Marcandalli","itITA","DF","Genoa","itSerie A","23-023","2002","5","4","337","3.7","0","0","0","0","0","0","2","0","0.1","0.1","0.0","0.1","2","6","0","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.02","0.02","0.02",
"Marcão","brBRA","DF","Sevilla","esLa Liga","29-165","1996","10","8","736","8.2","0","0","0","0","0","0","2","0","0.4","0.4","0.0","0.4","7","21","0","0.00","0.00","0.00","0.00","0.00","0.04","0.00","0.04","0.04","0.04",
"Vincent Marchetti","frFRA","MF","Paris FC","frLigue 1","28-136","1997","8","4","328","3.6","2","0","2","2","0","0","1","0","1.4","1.4","0.1","1.4","5","15","5","0.55","0.00","0.55","0.55","0.55","0.38","0.01","0.39","0.38","0.39",
"Pablo Marí","esESP","DF","Fiorentina","itSerie A","32-078","1993","7","6","553","6.1","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.1","0","9","1","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","30-301","1995","4","4","360","4.0","0","0","0","0","0","0","1","0","1.0","1.0","0.0","1.0","0","18","0","0.00","0.00","0.00","0.00","0.00","0.26","0.00","0.26","0.26","0.26",
"Mariano","doDOM","FW","Alavés","esLa Liga","32-108","1993","8","3","271","3.0","0","0","0","0","0","0","1","0","0.1","0.1","0.7","0.8","2","6","10","0.00","0.00","0.00","0.00","0.00","0.05","0.22","0.27","0.05","0.27",
"Luca Marianucci","itITA","DF","Napoli","itSerie A","21-117","2004","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","0","14","1","0.00","0.00","0.00","0.00","0.00","0.02","0.05","0.07","0.02","0.07",
"Rafa Marín","esESP","DF","Villarreal","esLa Liga","23-182","2002","9","9","810","9.0","1","0","1","1","0","0","1","0","0.3","0.3","0.0","0.4","2","30","0","0.11","0.00","0.11","0.11","0.11","0.04","0.00","0.04","0.04","0.04",
"Marius Marin","roROU","MF","Pisa","itSerie A","27-079","1998","9","7","556","6.2","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","2","16","9","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Pablo Marín","esESP","MF","Real Sociedad","esLa Liga","22-137","2003","12","6","541","6.0","0","0","0","0","0","0","1","0","0.5","0.5","0.1","0.5","13","12","21","0.00","0.00","0.00","0.00","0.00","0.08","0.01","0.09","0.08","0.09",
"João Mário Lopes","ptPOR","DF","Juventus","itSerie A","25-318","2000","8","2","241","2.7","0","0","0","0","0","0","1","0","0.1","0.1","0.2","0.3","11","15","27","0.00","0.00","0.00","0.00","0.00","0.03","0.07","0.10","0.03","0.10",
"Guillermo Maripán","clCHI","DF","Torino","itSerie A","31-195","1994","10","10","831","9.2","1","0","1","1","0","0","1","0","0.8","0.8","0.1","0.9","3","24","4","0.11","0.00","0.11","0.11","0.11","0.09","0.01","0.10","0.09","0.10",
"Omar Marmoush","egEGY","FW,MF","Manchester City","engPremier League","26-283","1999","6","2","182","2.0","0","1","1","0","0","0","0","0","1.0","1.0","1.0","2.0","7","5","18","0.00","0.49","0.49","0.00","0.49","0.51","0.50","1.01","0.51","1.01",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","31-187","1994","5","3","311","3.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","24","2","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Callum Marshall","nirNIR","FW","West Ham","engPremier League","20-354","2004","2","0","60","0.7","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","1","0","0.00","0.00","0.00","0.00","0.00","0.19","0.00","0.19","0.19","0.19",
"Eric Martel","deGER","MF,DF","Köln","deBundesliga","23-202","2002","10","10","868","9.6","0","2","2","0","0","0","2","0","0.1","0.1","0.9","1.0","2","36","9","0.00","0.21","0.21","0.00","0.21","0.01","0.10","0.10","0.01","0.10",
"Aarón Martín","esESP","DF","Genoa","itSerie A","28-209","1997","8","8","670","7.4","0","2","2","0","0","0","2","0","0.2","0.2","3.5","3.7","8","29","28","0.00","0.27","0.27","0.00","0.27","0.03","0.47","0.50","0.03","0.50",
"Gerard Martín","esESP","DF","Barcelona","esLa Liga","23-320","2002","10","5","400","4.4","0","0","0","0","0","0","1","0","0.0","0.0","0.4","0.4","6","28","34","0.00","0.00","0.00","0.00","0.00","0.00","0.10","0.10","0.00","0.10",
"Iván Martín","esESP","MF","Girona","esLa Liga","26-276","1999","10","9","795","8.8","0","1","1","0","0","0","3","1","0.1","0.1","0.2","0.3","14","35","17","0.00","0.11","0.11","0.00","0.11","0.01","0.03","0.04","0.01","0.04",
"Jon Martin","esESP","DF","Real Sociedad","esLa Liga","19-208","2006","4","4","360","4.0","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","5","16","0","0.00","0.00","0.00","0.00","0.00","0.02","0.01","0.03","0.02","0.03",
"Mario Martín","esESP","MF,FW","Getafe","esLa Liga","21-257","2004","12","10","739","8.2","2","0","2","2","0","0","4","0","0.7","0.7","0.1","0.8","14","17","20","0.24","0.00","0.24","0.24","0.24","0.09","0.01","0.10","0.09","0.10",
"Gabriel Martinelli","brBRA","FW,MF","Arsenal","engPremier League","24-152","2001","8","2","220","2.4","1","0","1","1","0","0","0","0","0.8","0.8","0.1","0.9","7","5","10","0.41","0.00","0.41","0.41","0.41","0.32","0.05","0.37","0.32","0.37",
"Arnau Martinez","esESP","DF,MF","Girona","esLa Liga","22-206","2003","11","9","682","7.6","1","1","2","1","0","0","3","0","0.4","0.4","0.1","0.5","14","28","25","0.13","0.13","0.26","0.13","0.26","0.05","0.02","0.07","0.05","0.07",
"Emiliano Martínez","arARG","GK","Aston Villa","engPremier League","33-076","1992","9","9","810","9.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Josep Martinez","esESP","GK","Inter","itSerie A","27-174","1998","2","2","180","2.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","28-087","1997","11","10","818","9.1","4","2","6","4","0","0","2","0","4.2","4.2","1.6","5.8","11","27","66","0.44","0.22","0.66","0.44","0.66","0.47","0.17","0.64","0.47","0.64",
"Pablo Martínez","esESP","MF","Levante","esLa Liga","27-268","1998","9","5","526","5.8","0","1","1","0","0","0","1","0","0.7","0.7","0.8","1.4","8","20","12","0.00","0.17","0.17","0.00","0.17","0.11","0.13","0.24","0.11","0.24",
"Ramón Martínez","esESP","DF","Sevilla","esLa Liga","23-026","2002","2","0","102","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","3","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Toni Martínez","esESP","FW","Alavés","esLa Liga","28-140","1997","12","9","795","8.8","2","1","3","2","0","0","0","0","1.8","1.8","0.2","2.0","6","8","36","0.23","0.11","0.34","0.23","0.34","0.20","0.02","0.23","0.20","0.23",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","33-031","1992","10","9","771","8.6","0","1","1","0","0","0","1","0","0.0","0.0","0.4","0.4","9","30","29","0.00","0.12","0.12","0.00","0.12","0.00","0.05","0.05","0.00","0.05",
"Omar Mascarell","gqEQG","MF","Mallorca","esLa Liga","32-288","1993","6","3","283","3.1","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","13","1","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Adam Masina","maMAR","DF","Torino","itSerie A","31-319","1994","2","1","111","1.2","0","1","1","0","0","0","0","0","0.0","0.0","0.2","0.2","0","5","0","0.00","0.81","0.81","0.00","0.81","0.00","0.16","0.16","0.00","0.16",
"Patrizio Masini","itITA","MF","Genoa","itSerie A","24-294","2001","11","9","835","9.3","0","0","0","0","0","0","3","0","1.2","1.2","0.2","1.4","11","40","12","0.00","0.00","0.00","0.00","0.00","0.12","0.02","0.15","0.12","0.15",
"Han-Noah Massengo","frFRA","MF","Augsburg","deBundesliga","24-133","2001","10","10","857","9.5","1","1","2","1","0","0","0","0","0.4","0.4","0.8","1.2","16","42","8","0.11","0.11","0.21","0.11","0.21","0.05","0.08","0.13","0.05","0.13",
"Franco Mastantuono","arARG","FW,DF","Real Madrid","esLa Liga","18-095","2007","9","7","546","6.1","1","0","1","1","0","0","3","0","2.0","2.0","0.7","2.7","7","18","69","0.16","0.00","0.16","0.16","0.16","0.33","0.11","0.44","0.33","0.44",
"Arthur Masuaku","cdCOD","DF,MF","Sunderland","engPremier League","32-010","1993","3","2","126","1.4","0","0","0","0","0","0","1","0","0.1","0.1","0.1","0.1","2","5","5","0.00","0.00","0.00","0.00","0.00","0.05","0.05","0.10","0.05","0.10",
"Clinton Mata","aoANG","DF","Lyon","frLigue 1","33-010","1992","12","12","1,061","11.8","0","0","0","0","0","0","3","0","0.1","0.1","0.1","0.2","3","30","3","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.01","0.01","0.01",
"Igor Matanovic","hrCRO","FW","Freiburg","deBundesliga","22-231","2003","8","0","194","2.2","2","0","2","1","1","1","0","0","1.0","0.2","0.4","0.6","1","2","9","0.93","0.00","0.93","0.46","0.46","0.45","0.18","0.62","0.08","0.26",
"Pape Matar Sarr","snSEN","MF","Tottenham","engPremier League","23-064","2002","10","6","573","6.4","2","2","4","2","0","0","0","0","0.7","0.7","0.6","1.4","11","21","23","0.31","0.31","0.63","0.31","0.63","0.12","0.10","0.21","0.12","0.21",
"Jean-Philippe Mateta","frFRA","FW","Crystal Palace","engPremier League","28-142","1997","11","11","959","10.7","6","0","6","4","2","2","2","0","8.1","6.5","0.3","6.8","6","10","47","0.56","0.00","0.56","0.38","0.38","0.76","0.03","0.78","0.61","0.63",
"Nemanja Matić","rsSRB","MF","Sassuolo","itSerie A","37-108","1988","10","10","891","9.9","0","0","0","0","0","0","1","0","0.0","0.0","0.3","0.3","9","47","14","0.00","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.00","0.03",
"Rudy Matondo","frFRA","MF","Auxerre","frLigue 1","17-249","2008","9","1","180","2.0","0","0","0","0","0","0","2","0","0.1","0.1","0.0","0.1","2","12","4","0.00","0.00","0.00","0.00","0.00","0.05","0.00","0.05","0.05","0.05",
"Chrislain Matsima","frFRA","DF","Augsburg","deBundesliga","23-186","2002","10","10","900","10.0","1","1","2","1","0","0","4","0","0.3","0.3","0.5","0.8","2","30","3","0.10","0.10","0.20","0.10","0.20","0.03","0.05","0.08","0.03","0.08",
"Jean Mattéo Bahoya","frFRA","FW","Eint Frankfurt","deBundesliga","20-194","2005","9","5","438","4.9","2","1","3","2","0","0","0","0","1.4","1.4","1.5","2.9","24","9","46","0.41","0.21","0.62","0.41","0.62","0.29","0.31","0.60","0.29","0.60",
"Alan Matturro","uyURU","DF","Levante","esLa Liga","21-037","2004","2","0","14","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Konstantinos Mavropanos","grGRE","DF","West Ham","engPremier League","27-341","1997","6","5","495","5.5","0","0","0","0","0","0","1","0","0.4","0.4","0.0","0.4","2","17","0","0.00","0.00","0.00","0.00","0.00","0.07","0.00","0.07","0.07","0.07",
"Christian Mawissa","frFRA","DF","Monaco","frLigue 1","20-213","2005","6","6","518","5.8","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","4","19","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Eliezer Mayenda","esESP","FW","Sunderland","engPremier League","20-193","2005","7","3","264","2.9","1","0","1","1","0","0","0","0","0.5","0.5","0.5","0.9","3","3","8","0.34","0.00","0.34","0.34","0.34","0.16","0.16","0.32","0.16","0.32",
"Borja Mayoral","esESP","FW","Getafe","esLa Liga","28-226","1997","9","8","646","7.2","4","1","5","4","0","0","0","0","1.8","1.8","0.2","2.0","0","17","22","0.56","0.14","0.70","0.56","0.70","0.25","0.03","0.28","0.25","0.28",
"Senny Mayulu","frFRA","MF,FW","Paris S-G","frLigue 1","19-184","2006","9","7","564","6.3","1","1","2","1","0","0","1","0","1.7","1.7","1.0","2.7","13","13","39","0.16","0.16","0.32","0.16","0.32","0.27","0.16","0.44","0.27","0.44",
"Ibrahim Maza","dzALG","MF,DF","Leverkusen","deBundesliga","19-358","2005","8","3","399","4.4","2","0","2","2","0","0","1","0","1.4","1.4","0.3","1.7","15","25","24","0.45","0.00","0.45","0.45","0.45","0.31","0.07","0.39","0.31","0.39",
"Noussair Mazraoui","maMAR","DF","Manchester Utd","engPremier League","28-003","1997","5","3","202","2.2","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","8","24","15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Luca Mazzitelli","itITA","MF","Cagliari","itSerie A","30-002","1995","5","0","59","0.7","0","0","0","0","0","0","2","0","0.0","0.0","0.1","0.1","1","6","0","0.00","0.00","0.00","0.00","0.00","0.00","0.10","0.10","0.00","0.10",
"Samuel Mbangula","beBEL","FW","Werder Bremen","deBundesliga","21-305","2004","9","8","583","6.5","3","1","4","3","0","0","0","0","0.5","0.5","0.5","1.0","15","22","25","0.46","0.15","0.62","0.46","0.62","0.07","0.07","0.15","0.07","0.15",
"Ethan Mbappé","frFRA","FW","Lille","frLigue 1","18-323","2006","5","0","37","0.4","2","0","2","2","0","0","0","0","0.3","0.3","0.2","0.5","2","2","6","4.86","0.00","4.86","4.86","4.86","0.84","0.42","1.26","0.84","1.26",
"Kylian Mbappé","frFRA","FW","Real Madrid","esLa Liga","26-332","1998","12","12","1,043","11.6","13","2","15","10","3","4","2","0","10.8","7.7","2.6","10.2","46","51","110","1.12","0.17","1.29","0.86","1.04","0.93","0.22","1.15","0.66","0.88",
"Ibrahim Mbaye","snSEN","FW","Paris S-G","frLigue 1","17-297","2008","10","5","453","5.0","0","0","0","0","0","0","0","0","0.4","0.4","0.8","1.2","28","17","74","0.00","0.00","0.00","0.00","0.00","0.07","0.16","0.24","0.07","0.24",
"Chancel Mbemba","cdCOD","DF","Lille","frLigue 1","31-101","1994","5","4","406","4.5","0","0","0","0","0","0","2","0","0.2","0.2","0.2","0.3","3","21","1","0.00","0.00","0.00","0.00","0.00","0.04","0.04","0.07","0.04","0.07",
"Bryan Mbeumo","cmCMR","MF","Manchester Utd","engPremier League","26-102","1999","11","11","955","10.6","5","1","6","5","0","0","0","0","3.2","3.2","2.5","5.7","29","29","97","0.47","0.09","0.57","0.47","0.57","0.30","0.23","0.54","0.30","0.54",
"Michel Mboula","gaGAB","DF","Metz","frLigue 1","22-201","2003","3","3","175","1.9","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","7","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Pathé Mboup","snSEN","FW","Brest","frLigue 1","22-083","2003","9","5","422","4.7","0","0","0","0","0","0","4","0","1.5","1.5","0.6","2.1","10","13","25","0.00","0.00","0.00","0.00","0.00","0.32","0.12","0.45","0.32","0.45",
"Moustapha Mbow","snSEN","DF","Paris FC","frLigue 1","25-254","2000","11","11","990","11.0","0","0","0","0","0","0","2","0","0.5","0.5","0.1","0.6","1","36","1","0.00","0.00","0.00","0.00","0.00","0.05","0.01","0.05","0.05","0.05",
"James Mcatee","engENG","MF,FW","Nott'ham Forest","engPremier League","23-030","2002","4","1","129","1.4","0","0","0","0","0","0","0","0","0.0","0.0","0.4","0.4","4","9","8","0.00","0.00","0.00","0.00","0.00","0.01","0.25","0.26","0.01","0.26",
"John McGinn","sctSCO","MF,FW","Aston Villa","engPremier League","31-030","1994","11","11","837","9.3","1","0","1","1","0","0","1","0","1.0","1.0","1.0","2.0","11","38","26","0.11","0.00","0.11","0.11","0.11","0.10","0.11","0.21","0.10","0.21",
"Weston McKennie","usUSA","MF,DF","Juventus","itSerie A","27-081","1998","10","6","559","6.2","0","0","0","0","0","0","1","0","1.3","1.3","0.6","1.9","13","34","33","0.00","0.00","0.00","0.00","0.00","0.21","0.10","0.31","0.21","0.31",
"Mark McKenzie","usUSA","DF","Toulouse","frLigue 1","26-265","1999","11","10","916","10.2","0","0","0","0","0","0","2","0","0.0","0.0","0.3","0.3","7","33","11","0.00","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.00","0.03",
"Dwight McNeil","engENG","FW,MF","Everton","engPremier League","25-360","1999","3","0","54","0.6","0","0","0","0","0","0","0","0","0.2","0.2","0.1","0.4","0","0","2","0.00","0.00","0.00","0.00","0.00","0.41","0.24","0.65","0.41","0.65",
"Scott McTominay","sctSCO","MF","Napoli","itSerie A","28-344","1996","10","9","811","9.0","2","1","3","2","0","0","0","0","2.0","2.0","0.4","2.4","9","21","50","0.22","0.11","0.33","0.22","0.33","0.22","0.05","0.26","0.22","0.26",
"Facundo Medina","arARG","DF","Marseille","frLigue 1","26-173","1999","2","2","144","1.6","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","3","13","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jonas Meffert","deGER","MF","Hamburger SV","deBundesliga","31-074","1994","3","0","79","0.9","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","3","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Henrik Meister","dkDEN","FW","Pisa","itSerie A","22-000","2003","9","5","492","5.5","0","0","0","0","0","0","1","0","0.5","0.5","0.0","0.5","6","5","21","0.00","0.00","0.00","0.00","0.00","0.09","0.00","0.09","0.09","0.09",
"Bamo Meïté","ciCIV","DF","Lorient","frLigue 1","23-349","2001","6","6","495","5.5","0","0","0","0","0","0","2","0","0.1","0.1","0.0","0.1","8","23","4","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Mohamed Meité","frFRA","FW","Rennes","frLigue 1","18-037","2007","11","5","387","4.3","2","2","4","2","0","0","0","0","2.0","2.0","0.8","2.8","6","4","28","0.47","0.47","0.93","0.47","0.93","0.48","0.18","0.65","0.48","0.65",
"Hannibal Mejbri","tnTUN","MF","Burnley","engPremier League","22-300","2003","10","3","293","3.3","0","1","1","0","0","0","1","0","0.2","0.2","0.7","0.9","8","10","11","0.00","0.31","0.31","0.00","0.31","0.05","0.22","0.28","0.05","0.28",
"Cléo Melieres","frFRA","DF","Metz","frLigue 1","20-218","2005","2","0","31","0.3","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nuno Mendes","ptPOR","DF","Paris S-G","frLigue 1","23-151","2002","9","5","490","5.4","2","1","3","2","0","0","0","0","1.2","1.2","1.1","2.2","23","31","48","0.37","0.18","0.55","0.37","0.55","0.21","0.19","0.41","0.21","0.41",
"Brais Méndez","esESP","MF","Real Sociedad","esLa Liga","28-314","1997","11","8","658","7.3","2","2","4","2","0","0","2","0","1.7","1.7","1.0","2.7","15","39","32","0.27","0.27","0.55","0.27","0.55","0.23","0.14","0.37","0.23","0.37",
"Rodrigo Mendoza","esESP","MF,FW","Elche","esLa Liga","20-247","2005","9","5","544","6.0","1","0","1","1","0","0","2","0","0.7","0.7","0.3","1.0","16","23","38","0.17","0.00","0.17","0.17","0.17","0.11","0.05","0.17","0.11","0.17",
"Antoine Mendy","snSEN","DF","Nice","frLigue 1","21-174","2004","10","10","871","9.7","0","0","0","0","0","0","3","0","0.4","0.4","0.0","0.4","7","33","5","0.00","0.00","0.00","0.00","0.00","0.04","0.00","0.04","0.04","0.04",
"Batista Mendy","frFRA","MF","Sevilla","esLa Liga","25-309","2000","8","7","587","6.5","0","0","0","0","0","0","2","0","0.1","0.1","0.1","0.2","7","11","5","0.00","0.00","0.00","0.00","0.00","0.02","0.01","0.03","0.02","0.03",
"Formose Mendy","snSEN","DF","Lorient","frLigue 1","24-319","2001","2","2","135","1.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","5","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nobel Mendy","frFRA","DF","Rayo Vallecano","esLa Liga","21-075","2004","4","4","351","3.9","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","8","1","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.03","0.02","0.03",
"Gideon Mensah","ghGHA","DF","Auxerre","frLigue 1","27-122","1998","11","10","862","9.6","0","0","0","0","0","0","2","0","0.0","0.0","0.2","0.2","13","38","21","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Khalis Merah","frFRA","MF,FW","Lyon","frLigue 1","18-266","2007","7","5","399","4.4","0","0","0","0","0","0","1","0","0.6","0.6","0.6","1.2","10","17","12","0.00","0.00","0.00","0.00","0.00","0.13","0.14","0.27","0.13","0.27",
"Alex Meret","itITA","GK","Napoli","itSerie A","28-240","1997","4","4","360","4.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mikel Merino","esESP","MF,FW","Arsenal","engPremier League","29-148","1996","10","4","418","4.6","1","1","2","1","0","0","0","0","0.7","0.7","0.4","1.1","6","18","18","0.22","0.22","0.43","0.22","0.43","0.15","0.08","0.23","0.15","0.23",
"Quentin Merlin","frFRA","DF","Rennes","frLigue 1","23-185","2002","11","10","892","9.9","0","2","2","0","0","0","0","0","0.7","0.7","2.0","2.7","24","46","76","0.00","0.20","0.20","0.00","0.20","0.07","0.20","0.27","0.07","0.27",
"Rafik Messali","frFRA","MF,DF","Toulouse","frLigue 1","22-203","2003","2","0","27","0.3","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Junior Messias","brBRA","FW,MF","Genoa","itSerie A","34-188","1991","3","0","97","1.1","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","4","8","0.00","0.00","0.00","0.00","0.00","0.12","0.00","0.12","0.12","0.12",
"Connor Metcalfe","auAUS","MF,FW","St. Pauli","deBundesliga","26-012","1999","10","1","228","2.5","0","1","1","0","0","0","0","0","0.4","0.4","0.3","0.7","7","14","29","0.00","0.39","0.39","0.00","0.39","0.17","0.12","0.29","0.17","0.29",
"Dayann Methalie","frFRA","DF,MF","Toulouse","frLigue 1","19-275","2006","12","10","860","9.6","0","0","0","0","0","0","3","0","0.5","0.5","1.1","1.6","23","17","54","0.00","0.00","0.00","0.00","0.00","0.05","0.11","0.16","0.05","0.16",
