Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Junior Messias","brBRA","FW,MF","Milan","itSerie A","30","1991","26","14","1,428","15.9","5","2","7","5","0","0","2","0","3.5","3.5","1.8","5.3","63","45","124","0.32","0.13","0.44","0.32","0.44","0.22","0.11","0.33","0.22","0.33",
"Thomas Meunier","beBEL","DF","Dortmund","deBundesliga","29","1991","17","17","1,402","15.6","2","4","6","2","0","0","4","0","1.0","1.0","3.1","4.1","56","83","88","0.13","0.26","0.39","0.13","0.39","0.07","0.20","0.26","0.07","0.26",
"Mexer","mzMOZ","DF","Bordeaux","frLigue 1","32","1988","16","14","1,227","13.6","1","0","1","1","0","0","2","0","0.3","0.3","0.0","0.3","1","22","0","0.07","0.00","0.07","0.07","0.07","0.02","0.00","0.02","0.02","0.02",
"Marco Meyerhöfer","deGER","DF","Greuther Fürth","deBundesliga","25","1995","26","25","2,280","25.3","1","0","1","1","0","0","0","0","1.2","1.2","0.8","1.9","33","87","49","0.04","0.00","0.04","0.04","0.04","0.05","0.03","0.08","0.05","0.08",
"Matt Miazga","usUSA","DF","Alavés","esLa Liga","26","1995","11","9","833","9.3","0","0","0","0","0","0","2","0","0.3","0.3","0.2","0.6","0","10","2","0.00","0.00","0.00","0.00","0.00","0.04","0.02","0.06","0.04","0.06",
"Kingsley Michael","ngNGA","MF","Bologna","itSerie A","21","1999","2","1","76","0.8","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","0","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.02","0.02","0.02",
"Sven Michel","deGER","FW","Union Berlin","deBundesliga","31","1990","13","2","338","3.8","3","1","4","3","0","0","2","0","1.5","1.5","0.9","2.3","9","7","45","0.80","0.27","1.07","0.80","1.07","0.39","0.23","0.62","0.39","0.62",
"Edouard Michut","frFRA","MF","Paris S-G","frLigue 1","18","2003","5","0","70","0.8","0","1","1","0","0","0","0","1","0.0","0.0","0.1","0.1","1","6","2","0.00","1.29","1.29","0.00","1.29","0.00","0.08","0.08","0.00","0.08",
"Miguel","esESP","FW,MF","Alavés","esLa Liga","21","1999","22","10","829","9.2","1","1","2","1","0","0","2","0","1.9","1.9","0.3","2.2","17","6","62","0.11","0.11","0.22","0.11","0.22","0.21","0.03","0.24","0.21","0.24",
"Valentin Mihaila","roROU","MF,FW","Atalanta","itSerie A","21","2000","5","0","76","0.8","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","3","1","8","0.00","0.00","0.00","0.00","0.00","0.04","0.00","0.04","0.04","0.04",
"Mikael","brBRA","FW,MF","Salernitana","itSerie A","22","1999","7","0","87","1.0","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","0","0","3","0.00","0.00","0.00","0.00","0.00","0.23","0.00","0.23","0.23","0.23",
"Hilmir Mikaelsson","isISL","FW","Venezia","itSerie A","17","2004","1","0","18","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Georges Mikautadze","geGEO","FW","Metz","frLigue 1","20","2000","1","0","1","0.0","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","1","0","1","0.00","0.00","0.00","0.00","0.00","19.93","0.00","19.93","19.93","19.93",
"William Mikelbrencis","frFRA","DF","Metz","frLigue 1","17","2004","9","8","610","6.8","0","1","1","0","0","0","0","0","0.2","0.2","0.2","0.4","12","21","26","0.00","0.15","0.15","0.00","0.15","0.02","0.03","0.06","0.02","0.06",
"Nikola Milenković","rsSRB","DF","Fiorentina","itSerie A","23","1997","34","34","2,926","32.5","1","0","1","1","0","0","10","1","2.1","2.1","0.2","2.3","13","114","8","0.03","0.00","0.03","0.03","0.03","0.07","0.01","0.07","0.07","0.07",
"Arkadiusz Milik","plPOL","FW","Marseille","frLigue 1","27","1994","23","15","1,416","15.7","7","2","9","6","1","1","1","0","8.2","7.4","1.7","9.0","15","25","111","0.44","0.13","0.57","0.38","0.51","0.52","0.11","0.62","0.47","0.57",
"Sergej Milinković-Savić","rsSRB","MF","Lazio","itSerie A","26","1995","37","36","3,100","34.4","11","10","21","11","0","0","6","1","7.3","7.3","6.1","13.5","67","215","191","0.32","0.29","0.61","0.32","0.61","0.21","0.18","0.39","0.21","0.39",
"Vanja Milinković-Savić","rsSRB","GK","Torino","itSerie A","24","1997","27","27","2,430","27.0","0","0","0","0","0","0","3","0","0.1","0.1","0.0","0.1","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Éder Militão","brBRA","DF","Real Madrid","esLa Liga","23","1998","34","34","3,031","33.7","1","2","3","1","0","0","5","0","2.5","2.5","1.1","3.5","22","102","15","0.03","0.06","0.09","0.03","0.09","0.07","0.03","0.11","0.07","0.11",
"Luka Milivojević","rsSRB","MF","Crystal Palace","engPremier League","30","1991","15","9","774","8.6","0","0","0","0","0","0","1","0","0.3","0.3","0.7","1.0","2","37","4","0.00","0.00","0.00","0.00","0.00","0.03","0.08","0.11","0.03","0.11",
"Luis Milla","esESP","MF","Granada","esLa Liga","26","1994","34","33","2,773","30.8","3","3","6","0","3","3","4","0","3.7","1.3","3.5","4.8","52","167","45","0.10","0.10","0.19","0.00","0.10","0.12","0.11","0.23","0.04","0.15",
"Pere Milla","esESP","MF,FW","Elche","esLa Liga","28","1992","32","17","1,644","18.3","8","3","11","8","0","0","4","0","4.9","4.9","1.7","6.6","17","39","75","0.44","0.16","0.60","0.44","0.60","0.27","0.09","0.36","0.27","0.36",
"Enzo Millot","frFRA","MF","Stuttgart","deBundesliga","19","2002","6","0","53","0.6","0","1","1","0","0","0","0","0","0.0","0.0","0.1","0.1","3","4","2","0.00","1.70","1.70","0.00","1.70","0.00","0.25","0.25","0.00","0.25",
"James Milner","engENG","MF,DF","Liverpool","engPremier League","35","1986","24","9","853","9.5","0","1","1","0","0","0","2","0","0.4","0.4","2.2","2.5","9","73","38","0.00","0.11","0.11","0.00","0.11","0.04","0.23","0.26","0.04","0.26",
"Santi Mina","esESP","FW","Celta Vigo","esLa Liga","25","1995","33","30","2,367","26.3","7","3","10","7","0","1","4","0","8.5","7.7","2.6","10.3","23","36","135","0.27","0.11","0.38","0.27","0.38","0.32","0.10","0.42","0.29","0.39",
"Yerry Mina","coCOL","DF","Everton","engPremier League","26","1994","13","11","846","9.4","0","0","0","0","0","0","3","0","0.3","0.3","0.0","0.3","1","20","2","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Takumi Minamino","jpJPN","FW,MF","Liverpool","engPremier League","26","1995","11","1","186","2.1","3","0","3","3","0","0","1","0","1.6","1.6","0.5","2.2","2","5","15","1.45","0.00","1.45","1.45","1.45","0.79","0.25","1.04","0.79","1.04",
"Tyrone Mings","engENG","DF","Aston Villa","engPremier League","28","1993","36","35","3,189","35.4","1","3","4","1","0","0","11","0","1.6","1.6","1.6","3.3","23","91","17","0.03","0.08","0.11","0.03","0.11","0.05","0.05","0.09","0.05","0.09",
"Óscar Mingueza","esESP","DF","Barcelona","esLa Liga","22","1999","19","9","894","9.9","0","1","1","0","0","0","2","0","0.3","0.3","0.9","1.2","13","43","40","0.00","0.10","0.10","0.00","0.10","0.03","0.09","0.12","0.03","0.12",
"Rafa Mir","esESP","FW","Sevilla","esLa Liga","24","1997","34","18","1,808","20.1","10","0","10","10","0","0","6","0","7.5","7.5","0.3","7.8","18","16","76","0.50","0.00","0.50","0.50","0.50","0.37","0.02","0.39","0.37","0.39",
"Jorge Miramón","esESP","DF","Levante","esLa Liga","32","1989","29","22","1,977","22.0","1","0","1","1","0","0","5","0","0.4","0.4","1.5","1.8","30","85","86","0.05","0.00","0.05","0.05","0.05","0.02","0.07","0.08","0.02","0.08",
"Aleksei Miranchuk","ruRUS","MF,FW","Atalanta","itSerie A","25","1995","19","7","772","8.6","2","5","7","2","0","0","0","0","1.4","1.4","2.7","4.1","31","34","65","0.23","0.58","0.82","0.23","0.82","0.16","0.32","0.48","0.16","0.48",
"Juan Miranda","esESP","DF","Betis","esLa Liga","21","2000","13","9","783","8.7","0","2","2","0","0","0","3","0","0.2","0.2","1.4","1.6","7","33","51","0.00","0.23","0.23","0.00","0.23","0.02","0.16","0.18","0.02","0.18",
"Fabio Miretti","itITA","MF","Juventus","itSerie A","17","2003","6","4","321","3.6","0","0","0","0","0","0","0","0","0.1","0.1","0.4","0.5","3","18","9","0.00","0.00","0.00","0.00","0.00","0.03","0.11","0.13","0.03","0.13",
"Tyrick Mitchell","engENG","DF","Crystal Palace","engPremier League","21","1999","36","35","3,101","34.5","0","2","2","0","0","0","1","0","0.2","0.2","1.7","1.9","41","134","116","0.00","0.06","0.06","0.00","0.06","0.01","0.05","0.05","0.01","0.05",
"Stefan Mitrović","rsSRB","DF","Getafe","esLa Liga","31","1990","32","31","2,667","29.6","0","0","0","0","0","0","8","1","0.2","0.2","0.0","0.2","2","29","1","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Maximilian Mittelstädt","deGER","DF,FW","Hertha BSC","deBundesliga","24","1997","24","16","1,493","16.6","0","5","5","0","0","0","3","0","0.3","0.3","2.9","3.2","45","65","79","0.00","0.30","0.30","0.00","0.30","0.02","0.18","0.19","0.02","0.19",
"Henrikh Mkhitaryan","amARM","MF,FW","Roma","itSerie A","32","1989","31","29","2,495","27.7","5","6","11","5","0","0","4","1","3.9","3.9","5.1","9.0","81","149","139","0.18","0.22","0.40","0.18","0.40","0.14","0.18","0.33","0.14","0.33",
"Jakub Moder","plPOL","MF","Brighton","engPremier League","22","1999","28","19","1,701","18.9","0","3","3","0","0","0","1","0","2.6","2.6","2.2","4.8","42","89","102","0.00","0.16","0.16","0.00","0.16","0.14","0.12","0.25","0.14","0.25",
"Anthony Modeste","frFRA","FW","Köln","deBundesliga","33","1988","32","31","2,606","29.0","20","4","24","19","1","1","4","0","18.0","17.2","2.9","20.2","11","29","143","0.69","0.14","0.83","0.66","0.79","0.62","0.10","0.72","0.60","0.70",
"Marco Modolo","itITA","DF","Venezia","itSerie A","32","1989","6","4","392","4.4","0","0","0","0","0","0","2","0","0.2","0.2","0.0","0.2","1","4","0","0.00","0.00","0.00","0.00","0.00","0.05","0.00","0.05","0.05","0.05",
"Luka Modrić","hrCRO","MF","Real Madrid","esLa Liga","35","1985","28","25","2,032","22.6","2","8","10","1","1","1","4","0","2.5","1.7","5.2","6.8","67","221","87","0.09","0.35","0.44","0.04","0.40","0.11","0.23","0.34","0.07","0.30",
"Terem Moffi","ngNGA","FW","Lorient","frLigue 1","22","1999","37","34","2,711","30.1","8","4","12","6","2","2","1","0","11.1","9.5","3.9","13.4","50","47","154","0.27","0.13","0.40","0.20","0.33","0.37","0.13","0.50","0.31","0.44",
"Kevin Möhwald","deGER","MF","Union Berlin","deBundesliga","28","1993","16","3","354","3.9","0","0","0","0","0","0","2","0","0.6","0.6","0.6","1.1","5","25","13","0.00","0.00","0.00","0.00","0.00","0.15","0.14","0.29","0.15","0.29",
"Johan Mojica","coCOL","DF","Elche","esLa Liga","28","1992","33","32","2,855","31.7","2","5","7","2","0","0","4","1","0.8","0.8","5.3","6.2","108","128","157","0.06","0.16","0.22","0.06","0.22","0.03","0.17","0.19","0.03","0.19",
"Clinton Mola","engENG","DF","Stuttgart","deBundesliga","20","2001","3","1","113","1.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","6","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jorge Molina","esESP","FW","Granada","esLa Liga","39","1982","35","19","1,966","21.8","10","5","15","10","0","1","2","0","6.4","5.6","3.4","9.0","11","51","105","0.46","0.23","0.69","0.46","0.69","0.29","0.16","0.45","0.26","0.41",
"Nahuel Molina","arARG","DF","Udinese","itSerie A","23","1998","35","31","2,638","29.3","7","2","9","7","0","0","7","1","3.8","3.8","3.7","7.5","61","100","164","0.24","0.07","0.31","0.24","0.31","0.13","0.13","0.26","0.13","0.26",
"Cristian Molinaro","itITA","DF","Venezia","itSerie A","38","1983","8","6","548","6.1","0","1","1","0","0","0","0","0","0.0","0.0","0.5","0.5","13","34","16","0.00","0.16","0.16","0.00","0.16","0.00","0.08","0.08","0.00","0.08",
"Florent Mollet","frFRA","FW,MF","Montpellier","frLigue 1","29","1991","35","32","2,630","29.2","6","2","8","6","0","0","6","0","4.3","4.3","2.7","6.9","48","114","162","0.21","0.07","0.27","0.21","0.27","0.15","0.09","0.24","0.15","0.24",
"Jon Moncayola","esESP","MF","Osasuna","esLa Liga","23","1998","36","33","2,915","32.4","2","3","5","2","0","0","2","0","2.3","2.3","1.7","3.9","19","131","66","0.06","0.09","0.15","0.06","0.15","0.07","0.05","0.12","0.07","0.12",
"Monchu","esESP","MF","Granada","esLa Liga","21","1999","14","7","668","7.4","0","0","0","0","0","0","3","1","0.4","0.4","0.8","1.2","8","33","12","0.00","0.00","0.00","0.00","0.00","0.06","0.11","0.17","0.06","0.17",
"Thomas Monconduit","frFRA","MF","Lorient","frLigue 1","30","1991","34","26","2,248","25.0","3","2","5","3","0","0","5","0","1.5","1.5","3.3","4.7","27","160","32","0.12","0.08","0.20","0.12","0.20","0.06","0.13","0.19","0.06","0.19",
"Gonzalo Montiel","arARG","DF","Sevilla","esLa Liga","24","1997","18","15","1,066","11.8","1","2","3","1","0","0","7","0","0.3","0.3","1.9","2.2","29","43","78","0.08","0.17","0.25","0.08","0.25","0.02","0.16","0.18","0.02","0.18",
"Lorenzo Montipò","itITA","GK","Hellas Verona","itSerie A","25","1996","34","34","3,060","34.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ángel Montoro","esESP","MF","Granada","esLa Liga","33","1988","24","13","1,331","14.8","1","1","2","1","0","0","5","0","1.4","1.4","1.5","3.0","4","71","20","0.07","0.07","0.14","0.07","0.14","0.10","0.10","0.20","0.10","0.20",
"Martín Montoya","esESP","DF","Betis","esLa Liga","30","1991","6","6","518","5.8","0","1","1","0","0","0","2","0","0.3","0.3","1.0","1.2","9","31","33","0.00","0.17","0.17","0.00","0.17","0.05","0.17","0.22","0.05","0.22",
"Wesley Moraes","brBRA","FW","Aston Villa","engPremier League","24","1996","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Álvaro Morata","esESP","FW","Juventus","itSerie A","28","1992","35","26","2,302","25.6","9","4","13","8","1","1","5","0","8.8","8.1","6.6","14.6","65","54","154","0.35","0.16","0.51","0.31","0.47","0.35","0.26","0.60","0.32","0.57",
"Jan Morávek","czCZE","MF","Augsburg","deBundesliga","31","1989","17","5","471","5.2","0","0","0","0","0","0","1","0","1.0","1.0","0.4","1.4","2","14","9","0.00","0.00","0.00","0.00","0.00","0.19","0.08","0.27","0.19","0.27",
"Jon Morcillo","esESP","MF,FW","Athletic Club","esLa Liga","22","1998","7","0","54","0.6","0","0","0","0","0","0","2","0","0.6","0.6","0.0","0.6","3","3","7","0.00","0.00","0.00","0.00","0.00","0.99","0.00","0.99","0.99","0.99",
"Jérémy Morel","mgMAD","DF","Lorient","frLigue 1","37","1984","9","6","604","6.7","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","2","8","3","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.02","0.00","0.02",
"Alberto Moreno","esESP","MF,DF","Villarreal","esLa Liga","29","1992","24","13","1,223","13.6","3","2","5","3","0","0","3","0","3.1","3.1","1.9","5.0","34","53","87","0.22","0.15","0.37","0.22","0.37","0.23","0.14","0.37","0.23","0.37",
"Álex Moreno","esESP","DF","Betis","esLa Liga","28","1993","30","28","2,404","26.7","5","3","8","5","0","0","3","1","3.8","3.8","1.9","5.7","93","97","175","0.19","0.11","0.30","0.19","0.30","0.14","0.07","0.21","0.14","0.21",
"Gerard Moreno","esESP","FW","Villarreal","esLa Liga","29","1992","17","14","1,191","13.2","9","3","12","8","1","2","2","0","7.4","5.8","4.9","10.7","29","67","95","0.68","0.23","0.91","0.60","0.83","0.56","0.37","0.93","0.44","0.81",
"Tete Morente","esESP","MF","Elche","esLa Liga","24","1996","32","18","1,632","18.1","3","3","6","3","0","0","4","0","3.0","3.0","1.8","4.8","59","50","135","0.17","0.17","0.33","0.17","0.33","0.16","0.10","0.26","0.16","0.26",
"Ilaix Moriba","gnGUI","MF","Valencia","esLa Liga","18","2003","14","9","818","9.1","0","0","0","0","0","0","9","1","0.7","0.7","0.2","0.8","9","34","13","0.00","0.00","0.00","0.00","0.00","0.07","0.02","0.09","0.07","0.09",
"Ilaix Moriba","gnGUI","MF","RB Leipzig","deBundesliga","18","2003","2","0","32","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","3","0.00","0.00","0.00","0.00","0.00","0.07","0.00","0.07","0.07","0.07",
"Manu Morlanes","esESP","MF","Espanyol","esLa Liga","22","1999","27","11","1,144","12.7","2","0","2","2","0","0","6","1","0.7","0.7","0.3","1.0","21","81","6","0.16","0.00","0.16","0.16","0.16","0.05","0.02","0.07","0.05","0.07",
"Raúl Moro","esESP","FW","Lazio","itSerie A","18","2002","11","1","201","2.2","0","1","1","0","0","0","0","0","0.5","0.5","0.2","0.7","13","5","17","0.00","0.45","0.45","0.00","0.45","0.20","0.09","0.30","0.20","0.30",
"Loren Morón","esESP","FW,MF","Espanyol","esLa Liga","27","1993","21","4","563","6.3","1","0","1","1","0","0","0","0","0.7","0.7","0.7","1.4","5","5","19","0.16","0.00","0.16","0.16","0.16","0.11","0.12","0.23","0.11","0.23",
"Loren Morón","esESP","FW","Betis","esLa Liga","27","1993","1","0","4","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Tyler Morton","engENG","MF","Liverpool","engPremier League","18","2002","2","1","66","0.7","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","4","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Cristhian Mosquera","esESP","DF","Valencia","esLa Liga","17","2004","6","3","212","2.4","0","0","0","0","0","0","1","0","0.3","0.3","0.0","0.3","1","7","0","0.00","0.00","0.00","0.00","0.00","0.11","0.00","0.11","0.11","0.11",
"Lebo Mothiba","zaRSA","FW,MF","Troyes","frLigue 1","25","1996","13","5","522","5.8","2","0","2","1","1","1","1","0","2.1","1.3","0.5","1.7","7","2","39","0.34","0.00","0.34","0.17","0.17","0.36","0.08","0.44","0.22","0.30",
"Lebo Mothiba","zaRSA","FW","Strasbourg","frLigue 1","25","1996","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Andrei Motoc","mdMDA","DF","Salernitana","itSerie A","19","2002","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Baptiste Mouazan","frFRA","MF","Lorient","frLigue 1","19","2001","3","1","96","1.1","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","1","3","3","0.00","0.00","0.00","0.00","0.00","0.05","0.00","0.05","0.05","0.05",
"Aimen Moueffek","frFRA","MF","Saint-Étienne","frLigue 1","20","2001","14","4","432","4.8","0","0","0","0","0","0","1","0","0.1","0.1","0.1","0.2","18","25","11","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.04","0.02","0.04",
"Youssoufa Moukoko","deGER","FW,MF","Dortmund","deBundesliga","16","2004","16","1","223","2.5","2","0","2","2","0","0","1","0","1.5","1.5","0.1","1.7","2","4","14","0.81","0.00","0.81","0.81","0.81","0.61","0.06","0.67","0.61","0.67",
"Harold Moukoudi","cmCMR","DF","Saint-Étienne","frLigue 1","23","1997","24","17","1,661","18.5","0","0","0","0","0","0","3","0","0.9","0.9","0.1","0.9","7","61","3","0.00","0.00","0.00","0.00","0.00","0.05","0.00","0.05","0.05","0.05",
"Jessy Moulin","frFRA","GK","Troyes","frLigue 1","35","1986","7","7","630","7.0","0","0","0","0","0","0","3","1","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Steve Mounié","bjBEN","FW","Brest","frLigue 1","26","1994","35","25","2,312","25.7","9","2","11","7","2","2","2","0","11.8","10.2","1.2","11.4","29","65","106","0.35","0.08","0.43","0.27","0.35","0.46","0.05","0.50","0.40","0.44",
"Mason Mount","engENG","MF","Chelsea","engPremier League","22","1999","32","27","2,363","26.3","11","10","21","10","1","1","4","0","8.0","7.2","6.7","14.0","92","164","276","0.42","0.38","0.80","0.38","0.76","0.31","0.26","0.56","0.28","0.53",
"Lucas Moura","brBRA","FW,MF","Tottenham","engPremier League","28","1992","34","19","1,775","19.7","2","6","8","2","0","0","4","0","2.7","2.7","5.0","7.7","48","99","87","0.10","0.30","0.41","0.10","0.41","0.14","0.25","0.39","0.14","0.39",
"Lys Mousset","frFRA","MF,FW","Salernitana","itSerie A","25","1996","6","2","160","1.8","0","1","1","0","0","0","2","0","0.1","0.1","0.2","0.3","3","3","11","0.00","0.56","0.56","0.00","0.56","0.07","0.09","0.16","0.07","0.16",
"João Moutinho","ptPOR","MF","Wolves","engPremier League","34","1986","35","34","2,970","33.0","2","1","3","2","0","0","4","0","1.3","1.3","2.7","3.9","42","196","37","0.06","0.03","0.09","0.06","0.09","0.04","0.08","0.12","0.04","0.12",
"Samuel Moutoussamy","cdCOD","MF","Nantes","frLigue 1","24","1996","30","16","1,509","16.8","0","1","1","0","0","0","5","0","1.8","1.8","0.4","2.2","13","66","16","0.00","0.06","0.06","0.00","0.06","0.11","0.03","0.13","0.11","0.13",
"Toni Moya","esESP","MF","Alavés","esLa Liga","23","1998","28","17","1,386","15.4","0","1","1","0","0","0","2","0","1.3","1.3","1.8","3.1","19","43","17","0.00","0.06","0.06","0.00","0.06","0.08","0.12","0.20","0.08","0.20",
"Samuel Mráz","skSVK","FW","Spezia","itSerie A","24","1997","2","0","54","0.6","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","2","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Nordi Mukiele","frFRA","DF,FW","RB Leipzig","deBundesliga","23","1997","28","21","1,842","20.5","1","3","4","1","0","0","3","0","1.9","1.9","3.5","5.4","26","76","100","0.05","0.15","0.20","0.05","0.20","0.09","0.17","0.27","0.09","0.27",
"Mert Müldür","trTUR","DF","Sassuolo","itSerie A","22","1999","31","24","2,046","22.7","0","0","0","0","0","0","5","0","0.5","0.5","1.1","1.6","67","104","90","0.00","0.00","0.00","0.00","0.00","0.02","0.05","0.07","0.02","0.07",
"Florian Müller","deGER","GK","Stuttgart","deBundesliga","23","1997","30","30","2,700","30.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Thomas Müller","deGER","MF","Bayern Munich","deBundesliga","31","1989","32","32","2,558","28.4","8","18","26","8","0","0","0","0","10.5","10.5","12.7","23.2","46","155","301","0.28","0.63","0.91","0.28","0.91","0.37","0.45","0.81","0.37","0.81",
"Bali Mumba","engENG","DF","Norwich City","engPremier League","19","2001","1","0","45","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marshall Munetsi","zwZIM","MF,DF","Reims","frLigue 1","25","1996","24","20","1,885","20.9","5","1","6","5","0","0","7","0","4.0","4.0","1.2","5.2","12","37","21","0.24","0.05","0.29","0.24","0.29","0.19","0.06","0.25","0.19","0.25",
"Iker Muniain","esESP","MF","Athletic Club","esLa Liga","28","1992","35","34","2,785","30.9","4","10","14","3","1","3","3","0","5.8","3.4","9.5","12.8","81","218","161","0.13","0.32","0.45","0.10","0.42","0.19","0.31","0.49","0.11","0.41",
"Aihen Muñoz","esESP","DF","Real Sociedad","esLa Liga","23","1997","20","15","1,342","14.9","0","0","0","0","0","0","4","1","0.1","0.1","0.4","0.5","32","51","55","0.00","0.00","0.00","0.00","0.00","0.01","0.03","0.04","0.01","0.03",
"Luis Muriel","coCOL","FW,MF","Atalanta","itSerie A","30","1991","27","17","1,539","17.1","9","8","17","7","2","2","1","0","7.1","5.6","6.0","11.6","57","86","214","0.53","0.47","0.99","0.41","0.88","0.42","0.35","0.77","0.33","0.68",
"Jeison Murillo","coCOL","DF","Celta Vigo","esLa Liga","29","1992","19","12","1,117","12.4","0","0","0","0","0","0","5","1","0.5","0.5","0.0","0.5","9","46","3","0.00","0.00","0.00","0.00","0.00","0.04","0.00","0.04","0.04","0.04",
"Vedat Muriqi","xkKVX","FW","Lazio","itSerie A","27","1994","11","1","215","2.4","0","0","0","0","0","0","1","0","0.4","0.4","0.0","0.4","1","4","23","0.00","0.00","0.00","0.00","0.00","0.17","0.00","0.17","0.17","0.17",
"Vedat Muriqi","xkKVX","FW","Mallorca","esLa Liga","27","1994","16","16","1,438","16.0","5","3","8","3","2","2","6","0","5.3","3.7","1.4","5.1","19","33","84","0.31","0.19","0.50","0.19","0.38","0.33","0.09","0.42","0.23","0.32",
"Jacob Murphy","engENG","FW,DF","Newcastle Utd","engPremier League","26","1995","33","13","1,473","16.4","1","2","3","1","0","0","4","0","2.2","2.2","2.6","4.8","51","44","80","0.06","0.12","0.18","0.06","0.18","0.13","0.16","0.29","0.13","0.29",
"Nicola Murru","itITA","DF","Sampdoria","itSerie A","26","1994","22","13","983","10.9","1","0","1","1","0","0","5","0","0.1","0.1","0.4","0.5","20","32","30","0.09","0.00","0.09","0.09","0.09","0.01","0.04","0.05","0.01","0.05",
"Yunus Musah","usUSA","MF,FW","Valencia","esLa Liga","18","2002","29","13","1,259","14.0","1","0","1","1","0","0","5","0","0.5","0.5","1.2","1.7","59","44","78","0.07","0.00","0.07","0.07","0.07","0.04","0.08","0.12","0.04","0.12",
"Torben Müsel","deGER","MF","Gladbach","deBundesliga","22","1999","1","0","5","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jamal Musiala","deGER","MF,FW","Bayern Munich","deBundesliga","18","2003","30","12","1,465","16.3","5","5","10","5","0","0","2","0","4.1","4.1","4.9","9.0","55","95","137","0.31","0.31","0.61","0.31","0.61","0.25","0.30","0.55","0.25","0.55",
"Juan Musso","arARG","GK","Atalanta","itSerie A","27","1994","33","33","2,932","32.6","0","0","0","0","0","0","1","1","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Shkodran Mustafi","deGER","DF","Levante","esLa Liga","29","1992","11","8","658","7.3","1","0","1","1","0","0","1","0","0.1","0.1","0.0","0.1","4","18","0","0.14","0.00","0.14","0.14","0.14","0.02","0.00","0.02","0.02","0.02",
"Junior Mwanga","frFRA","DF","Bordeaux","frLigue 1","18","2003","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","4","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
