Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Clinton Mata","aoANG","DF","Lyon","frLigue 1","30","1992","28","25","2,220","24.7","0","3","3","0","0","0","6","0","0.6","0.6","2.2","2.8","32","97","60","0.00","0.12","0.12","0.00","0.12","0.02","0.09","0.11","0.02","0.11",
"Jaime Mata","esESP","FW,MF","Getafe","esLa Liga","34","1988","35","22","1,787","19.9","5","1","6","5","0","0","10","1","5.6","5.6","1.5","7.2","16","19","138","0.25","0.05","0.30","0.25","0.30","0.28","0.08","0.36","0.28","0.36",
"Pape Matar Sarr","snSEN","MF","Tottenham","engPremier League","20","2002","34","27","2,069","23.0","3","3","6","3","0","0","9","0","3.4","3.4","2.2","5.7","43","150","90","0.13","0.13","0.26","0.13","0.26","0.15","0.10","0.25","0.15","0.25",
"Eliot Matazo","beBEL","MF","Monaco","frLigue 1","21","2002","6","0","102","1.1","0","1","1","0","0","0","2","0","0.1","0.1","1.0","1.1","2","10","2","0.00","0.88","0.88","0.00","0.88","0.07","0.91","0.98","0.07","0.98",
"Jean-Philippe Mateta","frFRA","FW","Crystal Palace","engPremier League","26","1997","35","25","2,282","25.4","16","5","21","14","2","2","3","0","10.9","9.4","3.1","12.5","29","25","135","0.63","0.20","0.83","0.55","0.75","0.43","0.12","0.56","0.37","0.49",
"Nemanja Matić","rsSRB","MF","Rennes","frLigue 1","34","1988","13","11","1,027","11.4","0","0","0","0","0","0","7","0","0.3","0.3","0.8","1.1","14","83","8","0.00","0.00","0.00","0.00","0.00","0.03","0.07","0.10","0.03","0.10",
"Nemanja Matić","rsSRB","MF","Lyon","frLigue 1","34","1988","15","15","1,254","13.9","0","0","0","0","0","0","2","0","0.3","0.3","0.6","0.9","26","118","17","0.00","0.00","0.00","0.00","0.00","0.02","0.04","0.06","0.02","0.06",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","31","1991","10","9","781","8.7","0","0","0","0","0","0","2","0","0.5","0.5","0.1","0.6","8","34","1","0.00","0.00","0.00","0.00","0.00","0.06","0.01","0.06","0.06","0.06",
"Alex Matos","engENG","MF","Chelsea","engPremier League","18","2004","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Chrislain Matsima","frFRA","DF","Clermont Foot","frLigue 1","21","2002","14","13","1,180","13.1","1","0","1","1","0","0","2","0","0.2","0.2","0.0","0.2","13","45","1","0.08","0.00","0.08","0.08","0.08","0.01","0.00","0.01","0.01","0.01",
"Chrislain Matsima","frFRA","DF","Monaco","frLigue 1","21","2002","6","3","298","3.3","0","1","1","0","0","0","2","0","0.1","0.1","0.1","0.2","5","31","5","0.00","0.30","0.30","0.00","0.30","0.04","0.02","0.06","0.04","0.06",
"Jean Mattéo Bahoya","frFRA","MF,FW","Eint Frankfurt","deBundesliga","18","2005","8","1","177","2.0","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","6","3","22","0.00","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.00","0.03",
"Remi Matthews","engENG","GK","Crystal Palace","engPremier League","29","1994","1","0","4","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alan Matturro","uyURU","DF","Genoa","itSerie A","18","2004","6","1","106","1.2","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","4","1","0.00","0.00","0.00","0.00","0.00","0.06","0.00","0.06","0.06","0.06",
"Azor Matusiwa","nlNED","MF","Reims","frLigue 1","25","1998","16","16","1,385","15.4","1","0","1","1","0","0","3","0","0.7","0.7","0.7","1.3","12","78","12","0.06","0.00","0.06","0.06","0.06","0.04","0.04","0.09","0.04","0.09",
"Azor Matusiwa","nlNED","MF","Rennes","frLigue 1","25","1998","12","9","794","8.8","0","1","1","0","0","0","2","0","0.3","0.3","0.4","0.7","3","64","12","0.00","0.11","0.11","0.00","0.11","0.04","0.04","0.08","0.04","0.08",
"Neal Maupay","frFRA","FW","Brentford","engPremier League","26","1996","29","13","1,321","14.7","6","3","9","6","0","0","8","0","5.7","5.7","2.3","8.1","21","37","91","0.41","0.20","0.61","0.41","0.61","0.39","0.16","0.55","0.39","0.55",
"Neal Maupay","frFRA","FW","Everton","engPremier League","26","1996","2","1","111","1.2","0","0","0","0","0","0","0","0","1.4","1.4","0.1","1.5","1","0","6","0.00","0.00","0.00","0.00","0.00","1.16","0.05","1.22","1.16","1.22",
"Aïman Maurer","maMAR","MF,FW","Clermont Foot","frLigue 1","18","2004","5","0","56","0.6","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","1","2","8","0.00","0.00","0.00","0.00","0.00","0.20","0.00","0.20","0.20","0.20",
"Konstantinos Mavropanos","grGRE","DF","West Ham","engPremier League","25","1997","19","16","1,500","16.7","1","0","1","1","0","0","2","0","1.2","1.2","0.2","1.4","10","38","2","0.06","0.00","0.06","0.06","0.06","0.07","0.01","0.08","0.07","0.08",
"Christian Mawissa","frFRA","DF","Toulouse","frLigue 1","18","2005","17","12","1,118","12.4","2","0","2","2","0","0","3","0","1.0","1.0","0.3","1.3","26","39","11","0.16","0.00","0.16","0.16","0.16","0.08","0.02","0.10","0.08","0.10",
"Philipp Max","deGER","DF","Eint Frankfurt","deBundesliga","29","1993","23","17","1,350","15.0","1","2","3","1","0","0","2","0","0.2","0.2","2.8","3.0","25","63","56","0.07","0.13","0.20","0.07","0.20","0.02","0.18","0.20","0.02","0.20",
"Eric Maxim Choupo-Moting","cmCMR","MF,FW","Bayern Munich","deBundesliga","34","1989","27","7","717","8.0","2","2","4","2","0","0","1","0","4.5","4.5","1.8","6.4","23","21","71","0.25","0.25","0.50","0.25","0.50","0.57","0.23","0.80","0.57","0.80",
"Luís Maximiano","ptPOR","GK","Almería","esLa Liga","24","1999","33","33","2,970","33.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Noam Mayoka-Tika","beBEL","MF","Marseille","frLigue 1","19","2003","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Borja Mayoral","esESP","FW","Getafe","esLa Liga","26","1997","27","25","2,153","23.9","15","1","16","11","4","4","2","0","11.9","8.7","1.4","10.1","27","67","100","0.63","0.04","0.67","0.46","0.50","0.50","0.06","0.55","0.36","0.42",
"Senny Mayulu","frFRA","FW,MF","Paris S-G","frLigue 1","17","2006","8","3","324","3.6","0","1","1","0","0","0","0","0","0.1","0.1","0.5","0.6","4","11","38","0.00","0.28","0.28","0.00","0.28","0.04","0.13","0.17","0.04","0.17",
"Youssef Maziz","frFRA","FW,MF","Metz","frLigue 1","25","1998","2","2","124","1.4","1","0","1","1","0","0","0","0","0.1","0.1","0.1","0.2","2","6","2","0.73","0.00","0.73","0.73","0.73","0.08","0.04","0.12","0.08","0.12",
"Noussair Mazraoui","maMAR","DF","Bayern Munich","deBundesliga","25","1997","19","15","1,197","13.3","0","3","3","0","0","0","3","0","0.9","0.9","1.8","2.6","34","103","79","0.00","0.23","0.23","0.00","0.23","0.07","0.13","0.20","0.07","0.20",
"Luca Mazzitelli","itITA","MF","Frosinone","itSerie A","27","1995","29","26","2,210","24.6","5","0","5","5","0","0","6","1","2.3","2.3","1.1","3.4","18","167","53","0.20","0.00","0.20","0.20","0.20","0.09","0.05","0.14","0.09","0.14",
"Pasquale Mazzocchi","itITA","DF","Salernitana","itSerie A","28","1995","18","16","1,272","14.1","0","1","1","0","0","0","4","0","0.3","0.3","1.3","1.6","36","36","62","0.00","0.07","0.07","0.00","0.07","0.02","0.09","0.11","0.02","0.11",
"Pasquale Mazzocchi","itITA","DF","Napoli","itSerie A","28","1995","10","4","428","4.8","0","1","1","0","0","0","0","1","0.2","0.2","0.2","0.4","13","24","22","0.00","0.21","0.21","0.00","0.21","0.03","0.04","0.08","0.03","0.08",
"Kevin Mbabu","chSUI","DF","Augsburg","deBundesliga","28","1995","25","22","2,047","22.7","0","2","2","0","0","0","5","0","0.1","0.1","1.9","2.1","70","84","106","0.00","0.09","0.09","0.00","0.09","0.01","0.09","0.09","0.01","0.09",
"Noah Mbamba","beBEL","MF","Leverkusen","deBundesliga","18","2005","3","0","16","0.2","0","1","1","0","0","0","0","0","0.0","0.0","0.6","0.6","1","2","1","0.00","5.63","5.63","0.00","5.63","0.14","3.16","3.30","0.14","3.30",
"Ethan Mbappé","frFRA","MF,DF","Paris S-G","frLigue 1","16","2006","3","0","48","0.5","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","1","1","4","0.00","0.00","0.00","0.00","0.00","0.27","0.00","0.27","0.27","0.27",
"Kylian Mbappé","frFRA","FW","Paris S-G","frLigue 1","24","1998","29","24","2,158","24.0","27","7","34","21","6","8","4","0","21.0","14.5","5.7","20.2","114","122","285","1.13","0.29","1.42","0.88","1.17","0.87","0.24","1.11","0.60","0.84",
"Malick Mbaye","snSEN","MF,FW","Metz","frLigue 1","19","2004","5","1","153","1.7","0","0","0","0","0","0","1","0","0.4","0.4","0.2","0.6","8","1","20","0.00","0.00","0.00","0.00","0.00","0.26","0.11","0.37","0.26","0.37",
"Mamadou Mbaye","snSEN","DF","Cádiz","esLa Liga","25","1998","4","2","288","3.2","0","0","0","0","0","0","2","0","0.3","0.3","0.0","0.3","0","4","0","0.00","0.00","0.00","0.00","0.00","0.11","0.00","0.11","0.11","0.11",
"Chancel Mbemba","cdCOD","DF","Marseille","frLigue 1","28","1994","25","25","2,207","24.5","2","2","4","2","0","0","1","0","1.8","1.8","1.0","2.8","16","131","10","0.08","0.08","0.16","0.08","0.16","0.07","0.04","0.12","0.07","0.12",
"Nolan Mbemba","cgCGO","MF","Le Havre","frLigue 1","28","1995","6","0","22","0.2","1","0","1","1","0","0","0","0","0.0","0.0","0.0","0.0","0","5","1","4.09","0.00","4.09","4.09","4.09","0.17","0.00","0.17","0.17","0.17",
"Bryan Mbeumo","cmCMR","FW","Brentford","engPremier League","23","1999","25","22","1,960","21.8","9","6","15","6","3","3","2","0","9.8","7.4","4.6","12.1","74","88","195","0.41","0.28","0.69","0.28","0.55","0.45","0.21","0.66","0.34","0.55",
"Christ Mbondi","frFRA","FW","Reims","frLigue 1","18","2004","1","0","2","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jordi Mboula","esESP","FW,MF","Hellas Verona","itSerie A","24","1999","11","5","307","3.4","0","1","1","0","0","0","0","0","0.2","0.2","0.4","0.6","10","4","22","0.00","0.29","0.29","0.00","0.29","0.06","0.11","0.17","0.06","0.17",
"Nathanael Mbuku","cdCOD","FW","Augsburg","deBundesliga","21","2002","1","0","5","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.1","1","1","4","0.00","0.00","0.00","0.00","0.00","0.56","0.69","1.25","0.56","1.25",
"James Mcatee","engENG","MF,FW","Sheffield Utd","engPremier League","20","2002","30","20","1,822","20.2","3","3","6","2","1","1","2","0","3.1","2.3","2.9","5.2","56","51","110","0.15","0.15","0.30","0.10","0.25","0.15","0.15","0.30","0.11","0.26",
"James Mcatee","engENG","MF","Manchester City","engPremier League","20","2002","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Oliver McBurnie","sctSCO","FW","Sheffield Utd","engPremier League","27","1996","21","15","1,280","14.2","6","3","9","4","2","2","7","2","6.9","5.3","2.0","7.3","6","30","60","0.42","0.21","0.63","0.28","0.49","0.48","0.14","0.62","0.37","0.51",
"James McConnell","engENG","MF","Liverpool","engPremier League","18","2004","3","0","4","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"John McGinn","sctSCO","MF,FW","Aston Villa","engPremier League","28","1994","35","35","2,999","33.3","6","4","10","6","0","0","9","1","5.0","5.0","4.6","9.6","59","189","84","0.18","0.12","0.30","0.18","0.30","0.15","0.14","0.29","0.15","0.29",
"Scott McKenna","sctSCO","DF","Nott'ham Forest","engPremier League","26","1996","5","5","416","4.6","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.4","1","10","0","0.00","0.00","0.00","0.00","0.00","0.05","0.04","0.08","0.05","0.08",
"Weston McKennie","usUSA","MF,DF","Juventus","itSerie A","24","1998","34","29","2,594","28.8","0","7","7","0","0","0","6","0","3.0","3.0","3.9","6.9","64","92","176","0.00","0.24","0.24","0.00","0.24","0.10","0.13","0.24","0.10","0.24",
"Dwight McNeil","engENG","MF,FW","Everton","engPremier League","23","1999","35","33","2,892","32.1","3","6","9","3","0","0","2","0","3.4","3.4","8.8","12.2","80","114","147","0.09","0.19","0.28","0.09","0.28","0.11","0.27","0.38","0.11","0.38",
"Scott McTominay","sctSCO","MF,FW","Manchester Utd","engPremier League","26","1996","32","18","1,901","21.1","7","1","8","7","0","0","2","0","5.7","5.7","0.8","6.6","29","64","47","0.33","0.05","0.38","0.33","0.38","0.27","0.04","0.31","0.27","0.31",
"Facundo Medina","arARG","DF","Lens","frLigue 1","24","1999","31","30","2,714","30.2","1","3","4","1","0","0","11","0","1.1","1.1","1.8","2.9","51","219","20","0.03","0.10","0.13","0.03","0.13","0.04","0.06","0.10","0.04","0.10",
"Ben Mee","engENG","DF","Brentford","engPremier League","33","1989","16","15","1,272","14.1","2","0","2","2","0","0","1","1","1.5","1.5","0.3","1.8","11","49","9","0.14","0.00","0.14","0.14","0.14","0.10","0.02","0.13","0.10","0.13",
"Marvin Mehlem","deGER","MF","Darmstadt 98","deBundesliga","25","1997","20","19","1,482","16.5","3","2","5","3","0","0","3","0","3.8","3.8","1.1","4.9","27","46","73","0.18","0.12","0.30","0.18","0.30","0.23","0.07","0.30","0.23","0.30",
"Bamo Meïté","ciCIV","DF","Marseille","frLigue 1","21","2001","16","6","638","7.1","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","11","29","5","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Bamo Meïté","ciCIV","DF","Lorient","frLigue 1","21","2001","2","2","146","1.6","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Hannibal Mejbri","tnTUN","MF,FW","Manchester Utd","engPremier League","20","2003","5","1","133","1.5","1","0","1","1","0","0","1","0","0.0","0.0","0.4","0.4","2","6","10","0.68","0.00","0.68","0.68","0.68","0.02","0.25","0.27","0.02","0.27",
"Hannibal Mejbri","tnTUN","MF","Sevilla","esLa Liga","20","2003","6","1","104","1.2","0","0","0","0","0","0","2","0","0.0","0.0","0.5","0.5","1","5","6","0.00","0.00","0.00","0.00","0.00","0.01","0.39","0.40","0.01","0.40",
"Óscar Melendo","esESP","MF,FW","Granada","esLa Liga","25","1997","26","15","1,122","12.5","0","0","0","0","0","0","2","0","0.4","0.4","0.5","0.9","21","38","33","0.00","0.00","0.00","0.00","0.00","0.04","0.04","0.07","0.04","0.07",
"Gonzalo Melero","esESP","MF,FW","Almería","esLa Liga","29","1994","28","10","1,103","12.3","1","1","2","1","0","0","3","0","2.0","2.0","1.2","3.2","23","49","33","0.08","0.08","0.16","0.08","0.16","0.16","0.10","0.26","0.16","0.26",
"Birger Meling","noNOR","DF","Rennes","frLigue 1","28","1994","1","0","16","0.2","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","0","0","0","0.00","0.00","0.00","0.00","0.00","0.80","0.00","0.80","0.80","0.80",
"Arthur Melo","brBRA","MF","Fiorentina","itSerie A","26","1996","33","23","1,986","22.1","2","3","5","1","1","1","2","0","1.0","0.3","1.7","2.0","21","133","27","0.09","0.14","0.23","0.05","0.18","0.05","0.08","0.13","0.01","0.09",
"Memphis","nlNED","FW","Atlético Madrid","esLa Liga","29","1994","23","9","893","9.9","5","1","6","5","0","0","2","0","5.8","5.8","1.8","7.6","16","27","82","0.50","0.10","0.60","0.50","0.60","0.58","0.18","0.76","0.58","0.76",
"Houboulang Mendes","gwGNB","DF","Almería","esLa Liga","25","1998","7","4","396","4.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","5","9","6","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Nuno Mendes","ptPOR","DF","Paris S-G","frLigue 1","21","2002","6","2","267","3.0","1","1","2","1","0","0","3","0","0.3","0.3","0.4","0.7","12","21","25","0.34","0.34","0.67","0.34","0.67","0.11","0.14","0.25","0.11","0.25",
"Tomás Mendes","esESP","MF","Alavés","esLa Liga","18","2004","1","0","6","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Brais Méndez","esESP","MF,FW","Real Sociedad","esLa Liga","26","1997","32","27","2,413","26.8","5","6","11","5","0","0","7","0","4.2","4.2","4.2","8.4","45","128","121","0.19","0.22","0.41","0.19","0.41","0.16","0.16","0.31","0.16","0.31",
"Bruno Méndez","uyURU","DF","Granada","esLa Liga","23","1999","17","15","1,333","14.8","2","0","2","2","0","0","4","0","0.6","0.6","0.1","0.7","8","47","14","0.14","0.00","0.14","0.14","0.14","0.04","0.01","0.05","0.04","0.05",
"Diego Méndez","esESP","MF","Rayo Vallecano","esLa Liga","19","2003","1","0","5","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Leonardo Mendicino","itITA","MF","Atalanta","itSerie A","17","2006","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Antoine Mendy","snSEN","DF","Nice","frLigue 1","19","2004","10","4","418","4.6","0","0","0","0","0","0","0","0","0.1","0.1","0.4","0.5","3","12","6","0.00","0.00","0.00","0.00","0.00","0.02","0.08","0.10","0.02","0.10",
"Benjamin Mendy","frFRA","DF","Lorient","frLigue 1","29","1994","15","7","711","7.9","2","1","3","2","0","0","3","0","1.1","1.1","1.9","3.0","26","34","85","0.25","0.13","0.38","0.25","0.38","0.14","0.24","0.38","0.14","0.38",
"Ferland Mendy","frFRA","DF","Real Madrid","esLa Liga","28","1995","23","21","1,720","19.1","0","0","0","0","0","0","5","0","0.2","0.2","0.9","1.1","19","84","96","0.00","0.00","0.00","0.00","0.00","0.01","0.05","0.06","0.01","0.06",
"Formose Mendy","snSEN","DF","Lorient","frLigue 1","22","2001","18","13","1,256","14.0","0","0","0","0","0","0","6","0","0.3","0.3","0.1","0.4","14","61","13","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.03","0.02","0.03",
"Nampalys Mendy","snSEN","MF","Lens","frLigue 1","31","1992","16","13","1,052","11.7","0","1","1","0","0","0","2","0","0.2","0.2","1.1","1.3","21","84","13","0.00","0.09","0.09","0.00","0.09","0.02","0.09","0.11","0.02","0.11",
"Teden Mengi","engENG","DF","Luton Town","engPremier League","21","2002","30","28","2,469","27.4","1","0","1","1","0","0","3","0","0.6","0.6","0.3","0.9","15","54","1","0.04","0.00","0.04","0.04","0.04","0.02","0.01","0.03","0.02","0.03",
"Chris Mepham","wlsWAL","DF","Bournemouth","engPremier League","25","1997","10","6","617","6.9","0","1","1","0","0","0","2","0","0.1","0.1","0.4","0.5","4","25","1","0.00","0.15","0.15","0.00","0.15","0.01","0.06","0.07","0.01","0.07",
"Jorge Meré","esESP","DF","Cádiz","esLa Liga","26","1997","10","8","673","7.5","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","2","15","0","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.02","0.02","0.02",
"Alex Meret","itITA","GK","Napoli","itSerie A","26","1997","31","31","2,773","30.8","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mikel Merino","esESP","MF","Real Sociedad","esLa Liga","27","1996","32","27","2,482","27.6","5","3","8","5","0","0","10","0","3.3","3.3","1.9","5.2","26","163","99","0.18","0.11","0.29","0.18","0.29","0.12","0.07","0.19","0.12","0.19",
"Quentin Merlin","frFRA","DF","Marseille","frLigue 1","21","2002","10","8","703","7.8","0","1","1","0","0","0","1","0","0.1","0.1","1.1","1.3","15","46","56","0.00","0.13","0.13","0.00","0.13","0.02","0.15","0.16","0.02","0.16",
"Quentin Merlin","frFRA","DF","Nantes","frLigue 1","21","2002","16","15","1,283","14.3","0","1","1","0","0","0","0","0","0.7","0.7","1.3","2.0","34","98","62","0.00","0.07","0.07","0.00","0.07","0.05","0.09","0.14","0.05","0.14",
"Junior Messias","brBRA","MF,DF","Genoa","itSerie A","32","1991","18","13","1,053","11.7","1","0","1","1","0","0","0","0","1.6","1.6","1.3","2.9","35","29","75","0.09","0.00","0.09","0.09","0.09","0.14","0.11","0.25","0.14","0.25",
"Thomas Meunier","beBEL","DF","Dortmund","deBundesliga","31","1991","8","7","586","6.5","0","0","0","0","0","0","0","0","0.5","0.5","0.6","1.2","21","33","25","0.00","0.00","0.00","0.00","0.00","0.08","0.10","0.18","0.08","0.18",
"Bastien Meupiyou","frFRA","DF","Nantes","frLigue 1","17","2006","1","1","8","0.1","0","0","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alexander Meyer","deGER","GK","Dortmund","deBundesliga","32","1991","8","7","695","7.7","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Omenuke Mfulu","cdCOD","MF,FW","Las Palmas","esLa Liga","29","1994","5","1","82","0.9","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Lucas Michal","frFRA","FW","Monaco","frLigue 1","18","2005","1","0","7","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Sven Michel","deGER","FW,MF","Augsburg","deBundesliga","33","1990","22","5","583","6.5","2","1","3","1","1","2","2","0","2.4","0.8","0.8","1.7","6","14","44","0.31","0.15","0.46","0.15","0.31","0.37","0.13","0.50","0.13","0.26",
"Miguel","esESP","FW,MF","Alavés","esLa Liga","23","1999","3","1","65","0.7","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","1","0","3","0.00","0.00","0.00","0.00","0.00","0.13","0.00","0.13","0.13","0.13",
"Georges Mikautadze","geGEO","FW","Metz","frLigue 1","22","2000","20","20","1,747","19.4","13","4","17","10","3","3","0","1","9.5","7.2","2.4","9.5","52","51","95","0.67","0.21","0.88","0.52","0.72","0.49","0.12","0.61","0.37","0.49",
"Nikola Milenković","rsSRB","DF","Fiorentina","itSerie A","25","1997","34","27","2,510","27.9","0","0","0","0","0","0","4","0","0.4","0.4","0.7","1.1","8","81","10","0.00","0.00","0.00","0.00","0.00","0.01","0.03","0.04","0.01","0.04",
"Lewis Miley","engENG","MF","Newcastle Utd","engPremier League","17","2006","17","14","1,202","13.4","1","3","4","1","0","0","1","0","1.2","1.2","1.7","2.9","14","53","54","0.07","0.22","0.30","0.07","0.30","0.09","0.13","0.22","0.09","0.22",
"Arkadiusz Milik","plPOL","FW","Juventus","itSerie A","29","1994","32","7","919","10.2","4","1","5","4","0","0","2","1","5.1","5.1","2.6","7.7","12","22","49","0.39","0.10","0.49","0.39","0.49","0.50","0.26","0.75","0.50","0.75",
"Vanja Milinković-Savić","rsSRB","GK","Torino","itSerie A","26","1997","36","36","3,240","36.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Éder Militão","brBRA","DF","Real Madrid","esLa Liga","25","1998","10","6","496","5.5","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","7","15","2","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.02","0.02","0.02",
"Luis Milla","esESP","MF","Getafe","esLa Liga","28","1994","27","25","2,115","23.5","0","1","1","0","0","0","6","0","0.6","0.6","1.7","2.3","31","121","35","0.00","0.04","0.04","0.00","0.04","0.03","0.07","0.10","0.03","0.10",
"Enzo Millot","frFRA","MF,FW","Stuttgart","deBundesliga","21","2002","31","27","2,241","24.9","5","4","9","4","1","1","5","0","5.3","4.5","3.9","8.4","46","127","167","0.20","0.16","0.36","0.16","0.32","0.21","0.16","0.37","0.18","0.34",
"James Milner","engENG","DF,MF","Brighton","engPremier League","37","1986","15","11","773","8.6","0","2","2","0","0","0","3","0","0.3","0.3","1.8","2.0","11","69","73","0.00","0.23","0.23","0.00","0.23","0.03","0.21","0.24","0.03","0.24",
"Jovan Milošević","rsSRB","FW,MF","Stuttgart","deBundesliga","18","2005","5","0","28","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marko Milovanović","rsSRB","FW,MF","Almería","esLa Liga","19","2003","11","2","308","3.4","1","0","1","1","0","0","0","0","1.5","1.5","0.1","1.6","2","3","13","0.29","0.00","0.29","0.29","0.29","0.45","0.03","0.47","0.45","0.47",
"Kim Min-jae","krKOR","DF","Bayern Munich","deBundesliga","26","1996","25","22","1,970","21.9","1","1","2","1","0","0","3","0","0.8","0.8","0.4","1.2","14","131","3","0.05","0.05","0.09","0.05","0.09","0.04","0.02","0.05","0.04","0.05",
"Yerry Mina","coCOL","DF,MF","Fiorentina","itSerie A","28","1994","4","0","44","0.5","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","0","2","1","0.00","0.00","0.00","0.00","0.00","0.12","0.00","0.12","0.12","0.12",
"Yerry Mina","coCOL","DF","Cagliari","itSerie A","28","1994","14","14","1,215","13.5","2","0","2","1","1","1","4","0","1.3","0.5","0.0","0.5","4","23","3","0.15","0.00","0.15","0.07","0.07","0.10","0.00","0.10","0.04","0.04",
"Takumi Minamino","jpJPN","MF","Monaco","frLigue 1","28","1995","30","25","2,117","23.5","9","6","15","9","0","0","4","0","5.9","5.9","4.9","10.8","48","97","198","0.38","0.26","0.64","0.38","0.64","0.25","0.21","0.46","0.25","0.46",
"Lucas Mincarelli","frFRA","DF,MF","Montpellier","frLigue 1","19","2004","13","12","978","10.9","1","1","2","1","0","0","1","1","0.4","0.4","0.6","0.9","24","26","40","0.09","0.09","0.18","0.09","0.18","0.03","0.05","0.09","0.03","0.09",
"Tyrone Mings","engENG","DF","Aston Villa","engPremier League","30","1993","1","1","30","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.02","0.07","0.09","0.02","0.09",
