Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Jonathan Ikone","frFRA","FW","Fiorentina","itSerie A","24","1998","33","24","2,007","22.3","4","4","8","4","0","0","4","0","4.1","4.1","3.7","7.8","83","67","178","0.18","0.18","0.36","0.18","0.36","0.18","0.17","0.35","0.18","0.35",
"Ivan Ilić","rsSRB","MF","Hellas Verona","itSerie A","21","2001","11","10","851","9.5","0","1","1","0","0","0","1","0","0.4","0.4","1.0","1.4","18","39","20","0.00","0.11","0.11","0.00","0.11","0.04","0.10","0.14","0.04","0.14",
"Ivan Ilić","rsSRB","MF","Torino","itSerie A","21","2001","14","13","1,177","13.1","2","2","4","2","0","0","3","0","0.2","0.2","1.1","1.3","29","66","28","0.15","0.15","0.31","0.15","0.31","0.02","0.08","0.10","0.02","0.10",
"Rareş Ilie","roROU","MF,FW","Nice","frLigue 1","19","2003","4","2","148","1.6","0","0","0","0","0","0","0","0","0.3","0.3","0.2","0.5","7","1","6","0.00","0.00","0.00","0.00","0.00","0.18","0.14","0.32","0.18","0.32",
"Samuel Iling-Junior","engENG","DF,FW","Juventus","itSerie A","18","2003","12","1","318","3.5","1","1","2","1","0","0","1","0","0.7","0.7","0.2","1.0","11","18","36","0.28","0.28","0.57","0.28","0.57","0.21","0.07","0.28","0.21","0.28",
"Emirhan İlkhan","trTUR","MF","Torino","itSerie A","18","2004","4","1","87","1.0","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","2","8","3","0.00","0.00","0.00","0.00","0.00","0.05","0.10","0.14","0.05","0.14",
"Emirhan İlkhan","trTUR","MF","Sampdoria","itSerie A","18","2004","8","0","113","1.3","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","1","5","8","0.00","0.00","0.00","0.00","0.00","0.02","0.05","0.08","0.02","0.08",
"Asier Illarramendi","esESP","MF","Real Sociedad","esLa Liga","32","1990","24","13","1,076","12.0","1","0","1","1","0","0","5","0","0.8","0.8","0.4","1.2","10","48","24","0.08","0.00","0.08","0.08","0.08","0.07","0.03","0.10","0.07","0.10",
"Ciro Immobile","itITA","FW","Lazio","itSerie A","32","1990","31","27","2,219","24.7","12","5","17","8","4","5","3","0","14.2","10.3","1.9","12.2","40","43","174","0.49","0.20","0.69","0.32","0.53","0.57","0.08","0.65","0.42","0.49",
"Danny Ings","engENG","FW","West Ham","engPremier League","30","1992","17","7","775","8.6","2","2","4","2","0","0","1","0","3.0","3.0","1.0","4.0","9","12","44","0.23","0.23","0.46","0.23","0.46","0.35","0.12","0.47","0.35","0.47",
"Danny Ings","engENG","FW","Aston Villa","engPremier League","30","1992","18","8","824","9.2","6","0","6","4","2","2","3","0","5.3","3.8","1.2","5.0","15","12","46","0.66","0.00","0.66","0.44","0.44","0.59","0.13","0.71","0.41","0.54",
"Marcus Ingvartsen","dkDEN","FW,MF","Mainz 05","deBundesliga","26","1996","28","16","1,314","14.6","10","0","10","6","4","4","2","0","8.4","5.2","0.7","5.9","16","30","81","0.68","0.00","0.68","0.41","0.41","0.57","0.05","0.62","0.36","0.41",
"Bonke Innocent","ngNGA","MF","Lorient","frLigue 1","26","1996","25","14","1,182","13.1","0","1","1","0","0","0","5","0","0.1","0.1","0.3","0.4","3","31","0","0.00","0.08","0.08","0.00","0.08","0.01","0.02","0.03","0.01","0.03",
"Alexander Isak","seSWE","FW","Newcastle Utd","engPremier League","22","1999","22","17","1,522","16.9","10","1","11","8","2","2","3","0","8.2","6.7","2.2","8.9","41","48","122","0.59","0.06","0.65","0.47","0.53","0.49","0.13","0.61","0.40","0.52",
"Alexander Isak","seSWE","FW","Real Sociedad","esLa Liga","22","1999","2","2","152","1.7","1","0","1","1","0","0","0","0","0.2","0.2","0.1","0.3","3","3","11","0.59","0.00","0.59","0.59","0.59","0.12","0.06","0.18","0.12","0.18",
"Isco","esESP","MF,FW","Sevilla","esLa Liga","30","1992","12","10","799","8.9","0","2","2","0","0","0","5","0","0.4","0.4","1.7","2.1","16","37","36","0.00","0.23","0.23","0.00","0.23","0.05","0.19","0.24","0.05","0.24",
"Ismaily","brBRA","DF","Lille","frLigue 1","32","1990","23","21","1,779","19.8","2","1","3","2","0","0","0","0","1.2","1.2","2.3","3.5","40","95","116","0.10","0.05","0.15","0.10","0.15","0.06","0.12","0.18","0.06","0.18",
"Ardian Ismajli","alALB","DF","Empoli","itSerie A","25","1996","25","22","2,094","23.3","0","0","0","0","0","0","3","0","0.7","0.7","0.3","1.0","10","42","0","0.00","0.00","0.00","0.00","0.00","0.03","0.01","0.04","0.03","0.04",
"Ko Itakura","jpJPN","DF","Gladbach","deBundesliga","25","1997","24","22","1,981","22.0","0","2","2","0","0","0","1","2","0.6","0.6","0.4","1.0","19","59","4","0.00","0.09","0.09","0.00","0.09","0.03","0.02","0.05","0.03","0.05",
"Hiroki Ito","jpJPN","DF","Stuttgart","deBundesliga","23","1999","30","29","2,561","28.5","1","1","2","1","0","0","5","0","0.8","0.8","2.1","2.9","29","158","29","0.04","0.04","0.07","0.04","0.07","0.03","0.07","0.10","0.03","0.10",
"Junya Ito","jpJPN","FW","Reims","frLigue 1","29","1993","35","34","2,916","32.4","6","5","11","6","0","0","3","1","5.7","5.7","8.0","13.7","133","141","338","0.19","0.15","0.34","0.19","0.34","0.18","0.25","0.42","0.18","0.42",
"Diego Iturralde","esESP","DF","Sevilla","esLa Liga","19","2003","1","1","45","0.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Andreas Ivan","roROU","MF","Schalke 04","deBundesliga","27","1995","1","0","46","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","1","0.00","0.00","0.00","0.00","0.00","0.08","0.00","0.08","0.08","0.08",
"Mihailo Ivanović","rsSRB","FW","Sampdoria","itSerie A","17","2004","1","0","4","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Daniel Iversen","dkDEN","GK","Leicester City","engPremier League","25","1997","12","12","1,080","12.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alex Iwobi","ngNGA","MF,FW","Everton","engPremier League","26","1996","38","38","3,378","37.5","2","7","9","2","0","0","2","0","2.5","2.5","6.1","8.5","90","194","145","0.05","0.19","0.24","0.05","0.24","0.07","0.16","0.23","0.07","0.23",
"Armando Izzo","itITA","DF","Monza","itSerie A","30","1992","30","29","2,466","27.4","1","0","1","1","0","0","10","0","2.1","2.1","0.9","3.1","22","96","29","0.04","0.00","0.04","0.04","0.04","0.08","0.03","0.11","0.08","0.11",
"Nicolas Jackson","snSEN","FW","Villarreal","esLa Liga","21","2001","26","16","1,598","17.8","12","4","16","12","0","0","6","1","7.8","7.8","3.1","11.0","49","40","117","0.68","0.23","0.90","0.68","0.90","0.44","0.18","0.62","0.44","0.62",
"Lee Jae-sung","krKOR","MF","Mainz 05","deBundesliga","29","1992","34","24","1,894","21.0","7","5","12","7","0","0","2","0","4.3","4.3","2.8","7.1","29","69","103","0.33","0.24","0.57","0.33","0.57","0.20","0.13","0.34","0.20","0.34",
"Paul Jaeckel","deGER","DF","Union Berlin","deBundesliga","24","1998","16","13","1,196","13.3","1","0","1","1","0","0","4","1","0.1","0.1","0.0","0.2","6","41","8","0.08","0.00","0.08","0.08","0.08","0.01","0.00","0.01","0.01","0.01",
"Mato Jajalo","baBIH","MF","Udinese","itSerie A","34","1988","3","0","63","0.7","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.1","0","4","1","0.00","0.00","0.00","0.00","0.00","0.07","0.07","0.14","0.07","0.14",
"Kristijan Jakić","hrCRO","DF,MF","Eint Frankfurt","deBundesliga","25","1997","24","17","1,460","16.2","1","0","1","1","0","0","4","0","0.7","0.7","0.7","1.5","16","59","19","0.06","0.00","0.06","0.06","0.06","0.05","0.05","0.09","0.05","0.09",
"Ismail Jakobs","snSEN","DF,FW","Monaco","frLigue 1","22","1999","32","9","1,119","12.4","0","2","2","0","0","0","3","0","1.0","1.0","1.5","2.5","39","46","109","0.00","0.16","0.16","0.00","0.16","0.08","0.12","0.20","0.08","0.20",
"Marin Jakoliš","hrCRO","FW","Angers","frLigue 1","25","1996","1","0","28","0.3","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","2","3","2","0.00","0.00","0.00","0.00","0.00","0.39","0.00","0.39","0.39","0.39",
"Daniel James","wlsWAL","FW","Leeds United","engPremier League","24","1997","4","2","198","2.2","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.6","6","3","9","0.00","0.00","0.00","0.00","0.00","0.12","0.15","0.27","0.12","0.27",
"Daniel James","wlsWAL","FW","Fulham","engPremier League","24","1997","20","5","621","6.9","2","1","3","2","0","0","0","0","1.7","1.7","0.7","2.5","24","15","48","0.29","0.14","0.43","0.29","0.43","0.25","0.11","0.36","0.25","0.36",
"Reece James","engENG","DF,MF","Chelsea","engPremier League","22","1999","16","14","1,244","13.8","1","1","2","1","0","0","4","0","1.0","1.0","3.0","4.0","52","90","115","0.07","0.07","0.14","0.07","0.14","0.07","0.22","0.29","0.07","0.29",
"Vitaly Janelt","deGER","MF,DF","Brentford","engPremier League","24","1998","35","24","2,208","24.5","3","1","4","3","0","0","3","0","2.4","2.4","1.4","3.8","14","82","28","0.12","0.04","0.16","0.12","0.16","0.10","0.06","0.15","0.10","0.15",
"Saidy Janko","gmGAM","DF","Bochum","deBundesliga","26","1995","20","12","1,134","12.6","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.2","23","29","27","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Pontus Jansson","seSWE","DF","Brentford","engPremier League","31","1991","12","9","724","8.0","1","0","1","1","0","0","0","0","0.3","0.3","0.0","0.3","1","14","0","0.12","0.00","0.12","0.12","0.12","0.04","0.00","0.04","0.04","0.04",
"Tony Jantschke","deGER","DF,MF","Gladbach","deBundesliga","32","1990","8","1","99","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Adnan Januzaj","beBEL","FW","Sevilla","esLa Liga","27","1995","2","1","47","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","6","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Léo Jardim","brBRA","GK","Lille","frLigue 1","27","1995","6","6","540","6.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Luis Javier Suárez","coCOL","FW","Almería","esLa Liga","24","1997","21","18","1,490","16.6","4","4","8","4","0","0","4","1","4.4","4.4","2.1","6.5","29","26","87","0.24","0.24","0.48","0.24","0.48","0.26","0.13","0.39","0.26","0.39",
"Luis Javier Suárez","coCOL","FW","Marseille","frLigue 1","24","1997","7","2","293","3.3","3","1","4","3","0","0","1","0","2.4","2.4","0.4","2.8","5","11","17","0.92","0.31","1.23","0.92","1.23","0.74","0.11","0.85","0.74","0.85",
"Dany Jean","htHAI","DF,MF","Strasbourg","frLigue 1","19","2002","2","0","13","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","2","2","0.00","0.00","0.00","0.00","0.00","0.00","0.32","0.32","0.00","0.32",
"Julian Jeanvier","gnGUI","DF","Auxerre","frLigue 1","30","1992","22","20","1,760","19.6","1","0","1","1","0","0","5","1","1.2","1.2","0.0","1.2","4","27","6","0.05","0.00","0.05","0.05","0.05","0.06","0.00","0.06","0.06","0.06",
"Jeffinho","brBRA","FW","Lyon","frLigue 1","22","1999","9","4","446","5.0","1","0","1","1","0","0","1","0","1.1","1.1","0.5","1.6","27","10","52","0.20","0.00","0.20","0.20","0.20","0.23","0.10","0.33","0.23","0.33",
"Fredrik Jensen","fiFIN","FW,MF","Augsburg","deBundesliga","24","1997","20","8","924","10.3","2","1","3","2","0","0","1","0","1.8","1.8","1.4","3.2","3","24","62","0.19","0.10","0.29","0.19","0.29","0.17","0.13","0.31","0.17","0.31",
"Mathias Jensen","dkDEN","MF","Brentford","engPremier League","26","1996","37","37","2,803","31.1","5","6","11","5","0","0","5","0","2.1","2.1","5.0","7.1","21","141","77","0.16","0.19","0.35","0.16","0.35","0.07","0.16","0.23","0.07","0.23",
"Moritz Jenz","deGER","DF","Schalke 04","deBundesliga","23","1999","11","11","945","10.5","0","0","0","0","0","0","5","0","1.0","1.0","0.0","1.1","6","18","1","0.00","0.00","0.00","0.00","0.00","0.10","0.00","0.10","0.10","0.10",
"Jesé","esESP","FW","Sampdoria","itSerie A","29","1993","11","1","210","2.3","1","1","2","1","0","0","0","0","0.3","0.3","0.5","0.8","1","1","15","0.43","0.43","0.86","0.43","0.86","0.13","0.20","0.34","0.13","0.34",
"Gabriel Jesus","brBRA","FW","Arsenal","engPremier League","25","1997","26","24","2,064","22.9","11","6","17","10","1","1","6","0","13.9","13.1","3.9","17.0","44","64","194","0.48","0.26","0.74","0.44","0.70","0.61","0.17","0.78","0.57","0.74",
"Juan Jesus","brBRA","DF","Napoli","itSerie A","31","1991","15","10","933","10.4","1","0","1","1","0","0","2","0","0.2","0.2","0.1","0.3","14","55","3","0.10","0.00","0.10","0.10","0.10","0.02","0.01","0.02","0.02","0.02",
"Raúl Jiménez","mxMEX","FW","Wolves","engPremier League","31","1991","15","8","846","9.4","0","1","1","0","0","0","0","0","2.6","2.6","1.7","4.3","5","14","45","0.00","0.11","0.11","0.00","0.11","0.27","0.18","0.46","0.27","0.46",
"Joaquín","esESP","MF,FW","Betis","esLa Liga","41","1981","22","2","496","5.5","0","2","2","0","0","0","2","0","0.7","0.7","1.8","2.5","23","26","37","0.00","0.36","0.36","0.00","0.36","0.13","0.33","0.46","0.13","0.46",
"Joelinton","brBRA","MF,FW","Newcastle Utd","engPremier League","25","1996","32","30","2,661","29.6","6","1","7","6","0","0","12","0","7.1","7.1","2.4","9.4","64","130","150","0.20","0.03","0.24","0.20","0.24","0.24","0.08","0.32","0.24","0.32",
"Þórir Jóhann Helgason","isISL","MF","Lecce","itSerie A","21","2000","12","2","222","2.5","0","0","0","0","0","0","0","0","0.1","0.1","0.4","0.4","2","2","5","0.00","0.00","0.00","0.00","0.00","0.02","0.16","0.18","0.02","0.18",
"Ben Johnson","engENG","DF","West Ham","engPremier League","22","2000","17","9","866","9.6","0","0","0","0","0","0","0","0","0.1","0.1","0.2","0.3","15","37","22","0.00","0.00","0.00","0.00","0.00","0.01","0.02","0.03","0.01","0.03",
"Brennan Johnson","wlsWAL","FW,MF","Nott'ham Forest","engPremier League","21","2001","38","33","2,934","32.6","8","3","11","7","1","3","6","0","8.6","6.2","3.2","9.4","88","30","155","0.25","0.09","0.34","0.21","0.31","0.26","0.10","0.36","0.19","0.29",
"Sam Johnstone","engENG","GK","Crystal Palace","engPremier League","29","1993","9","9","810","9.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Paul Joly","frFRA","DF","Auxerre","frLigue 1","22","2000","10","10","867","9.6","0","0","0","0","0","0","2","0","0.1","0.1","0.3","0.5","19","41","48","0.00","0.00","0.00","0.00","0.00","0.01","0.03","0.05","0.01","0.05",
"Curtis Jones","engENG","MF","Liverpool","engPremier League","21","2001","18","12","1,035","11.5","3","1","4","3","0","0","2","0","1.2","1.2","1.1","2.3","31","69","75","0.26","0.09","0.35","0.26","0.35","0.10","0.10","0.20","0.10","0.20",
"Frenkie de Jong","nlNED","MF","Barcelona","esLa Liga","25","1997","33","29","2,534","28.2","2","4","6","2","0","0","3","0","2.4","2.4","4.3","6.7","92","280","83","0.07","0.14","0.21","0.07","0.21","0.09","0.15","0.24","0.09","0.24",
"Joan Jordán","esESP","MF","Sevilla","esLa Liga","28","1994","23","19","1,592","17.7","0","1","1","0","0","0","8","0","0.9","0.9","0.6","1.5","9","123","22","0.00","0.06","0.06","0.00","0.06","0.05","0.03","0.08","0.05","0.08",
"Jorginho","itITA","MF","Arsenal","engPremier League","30","1991","14","9","855","9.5","0","1","1","0","0","0","0","0","0.2","0.2","0.2","0.4","15","99","8","0.00","0.11","0.11","0.00","0.11","0.02","0.02","0.04","0.02","0.04",
"Jorginho","itITA","MF","Chelsea","engPremier League","30","1991","18","15","1,279","14.2","2","0","2","0","2","2","4","0","1.7","0.1","0.4","0.5","13","80","10","0.14","0.00","0.14","0.00","0.00","0.12","0.03","0.14","0.01","0.03",
"Josan","esESP","DF,MF","Elche","esLa Liga","32","1989","26","9","1,078","12.0","1","3","4","1","0","0","3","0","0.4","0.4","1.6","2.0","37","39","61","0.08","0.25","0.33","0.08","0.33","0.04","0.13","0.17","0.04","0.17",
"Willian José","brBRA","FW","Betis","esLa Liga","30","1991","28","6","731","8.1","2","1","3","1","1","1","1","0","2.9","2.2","1.3","3.5","6","14","27","0.25","0.12","0.37","0.12","0.25","0.36","0.17","0.53","0.27","0.43",
"Joselu","esESP","FW","Espanyol","esLa Liga","32","1990","34","33","2,990","33.2","16","2","18","11","5","5","2","0","14.5","10.5","2.4","13.0","23","66","147","0.48","0.06","0.54","0.33","0.39","0.44","0.07","0.51","0.32","0.39",
"Mateo Joseph","esESP","FW,MF","Leeds United","engPremier League","18","2003","3","0","26","0.3","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","0","2","0.00","0.00","0.00","0.00","0.00","0.40","0.00","0.40","0.40","0.40",
"Diogo Jota","ptPOR","FW","Liverpool","engPremier League","25","1996","22","12","1,131","12.6","7","4","11","7","0","0","2","0","6.5","6.5","2.1","8.6","34","30","104","0.56","0.32","0.88","0.56","0.88","0.52","0.17","0.69","0.52","0.69",
"Stevan Jovetić","meMNE","FW,MF","Hertha BSC","deBundesliga","32","1989","17","8","892","9.9","4","2","6","4","0","0","0","0","2.7","2.7","1.1","3.8","14","40","44","0.40","0.20","0.61","0.40","0.61","0.28","0.11","0.38","0.28","0.38",
"Luka Jović","rsSRB","FW,MF","Fiorentina","itSerie A","24","1997","31","16","1,534","17.0","6","3","9","6","0","1","3","0","7.9","7.1","1.5","8.6","8","28","75","0.35","0.18","0.53","0.35","0.53","0.46","0.09","0.55","0.42","0.51",
"Juanmi","esESP","FW","Betis","esLa Liga","29","1993","22","9","925","10.3","4","0","4","4","0","0","3","0","3.7","3.7","0.9","4.5","10","15","37","0.39","0.00","0.39","0.39","0.39","0.36","0.08","0.44","0.36","0.44",
"Juanpe","esESP","DF","Girona","esLa Liga","31","1991","19","17","1,426","15.8","1","0","1","1","0","0","3","0","0.5","0.5","0.3","0.8","8","38","3","0.06","0.00","0.06","0.06","0.06","0.03","0.02","0.05","0.03","0.05",
"Jubal","brBRA","DF","Auxerre","frLigue 1","28","1993","37","35","3,217","35.7","3","1","4","2","1","1","7","0","3.1","2.3","0.4","2.7","7","73","1","0.08","0.03","0.11","0.06","0.08","0.09","0.01","0.10","0.06","0.08",
"Christopher Jullien","frFRA","DF","Montpellier","frLigue 1","29","1993","30","30","2,695","29.9","0","2","2","0","0","0","5","0","2.0","2.0","1.1","3.1","2","52","6","0.00","0.07","0.07","0.00","0.07","0.07","0.04","0.10","0.07","0.10",
"Anthony Jung","deGER","DF,FW","Werder Bremen","deBundesliga","30","1991","34","32","2,617","29.1","2","5","7","2","0","0","2","0","1.3","1.3","1.6","2.9","28","73","109","0.07","0.17","0.24","0.07","0.24","0.04","0.06","0.10","0.04","0.10",
"Eli Junior Kroupi","frFRA","FW,MF","Lorient","frLigue 1","16","2006","1","0","8","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Lago Junior","ciCIV","FW,MF","Mallorca","esLa Liga","31","1990","5","0","52","0.6","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","0","5","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Hamed Junior Traorè","ciCIV","FW,MF","Bournemouth","engPremier League","22","2000","7","5","427","4.7","0","0","0","0","0","0","0","0","0.9","0.9","1.1","2.1","19","26","21","0.00","0.00","0.00","0.00","0.00","0.19","0.24","0.43","0.19","0.43",
"Hamed Junior Traorè","ciCIV","MF,FW","Sassuolo","itSerie A","22","2000","11","6","591","6.6","0","3","3","0","0","0","1","0","1.0","1.0","1.8","2.7","14","26","36","0.00","0.46","0.46","0.00","0.46","0.15","0.27","0.41","0.15","0.41",
"Vinicius Júnior","brBRA","FW","Real Madrid","esLa Liga","22","2000","33","32","2,823","31.4","10","9","19","10","0","0","10","1","10.5","10.5","9.4","19.9","221","87","495","0.32","0.29","0.61","0.32","0.61","0.34","0.30","0.63","0.34","0.63",
"Josip Juranović","hrCRO","DF","Union Berlin","deBundesliga","26","1995","12","10","935","10.4","2","1","3","1","1","1","0","0","1.6","0.8","1.5","2.3","11","27","33","0.19","0.10","0.29","0.10","0.19","0.15","0.14","0.30","0.08","0.22",
"James Justin","engENG","DF","Leicester City","engPremier League","24","1998","14","14","1,252","13.9","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.6","20","47","50","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.05","0.02","0.05",
"Filip Jørgensen","dkDEN","GK","Villarreal","esLa Liga","20","2002","2","2","180","2.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mathias Jørgensen","dkDEN","DF","Brentford","engPremier League","32","1990","18","11","1,103","12.3","0","0","0","0","0","0","2","0","0.9","0.9","0.2","1.1","1","35","1","0.00","0.00","0.00","0.00","0.00","0.07","0.01","0.09","0.07","0.09",
"Ozan Kabak","trTUR","DF","Hoffenheim","deBundesliga","22","2000","30","28","2,388","26.5","2","2","4","2","0","0","12","2","1.3","1.3","1.3","2.6","23","76","13","0.08","0.08","0.15","0.08","0.15","0.05","0.05","0.10","0.05","0.10",
"Issa Kaboré","bfBFA","DF","Marseille","frLigue 1","21","2001","22","9","1,028","11.4","1","0","1","1","0","0","1","0","0.9","0.9","0.9","1.7","39","54","130","0.09","0.00","0.09","0.09","0.09","0.07","0.08","0.15","0.07","0.15",
"Abdoul Kader Bamba","frFRA","FW,MF","Nantes","frLigue 1","28","1994","4","1","78","0.9","0","0","0","0","0","0","0","1","0.1","0.1","0.0","0.1","1","3","12","0.00","0.00","0.00","0.00","0.00","0.11","0.04","0.15","0.11","0.15",
"Pavel Kadeřábek","czCZE","DF","Hoffenheim","deBundesliga","30","1992","26","17","1,665","18.5","1","1","2","1","0","0","1","0","1.3","1.3","1.7","3.1","30","61","114","0.05","0.05","0.11","0.05","0.11","0.07","0.09","0.17","0.07","0.17",
"Tino Kadewere","zwZIM","FW,MF","Mallorca","esLa Liga","26","1996","15","5","542","6.0","1","0","1","1","0","0","1","0","1.6","1.6","0.6","2.2","14","4","29","0.17","0.00","0.17","0.17","0.17","0.26","0.10","0.37","0.26","0.37",
"Kaiky","brBRA","DF","Almería","esLa Liga","18","2004","13","7","581","6.5","0","0","0","0","0","0","5","0","0.1","0.1","0.0","0.1","7","11","2","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Florian Kainz","atAUT","MF,FW","Köln","deBundesliga","29","1992","32","31","2,344","26.0","6","10","16","3","3","3","6","1","6.0","3.6","8.7","12.3","64","159","147","0.23","0.38","0.61","0.12","0.50","0.23","0.33","0.56","0.14","0.47",
"Gaël Kakuta","cdCOD","FW","Lens","frLigue 1","31","1991","2","0","22","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","1","1","0.00","0.00","0.00","0.00","0.00","0.19","0.00","0.19","0.19","0.19",
"Sasa Kalajdzic","atAUT","FW","Wolves","engPremier League","25","1997","1","1","45","0.5","0","0","0","0","0","0","0","0","0.3","0.3","0.0","0.3","0","0","1","0.00","0.00","0.00","0.00","0.00","0.53","0.00","0.53","0.53","0.53",
"Sasa Kalajdzic","atAUT","FW","Stuttgart","deBundesliga","25","1997","3","3","233","2.6","0","3","3","0","0","0","1","0","0.5","0.5","0.6","1.1","0","4","13","0.00","1.16","1.16","0.00","1.16","0.19","0.24","0.44","0.19","0.44",
"Arnaud Kalimuendo","frFRA","FW","Rennes","frLigue 1","20","2002","30","24","1,849","20.5","7","3","10","7","0","0","0","0","7.5","7.5","2.4","9.9","36","32","193","0.34","0.15","0.49","0.34","0.49","0.36","0.12","0.48","0.36","0.48",
"Yayah Kallon","slSLE","MF,FW","Hellas Verona","itSerie A","21","2001","22","8","860","9.6","1","1","2","1","0","0","1","0","1.7","1.7","1.5","3.2","33","22","64","0.10","0.10","0.21","0.10","0.21","0.17","0.16","0.33","0.17","0.33",
"Gedeon Kalulu","cdCOD","DF","Lorient","frLigue 1","24","1997","29","28","2,438","27.1","0","4","4","0","0","0","6","0","0.6","0.6","1.5","2.2","58","106","82","0.00","0.15","0.15","0.00","0.15","0.02","0.06","0.08","0.02","0.08",
"Pierre Kalulu","frFRA","DF","Milan","itSerie A","22","2000","34","26","2,548","28.3","1","0","1","1","0","0","4","0","1.5","1.5","1.2","2.8","52","138","43","0.04","0.00","0.04","0.04","0.04","0.05","0.04","0.10","0.05","0.10",
"Justin-Noël Kalumba","frFRA","DF","Angers","frLigue 1","17","2004","7","7","546","6.1","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.2","9","10","31","0.00","0.00","0.00","0.00","0.00","0.01","0.02","0.03","0.01","0.03",
"Daichi Kamada","jpJPN","MF","Eint Frankfurt","deBundesliga","25","1996","32","25","2,265","25.2","9","6","15","6","3","3","3","0","9.9","7.5","3.4","10.9","47","160","105","0.36","0.24","0.60","0.24","0.48","0.39","0.14","0.53","0.30","0.44",
"Warren Kamanzi","noNOR","DF","Toulouse","frLigue 1","21","2000","11","7","665","7.4","0","0","0","0","0","0","1","0","0.3","0.3","0.3","0.5","22","22","28","0.00","0.00","0.00","0.00","0.00","0.04","0.04","0.07","0.04","0.07",
"Bingourou Kamara","snSEN","GK","Montpellier","frLigue 1","25","1996","5","4","408","4.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Boubacar Kamara","frFRA","MF","Aston Villa","engPremier League","22","1999","24","21","1,777","19.7","0","1","1","0","0","0","4","0","0.2","0.2","0.8","1.0","16","84","8","0.00","0.05","0.05","0.00","0.05","0.01","0.04","0.05","0.01","0.05",
"Jakub Kamiński","plPOL","FW,DF","Wolfsburg","deBundesliga","20","2002","31","25","2,058","22.9","4","2","6","4","0","0","0","0","5.0","4.8","3.7","8.5","47","78","171","0.17","0.09","0.26","0.17","0.26","0.22","0.16","0.38","0.21","0.37",
"Marcin Kamiński","plPOL","DF","Schalke 04","deBundesliga","30","1992","8","7","632","7.0","2","0","2","2","0","0","0","0","0.4","0.4","0.1","0.5","2","25","3","0.28","0.00","0.28","0.28","0.28","0.06","0.02","0.07","0.06","0.07",
