Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Amadou Haidara","mlMLI","MF","RB Leipzig","deBundesliga","26","1998","28","16","1,320","14.7","0","1","1","0","0","0","7","0","1.4","1.4","0.9","2.2","7","65","24","0.00","0.07","0.07","0.00","0.07","0.09","0.06","0.15","0.09","0.15",
"Massadio Haïdara","mlMLI","DF","Brest","frLigue 1","31","1992","22","20","1,678","18.6","0","0","0","0","0","0","3","2","0.3","0.3","0.5","0.8","44","77","76","0.00","0.00","0.00","0.00","0.00","0.02","0.03","0.04","0.02","0.04",
"Antoine Hainaut","frFRA","DF,FW","Parma","itSerie A","22","2002","25","10","1,206","13.4","2","0","2","2","0","0","4","0","0.8","0.8","1.0","1.8","22","34","37","0.15","0.00","0.15","0.15","0.15","0.06","0.08","0.14","0.06","0.14",
"Mohamed Haj","tnTUN","MF","Parma","itSerie A","19","2005","15","3","453","5.0","1","2","3","1","0","0","4","0","0.6","0.6","1.2","1.8","6","13","28","0.20","0.40","0.60","0.20","0.60","0.13","0.24","0.36","0.13","0.36",
"Achraf Hakimi","maMAR","DF","Paris S-G","frLigue 1","25","1998","25","24","2,066","23.0","4","6","10","4","0","0","4","0","2.9","2.9","6.2","9.1","93","183","273","0.17","0.26","0.44","0.17","0.44","0.13","0.27","0.40","0.13","0.40",
"Lewis Hall","engENG","DF","Newcastle Utd","engPremier League","19","2004","27","24","2,189","24.3","0","4","4","0","0","0","3","0","0.4","0.4","4.3","4.7","41","123","80","0.00","0.16","0.16","0.00","0.16","0.02","0.18","0.19","0.02","0.19",
"Sébastien Haller","ciCIV","FW","Leganés","esLa Liga","30","1994","8","5","404","4.5","0","0","0","0","0","0","0","0","0.4","0.4","0.2","0.6","3","4","14","0.00","0.00","0.00","0.00","0.00","0.09","0.05","0.13","0.09","0.13",
"Ali Al Hamadi","iqIRQ","FW","Ipswich Town","engPremier League","22","2002","11","0","134","1.5","0","0","0","0","0","0","3","0","0.4","0.4","0.1","0.4","4","3","14","0.00","0.00","0.00","0.00","0.00","0.24","0.05","0.28","0.24","0.28",
"Andreas Hanche-Olsen","noNOR","DF","Mainz 05","deBundesliga","27","1997","22","12","1,284","14.3","1","1","2","1","0","0","4","1","0.8","0.8","0.3","1.1","2","34","5","0.07","0.07","0.14","0.07","0.14","0.06","0.02","0.08","0.06","0.08",
"Florent Hanin","dzALG","DF","Angers","frLigue 1","34","1990","33","31","2,672","29.7","1","2","3","1","0","0","2","0","0.9","0.9","1.9","2.8","48","99","108","0.03","0.07","0.10","0.03","0.10","0.03","0.06","0.10","0.03","0.10",
"Ridgeciano Haps","srSUR","DF","Venezia","itSerie A","31","1993","25","14","1,369","15.2","1","1","2","1","0","0","3","0","1.2","1.2","0.7","1.9","26","52","47","0.07","0.07","0.13","0.07","0.13","0.08","0.05","0.13","0.08","0.13",
"Amine Harit","maMAR","MF","Marseille","frLigue 1","27","1997","13","8","519","5.8","2","4","6","2","0","0","1","1","0.8","0.8","2.4","3.2","13","35","34","0.35","0.69","1.04","0.35","1.04","0.14","0.42","0.56","0.14","0.56",
"Marcus Harness","engENG","MF","Ipswich Town","engPremier League","28","1996","2","0","45","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Phil Harres","deGER","FW","Holstein Kiel","deBundesliga","22","2002","26","17","1,544","17.2","8","1","9","8","0","0","3","0","5.9","5.9","1.3","7.2","12","16","71","0.47","0.06","0.52","0.47","0.52","0.34","0.07","0.42","0.34","0.42",
"Jack Harrison","engENG","FW","Everton","engPremier League","27","1996","34","24","2,076","23.1","1","0","1","1","0","0","0","0","3.5","3.5","3.7","7.2","73","51","127","0.04","0.00","0.04","0.04","0.04","0.15","0.16","0.31","0.15","0.31",
"Abdou Harroui","nlNED","MF,FW","Hellas Verona","itSerie A","26","1998","10","5","463","5.1","1","2","3","1","0","0","1","0","2.2","2.2","0.4","2.6","23","21","34","0.19","0.39","0.58","0.19","0.58","0.43","0.09","0.51","0.43","0.51",
"Taylor Harwood-Bellis","engENG","DF","Southampton","engPremier League","22","2002","34","32","2,825","31.4","1","0","1","1","0","0","9","0","1.8","1.8","1.0","2.8","29","125","9","0.03","0.00","0.03","0.03","0.03","0.06","0.03","0.09","0.06","0.09",
"Hans Hateboer","nlNED","DF","Rennes","frLigue 1","30","1994","26","18","1,684","18.7","0","0","0","0","0","0","3","0","0.4","0.4","1.5","1.9","28","92","63","0.00","0.00","0.00","0.00","0.00","0.02","0.08","0.10","0.02","0.10",
"Kjetil Haug","noNOR","GK","Toulouse","frLigue 1","26","1998","6","5","498","5.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Kai Havertz","deGER","FW,MF","Arsenal","engPremier League","25","1999","23","21","1,875","20.8","9","3","12","9","0","0","5","0","9.5","9.5","2.4","12.0","35","61","113","0.43","0.14","0.58","0.43","0.58","0.46","0.12","0.57","0.46","0.57",
"Ayden Heaven","engENG","DF","Manchester Utd","engPremier League","17","2006","4","2","170","1.9","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.2","1","7","1","0.00","0.00","0.00","0.00","0.00","0.07","0.01","0.08","0.07","0.08",
"Jan Paul van Hecke","nlNED","DF","Brighton","engPremier League","24","2000","34","33","2,958","32.9","1","1","2","1","0","0","8","1","1.3","1.3","1.5","2.8","55","228","5","0.03","0.03","0.06","0.03","0.06","0.04","0.05","0.09","0.04","0.09",
"Hwang Hee-chan","krKOR","MF,FW","Wolves","engPremier League","28","1996","21","5","661","7.3","2","0","2","2","0","0","0","0","0.8","0.8","0.1","0.9","15","12","42","0.27","0.00","0.27","0.27","0.27","0.11","0.02","0.13","0.11","0.13",
"Dean Henderson","engENG","GK","Crystal Palace","engPremier League","27","1997","38","38","3,420","38.0","0","0","0","0","0","0","3","0","0.0","0.0","0.2","0.2","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Liam Henderson","sctSCO","MF","Empoli","itSerie A","28","1996","36","27","2,337","26.0","0","4","4","0","0","0","10","0","0.7","0.7","3.9","4.5","18","108","54","0.00","0.15","0.15","0.00","0.15","0.03","0.15","0.17","0.03","0.17",
"Ramon Hendriks","nlNED","DF","Stuttgart","deBundesliga","23","2001","25","10","1,154","12.8","0","1","1","0","0","0","3","0","0.6","0.6","1.0","1.6","8","36","22","0.00","0.08","0.08","0.00","0.08","0.04","0.08","0.12","0.04","0.12",
"Paul Hennrich","deGER","MF","Hoffenheim","deBundesliga","19","2005","1","0","12","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Benjamin Henrichs","deGER","DF","RB Leipzig","deBundesliga","27","1997","15","10","935","10.4","0","2","2","0","0","0","3","0","0.5","0.4","1.4","1.8","9","29","55","0.00","0.19","0.19","0.00","0.19","0.05","0.14","0.18","0.04","0.18",
"Henrique","brBRA","DF","Valladolid","esLa Liga","30","1994","5","4","352","3.9","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.1","2","12","4","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.01","0.01","0.01",
"Luis Henrique","brBRA","DF,FW","Marseille","frLigue 1","22","2001","33","29","2,613","29.0","7","7","14","7","0","0","0","0","4.2","4.2","4.2","8.3","84","143","280","0.24","0.24","0.48","0.24","0.48","0.14","0.14","0.29","0.14","0.29",
"Rico Henry","jmJAM","DF","Brentford","engPremier League","27","1997","5","0","99","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","4","5","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mads Hermansen","dkDEN","GK","Leicester City","engPremier League","24","2000","27","27","2,385","26.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mario Hermoso","esESP","DF","Roma","itSerie A","29","1995","8","2","251","2.8","0","0","0","0","0","0","2","1","0.1","0.1","0.0","0.1","3","14","5","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.02","0.02","0.02",
"Mario Hermoso","esESP","DF","Leverkusen","deBundesliga","29","1995","4","3","293","3.3","0","0","0","0","0","0","0","0","0.4","0.4","0.2","0.6","2","20","3","0.00","0.00","0.00","0.00","0.00","0.11","0.06","0.17","0.11","0.17",
"Javi Hernández","esESP","DF","Leganés","esLa Liga","26","1998","31","27","2,389","26.5","2","1","3","2","0","0","6","0","0.8","0.8","1.5","2.2","40","80","90","0.08","0.04","0.11","0.08","0.11","0.03","0.06","0.08","0.03","0.08",
"Aridane Hernández","esESP","DF","Rayo Vallecano","esLa Liga","35","1989","14","11","1,025","11.4","0","0","0","0","0","0","1","0","0.9","0.9","0.0","1.0","2","38","0","0.00","0.00","0.00","0.00","0.00","0.08","0.00","0.08","0.08","0.08",
"Lucas Hernández","frFRA","DF","Paris S-G","frLigue 1","28","1996","16","10","877","9.7","0","0","0","0","0","0","2","0","0.0","0.0","0.1","0.1","6","50","4","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Theo Hernández","frFRA","DF","Milan","itSerie A","26","1997","33","30","2,696","30.0","4","3","7","4","0","1","4","1","2.7","1.9","4.7","6.6","93","132","148","0.13","0.10","0.23","0.13","0.23","0.09","0.16","0.25","0.06","0.22",
"Hernani","brBRA","MF","Parma","itSerie A","30","1994","25","15","1,327","14.7","3","3","6","0","3","3","7","0","2.8","0.5","1.5","2.0","29","78","40","0.20","0.20","0.41","0.00","0.20","0.19","0.10","0.30","0.03","0.14",
"Jorge Herrando","esESP","DF","Osasuna","esLa Liga","23","2001","18","15","1,366","15.2","1","0","1","1","0","0","3","0","1.2","1.2","0.0","1.2","7","38","1","0.07","0.00","0.07","0.07","0.07","0.08","0.00","0.08","0.08","0.08",
"Ander Herrera","esESP","MF","Athletic Club","esLa Liga","34","1989","8","2","273","3.0","0","0","0","0","0","1","2","0","1.7","0.9","0.1","1.1","2","16","5","0.00","0.00","0.00","0.00","0.00","0.57","0.04","0.61","0.31","0.35",
"Sergio Herrera","esESP","GK","Osasuna","esLa Liga","31","1993","37","37","3,330","37.0","0","0","0","0","0","0","5","0","0.0","0.0","0.0","0.0","0","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Yangel Herrera","veVEN","MF","Girona","esLa Liga","26","1998","29","27","2,257","25.1","4","3","7","4","0","0","10","1","3.6","3.6","1.5","5.1","31","110","99","0.16","0.12","0.28","0.16","0.28","0.14","0.06","0.20","0.14","0.20",
"Juan Herzog","esESP","DF","Las Palmas","esLa Liga","21","2003","19","15","1,315","14.6","0","0","0","0","0","0","1","0","0.9","0.9","0.0","0.9","0","27","1","0.00","0.00","0.00","0.00","0.00","0.06","0.00","0.06","0.06","0.06",
"Son Heung-min","krKOR","FW","Tottenham","engPremier League","32","1992","30","24","2,110","23.4","7","9","16","6","1","2","1","0","7.2","5.7","8.2","13.9","96","111","265","0.30","0.38","0.68","0.26","0.64","0.31","0.35","0.66","0.24","0.59",
"Isak Hien","seSWE","DF","Atalanta","itSerie A","25","1999","30","27","2,327","25.9","0","0","0","0","0","0","10","0","1.0","1.0","0.1","1.1","7","51","3","0.00","0.00","0.00","0.00","0.00","0.04","0.00","0.04","0.04","0.04",
"Omar El Hilali","maMAR","DF","Espanyol","esLa Liga","20","2003","36","36","3,153","35.0","0","2","2","0","0","0","11","0","0.0","0.0","0.8","0.9","35","84","61","0.00","0.06","0.06","0.00","0.06","0.00","0.02","0.02","0.00","0.02",
"James Hill","engENG","DF","Bournemouth","engPremier League","22","2002","10","6","448","5.0","0","1","1","0","0","0","1","0","0.3","0.3","0.3","0.6","3","16","8","0.00","0.20","0.20","0.00","0.20","0.06","0.05","0.11","0.06","0.11",
"Piero Hincapié","ecECU","DF","Leverkusen","deBundesliga","22","2002","32","28","2,670","29.7","2","2","4","2","0","0","8","0","2.9","2.9","3.2","6.1","52","152","72","0.07","0.07","0.13","0.07","0.13","0.10","0.11","0.21","0.10","0.21",
"Roger Hinojo","esESP","DF","Espanyol","esLa Liga","19","2005","1","0","9","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jack Hinshelwood","engENG","MF,DF","Brighton","engPremier League","19","2005","26","22","1,842","20.5","5","2","7","5","0","0","5","0","2.7","2.7","1.5","4.2","19","68","54","0.24","0.10","0.34","0.24","0.34","0.13","0.07","0.21","0.13","0.21",
"George Hirst","sctSCO","FW","Ipswich Town","engPremier League","25","1999","26","5","661","7.3","3","1","4","3","0","0","3","0","2.1","2.1","0.3","2.5","9","13","31","0.41","0.14","0.54","0.41","0.54","0.29","0.05","0.34","0.29","0.34",
"Adam Hložek","czCZE","FW,MF","Hoffenheim","deBundesliga","22","2002","27","22","1,871","20.8","8","4","12","8","0","0","2","0","5.6","5.6","3.5","9.1","54","68","102","0.38","0.19","0.58","0.38","0.58","0.27","0.17","0.44","0.27","0.44",
"Ki-Jana Hoever","nlNED","DF","Auxerre","frLigue 1","22","2002","30","26","2,124","23.6","1","2","3","1","0","0","4","1","0.5","0.5","2.7","3.2","59","79","128","0.04","0.08","0.13","0.04","0.13","0.02","0.11","0.13","0.02","0.13",
"Nicolas Höfler","deGER","MF","Freiburg","deBundesliga","34","1990","20","7","794","8.8","0","0","0","0","0","0","3","0","0.2","0.2","0.1","0.3","1","30","3","0.00","0.00","0.00","0.00","0.00","0.03","0.01","0.04","0.03","0.04",
"Jonas Hofmann","deGER","MF,DF","Leverkusen","deBundesliga","32","1992","11","4","356","4.0","2","1","3","2","0","0","1","0","1.0","1.0","0.4","1.4","10","14","29","0.51","0.25","0.76","0.51","0.76","0.25","0.11","0.35","0.25","0.35",
"Philipp Hofmann","deGER","FW","Bochum","deBundesliga","31","1993","32","27","2,277","25.3","3","3","6","3","0","0","4","0","5.5","5.5","3.3","8.8","8","53","112","0.12","0.12","0.24","0.12","0.24","0.22","0.13","0.35","0.22","0.35",
"Lucas Höler","deGER","FW,MF","Freiburg","deBundesliga","30","1994","31","21","1,867","20.7","6","4","10","6","0","1","3","0","7.7","6.9","2.9","9.8","21","47","122","0.29","0.19","0.48","0.29","0.48","0.37","0.14","0.51","0.33","0.47",
"Mason Holgate","jmJAM","FW,DF","Everton","engPremier League","27","1996","1","0","6","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Benedict Hollerbach","deGER","FW,MF","Union Berlin","deBundesliga","23","2001","34","30","2,540","28.2","9","1","10","9","0","0","3","0","7.0","7.0","1.6","8.6","103","68","214","0.32","0.04","0.35","0.32","0.35","0.25","0.06","0.31","0.25","0.31",
"Emil Holm","seSWE","DF","Bologna","itSerie A","24","2000","21","12","1,137","12.6","1","1","2","1","0","0","3","0","0.6","0.6","0.7","1.3","29","49","43","0.08","0.08","0.16","0.08","0.16","0.05","0.06","0.10","0.05","0.10",
"Lewis Holtby","deGER","MF","Holstein Kiel","deBundesliga","33","1990","25","13","1,238","13.8","0","1","1","0","0","0","1","1","0.5","0.5","1.5","2.1","14","47","34","0.00","0.07","0.07","0.00","0.07","0.04","0.11","0.15","0.04","0.15",
"Gerrit Holtmann","phPHI","DF,FW","Bochum","deBundesliga","29","1995","23","12","1,136","12.6","2","1","3","2","0","0","2","0","2.0","2.0","2.9","4.9","50","33","97","0.16","0.08","0.24","0.16","0.24","0.16","0.23","0.39","0.16","0.39",
"Franck Honorat","frFRA","FW","Gladbach","deBundesliga","27","1996","19","18","1,439","16.0","4","7","11","4","0","0","0","0","4.5","4.5","5.3","9.8","63","45","124","0.25","0.44","0.69","0.25","0.69","0.28","0.33","0.61","0.28","0.61",
"Mathias Honsak","atAUT","FW,DF","Heidenheim","deBundesliga","27","1996","22","12","1,181","13.1","5","1","6","5","0","0","1","0","3.3","3.3","1.6","4.9","37","29","58","0.38","0.08","0.46","0.38","0.46","0.26","0.12","0.38","0.26","0.38",
"Dinko Horkaš","hrCRO","GK","Las Palmas","esLa Liga","25","1999","13","11","1,085","12.1","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Timo Horn","deGER","GK","Bochum","deBundesliga","31","1993","13","13","1,170","13.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Cédric Hountondji","bjBEN","DF","Angers","frLigue 1","30","1994","3","3","270","3.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ilyes Housni","frFRA","FW,MF","Le Havre","frLigue 1","19","2005","12","3","230","2.6","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.4","8","4","24","0.00","0.00","0.00","0.00","0.00","0.09","0.08","0.17","0.09","0.17",
"Harry Howell","engENG","FW","Brighton","engPremier League","15","2008","1","0","7","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Lukáš Hrádecký","fiFIN","GK","Leverkusen","deBundesliga","34","1989","29","29","2,610","29.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Robin Hranáč","czCZE","DF","Hoffenheim","deBundesliga","24","2000","4","2","219","2.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","4","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Callum Hudson-Odoi","engENG","FW,MF","Nott'ham Forest","engPremier League","23","2000","31","25","2,194","24.4","5","2","7","5","0","0","2","0","2.5","2.5","2.7","5.2","130","71","189","0.21","0.08","0.29","0.21","0.29","0.10","0.11","0.21","0.10","0.21",
"Will Hughes","engENG","MF","Crystal Palace","engPremier League","29","1995","33","24","2,108","23.4","0","3","3","0","0","0","11","0","1.1","1.1","3.1","4.2","20","87","27","0.00","0.13","0.13","0.00","0.13","0.05","0.13","0.18","0.05","0.18",
"Dean Huijsen","esESP","DF","Bournemouth","engPremier League","19","2005","32","26","2,427","27.0","3","2","5","3","0","0","10","0","1.9","1.9","2.0","3.9","41","132","10","0.11","0.07","0.19","0.11","0.19","0.07","0.08","0.14","0.07","0.14",
"Mats Hummels","deGER","DF","Roma","itSerie A","35","1988","14","11","915","10.2","0","0","0","0","0","0","1","0","0.5","0.5","0.1","0.5","4","26","1","0.00","0.00","0.00","0.00","0.00","0.05","0.01","0.05","0.05","0.05",
"Omari Hutchinson","engENG","MF,FW","Ipswich Town","engPremier League","20","2003","31","30","2,583","28.7","3","2","5","3","0","0","5","0","2.9","2.9","3.5","6.4","97","75","159","0.10","0.07","0.17","0.10","0.17","0.10","0.12","0.22","0.10","0.22",
"Elseid Hysaj","alALB","DF","Lazio","itSerie A","30","1994","11","4","424","4.7","0","3","3","0","0","0","2","1","0.2","0.2","1.6","1.8","4","14","18","0.00","0.64","0.64","0.00","0.64","0.04","0.35","0.38","0.04","0.38",
"Hong Hyunseok","krKOR","MF","Mainz 05","deBundesliga","25","1999","23","4","530","5.9","0","1","1","0","0","0","0","0","0.5","0.5","1.5","1.9","10","23","31","0.00","0.17","0.17","0.00","0.17","0.08","0.25","0.33","0.08","0.33",
"Pierre Højbjerg","dkDEN","MF","Marseille","frLigue 1","28","1995","30","30","2,664","29.6","2","4","6","2","0","0","5","0","3.3","3.3","3.9","7.1","36","263","43","0.07","0.14","0.20","0.07","0.20","0.11","0.13","0.24","0.11","0.24",
"Oscar Højlund","dkDEN","MF","Eint Frankfurt","deBundesliga","19","2005","20","7","722","8.0","1","0","1","1","0","0","0","0","1.0","1.0","1.1","2.0","17","49","9","0.12","0.00","0.12","0.12","0.12","0.12","0.13","0.25","0.12","0.25",
"Rasmus Højlund","dkDEN","FW","Manchester Utd","engPremier League","21","2003","32","23","2,004","22.3","4","0","4","4","0","0","2","0","5.3","5.3","1.8","7.1","28","18","101","0.18","0.00","0.18","0.18","0.18","0.24","0.08","0.32","0.24","0.32",
"Pablo Ibáñez","esESP","MF","Osasuna","esLa Liga","25","1998","28","13","1,294","14.4","1","1","2","1","0","0","4","0","1.6","1.6","1.6","3.2","21","51","31","0.07","0.07","0.14","0.07","0.14","0.11","0.11","0.22","0.11","0.22",
"Hafiz Ibrahim","ngNGA","FW","Reims","frLigue 1","18","2005","11","2","391","4.3","0","1","1","0","0","0","2","1","0.5","0.5","0.6","1.1","6","2","16","0.00","0.23","0.23","0.00","0.23","0.12","0.14","0.25","0.12","0.25",
"Arijon Ibrahimović","deGER","MF","Lazio","itSerie A","18","2005","1","0","8","0.1","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.85","0.00","0.85","0.85","0.85",
"Arijon Ibrahimović","deGER","FW","Bayern Munich","deBundesliga","18","2005","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Stanis Idumbo","beBEL","FW,MF","Sevilla","esLa Liga","19","2005","14","3","284","3.2","1","1","2","1","0","0","0","0","0.6","0.6","0.7","1.3","10","8","20","0.32","0.32","0.63","0.32","0.63","0.20","0.23","0.42","0.20","0.42",
"Jay Idzes","idIDN","DF","Venezia","itSerie A","24","2000","35","35","3,127","34.7","1","0","1","1","0","0","5","0","1.8","1.8","0.7","2.5","15","84","15","0.03","0.00","0.03","0.03","0.03","0.05","0.02","0.07","0.05","0.07",
"Iglesias","esESP","DF","Getafe","esLa Liga","26","1998","37","32","2,888","32.1","0","1","1","0","0","0","4","0","1.6","1.6","2.2","3.8","32","84","67","0.00","0.03","0.03","0.00","0.03","0.05","0.07","0.12","0.05","0.12",
"Borja Iglesias","esESP","FW","Celta Vigo","esLa Liga","31","1993","37","24","1,952","21.7","11","3","14","11","0","0","2","0","9.3","9.3","3.2","12.6","22","28","108","0.51","0.14","0.65","0.51","0.65","0.43","0.15","0.58","0.43","0.58",
"Igor","brBRA","DF","Brighton","engPremier League","26","1998","13","10","961","10.7","0","0","0","0","0","0","4","0","0.0","0.0","0.2","0.2","9","49","1","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Kelechi Iheanacho","ngNGA","FW","Sevilla","esLa Liga","27","1996","9","5","400","4.4","0","0","0","0","0","0","0","0","1.5","1.5","0.3","1.8","6","5","17","0.00","0.00","0.00","0.00","0.00","0.33","0.07","0.41","0.33","0.41",
"Jonathan Ikone","frFRA","FW","Como","itSerie A","26","1998","13","5","540","6.0","2","0","2","2","0","0","1","0","1.8","1.8","0.2","1.9","23","17","55","0.33","0.00","0.33","0.33","0.33","0.29","0.03","0.32","0.29","0.32",
"Jonathan Ikone","frFRA","FW,MF","Fiorentina","itSerie A","26","1998","14","1","334","3.7","0","0","0","0","0","0","0","0","0.8","0.8","0.1","0.9","12","13","39","0.00","0.00","0.00","0.00","0.00","0.21","0.02","0.23","0.21","0.23",
"George Ilenikhena","ngNGA","FW","Monaco","frLigue 1","17","2006","23","6","717","8.0","3","2","5","3","0","0","0","0","5.1","5.1","1.4","6.5","8","10","58","0.38","0.25","0.63","0.38","0.63","0.64","0.18","0.81","0.64","0.81",
"Andrej Ilic","rsSRB","FW","Union Berlin","deBundesliga","24","2000","16","11","937","10.4","7","0","7","6","1","1","1","0","4.9","4.1","0.3","4.4","5","13","59","0.67","0.00","0.67","0.58","0.58","0.47","0.03","0.50","0.39","0.42",
"Ivan Ilić","rsSRB","MF","Torino","itSerie A","23","2001","19","9","920","10.2","1","0","1","1","0","0","4","0","0.9","0.9","1.1","2.1","24","45","41","0.10","0.00","0.10","0.10","0.10","0.09","0.11","0.20","0.09","0.20",
"Rareş Ilie","roROU","MF","Nice","frLigue 1","21","2003","2","0","13","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.4","0.4","2","3","1","0.00","0.00","0.00","0.00","0.00","0.25","2.47","2.72","0.25","2.72",
"Samuel Iling-Junior","engENG","FW,MF","Bologna","itSerie A","20","2003","7","0","118","1.3","1","0","1","1","0","0","0","0","0.1","0.1","0.1","0.3","5","7","27","0.76","0.00","0.76","0.76","0.76","0.11","0.09","0.19","0.11","0.19",
"Danny Ings","engENG","FW,MF","West Ham","engPremier League","32","1992","15","1","284","3.2","1","2","3","1","0","0","0","0","2.3","2.3","1.3","3.5","6","5","29","0.32","0.63","0.95","0.32","0.95","0.72","0.41","1.12","0.72","1.12",
"Alessio Iovine","itITA","DF,FW","Como","itSerie A","33","1991","10","3","387","4.3","0","0","0","0","0","0","2","0","0.0","0.0","0.2","0.2","9","6","8","0.00","0.00","0.00","0.00","0.00","0.01","0.05","0.06","0.01","0.06",
"Tim Iroegbunam","engENG","MF","Everton","engPremier League","21","2003","18","5","574","6.4","0","1","1","0","0","0","4","0","0.2","0.2","0.2","0.4","8","15","9","0.00","0.16","0.16","0.00","0.16","0.04","0.03","0.07","0.04","0.07",
"Jackson Irvine","auAUS","MF","St. Pauli","deBundesliga","31","1993","29","29","2,610","29.0","0","6","6","0","0","0","2","0","3.2","3.0","3.9","7.0","19","117","58","0.00","0.21","0.21","0.00","0.21","0.11","0.14","0.25","0.10","0.24",
"Andy Irving","sctSCO","MF","West Ham","engPremier League","24","2000","10","1","166","1.8","0","0","0","0","0","0","2","0","0.1","0.1","0.2","0.4","0","9","4","0.00","0.00","0.00","0.00","0.00","0.06","0.13","0.19","0.06","0.19",
"Alexander Isak","seSWE","FW","Newcastle Utd","engPremier League","24","1999","34","34","2,756","30.6","23","6","29","19","4","4","1","0","20.3","17.2","4.3","21.6","83","88","217","0.75","0.20","0.95","0.62","0.82","0.66","0.14","0.81","0.56","0.70",
"Gustav Isaksen","dkDEN","FW","Lazio","itSerie A","23","2001","37","29","2,210","24.6","4","2","6","4","0","0","5","0","5.2","5.2","2.1","7.3","95","46","249","0.16","0.08","0.24","0.16","0.24","0.21","0.09","0.30","0.21","0.30",
"Isco","esESP","MF","Betis","esLa Liga","32","1992","22","17","1,547","17.2","9","8","17","4","5","6","5","0","8.6","3.9","4.4","8.2","38","152","112","0.52","0.47","0.99","0.23","0.70","0.50","0.25","0.76","0.22","0.48",
"Ismaily","brBRA","DF","Lille","frLigue 1","34","1990","16","10","904","10.0","0","1","1","0","0","0","4","0","0.7","0.7","1.0","1.7","15","54","51","0.00","0.10","0.10","0.00","0.10","0.07","0.10","0.17","0.07","0.17",
"Ardian Ismajli","alALB","DF","Empoli","itSerie A","27","1996","29","29","2,508","27.9","0","0","0","0","0","0","3","0","0.3","0.3","0.0","0.4","3","38","1","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
