Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Andrea Consigli","itITA","GK","Sassuolo","itSerie A","30","1987","37","37","3,316","36.8","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Diego Contento","deGER","DF,MF","Bordeaux","frLigue 1","27","1990","3","1","108","1.2","0","1","1","0","0","0","0","0","0.0","0.0","0.4","0.4","0","1","0","0.00","0.83","0.83","0.00","0.83","0.00","0.34","0.34","0.00","0.34",
"Andrea Conti","itITA","DF","Milan","itSerie A","23","1994","2","2","157","1.7","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","4","18","12","0.00","0.00","0.00","0.00","0.00","0.03","0.04","0.06","0.03","0.06",
"Lewis Cook","engENG","MF","Bournemouth","engPremier League","20","1997","29","25","2,237","24.9","0","2","2","0","0","0","5","0","0.5","0.5","1.6","2.0","52","173","30","0.00","0.08","0.08","0.00","0.08","0.02","0.06","0.08","0.02","0.08",
"Steve Cook","engENG","DF","Bournemouth","engPremier League","26","1991","34","31","2,767","30.7","2","1","3","2","0","0","5","0","1.6","1.6","1.0","2.6","15","83","9","0.07","0.03","0.10","0.07","0.10","0.05","0.03","0.08","0.05","0.08",
"Duje Čop","hrCRO","FW,MF","Cagliari","itSerie A","27","1990","2","1","96","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","4","7","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Francis Coquelin","frFRA","MF,DF","Arsenal","engPremier League","26","1991","7","1","169","1.9","0","0","0","0","0","0","0","0","0.1","0.1","0.6","0.7","1","11","1","0.00","0.00","0.00","0.00","0.00","0.03","0.35","0.38","0.03","0.38",
"Francis Coquelin","frFRA","MF,DF","Valencia","esLa Liga","26","1991","9","7","657","7.3","1","0","1","1","0","0","2","0","0.3","0.3","0.1","0.3","3","28","16","0.14","0.00","0.14","0.14","0.14","0.04","0.01","0.04","0.04","0.04",
"Sébastien Corchia","frFRA","DF","Sevilla","esLa Liga","26","1990","12","9","821","9.1","0","1","1","0","0","0","4","0","0.3","0.3","0.5","0.8","20","25","47","0.00","0.11","0.11","0.00","0.11","0.03","0.06","0.09","0.03","0.09",
"Alex Cordaz","itITA","GK","Crotone","itSerie A","34","1983","38","38","3,420","38.0","0","0","0","0","0","0","2","0","0.0","0.0","0.2","0.2","2","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Iñigo Córdoba","esESP","FW","Athletic Club","esLa Liga","20","1997","30","18","1,459","16.2","1","1","2","1","0","0","3","0","1.5","1.5","1.9","3.4","59","65","110","0.06","0.06","0.12","0.06","0.12","0.09","0.12","0.21","0.09","0.21",
"Jhon Córdoba","coCOL","FW","Köln","deBundesliga","24","1993","18","9","957","10.6","0","2","2","0","0","0","1","0","4.0","4.0","1.1","5.1","27","16","99","0.00","0.19","0.19","0.00","0.19","0.37","0.11","0.48","0.37","0.48",
"Sergio Córdova","veVEN","FW,MF","Augsburg","deBundesliga","19","1997","26","3","586","6.5","2","1","3","2","0","0","3","0","1.6","1.6","0.7","2.3","13","11","50","0.31","0.15","0.46","0.31","0.46","0.24","0.11","0.35","0.24","0.35",
"Jérémy Cordoval","gpGLP","DF","Troyes","frLigue 1","27","1990","11","10","919","10.2","0","1","1","0","0","0","1","0","0.0","0.0","0.5","0.6","17","33","20","0.00","0.10","0.10","0.00","0.10","0.00","0.05","0.06","0.00","0.06",
"Benjamin Corgnet","frFRA","MF,FW","Strasbourg","frLigue 1","30","1987","18","15","1,376","15.3","0","2","2","0","0","0","2","0","1.8","1.8","1.8","3.6","30","52","80","0.00","0.13","0.13","0.00","0.13","0.12","0.12","0.23","0.12","0.23",
"Jack Cork","engENG","MF","Burnley","engPremier League","28","1989","38","38","3,420","38.0","2","1","3","2","0","0","7","0","2.2","2.2","1.1","3.3","39","165","41","0.05","0.03","0.08","0.05","0.08","0.06","0.03","0.09","0.06","0.09",
"Andreas Cornelius","dkDEN","FW","Atalanta","itSerie A","24","1993","23","8","934","10.4","3","1","4","3","0","0","0","0","3.8","3.8","2.1","5.9","18","23","127","0.29","0.10","0.39","0.29","0.39","0.36","0.20","0.56","0.36","0.56",
"Maxwel Cornet","ciCIV","FW","Lyon","frLigue 1","20","1996","30","13","1,272","14.1","4","6","10","4","0","0","1","0","3.1","3.0","2.4","5.4","62","35","143","0.28","0.42","0.71","0.28","0.71","0.22","0.17","0.39","0.21","0.39",
"Quentin Cornette","frFRA","FW,MF","Amiens","frLigue 1","23","1994","12","6","448","5.0","1","2","3","1","0","0","1","0","0.6","0.6","0.9","1.6","15","20","20","0.20","0.40","0.60","0.20","0.60","0.13","0.18","0.31","0.13","0.31",
"Ángel Correa","arARG","MF,FW","Atlético Madrid","esLa Liga","22","1995","37","27","2,253","25.0","8","4","12","8","0","0","4","1","5.9","5.9","2.7","8.5","91","85","163","0.32","0.16","0.48","0.32","0.48","0.23","0.11","0.34","0.23","0.34",
"Joaquín Correa","arARG","FW","Sevilla","esLa Liga","22","1994","21","15","1,193","13.3","1","1","2","1","0","0","5","0","2.4","2.4","2.0","4.4","42","50","122","0.08","0.08","0.15","0.08","0.15","0.18","0.15","0.33","0.18","0.33",
"Andrea Cossu","itITA","MF,FW","Cagliari","itSerie A","37","1980","11","2","243","2.7","0","1","1","0","0","0","0","0","0.1","0.1","0.3","0.4","2","7","22","0.00","0.37","0.37","0.00","0.37","0.04","0.12","0.16","0.04","0.16",
"Andrea Costa","itITA","DF","Benevento","itSerie A","31","1986","16","16","1,375","15.3","0","0","0","0","0","0","5","0","1.3","1.3","0.1","1.4","15","51","2","0.00","0.00","0.00","0.00","0.00","0.09","0.01","0.09","0.09","0.09",
"Danny da Costa","deGER","DF,FW","Eint Frankfurt","deBundesliga","24","1993","17","13","1,202","13.4","1","2","3","1","0","0","1","0","0.8","0.8","1.5","2.4","21","59","89","0.07","0.15","0.22","0.07","0.22","0.06","0.11","0.18","0.06","0.18",
"Diego Costa","esESP","FW","Atlético Madrid","esLa Liga","28","1988","15","13","1,041","11.6","3","3","6","3","0","0","7","1","3.6","3.6","2.4","6.0","27","16","122","0.26","0.26","0.52","0.26","0.52","0.31","0.21","0.52","0.31","0.52",
"Douglas Costa","brBRA","FW,MF","Juventus","itSerie A","26","1990","31","18","1,795","19.9","4","12","16","4","0","0","1","0","3.0","3.0","7.6","10.6","120","84","213","0.20","0.60","0.80","0.20","0.80","0.15","0.38","0.53","0.15","0.53",
"Filippo Costa","itITA","DF","SPAL","itSerie A","22","1995","23","14","1,473","16.4","0","1","1","0","0","0","4","0","0.3","0.3","1.0","1.3","42","46","98","0.00","0.06","0.06","0.00","0.06","0.02","0.06","0.08","0.02","0.08",
"Jaume Costa","esESP","DF","Villarreal","esLa Liga","29","1988","30","29","2,536","28.2","0","0","0","0","0","0","14","1","0.5","0.5","1.7","2.2","77","129","107","0.00","0.00","0.00","0.00","0.00","0.02","0.06","0.08","0.02","0.08",
"Angelo da Costa Júnior","brBRA","GK","Bologna","itSerie A","33","1983","4","4","360","4.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nuno da Costa","cvCPV","FW,MF","Strasbourg","frLigue 1","26","1991","26","22","1,727","19.2","5","2","7","5","0","0","4","1","4.2","4.2","0.6","4.8","47","30","134","0.26","0.10","0.36","0.26","0.36","0.22","0.03","0.25","0.22","0.25",
"Benoît Costil","frFRA","GK","Bordeaux","frLigue 1","30","1987","36","36","3,240","36.0","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Kalifa Coulibaly","mlMLI","FW","Nantes","frLigue 1","25","1991","8","3","341","3.8","1","0","1","1","0","0","0","0","0.3","0.3","0.7","1.0","8","11","32","0.26","0.00","0.26","0.26","0.26","0.08","0.17","0.25","0.08","0.25",
"Lassana Coulibaly","mlMLI","MF","Angers","frLigue 1","21","1996","20","8","838","9.3","1","2","3","1","0","0","1","0","1.0","1.0","1.2","2.1","24","38","46","0.11","0.21","0.32","0.11","0.32","0.11","0.12","0.23","0.11","0.23",
"Thibaut Courtois","beBEL","GK","Chelsea","engPremier League","25","1992","35","35","3,150","35.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Philippe Coutinho","brBRA","MF,FW","Liverpool","engPremier League","25","1992","14","13","1,109","12.3","7","6","13","7","0","0","0","0","3.5","3.5","4.7","8.2","69","145","94","0.57","0.49","1.06","0.57","1.06","0.28","0.38","0.67","0.28","0.67",
"Philippe Coutinho","brBRA","MF,FW","Barcelona","esLa Liga","25","1992","18","16","1,296","14.4","8","5","13","8","0","0","1","0","3.6","3.6","4.2","7.8","72","99","136","0.56","0.35","0.90","0.56","0.90","0.25","0.29","0.54","0.25","0.54",
"Nicolas Cozza","frFRA","DF,MF","Montpellier","frLigue 1","18","1999","9","7","578","6.4","1","1","2","1","0","0","2","0","0.2","0.2","0.1","0.3","29","36","24","0.16","0.16","0.31","0.16","0.31","0.03","0.01","0.05","0.03","0.05",
"Alessio Cragno","itITA","GK","Cagliari","itSerie A","23","1994","29","29","2,536","28.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Martin Cranie","engENG","DF","Huddersfield","engPremier League","30","1986","3","2","180","2.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Michele Cremonesi","itITA","DF","SPAL","itSerie A","29","1988","5","4","385","4.3","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","6","13","1","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Aaron Cresswell","engENG","DF","West Ham","engPremier League","27","1989","36","35","3,069","34.1","1","3","4","1","0","0","7","0","0.8","0.8","3.2","3.9","35","128","62","0.03","0.09","0.12","0.03","0.12","0.02","0.09","0.12","0.02","0.12",
"Lorenzo Crisetig","itITA","MF","Bologna","itSerie A","24","1993","8","6","558","6.2","0","0","0","0","0","0","4","0","0.0","0.0","0.0","0.0","3","37","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01",
"Bryan Cristante","itITA","MF","Atalanta","itSerie A","22","1995","36","33","2,824","31.4","9","2","11","9","0","1","4","0","8.2","7.5","4.9","12.3","63","212","167","0.29","0.06","0.35","0.29","0.35","0.26","0.16","0.42","0.24","0.39",
"Sebastián Cristóforo","uyURU","MF","Fiorentina","itSerie A","23","1993","7","3","268","3.0","0","0","0","0","0","0","1","0","0.1","0.1","0.4","0.5","2","18","6","0.00","0.00","0.00","0.00","0.00","0.04","0.13","0.17","0.04","0.17",
"Enzo Crivelli","frFRA","FW","Angers","frLigue 1","22","1995","15","12","1,022","11.4","1","1","2","1","0","0","6","1","2.1","2.1","0.7","2.8","6","19","56","0.09","0.09","0.18","0.09","0.18","0.19","0.06","0.25","0.19","0.25",
"Enzo Crivelli","frFRA","FW","Caen","frLigue 1","22","1995","11","9","725","8.1","2","0","2","2","0","0","2","0","1.6","1.6","0.2","1.8","2","6","46","0.25","0.00","0.25","0.25","0.25","0.20","0.02","0.22","0.20","0.22",
"Giovanni Crociata","itITA","MF,FW","Crotone","itSerie A","19","1997","11","2","290","3.2","1","0","1","1","0","0","0","0","1.2","1.2","0.2","1.3","11","9","23","0.31","0.00","0.31","0.31","0.31","0.36","0.05","0.41","0.36","0.41",
"Luca Crosta","itITA","GK","Cagliari","itSerie A","19","1998","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Peter Crouch","engENG","FW","Stoke City","engPremier League","36","1981","31","14","1,567","17.4","5","2","7","5","0","0","4","0","4.2","4.2","2.8","7.0","9","41","85","0.29","0.11","0.40","0.29","0.40","0.24","0.16","0.40","0.24","0.40",
"Juan Cruz","esESP","FW","Málaga","esLa Liga","17","2000","1","0","7","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Juan Cuadrado","coCOL","FW,MF","Juventus","itSerie A","29","1988","21","15","1,353","15.0","4","4","8","4","0","0","5","0","3.9","3.9","3.0","6.9","58","60","144","0.27","0.27","0.53","0.27","0.53","0.26","0.20","0.46","0.26","0.46",
"Iván Cuéllar","esESP","GK","Leganés","esLa Liga","33","1984","35","35","3,150","35.0","0","0","0","0","0","0","4","0","0.0","0.0","0.1","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mickaël Cuisance","frFRA","MF,FW","Gladbach","deBundesliga","17","1999","24","9","1,207","13.4","0","1","1","0","0","0","2","0","1.9","1.9","2.1","4.0","27","71","61","0.00","0.07","0.07","0.00","0.07","0.14","0.16","0.30","0.14","0.30",
"Josh Cullen","ieIRL","MF","West Ham","engPremier League","21","1996","2","0","8","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Patrick Cutrone","itITA","FW","Milan","itSerie A","19","1998","28","17","1,503","16.7","10","1","11","10","0","0","3","0","7.8","7.8","0.8","8.6","23","20","141","0.60","0.06","0.66","0.60","0.66","0.47","0.05","0.51","0.47","0.51",
"Wylan Cyprien","frFRA","MF","Nice","frLigue 1","22","1995","16","10","951","10.6","2","2","4","2","0","0","2","0","1.2","1.2","1.7","2.8","8","51","9","0.19","0.19","0.38","0.19","0.38","0.11","0.16","0.27","0.11","0.27",
"Marco D'Alessandro","itITA","MF,FW","Benevento","itSerie A","26","1991","16","12","1,043","11.6","1","1","2","1","0","0","1","0","1.9","1.9","1.3","3.2","53","21","79","0.09","0.09","0.17","0.09","0.17","0.16","0.11","0.27","0.16","0.27",
"Danilo D'Ambrosio","itITA","DF","Inter","itSerie A","28","1988","34","34","2,979","33.1","2","3","5","2","0","0","6","0","2.7","2.7","1.4","4.1","55","179","140","0.06","0.09","0.15","0.06","0.15","0.08","0.04","0.12","0.08","0.12",
"Damien Da Silva","frFRA","DF","Caen","frLigue 1","29","1988","32","32","2,836","31.5","4","0","4","4","0","0","7","0","1.7","1.7","0.0","1.7","12","85","2","0.13","0.00","0.13","0.13","0.13","0.05","0.00","0.05","0.05","0.05",
"Kouadio-Yves Dabila","ciCIV","DF","Lille","frLigue 1","20","1997","12","10","944","10.5","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","5","19","8","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Bryan Dabo","bfBFA","MF","Fiorentina","itSerie A","25","1992","10","6","591","6.6","1","0","1","1","0","0","3","1","0.3","0.3","0.1","0.5","11","31","14","0.15","0.00","0.15","0.15","0.15","0.05","0.02","0.07","0.05","0.07",
"Bryan Dabo","bfBFA","MF,FW","Saint-Étienne","frLigue 1","25","1992","16","15","1,284","14.3","2","0","2","1","1","2","10","0","2.6","1.0","0.7","1.7","34","65","49","0.14","0.00","0.14","0.07","0.07","0.19","0.05","0.23","0.07","0.12",
"Mahmoud Dahoud","deGER","MF","Dortmund","deBundesliga","21","1996","23","11","1,146","12.7","0","4","4","0","0","0","4","0","2.2","2.2","4.2","6.4","36","74","42","0.00","0.31","0.31","0.00","0.31","0.17","0.33","0.50","0.17","0.50",
"Dario Dainelli","itITA","DF","Chievo","itSerie A","38","1979","21","17","1,507","16.7","0","0","0","0","0","0","4","0","0.7","0.7","0.1","0.7","4","48","1","0.00","0.00","0.00","0.00","0.00","0.04","0.00","0.04","0.04","0.04",
"Felipe dal Belo","brBRA","DF","SPAL","itSerie A","33","1984","30","30","2,573","28.6","1","1","2","1","0","0","6","1","2.4","2.4","0.3","2.7","25","97","7","0.03","0.03","0.07","0.03","0.07","0.08","0.01","0.09","0.08","0.09",
"Charlie Daniels","engENG","DF,MF","Bournemouth","engPremier League","30","1986","35","34","3,002","33.4","1","3","4","1","0","0","0","0","0.6","0.6","2.2","2.8","104","155","165","0.03","0.09","0.12","0.03","0.12","0.02","0.06","0.08","0.02","0.08",
"Danilo","brBRA","DF","Manchester City","engPremier League","26","1991","23","13","1,349","15.0","3","2","5","3","0","0","2","0","1.1","1.1","0.2","1.3","40","89","74","0.20","0.13","0.33","0.20","0.33","0.07","0.01","0.09","0.07","0.09",
"Scott Dann","engENG","DF","Crystal Palace","engPremier League","30","1987","17","16","1,435","15.9","1","0","1","1","0","0","4","0","2.3","2.3","0.2","2.5","7","42","3","0.06","0.00","0.06","0.06","0.06","0.14","0.01","0.16","0.14","0.16",
"Kevin Danso","atAUT","DF","Augsburg","deBundesliga","18","1998","16","13","1,105","12.3","2","0","2","2","0","0","2","0","1.8","1.8","0.4","2.3","9","36","4","0.16","0.00","0.16","0.16","0.16","0.15","0.03","0.18","0.15","0.18",
"Dante","brBRA","DF","Nice","frLigue 1","33","1983","33","33","2,919","32.4","1","0","1","1","0","0","10","1","2.4","2.4","0.8","3.2","8","93","3","0.03","0.00","0.03","0.03","0.03","0.07","0.03","0.10","0.07","0.10",
"Romain Danzé","frFRA","DF","Rennes","frLigue 1","31","1986","12","9","681","7.6","0","0","0","0","0","0","2","0","0.0","0.0","0.1","0.1","5","33","30","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Andrea Danzi","itITA","MF","Hellas Verona","itSerie A","18","1999","5","4","393","4.4","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","16","4","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Stéphane Darbion","frFRA","FW,MF","Troyes","frLigue 1","33","1984","23","20","1,706","19.0","3","2","5","3","0","0","2","0","2.6","2.6","2.7","5.3","53","82","146","0.16","0.11","0.26","0.16","0.26","0.14","0.14","0.28","0.14","0.28",
"Palkó Dárdai","huHUN","FW,MF","Hertha BSC","deBundesliga","18","1999","2","0","27","0.3","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Sergi Darder","esESP","MF","Espanyol","esLa Liga","23","1993","35","32","2,782","30.9","1","2","3","1","0","0","7","0","1.1","1.1","2.4","3.5","32","191","32","0.03","0.06","0.10","0.03","0.10","0.04","0.08","0.11","0.04","0.11",
"Sergi Darder","esESP","MF","Lyon","frLigue 1","23","1993","3","3","209","2.3","0","0","0","0","0","0","2","1","0.1","0.1","0.1","0.2","0","15","3","0.00","0.00","0.00","0.00","0.00","0.02","0.04","0.07","0.02","0.07",
"Vladimír Darida","czCZE","MF","Hertha BSC","deBundesliga","26","1990","21","18","1,635","18.2","0","3","3","0","0","0","2","0","1.0","1.0","1.9","2.9","33","108","76","0.00","0.17","0.17","0.00","0.17","0.06","0.11","0.16","0.06","0.16",
"Karl Darlow","wlsWAL","GK","Newcastle Utd","engPremier League","26","1990","10","10","900","10.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Matteo Darmian","itITA","DF","Manchester Utd","engPremier League","27","1989","8","5","444","4.9","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.1","7","16","10","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.01","0.01","0.01",
"Ben Davies","wlsWAL","DF","Tottenham","engPremier League","24","1993","29","26","2,324","25.8","2","6","8","2","0","0","3","0","1.1","1.1","3.2","4.3","73","165","178","0.08","0.23","0.31","0.08","0.31","0.04","0.12","0.16","0.04","0.16",
"Tom Davies","engENG","MF","Everton","engPremier League","19","1998","33","20","1,900","21.1","2","1","3","2","0","0","7","0","1.5","1.5","0.6","2.1","36","62","70","0.09","0.05","0.14","0.09","0.14","0.07","0.03","0.10","0.07","0.10",
"Steven Davis","nirNIR","MF","Southampton","engPremier League","32","1985","23","17","1,521","16.9","3","0","3","3","0","0","0","0","0.9","0.9","1.1","2.0","23","129","56","0.18","0.00","0.18","0.18","0.18","0.05","0.07","0.12","0.05","0.12",
"Salem Al-Dawsari","saKSA","MF","Villarreal","esLa Liga","25","1991","1","0","34","0.4","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Craig Dawson","engENG","DF","West Brom","engPremier League","27","1990","28","28","2,510","27.9","2","0","2","2","0","0","6","0","2.3","2.3","1.2","3.5","18","83","20","0.07","0.00","0.07","0.07","0.07","0.08","0.04","0.13","0.08","0.13",
"Kevin De Bruyne","beBEL","MF","Manchester City","engPremier League","26","1991","37","36","3,073","34.1","8","16","24","8","0","0","2","0","5.1","5.1","11.1","16.2","183","388","259","0.23","0.47","0.70","0.23","0.70","0.15","0.32","0.48","0.15","0.48",
"Sebastien De Maio","frFRA","DF","Bologna","itSerie A","30","1987","26","22","2,053","22.8","2","0","2","2","0","0","7","0","1.2","1.2","0.4","1.7","19","71","7","0.09","0.00","0.09","0.09","0.09","0.05","0.02","0.07","0.05","0.07",
"Rodrigo De Paul","arARG","FW,MF","Udinese","itSerie A","23","1994","37","25","2,319","25.8","4","8","12","0","4","4","4","0","6.3","3.2","7.6","10.8","108","145","211","0.16","0.31","0.47","0.00","0.31","0.24","0.29","0.54","0.12","0.42",
"Daniele De Rossi","itITA","MF","Roma","itSerie A","34","1983","22","21","1,829","20.3","1","1","2","1","0","0","6","1","0.8","0.8","1.9","2.6","20","156","8","0.05","0.05","0.10","0.05","0.10","0.04","0.09","0.13","0.04","0.13",
"Mattia De Sciglio","itITA","DF","Juventus","itSerie A","24","1992","12","10","968","10.8","1","0","1","1","0","0","1","0","0.1","0.1","0.3","0.4","23","59","46","0.09","0.00","0.09","0.09","0.09","0.01","0.02","0.04","0.01","0.04",
"Lorenzo De Silvestri","itITA","DF","Torino","itSerie A","29","1988","35","35","2,955","32.8","5","2","7","5","0","0","3","2","3.1","3.1","1.7","4.8","79","135","79","0.15","0.06","0.21","0.15","0.21","0.10","0.05","0.15","0.10","0.15",
"Lucas Deaux","frFRA","MF","Guingamp","frLigue 1","28","1988","26","24","1,943","21.6","2","1","3","2","0","0","7","1","2.2","2.2","1.6","3.8","33","144","66","0.09","0.05","0.14","0.09","0.14","0.10","0.08","0.18","0.10","0.18",
"Mathieu Debuchy","frFRA","DF","Saint-Étienne","frLigue 1","32","1985","15","15","1,314","14.6","4","0","4","4","0","0","1","0","2.7","2.7","1.2","3.9","23","59","88","0.27","0.00","0.27","0.27","0.27","0.18","0.08","0.27","0.18","0.27",
"Troy Deeney","engENG","FW","Watford","engPremier League","29","1988","29","20","1,844","20.5","5","2","7","2","3","5","1","1","6.9","2.8","2.8","5.7","3","71","126","0.24","0.10","0.34","0.10","0.20","0.33","0.14","0.47","0.14","0.28",
"Jermain Defoe","engENG","FW","Bournemouth","engPremier League","34","1982","24","11","1,088","12.1","4","1","5","4","0","0","1","0","3.5","3.5","1.1","4.6","9","10","59","0.33","0.08","0.41","0.33","0.41","0.29","0.09","0.38","0.29","0.38",
"Steven Defour","beBEL","MF","Burnley","engPremier League","29","1988","24","24","1,997","22.2","1","1","2","1","0","0","6","0","0.8","0.8","1.1","1.9","38","117","30","0.05","0.05","0.09","0.05","0.09","0.03","0.05","0.09","0.03","0.09",
"Grégoire Defrel","mqMTQ","FW,MF","Roma","itSerie A","26","1991","15","5","485","5.4","1","0","1","0","1","1","1","0","2.3","1.5","0.5","2.0","13","11","35","0.19","0.00","0.19","0.00","0.00","0.42","0.10","0.52","0.27","0.37",
"Alessandro Deiola","itITA","MF","Cagliari","itSerie A","21","1995","13","4","449","5.0","0","0","0","0","0","0","3","0","0.9","0.9","0.2","1.1","2","13","23","0.00","0.00","0.00","0.00","0.00","0.18","0.03","0.21","0.18","0.21",
"Lorenzo Del Pinto","itITA","MF","Benevento","itSerie A","27","1990","15","7","760","8.4","0","0","0","0","0","0","6","0","0.2","0.2","0.2","0.4","4","26","11","0.00","0.00","0.00","0.00","0.00","0.03","0.02","0.05","0.03","0.05",
"Damien Delaney","ieIRL","DF","Crystal Palace","engPremier League","36","1981","2","1","96","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Thomas Delaney","dkDEN","MF","Werder Bremen","deBundesliga","25","1991","32","31","2,796","31.1","3","4","7","3","0","0","5","0","3.4","3.4","2.8","6.2","27","145","96","0.10","0.13","0.23","0.10","0.23","0.11","0.09","0.20","0.11","0.20",
"Jonathan Delaplace","frFRA","MF","Caen","frLigue 1","31","1986","12","5","583","6.5","0","1","1","0","0","0","3","0","0.4","0.4","0.6","0.9","6","28","12","0.00","0.15","0.15","0.00","0.15","0.06","0.09","0.15","0.06","0.15",
"Cristian Dell'Orco","itITA","DF","Sassuolo","itSerie A","23","1994","8","5","421","4.7","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","4","12","2","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.03","0.01","0.03",
"Andy Delort","dzALG","FW","Toulouse","frLigue 1","25","1991","32","25","2,333","25.9","5","5","10","4","1","2","5","0","9.0","7.4","5.1","12.5","28","62","240","0.19","0.19","0.39","0.15","0.35","0.35","0.20","0.54","0.29","0.48",
"Fabian Delph","engENG","DF","Manchester City","engPremier League","27","1989","22","21","1,741","19.3","1","2","3","1","0","0","2","0","0.3","0.3","1.2","1.5","53","132","63","0.05","0.10","0.16","0.05","0.16","0.01","0.06","0.08","0.01","0.08",
"Mousa Dembélé","beBEL","MF","Tottenham","engPremier League","30","1987","28","21","1,879","20.9","0","0","0","0","0","0","6","0","0.4","0.4","0.7","1.1","66","211","26","0.00","0.00","0.00","0.00","0.00","0.02","0.03","0.05","0.02","0.05",
"Ousmane Dembélé","frFRA","FW,MF","Barcelona","esLa Liga","20","1997","17","12","925","10.3","3","6","9","3","0","0","2","0","2.1","2.1","3.7","5.8","68","55","131","0.29","0.58","0.88","0.29","0.88","0.20","0.36","0.56","0.20","0.56",
"Jessy Deminguet","frFRA","MF,FW","Caen","frLigue 1","19","1998","12","5","534","5.9","1","1","2","1","0","0","2","0","0.3","0.3","0.9","1.2","23","15","47","0.17","0.17","0.34","0.17","0.34","0.06","0.15","0.20","0.06","0.20",
"Kerem Demirbay","deGER","MF","Hoffenheim","deBundesliga","24","1993","19","13","1,211","13.5","2","2","4","1","1","1","3","0","2.2","1.4","2.2","3.6","26","76","43","0.15","0.15","0.30","0.07","0.22","0.16","0.17","0.33","0.10","0.27",
"Ermedin Demirović","baBIH","FW","Alavés","esLa Liga","19","1998","3","2","182","2.0","1","1","2","1","0","0","0","0","1.7","1.7","0.0","1.8","2","1","11","0.49","0.49","0.99","0.49","0.99","0.86","0.02","0.89","0.86","0.89",
