Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Tyrone Mings","engENG","DF","Aston Villa","engPremier League","27","1993","36","36","3,194","35.5","2","2","4","2","0","0","6","1","1.9","1.9","0.4","2.4","12","104","5","0.06","0.06","0.11","0.06","0.11","0.05","0.01","0.07","0.05","0.07",
"Óscar Mingueza","esESP","DF","Barcelona","esLa Liga","21","1999","27","23","1,901","21.1","2","2","4","2","0","0","4","0","1.0","1.0","0.9","1.9","23","99","33","0.09","0.09","0.19","0.09","0.19","0.05","0.04","0.09","0.05","0.09",
"Rafa Mir","esESP","FW","Huesca","esLa Liga","23","1997","38","32","2,877","32.0","13","1","14","11","2","3","2","0","15.3","13.0","1.0","13.9","42","39","117","0.41","0.03","0.44","0.34","0.38","0.48","0.03","0.51","0.41","0.44",
"Jorge Miramón","esESP","DF","Levante","esLa Liga","31","1989","26","19","1,732","19.2","0","3","3","0","0","0","1","0","0.5","0.5","1.7","2.2","48","83","93","0.00","0.16","0.16","0.00","0.16","0.03","0.09","0.11","0.03","0.11",
"Aleksei Miranchuk","ruRUS","MF,FW","Atalanta","itSerie A","24","1995","25","4","675","7.5","4","2","6","4","0","0","0","0","1.2","1.2","1.7","2.9","26","47","68","0.53","0.27","0.80","0.53","0.80","0.16","0.22","0.39","0.16","0.39",
"Juan Miranda","esESP","DF","Betis","esLa Liga","20","2000","22","18","1,652","18.4","1","2","3","1","0","0","4","0","0.7","0.7","1.5","2.2","21","68","89","0.05","0.11","0.16","0.05","0.16","0.04","0.08","0.12","0.04","0.12",
"Antonio Mirante","itITA","GK","Roma","itSerie A","37","1983","13","13","1,153","12.8","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Tyrick Mitchell","engENG","DF","Crystal Palace","engPremier League","20","1999","19","19","1,710","19.0","1","1","2","1","0","0","1","0","0.8","0.8","0.2","1.1","15","77","30","0.05","0.05","0.11","0.05","0.11","0.04","0.01","0.06","0.04","0.06",
"Aleksandar Mitrović","rsSRB","FW","Fulham","engPremier League","25","1994","27","13","1,402","15.6","3","3","6","2","1","2","3","0","6.2","4.6","2.7","7.3","10","27","88","0.19","0.19","0.39","0.13","0.32","0.40","0.18","0.57","0.29","0.47",
"Stefan Mitrović","rsSRB","DF","Strasbourg","frLigue 1","30","1990","32","31","2,784","30.9","2","0","2","2","0","0","3","1","1.3","1.3","0.3","1.6","7","48","0","0.06","0.00","0.06","0.06","0.06","0.04","0.01","0.05","0.04","0.05",
"Maximilian Mittelstädt","deGER","DF,FW","Hertha BSC","deBundesliga","23","1997","27","22","1,797","20.0","0","2","2","0","0","0","3","0","0.5","0.5","2.0","2.5","49","89","74","0.00","0.10","0.10","0.00","0.10","0.03","0.10","0.13","0.03","0.13",
"Henrikh Mkhitaryan","amARM","MF,FW","Roma","itSerie A","31","1989","34","30","2,745","30.5","13","10","23","12","1","1","2","0","10.9","10.1","7.6","17.7","103","138","225","0.43","0.33","0.75","0.39","0.72","0.37","0.26","0.63","0.34","0.60",
"Jakub Moder","plPOL","DF,MF","Brighton","engPremier League","21","1999","12","7","647","7.2","0","0","0","0","0","0","0","0","0.8","0.8","0.2","0.9","21","30","50","0.00","0.00","0.00","0.00","0.00","0.11","0.02","0.13","0.11","0.13",
"Anthony Modeste","frFRA","FW,MF","Saint-Étienne","frLigue 1","32","1988","7","3","293","3.3","0","0","0","0","0","0","1","0","0.7","0.7","0.2","0.9","3","4","14","0.00","0.00","0.00","0.00","0.00","0.23","0.06","0.29","0.23","0.29",
"Anthony Modeste","frFRA","FW","Köln","deBundesliga","32","1988","8","1","221","2.5","0","0","0","0","0","1","1","0","1.8","1.0","0.0","1.0","1","0","10","0.00","0.00","0.00","0.00","0.00","0.74","0.01","0.75","0.42","0.43",
"Luka Modrić","hrCRO","MF","Real Madrid","esLa Liga","34","1985","35","32","2,733","30.4","5","3","8","5","0","0","4","0","2.3","2.3","4.6","6.9","67","283","108","0.16","0.10","0.26","0.16","0.26","0.08","0.15","0.23","0.08","0.23",
"Terem Moffi","ngNGA","FW","Lorient","frLigue 1","21","1999","32","26","2,073","23.0","14","2","16","13","1","1","2","0","10.3","9.5","3.2","12.7","35","34","131","0.61","0.09","0.69","0.56","0.65","0.45","0.14","0.59","0.41","0.55",
"Kevin Möhwald","deGER","MF","Werder Bremen","deBundesliga","27","1993","27","17","1,555","17.3","5","1","6","5","0","0","4","1","1.7","1.7","0.8","2.4","12","76","24","0.29","0.06","0.35","0.29","0.35","0.10","0.04","0.14","0.10","0.14",
"Niklas Moisander","fiFIN","DF","Werder Bremen","deBundesliga","34","1985","18","12","1,222","13.6","0","0","0","0","0","0","3","0","0.0","0.0","0.1","0.1","14","57","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Johan Mojica","coCOL","DF","Atalanta","itSerie A","27","1992","11","3","299","3.3","0","0","0","0","0","0","1","0","0.1","0.1","0.4","0.5","14","13","36","0.00","0.00","0.00","0.00","0.00","0.04","0.12","0.16","0.04","0.16",
"Johan Mojica","coCOL","DF","Elche","esLa Liga","27","1992","17","14","1,204","13.4","0","0","0","0","0","0","3","0","0.2","0.2","0.8","1.0","26","35","47","0.00","0.00","0.00","0.00","0.00","0.01","0.06","0.07","0.01","0.07",
"Guillem Molina","esESP","DF","Valencia","esLa Liga","20","2000","2","1","153","1.7","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jorge Molina","esESP","FW","Granada","esLa Liga","38","1982","33","17","1,615","17.9","8","2","10","8","0","1","3","0","6.0","5.2","2.3","7.5","7","56","95","0.45","0.11","0.56","0.45","0.56","0.33","0.13","0.46","0.29","0.42",
"Nahuel Molina","arARG","DF","Udinese","itSerie A","22","1998","29","18","1,828","20.3","2","5","7","2","0","0","1","0","1.4","1.4","2.6","4.0","34","70","156","0.10","0.25","0.34","0.10","0.34","0.07","0.13","0.20","0.07","0.20",
"Salvatore Molina","itITA","MF,DF","Crotone","itSerie A","28","1992","29","28","2,315","25.7","1","4","5","1","0","0","1","0","0.7","0.7","2.3","3.0","34","97","87","0.04","0.16","0.19","0.04","0.19","0.03","0.09","0.12","0.03","0.12",
"Victor Mollejo","esESP","MF,DF","Getafe","esLa Liga","19","2001","4","0","72","0.8","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","3","2","8","0.00","0.00","0.00","0.00","0.00","0.00","0.11","0.11","0.00","0.11",
"Florent Mollet","frFRA","MF","Montpellier","frLigue 1","28","1991","34","30","2,355","26.2","3","5","8","3","0","0","5","2","4.2","4.2","3.4","7.6","48","143","127","0.11","0.19","0.31","0.11","0.31","0.16","0.13","0.29","0.16","0.29",
"Jayson Molumby","ieIRL","MF","Brighton","engPremier League","20","1999","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alkhaly Momo Cissé","gnGUI","FW,DF","Stuttgart","deBundesliga","17","2002","5","0","38","0.4","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","2","3","0.00","0.00","0.00","0.00","0.00","0.00","0.06","0.06","0.00","0.06",
"Jon Moncayola","esESP","MF","Osasuna","esLa Liga","22","1998","36","28","2,660","29.6","2","0","2","2","0","0","7","1","1.4","1.4","1.4","2.7","27","111","45","0.07","0.00","0.07","0.07","0.07","0.05","0.05","0.09","0.05","0.09",
"Gabriele Moncini","itITA","FW,MF","Benevento","itSerie A","24","1996","10","4","357","4.0","0","0","0","0","0","0","0","0","0.7","0.7","0.2","0.9","3","5","21","0.00","0.00","0.00","0.00","0.00","0.18","0.04","0.22","0.18","0.22",
"Thomas Monconduit","frFRA","MF","Lorient","frLigue 1","29","1991","27","12","1,153","12.8","2","0","2","2","0","0","4","0","1.2","1.2","0.9","2.1","14","89","11","0.16","0.00","0.16","0.16","0.16","0.09","0.07","0.16","0.09","0.16",
"Kévin Monnet-Paquet","frFRA","MF,FW","Saint-Étienne","frLigue 1","31","1988","16","7","564","6.3","0","0","0","0","0","0","0","0","0.3","0.3","0.3","0.6","12","11","46","0.00","0.00","0.00","0.00","0.00","0.05","0.04","0.09","0.05","0.09",
"Nacho Monreal","esESP","DF","Real Sociedad","esLa Liga","34","1986","26","23","2,082","23.1","1","1","2","1","0","0","1","0","1.2","1.2","1.3","2.5","24","71","119","0.04","0.04","0.09","0.04","0.09","0.05","0.06","0.11","0.05","0.11",
"Cristóbal Montiel","esESP","MF,FW","Fiorentina","itSerie A","20","2000","2","0","4","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Lorenzo Montipò","itITA","GK","Benevento","itSerie A","24","1996","37","37","3,330","37.0","0","0","0","0","0","0","3","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ángel Montoro","esESP","MF","Granada","esLa Liga","32","1988","22","17","1,362","15.1","1","1","2","0","1","1","6","0","1.3","0.5","2.7","3.2","1","91","22","0.07","0.07","0.13","0.00","0.07","0.09","0.18","0.26","0.04","0.21",
"Martín Montoya","esESP","DF","Betis","esLa Liga","29","1991","5","2","239","2.7","0","0","0","0","0","0","0","1","0.1","0.1","0.4","0.5","4","17","19","0.00","0.00","0.00","0.00","0.00","0.04","0.14","0.18","0.04","0.18",
"Emre Mor","trTUR","FW,MF","Celta Vigo","esLa Liga","23","1997","11","6","500","5.6","0","0","0","0","0","0","2","0","0.4","0.4","0.3","0.7","9","7","21","0.00","0.00","0.00","0.00","0.00","0.07","0.05","0.12","0.07","0.12",
"Luca Mora","itITA","MF","Spezia","itSerie A","32","1988","4","1","113","1.3","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","2","4","0.00","0.00","0.00","0.00","0.00","0.06","0.00","0.06","0.06","0.06",
"Wesley Moraes","brBRA","FW","Aston Villa","engPremier League","23","1996","3","0","18","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.23","0.00","0.23","0.23","0.23",
"Álvaro Morata","esESP","FW","Juventus","itSerie A","27","1992","32","23","2,014","22.4","11","9","20","10","1","1","3","1","10.7","9.9","5.1","15.0","55","56","159","0.49","0.40","0.89","0.45","0.85","0.48","0.23","0.70","0.44","0.67",
"Jan Morávek","czCZE","MF","Augsburg","deBundesliga","30","1989","5","3","267","3.0","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","4","14","5","0.00","0.00","0.00","0.00","0.00","0.03","0.01","0.04","0.03","0.04",
"Jon Morcillo","esESP","MF,FW","Athletic Club","esLa Liga","21","1998","30","16","1,363","15.1","2","2","4","2","0","0","3","0","1.2","1.2","2.6","3.9","54","51","142","0.13","0.13","0.26","0.13","0.26","0.08","0.17","0.26","0.08","0.26",
"Jérémy Morel","mgMAD","DF","Lorient","frLigue 1","36","1984","28","28","2,493","27.7","0","0","0","0","0","0","1","0","0.4","0.4","0.3","0.7","22","50","17","0.00","0.00","0.00","0.00","0.00","0.02","0.01","0.03","0.02","0.03",
"Alberto Moreno","esESP","DF","Villarreal","esLa Liga","28","1992","5","2","193","2.1","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","10","9","16","0.00","0.00","0.00","0.00","0.00","0.10","0.00","0.10","0.10","0.10",
"Álex Moreno","esESP","DF","Betis","esLa Liga","27","1993","23","20","1,786","19.8","0","2","2","0","0","0","4","0","0.9","0.9","2.8","3.7","61","65","85","0.00","0.10","0.10","0.00","0.10","0.05","0.14","0.19","0.05","0.19",
"Gerard Moreno","esESP","FW","Villarreal","esLa Liga","28","1992","33","30","2,673","29.7","23","7","30","13","10","10","3","0","18.9","11.1","7.4","18.5","49","132","233","0.77","0.24","1.01","0.44","0.67","0.63","0.25","0.88","0.37","0.62",
"Tete Morente","esESP","MF,FW","Elche","esLa Liga","23","1996","30","23","2,019","22.4","2","5","7","2","0","0","5","0","1.7","1.7","1.9","3.6","45","48","130","0.09","0.22","0.31","0.09","0.31","0.07","0.08","0.16","0.07","0.16",
"Mateu Morey","esESP","DF","Dortmund","deBundesliga","20","2000","13","10","829","9.2","0","2","2","0","0","0","1","0","0.1","0.1","1.0","1.2","23","43","53","0.00","0.22","0.22","0.00","0.22","0.01","0.11","0.12","0.01","0.12",
"Wes Morgan","jmJAM","DF","Leicester City","engPremier League","36","1984","3","0","18","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ilaix Moriba","gnGUI","MF","Barcelona","esLa Liga","17","2003","14","4","542","6.0","1","2","3","1","0","0","1","0","0.8","0.8","0.9","1.7","16","25","20","0.17","0.33","0.50","0.17","0.50","0.13","0.15","0.29","0.13","0.29",
"Raúl Moro","esESP","FW","Lazio","itSerie A","17","2002","1","0","11","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Loren Morón","esESP","FW","Betis","esLa Liga","26","1993","26","9","991","11.0","1","0","1","1","0","0","2","0","2.8","2.8","0.4","3.2","6","23","49","0.09","0.00","0.09","0.09","0.09","0.26","0.03","0.29","0.26","0.29",
"Pedro Mosquera","esESP","MF","Huesca","esLa Liga","32","1988","27","24","2,050","22.8","0","0","0","0","0","0","1","0","0.3","0.3","0.7","1.0","18","141","8","0.00","0.00","0.00","0.00","0.00","0.01","0.03","0.04","0.01","0.04",
"Aimen Moueffek","frFRA","DF,MF","Saint-Étienne","frLigue 1","19","2001","19","6","743","8.3","0","0","0","0","0","0","3","0","0.1","0.1","0.4","0.4","17","33","12","0.00","0.00","0.00","0.00","0.00","0.01","0.05","0.05","0.01","0.05",
"Youssoufa Moukoko","deGER","FW,MF","Dortmund","deBundesliga","15","2004","14","2","422","4.7","3","0","3","3","0","0","0","0","2.2","2.2","0.8","3.0","6","7","43","0.64","0.00","0.64","0.64","0.64","0.47","0.18","0.65","0.47","0.65",
"Harold Moukoudi","cmCMR","DF","Saint-Étienne","frLigue 1","22","1997","26","26","2,276","25.3","3","1","4","3","0","0","6","0","2.2","2.2","0.9","3.1","13","63","5","0.12","0.04","0.16","0.12","0.16","0.09","0.04","0.12","0.09","0.12",
"Jessy Moulin","frFRA","GK","Saint-Étienne","frLigue 1","34","1986","29","29","2,610","29.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Steve Mounié","bjBEN","FW","Brest","frLigue 1","25","1994","35","31","2,680","29.8","9","4","13","8","1","2","6","0","12.1","10.5","2.9","13.4","27","49","140","0.30","0.13","0.44","0.27","0.40","0.41","0.10","0.50","0.35","0.45",
"Mason Mount","engENG","MF","Chelsea","engPremier League","21","1999","36","32","2,890","32.1","6","5","11","5","1","1","2","0","6.3","5.5","8.2","13.7","131","233","225","0.19","0.16","0.34","0.16","0.31","0.20","0.26","0.45","0.17","0.43",
"Lucas Moura","brBRA","FW,MF","Tottenham","engPremier League","27","1992","30","14","1,411","15.7","3","4","7","3","0","0","1","0","1.9","1.9","2.0","3.9","43","46","78","0.19","0.26","0.45","0.19","0.45","0.12","0.13","0.25","0.12","0.25",
"Lys Mousset","frFRA","FW,MF","Sheffield Utd","engPremier League","24","1996","11","2","296","3.3","0","0","0","0","0","0","0","0","1.0","1.0","0.3","1.3","3","3","16","0.00","0.00","0.00","0.00","0.00","0.29","0.10","0.39","0.29","0.39",
"João Moutinho","ptPOR","MF","Wolves","engPremier League","33","1986","33","28","2,528","28.1","1","1","2","1","0","0","5","1","0.6","0.6","2.4","3.1","32","169","37","0.04","0.04","0.07","0.04","0.07","0.02","0.09","0.11","0.02","0.11",
"Samuel Moutoussamy","cdCOD","FW","Nantes","frLigue 1","23","1996","1","1","82","0.9","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","1","3","7","0.00","0.00","0.00","0.00","0.00","0.09","0.00","0.09","0.09","0.09",
"Loris Mouyokolo","frFRA","DF","Lorient","frLigue 1","19","2001","1","0","19","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Javi Moyano","esESP","DF","Valladolid","esLa Liga","34","1986","2","2","103","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nordi Mukiele","frFRA","DF","RB Leipzig","deBundesliga","22","1997","28","21","1,677","18.6","3","1","4","3","0","0","5","0","2.6","2.6","1.5","4.1","39","73","117","0.16","0.05","0.21","0.16","0.21","0.14","0.08","0.22","0.14","0.22",
"Mert Müldür","trTUR","DF","Sassuolo","itSerie A","21","1999","28","18","1,672","18.6","0","0","0","0","0","0","2","0","0.8","0.8","0.6","1.4","49","81","123","0.00","0.00","0.00","0.00","0.00","0.04","0.03","0.07","0.04","0.07",
"Florian Müller","deGER","GK","Freiburg","deBundesliga","22","1997","31","31","2,790","31.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Sebastian Müller","deGER","MF,DF","Arminia","deBundesliga","19","2001","2","0","4","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Thomas Müller","deGER","MF","Bayern Munich","deBundesliga","30","1989","32","31","2,674","29.7","11","19","30","10","1","1","0","0","8.2","7.4","10.0","17.4","51","151","325","0.37","0.64","1.01","0.34","0.98","0.27","0.34","0.61","0.25","0.59",
"Joel Mumbongo","seSWE","FW","Burnley","engPremier League","21","1999","4","0","40","0.4","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marshall Munetsi","zwZIM","MF,DF","Reims","frLigue 1","24","1996","27","21","1,928","21.4","1","0","1","1","0","0","7","1","1.0","1.0","0.2","1.3","9","50","14","0.05","0.00","0.05","0.05","0.05","0.05","0.01","0.06","0.05","0.06",
"Iker Muniain","esESP","MF,FW","Athletic Club","esLa Liga","27","1992","28","23","1,943","21.6","5","3","8","5","0","0","1","0","4.5","4.5","3.4","7.9","72","164","133","0.23","0.14","0.37","0.23","0.37","0.21","0.16","0.37","0.21","0.37",
"Aihen Muñoz","esESP","DF","Real Sociedad","esLa Liga","22","1997","16","14","1,210","13.4","0","1","1","0","0","0","6","0","0.3","0.3","0.5","0.7","30","41","59","0.00","0.07","0.07","0.00","0.07","0.02","0.04","0.06","0.02","0.06",
"Joaquín Muñoz","esESP","FW","Huesca","esLa Liga","21","1999","3","0","41","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.1","2","2","6","0.00","0.00","0.00","0.00","0.00","0.08","0.05","0.13","0.08","0.13",
"Luis Muriel","coCOL","FW","Atalanta","itSerie A","29","1991","36","16","1,436","16.0","22","7","29","20","2","3","0","0","15.5","13.1","4.5","17.7","70","83","218","1.38","0.44","1.82","1.25","1.69","0.97","0.28","1.25","0.82","1.11",
"Jeison Murillo","coCOL","DF","Celta Vigo","esLa Liga","28","1992","31","31","2,699","30.0","2","0","2","2","0","0","11","1","0.8","0.8","0.2","1.0","4","53","2","0.07","0.00","0.07","0.07","0.07","0.03","0.01","0.03","0.03","0.03",
"Vedat Muriqi","xkKVX","FW","Lazio","itSerie A","26","1994","27","7","832","9.2","1","0","1","1","0","0","1","0","3.2","3.2","0.6","3.8","9","20","79","0.11","0.00","0.11","0.11","0.11","0.34","0.07","0.41","0.34","0.41",
"Jacob Murphy","engENG","DF,MF","Newcastle Utd","engPremier League","25","1995","26","17","1,626","18.1","2","3","5","2","0","0","3","0","1.7","1.7","3.8","5.4","48","47","46","0.11","0.17","0.28","0.11","0.28","0.09","0.21","0.30","0.09","0.30",
"Nicola Murru","itITA","DF","Torino","itSerie A","25","1994","14","7","569","6.3","0","0","0","0","0","0","0","0","0.4","0.4","0.2","0.7","15","26","37","0.00","0.00","0.00","0.00","0.00","0.07","0.04","0.11","0.07","0.11",
"Petar Musa","hrCRO","FW","Union Berlin","deBundesliga","22","1998","14","8","715","7.9","1","3","4","1","0","0","2","0","3.2","3.2","1.0","4.2","5","10","46","0.13","0.38","0.50","0.13","0.50","0.41","0.12","0.53","0.41","0.53",
"Mateo Musacchio","arARG","DF","Lazio","itSerie A","29","1990","4","2","229","2.5","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","4","8","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mateo Musacchio","arARG","DF","Milan","itSerie A","29","1990","1","0","34","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Yunus Musah","usUSA","MF","Valencia","esLa Liga","17","2002","32","17","1,530","17.0","1","0","1","1","0","0","2","0","1.1","1.1","1.1","2.2","43","20","89","0.06","0.00","0.06","0.06","0.06","0.06","0.07","0.13","0.06","0.13",
"Jamal Musiala","deGER","FW,MF","Bayern Munich","deBundesliga","17","2003","26","7","881","9.8","6","1","7","6","0","0","0","0","2.9","2.9","0.7","3.6","29","39","66","0.61","0.10","0.72","0.61","0.72","0.29","0.08","0.37","0.29","0.37",
"Juan Musso","arARG","GK","Udinese","itSerie A","26","1994","35","35","3,147","35.0","0","0","0","0","0","0","5","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Shkodran Mustafi","deGER","DF","Arsenal","engPremier League","28","1992","3","0","47","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","7","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Shkodran Mustafi","deGER","DF","Schalke 04","deBundesliga","28","1992","13","11","1,037","11.5","1","0","1","1","0","0","1","0","0.6","0.6","0.0","0.6","7","22","2","0.09","0.00","0.09","0.09","0.09","0.05","0.00","0.06","0.05","0.06",
"Yoshinori Mutō","jpJPN","FW,MF","Eibar","esLa Liga","28","1992","26","13","1,122","12.5","1","1","2","1","0","0","1","0","2.5","2.5","1.3","3.8","14","21","71","0.08","0.08","0.16","0.08","0.16","0.20","0.10","0.31","0.20","0.31",
"Phillipp Mwene","atAUT","DF,MF","Mainz 05","deBundesliga","26","1994","20","19","1,674","18.6","1","2","3","1","0","0","3","0","0.5","0.5","1.6","2.1","24","39","72","0.05","0.11","0.16","0.05","0.16","0.03","0.09","0.11","0.03","0.11",
"Joakim Mæhle","dkDEN","DF","Atalanta","itSerie A","23","1997","20","12","1,216","13.5","0","2","2","0","0","0","0","0","1.6","1.6","1.4","3.0","35","63","97","0.00","0.15","0.15","0.00","0.15","0.12","0.11","0.22","0.12","0.22",
"Obite N'Dicka","ciCIV","DF","Eint Frankfurt","deBundesliga","20","1999","23","23","2,044","22.7","3","1","4","3","0","0","10","0","1.4","1.4","0.4","1.8","43","95","29","0.13","0.04","0.18","0.13","0.18","0.06","0.02","0.08","0.06","0.08",
"Kévin N'Doram","frFRA","MF","Metz","frLigue 1","24","1996","6","4","307","3.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","10","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Stanley N'Soki","frFRA","DF","Nice","frLigue 1","21","1999","18","13","1,246","13.8","0","0","0","0","0","0","4","0","0.7","0.7","0.2","0.9","15","75","14","0.00","0.00","0.00","0.00","0.00","0.05","0.02","0.07","0.05","0.07",
"Nacho","esESP","DF","Valladolid","esLa Liga","31","1989","23","21","1,813","20.1","0","1","1","0","0","0","3","1","0.6","0.6","1.4","2.0","28","80","67","0.00","0.05","0.05","0.00","0.05","0.03","0.07","0.10","0.03","0.10",
"Nacho","esESP","DF","Real Madrid","esLa Liga","30","1990","24","22","2,000","22.2","1","0","1","1","0","0","8","0","1.1","1.1","0.3","1.4","42","72","37","0.05","0.00","0.05","0.05","0.05","0.05","0.01","0.06","0.05","0.06",
"Yuto Nagatomo","jpJPN","DF","Marseille","frLigue 1","33","1986","25","20","1,594","17.7","0","1","1","0","0","0","2","0","0.1","0.1","0.4","0.5","19","48","64","0.00","0.06","0.06","0.00","0.06","0.01","0.02","0.03","0.01","0.03",
"Kenny Nagera","frFRA","FW","Paris S-G","frLigue 1","18","2002","1","0","2","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Radja Nainggolan","beBEL","MF","Cagliari","itSerie A","32","1988","22","22","1,841","20.5","1","0","1","1","0","0","5","0","1.5","1.5","1.9","3.4","49","95","78","0.05","0.00","0.05","0.05","0.05","0.07","0.09","0.17","0.07","0.17",
"Radja Nainggolan","beBEL","MF","Inter","itSerie A","32","1988","4","0","46","0.5","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","1","2","0.00","0.00","0.00","0.00","0.00","0.29","0.00","0.29","0.29","0.29",
"Marvelous Nakamba","zwZIM","MF","Aston Villa","engPremier League","26","1994","13","9","749","8.3","0","0","0","0","0","0","3","0","0.0","0.0","0.1","0.1","1","9","2","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.01","0.01","0.01",
"Nahitan Nández","uyURU","MF,DF","Cagliari","itSerie A","24","1995","32","31","2,737","30.4","2","2","4","2","0","0","8","1","3.3","3.3","2.7","6.0","80","90","179","0.07","0.07","0.13","0.07","0.13","0.11","0.09","0.20","0.11","0.20",
"Nano","esESP","FW","Cádiz","esLa Liga","25","1995","1","0","9","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Paul Nardi","frFRA","GK","Lorient","frLigue 1","26","1994","23","23","2,070","23.0","0","0","0","0","0","0","1","0","0.0","0.0","0.2","0.2","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Matija Nastasić","rsSRB","DF","Schalke 04","deBundesliga","27","1993","15","14","1,221","13.6","0","0","0","0","0","0","2","0","0.4","0.4","0.1","0.5","1","20","0","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Roberto Navarro","esESP","MF","Real Sociedad","esLa Liga","18","2002","1","0","35","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","1","3","1","0.00","0.00","0.00","0.00","0.00","0.00","0.27","0.27","0.00","0.27",
"Ximo Navarro","esESP","DF","Alavés","esLa Liga","30","1990","31","28","2,375","26.4","1","1","2","1","0","0","6","0","0.4","0.4","0.6","1.0","28","59","27","0.04","0.04","0.08","0.04","0.08","0.02","0.02","0.04","0.02","0.04",
