Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"John Lundstram","engENG","MF","Sheffield Utd","engPremier League","25","1994","34","26","2,458","27.3","5","3","8","5","0","0","5","0","5.3","5.3","3.4","8.7","36","122","111","0.18","0.11","0.29","0.18","0.29","0.19","0.12","0.32","0.19","0.32",
"Sebastiano Luperto","itITA","DF","Napoli","itSerie A","22","1996","9","5","529","5.9","0","0","0","0","0","0","2","0","0.0","0.0","0.1","0.1","13","31","3","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Arnaud Lusamba","cdCOD","MF,FW","Nice","frLigue 1","22","1997","15","11","982","10.9","1","2","3","1","0","0","1","0","0.4","0.4","1.5","2.0","7","43","52","0.09","0.18","0.27","0.09","0.27","0.04","0.14","0.18","0.04","0.18",
"Andreas Luthe","deGER","GK","Augsburg","deBundesliga","32","1987","10","10","900","10.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Lyanco","brBRA","DF","Torino","itSerie A","22","1997","17","15","1,176","13.1","0","0","0","0","0","0","5","0","0.1","0.1","0.2","0.3","11","44","2","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.02","0.01","0.02",
"Charalampos Lykogiannis","grGRE","DF","Cagliari","itSerie A","25","1993","20","14","1,338","14.9","0","1","1","0","0","0","4","0","0.6","0.6","1.1","1.7","19","41","37","0.00","0.07","0.07","0.00","0.07","0.04","0.08","0.12","0.04","0.12",
"Yann M'Vila","frFRA","MF,DF","Saint-Étienne","frLigue 1","29","1990","23","21","1,942","21.6","0","2","2","0","0","0","1","0","0.6","0.6","1.0","1.6","4","116","8","0.00","0.09","0.09","0.00","0.09","0.03","0.05","0.07","0.03","0.07",
"Alexis Mac Allister","arARG","MF,FW","Brighton","engPremier League","20","1998","9","4","352","3.9","0","0","0","0","0","0","0","0","0.5","0.5","0.3","0.7","2","6","13","0.00","0.00","0.00","0.00","0.00","0.12","0.07","0.19","0.12","0.19",
"Darwin Machís","veVEN","FW,MF","Granada","esLa Liga","26","1993","36","20","2,129","23.7","7","5","12","6","1","1","5","0","6.7","5.9","4.5","10.4","93","47","173","0.30","0.21","0.51","0.25","0.47","0.28","0.19","0.47","0.25","0.44",
"Yvann Macon","frFRA","DF","Saint-Étienne","frLigue 1","20","1998","2","2","95","1.1","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","4","3","4","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.02","0.02","0.02",
"James Maddison","engENG","MF","Leicester City","engPremier League","22","1996","31","29","2,624","29.2","6","3","9","6","0","0","4","0","5.3","5.3","6.4","11.8","53","192","138","0.21","0.10","0.31","0.21","0.31","0.18","0.22","0.40","0.18","0.40",
"Gabriel Magalhães","brBRA","DF","Lille","frLigue 1","21","1997","24","23","2,087","23.2","1","0","1","1","0","0","3","0","1.3","1.3","0.1","1.4","25","107","3","0.04","0.00","0.04","0.04","0.04","0.06","0.01","0.06","0.06","0.06",
"Lisandro Magallán","arARG","DF","Alavés","esLa Liga","25","1993","17","13","1,197","13.3","1","1","2","1","0","0","4","0","0.8","0.8","0.3","1.1","1","28","0","0.08","0.08","0.15","0.08","0.15","0.06","0.02","0.08","0.06","0.08",
"Francesco Magnanelli","itITA","MF","Sassuolo","itSerie A","34","1984","22","15","1,397","15.5","0","0","0","0","0","0","5","0","0.3","0.3","0.4","0.7","15","95","12","0.00","0.00","0.00","0.00","0.00","0.02","0.03","0.05","0.02","0.05",
"Giangiacomo Magnani","itITA","DF","Brescia","itSerie A","23","1995","2","1","115","1.3","0","0","0","0","0","0","2","0","0.2","0.2","0.0","0.2","0","0","1","0.00","0.00","0.00","0.00","0.00","0.12","0.00","0.12","0.12","0.12",
"Giangiacomo Magnani","itITA","DF","Sassuolo","itSerie A","23","1995","8","1","145","1.6","1","0","1","1","0","0","1","0","0.8","0.8","0.1","0.9","0","4","0","0.62","0.00","0.62","0.62","0.62","0.48","0.07","0.55","0.48","0.55",
"Hugo Magnetti","frFRA","MF","Brest","frLigue 1","21","1998","8","2","236","2.6","0","0","0","0","0","0","1","0","0.2","0.2","0.2","0.4","4","18","8","0.00","0.00","0.00","0.00","0.00","0.09","0.06","0.15","0.09","0.15",
"Harry Maguire","engENG","DF","Manchester Utd","engPremier League","26","1993","38","38","3,420","38.0","1","1","2","1","0","0","6","0","2.1","2.1","1.4","3.4","69","171","10","0.03","0.03","0.05","0.03","0.05","0.06","0.04","0.09","0.05","0.09",
"Abdallahi Mahmoud","mrMTN","MF","Alavés","esLa Liga","19","2000","3","1","152","1.7","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","3","3","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Riyad Mahrez","dzALG","FW,MF","Manchester City","engPremier League","28","1991","33","21","1,944","21.6","11","9","20","10","1","1","0","0","7.8","7.0","10.0","17.0","118","120","246","0.51","0.42","0.93","0.46","0.88","0.36","0.46","0.83","0.33","0.79",
"Thiago Maia","brBRA","MF","Lille","frLigue 1","22","1997","3","0","48","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","3","0","0.00","0.00","0.00","0.00","0.00","0.00","0.05","0.05","0.00","0.05",
"Arne Maier","deGER","MF","Hertha BSC","deBundesliga","20","1999","14","5","535","5.9","0","0","0","0","0","0","0","0","0.2","0.2","0.5","0.7","11","36","15","0.00","0.00","0.00","0.00","0.00","0.03","0.09","0.12","0.03","0.12",
"Habib Maïga","ciCIV","MF","Metz","frLigue 1","23","1996","26","26","2,266","25.2","1","2","3","1","0","0","7","0","1.6","1.6","1.3","2.9","56","120","64","0.04","0.08","0.12","0.04","0.12","0.06","0.05","0.12","0.06","0.12",
"Mike Maignan","frFRA","GK","Lille","frLigue 1","24","1995","28","28","2,520","28.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ainsley Maitland-Niles","engENG","DF","Arsenal","engPremier League","21","1997","20","15","1,386","15.4","0","2","2","0","0","0","6","1","0.4","0.4","1.5","2.0","38","61","34","0.00","0.13","0.13","0.00","0.13","0.03","0.10","0.13","0.03","0.13",
"Josh Maja","ngNGA","FW","Bordeaux","frLigue 1","20","1998","21","6","735","8.2","6","2","8","6","0","0","0","0","3.6","3.6","1.4","5.0","9","8","58","0.73","0.24","0.98","0.73","0.98","0.44","0.17","0.61","0.44","0.61",
"Abdul Majeed Waris","ghGHA","FW","Strasbourg","frLigue 1","27","1991","7","4","371","4.1","2","1","3","2","0","0","1","0","1.1","1.1","0.9","2.0","14","7","36","0.49","0.24","0.73","0.49","0.73","0.27","0.21","0.48","0.27","0.48",
"Žan Majer","siSVN","MF","Lecce","itSerie A","27","1992","27","19","1,664","18.5","1","1","2","1","0","0","7","0","1.8","1.8","1.5","3.3","39","68","51","0.05","0.05","0.11","0.05","0.11","0.10","0.08","0.18","0.10","0.18",
"Jean-Victor Makengo","frFRA","MF","Toulouse","frLigue 1","21","1998","19","12","988","11.0","2","0","2","2","0","0","1","0","0.8","0.8","0.7","1.5","37","63","43","0.18","0.00","0.18","0.18","0.18","0.07","0.06","0.13","0.07","0.13",
"Nemanja Maksimović","rsSRB","MF","Getafe","esLa Liga","24","1995","35","33","2,895","32.2","2","0","2","2","0","0","5","0","3.0","3.0","0.8","3.7","19","68","33","0.06","0.00","0.06","0.06","0.06","0.09","0.02","0.12","0.09","0.12",
"Nikola Maksimović","rsSRB","DF","Napoli","itSerie A","27","1991","22","20","1,799","20.0","1","1","2","1","0","0","3","1","0.4","0.4","0.5","0.9","13","61","9","0.05","0.05","0.10","0.05","0.10","0.02","0.03","0.05","0.02","0.05",
"Kévin Malcuit","maMAR","DF","Napoli","itSerie A","28","1991","4","3","256","2.8","0","0","0","0","0","0","0","0","0.1","0.1","0.3","0.4","12","7","18","0.00","0.00","0.00","0.00","0.00","0.02","0.11","0.13","0.02","0.13",
"Daniel Maldini","itITA","FW,MF","Milan","itSerie A","17","2001","2","0","27","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","1","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ruslan Malinovskyi","uaUKR","MF,FW","Atalanta","itSerie A","26","1993","34","12","1,535","17.1","8","3","11","8","0","1","7","1","4.4","3.6","5.0","8.6","66","124","108","0.47","0.18","0.64","0.47","0.64","0.26","0.29","0.55","0.21","0.50",
"Yunus Mallı","trTUR","MF,FW","Union Berlin","deBundesliga","27","1992","13","9","673","7.5","0","1","1","0","0","0","1","0","1.2","1.2","0.8","1.9","14","17","28","0.00","0.13","0.13","0.00","0.13","0.16","0.10","0.26","0.16","0.26",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","28","1991","27","22","1,965","21.8","0","1","1","0","0","0","7","0","0.5","0.5","0.8","1.3","40","87","110","0.00","0.05","0.05","0.00","0.05","0.02","0.04","0.06","0.02","0.06",
"Streli Mamba","deGER","FW","Paderborn 07","deBundesliga","25","1994","24","18","1,521","16.9","5","2","7","5","0","0","5","0","4.6","4.6","1.1","5.7","32","14","73","0.30","0.12","0.41","0.30","0.41","0.27","0.07","0.34","0.27","0.34",
"Hianga Mananga Mbock","frFRA","MF","Brest","frLigue 1","19","1999","2","1","141","1.6","1","0","1","1","0","0","0","0","0.2","0.2","0.0","0.2","1","5","1","0.64","0.00","0.64","0.64","0.64","0.12","0.02","0.14","0.12","0.14",
"Vincent Manceau","frFRA","DF","Angers","frLigue 1","30","1989","22","22","1,980","22.0","0","0","0","0","0","0","1","0","0.3","0.3","1.1","1.4","30","120","69","0.00","0.00","0.00","0.00","0.00","0.01","0.05","0.06","0.01","0.06",
"Gianluca Mancini","itITA","DF,MF","Roma","itSerie A","23","1996","32","31","2,740","30.4","1","0","1","1","0","0","16","1","2.6","2.6","0.8","3.4","19","114","14","0.03","0.00","0.03","0.03","0.03","0.09","0.03","0.11","0.09","0.11",
"Marco Mancosu","itITA","MF,FW","Lecce","itSerie A","30","1988","33","28","2,440","27.1","14","2","16","5","9","11","3","0","15.5","6.9","2.9","9.8","61","95","148","0.52","0.07","0.59","0.18","0.26","0.57","0.11","0.68","0.25","0.36",
"Steve Mandanda","frFRA","GK","Marseille","frLigue 1","34","1985","27","27","2,370","26.3","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Reinildo Mandava","mzMOZ","DF,MF","Lille","frLigue 1","25","1994","16","12","1,110","12.3","0","0","0","0","0","0","4","0","0.1","0.1","0.3","0.4","31","45","58","0.00","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.00","0.03",
"Aïssa Mandi","dzALG","DF","Betis","esLa Liga","27","1991","29","29","2,576","28.6","0","0","0","0","0","0","9","0","1.5","1.5","1.1","2.6","10","93","8","0.00","0.00","0.00","0.00","0.00","0.05","0.04","0.09","0.05","0.09",
"Rolando Mandragora","itITA","MF","Udinese","itSerie A","22","1997","26","24","2,050","22.8","0","2","2","0","0","0","2","0","3.6","3.6","3.6","7.2","12","93","61","0.00","0.09","0.09","0.00","0.09","0.16","0.16","0.32","0.16","0.32",
"Sadio Mané","snSEN","FW","Liverpool","engPremier League","27","1992","35","31","2,747","30.5","18","7","25","18","0","0","3","0","13.2","13.2","6.6","19.8","159","128","286","0.59","0.23","0.82","0.59","0.82","0.43","0.22","0.65","0.43","0.65",
"Eliaquim Mangala","frFRA","DF","Valencia","esLa Liga","28","1991","8","8","673","7.5","0","0","0","0","0","0","3","1","0.1","0.1","0.0","0.1","0","15","1","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.02","0.02","0.02",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","32","1987","24","21","1,871","20.8","2","2","4","2","0","0","0","0","1.7","1.7","3.5","5.2","31","157","58","0.10","0.10","0.19","0.10","0.19","0.08","0.17","0.25","0.08","0.25",
"Massimiliano Mangraviti","itITA","DF","Brescia","itSerie A","21","1998","13","11","972","10.8","0","0","0","0","0","0","2","0","0.3","0.3","0.1","0.4","6","39","4","0.00","0.00","0.00","0.00","0.00","0.03","0.01","0.04","0.03","0.04",
"Kostas Manolas","grGRE","DF","Napoli","itSerie A","28","1991","26","25","2,176","24.2","4","0","4","4","0","0","2","0","1.6","1.6","0.1","1.7","7","66","1","0.17","0.00","0.17","0.17","0.17","0.07","0.00","0.07","0.07","0.07",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","25","1994","21","18","1,599","17.8","0","1","1","0","0","0","5","0","0.0","0.0","0.2","0.3","22","28","49","0.00","0.06","0.06","0.00","0.06","0.00","0.01","0.02","0.00","0.02",
"Giacomo Manzari","itITA","FW,MF","Sassuolo","itSerie A","18","2000","3","0","16","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Myziane Maolida","kmCOM","FW,MF","Nice","frLigue 1","20","1999","18","7","675","7.5","1","2","3","1","0","0","0","0","1.5","1.5","1.1","2.7","36","28","120","0.13","0.27","0.40","0.13","0.40","0.21","0.15","0.36","0.21","0.36",
"Faitout Maouassa","frFRA","DF","Rennes","frLigue 1","21","1998","23","23","1,803","20.0","3","1","4","3","0","0","3","0","0.6","0.6","0.9","1.5","74","53","73","0.15","0.05","0.20","0.15","0.20","0.03","0.05","0.08","0.03","0.08",
"Fernando Marçal","brBRA","DF","Lyon","frLigue 1","30","1989","11","11","829","9.2","0","1","1","0","0","0","1","2","0.1","0.1","1.0","1.1","27","66","50","0.00","0.11","0.11","0.00","0.11","0.02","0.10","0.12","0.02","0.12",
"Marcelo","brBRA","DF","Real Madrid","esLa Liga","31","1988","15","15","1,296","14.4","1","2","3","1","0","0","2","0","0.5","0.5","1.9","2.5","45","112","123","0.07","0.14","0.21","0.07","0.21","0.04","0.13","0.17","0.04","0.17",
"Marcelo","brBRA","DF","Lyon","frLigue 1","32","1987","17","17","1,503","16.7","0","0","0","0","0","0","4","0","0.7","0.7","0.0","0.7","4","81","4","0.00","0.00","0.00","0.00","0.00","0.04","0.00","0.04","0.04","0.04",
"Solly March","engENG","FW,MF","Brighton","engPremier League","25","1994","19","11","1,143","12.7","0","1","1","0","0","0","2","0","1.4","1.4","0.9","2.3","50","55","112","0.00","0.08","0.08","0.00","0.08","0.11","0.07","0.18","0.11","0.18",
"Gian Marco Ferrari","itITA","DF","Sassuolo","itSerie A","27","1992","23","21","1,897","21.1","0","1","1","0","0","0","5","0","1.3","1.3","1.0","2.3","12","89","5","0.00","0.05","0.05","0.00","0.05","0.06","0.05","0.11","0.06","0.11",
"Óscar de Marcos","esESP","DF,FW","Athletic Club","esLa Liga","30","1989","13","6","541","6.0","0","1","1","0","0","0","1","0","0.0","0.0","0.9","1.0","14","20","28","0.00","0.17","0.17","0.00","0.17","0.01","0.16","0.16","0.01","0.16",
"Dario Maresic","atAUT","DF","Reims","frLigue 1","19","1999","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","5","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Miguel Marí","esESP","MF","Eibar","esLa Liga","22","1997","1","0","6","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Pablo Marí","esESP","DF","Arsenal","engPremier League","25","1993","2","2","113","1.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","5","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","24","1995","21","19","1,755","19.5","0","0","0","0","0","0","2","0","0.9","0.9","0.0","0.9","1","39","2","0.00","0.00","0.00","0.00","0.00","0.05","0.00","0.05","0.05","0.05",
"Mariano","doDOM","FW,MF","Real Madrid","esLa Liga","25","1993","5","0","45","0.5","1","0","1","1","0","0","1","0","0.9","0.9","0.0","0.9","2","1","2","2.00","0.00","2.00","2.00","2.00","1.77","0.05","1.82","1.77","1.82",
"Adrian Mariappa","jmJAM","DF","Watford","engPremier League","32","1986","20","15","1,513","16.8","0","0","0","0","0","0","6","1","0.2","0.2","0.2","0.5","2","38","9","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.03","0.01","0.03",
"Jordan Marié","frFRA","MF,FW","Dijon","frLigue 1","27","1991","8","1","201","2.2","0","0","0","0","0","0","0","0","0.0","0.0","0.6","0.6","1","11","4","0.00","0.00","0.00","0.00","0.00","0.02","0.25","0.27","0.02","0.27",
"Federico Marigosu","itITA","MF","Cagliari","itSerie A","18","2001","2","0","24","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Adrián Marín","esESP","DF","Alavés","esLa Liga","22","1997","12","9","852","9.5","0","0","0","0","0","0","1","0","0.7","0.7","0.2","0.9","13","28","17","0.00","0.00","0.00","0.00","0.00","0.07","0.02","0.10","0.07","0.10",
"Guillermo Maripán","clCHI","DF","Alavés","esLa Liga","25","1994","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Guillermo Maripán","clCHI","DF","Monaco","frLigue 1","25","1994","20","20","1,753","19.5","2","0","2","2","0","0","2","0","1.9","1.9","0.1","2.0","12","76","6","0.10","0.00","0.10","0.10","0.10","0.10","0.00","0.10","0.10","0.10",
"Marlon","brBRA","DF","Sassuolo","itSerie A","23","1995","23","21","1,818","20.2","0","0","0","0","0","0","8","0","0.7","0.7","0.6","1.3","8","79","1","0.00","0.00","0.00","0.00","0.00","0.04","0.03","0.06","0.04","0.06",
"Omar Marmoush","egEGY","MF,FW","Wolfsburg","deBundesliga","20","1999","5","0","81","0.9","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","2","2","4","0.00","0.00","0.00","0.00","0.00","0.06","0.00","0.06","0.06","0.06",
"Gonzalo Maroni","arARG","MF,FW","Sampdoria","itSerie A","20","1999","5","1","181","2.0","0","1","1","0","0","1","0","0","1.0","0.2","0.6","0.8","12","14","11","0.00","0.50","0.50","0.00","0.50","0.49","0.29","0.78","0.09","0.39",
"Marquinhos","brBRA","MF,DF","Paris S-G","frLigue 1","25","1994","19","15","1,476","16.4","3","1","4","3","0","0","1","0","1.9","1.9","0.8","2.6","8","97","9","0.18","0.06","0.24","0.18","0.24","0.11","0.05","0.16","0.11","0.16",
"Bruno Martella","itITA","DF","Brescia","itSerie A","26","1992","24","13","1,270","14.1","0","0","0","0","0","0","3","0","0.3","0.3","1.5","1.9","32","54","54","0.00","0.00","0.00","0.00","0.00","0.02","0.11","0.13","0.02","0.13",
"Roger Martí","esESP","FW","Levante","esLa Liga","28","1991","36","26","2,267","25.2","11","1","12","7","4","4","6","1","10.5","7.4","3.0","10.4","29","56","132","0.44","0.04","0.48","0.28","0.32","0.42","0.12","0.54","0.29","0.41",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","23","1995","32","31","2,624","29.2","17","6","23","17","0","1","1","0","12.1","11.3","4.4","15.7","76","82","275","0.58","0.21","0.79","0.58","0.79","0.41","0.15","0.56","0.39","0.54",
"Aarón Martín","esESP","DF","Mainz 05","deBundesliga","22","1997","22","21","1,792","19.9","0","0","0","0","0","0","2","0","0.3","0.3","2.9","3.2","40","44","90","0.00","0.00","0.00","0.00","0.00","0.02","0.15","0.16","0.02","0.16",
"Daniel Martín","esESP","GK","Betis","esLa Liga","21","1998","6","5","531","5.9","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"David Martin","engENG","GK","West Ham","engPremier League","33","1986","5","4","436","4.8","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jonas Martin","frFRA","MF","Rennes","frLigue 1","29","1990","3","1","113","1.3","0","0","0","0","0","0","1","0","0.1","0.1","0.1","0.2","1","8","0","0.00","0.00","0.00","0.00","0.00","0.08","0.06","0.14","0.08","0.14",
"Jonas Martin","frFRA","MF","Strasbourg","frLigue 1","29","1990","3","3","247","2.7","0","0","0","0","0","1","0","0","0.8","0.0","0.2","0.3","3","13","1","0.00","0.00","0.00","0.00","0.00","0.30","0.08","0.38","0.02","0.09",
"Josh Martin","engENG","FW,MF","Norwich City","engPremier League","17","2001","5","0","37","0.4","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","1","0","3","0.00","0.00","0.00","0.00","0.00","0.19","0.00","0.19","0.19","0.19",
"Gabriel Martinelli","brBRA","FW","Arsenal","engPremier League","18","2001","14","6","663","7.4","3","0","3","3","0","0","1","0","2.2","2.2","0.1","2.3","31","12","65","0.41","0.00","0.41","0.41","0.41","0.29","0.01","0.31","0.29","0.31",
"Álex Martínez","esESP","DF","Granada","esLa Liga","28","1990","1","0","15","0.2","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","1","1","0","0.00","0.00","0.00","0.00","0.00","0.41","0.00","0.41","0.41","0.41",
"Emiliano Martínez","arARG","GK","Arsenal","engPremier League","26","1992","9","8","771","8.6","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","28","1991","33","33","2,970","33.0","1","1","2","1","0","0","10","0","2.3","2.3","1.0","3.3","36","132","21","0.03","0.03","0.06","0.03","0.06","0.07","0.03","0.10","0.07","0.10",
"Javi Martínez","esESP","MF","Osasuna","esLa Liga","19","1999","1","0","10","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Javi Martínez","esESP","DF,MF","Bayern Munich","deBundesliga","30","1988","16","6","675","7.5","0","0","0","0","0","0","5","1","0.2","0.2","0.2","0.4","5","49","5","0.00","0.00","0.00","0.00","0.00","0.03","0.02","0.05","0.03","0.05",
"José Martínez","esESP","DF","Granada","esLa Liga","26","1993","20","13","1,191","13.2","0","1","1","0","0","0","0","0","0.1","0.1","0.1","0.2","10","33","2","0.00","0.08","0.08","0.00","0.08","0.01","0.00","0.01","0.01","0.01",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","21","1997","35","29","2,452","27.2","14","3","17","12","2","3","8","1","14.6","12.3","2.5","14.8","59","59","222","0.51","0.11","0.62","0.44","0.55","0.54","0.09","0.63","0.45","0.54",
"Pablo Martínez","esESP","MF","Levante","esLa Liga","21","1998","5","0","33","0.4","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.19","0.00","0.19","0.19","0.19",
"Pablo Martinez","frFRA","DF","Nîmes","frLigue 1","30","1989","26","26","2,339","26.0","2","1","3","2","0","0","5","1","1.1","1.1","0.5","1.6","18","84","2","0.08","0.04","0.12","0.08","0.12","0.04","0.02","0.06","0.04","0.06",
"Gelson Martins","ptPOR","DF,FW","Monaco","frLigue 1","24","1995","21","20","1,674","18.6","4","1","5","4","0","0","3","1","5.0","5.0","3.4","8.4","112","61","172","0.22","0.05","0.27","0.22","0.27","0.27","0.18","0.45","0.27","0.45",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","26","1992","15","10","942","10.5","2","1","3","2","0","0","3","0","1.9","1.9","0.6","2.4","11","9","64","0.19","0.10","0.29","0.19","0.29","0.18","0.05","0.23","0.18","0.23",
"Omar Mascarell","gqEQG","MF","Schalke 04","deBundesliga","26","1993","23","23","2,026","22.5","0","1","1","0","0","0","4","0","0.5","0.5","1.2","1.7","6","80","10","0.00","0.04","0.04","0.00","0.04","0.02","0.05","0.08","0.02","0.08",
"Andrea Masiello","itITA","DF","Genoa","itSerie A","33","1986","15","15","1,324","14.7","0","1","1","0","0","0","4","0","0.3","0.3","0.5","0.8","21","89","23","0.00","0.07","0.07","0.00","0.07","0.02","0.03","0.05","0.02","0.05",
"Andrea Masiello","itITA","DF","Atalanta","itSerie A","33","1986","7","7","543","6.0","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","2","15","7","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Adam Masina","maMAR","DF","Watford","engPremier League","25","1994","26","20","1,821","20.2","1","0","1","1","0","0","3","0","0.9","0.9","0.6","1.5","18","73","32","0.05","0.00","0.05","0.05","0.05","0.05","0.03","0.07","0.05","0.07",
"Jordi Masip","esESP","GK","Valladolid","esLa Liga","30","1989","35","35","3,150","35.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Arthur Masuaku","cdCOD","DF","West Ham","engPremier League","25","1993","17","10","937","10.4","0","1","1","0","0","0","6","1","0.1","0.1","1.2","1.3","41","40","37","0.00","0.10","0.10","0.00","0.10","0.01","0.11","0.13","0.01","0.13",
"Jaime Mata","esESP","FW","Getafe","esLa Liga","30","1988","34","33","2,747","30.5","11","3","14","8","3","4","14","0","11.0","7.9","2.9","10.8","25","45","224","0.36","0.10","0.46","0.26","0.36","0.36","0.09","0.46","0.26","0.35",
"Juan Mata","esESP","MF,FW","Manchester Utd","engPremier League","31","1988","19","8","758","8.4","0","2","2","0","0","0","1","0","1.1","1.1","2.1","3.2","17","64","65","0.00","0.24","0.24","0.00","0.24","0.13","0.25","0.38","0.13","0.38",
"Aleš Matějů","czCZE","DF","Brescia","itSerie A","23","1996","31","28","2,548","28.3","0","1","1","0","0","0","10","1","0.4","0.4","0.9","1.3","25","80","30","0.00","0.04","0.04","0.00","0.04","0.01","0.03","0.05","0.01","0.05",
"Jean-Philippe Mateta","frFRA","FW","Mainz 05","deBundesliga","22","1997","18","12","1,053","11.7","3","1","4","2","1","1","2","1","5.9","5.2","1.2","6.4","11","10","63","0.26","0.09","0.34","0.17","0.26","0.51","0.10","0.61","0.44","0.54",
"Nemanja Matić","rsSRB","MF","Manchester Utd","engPremier League","30","1988","21","18","1,581","17.6","0","2","2","0","0","0","3","0","0.2","0.2","0.7","1.0","39","121","8","0.00","0.11","0.11","0.00","0.11","0.01","0.04","0.05","0.01","0.05",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","27","1991","9","8","703","7.8","1","0","1","1","0","0","0","0","0.3","0.3","0.0","0.4","6","36","2","0.13","0.00","0.13","0.13","0.13","0.04","0.00","0.05","0.04","0.05",
"Rabbi Matondo","wlsWAL","FW,MF","Schalke 04","deBundesliga","18","2000","20","14","1,162","12.9","2","0","2","2","0","0","1","0","3.2","3.2","0.8","3.9","38","16","93","0.15","0.00","0.15","0.15","0.15","0.24","0.06","0.30","0.24","0.30",
"Alessandro Matri","itITA","FW,MF","Brescia","itSerie A","34","1984","8","0","89","1.0","0","0","0","0","0","0","1","1","0.4","0.4","0.3","0.6","1","6","11","0.00","0.00","0.00","0.00","0.00","0.36","0.26","0.62","0.36","0.62",
