Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"James Tarkowski","engENG","DF","Burnley","engPremier League","28","1992","34.5","65","45","47","17","1","33","47","70.2","14","75","61","14","48","113","186","4",
"Ciprian Tătărușanu","roROU","GK","Milan","itSerie A","35","1986","6.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","2","1",
"Niklas Tauer","deGER","DF,MF","Mainz 05","deBundesliga","20","2001","5.4","16","9","9","7","0","9","14","64.3","5","6","2","4","9","25","14","0",
"Nuno Tavares","ptPOR","DF","Arsenal","engPremier League","21","2000","13.1","21","14","10","7","4","8","18","44.4","10","15","5","10","9","30","33","1",
"Charlie Taylor","engENG","DF","Burnley","engPremier League","27","1993","30.3","45","26","31","11","3","26","44","59.1","18","42","20","22","58","103","95","2",
"Loum Tchaouna","frFRA","FW,MF","Rennes","frLigue 1","17","2003","1.0","3","1","1","2","0","1","5","20.0","4","0","0","0","2","5","0","0",
"Enzo Tchato","cmCMR","FW","Montpellier","frLigue 1","18","2002","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Warren Tchimbembé","cgCGO","MF","Metz","frLigue 1","23","1998","2.3","1","1","0","1","0","0","1","0.0","1","2","1","1","2","3","2","0",
"Aurélien Tchouaméni","frFRA","MF","Monaco","frLigue 1","21","2000","32.5","86","45","33","49","4","29","55","52.7","26","39","7","32","101","187","34","0",
"Mathys Tel","frFRA","FW,MF","Rennes","frLigue 1","16","2005","0.6","2","1","1","1","0","0","0","","0","0","0","0","1","3","2","0",
"Jordan Tell","gpGLP","FW","Clermont Foot","frLigue 1","24","1997","3.2","5","5","0","3","2","1","4","25.0","3","3","0","3","0","5","1","0",
"Nathan Tella","ngNGA","MF,FW","Southampton","engPremier League","22","1999","8.9","13","9","5","7","1","6","17","35.3","11","13","0","13","6","19","9","0",
"Alex Telles","brBRA","DF","Manchester Utd","engPremier League","28","1992","18.4","48","27","35","9","4","27","43","62.8","16","17","4","13","26","74","45","0",
"Cristian Tello","esESP","FW","Betis","esLa Liga","29","1991","9.1","17","11","6","7","4","13","31","41.9","18","9","0","9","10","27","6","0",
"Nahuel Tenaglia","arARG","DF","Alavés","esLa Liga","25","1996","11.9","42","27","30","9","3","24","37","64.9","13","10","2","8","26","68","42","0",
"Marc Tenas","esESP","FW,MF","Alavés","esLa Liga","20","2001","0.6","1","1","1","0","0","1","1","100.0","0","1","0","1","0","1","0","1",
"Marc-André ter Stegen","deGER","GK","Barcelona","esLa Liga","29","1992","35.0","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","13","5",
"Filippo Terracciano","itITA","DF","Hellas Verona","itSerie A","18","2003","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Pietro Terracciano","itITA","GK","Fiorentina","itSerie A","31","1990","31.8","0","0","0","0","0","0","4","0.0","4","0","0","0","2","2","20","1",
"Martin Terrier","frFRA","FW,MF","Rennes","frLigue 1","24","1997","30.9","55","33","22","16","17","25","43","58.1","18","29","3","26","18","73","17","0",
"Aleksa Terzić","rsSRB","DF","Fiorentina","itSerie A","21","1999","3.0","8","5","3","3","2","4","7","57.1","3","7","0","7","4","12","5","0",
"Robert Tesche","deGER","MF","Bochum","deBundesliga","34","1987","3.9","6","4","4","1","1","5","7","71.4","2","6","2","4","5","11","5","1",
"Tanner Tessmann","usUSA","MF","Venezia","itSerie A","19","2001","7.6","11","5","4","6","1","5","14","35.7","9","19","9","10","5","16","22","0",
"Tetê","brBRA","FW,MF","Lyon","frLigue 1","21","2000","6.5","10","5","4","5","1","3","13","23.1","10","4","0","4","3","13","1","0",
"Cedric Teuchert","deGER","MF,FW","Union Berlin","deBundesliga","24","1997","1.2","3","2","3","0","0","2","6","33.3","4","1","0","1","0","3","0","0",
"Arthur Theate","beBEL","DF","Bologna","itSerie A","21","2000","26.9","33","19","26","3","4","14","31","45.2","17","29","16","13","42","75","69","0",
"Jan Thielmann","deGER","MF,FW","Köln","deBundesliga","19","2002","13.2","24","16","6","12","6","8","23","34.8","15","23","2","21","10","34","11","0",
"Sada Thioub","snSEN","FW","Angers","frLigue 1","26","1995","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Sada Thioub","snSEN","DF,MF","Saint-Étienne","frLigue 1","26","1995","10.6","13","8","5","8","0","6","14","42.9","8","9","0","9","10","23","8","0",
"Luke Thomas","engENG","DF","Leicester City","engPremier League","20","2001","21.2","50","31","33","13","4","28","65","43.1","37","35","14","21","40","90","55","0",
"Romain Thomas","frFRA","DF","Angers","frLigue 1","33","1988","28.5","49","37","28","21","0","30","57","52.6","27","35","19","16","44","93","126","0",
"Adrien Thomasson","frFRA","MF","Strasbourg","frLigue 1","27","1993","26.5","64","31","18","27","19","30","93","32.3","63","56","4","52","29","93","16","1",
"Erik Thommy","deGER","FW,MF","Stuttgart","deBundesliga","26","1994","3.0","2","0","0","2","0","1","2","50.0","1","3","0","3","4","6","0","0",
"Dominic Thompson","engENG","DF","Brentford","engPremier League","21","2000","1.6","1","0","1","0","0","0","1","0.0","1","2","2","0","2","3","3","0",
"Morten Thorsby","noNOR","MF","Sampdoria","itSerie A","25","1996","32.7","46","26","15","23","8","28","56","50.0","28","37","12","25","25","71","39","0",
"Matheus Thuler","brBRA","DF","Montpellier","frLigue 1","22","1999","9.5","21","12","17","4","0","8","15","53.3","7","9","7","2","9","30","30","0",
"Khéphren Thuram","frFRA","MF","Nice","frLigue 1","20","2001","21.1","33","19","11","18","4","17","35","48.6","18","31","11","20","28","61","19","0",
"Marcus Thuram","frFRA","FW","Gladbach","deBundesliga","23","1997","10.9","6","5","0","5","1","1","4","25.0","3","5","0","5","5","11","5","0",
"Alexis Tibidi","frFRA","MF,FW","Stuttgart","deBundesliga","17","2003","4.3","7","3","1","3","3","3","4","75.0","1","4","0","4","3","10","2","0",
"Cheikh Tidiane Sabaly","snSEN","FW,MF","Metz","frLigue 1","22","1999","1.7","6","3","1","4","1","2","2","100.0","0","1","0","1","0","6","1","0",
"Youri Tielemans","beBEL","MF","Leicester City","engPremier League","24","1997","29.2","74","38","23","45","6","42","100","42.0","58","47","13","34","21","95","41","3",
"Kieran Tierney","sctSCO","DF","Arsenal","engPremier League","24","1997","21.3","18","14","11","7","0","10","11","90.9","1","23","5","18","15","33","54","0",
"Steffen Tigges","deGER","FW,MF","Dortmund","deBundesliga","23","1998","1.2","4","3","1","2","1","2","3","66.7","1","3","1","2","0","4","3","0",
"Malik Tillman","usUSA","FW,MF","Bayern Munich","deBundesliga","19","2002","1.2","2","1","0","1","1","0","1","0.0","1","5","1","4","2","4","1","0",
"Timmy Tillman","usUSA","MF","Greuther Fürth","deBundesliga","22","1999","22.3","43","26","17","18","8","19","42","45.2","23","33","4","29","12","55","26","0",
"David Timor","esESP","MF","Getafe","esLa Liga","31","1989","3.8","1","1","1","0","0","0","3","0.0","3","3","2","1","1","2","4","1",
"Mircea Ţîrlea","roROU","DF","Alavés","esLa Liga","21","2000","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Jean-Clair Todibo","frFRA","DF","Nice","frLigue 1","21","1999","34.6","59","37","43","15","1","39","60","65.0","21","45","21","24","51","110","130","2",
"Umut Tohumcu","deGER","MF","Hoffenheim","deBundesliga","16","2004","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Karl Toko Ekambi","cmCMR","FW","Lyon","frLigue 1","28","1992","25.5","13","7","4","6","3","4","21","19.0","17","26","0","26","20","33","5","0",
"Corentin Tolisso","frFRA","MF","Bayern Munich","deBundesliga","26","1994","7.8","11","5","1","9","1","7","17","41.2","10","5","1","4","9","20","10","0",
"Jeremy Toljan","deGER","DF","Sassuolo","itSerie A","26","1994","15.5","18","10","12","4","2","13","20","65.0","7","12","5","7","12","30","41","0",
"Rafael Tolói","itITA","DF","Atalanta","itSerie A","30","1990","16.0","38","15","12","15","11","24","39","61.5","15","23","11","12","26","64","35","0",
"Raúl de Tomás","esESP","FW","Espanyol","esLa Liga","26","1994","32.4","15","11","6","7","2","6","17","35.3","11","12","3","9","6","21","42","1",
"Tiago Tomás","ptPOR","FW","Stuttgart","deBundesliga","19","2002","11.9","8","4","0","7","1","0","6","0.0","6","3","0","3","4","12","1","0",
"Takehiro Tomiyasu","jpJPN","DF","Arsenal","engPremier League","22","1998","18.7","35","17","19","13","3","21","32","65.6","11","22","3","19","24","59","64","2",
"Takehiro Tomiyasu","jpJPN","DF","Bologna","itSerie A","22","1998","0.1","0","0","0","0","0","0","0","","0","1","0","1","1","1","0","0",
"James Tomkins","engENG","DF","Crystal Palace","engPremier League","32","1989","6.1","8","3","6","2","0","6","8","75.0","2","8","8","0","4","12","18","0",
"Fikayo Tomori","engENG","DF","Milan","itSerie A","23","1997","30.2","73","44","36","34","3","18","26","69.2","8","37","23","14","45","118","84","1",
"Sandro Tonali","itITA","MF","Milan","itSerie A","21","2000","28.9","54","37","23","25","6","21","41","51.2","20","26","8","18","34","88","19","0",
"Lorenzo Tonelli","itITA","DF","Empoli","itSerie A","31","1990","9.7","17","9","11","4","2","6","13","46.2","7","14","8","6","19","36","28","2",
"Ivan Toney","engENG","FW","Brentford","engPremier League","25","1996","32.3","33","21","5","20","8","12","38","31.6","26","16","2","14","14","47","44","1",
"Ernesto Torregrossa","veVEN","FW","Sampdoria","itSerie A","29","1992","1.3","2","1","1","0","1","1","2","50.0","1","0","0","0","0","2","1","0",
"Lucas Torreira","uyURU","MF","Fiorentina","itSerie A","25","1996","24.4","37","29","13","21","3","18","40","45.0","22","18","1","17","26","63","18","0",
"Raúl Torrente","esESP","DF","Granada","esLa Liga","19","2001","14.2","31","21","18","11","2","16","29","55.2","13","14","9","5","12","43","69","0",
"Ferrán Torres","esESP","FW","Manchester City","engPremier League","21","2000","3.4","2","2","0","1","1","0","3","0.0","3","2","0","2","0","2","1","0",
"Ferrán Torres","esESP","FW","Barcelona","esLa Liga","21","2000","15.7","10","5","3","4","3","3","7","42.9","4","12","3","9","6","16","7","0",
"Óliver Torres","esESP","MF,FW","Sevilla","esLa Liga","26","1994","11.2","22","12","8","7","7","8","25","32.0","17","10","1","9","6","28","4","0",
"Pau Torres","esESP","DF","Villarreal","esLa Liga","24","1997","31.7","32","19","23","7","2","18","25","72.0","7","32","23","9","19","51","105","2",
"Roberto Torres","esESP","MF,FW","Osasuna","esLa Liga","32","1989","9.0","7","4","3","1","3","3","15","20.0","12","8","0","8","8","15","4","0",
"Lucas Torró","esESP","MF","Osasuna","esLa Liga","27","1994","30.3","71","40","25","38","8","29","57","50.9","28","32","11","21","47","118","55","0",
"Jordan Torunarigha","deGER","DF","Hertha BSC","deBundesliga","23","1997","5.4","4","1","1","3","0","4","5","80.0","1","4","2","2","17","21","30","0",
"Cenk Tosun","trTUR","MF","Everton","engPremier League","30","1991","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Abdoulaye Touré","gnGUI","MF","Genoa","itSerie A","27","1994","4.8","12","4","3","8","1","5","11","45.5","6","6","1","5","4","16","6","0",
"Almamy Touré","mlMLI","DF,MF","Eint Frankfurt","deBundesliga","25","1996","5.6","12","9","8","3","1","4","17","23.5","13","10","3","7","5","17","19","0",
"Lucas Tousart","frFRA","MF","Hertha BSC","deBundesliga","24","1997","21.8","42","25","15","22","5","10","34","29.4","24","30","6","24","35","77","55","0",
"Yoann Touzghar","tnTUN","FW","Troyes","frLigue 1","34","1986","16.2","5","2","1","3","1","1","3","33.3","2","3","1","2","3","8","8","0",
"Andros Townsend","engENG","MF,FW","Everton","engPremier League","30","1991","16.2","31","17","15","6","10","15","40","37.5","25","28","2","26","14","45","6","1",
"Adama Traoré","esESP","FW,MF","Wolves","engPremier League","25","1996","11.9","8","3","6","0","2","3","7","42.9","4","4","1","3","2","10","1","0",
"Adama Traoré","esESP","FW","Barcelona","esLa Liga","25","1996","4.2","4","2","0","3","1","3","5","60.0","2","2","0","2","4","8","3","1",
"Amadou Traore","frFRA","FW","Bordeaux","frLigue 1","19","2002","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Bertrand Traoré","bfBFA","MF,FW","Aston Villa","engPremier League","25","1995","2.4","3","3","0","1","2","1","2","50.0","1","0","0","0","0","3","1","0",
"Boubacar Traoré","mlMLI","MF","Metz","frLigue 1","19","2001","19.2","43","26","18","23","2","10","39","25.6","29","29","5","24","25","68","11","1",
"Charles Traore","mlMLI","DF","Nantes","frLigue 1","29","1992","8.0","16","12","10","4","2","2","13","15.4","11","11","4","7","15","31","30","0",
"Hamari Traoré","mlMLI","DF","Rennes","frLigue 1","29","1992","32.1","63","36","25","26","12","41","59","69.5","18","29","8","21","37","100","81","1",
"Ismaël Traoré","ciCIV","DF","Angers","frLigue 1","34","1986","35.7","28","17","16","11","1","13","28","46.4","15","25","17","8","44","72","122","1",
"Kevin Trapp","deGER","GK","Eint Frankfurt","deBundesliga","31","1990","32.0","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","13","2",
"Miguel Trauco","pePER","DF,MF","Saint-Étienne","frLigue 1","28","1992","12.4","25","18","16","8","1","12","22","54.5","10","13","4","9","23","48","17","0",
"Óscar Trejo","arARG","MF","Rayo Vallecano","esLa Liga","33","1988","22.3","42","24","14","18","10","15","50","30.0","35","26","1","25","13","55","11","0",
"Trézéguet","egEGY","FW","Aston Villa","engPremier League","26","1994","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Manu Trigueros","esESP","MF,FW","Villarreal","esLa Liga","29","1991","24.2","45","25","16","18","11","23","66","34.8","43","19","3","16","13","58","17","0",
"Simone Trimboli","itITA","MF","Sampdoria","itSerie A","19","2002","0.7","2","1","2","0","0","2","2","100.0","0","0","0","0","2","4","0","0",
"Christopher Trimmel","atAUT","DF,FW","Union Berlin","deBundesliga","34","1987","22.1","49","30","25","19","5","26","45","57.8","19","20","3","17","34","83","75","0",
"Francisco Trincão","ptPOR","FW,MF","Wolves","engPremier League","21","1999","14.8","28","15","9","13","6","3","19","15.8","16","17","1","16","12","40","1","1",
"Kieran Trippier","engENG","DF","Newcastle Utd","engPremier League","30","1990","4.8","17","10","8","8","1","10","16","62.5","6","10","3","7","10","27","10","0",
"Kieran Trippier","engENG","DF,FW","Atlético Madrid","esLa Liga","30","1990","10.8","22","12","12","5","5","12","21","57.1","9","12","1","11","10","32","11","0",
"William Troost-Ekong","ngNGA","DF","Watford","engPremier League","27","1993","15.4","18","9","11","6","1","10","15","66.7","5","24","14","10","7","25","82","1",
"Leandro Trossard","beBEL","FW,MF","Brighton","engPremier League","26","1994","31.2","34","20","12","9","13","4","31","12.9","27","33","4","29","15","49","10","0",
"Adrien Truffert","frFRA","DF","Rennes","frLigue 1","19","2001","18.2","29","21","17","9","3","11","24","45.8","13","25","5","20","19","48","30","0",
"Philipp Tschauner","deGER","GK","RB Leipzig","deBundesliga","35","1985","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Kostas Tsimikas","grGRE","DF","Liverpool","engPremier League","25","1996","9.7","27","12","12","8","7","12","16","75.0","4","6","2","4","10","37","22","2",
"Axel Tuanzebe","cdCOD","DF","Aston Villa","engPremier League","23","1997","5.6","5","3","3","2","0","2","5","40.0","3","5","4","1","5","10","12","1",
"Axel Tuanzebe","cdCOD","DF","Napoli","itSerie A","23","1997","0.1","0","0","0","0","0","0","0","","0","1","1","0","0","0","0","0",
"Ozan Tufan","trTUR","MF","Watford","engPremier League","26","1995","3.7","3","2","1","1","1","1","5","20.0","4","2","0","2","2","5","4","0",
"Beñat Turrientes","esESP","MF","Real Sociedad","esLa Liga","19","2002","2.3","0","0","0","0","0","0","4","0.0","4","1","0","1","2","2","2","0",
"Tuta","brBRA","DF","Eint Frankfurt","deBundesliga","22","1999","24.3","46","28","20","22","4","26","47","55.3","21","43","15","28","41","87","76","1",
"Christos Tzolis","grGRE","FW,MF","Norwich City","engPremier League","19","2002","3.7","5","3","3","1","1","2","9","22.2","7","3","0","3","1","6","1","0",
"Destiny Udogie","itITA","DF","Udinese","itSerie A","18","2002","27.5","64","40","30","27","7","33","60","55.0","27","39","6","33","27","91","42","0",
"Matthieu Udol","frFRA","DF","Metz","frLigue 1","25","1996","11.2","23","14","11","10","2","12","18","66.7","6","20","7","13","31","54","29","1",
"Ike Ugbo","caCAN","FW","Troyes","frLigue 1","22","1998","9.0","3","1","0","1","2","0","1","0.0","1","4","1","3","2","5","1","0",
"Lesley Ugochukwu","frFRA","MF","Rennes","frLigue 1","17","2004","4.5","13","9","5","5","3","9","19","47.4","10","7","2","5","4","17","2","0",
"Hwang Ui-jo","krKOR","FW","Bordeaux","frLigue 1","28","1992","27.9","10","4","4","4","2","4","13","30.8","9","9","1","8","5","15","18","0",
"Anthony Ujah","ngNGA","FW,MF","Union Berlin","deBundesliga","30","1990","0.4","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Maximilian Ullmann","atAUT","DF","Venezia","itSerie A","25","1996","2.7","0","0","0","0","0","0","1","0.0","1","4","0","4","2","2","7","0",
"Sven Ulreich","deGER","GK","Bayern Munich","deBundesliga","32","1988","6.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Samuel Umtiti","frFRA","DF","Barcelona","esLa Liga","27","1993","1.0","2","2","2","0","0","1","2","50.0","1","1","1","0","0","2","4","0",
"Enes Ünal","trTUR","FW","Getafe","esLa Liga","24","1997","31.1","37","22","2","18","17","5","42","11.9","37","25","5","20","5","42","36","0",
"Cengiz Ünder","trTUR","FW,MF","Marseille","frLigue 1","24","1997","24.4","18","13","5","6","7","5","18","27.8","13","13","2","11","14","32","9","0",
"Dayot Upamecano","frFRA","DF","Bayern Munich","deBundesliga","22","1998","24.6","66","42","42","21","3","24","36","66.7","12","20","10","10","32","98","71","6",
"Benjamin Uphoff","deGER","GK","Freiburg","deBundesliga","27","1993","2.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","2","2",
"Kacper Urbanski","plPOL","MF","Bologna","itSerie A","16","2004","0.5","3","2","1","2","0","2","2","100.0","0","2","0","2","0","3","0","0",
"Jere Uronen","fiFIN","DF","Brest","frLigue 1","27","1994","9.8","28","15","15","10","3","14","24","58.3","10","12","3","9","16","44","21","0",
"Mark Uth","deGER","MF,FW","Köln","deBundesliga","29","1991","22.5","32","20","9","14","9","15","49","30.6","34","27","1","26","14","46","13","0",
"Myrto Uzuni","alALB","FW,MF","Granada","esLa Liga","26","1995","9.5","7","4","6","1","0","0","2","0.0","2","13","1","12","10","17","7","0",
"Antonio Vacca","itITA","MF","Venezia","itSerie A","31","1990","11.8","36","20","24","10","2","14","36","38.9","22","16","8","8","20","56","16","0",
"Álvaro Vadillo","esESP","DF,MF","Espanyol","esLa Liga","26","1994","0.1","1","1","1","0","0","1","2","50.0","1","0","0","0","0","1","1","0",
"Óscar Valentín","esESP","MF","Rayo Vallecano","esLa Liga","26","1994","28.5","102","53","46","51","5","44","105","41.9","61","56","10","46","39","141","43","0",
"Germán Valera","esESP","FW","Real Sociedad","esLa Liga","19","2002","0.6","3","2","3","0","0","1","1","100.0","0","0","0","0","0","3","1","0",
"Yan Valery","tnTUN","DF","Southampton","engPremier League","22","1999","4.1","8","6","4","3","1","4","9","44.4","5","6","3","3","6","14","19","1",
"Martin Valjent","skSVK","DF","Mallorca","esLa Liga","25","1995","35.3","31","19","18","12","1","13","24","54.2","11","34","26","8","31","62","173","1",
"Jesús Vallejo","esESP","DF","Real Madrid","esLa Liga","24","1997","3.8","7","5","7","0","0","5","6","83.3","1","9","8","1","6","13","16","0",
"Manu Vallejo","esESP","MF,FW","Alavés","esLa Liga","24","1997","4.1","8","2","1","4","3","4","13","30.8","9","7","0","7","0","8","4","0",
"Manu Vallejo","esESP","FW,MF","Valencia","esLa Liga","24","1997","1.1","2","1","1","1","0","0","1","0.0","1","0","0","0","0","2","1","0",
"Federico Valverde","uyURU","MF","Real Madrid","esLa Liga","23","1998","20.4","36","16","11","16","9","12","31","38.7","19","23","5","18","24","60","12","0",
"Virgil van Dijk","nlNED","DF","Liverpool","engPremier League","30","1991","34.0","16","10","11","5","0","11","16","68.8","5","21","14","7","31","47","109","0",
"Vanderson","brBRA","FW,DF","Monaco","frLigue 1","20","2001","12.4","35","19","10","19","6","15","23","65.2","8","17","4","13","13","48","12","0",
"Zinho Vanheusden","beBEL","DF","Genoa","itSerie A","22","1999","11.0","18","6","12","5","1","8","14","57.1","6","19","14","5","23","41","42","0",
"Jonathan Varane","mqMTQ","MF","Lens","frLigue 1","19","2001","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Raphaël Varane","frFRA","DF","Manchester Utd","engPremier League","28","1993","20.3","28","19","21","6","1","10","22","45.5","12","18","9","9","18","46","82","1",
"Jamie Vardy","engENG","FW","Leicester City","engPremier League","34","1987","20.1","6","5","0","4","2","1","7","14.3","6","9","0","9","1","7","17","0",
"Ruben Vargas","chSUI","MF,FW","Augsburg","deBundesliga","22","1998","22.0","28","21","7","14","7","11","30","36.7","19","9","1","8","16","44","13","0",
"Sebastian Vasiliadis","grGRE","MF","Arminia","deBundesliga","23","1997","13.3","31","17","12","15","4","15","42","35.7","27","15","2","13","25","56","31","1",
"Johan Vásquez","mxMEX","DF","Genoa","itSerie A","22","1998","25.3","79","46","44","32","3","48","75","64.0","27","32","10","22","42","121","85","0",
"Denis Vavro","skSVK","DF","Lazio","itSerie A","25","1996","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"José Luis García Vayá","esESP","MF","Levante","esLa Liga","22","1998","22.4","46","27","10","31","5","16","41","39.0","25","24","5","19","38","84","30","0",
"Jesus Vazquez","esESP","DF","Valencia","esLa Liga","18","2003","9.0","24","13","10","8","6","10","22","45.5","12","16","3","13","9","33","19","0",
"Kevin Vázquez","esESP","DF","Celta Vigo","esLa Liga","28","1993","14.8","34","24","12","13","9","14","28","50.0","14","20","7","13","36","70","34","0",
"Lucas Vázquez","esESP","DF","Real Madrid","esLa Liga","30","1991","20.4","43","22","24","9","10","17","35","48.6","18","25","7","18","20","63","41","1",
"Matías Vecino","uyURU","MF","Inter","itSerie A","29","1991","4.2","7","5","2","3","2","3","9","33.3","6","10","1","9","4","11","7","0",
"Gabriel Veiga","esESP","MF","Celta Vigo","esLa Liga","19","2002","1.2","5","4","0","4","1","3","12","25.0","9","2","0","2","4","9","1","0",
"Miguel Veloso","ptPOR","MF","Hellas Verona","itSerie A","35","1986","14.9","23","15","4","17","2","10","16","62.5","6","18","5","13","11","34","18","1",
"Joël Veltman","nlNED","DF","Brighton","engPremier League","29","1992","31.9","74","48","47","21","6","21","53","39.6","32","46","16","30","45","119","89","0",
"Micky van de Ven","nlNED","DF","Wolfsburg","deBundesliga","20","2001","2.1","4","4","3","1","0","0","1","0.0","1","4","1","3","2","6","8","0",
"Unai Vencedor Paris","esESP","MF","Athletic Club","esLa Liga","20","2000","26.5","26","11","11","9","6","8","42","19.0","34","31","13","18","19","45","22","0",
"Lorenzo Venuti","itITA","DF","Fiorentina","itSerie A","26","1995","17.5","25","10","13","10","2","14","24","58.3","10","13","4","9","5","30","27","0",
"Daniele Verde","itITA","FW,MF","Spezia","itSerie A","25","1996","21.7","11","4","8","2","1","9","20","45.0","11","17","2","15","18","29","8","0",
"Simone Verdi","itITA","MF,FW","Torino","itSerie A","29","1992","0.5","1","1","0","1","0","0","0","","0","0","0","0","0","1","0","0",
"Simone Verdi","itITA","FW,MF","Salernitana","itSerie A","29","1992","9.2","12","8","5","2","5","9","20","45.0","11","4","0","4","3","15","1","0",
"Gonzalo Verdú","esESP","DF","Elche","esLa Liga","32","1988","15.5","19","9","15","4","0","8","16","50.0","8","20","14","6","13","32","59","1",
"Jordan Veretout","frFRA","MF","Roma","itSerie A","28","1993","25.8","34","25","20","12","2","15","39","38.5","24","12","1","11","27","61","22","1",
"Edoardo Vergani","itITA","FW,MF","Salernitana","itSerie A","20","2001","1.1","2","2","2","0","0","0","0","","0","2","2","0","0","2","2","0",
"Vincent Vermeij","nlNED","MF","Freiburg","deBundesliga","26","1994","0.0","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Marco Verratti","itITA","MF","Paris S-G","frLigue 1","28","1992","21.5","60","40","16","30","14","32","64","50.0","32","36","10","26","18","78","14","2",
"Valerio Verre","itITA","MF,FW","Sampdoria","itSerie A","27","1994","4.7","7","5","1","4","2","4","9","44.4","5","7","0","7","0","7","5","0",
"Valerio Verre","itITA","MF","Empoli","itSerie A","27","1994","3.4","4","2","3","1","0","2","7","28.6","5","2","0","2","1","5","0","0",
"Freddie Veseli","alALB","DF","Salernitana","itSerie A","28","1992","6.6","7","2","4","3","0","5","6","83.3","1","10","5","5","4","11","19","0",
"Mikel Vesga","esESP","MF","Athletic Club","esLa Liga","28","1993","15.1","27","14","7","18","2","11","31","35.5","20","16","5","11","20","47","34","2",
"Jannik Vestergaard","dkDEN","DF","Leicester City","engPremier League","28","1992","6.3","15","10","12","3","0","8","15","53.3","7","10","8","2","7","22","36","0",
"Rúben Vezo","ptPOR","DF","Levante","esLa Liga","27","1994","26.9","41","29","28","12","1","26","41","63.4","15","41","25","16","36","77","105","1",
"Guglielmo Vicario","itITA","GK","Empoli","itSerie A","24","1996","38.0","1","1","1","0","0","1","1","100.0","0","1","0","1","1","2","21","1",
"Aleix Vidal","esESP","DF,MF","Espanyol","esLa Liga","31","1989","21.1","31","25","17","9","5","19","39","48.7","20","19","6","13","25","56","35","2",
"Arturo Vidal","clCHI","MF","Inter","itSerie A","34","1987","8.2","26","10","16","9","1","9","26","34.6","17","13","5","8","7","33","7","1",
"Nacho Vidal","esESP","DF","Osasuna","esLa Liga","26","1995","32.2","83","47","49","25","9","39","77","50.6","38","32","14","18","58","141","79","0",
"Gabriel Vidovic","hrCRO","FW,MF","Bayern Munich","deBundesliga","17","2003","0.4","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Ronaldo Vieira","gwGNB","MF","Sampdoria","itSerie A","23","1998","5.5","10","6","6","4","0","5","10","50.0","5","5","2","3","6","16","5","1",
"Nick Viergever","nlNED","DF","Greuther Fürth","deBundesliga","31","1989","23.7","32","23","25","7","0","24","34","70.6","10","31","22","9","37","69","119","1",
"Luca Vignali","itITA","DF,MF","Spezia","itSerie A","25","1996","0.9","1","1","0","1","0","0","3","0.0","3","0","0","0","1","2","1","0",
"Emanuel Vignato","itITA","MF,DF","Bologna","itSerie A","20","2000","6.6","12","7","5","7","0","6","13","46.2","7","2","0","2","2","14","5","0",
"Dídac Vilà","esESP","DF,MF","Espanyol","esLa Liga","32","1989","2.3","7","5","2","5","0","4","9","44.4","5","2","1","1","3","10","8","0",
"Tonny Vilhena","nlNED","MF,FW","Espanyol","esLa Liga","26","1995","10.3","16","6","7","8","1","7","21","33.3","14","10","2","8","8","24","17","0",
"Daniel Villahermosa","esESP","MF","Espanyol","esLa Liga","20","2001","0.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Asier Villalibre","esESP","FW","Athletic Club","esLa Liga","23","1997","6.1","4","3","2","1","1","1","2","50.0","1","3","1","2","1","5","7","0",
"Gonzalo Villar","esESP","MF","Getafe","esLa Liga","23","1998","3.3","5","3","4","1","0","2","5","40.0","3","4","1","3","1","6","1","0",
"Matías Viña","uyURU","DF,FW","Roma","itSerie A","23","1997","17.4","46","30","27","14","5","29","59","49.2","30","26","3","23","25","71","33","0",
