Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Jules Koundé","frFRA","DF","Sevilla","esLa Liga","21","1998","33.1","27","15","14","11","2","10","24","41.7","14","24","16","8","40","67","104","0",
"Boubakar Kouyaté","mlMLI","DF","Metz","frLigue 1","23","1997","21.8","60","35","45","15","0","32","58","55.2","26","44","27","17","60","120","132","1",
"Cheikhou Kouyaté","snSEN","DF","Crystal Palace","engPremier League","30","1989","34.7","58","37","44","12","2","25","43","58.1","18","42","26","16","32","90","125","2",
"Mateo Kovačić","hrCRO","MF","Chelsea","engPremier League","26","1994","20.2","46","28","19","24","3","17","32","53.1","15","18","1","17","15","61","11","2",
"Viktor Kovalenko","uaUKR","FW","Atalanta","itSerie A","24","1996","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Emil Krafth","seSWE","DF","Newcastle Utd","engPremier League","25","1994","14.3","19","8","9","9","1","12","25","48.0","13","15","9","6","15","34","52","2",
"Andrej Kramarić","hrCRO","FW,MF","Hoffenheim","deBundesliga","29","1991","26.4","7","4","4","0","3","3","8","37.5","5","8","1","7","7","14","5","1",
"Christoph Kramer","deGER","MF","Gladbach","deBundesliga","29","1991","22.6","55","37","22","28","5","28","58","48.3","30","32","11","21","34","89","39","0",
"Jean-Philippe Krasso","ciCIV","FW","Saint-Étienne","frLigue 1","23","1997","2.5","5","3","1","4","0","2","4","50.0","2","5","0","5","1","6","3","0",
"Toni Kroos","deGER","MF","Real Madrid","esLa Liga","30","1990","23.5","42","22","15","15","12","11","44","25.0","33","26","6","20","15","57","10","3",
"Filip Krovinović","hrCRO","MF","West Brom","engPremier League","24","1995","6.1","13","10","6","5","2","6","18","33.3","12","2","0","2","4","17","2","0",
"Rade Krunić","baBIH","MF,FW","Milan","itSerie A","26","1993","8.0","15","12","6","6","3","7","17","41.2","10","12","2","10","10","25","9","0",
"Max Kruse","deGER","FW,MF","Union Berlin","deBundesliga","32","1988","18.1","7","3","1","5","1","2","9","22.2","7","11","0","11","3","10","3","0",
"Lukas Kübler","deGER","DF,MF","Freiburg","deBundesliga","27","1992","9.8","15","8","9","5","1","9","14","64.3","5","9","3","6","21","36","31","0",
"Takefusa Kubo","jpJPN","MF,FW","Villarreal","esLa Liga","19","2001","3.3","1","1","0","0","1","1","5","20.0","4","2","0","2","1","2","2","0",
"Takefusa Kubo","jpJPN","MF,FW","Getafe","esLa Liga","19","2001","8.9","7","4","2","3","2","1","14","7.1","13","14","0","14","14","21","4","0",
"Juraj Kucka","skSVK","MF,FW","Parma","itSerie A","33","1987","25.9","67","36","21","37","9","26","74","35.1","48","25","3","22","28","95","25","0",
"Kuki","esESP","MF","Valladolid","esLa Liga","22","1998","0.3","1","1","0","0","1","0","1","0.0","1","0","0","0","0","1","0","0",
"Dejan Kulusevski","seSWE","MF,FW","Juventus","itSerie A","20","2000","21.4","33","19","12","10","11","14","43","32.6","29","22","0","22","9","42","2","1",
"Marash Kumbulla","alALB","DF","Roma","itSerie A","20","2000","15.1","16","11","8","7","1","5","17","29.4","12","12","5","7","24","40","38","1",
"Pierre Kunde","cmCMR","MF","Mainz 05","deBundesliga","25","1995","5.7","8","4","1","5","2","2","9","22.2","7","6","0","6","10","18","9","0",
"Fabian Kunze","deGER","MF","Arminia","deBundesliga","22","1998","14.1","38","26","19","15","4","19","42","45.2","23","19","3","16","18","56","22","1",
"Jasmin Kurtić","siSVN","MF","Parma","itSerie A","31","1989","30.4","46","28","22","21","3","21","70","30.0","49","22","2","20","33","79","57","1",
"Layvin Kurzawa","frFRA","DF","Paris S-G","frLigue 1","27","1992","14.2","26","19","10","10","6","9","28","32.1","19","20","5","15","28","54","26","1",
"Dereck Kutesa","chSUI","MF,FW","Reims","frLigue 1","22","1997","7.6","15","7","7","3","5","5","14","35.7","9","7","1","6","7","22","3","0",
"Ahmed Kutucu","trTUR","FW,MF","Schalke 04","deBundesliga","20","2000","1.2","1","0","0","0","1","1","2","50.0","1","1","0","1","0","1","0","0",
"Enock Kwateng","frFRA","DF","Bordeaux","frLigue 1","23","1997","11.5","21","12","15","4","2","14","27","51.9","13","15","3","12","26","47","27","0",
"Giorgos Kyriakopoulos","grGRE","DF","Sassuolo","itSerie A","24","1996","16.2","35","18","17","12","6","8","28","28.6","20","16","5","11","15","50","42","0",
"Antonino La Gumina","itITA","FW","Sampdoria","itSerie A","24","1996","3.8","3","2","0","1","2","0","3","0.0","3","5","1","4","3","6","5","0",
"Gaëtan Laborde","frFRA","FW,MF","Montpellier","frLigue 1","26","1994","36.2","43","22","21","17","5","16","60","26.7","44","29","3","26","16","59","25","1",
"Alexandre Lacazette","frFRA","FW","Arsenal","engPremier League","29","1991","21.4","18","10","4","11","3","4","22","18.2","18","20","1","19","12","30","13","0",
"Tom Lacoux","frFRA","MF","Bordeaux","frLigue 1","18","2002","5.8","22","14","10","11","1","9","21","42.9","12","12","3","9","12","34","7","0",
"Maxence Lacroix","frFRA","DF","Wolfsburg","deBundesliga","20","2000","28.8","49","29","37","12","0","24","45","53.3","21","51","21","30","65","114","140","1",
"Alban Lafont","ciCIV","GK","Nantes","frLigue 1","21","1999","38.0","1","0","1","0","0","1","1","100.0","0","1","0","1","0","1","14","0",
"Víctor Laguardia","esESP","DF","Alavés","esLa Liga","30","1989","29.2","20","12","13","6","1","14","31","45.2","17","25","13","12","37","57","104","0",
"Konrad Laimer","atAUT","DF,MF","RB Leipzig","deBundesliga","23","1997","0.9","2","0","0","1","1","0","4","0.0","4","2","0","2","1","3","0","0",
"Stefan Lainer","atAUT","DF","Gladbach","deBundesliga","27","1992","30.8","62","37","30","22","10","27","60","45.0","33","34","5","29","35","97","85","1",
"Diego Lainez","mxMEX","FW,MF","Betis","esLa Liga","20","2000","9.6","9","4","3","5","1","6","16","37.5","10","15","0","15","11","20","6","0",
"Kenny Lala","mgMAD","DF","Strasbourg","frLigue 1","28","1991","20.4","22","13","13","8","1","11","22","50.0","11","12","6","6","23","45","33","1",
"Adam Lallana","engENG","MF,FW","Brighton","engPremier League","32","1988","17.7","28","13","11","13","4","8","39","20.5","31","18","3","15","15","43","13","0",
"Érik Lamela","arARG","FW,MF","Tottenham","engPremier League","28","1992","8.0","17","9","1","11","5","8","21","38.1","13","11","1","10","6","23","2","0",
"Sam Lammers","nlNED","FW,MF","Atalanta","itSerie A","23","1997","3.2","2","0","0","2","0","0","6","0.0","6","0","0","0","0","2","3","0",
"Tariq Lamptey","ghGHA","DF,MF","Brighton","engPremier League","19","2000","9.8","17","9","7","6","4","6","13","46.2","7","8","1","7","19","36","12","1",
"Loïck Landre","frFRA","DF","Nîmes","frLigue 1","28","1992","18.1","14","7","9","5","0","13","28","46.4","15","22","19","3","31","45","52","0",
"Michael Langer","atAUT","GK","Schalke 04","deBundesliga","35","1985","2.7","0","0","0","0","0","0","0","","0","0","0","0","0","0","3","0",
"Manuel Lanzini","arARG","MF,FW","West Ham","engPremier League","27","1993","6.3","9","2","3","4","2","3","10","30.0","7","9","0","9","7","16","5","0",
"Gianluca Lapadula","pePER","FW","Benevento","itSerie A","30","1990","28.5","22","12","3","13","6","6","25","24.0","19","18","3","15","5","27","16","0",
"Aymeric Laporte","esESP","DF","Manchester City","engPremier League","26","1994","14.9","13","6","10","3","0","7","11","63.6","4","12","7","5","11","24","28","0",
"Julien Laporte","frFRA","DF","Lorient","frLigue 1","26","1993","29.5","65","39","48","16","1","42","74","56.8","32","34","23","11","65","130","125","0",
"Danilo Larangeira","brBRA","DF","Bologna","itSerie A","36","1984","34.8","33","24","23","10","0","8","29","27.6","21","58","36","22","51","84","127","2",
"Gautier Larsonneur","frFRA","GK","Brest","frLigue 1","23","1997","35.0","1","1","1","0","0","1","1","100.0","0","2","0","2","0","1","16","3",
"Kevin Lasagna","itITA","FW","Udinese","itSerie A","27","1992","12.3","6","1","2","3","1","3","14","21.4","11","11","0","11","6","12","7","0",
"Kevin Lasagna","itITA","FW","Hellas Verona","itSerie A","27","1992","14.1","7","3","0","5","2","1","5","20.0","4","12","1","11","1","8","11","0",
"Jamaal Lascelles","engENG","DF","Newcastle Utd","engPremier League","26","1993","18.1","14","7","5","9","0","3","6","50.0","3","27","17","10","12","26","86","0",
"Paul Lasne","frFRA","MF","Brest","frLigue 1","31","1989","18.7","46","26","25","19","2","17","40","42.5","23","25","5","20","47","93","17","2",
"Toni Lato","esESP","DF","Valencia","esLa Liga","22","1997","8.1","13","6","7","3","3","6","13","46.2","7","12","1","11","10","23","21","0",
"Danny Latza","deGER","MF","Mainz 05","deBundesliga","30","1989","20.0","43","26","12","19","12","23","70","32.9","47","39","3","36","27","70","23","0",
"Armand Lauriente","frFRA","MF,FW","Lorient","frLigue 1","21","1998","18.0","30","10","10","19","1","7","26","26.9","19","21","0","21","15","45","4","0",
"Vincent Laurini","frFRA","DF","Parma","itSerie A","31","1989","9.7","16","11","8","6","2","7","9","77.8","2","8","4","4","17","33","22","1",
"Lauti","uyURU","MF","Celta Vigo","esLa Liga","19","2001","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Wesley Lautoa","ncNCL","MF,DF","Dijon","frLigue 1","32","1987","17.9","36","20","20","13","3","11","37","29.7","26","17","8","9","29","65","33","1",
"Valentino Lazaro","atAUT","DF,FW","Gladbach","deBundesliga","24","1996","13.8","17","11","7","5","5","12","19","63.2","7","18","1","17","15","32","20","0",
"Darko Lazović","rsSRB","DF,MF","Hellas Verona","itSerie A","29","1990","27.8","29","17","8","17","4","20","42","47.6","22","17","7","10","20","49","29","0",
"Manuel Lazzari","itITA","DF","Lazio","itSerie A","26","1993","29.0","24","14","15","4","5","14","39","35.9","25","22","3","19","18","42","28","0",
"Jérémy Le Douaron","frFRA","FW,MF","Brest","frLigue 1","22","1998","9.1","15","10","9","4","2","7","21","33.3","14","14","1","13","8","23","11","0",
"Enzo Le Fée","frFRA","MF","Lorient","frLigue 1","20","2000","20.2","51","28","23","23","5","27","73","37.0","46","30","6","24","25","76","10","0",
"Vincent Le Goff","frFRA","DF","Lorient","frLigue 1","30","1989","25.6","42","29","16","24","2","18","49","36.7","31","27","5","22","44","86","44","0",
"Maxime Le Marchand","frFRA","DF","Fulham","engPremier League","30","1989","1.4","2","2","2","0","0","2","2","100.0","0","0","0","0","0","2","3","0",
"Robin Le Normand","esESP","DF","Real Sociedad","esLa Liga","23","1996","30.5","34","20","25","8","1","9","19","47.4","10","35","24","11","36","70","87","1",
"Damien Le Tallec","frFRA","MF,DF","Montpellier","frLigue 1","30","1990","13.6","16","10","10","5","1","10","30","33.3","20","15","8","7","25","41","21","2",
"James Lea Siliki","cmCMR","MF","Rennes","frLigue 1","24","1996","2.8","5","2","1","3","1","2","2","100.0","0","3","0","3","1","6","1","1",
"Rafael Leão","ptPOR","FW","Milan","itSerie A","21","1999","21.4","13","6","4","7","2","6","15","40.0","9","17","0","17","4","17","14","1",
"Jean-Louis Leca","frFRA","GK","Lens","frLigue 1","34","1985","36.8","3","2","3","0","0","3","5","60.0","2","0","0","0","1","4","14","4",
"Mathew Leckie","auAUS","FW,DF","Hertha BSC","deBundesliga","29","1991","5.6","12","3","5","5","2","4","11","36.4","7","8","0","8","13","25","9","0",
"Benjamin Lecomte","frFRA","GK","Monaco","frLigue 1","29","1991","28.0","0","0","0","0","0","0","2","0.0","2","1","0","1","2","2","20","1",
"Jeremías Ledesma","arARG","GK","Cádiz","esLa Liga","27","1993","32.0","1","0","1","0","0","1","1","100.0","0","1","0","1","0","1","22","6",
"Pierre Lees-Melou","frFRA","MF","Nice","frLigue 1","27","1993","22.9","67","39","33","31","3","25","83","30.1","58","50","14","36","29","96","31","1",
"Lucas Leiva","brBRA","MF","Lazio","itSerie A","33","1987","23.7","68","32","38","28","2","30","86","34.9","56","21","0","21","57","125","21","0",
"Florian Lejeune","frFRA","DF","Alavés","esLa Liga","29","1991","33.5","43","32","36","7","0","21","35","60.0","14","38","24","14","51","94","149","1",
"Iñigo Lekue","esESP","DF","Athletic Club","esLa Liga","27","1993","7.2","9","7","6","3","0","3","8","37.5","5","8","1","7","4","13","24","0",
"Thomas Lemar","frFRA","MF","Atlético Madrid","esLa Liga","24","1995","15.2","30","17","9","17","4","11","24","45.8","13","22","1","21","11","41","10","0",
"Mario Lemina","gaGAB","MF","Fulham","engPremier League","26","1993","18.9","62","35","25","30","7","23","44","52.3","21","26","5","21","30","92","21","0",
"Fabien Lemoine","frFRA","MF","Lorient","frLigue 1","33","1987","21.5","74","45","39","33","2","36","89","40.4","53","25","1","24","27","101","35","0",
"Clément Lenglet","frFRA","DF","Barcelona","esLa Liga","25","1995","27.5","36","21","23","10","3","19","28","67.9","9","26","12","14","33","69","71","1",
"Bernd Leno","deGER","GK","Arsenal","engPremier League","28","1992","34.8","1","0","1","0","0","1","1","100.0","0","1","0","1","0","1","11","2",
"Christopher Lenz","deGER","DF,FW","Union Berlin","deBundesliga","25","1994","25.0","74","41","39","30","5","35","71","49.3","36","34","5","29","35","109","50","0",
"Pedro León","esESP","MF,FW","Eibar","esLa Liga","33","1986","10.4","9","8","3","3","3","3","17","17.6","14","11","0","11","7","16","2","0",
"Sergio León","esESP","FW","Levante","esLa Liga","31","1989","8.3","6","2","0","4","2","2","8","25.0","6","4","0","4","3","9","3","0",
"Lukas Lerager","dkDEN","MF","Genoa","itSerie A","27","1993","12.9","24","13","14","9","1","11","30","36.7","19","13","3","10","14","38","25","1",
"Mehdi Léris","dzALG","DF,MF","Sampdoria","itSerie A","22","1998","4.3","11","5","6","4","1","6","16","37.5","10","12","2","10","12","23","15","0",
"Khanya Leshabela","zaRSA","MF","Leicester City","engPremier League","20","1999","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Karlo Letica","hrCRO","GK","Sampdoria","itSerie A","23","1997","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","2","0",
"Gaetano Letizia","itITA","DF","Benevento","itSerie A","30","1990","17.4","36","25","19","13","4","17","36","47.2","19","15","3","12","20","56","42","1",
"Robert Lewandowski","plPOL","FW","Bayern Munich","deBundesliga","31","1988","27.3","15","9","0","7","8","2","13","15.4","11","9","1","8","3","18","11","0",
"Jamal Lewis","nirNIR","DF","Newcastle Utd","engPremier League","22","1998","20.4","37","20","23","13","1","16","38","42.1","22","21","7","14","11","48","44","1",
"Aaron Leya Iseka","beBEL","FW","Metz","frLigue 1","22","1997","11.2","6","4","2","3","1","0","4","0.0","4","4","2","2","0","6","6","0",
"Yanis Lhery","frFRA","MF","Saint-Étienne","frLigue 1","17","2003","0.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Dimitri Liénard","frFRA","MF","Strasbourg","frLigue 1","32","1988","20.3","39","27","17","19","3","24","55","43.6","31","23","1","22","18","57","10","0",
"Philipp Lienhart","atAUT","DF","Freiburg","deBundesliga","24","1996","33.3","21","13","12","7","2","9","20","45.0","11","30","21","9","42","63","100","0",
"Matthijs de Ligt","nlNED","DF","Juventus","itSerie A","20","1999","24.7","37","19","20","16","1","18","28","64.3","10","42","21","21","31","68","64","0",
"Isaac Lihadji","frFRA","MF,FW","Lille","frLigue 1","18","2002","2.2","11","4","2","6","3","4","5","80.0","1","5","1","4","1","12","0","1",
"Dimitris Limnios","grGRE","MF,FW","Köln","deBundesliga","22","1998","4.2","9","6","3","5","1","5","6","83.3","1","5","0","5","2","11","1","0",
"Victor Lindelöf","seSWE","DF","Manchester Utd","engPremier League","26","1994","28.7","22","10","12","10","0","12","24","50.0","12","22","14","8","30","52","95","1",
"Karol Linetty","plPOL","MF","Torino","itSerie A","25","1995","20.4","38","28","13","19","6","16","45","35.6","29","19","5","14","15","53","7","0",
"Jesse Lingard","engENG","MF,FW","West Ham","engPremier League","27","1992","15.8","12","6","4","8","0","5","14","35.7","9","7","1","6","4","16","0","0",
"Pol Lirola","esESP","DF,FW","Fiorentina","itSerie A","22","1997","5.5","13","8","8","2","3","6","12","50.0","6","6","3","3","6","19","9","0",
"Pol Lirola","esESP","DF,FW","Marseille","frLigue 1","22","1997","17.3","28","16","11","15","2","16","28","57.1","12","18","5","13","25","53","26","0",
"Jake Livermore","engENG","MF","West Brom","engPremier League","30","1989","13.8","33","18","14","16","3","14","31","45.2","17","21","6","15","16","49","26","0",
"Diego Llorente","esESP","DF","Leeds United","engPremier League","26","1993","13.4","34","21","21","13","0","19","32","59.4","13","18","13","5","20","54","40","2",
"Diego Llorente","esESP","DF","Real Sociedad","esLa Liga","26","1993","1.0","1","0","1","0","0","1","2","50.0","1","1","1","0","2","3","5","0",
"Fernando Llorente","esESP","FW","Udinese","itSerie A","35","1985","7.9","4","1","2","2","0","2","5","40.0","3","3","0","3","2","6","17","0",
"Fernando Llorente","esESP","FW,MF","Napoli","itSerie A","35","1985","0.6","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Marcos Llorente","esESP","MF,FW","Atlético Madrid","esLa Liga","25","1995","32.8","71","42","21","40","10","26","62","41.9","36","40","3","37","29","100","28","0",
"Hugo Lloris","frFRA","GK","Tottenham","engPremier League","33","1986","38.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","10","1",
"Giovani Lo Celso","arARG","MF","Tottenham","engPremier League","24","1996","10.5","28","22","12","11","5","10","29","34.5","19","12","1","11","7","35","5","0",
"Stanislav Lobotka","skSVK","MF","Napoli","itSerie A","25","1994","1.7","1","1","0","1","0","0","1","0.0","1","1","1","0","0","1","1","1",
"Manuel Locatelli","itITA","MF","Sassuolo","itSerie A","22","1998","32.0","81","47","43","28","10","29","56","51.8","27","35","15","20","51","132","65","1",
"Renan Lodi","brBRA","DF,FW","Atlético Madrid","esLa Liga","22","1998","12.5","30","17","13","12","5","17","26","65.4","9","15","0","15","16","46","18","0",
"Ruben Loftus-Cheek","engENG","FW","Chelsea","engPremier League","24","1996","0.7","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Ruben Loftus-Cheek","engENG","MF,FW","Fulham","engPremier League","24","1996","21.2","25","14","7","15","3","7","23","30.4","16","20","2","18","7","32","18","0",
"Niklas Lomb","deGER","GK","Leverkusen","deBundesliga","27","1993","1.5","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2",
"Kevin Long","ieIRL","DF","Burnley","engPremier League","29","1990","7.1","11","6","9","2","0","7","9","77.8","2","11","7","4","6","17","24","0",
"Shane Long","ieIRL","FW","Southampton","engPremier League","33","1987","2.3","2","1","0","0","2","2","3","66.7","1","0","0","0","3","5","1","0",
"Matthew Longstaff","engENG","MF","Newcastle Utd","engPremier League","20","2000","4.2","3","2","2","1","0","2","8","25.0","6","7","0","7","7","10","2","0",
"Sean Longstaff","engENG","MF","Newcastle Utd","engPremier League","22","1997","15.7","31","14","13","15","3","18","42","42.9","24","26","5","21","19","50","14","2",
"Ademola Lookman","ngNGA","FW,MF","Fulham","engPremier League","22","1997","30.5","35","11","18","9","8","13","44","29.5","31","31","1","30","20","55","9","0",
"Anthony Lopes","ptPOR","GK","Lyon","frLigue 1","29","1990","38.0","1","1","1","0","0","1","2","50.0","1","1","0","1","1","2","20","1",
"Rony Lopes","ptPOR","FW,MF","Nice","frLigue 1","24","1995","19.8","20","14","4","13","3","6","27","22.2","21","14","3","11","8","28","6","0",
"Adrián López","esESP","FW,MF","Osasuna","esLa Liga","32","1988","5.3","3","3","0","1","2","1","5","20.0","4","3","0","3","0","3","3","0",
"Javi López","esESP","DF,MF","Alavés","esLa Liga","18","2002","2.8","5","5","3","2","0","2","3","66.7","1","2","0","2","3","8","3","1",
"Maxime Lopez","frFRA","MF","Sassuolo","itSerie A","22","1997","20.7","24","13","15","6","3","14","41","34.1","27","9","0","9","16","40","10","1",
"Maxime Lopez","frFRA","FW,MF","Marseille","frLigue 1","22","1997","1.5","1","1","1","0","0","0","2","0.0","2","0","0","0","2","3","2","0",
"Pedro López Muñoz","esESP","DF","Huesca","esLa Liga","36","1983","11.9","23","15","10","8","5","15","22","68.2","7","10","4","6","16","39","23","1",
"Pau López","esESP","GK","Roma","itSerie A","25","1994","20.2","2","0","2","0","0","2","2","100.0","0","1","0","1","0","2","7","4",
"Roberto López","esESP","MF,FW","Real Sociedad","esLa Liga","20","2000","5.6","5","1","1","2","2","2","5","40.0","3","2","0","2","4","9","6","0",
"Unai López","esESP","MF","Athletic Club","esLa Liga","24","1995","15.8","27","17","13","13","1","10","29","34.5","19","20","5","15","18","45","9","1",
"Dion Lopy","snSEN","MF","Reims","frLigue 1","18","2002","2.8","1","1","0","1","0","0","0","","0","0","0","0","2","3","1","0",
"Jordan Lotomba","chSUI","DF,MF","Nice","frLigue 1","21","1998","23.6","35","25","19","11","5","20","34","58.8","14","19","7","12","33","68","52","1",
"Adrien Louveau","frFRA","MF","Lens","frLigue 1","20","2000","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Imran Louza","maMAR","MF","Nantes","frLigue 1","21","1999","26.4","55","28","25","26","4","21","69","30.4","48","20","4","16","34","89","15","2",
"Matteo Lovato","itITA","DF","Hellas Verona","itSerie A","20","2000","15.4","21","12","14","5","2","10","21","47.6","11","20","10","10","37","58","48","1",
"Max Lowe","engENG","DF","Sheffield Utd","engPremier League","23","1997","6.1","26","11","18","6","2","9","21","42.9","12","12","4","8","5","31","11","0",
"Eduard Löwen","deGER","MF,DF","Hertha BSC","deBundesliga","23","1997","0.9","5","1","3","1","1","2","5","40.0","3","1","0","1","1","6","1","0",
"Matthew Lowton","engENG","DF","Burnley","engPremier League","31","1989","34.0","54","32","31","22","1","32","73","43.8","41","36","13","23","56","110","91","1",
"Anthony Lozano","hnHON","FW","Cádiz","esLa Liga","27","1993","16.9","12","4","1","5","6","2","13","15.4","11","3","1","2","3","15","8","0",
"Hirving Lozano","mxMEX","FW","Napoli","itSerie A","25","1995","21.8","29","18","10","13","6","10","36","27.8","26","37","1","36","18","47","14","0",
"Jan Luca Schuler","deGER","FW","Schalke 04","deBundesliga","21","1999","0.4","2","2","1","1","0","0","1","0.0","1","1","0","1","0","2","0","0",
"Jean Lucas","brBRA","MF","Lyon","frLigue 1","22","1998","1.9","3","2","2","1","0","1","4","25.0","3","3","1","2","2","5","1","0",
"Jean Lucas","brBRA","MF,FW","Brest","frLigue 1","22","1998","11.2","19","13","10","9","0","8","29","27.6","21","7","0","7","8","27","10","1",
"Anderson Lucoqui","aoANG","DF","Arminia","deBundesliga","23","1997","17.8","40","25","23","17","0","20","40","50.0","20","30","7","23","27","67","53","0",
"Jeison Lucumí","coCOL","MF","Elche","esLa Liga","25","1995","0.5","1","1","0","1","0","0","0","","0","1","0","1","0","1","0","0",
"Kilian Ludewig","deGER","DF,FW","Schalke 04","deBundesliga","20","2000","5.8","16","6","10","5","1","8","25","32.0","17","7","0","7","3","19","14","0",
"Florentino Luís","ptPOR","MF","Monaco","frLigue 1","20","1999","2.7","7","2","4","2","1","6","10","60.0","4","1","0","1","6","13","2","1",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","25","1995","31.6","59","33","40","13","6","33","68","48.5","35","22","3","19","38","97","62","1",
"José Luis Morales","esESP","MF,FW","Levante","esLa Liga","33","1987","27.1","18","10","7","9","2","8","37","21.6","29","17","0","17","11","29","11","0",
"José Luis Palomino","arARG","DF","Atalanta","itSerie A","30","1990","27.0","67","33","41","19","7","24","48","50.0","24","30","16","14","79","146","60","2",
"Luisinho","ptPOR","DF","Huesca","esLa Liga","35","1985","2.0","3","3","2","1","0","1","3","33.3","2","3","0","3","4","7","7","0",
"Luismi","esESP","MF,DF","Elche","esLa Liga","28","1992","1.9","4","2","1","3","0","1","2","50.0","1","2","0","2","4","8","0","0",
"David Luiz","brBRA","DF","Arsenal","engPremier League","33","1987","15.5","12","9","5","7","0","4","4","100.0","0","16","9","7","16","28","50","2",
"Douglas Luiz","brBRA","MF","Aston Villa","engPremier League","22","1998","30.9","49","18","22","26","1","20","58","34.5","38","52","17","35","43","92","44","2",
"Romelu Lukaku","beBEL","FW","Inter","itSerie A","27","1993","32.0","11","1","1","6","4","6","14","42.9","8","11","1","10","3","14","34","0",
"Dodi Lukebakio","beBEL","FW,MF","Hertha BSC","deBundesliga","22","1997","20.6","21","14","13","5","3","9","20","45.0","11","14","1","13","12","33","8","0",
"Saša Lukić","rsSRB","MF","Torino","itSerie A","23","1996","23.4","32","13","11","18","3","15","50","30.0","35","23","5","18","17","49","17","0",
"Senad Lulić","baBIH","DF","Lazio","itSerie A","34","1986","8.0","14","7","6","5","3","7","15","46.7","8","10","1","9","4","18","13","0",
"John Lundstram","engENG","MF","Sheffield Utd","engPremier League","26","1994","22.6","25","16","12","11","2","13","47","27.7","34","26","8","18","14","39","29","1",
"Sebastiano Luperto","itITA","DF","Crotone","itSerie A","23","1996","20.9","38","20","28","8","2","16","27","59.3","11","17","7","10","27","65","74","1",
"Andreas Luthe","deGER","GK","Union Berlin","deBundesliga","33","1987","30.8","1","1","1","0","0","1","3","33.3","2","1","0","1","0","1","8","3",
"Lyanco","brBRA","DF","Torino","itSerie A","23","1997","21.8","21","14","13","6","2","8","14","57.1","6","36","26","10","46","67","76","0",
"Charalampos Lykogiannis","grGRE","DF","Cagliari","itSerie A","26","1993","26.9","34","21","22","9","3","22","38","57.9","16","34","13","21","32","66","94","0",
"Yann M'Vila","frFRA","MF","Saint-Étienne","frLigue 1","30","1990","0.2","0","0","0","0","0","0","2","0.0","2","0","0","0","1","1","0","0",
"Alexis Mac Allister","arARG","MF,FW","Brighton","engPremier League","21","1998","12.4","26","12","6","16","4","11","38","28.9","27","25","4","21","9","35","4","0",
"Darwin Machís","veVEN","FW,MF","Granada","esLa Liga","27","1993","22.5","30","17","12","10","8","6","19","31.6","13","21","2","19","22","52","13","0",
"Tim Maciejewski","deGER","FW","Union Berlin","deBundesliga","19","2001","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Luca Mack","deGER","MF","Stuttgart","deBundesliga","20","2000","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Yvann Macon","frFRA","DF","Saint-Étienne","frLigue 1","21","1998","6.0","30","20","20","8","2","7","19","36.8","12","6","2","4","9","39","13","0",
"James Maddison","engENG","MF","Leicester City","engPremier League","23","1996","23.3","32","16","5","16","11","14","41","34.1","27","14","1","13","9","41","5","0",
"Mikail Maden","noNOR","FW","Schalke 04","deBundesliga","18","2002","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Pablo Maffeo","esESP","DF","Huesca","esLa Liga","23","1997","21.8","26","17","21","4","1","12","26","46.2","14","18","6","12","35","61","27","0",
"Gabriel Magalhães","brBRA","DF","Arsenal","engPremier League","22","1997","22.2","25","15","19","5","1","13","19","68.4","6","27","19","8","26","51","74","2",
"Lisandro Magallán","arARG","DF","Crotone","itSerie A","26","1993","24.2","54","31","28","24","2","17","42","40.5","25","29","15","14","44","98","78","1",
"Christian Maggio","itITA","DF","Benevento","itSerie A","38","1982","3.3","9","4","2","7","0","3","9","33.3","6","4","1","3","2","11","6","0",
"Giulio Maggiore","itITA","MF","Spezia","itSerie A","22","1998","24.6","61","36","26","28","7","21","53","39.6","32","33","6","27","19","80","25","1",
"Francesco Magnanelli","itITA","MF","Sassuolo","itSerie A","35","1984","4.9","7","5","2","5","0","3","10","30.0","7","6","2","4","13","20","10","0",
"Giangiacomo Magnani","itITA","DF","Hellas Verona","itSerie A","24","1995","16.8","26","15","14","9","3","9","16","56.3","7","25","16","9","44","70","105","1",
