Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Ragnar Klavan","eeEST","DF","Cagliari","itSerie A","33","1985","26.2","29","16","20","9","0","14","28","50.0","14","29","19","10","25","54","118","1",
"Timm Klose","chSUI","DF","Norwich City","engPremier League","31","1988","6.5","8","2","5","2","1","7","11","63.6","4","6","6","0","7","15","29","0",
"Lukas Klostermann","deGER","DF","RB Leipzig","deBundesliga","23","1996","29.4","45","26","24","16","5","18","31","58.1","13","34","16","18","26","71","101","2",
"Justin Kluivert","nlNED","FW","Roma","itSerie A","20","1999","16.8","17","11","4","8","5","7","16","43.8","9","15","0","15","6","23","7","0",
"Lukas Klünter","deGER","DF","Hertha BSC","deBundesliga","23","1996","20.9","44","31","26","16","2","20","30","66.7","10","16","4","12","27","71","61","1",
"Robin Knoche","deGER","DF","Wolfsburg","deBundesliga","27","1992","17.7","29","14","24","5","0","17","30","56.7","13","19","11","8","27","56","77","1",
"Robin Koch","deGER","DF,MF","Freiburg","deBundesliga","23","1996","30.1","34","20","20","13","1","11","26","42.3","15","30","22","8","45","79","94","4",
"Giorgi Kochorashvili","geGEO","MF","Levante","esLa Liga","20","1999","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Jonathan Kodjia","ciCIV","FW","Aston Villa","engPremier League","29","1989","1.3","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","1","0",
"Kenan Kodro","baBIH","FW,MF","Athletic Club","esLa Liga","25","1993","4.0","1","0","0","0","1","0","2","0.0","2","1","0","1","0","1","4","0",
"Dominik Kohr","deGER","MF","Eint Frankfurt","deBundesliga","25","1994","16.1","44","35","15","25","4","18","53","34.0","35","31","11","20","30","74","16","0",
"Koke","esESP","MF","Atlético Madrid","esLa Liga","27","1992","30.0","70","42","27","30","13","29","89","32.6","60","33","8","25","29","99","28","2",
"Aleksandar Kolarov","rsSRB","DF","Roma","itSerie A","33","1985","30.4","37","28","16","16","5","20","37","54.1","17","20","9","11","31","68","57","0",
"Sead Kolašinac","baBIH","DF","Arsenal","engPremier League","26","1993","18.9","29","16","18","6","5","12","23","52.2","11","14","4","10","25","54","34","1",
"Timothée Kolodziejczak","frFRA","DF","Saint-Étienne","frLigue 1","27","1991","14.5","17","10","13","4","0","9","21","42.9","12","8","3","5","30","47","44","2",
"Ghislain Konan","ciCIV","DF","Reims","frLigue 1","23","1995","14.8","43","26","28","14","1","19","28","67.9","9","13","3","10","24","67","34","0",
"Ibrahima Konaté","frFRA","DF","RB Leipzig","deBundesliga","20","1999","6.3","11","6","10","1","0","2","7","28.6","5","9","4","5","5","16","35","1",
"Moussa Konaté","snSEN","FW","Amiens","frLigue 1","26","1993","6.8","3","0","0","3","0","0","2","0.0","2","2","0","2","1","4","1","0",
"Geoffrey Kondogbia","cfCTA","MF","Valencia","esLa Liga","26","1993","20.1","63","40","40","18","5","19","51","37.3","32","25","6","19","57","120","36","2",
"Lamine Koné","ciCIV","DF","Strasbourg","frLigue 1","30","1989","16.4","31","21","20","10","1","12","17","70.6","5","8","5","3","25","56","47","1",
"Manu Koné","frFRA","MF","Toulouse","frLigue 1","18","2001","9.7","35","20","17","14","4","13","30","43.3","17","15","1","14","19","54","10","1",
"Moussa Koné","snSEN","FW,MF","Nîmes","frLigue 1","22","1996","1.6","2","0","1","1","0","1","3","33.3","2","1","0","1","1","3","0","0",
"Youssouf Koné","mlMLI","DF","Lyon","frLigue 1","24","1995","9.1","22","14","17","3","2","12","20","60.0","8","2","1","1","8","30","15","0",
"Ezri Konsa","engENG","DF","Aston Villa","engPremier League","21","1997","22.7","18","9","12","6","0","7","16","43.8","9","34","24","10","25","43","70","2",
"Pascal Köpke","deGER","FW","Hertha BSC","deBundesliga","23","1995","1.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Laurent Koscielny","frFRA","DF","Bordeaux","frLigue 1","33","1985","24.3","28","13","24","4","0","10","20","50.0","10","23","19","4","26","54","104","0",
"Filip Kostić","rsSRB","DF,FW","Eint Frankfurt","deBundesliga","26","1992","32.9","59","38","30","20","9","22","59","37.3","37","45","2","43","23","82","16","0",
"Christian Kouamé","ciCIV","FW,MF","Fiorentina","itSerie A","21","1997","3.3","3","2","0","3","0","0","1","0.0","1","5","1","4","1","4","1","0",
"Christian Kouamé","ciCIV","FW","Genoa","itSerie A","21","1997","10.2","2","1","0","1","1","0","8","0.0","8","8","2","6","1","3","13","0",
"Tomáš Koubek","czCZE","GK","Augsburg","deBundesliga","26","1992","24.0","3","2","3","0","0","3","11","27.3","8","1","0","1","1","4","23","3",
"Kalidou Koulibaly","snSEN","DF","Napoli","itSerie A","28","1991","23.4","51","33","30","17","4","17","28","60.7","11","28","16","12","31","82","61","1",
"Efthimis Koulouris","grGRE","FW","Toulouse","frLigue 1","23","1996","17.1","13","8","5","5","3","3","13","23.1","10","8","4","4","3","16","16","0",
"Jules Koundé","frFRA","DF","Sevilla","esLa Liga","20","1998","25.7","23","12","14","5","4","10","18","55.6","8","16","12","4","23","46","91","2",
"Leonardo Koutris","grGRE","DF","Mallorca","esLa Liga","24","1995","1.0","1","1","0","0","1","1","2","50.0","1","1","1","0","1","2","6","0",
"Cheikhou Kouyaté","snSEN","MF,DF","Crystal Palace","engPremier League","29","1989","28.1","67","32","43","20","4","26","48","54.2","22","35","11","24","43","110","58","1",
"Mateo Kovačić","hrCRO","MF","Chelsea","engPremier League","25","1994","23.0","63","38","29","32","2","26","65","40.0","39","15","1","14","22","85","16","1",
"Dawid Kownacki","plPOL","FW,MF","Düsseldorf","deBundesliga","22","1997","12.1","13","8","5","7","1","9","20","45.0","11","13","2","11","6","19","8","0",
"İsmail Köybaşı","trTUR","DF,FW","Granada","esLa Liga","30","1989","2.6","4","4","3","1","0","0","2","0.0","2","4","0","4","5","9","2","0",
"Thomas Kraft","deGER","GK","Hertha BSC","deBundesliga","31","1988","4.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0",
"Emil Krafth","seSWE","DF","Newcastle Utd","engPremier League","24","1994","11.3","18","12","15","2","1","9","20","45.0","11","11","8","3","8","26","45","0",
"Andrej Kramarić","hrCRO","FW,MF","Hoffenheim","deBundesliga","28","1991","15.8","2","1","1","0","1","1","7","14.3","6","6","0","6","3","5","4","0",
"Christoph Kramer","deGER","MF","Gladbach","deBundesliga","28","1991","16.3","45","29","19","21","5","19","49","38.8","30","22","3","19","14","59","19","0",
"Tom Krauß","deGER","MF","RB Leipzig","deBundesliga","18","2001","0.0","1","1","0","1","0","1","2","50.0","1","0","0","0","0","1","0","0",
"Ladislav Krejčí","czCZE","DF","Bologna","itSerie A","27","1992","11.7","15","10","6","7","2","9","19","47.4","10","7","4","3","10","25","23","0",
"Rene Krhin","siSVN","DF,MF","Nantes","frLigue 1","29","1990","3.6","4","3","1","3","0","2","2","100.0","0","1","0","1","6","10","17","0",
"Felix Kroos","deGER","MF,DF","Union Berlin","deBundesliga","28","1991","4.2","17","9","9","6","2","8","15","53.3","7","6","3","3","3","20","13","1",
"Toni Kroos","deGER","MF","Real Madrid","esLa Liga","29","1990","29.5","56","28","18","29","9","18","70","25.7","52","27","0","27","23","79","15","0",
"Tim Krul","nlNED","GK","Norwich City","engPremier League","31","1988","36.0","0","0","0","0","0","0","1","0.0","1","2","0","2","1","1","13","1",
"Rade Krunić","baBIH","MF,FW","Milan","itSerie A","25","1993","6.0","16","8","8","5","3","9","16","56.3","7","5","0","5","9","25","5","0",
"Lukas Kübler","deGER","DF","Freiburg","deBundesliga","26","1992","2.3","1","1","0","1","0","1","5","20.0","4","2","0","2","1","2","6","0",
"Takefusa Kubo","jpJPN","MF,FW","Mallorca","esLa Liga","18","2001","25.7","34","22","16","12","6","15","44","34.1","29","19","1","18","23","57","10","0",
"Juraj Kucka","skSVK","MF,FW","Parma","itSerie A","32","1987","21.5","43","22","21","16","6","14","61","23.0","47","21","4","17","29","72","36","0",
"Dejan Kulusevski","seSWE","FW,MF","Parma","itSerie A","19","2000","32.6","41","21","10","24","7","19","64","29.7","45","25","1","24","23","64","17","0",
"Marash Kumbulla","alALB","DF","Hellas Verona","itSerie A","19","2000","21.7","40","24","21","17","2","19","36","52.8","17","33","24","9","50","90","86","3",
"Pierre Kunde","cmCMR","MF","Mainz 05","deBundesliga","24","1995","20.7","34","17","15","18","1","12","30","40.0","18","16","4","12","26","60","55","0",
"Jasmin Kurtić","siSVN","MF","SPAL","itSerie A","30","1989","15.7","20","7","8","8","4","6","27","22.2","21","14","2","12","10","30","20","1",
"Jasmin Kurtić","siSVN","MF,FW","Parma","itSerie A","30","1989","18.5","32","23","19","10","3","13","35","37.1","22","19","5","14","15","47","27","2",
"Layvin Kurzawa","frFRA","DF","Paris S-G","frLigue 1","26","1992","9.5","23","16","5","14","4","11","23","47.8","12","12","1","11","18","41","24","1",
"Dereck Kutesa","chSUI","FW,MF","Reims","frLigue 1","21","1997","5.9","6","5","3","2","1","3","9","33.3","6","5","0","5","1","7","1","0",
"Ahmed Kutucu","trTUR","FW,MF","Schalke 04","deBundesliga","19","2000","7.5","11","7","3","6","2","4","15","26.7","11","5","0","5","2","13","5","0",
"Enock Kwateng","frFRA","DF","Bordeaux","frLigue 1","22","1997","10.9","36","22","17","17","2","22","47","46.8","25","16","6","10","22","58","41","0",
"Giorgos Kyriakopoulos","grGRE","DF","Sassuolo","itSerie A","23","1996","18.3","35","18","22","7","6","18","32","56.3","14","19","6","13","18","53","41","0",
"Antonino La Gumina","itITA","FW","Sampdoria","itSerie A","23","1996","2.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Andrea La Mantia","itITA","FW","Lecce","itSerie A","28","1991","6.1","1","0","1","0","0","1","5","20.0","4","3","0","3","7","8","11","0",
"Gaëtan Laborde","frFRA","FW","Montpellier","frLigue 1","25","1994","24.9","21","12","4","10","7","9","38","23.7","29","21","0","21","7","28","32","1",
"Alexandre Lacazette","frFRA","FW","Arsenal","engPremier League","28","1991","20.8","31","16","8","21","2","9","24","37.5","15","14","0","14","7","38","15","0",
"Riccardo Ladinetti","itITA","MF","Cagliari","itSerie A","18","2000","1.4","2","2","0","2","0","1","1","100.0","0","0","0","0","4","6","0","1",
"Alban Lafont","ciCIV","GK","Nantes","frLigue 1","20","1999","27.0","1","1","1","0","0","1","1","100.0","0","0","0","0","0","1","12","0",
"Víctor Laguardia","esESP","DF","Alavés","esLa Liga","29","1989","29.5","21","15","15","6","0","16","30","53.3","14","24","18","6","37","58","131","1",
"Jack Lahne","zmZAM","FW","Amiens","frLigue 1","17","2001","0.1","1","1","0","0","1","0","0","","0","0","0","0","0","1","0","0",
"Konrad Laimer","atAUT","MF","RB Leipzig","deBundesliga","22","1997","23.5","91","45","30","46","15","43","102","42.2","59","51","8","43","34","125","14","0",
"Stefan Lainer","atAUT","DF","Gladbach","deBundesliga","26","1992","30.1","51","30","25","19","7","24","54","44.4","30","38","7","31","29","80","71","0",
"Diego Lainez","mxMEX","MF,FW","Betis","esLa Liga","19","2000","3.9","6","5","2","4","0","5","8","62.5","3","6","0","6","1","7","1","0",
"Kenny Lala","mgMAD","DF,MF","Strasbourg","frLigue 1","27","1991","22.7","29","16","17","11","1","11","27","40.7","16","14","5","9","20","49","40","1",
"Adam Lallana","engENG","MF,FW","Liverpool","engPremier League","31","1988","4.2","19","9","7","9","3","6","21","28.6","15","7","0","7","5","24","3","0",
"Érik Lamela","arARG","MF,FW","Tottenham","engPremier League","27","1992","13.5","24","20","9","13","2","2","21","9.5","19","12","3","9","8","32","10","0",
"Tariq Lamptey","ghGHA","DF","Chelsea","engPremier League","18","2000","0.4","2","2","1","1","0","2","2","100.0","0","0","0","0","0","2","0","0",
"Tariq Lamptey","ghGHA","DF","Brighton","engPremier League","18","2000","6.5","7","6","6","1","0","2","9","22.2","7","6","0","6","16","23","17","0",
"Loïck Landre","frFRA","DF","Nîmes","frLigue 1","27","1992","10.3","16","9","12","3","1","7","11","63.6","4","12","9","3","17","33","34","0",
"Michael Lang","chSUI","DF,FW","Werder Bremen","deBundesliga","28","1991","6.0","8","5","3","5","0","6","12","50.0","6","5","1","4","7","15","22","0",
"Sebastian Langkamp","deGER","DF","Werder Bremen","deBundesliga","31","1988","3.5","3","2","3","0","0","2","4","50.0","2","5","3","2","3","6","11","1",
"Henri Lansbury","engENG","MF","Aston Villa","engPremier League","28","1990","2.2","6","2","3","1","2","2","8","25.0","6","4","0","4","0","6","3","0",
"Manuel Lanzini","arARG","MF,FW","West Ham","engPremier League","26","1993","15.3","14","9","6","6","2","7","39","17.9","32","9","1","8","10","24","3","0",
"Gianluca Lapadula","pePER","FW","Lecce","itSerie A","29","1990","19.8","15","8","6","8","1","5","16","31.3","11","2","0","2","1","16","14","0",
"Aymeric Laporte","esESP","DF","Manchester City","engPremier League","25","1994","12.2","13","6","6","7","0","4","9","44.4","5","6","5","1","20","33","26","1",
"Danilo Larangeira","brBRA","DF","Bologna","itSerie A","35","1984","29.3","34","17","19","15","0","16","28","57.1","12","54","39","15","30","64","99","0",
"Larra","esESP","FW,MF","Athletic Club","esLa Liga","21","1997","2.8","2","2","0","1","1","0","0","","0","1","0","1","0","2","0","0",
"Gautier Larsonneur","frFRA","GK","Brest","frLigue 1","22","1997","26.6","2","1","2","0","0","2","4","50.0","2","1","0","1","4","6","14","3",
"Kevin Lasagna","itITA","FW","Udinese","itSerie A","26","1992","28.5","27","14","7","13","7","6","31","19.4","25","23","1","22","10","37","18","1",
"Jamaal Lascelles","engENG","DF","Newcastle Utd","engPremier League","25","1993","23.1","14","3","10","4","0","4","9","44.4","5","23","20","3","28","42","116","1",
"Paul Lasne","frFRA","MF,FW","Brest","frLigue 1","30","1989","13.6","25","13","13","11","1","6","20","30.0","14","7","2","5","7","32","5","0",
"Toni Lato","esESP","DF,MF","Osasuna","esLa Liga","21","1997","5.2","22","15","11","8","3","9","10","90.0","1","9","1","8","8","30","13","1",
"Danny Latza","deGER","MF","Mainz 05","deBundesliga","29","1989","15.3","33","19","15","17","1","16","49","32.7","33","22","5","17","17","50","24","0",
"Vincent Laurini","frFRA","DF","Parma","itSerie A","30","1989","9.8","26","22","11","11","4","14","18","77.8","4","10","3","7","11","37","29","0",
"Wesley Lautoa","ncNCL","MF,DF","Dijon","frLigue 1","31","1987","20.8","54","29","24","28","2","28","63","44.4","35","31","16","15","42","96","48","2",
"Diego Laxalt","uyURU","DF,MF","Torino","itSerie A","26","1993","6.6","19","10","10","6","3","6","20","30.0","14","12","4","8","6","25","20","0",
"Diego Laxalt","uyURU","DF","Milan","itSerie A","26","1993","1.9","3","3","3","0","0","1","3","33.3","2","4","0","4","0","3","3","0",
"Valentino Lazaro","atAUT","DF,MF","Newcastle Utd","engPremier League","23","1996","5.3","13","9","11","2","0","11","18","61.1","7","2","0","2","3","16","4","0",
"Valentino Lazaro","atAUT","DF","Inter","itSerie A","23","1996","3.6","6","5","3","2","1","4","8","50.0","4","5","0","5","1","7","8","1",
"Darko Lazović","rsSRB","DF","Hellas Verona","itSerie A","28","1990","36.0","26","16","14","8","4","14","27","51.9","13","15","4","11","23","49","53","0",
"Manuel Lazzari","itITA","DF","Lazio","itSerie A","25","1993","28.3","20","11","10","7","3","10","31","32.3","21","11","1","10","8","28","34","0",
"Mickaël Le Bihan","frFRA","FW,DF","Nice","frLigue 1","29","1990","1.1","0","0","0","0","0","0","2","0.0","2","0","0","0","0","0","2","0",
"Robin Le Normand","esESP","DF","Real Sociedad","esLa Liga","22","1996","26.6","48","27","33","15","0","26","35","74.3","9","20","7","13","20","68","99","0",
"Damien Le Tallec","frFRA","MF,DF","Montpellier","frLigue 1","29","1990","27.3","52","27","20","28","4","24","69","34.8","45","38","18","20","38","90","59","0",
"James Lea Siliki","cmCMR","MF","Rennes","frLigue 1","23","1996","12.0","28","16","19","9","0","16","29","55.2","13","15","4","11","12","40","12","0",
"Rafael Leão","ptPOR","FW","Milan","itSerie A","20","1999","15.6","7","4","2","5","0","3","9","33.3","6","4","0","4","0","7","5","0",
"Adrien Lebeau","frFRA","MF,FW","Strasbourg","frLigue 1","20","1999","0.1","1","1","1","0","0","0","1","0.0","1","1","0","1","0","1","0","0",
"Mathew Leckie","auAUS","DF,FW","Hertha BSC","deBundesliga","28","1991","2.2","3","1","1","2","0","2","3","66.7","1","6","0","6","2","5","2","1",
"Benjamin Lecomte","frFRA","GK","Monaco","frLigue 1","28","1991","28.0","0","0","0","0","0","0","1","0.0","1","1","0","1","0","0","10","5",
"Pierre Lees-Melou","frFRA","MF","Nice","frLigue 1","26","1993","25.0","63","27","34","21","8","31","88","35.2","57","38","12","26","32","95","43","0",
"Jordan Lefort","frFRA","DF","Amiens","frLigue 1","25","1993","9.4","3","2","2","1","0","3","5","60.0","2","4","1","3","9","12","29","0",
"Wu Lei","cnCHN","FW,MF","Espanyol","esLa Liga","27","1991","19.1","13","8","5","6","2","4","38","10.5","34","32","1","31","15","28","19","1",
"Toni Leistner","deGER","DF","Köln","deBundesliga","28","1990","11.2","19","12","10","9","0","5","13","38.5","8","16","7","9","32","51","57","0",
"Moritz Leitner","deGER","MF","Norwich City","engPremier League","26","1992","7.6","16","9","8","7","1","9","25","36.0","16","14","4","10","9","25","10","1",
"Lucas Leiva","brBRA","MF","Lazio","itSerie A","32","1987","20.1","60","35","25","31","4","28","72","38.9","44","29","6","23","47","107","34","1",
"Florian Lejeune","frFRA","DF","Newcastle Utd","engPremier League","28","1991","4.9","8","2","6","2","0","4","7","57.1","3","6","2","4","10","18","15","2",
"Iñigo Lekue","esESP","FW,DF","Athletic Club","esLa Liga","26","1993","6.9","22","12","14","6","2","11","14","78.6","3","7","0","7","3","25","11","0",
"Nicolas Lemaître","frFRA","GK","Reims","frLigue 1","22","1997","1.0","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","1","1",
"Thomas Lemar","frFRA","MF","Atlético Madrid","esLa Liga","23","1995","10.3","12","8","4","5","3","2","11","18.2","9","14","1","13","6","18","6","0",
"Tim Lemperle","deGER","MF","Köln","deBundesliga","17","2002","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Clément Lenglet","frFRA","DF","Barcelona","esLa Liga","24","1995","26.9","44","31","29","15","0","16","32","50.0","16","29","15","14","35","79","79","1",
"Aaron Lennon","engENG","MF","Burnley","engPremier League","32","1987","5.5","14","8","7","4","3","7","10","70.0","3","6","1","5","8","22","3","0",
"Bernd Leno","deGER","GK","Arsenal","engPremier League","27","1992","29.4","0","0","0","0","0","0","2","0.0","2","0","0","0","0","0","9","2",
"Christopher Lenz","deGER","DF,MF","Union Berlin","deBundesliga","24","1994","25.2","63","37","37","20","6","26","49","53.1","23","46","11","35","43","106","65","0",
"Donovan Léon","gfGUF","GK","Brest","frLigue 1","26","1992","1.4","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Pedro León","esESP","MF,FW","Eibar","esLa Liga","32","1986","21.1","28","20","8","9","11","12","25","48.0","13","18","1","17","19","47","7","0",
"Sergio León","esESP","FW","Levante","esLa Liga","30","1989","7.5","3","3","0","3","0","2","4","50.0","2","3","0","3","1","4","2","0",
"Lukas Lerager","dkDEN","MF","Genoa","itSerie A","26","1993","15.4","29","19","13","12","4","10","34","29.4","24","20","5","15","8","37","15","1",
"Mehdi Léris","dzALG","MF,FW","Sampdoria","itSerie A","21","1998","5.7","13","11","4","2","7","7","19","36.8","12","12","4","8","6","19","6","0",
"Jefferson Lerma","coCOL","MF","Bournemouth","engPremier League","24","1994","30.0","54","32","17","31","6","22","48","45.8","26","28","12","16","57","111","54","1",
"Karlo Letica","hrCRO","GK","SPAL","itSerie A","22","1997","10.0","0","0","0","0","0","0","2","0.0","2","0","0","0","0","0","4","3",
"Robert Lewandowski","plPOL","FW","Bayern Munich","deBundesliga","30","1988","30.7","18","9","3","9","6","3","15","20.0","12","13","1","12","7","25","13","0",
"Jamal Lewis","nirNIR","DF","Norwich City","engPremier League","21","1998","25.6","51","35","42","6","3","22","36","61.1","14","27","12","15","25","76","68","0",
"Aaron Leya Iseka","beBEL","FW","Toulouse","frLigue 1","21","1997","8.6","2","0","0","2","0","0","3","0.0","3","5","0","5","1","3","7","0",
"Stephan Lichtsteiner","chSUI","DF","Augsburg","deBundesliga","35","1984","14.9","23","14","16","5","2","10","22","45.5","12","15","7","8","16","39","35","0",
"Dimitri Liénard","frFRA","MF","Strasbourg","frLigue 1","31","1988","16.5","37","24","10","22","5","18","39","46.2","21","18","4","14","17","54","25","0",
"Philipp Lienhart","atAUT","DF","Freiburg","deBundesliga","23","1996","20.2","11","4","10","1","0","6","13","46.2","7","24","17","7","28","39","86","0",
"Matthijs de Ligt","nlNED","DF","Juventus","itSerie A","19","1999","27.2","25","15","14","10","1","13","23","56.5","10","30","23","7","25","50","101","2",
"Isaac Lihadji","frFRA","MF","Marseille","frLigue 1","17","2002","0.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Lillo","esESP","DF","Osasuna","esLa Liga","30","1989","2.2","4","2","2","2","0","1","1","100.0","0","2","1","1","2","6","8","0",
"Anderson Lima","brBRA","MF,DF","Lazio","itSerie A","19","1999","0.7","4","0","3","1","0","1","1","100.0","0","4","0","4","0","4","0","0",
"Lucas Lima","brBRA","FW,DF","Nantes","frLigue 1","27","1991","3.0","7","2","4","3","0","2","5","40.0","3","2","0","2","1","8","3","0",
"Anthony Limbombe","beBEL","FW,MF","Nantes","frLigue 1","25","1994","1.7","3","2","1","2","0","1","1","100.0","0","1","0","1","0","3","3","0",
"Victor Lindelöf","seSWE","DF","Manchester Utd","engPremier League","25","1994","34.4","29","15","16","12","1","17","20","85.0","3","25","16","9","26","55","129","0",
"Karol Linetty","plPOL","MF","Sampdoria","itSerie A","24","1995","22.4","61","32","24","25","12","21","65","32.3","44","26","3","23","26","87","17","0",
"Jesse Lingard","engENG","MF,FW","Manchester Utd","engPremier League","26","1992","10.4","15","8","6","4","5","5","18","27.8","13","5","0","5","3","18","0","0",
"Pol Lirola","esESP","DF","Fiorentina","itSerie A","21","1997","29.4","34","20","18","10","6","21","38","55.3","17","16","4","12","26","60","52","0",
"Diego Llorente","esESP","DF","Real Sociedad","esLa Liga","25","1993","25.9","30","14","20","9","1","16","28","57.1","12","14","7","7","28","58","101","5",
"Fernando Llorente","esESP","FW","Napoli","itSerie A","34","1985","5.6","0","0","0","0","0","0","1","0.0","1","4","0","4","1","1","3","0",
"Marcos Llorente","esESP","MF,FW","Atlético Madrid","esLa Liga","24","1995","15.2","29","15","7","16","6","7","21","33.3","14","24","4","20","14","43","9","0",
"Gautier Lloris","frFRA","DF","Nice","frLigue 1","24","1995","3.0","5","3","5","0","0","4","5","80.0","1","3","3","0","2","7","11","0",
"Hugo Lloris","frFRA","GK","Tottenham","engPremier League","32","1986","20.1","0","0","0","0","0","0","0","","0","0","0","0","1","1","3","2",
"Giovani Lo Celso","arARG","MF,FW","Tottenham","engPremier League","23","1996","16.6","51","29","12","33","6","12","59","20.3","47","20","4","16","9","60","19","0",
"Stanislav Lobotka","skSVK","MF","Napoli","itSerie A","24","1994","8.4","11","9","3","5","3","5","12","41.7","7","3","1","2","9","20","2","0",
"Stanislav Lobotka","skSVK","MF","Celta Vigo","esLa Liga","24","1994","15.4","19","11","13","5","1","4","19","21.1","15","8","2","6","8","27","7","0",
"Jürgen Locadia","cwCUW","FW,MF","Brighton","engPremier League","25","1993","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Jürgen Locadia","cwCUW","FW","Hoffenheim","deBundesliga","25","1993","5.9","5","4","0","4","1","1","4","25.0","3","1","0","1","0","5","3","0",
"Manuel Locatelli","itITA","MF","Sassuolo","itSerie A","21","1998","28.7","76","50","35","37","4","33","69","47.8","36","42","14","28","33","109","36","0",
"Renan Lodi","brBRA","DF","Atlético Madrid","esLa Liga","21","1998","26.6","73","46","28","35","10","40","65","61.5","25","28","7","21","38","111","56","0",
"Ruben Loftus-Cheek","engENG","MF,FW","Chelsea","engPremier League","23","1996","2.3","0","0","0","0","0","0","2","0.0","2","1","1","0","2","2","2","0",
"Enzo Loiodice","frFRA","MF","Dijon","frLigue 1","18","2000","2.1","6","4","1","4","1","1","3","33.3","2","2","0","2","2","8","1","0",
"Kevin Long","ieIRL","DF","Burnley","engPremier League","28","1990","6.3","7","5","6","1","0","4","9","44.4","5","9","7","2","4","11","31","0",
"Shane Long","ieIRL","FW","Southampton","engPremier League","32","1987","15.5","19","10","5","8","6","7","19","36.8","12","12","0","12","4","23","16","0",
"Matthew Longstaff","engENG","MF","Newcastle Utd","engPremier League","19","2000","6.4","3","1","2","1","0","3","14","21.4","11","4","1","3","5","8","3","0",
"Sean Longstaff","engENG","MF","Newcastle Utd","engPremier League","21","1997","15.3","35","19","17","16","2","20","50","40.0","30","23","5","18","19","54","20","2",
"Ademola Lookman","ngNGA","FW,MF","RB Leipzig","deBundesliga","21","1997","3.4","6","4","3","1","2","1","1","100.0","0","3","0","3","1","7","0","1",
"Anthony Lopes","ptPOR","GK","Lyon","frLigue 1","28","1990","26.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","11","0",
"Rony Lopes","ptPOR","FW","Sevilla","esLa Liga","23","1995","1.5","0","0","0","0","0","0","0","","0","0","0","0","2","2","0","0",
"Rony Lopes","ptPOR","FW","Monaco","frLigue 1","23","1995","0.9","1","0","0","1","0","0","0","","0","0","0","0","0","1","0","0",
"Adrián López","esESP","FW","Osasuna","esLa Liga","31","1988","16.0","7","5","1","5","1","2","19","10.5","17","6","2","4","4","11","8","0",
"David López","esESP","DF,MF","Espanyol","esLa Liga","29","1989","27.3","38","20","15","20","3","13","41","31.7","28","28","13","15","35","73","63","3",
"Diego López","esESP","GK","Espanyol","esLa Liga","37","1981","35.9","2","2","2","0","0","1","2","50.0","1","0","0","0","2","4","8","1",
"Javi López","esESP","DF","Alavés","esLa Liga","17","2002","1.0","6","5","4","2","0","4","5","80.0","1","1","1","0","1","7","5","0",
"Javi López","esESP","DF","Espanyol","esLa Liga","33","1986","15.4","47","34","23","18","6","19","40","47.5","21","12","6","6","21","68","38","2",
"Lluis López","esESP","DF","Espanyol","esLa Liga","22","1997","3.3","4","2","3","1","0","2","2","100.0","0","4","0","4","1","5","6","1",
"Maxime Lopez","frFRA","MF,FW","Marseille","frLigue 1","21","1997","12.3","16","10","5","8","3","4","26","15.4","22","8","2","6","8","24","1","0",
"Pau López","esESP","GK","Roma","itSerie A","24","1994","32.0","1","0","1","0","0","1","5","20.0","4","0","0","0","1","2","10","3",
"Roberto López","esESP","FW,MF","Real Sociedad","esLa Liga","19","2000","0.6","4","2","1","1","2","2","2","100.0","0","0","0","0","0","4","0","0",
"Unai López","esESP","MF","Athletic Club","esLa Liga","23","1995","19.9","30","22","8","18","4","10","41","24.4","31","13","2","11","18","48","12","1",
"Iker Losada","esESP","MF,FW","Celta Vigo","esLa Liga","17","2001","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Albert Lottin","frFRA","MF","Bordeaux","frLigue 1","17","2001","0.5","2","0","2","0","0","1","4","25.0","3","0","0","0","2","4","2","0",
"Imran Louza","maMAR","MF,FW","Nantes","frLigue 1","20","1999","22.3","53","27","18","27","8","19","46","41.3","27","18","2","16","17","70","7","0",
"Matteo Lovato","itITA","DF","Hellas Verona","itSerie A","19","2000","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
