Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Mickaël Le Bihan","frFRA","FW","Nice","frLigue 1","28","1990","2.3","1","1","0","1","0","1","2","50.0","1","1","0","1","1","2","1","0",
"Maxime Le Marchand","frFRA","DF","Fulham","engPremier League","28","1989","25.0","56","36","45","11","0","23","47","48.9","24","30","16","14","54","110","129","2",
"Robin Le Normand","esESP","DF","Real Sociedad","esLa Liga","21","1996","3.2","5","2","2","3","0","1","3","33.3","2","3","0","3","4","9","13","1",
"Damien Le Tallec","frFRA","MF","Montpellier","frLigue 1","28","1990","31.2","95","58","42","43","10","33","89","37.1","56","35","8","27","59","154","50","0",
"James Lea Siliki","cmCMR","MF,FW","Rennes","frLigue 1","22","1996","13.6","26","17","13","10","3","12","35","34.3","23","14","1","13","10","36","7","1",
"Rafael Leão","ptPOR","FW","Lille","frLigue 1","19","1999","14.3","5","2","0","4","1","2","15","13.3","13","13","4","9","4","9","12","0",
"Mathew Leckie","auAUS","FW,MF","Hertha BSC","deBundesliga","27","1991","10.5","20","13","5","10","5","7","16","43.8","9","10","1","9","13","33","16","0",
"Benjamin Lecomte","frFRA","GK","Montpellier","frLigue 1","27","1991","37.0","1","0","1","0","0","1","3","33.3","2","0","0","0","5","6","24","3",
"Pierre Lees-Melou","frFRA","MF","Nice","frLigue 1","25","1993","26.6","74","46","31","36","7","25","62","40.3","37","44","8","36","36","110","37","0",
"Jordan Lefort","frFRA","DF","Amiens","frLigue 1","24","1993","20.0","33","18","23","6","4","16","25","64.0","9","11","8","3","46","79","107","0",
"Wu Lei","cnCHN","FW,MF","Espanyol","esLa Liga","26","1991","11.8","13","6","5","6","2","5","16","31.3","11","9","0","9","7","20","7","0",
"Tim Leibold","deGER","DF","Nürnberg","deBundesliga","24","1993","30.7","62","42","45","16","1","33","71","46.5","38","23","3","20","38","100","57","0",
"Lucas Leiva","brBRA","MF","Lazio","itSerie A","31","1987","22.1","91","54","40","46","5","38","79","48.1","41","27","11","16","52","143","43","3",
"Florian Lejeune","frFRA","DF","Newcastle Utd","engPremier League","27","1991","11.7","25","15","17","7","1","11","24","45.8","13","16","5","11","21","46","49","0",
"Iñigo Lekue","esESP","DF","Athletic Club","esLa Liga","25","1993","2.3","5","2","3","2","0","2","7","28.6","5","4","0","4","4","9","11","0",
"Thomas Lemar","frFRA","MF","Atlético Madrid","esLa Liga","22","1995","20.2","38","21","23","11","4","19","42","45.2","23","26","1","25","22","60","7","1",
"Mario Lemina","gaGAB","MF","Southampton","engPremier League","24","1993","17.9","49","32","23","23","3","15","34","44.1","19","27","3","24","43","92","31","1",
"Mauricio Lemos","uyURU","DF","Sassuolo","itSerie A","22","1995","2.0","2","1","2","0","0","1","2","50.0","1","2","1","1","3","5","10","1",
"Clément Lenglet","frFRA","DF","Barcelona","esLa Liga","23","1995","21.5","47","29","26","19","2","22","36","61.1","14","30","20","10","21","68","70","0",
"Aaron Lennon","engENG","MF","Burnley","engPremier League","31","1987","13.5","26","16","11","12","3","6","14","42.9","8","24","0","24","10","36","18","0",
"Bernd Leno","deGER","GK","Arsenal","engPremier League","26","1992","31.5","0","0","0","0","0","0","3","0.0","3","0","0","0","4","4","16","6",
"Pedro León","esESP","MF,FW","Eibar","esLa Liga","31","1986","4.7","7","4","2","2","3","4","7","57.1","3","10","0","10","4","11","2","0",
"Sergio León","esESP","FW,MF","Betis","esLa Liga","29","1989","7.1","4","2","2","1","1","2","8","25.0","6","4","0","4","2","6","6","0",
"Lukas Lerager","dkDEN","MF","Genoa","itSerie A","25","1993","12.5","34","18","12","20","2","13","42","31.0","29","11","1","10","18","52","12","0",
"Lukas Lerager","dkDEN","MF","Bordeaux","frLigue 1","25","1993","14.4","38","21","14","23","1","18","43","41.9","25","22","10","12","32","70","26","1",
"Mehdi Léris","dzALG","MF,DF","Chievo","itSerie A","20","1998","17.9","53","33","19","24","10","24","54","44.4","30","34","1","33","28","81","24","1",
"Jefferson Lerma","coCOL","MF","Bournemouth","engPremier League","23","1994","27.8","45","31","20","20","5","14","54","25.9","40","35","19","16","54","99","88","1",
"Robert Lewandowski","plPOL","FW","Bayern Munich","deBundesliga","29","1988","32.9","12","9","0","8","4","3","11","27.3","8","11","1","10","7","19","15","0",
"Igor Lewczuk","plPOL","DF","Bordeaux","frLigue 1","33","1985","5.0","12","7","8","2","2","1","4","25.0","3","2","2","0","4","16","27","0",
"Aaron Leya Iseka","beBEL","FW","Toulouse","frLigue 1","20","1997","16.0","6","4","1","4","1","1","4","25.0","3","5","3","2","1","7","10","0",
"Stephan Lichtsteiner","chSUI","DF","Arsenal","engPremier League","34","1984","10.4","15","9","5","4","6","9","16","56.3","7","11","4","7","9","24","25","1",
"Dimitri Liénard","frFRA","MF,DF","Strasbourg","frLigue 1","30","1988","14.3","33","18","20","9","4","21","45","46.7","24","11","2","9","18","51","22","0",
"Philipp Lienhart","atAUT","DF","Freiburg","deBundesliga","22","1996","6.8","6","6","4","2","0","3","6","50.0","3","9","7","2","11","17","42","0",
"Lucas Lima","brBRA","DF,FW","Nantes","frLigue 1","26","1991","27.7","49","28","26","15","8","20","53","37.7","33","39","3","36","29","78","62","1",
"Anthony Limbombe","beBEL","FW","Nantes","frLigue 1","24","1994","13.7","12","10","4","6","2","7","16","43.8","9","5","0","5","8","20","10","0",
"Victor Lindelöf","seSWE","DF","Manchester Utd","engPremier League","24","1994","28.9","40","27","28","12","0","13","23","56.5","10","21","12","9","24","64","121","3",
"Karol Linetty","plPOL","MF","Sampdoria","itSerie A","23","1995","27.9","72","48","26","32","14","15","69","21.7","54","39","4","35","25","97","17","0",
"Jesse Lingard","engENG","FW,MF","Manchester Utd","engPremier League","25","1992","18.5","29","18","8","11","10","7","28","25.0","21","18","2","16","10","39","9","1",
"Pol Lirola","esESP","DF,MF","Sassuolo","itSerie A","20","1997","33.1","35","22","19","11","5","21","34","61.8","13","25","5","20","32","67","89","0",
"Adem Ljajić","rsSRB","MF","Torino","itSerie A","26","1991","0.3","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Diego Llorente","esESP","DF","Real Sociedad","esLa Liga","24","1993","19.5","26","15","16","8","2","17","29","58.6","12","27","15","12","26","52","83","2",
"Fernando Llorente","esESP","FW","Tottenham","engPremier League","33","1985","7.7","4","2","3","0","1","2","3","66.7","1","7","2","5","1","5","10","0",
"Marcos Llorente","esESP","MF","Real Madrid","esLa Liga","23","1995","6.0","16","12","7","7","2","8","18","44.4","10","8","0","8","7","23","12","0",
"Hugo Lloris","frFRA","GK","Tottenham","engPremier League","31","1986","33.0","1","0","1","0","0","0","2","0.0","2","0","0","0","0","1","13","5",
"Giovani Lo Celso","arARG","MF,FW","Betis","esLa Liga","22","1996","26.6","52","31","16","28","8","9","35","25.7","26","24","1","23","17","69","8","0",
"Giovani Lo Celso","arARG","MF","Paris S-G","frLigue 1","22","1996","0.1","1","1","0","0","1","0","1","0.0","1","0","0","0","0","1","0","0",
"Stanislav Lobotka","skSVK","MF","Celta Vigo","esLa Liga","23","1994","27.7","30","19","10","17","3","9","32","28.1","23","15","1","14","26","56","18","1",
"Jürgen Locadia","cwCUW","FW,MF","Brighton","engPremier League","24","1993","13.7","15","10","5","8","2","3","7","42.9","4","8","0","8","9","24","13","0",
"Manuel Locatelli","itITA","MF","Sassuolo","itSerie A","20","1998","20.5","44","28","19","15","10","13","29","44.8","16","21","3","18","27","71","33","1",
"Ruben Loftus-Cheek","engENG","MF,FW","Chelsea","engPremier League","22","1996","11.1","18","12","7","7","4","3","12","25.0","9","10","4","6","11","29","5","0",
"Enzo Loiodice","frFRA","MF","Dijon","frLigue 1","17","2000","9.4","25","14","8","15","2","10","21","47.6","11","7","0","7","11","36","7","0",
"Kevin Long","ieIRL","DF","Burnley","engPremier League","27","1990","5.7","18","10","13","5","0","7","17","41.2","10","7","5","2","7","25","35","1",
"Shane Long","ieIRL","FW,MF","Southampton","engPremier League","31","1987","14.1","15","8","4","5","6","3","16","18.8","13","10","1","9","7","22","18","0",
"Samuele Longo","itITA","FW","Huesca","esLa Liga","26","1992","6.2","4","3","2","2","0","0","6","0.0","6","4","0","4","1","5","7","0",
"Sean Longstaff","engENG","MF","Newcastle Utd","engPremier League","20","1997","7.6","17","13","6","11","0","9","24","37.5","15","19","4","15","10","27","7","0",
"Ademola Lookman","ngNGA","FW,MF","Everton","engPremier League","20","1997","6.9","15","7","7","5","3","4","6","66.7","2","10","0","10","7","22","2","0",
"Anthony Lopes","ptPOR","GK","Lyon","frLigue 1","27","1990","34.0","1","0","1","0","0","1","3","33.3","2","3","0","3","2","3","16","3",
"Rony Lopes","ptPOR","FW,MF","Monaco","frLigue 1","22","1995","20.5","33","22","10","17","6","9","22","40.9","13","17","1","16","8","41","10","0",
"Álex López","esESP","MF","Espanyol","esLa Liga","21","1997","1.2","3","1","1","2","0","2","3","66.7","1","0","0","0","3","6","1","0",
"Cristian López","esESP","FW","Angers","frLigue 1","29","1989","4.1","6","3","1","2","3","1","8","12.5","7","4","0","4","1","7","2","0",
"David López","esESP","DF","Espanyol","esLa Liga","28","1989","20.2","27","18","15","10","2","10","22","45.5","12","18","12","6","28","55","65","2",
"Diego López","esESP","GK","Espanyol","esLa Liga","36","1981","38.0","0","0","0","0","0","0","0","","0","0","0","0","2","2","9","3",
"Javi López","esESP","DF","Espanyol","esLa Liga","32","1986","21.6","63","40","37","22","4","28","60","46.7","32","27","5","22","40","103","90","0",
"Lluis López","esESP","DF","Espanyol","esLa Liga","21","1997","5.8","5","3","4","1","0","3","6","50.0","3","6","2","4","7","12","21","0",
"Maxime Lopez","frFRA","MF","Marseille","frLigue 1","20","1997","24.2","46","24","17","23","6","19","53","35.8","34","10","2","8","20","66","8","0",
"Pedro López Muñoz","esESP","DF","Levante","esLa Liga","34","1983","5.2","5","3","5","0","0","3","7","42.9","4","8","3","5","8","13","7","0",
"Pau López","esESP","GK","Betis","esLa Liga","23","1994","33.0","0","0","0","0","0","0","2","0.0","2","1","0","1","2","2","17","2",
"Roberto López","esESP","MF","Real Sociedad","esLa Liga","18","2000","0.3","0","0","0","0","0","0","1","0.0","1","1","0","1","1","1","2","0",
"Unai López","esESP","MF","Athletic Club","esLa Liga","22","1995","3.6","7","5","3","2","2","2","12","16.7","10","10","3","7","1","8","2","0",
"Jonas Lössl","dkDEN","GK","Huddersfield","engPremier League","29","1989","30.9","0","0","0","0","0","0","1","0.0","1","1","0","1","2","2","12","2",
"Albert Lottin","frFRA","MF,FW","Bordeaux","frLigue 1","16","2001","0.2","1","1","0","1","0","0","1","0.0","1","1","0","1","0","1","0","0",
"Imran Louza","maMAR","MF","Nantes","frLigue 1","19","1999","1.0","2","0","1","1","0","1","1","100.0","0","1","0","1","0","2","1","0",
"Davor Lovren","hrCRO","MF","Düsseldorf","deBundesliga","19","1998","0.5","1","1","0","0","1","0","0","","0","1","0","1","0","1","0","0",
"Dejan Lovren","hrCRO","DF","Liverpool","engPremier League","29","1989","11.0","15","9","10","5","0","7","15","46.7","8","11","7","4","11","26","51","2",
"Chris Löwe","deGER","DF,MF","Huddersfield","engPremier League","29","1989","22.9","34","18","17","15","2","12","33","36.4","21","21","3","18","23","57","56","0",
"Eduard Löwen","deGER","MF,FW","Nürnberg","deBundesliga","21","1997","18.0","30","22","14","13","3","11","34","32.4","23","15","2","13","8","38","23","0",
"Matthew Lowton","engENG","DF","Burnley","engPremier League","29","1989","19.4","56","35","21","31","4","32","60","53.3","28","29","7","22","30","86","80","1",
"Anthony Lozano","hnHON","FW,MF","Girona","esLa Liga","25","1993","8.1","6","5","3","3","0","0","6","0.0","6","7","1","6","0","6","6","0",
"Derrick Luckassen","nlNED","DF","Hertha BSC","deBundesliga","23","1995","2.8","4","2","4","0","0","1","3","33.3","2","1","0","1","0","4","13","0",
"Filipe Luís","brBRA","DF","Atlético Madrid","esLa Liga","32","1985","22.6","66","36","33","25","8","32","58","55.2","26","18","3","15","44","110","47","0",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","23","1995","34.9","83","59","56","20","7","46","80","57.5","34","48","6","42","43","126","105","1",
"José Luis Morales","esESP","FW,MF","Levante","esLa Liga","31","1987","35.5","21","15","6","10","5","8","49","16.3","41","22","1","21","12","33","17","0",
"José Luis Palomino","arARG","DF","Atalanta","itSerie A","28","1990","25.1","49","31","31","15","3","23","38","60.5","15","34","17","17","68","117","79","0",
"Luisinho","ptPOR","DF","Huesca","esLa Liga","33","1985","5.6","14","10","9","5","0","10","17","58.8","7","6","1","5","16","30","17","0",
"David Luiz","brBRA","DF","Chelsea","engPremier League","31","1987","36.0","41","31","27","13","1","21","28","75.0","7","33","18","15","35","76","149","1",
"Douglas Luiz","brBRA","MF","Girona","esLa Liga","20","1998","16.6","34","19","13","20","1","9","38","23.7","29","19","7","12","21","55","26","0",
"Everton Luiz","brBRA","MF","SPAL","itSerie A","30","1988","3.5","11","6","5","5","1","4","7","57.1","3","9","1","8","3","14","7","2",
"Jordan Lukaku","beBEL","DF,MF","Lazio","itSerie A","24","1994","1.9","4","3","2","1","1","3","5","60.0","2","3","0","3","5","9","2","0",
"Romelu Lukaku","beBEL","FW","Manchester Utd","engPremier League","25","1993","23.7","8","4","0","6","2","2","10","20.0","8","12","1","11","2","10","19","0",
"Dodi Lukebakio","beBEL","FW,MF","Düsseldorf","deBundesliga","20","1997","21.9","25","17","11","6","8","8","15","53.3","7","13","0","13","9","34","19","0",
"Saša Lukić","rsSRB","MF","Torino","itSerie A","21","1996","11.0","21","11","5","11","5","5","16","31.3","11","13","4","9","12","33","11","0",
"Senad Lulić","baBIH","DF,FW","Lazio","itSerie A","32","1986","32.5","71","43","37","27","7","32","76","42.1","44","27","3","24","49","120","58","1",
"Antonio Luna","esESP","DF,FW","Levante","esLa Liga","27","1991","14.0","14","10","6","7","1","6","23","26.1","17","22","7","15","15","29","48","1",
"Andriy Lunin","uaUKR","GK","Leganés","esLa Liga","19","1999","4.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Sebastiano Luperto","itITA","DF","Napoli","itSerie A","21","1996","8.1","8","6","5","2","1","2","5","40.0","3","7","3","4","13","21","30","0",
"Fabian Lustenberger","chSUI","DF,MF","Hertha BSC","deBundesliga","30","1988","24.1","45","30","23","21","1","15","33","45.5","18","39","18","21","39","84","108","2",
"Andreas Luthe","deGER","GK","Augsburg","deBundesliga","31","1987","14.6","0","0","0","0","0","0","0","","0","0","0","0","0","0","4","0",
"Lyanco","brBRA","DF","Torino","itSerie A","21","1997","1.0","1","1","1","0","0","0","0","","0","1","1","0","4","5","5","0",
"Lyanco","brBRA","DF","Bologna","itSerie A","21","1997","12.4","29","18","19","10","0","13","18","72.2","5","24","16","8","22","51","64","0",
"Hervé Lybohy","neNIG","DF","Nîmes","frLigue 1","35","1983","16.4","22","13","13","9","0","11","16","68.8","5","17","11","6","14","36","70","0",
"Charalampos Lykogiannis","grGRE","DF","Cagliari","itSerie A","24","1993","9.2","14","8","8","3","3","6","11","54.5","5","18","3","15","19","33","33","0",
"Yann M'Vila","frFRA","MF","Saint-Étienne","frLigue 1","28","1990","36.2","72","40","22","48","2","29","72","40.3","43","42","12","30","74","146","86","5",
"Darwin Machís","veVEN","FW,MF","Udinese","itSerie A","25","1993","5.1","7","6","4","3","0","0","4","0.0","4","6","0","6","2","9","8","0",
"James Maddison","engENG","MF,FW","Leicester City","engPremier League","21","1996","31.5","48","32","20","25","3","14","58","24.1","44","20","4","16","12","60","10","1",
"Gary Madine","engENG","FW,MF","Cardiff City","engPremier League","27","1990","0.4","1","1","0","1","0","0","0","","0","0","0","0","0","1","0","0",
"Pablo Maffeo","esESP","DF,MF","Stuttgart","deBundesliga","21","1997","6.6","15","13","10","5","0","6","13","46.2","7","8","4","4","13","28","17","0",
"Gabriel Magalhães","brBRA","DF","Lille","frLigue 1","20","1997","11.8","18","11","13","4","1","4","7","57.1","3","14","6","8","19","37","60","2",
"Francesco Magnanelli","itITA","MF","Sassuolo","itSerie A","33","1984","20.7","52","33","29","22","1","22","49","44.9","27","18","5","13","24","76","38","2",
"Giangiacomo Magnani","itITA","DF","Sassuolo","itSerie A","22","1995","16.8","11","9","9","2","0","6","15","40.0","9","17","13","4","16","27","99","1",
"Harry Maguire","engENG","DF","Leicester City","engPremier League","25","1993","28.8","31","17","21","9","1","11","17","64.7","6","32","18","14","36","67","155","4",
"Riyad Mahrez","dzALG","FW,MF","Manchester City","engPremier League","27","1991","14.9","14","7","3","7","4","6","18","33.3","12","18","1","17","9","23","3","1",
"Thiago Maia","brBRA","MF","Lille","frLigue 1","21","1997","11.3","32","19","17","13","2","13","33","39.4","20","14","5","9","23","55","23","0",
"Raffaele Maiello","itITA","MF","Frosinone","itSerie A","27","1991","22.7","42","27","30","8","4","16","27","59.3","11","23","10","13","30","72","41","0",
"Arne Maier","deGER","MF","Hertha BSC","deBundesliga","19","1999","22.9","31","16","12","19","0","6","25","24.0","19","32","9","23","28","59","35","0",
"Domenico Maietta","itITA","DF","Empoli","itSerie A","35","1982","19.0","33","15","22","10","1","16","36","44.4","20","19","14","5","24","57","78","2",
"Mike Maignan","frFRA","GK","Lille","frLigue 1","23","1995","38.0","0","0","0","0","0","0","0","","0","1","0","1","0","0","12","1",
"Linton Maina","deGER","FW,MF","Hannover 96","deBundesliga","19","1999","15.7","28","14","13","10","5","12","23","52.2","11","20","0","20","14","42","4","0",
"Ainsley Maitland-Niles","engENG","DF","Arsenal","engPremier League","20","1997","11.0","33","22","19","12","2","14","28","50.0","14","22","4","18","19","52","15","2",
"Josh Maja","ngNGA","FW","Bordeaux","frLigue 1","19","1998","2.2","2","1","1","1","0","0","1","0.0","1","1","0","1","0","2","0","0",
"Abdul Majeed Waris","ghGHA","FW,MF","Nantes","frLigue 1","26","1991","25.0","22","13","6","13","3","7","28","25.0","21","9","0","9","7","29","7","0",
"Jean-Victor Makengo","frFRA","MF,FW","Nice","frLigue 1","20","1998","11.4","10","8","3","6","1","1","5","20.0","4","5","1","4","9","19","5","0",
"Nemanja Maksimović","rsSRB","MF","Getafe","esLa Liga","23","1995","35.7","77","45","21","51","5","21","61","34.4","40","60","15","45","71","148","33","0",
"Nikola Maksimović","rsSRB","DF","Napoli","itSerie A","26","1991","15.3","20","13","14","6","0","6","12","50.0","6","16","10","6","28","48","56","1",
"Malcom","brBRA","FW,MF","Barcelona","esLa Liga","21","1997","6.8","3","2","0","1","2","2","3","66.7","1","7","0","7","1","4","1","0",
"Kévin Malcuit","maMAR","DF","Napoli","itSerie A","27","1991","20.1","43","31","23","14","6","23","36","63.9","13","18","4","14","44","87","67","0",
"Yunus Mallı","trTUR","MF,FW","Wolfsburg","deBundesliga","26","1992","7.8","15","7","8","6","1","2","11","18.2","9","2","0","2","4","19","1","0",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","27","1991","34.4","73","41","41","27","5","27","52","51.9","25","44","13","31","50","123","135","1",
"Antonio Mance","hrCRO","FW","Nantes","frLigue 1","22","1995","0.6","1","1","0","0","1","1","2","50.0","1","0","0","0","0","1","0","0",
"Vincent Manceau","frFRA","DF","Angers","frLigue 1","29","1989","31.0","98","65","64","23","11","33","62","53.2","29","41","10","31","44","142","87","0",
"Gianluca Mancini","itITA","DF","Atalanta","itSerie A","22","1996","25.0","40","30","22","17","1","16","29","55.2","13","19","4","15","48","88","77","1",
"Steve Mandanda","frFRA","GK","Marseille","frLigue 1","33","1985","30.4","0","0","0","0","0","0","3","0.0","3","0","0","0","1","1","7","4",
"Reinildo Mandava","mzMOZ","DF","Lille","frLigue 1","24","1994","1.1","3","2","1","2","0","2","3","66.7","1","1","0","1","1","4","0","0",
"Aïssa Mandi","dzALG","DF","Betis","esLa Liga","26","1991","34.0","52","34","27","20","5","12","29","41.4","17","39","23","16","41","93","71","2",
"Rolando Mandragora","itITA","MF","Udinese","itSerie A","21","1997","32.4","66","35","25","34","7","24","69","34.8","45","49","9","40","43","109","59","0",
"Mario Mandžukić","hrCRO","FW","Juventus","itSerie A","32","1986","22.4","34","25","13","15","6","9","18","50.0","9","17","5","12","13","47","22","0",
"Sadio Mané","snSEN","FW","Liverpool","engPremier League","26","1992","34.2","35","29","12","17","6","14","43","32.6","29","28","4","24","15","50","10","1",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","31","1987","17.8","42","27","13","26","3","19","62","30.6","43","13","2","11","23","65","24","0",
"Kostas Manolas","grGRE","DF","Roma","itSerie A","27","1991","25.8","32","24","23","8","1","17","26","65.4","9","34","25","9","50","82","117","2",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","24","1994","12.2","27","19","14","11","2","9","14","64.3","5","9","1","8","17","44","58","0",
"Martín Mantovani","arARG","DF","Huesca","esLa Liga","34","1984","7.8","15","9","12","3","0","6","11","54.5","5","4","3","1","22","37","48","0",
"Juan Manuel Valencia","coCOL","FW","Bologna","itSerie A","20","1998","0.3","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0",
"Harrison Manzala","cdCOD","MF,FW","Angers","frLigue 1","24","1994","0.8","2","2","1","0","1","0","0","","0","0","0","0","0","2","1","0",
"Fran Manzanara","esESP","DF,MF","Levante","esLa Liga","21","1996","1.7","7","5","3","3","1","4","4","100.0","0","3","2","1","1","8","7","0",
"Myziane Maolida","kmCOM","FW","Nice","frLigue 1","19","1999","10.6","12","8","5","5","2","2","4","50.0","2","5","0","5","1","13","5","0",
"Faitout Maouassa","frFRA","DF","Nîmes","frLigue 1","20","1998","23.7","55","30","35","15","5","23","39","59.0","16","24","5","19","23","78","81","1",
"Fernando Marçal","brBRA","DF","Lyon","frLigue 1","29","1989","9.8","25","16","17","7","1","12","15","80.0","3","9","3","6","30","55","42","0",
"Iván Marcano","esESP","DF","Roma","itSerie A","31","1987","9.0","8","4","4","4","0","5","8","62.5","3","13","6","7","24","32","45","0",
"Marcelo","brBRA","DF","Real Madrid","esLa Liga","30","1988","20.6","34","19","17","12","5","15","39","38.5","24","19","2","17","17","51","21","0",
"Marcelo","brBRA","DF","Lyon","frLigue 1","31","1987","32.0","48","33","29","17","2","19","24","79.2","5","30","22","8","62","110","152","2",
"Solly March","engENG","FW,MF","Brighton","engPremier League","24","1994","27.4","56","24","27","16","13","19","45","42.2","26","34","4","30","27","83","44","0",
"Federico Marchetti","itITA","GK","Genoa","itSerie A","35","1983","4.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Gian Marco Ferrari","itITA","DF","Sassuolo","itSerie A","26","1992","31.0","41","23","27","12","2","12","16","75.0","4","36","20","16","36","77","97","1",
"Óscar de Marcos","esESP","DF,FW","Athletic Club","esLa Liga","29","1989","26.9","60","32","34","17","9","29","62","46.8","33","29","4","25","27","87","62","0",
"Georg Margreitter","atAUT","DF","Nürnberg","deBundesliga","29","1988","22.9","39","24","28","8","3","31","38","81.6","7","29","26","3","26","65","141","0",
"Miguel Marí","esESP","MF","Eibar","esLa Liga","21","1997","0.8","0","0","0","0","0","0","2","0.0","2","0","0","0","1","1","2","0",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","23","1995","19.7","26","15","20","6","0","13","26","50.0","13","27","14","13","44","70","128","2",
"Mariano","doDOM","FW","Real Madrid","esLa Liga","24","1993","5.0","2","1","1","1","0","0","3","0.0","3","2","0","2","0","2","2","0",
"Mariano","doDOM","FW","Lyon","frLigue 1","24","1993","1.6","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0",
"Adrian Mariappa","jmJAM","DF","Watford","engPremier League","31","1986","21.4","35","22","29","6","0","16","32","50.0","16","23","15","8","26","61","120","2",
"Jordan Marié","frFRA","MF","Dijon","frLigue 1","26","1991","20.0","52","28","15","31","6","21","58","36.2","37","28","5","23","40","92","32","0",
"Adrián Marín","esESP","DF,MF","Alavés","esLa Liga","21","1997","3.2","13","8","8","5","0","4","7","57.1","3","1","0","1","7","20","13","0",
"João Mário","ptPOR","MF,FW","Inter","itSerie A","25","1993","12.0","28","16","9","15","4","9","31","29.0","22","14","0","14","6","34","4","1",
"Guillermo Maripán","clCHI","DF","Alavés","esLa Liga","24","1994","22.3","46","26","34","12","0","26","38","68.4","12","35","19","16","40","86","133","2",
"Lazar Marković","rsSRB","MF","Fulham","engPremier League","24","1994","0.5","0","0","0","0","0","0","0","","0","0","0","0","0","0","2","0",
"Marlon","brBRA","DF","Sassuolo","itSerie A","22","1995","16.8","29","18","25","3","1","15","21","71.4","6","22","12","10","24","53","39","0",
"Marquinhos","brBRA","DF,MF","Paris S-G","frLigue 1","24","1994","29.9","65","41","34","28","3","31","52","59.6","21","30","13","17","44","109","84","1",
"Roger Martí","esESP","FW","Levante","esLa Liga","27","1991","21.0","8","6","1","4","3","1","19","5.3","18","14","1","13","4","12","9","0",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","22","1995","18.0","9","7","2","5","2","1","11","9.1","10","12","0","12","3","12","8","0",
"Aarón Martín","esESP","DF","Mainz 05","deBundesliga","21","1997","32.0","55","30","29","21","5","20","38","52.6","18","38","11","27","38","93","75","1",
"Jonas Martin","frFRA","MF","Strasbourg","frLigue 1","28","1990","22.9","46","28","23","18","5","17","33","51.5","16","30","12","18","30","76","42","0",
"Marvin Martin","frFRA","MF","Reims","frLigue 1","30","1988","6.9","2","1","0","2","0","0","6","0.0","6","2","1","1","2","4","1","0",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","27","1991","32.2","53","26","36","16","1","23","37","62.2","14","24","14","10","69","122","144","0",
"Javi Martínez","esESP","MF","Bayern Munich","deBundesliga","29","1988","14.5","26","15","7","17","2","5","16","31.3","11","17","5","12","31","57","13","0",
"Lautaro Martínez","arARG","FW,MF","Inter","itSerie A","20","1997","14.9","6","5","0","2","4","2","6","33.3","4","16","0","16","3","9","7","0",
"Pablo Martinez","frFRA","DF","Strasbourg","frLigue 1","29","1989","31.3","51","34","34","17","0","30","49","61.2","19","37","23","14","52","103","132","1",
"Gelson Martins","ptPOR","FW,MF","Atlético Madrid","esLa Liga","23","1995","2.5","5","3","3","1","1","3","4","75.0","1","1","0","1","1","6","1","0",
"Gelson Martins","ptPOR","FW,MF","Monaco","frLigue 1","23","1995","15.4","20","12","8","7","5","13","32","40.6","19","9","1","8","8","28","7","0",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","25","1992","23.5","32","15","14","14","4","16","25","64.0","9","25","4","21","24","56","36","0",
"Omar Mascarell","gqEQG","MF","Schalke 04","deBundesliga","25","1993","11.0","20","10","9","9","2","10","24","41.7","14","21","7","14","23","43","8","0",
"Andrea Masiello","itITA","DF","Atalanta","itSerie A","32","1986","20.4","28","14","13","15","0","17","29","58.6","12","21","6","15","44","72","49","0",
"Adam Masina","maMAR","DF","Watford","engPremier League","24","1994","11.2","30","17","16","13","1","13","25","52.0","12","19","4","15","17","47","40","0",
"Jordi Masip","esESP","GK","Valladolid","esLa Liga","29","1989","35.0","1","1","1","0","0","0","0","","0","1","0","1","1","2","3","3",
"Han-Noah Massengo","frFRA","MF","Monaco","frLigue 1","17","2001","0.7","2","2","2","0","0","2","5","40.0","3","0","0","0","2","4","1","0",
"Arthur Masuaku","cdCOD","DF","West Ham","engPremier League","24","1993","19.5","57","25","38","13","6","31","56","55.4","25","27","6","21","36","93","72","0",
"Jaime Mata","esESP","FW,MF","Getafe","esLa Liga","29","1988","27.0","30","21","8","14","8","7","26","26.9","19","14","0","14","17","47","27","0",
