Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Enrico Del Prato","itITA","DF","Parma","itSerie A","24","1999","32.7","33","17","24","8","1","19","26","73.1","7","69","35","34","19","52","132","2",
"Thomas Delaine","frFRA","DF","Strasbourg","frLigue 1","32","1992","0.1","1","1","1","0","0","1","1","100.0","0","0","0","0","1","2","1","0",
"Liam Delap","engENG","FW","Ipswich Town","engPremier League","21","2003","28.8","11","8","3","3","5","2","15","13.3","13","8","0","8","2","13","28","0",
"Fisayo Dele-Bashiru","ngNGA","MF,FW","Lazio","itSerie A","23","2001","10.5","10","6","3","3","4","2","6","33.3","4","10","2","8","4","14","5","0",
"Andy Delort","dzALG","FW","Montpellier","frLigue 1","32","1991","6.7","4","3","1","2","1","1","2","50.0","1","3","1","2","0","4","3","0",
"Olivier Deman","beBEL","DF","Werder Bremen","deBundesliga","24","2000","0.7","6","3","2","4","0","2","7","28.6","5","3","1","2","3","9","4","0",
"Ali Dembélé","frFRA","DF","Torino","itSerie A","20","2004","4.3","9","5","6","3","0","4","4","100.0","0","6","2","4","1","10","11","1",
"Ousmane Dembélé","frFRA","FW","Paris S-G","frLigue 1","27","1997","19.2","11","5","0","7","4","4","12","33.3","8","3","0","3","9","20","2","1",
"Ermedin Demirović","baBIH","FW","Stuttgart","deBundesliga","26","1998","20.6","12","7","3","4","5","3","12","25.0","9","14","3","11","3","15","12","0",
"Sepp van den Berg","nlNED","DF","Brentford","engPremier League","22","2001","28.7","39","24","25","10","4","19","29","65.5","10","52","38","14","21","60","134","3",
"Rémy Descamps","frFRA","GK","Lyon","frLigue 1","28","1996","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Arthur Desmas","frFRA","GK","Le Havre","frLigue 1","30","1994","18.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","9","1",
"Justin Devenny","nirNIR","MF","Crystal Palace","engPremier League","20","2003","5.6","17","12","7","9","1","8","19","42.1","11","6","1","5","0","17","11","0",
"Kiernan Dewsbury-Hall","engENG","MF,FW","Chelsea","engPremier League","25","1998","2.9","8","5","1","1","6","4","6","66.7","2","2","0","2","2","10","9","1",
"Michele Di Gregorio","itITA","GK","Juventus","itSerie A","27","1997","33.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","14","0",
"Giovanni Di Lorenzo","itITA","DF","Napoli","itSerie A","30","1993","37.0","66","44","35","25","6","42","65","64.6","23","19","6","13","31","97","85","1",
"Boulaye Dia","snSEN","MF,FW","Lazio","itSerie A","27","1996","24.2","22","10","5","12","5","7","16","43.8","9","12","1","11","6","28","16","1",
"Mouctar Diakhaby","gnGUI","DF","Valencia","esLa Liga","27","1996","7.3","8","3","8","0","0","4","6","66.7","2","8","6","2","11","19","56","0",
"Mamadou Diakhon","frFRA","FW,MF","Reims","frLigue 1","18","2005","9.5","12","8","4","3","5","9","18","50.0","9","5","1","4","4","16","5","0",
"Bafodé Diakité","frFRA","DF","Lille","frLigue 1","23","2001","30.7","31","18","17","11","3","18","26","69.2","8","30","17","13","27","58","99","5",
"Oumar Diakité","ciCIV","FW","Reims","frLigue 1","20","2003","18.1","20","13","7","8","5","9","19","47.4","10","13","2","11","3","23","9","0",
"Amad Diallo","ciCIV","MF,FW","Manchester Utd","engPremier League","22","2002","21.1","38","31","9","20","9","19","32","59.4","13","15","2","13","11","49","19","1",
"Assane Diao","snSEN","FW,MF","Como","itSerie A","18","2005","13.9","25","14","9","10","6","12","28","42.9","16","8","1","7","3","28","19","0",
"Assane Diao","snSEN","FW","Betis","esLa Liga","18","2005","3.1","5","3","1","3","1","4","9","44.4","5","3","0","3","0","5","3","0",
"Habib Diarra","snSEN","MF,FW","Strasbourg","frLigue 1","20","2004","26.1","22","13","6","13","3","8","20","40.0","12","22","6","16","13","35","46","3",
"Moussa Diarra","mlMLI","DF","Alavés","esLa Liga","23","2000","20.7","40","24","19","18","3","17","29","58.6","12","15","5","10","21","61","46","1",
"Rúben Dias","ptPOR","DF","Manchester City","engPremier League","27","1997","25.2","17","11","7","9","1","7","13","53.8","6","23","20","3","20","37","71","4",
"Krépin Diatta","snSEN","DF,FW","Monaco","frLigue 1","25","1999","5.6","18","12","13","2","3","14","24","58.3","10","5","1","4","9","27","12","2",
"Kandet Diawara","gnGUI","FW","Le Havre","frLigue 1","24","2000","0.0","0","0","0","0","0","0","0","","0","1","0","1","0","0","1","0",
"Mahamadou Diawara","frFRA","MF","Le Havre","frLigue 1","19","2005","6.5","20","12","10","8","2","8","13","61.5","5","13","6","7","13","33","11","1",
"Mahamadou Diawara","frFRA","MF","Lyon","frLigue 1","19","2005","0.2","1","0","0","1","0","1","3","33.3","2","2","0","2","0","1","0","0",
"Brahim Díaz","maMAR","FW,MF","Real Madrid","esLa Liga","24","1999","15.4","25","19","9","13","3","7","19","36.8","12","16","1","15","4","29","2","1",
"Daniel Díaz","esESP","MF","Real Sociedad","esLa Liga","18","2006","0.1","1","1","1","0","0","0","0","","0","1","0","1","0","1","0","0",
"Luis Díaz","coCOL","FW","Liverpool","engPremier League","27","1997","26.7","39","26","13","20","6","15","39","38.5","24","19","0","19","7","46","7","1",
"Pedro Díaz","esESP","MF","Rayo Vallecano","esLa Liga","26","1998","13.5","23","15","7","14","2","14","41","34.1","27","16","0","16","7","30","7","1",
"Tyler Dibling","engENG","FW,MF","Southampton","engPremier League","18","2006","20.8","34","20","13","18","3","16","26","61.5","10","19","5","14","8","42","16","1",
"Diego","esESP","FW","Leganés","esLa Liga","24","2000","13.3","1","1","0","0","1","1","7","14.3","6","4","1","3","2","3","11","0",
"Justin Diehl","deGER","FW,DF","Stuttgart","deBundesliga","19","2004","1.2","1","0","0","1","0","1","1","100.0","0","2","0","2","0","1","0","0",
"Bamba Dieng","snSEN","FW","Angers","frLigue 1","24","2000","5.9","4","1","1","2","1","0","2","0.0","2","2","0","2","0","4","3","0",
"Eric Dier","engENG","DF","Bayern Munich","deBundesliga","30","1994","16.3","19","11","8","9","2","13","20","65.0","7","19","8","11","20","39","77","1",
"Lucas Digne","frFRA","DF","Aston Villa","engPremier League","31","1993","26.1","65","38","40","16","9","44","66","66.7","22","23","4","19","25","90","89","1",
"Kembo Diliwidi","frFRA","DF","Lens","frLigue 1","18","2006","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Federico Dimarco","itITA","DF,FW","Inter","itSerie A","26","1997","24.2","25","14","10","12","3","10","19","52.6","9","24","4","20","14","39","33","2",
"Stole Dimitrievski","mkMKD","GK","Valencia","esLa Liga","30","1993","4.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","3","1",
"Junior Dina Ebimbe","frFRA","MF,FW","Eint Frankfurt","deBundesliga","23","2000","3.3","3","2","1","2","0","1","3","33.3","2","4","0","4","7","10","6","0",
"Eren Dinkçi","deGER","MF,FW","Freiburg","deBundesliga","22","2001","13.3","21","13","8","8","5","7","23","30.4","16","22","2","20","7","28","7","0",
"Sinaly Diomande","ciCIV","DF","Auxerre","frLigue 1","23","2001","21.6","39","19","20","18","1","28","40","70.0","12","37","18","19","30","69","100","2",
"Yan Diomandé","ciCIV","MF,FW","Leganés","esLa Liga","17","2006","6.1","14","9","1","8","5","5","15","33.3","10","8","0","8","8","22","6","0",
"Lois Diony","frFRA","FW","Angers","frLigue 1","31","1992","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Issa Diop","frFRA","DF","Fulham","engPremier League","27","1997","14.9","26","12","18","8","0","13","18","72.2","5","10","7","3","9","35","72","2",
"Sérigné Diop","snSEN","FW","Brest","frLigue 1","19","2005","0.0","1","0","0","1","0","0","0","","0","1","0","1","0","1","0","0",
"Sofiane Diop","maMAR","MF,FW","Nice","frLigue 1","24","2000","11.8","23","16","16","3","4","9","22","40.9","13","19","2","17","17","40","7","1",
"Andy Diouf","frFRA","MF","Lens","frLigue 1","21","2003","24.7","37","26","10","22","5","16","40","40.0","24","24","1","23","15","52","18","2",
"Yehvann Diouf","snSEN","GK","Reims","frLigue 1","24","1999","34.0","2","1","2","0","0","1","3","33.3","2","0","0","0","1","3","22","4",
"Assane Dioussé","snSEN","MF","Auxerre","frLigue 1","26","1997","7.4","15","7","9","5","1","5","14","35.7","9","6","2","4","12","27","15","0",
"Axel Disasi","frFRA","DF","Aston Villa","engPremier League","26","1998","5.4","8","5","7","1","0","3","7","42.9","4","4","1","3","5","13","18","0",
"Axel Disasi","frFRA","DF","Chelsea","engPremier League","26","1998","4.0","7","4","5","1","1","6","11","54.5","5","4","1","3","2","9","11","1",
"Roman Dixon","engENG","DF","Everton","engPremier League","19","2004","1.0","5","5","3","2","0","4","4","100.0","0","1","0","1","1","6","3","0",
"Álvaro djaló","gwGNB","FW","Athletic Club","esLa Liga","24","1999","7.3","8","5","3","2","3","1","3","33.3","2","4","0","4","1","9","4","0",
"Djené","tgTOG","DF,MF","Getafe","esLa Liga","32","1991","28.3","25","13","12","11","2","12","32","37.5","20","18","8","10","21","46","107","3",
"Nasser Djiga","bfBFA","DF","Wolves","engPremier League","21","2002","0.7","0","0","0","0","0","0","1","0.0","1","0","0","0","2","2","4","1",
"Berat Djimsiti","alALB","DF","Atalanta","itSerie A","31","1993","29.3","53","33","29","23","1","29","40","72.5","11","34","21","13","40","93","141","2",
"Marko Dmitrović","rsSRB","GK","Leganés","esLa Liga","32","1992","32.0","1","1","1","0","0","1","2","50.0","1","0","0","0","0","1","27","3",
"Ritsu Doan","jpJPN","FW,MF","Freiburg","deBundesliga","26","1998","31.8","66","42","33","26","7","25","46","54.3","21","57","2","55","14","80","47","1",
"Dodô","brBRA","DF","Fiorentina","itSerie A","25","1998","34.6","44","30","25","11","8","25","49","51.0","24","22","5","17","35","79","58","2",
"Danilho Doekhi","nlNED","DF","Union Berlin","deBundesliga","26","1998","34.0","37","24","18","16","3","13","23","56.5","10","35","16","19","44","81","169","1",
"Matt Doherty","ieIRL","DF","Wolves","engPremier League","32","1992","23.4","38","21","25","13","0","17","25","68.0","8","28","15","13","22","60","102","3",
"Jeremy Doku","beBEL","FW,MF","Manchester City","engPremier League","22","2002","16.8","31","22","9","12","10","8","15","53.3","7","11","1","10","4","35","2","0",
"Marc Domenech","esESP","FW,MF","Mallorca","esLa Liga","18","2006","3.4","4","4","2","1","1","2","5","40.0","3","2","0","2","0","4","2","0",
"Álex Domínguez","esESP","GK","Toulouse","frLigue 1","26","1998","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Benjamín Domínguez","arARG","FW","Bologna","itSerie A","20","2003","14.2","18","7","2","11","5","6","20","30.0","14","15","1","14","4","22","7","0",
"Carlos Dominguez","esESP","DF","Celta Vigo","esLa Liga","23","2001","13.1","23","11","14","9","0","15","21","71.4","6","16","11","5","13","36","80","1",
"Israel Domínguez","esESP","FW","Sevilla","esLa Liga","21","2003","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Nicolás Domínguez","arARG","MF,FW","Nott'ham Forest","engPremier League","26","1998","21.8","86","45","40","35","11","36","76","47.4","40","38","12","26","29","115","54","1",
"Sergi Dominguez","esESP","DF","Barcelona","esLa Liga","19","2005","1.9","1","1","1","0","0","0","0","","0","0","0","0","3","4","7","0",
"Gianluigi Donnarumma","itITA","GK","Paris S-G","frLigue 1","25","1999","23.2","1","1","1","0","0","1","2","50.0","1","0","0","0","0","1","14","0",
"Patrick Dorgu","dkDEN","DF","Manchester Utd","engPremier League","19","2004","9.4","31","24","15","14","2","16","23","69.6","7","11","0","11","4","35","23","2",
"Patrick Dorgu","dkDEN","DF,FW","Lecce","itSerie A","19","2004","20.4","45","27","21","19","5","23","45","51.1","22","24","6","18","18","63","42","2",
"Alfie Dorrington","engENG","DF","Tottenham","engPremier League","19","2005","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Niklas Dorsch","deGER","MF","Augsburg","deBundesliga","26","1998","0.4","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Niklas Dorsch","deGER","MF","Heidenheim","deBundesliga","26","1998","14.8","27","16","12","15","0","13","22","59.1","9","14","1","13","17","44","17","2",
"Alberto Dossena","itITA","DF","Como","itSerie A","25","1998","20.3","33","20","23","8","2","16","28","57.1","12","22","11","11","22","55","89","1",
"Abdoulaye Doucouré","mlMLI","MF","Everton","engPremier League","31","1993","28.5","48","28","21","20","7","14","43","32.6","29","31","6","25","10","58","20","1",
"Cheick Doucouré","mlMLI","MF","Crystal Palace","engPremier League","24","2000","5.0","16","8","6","8","2","5","11","45.5","6","4","0","4","11","27","10","1",
"Sékou Doucoure","frFRA","DF","Nantes","frLigue 1","19","2005","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","3","0",
"Désiré Doué","frFRA","FW,MF","Paris S-G","frLigue 1","19","2005","19.2","48","30","15","19","14","24","51","47.1","27","26","0","26","13","61","7","0",
"Guela Doué","ciCIV","DF","Strasbourg","frLigue 1","21","2002","30.2","65","45","40","15","10","37","54","68.5","17","38","6","32","34","99","154","1",
"Douglas","brBRA","MF","Nantes","frLigue 1","27","1997","25.6","69","42","29","31","9","26","44","59.1","18","51","11","40","32","101","47","0",
"Ismaël Doukouré","frFRA","DF,MF","Strasbourg","frLigue 1","21","2003","29.3","40","22","19","18","3","17","25","68.0","8","31","14","17","25","65","102","3",
"Issa Doumbia","itITA","MF","Venezia","itSerie A","20","2003","10.4","14","8","6","7","1","7","17","41.2","10","17","5","12","9","23","14","1",
"Kamory Doumbia","mlMLI","MF,FW","Brest","frLigue 1","21","2003","14.7","41","29","17","17","7","14","31","45.2","17","17","1","16","28","69","13","1",
"Amidou Doumbouya","frFRA","DF","Nice","frLigue 1","16","2007","0.5","1","1","0","0","1","1","1","100.0","0","3","1","2","1","2","1","0",
"Anastasios Douvikas","grGRE","FW","Como","itSerie A","24","1999","6.4","3","2","0","3","0","1","4","25.0","3","3","0","3","1","4","3","0",
"Anastasios Douvikas","grGRE","FW","Celta Vigo","esLa Liga","24","1999","7.8","9","4","2","6","1","3","6","50.0","3","5","2","3","3","12","6","0",
"Artem Dovbyk","uaUKR","FW","Roma","itSerie A","27","1997","26.9","4","2","0","1","3","0","4","0.0","4","10","3","7","2","6","12","0",
"Flynn Downes","engENG","MF","Southampton","engPremier League","25","1999","23.9","49","25","23","21","5","15","36","41.7","21","28","9","19","32","81","51","4",
"Tommy Doyle","engENG","MF","Wolves","engPremier League","22","2001","5.4","11","6","6","3","2","6","15","40.0","9","11","5","6","5","16","11","1",
"Radu Drăgușin","roROU","DF","Tottenham","engPremier League","22","2002","13.9","10","6","8","2","0","6","12","50.0","6","22","16","6","15","25","49","4",
"Patrick Drewes","deGER","GK","Bochum","deBundesliga","31","1993","21.0","0","0","0","0","0","0","1","0.0","1","1","0","1","0","0","11","1",
"Tim Drexler","deGER","DF","Hoffenheim","deBundesliga","19","2005","4.0","17","7","11","6","0","9","12","75.0","3","6","4","2","1","18","9","1",
"Domingos Duarte","ptPOR","DF","Getafe","esLa Liga","29","1995","20.7","28","15","22","4","2","17","21","81.0","4","28","16","12","18","46","152","1",
"Martin Dúbravka","skSVK","GK","Newcastle Utd","engPremier League","35","1989","10.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","3","0",
"Marvin Ducksch","deGER","FW","Werder Bremen","deBundesliga","30","1994","26.9","10","7","3","5","2","3","14","21.4","11","10","2","8","8","18","26","3",
"Ondrej Duda","skSVK","MF","Hellas Verona","itSerie A","29","1994","26.6","46","27","21","22","3","29","64","45.3","35","28","9","19","31","77","30","4",
"Duk","cvCPV","MF,FW","Leganés","esLa Liga","24","2000","2.0","8","4","3","3","2","3","5","60.0","2","4","0","4","1","9","2","0",
"Denzel Dumfries","nlNED","DF,FW","Inter","itSerie A","28","1996","21.7","25","18","12","9","4","14","27","51.9","13","31","8","23","6","31","26","1",
"Alfred Duncan","ghGHA","MF","Venezia","itSerie A","31","1993","10.6","17","8","4","11","2","5","14","35.7","9","7","2","5","8","25","8","0",
"Lewis Dunk","engENG","DF","Brighton","engPremier League","32","1991","23.1","17","10","8","7","2","11","19","57.9","8","28","18","10","13","30","79","2",
"Jáder Durán","coCOL","FW","Aston Villa","engPremier League","20","2003","7.1","8","7","1","2","5","1","4","25.0","3","5","0","5","0","8","13","0",
"Pablo Durán","esESP","FW,MF","Celta Vigo","esLa Liga","23","2001","15.5","17","9","4","7","6","5","16","31.3","11","12","3","9","8","25","18","0",
"Julien Duranville","beBEL","FW,MF","Dortmund","deBundesliga","18","2006","3.1","3","0","0","3","0","1","2","50.0","1","1","0","1","0","3","3","0",
"Hugo Duro","esESP","FW","Valencia","esLa Liga","24","1999","24.1","13","8","4","7","2","5","13","38.5","8","11","2","9","10","23","11","0",
"Jean-Kevin Duverne","htHAI","DF","Nantes","frLigue 1","27","1997","6.0","21","12","13","4","4","15","27","55.6","12","10","3","7","8","29","23","0",
"Paulo Dybala","arARG","FW,MF","Roma","itSerie A","30","1993","15.7","17","7","3","9","5","8","19","42.1","11","12","1","11","2","19","2","0",
"Stefan Džodić","rsSRB","DF,MF","Montpellier","frLigue 1","19","2005","2.7","8","5","3","5","0","5","8","62.5","3","5","4","1","5","13","10","1",
"Adam Dźwigała","plPOL","DF,MF","St. Pauli","deBundesliga","28","1995","4.1","20","10","13","6","1","11","16","68.8","5","6","1","5","4","24","28","0",
"Aron Dønnum","noNOR","DF,MF","Toulouse","frLigue 1","26","1998","29.9","56","35","25","24","7","31","55","56.4","24","29","4","25","28","84","37","1",
"Enzo Ebosse","cmCMR","DF","Udinese","itSerie A","25","1999","1.0","0","0","0","0","0","0","2","0.0","2","3","3","0","1","1","1","0",
"Tyronne Ebuehi","ngNGA","DF,MF","Empoli","itSerie A","28","1995","0.8","3","2","1","2","0","1","1","100.0","0","1","0","1","2","5","0","0",
"Claudio Echeverri","arARG","FW","Manchester City","engPremier League","18","2006","0.1","1","0","0","1","0","1","1","100.0","0","0","0","0","0","1","0","0",
"Ederson","brBRA","GK","Manchester City","engPremier League","30","1993","25.8","0","0","0","0","0","0","2","0.0","2","0","0","0","1","1","11","4",
"Éderson","brBRA","MF","Atalanta","itSerie A","25","1999","32.0","52","32","19","28","5","22","34","64.7","12","30","6","24","35","87","36","1",
"Noah Edjouma","frFRA","MF,FW","Toulouse","frLigue 1","18","2005","1.9","2","2","0","1","1","1","2","50.0","1","1","1","0","2","4","2","0",
"George Edmundson","engENG","DF","Ipswich Town","engPremier League","26","1997","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Odsonne Édouard","frFRA","MF,FW","Crystal Palace","engPremier League","26","1998","1.3","1","0","0","1","0","0","2","0.0","2","1","0","1","0","1","1","0",
"Odsonne Édouard","frFRA","FW","Leicester City","engPremier League","26","1998","0.3","1","1","1","0","0","0","0","","0","0","0","0","0","1","1","0",
"Samuel Edozie","engENG","DF,FW","Southampton","engPremier League","21","2003","0.7","3","1","0","1","2","2","2","100.0","0","0","0","0","0","3","0","0",
"Ronnie Edwards","engENG","DF","Southampton","engPremier League","21","2003","0.1","0","0","0","0","0","0","0","","0","1","1","0","0","0","0","0",
"Johannes Eggestein","deGER","FW","St. Pauli","deBundesliga","26","1998","20.6","5","3","0","2","3","1","5","20.0","4","5","0","5","0","5","8","0",
"Maximilian Eggestein","deGER","MF","Freiburg","deBundesliga","27","1996","31.6","57","32","21","26","10","24","43","55.8","19","37","10","27","39","96","54","1",
"Kingsley Ehizibue","nlNED","DF","Udinese","itSerie A","29","1995","27.8","55","35","31","18","6","25","41","61.0","16","41","14","27","23","78","70","5",
"Chidera Ejuke","ngNGA","FW","Sevilla","esLa Liga","26","1998","10.7","19","13","8","9","2","9","20","45.0","11","12","0","12","5","24","8","0",
"Jeff Ekhator","itITA","FW,MF","Genoa","itSerie A","17","2006","8.5","7","4","4","1","2","4","9","44.4","5","10","1","9","2","9","5","0",
"Hugo Ekitike","frFRA","FW","Eint Frankfurt","deBundesliga","22","2002","28.5","16","12","3","8","5","4","12","33.3","8","13","1","12","7","23","24","0",
"Jurgen Ekkelenkamp","nlNED","MF","Udinese","itSerie A","24","2000","21.0","36","25","10","22","4","18","35","51.4","17","26","4","22","12","48","26","0",
"Jacques Ekomie","gaGAB","DF,FW","Angers","frLigue 1","20","2003","7.7","22","14","9","10","3","8","12","66.7","4","16","5","11","4","26","14","0",
"Emmanuel Ekong","seSWE","MF,FW","Empoli","itSerie A","22","2002","2.1","4","3","0","2","2","3","3","100.0","0","2","1","1","1","5","1","0",
"Caleb Ekuban","ghGHA","FW","Genoa","itSerie A","30","1994","6.2","3","3","1","1","1","1","1","100.0","0","4","1","3","1","4","6","0",
"Pierre Ekwah Elimby","frFRA","MF","Saint-Étienne","frLigue 1","22","2002","28.6","54","33","18","30","6","34","56","60.7","22","26","12","14","47","101","72","1",
"Anthony Elanga","seSWE","FW,MF","Nott'ham Forest","engPremier League","22","2002","27.8","19","14","8","8","3","5","17","29.4","12","11","1","10","6","25","25","0",
"Meschak Elia","cdCOD","FW","Nantes","frLigue 1","26","1997","1.9","7","5","3","2","2","1","1","100.0","0","3","0","3","0","7","2","0",
"Mikael Ellertsson","isISL","DF,MF","Venezia","itSerie A","22","2002","27.4","58","26","37","14","7","33","61","54.1","28","42","5","37","17","75","79","0",
"Harvey Elliott","engENG","MF","Liverpool","engPremier League","21","2003","4.1","5","3","3","1","1","2","8","25.0","6","7","2","5","1","6","3","1",
"Elif Elmas","mkMKD","FW,MF","Torino","itSerie A","24","1999","11.3","10","7","3","5","2","4","10","40.0","6","8","2","6","6","16","5","2",
"Elif Elmas","mkMKD","MF","RB Leipzig","deBundesliga","24","1999","0.5","3","1","3","0","0","1","3","33.3","2","2","0","2","0","3","2","0",
"Aritz Elustondo","esESP","DF","Real Sociedad","esLa Liga","30","1994","16.2","20","11","15","3","2","11","19","57.9","8","17","12","5","11","31","96","0",
"Nico Elvedi","chSUI","DF","Gladbach","deBundesliga","27","1996","23.7","38","23","28","6","4","17","23","73.9","6","35","27","8","30","68","163","0",
"Adri Embarba","esESP","FW,MF","Rayo Vallecano","esLa Liga","32","1992","17.9","41","20","17","17","7","18","47","38.3","29","18","1","17","13","54","14","2",
"Breel Embolo","chSUI","FW,MF","Monaco","frLigue 1","27","1997","20.5","22","17","7","7","8","5","16","31.3","11","11","0","11","3","25","10","1",
"Emanuel Emegha","nlNED","FW","Strasbourg","frLigue 1","21","2003","25.5","6","6","1","2","3","2","6","33.3","4","18","5","13","1","7","30","0",
"Emerson","brBRA","DF","Milan","itSerie A","25","1999","15.3","45","28","24","16","5","16","34","47.1","18","13","2","11","14","59","56","0",
"Yunus Emre Konak","trTUR","FW,MF","Brentford","engPremier League","18","2006","0.5","4","4","0","4","0","1","2","50.0","1","2","0","2","0","4","0","0",
"Julio Enciso","pyPAR","MF,FW","Ipswich Town","engPremier League","20","2004","9.7","12","9","3","6","3","4","11","36.4","7","8","1","7","1","13","6","0",
"Julio Enciso","pyPAR","MF,FW","Brighton","engPremier League","20","2004","3.3","0","0","0","0","0","0","2","0.0","2","2","0","2","0","0","1","0",
"Wataru Endo","jpJPN","MF,DF","Liverpool","engPremier League","31","1993","3.0","12","8","7","5","0","6","10","60.0","4","8","1","7","6","18","9","0",
"Endrick","brBRA","FW","Real Madrid","esLa Liga","18","2006","4.0","1","1","1","0","0","1","3","33.3","2","0","0","0","4","5","1","0",
"Yannik Engelhardt","deGER","MF,DF","Como","itSerie A","23","2001","12.9","30","12","13","13","4","16","27","59.3","11","13","6","7","11","41","27","0",
"Arne Engels","beBEL","MF,FW","Augsburg","deBundesliga","20","2003","0.9","0","0","0","0","0","0","0","","0","1","1","0","0","0","0","0",
"Christian Eriksen","dkDEN","MF","Manchester Utd","engPremier League","32","1992","11.8","19","9","4","12","3","11","27","40.7","16","15","5","10","7","26","8","0",
"Martin Erlic","hrCRO","DF","Bologna","itSerie A","26","1998","3.7","2","0","0","2","0","1","2","50.0","1","5","4","1","2","4","9","0",
"Patrick Erras","deGER","DF","Holstein Kiel","deBundesliga","29","1995","9.2","8","5","6","2","0","2","9","22.2","7","13","11","2","9","17","64","0",
"Alfonso Espino","uyURU","DF","Rayo Vallecano","esLa Liga","32","1992","9.3","41","24","31","8","2","26","47","55.3","21","19","6","13","12","53","32","1",
"Sebastiano Esposito","itITA","FW,MF","Empoli","itSerie A","22","2002","25.9","57","29","15","31","11","18","35","51.4","17","20","2","18","12","69","14","0",
"Romain Esse","engENG","MF","Crystal Palace","engPremier League","19","2005","1.5","9","6","4","3","2","5","5","100.0","0","2","0","2","1","10","2","0",
"Samuel Essende","cdCOD","FW","Augsburg","deBundesliga","26","1998","18.2","7","6","1","3","3","3","4","75.0","1","13","2","11","0","7","11","1",
"Dario Essugo","ptPOR","MF","Las Palmas","esLa Liga","19","2005","21.5","59","45","28","26","5","28","46","60.9","18","28","11","17","42","101","47","7",
"Estanis","esESP","FW","Bologna","itSerie A","20","2003","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Nahuel Estévez","arARG","MF","Parma","itSerie A","28","1995","7.3","16","6","7","8","1","6","15","40.0","9","9","2","7","3","19","26","0",
"Pervis Estupiñán","ecECU","DF","Brighton","engPremier League","26","1998","26.7","65","43","33","25","7","34","51","66.7","17","20","5","15","37","102","65","2",
"Etienne Eto'o","cmCMR","FW","Rayo Vallecano","esLa Liga","21","2002","0.4","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","1","0",
"Karl Etta Eyong","cmCMR","MF,FW","Villarreal","esLa Liga","20","2003","0.4","0","0","0","0","0","0","1","0.0","1","1","0","1","0","0","0","0",
"Evanilson","brBRA","FW","Bournemouth","engPremier League","24","1999","25.8","16","10","6","5","5","8","12","66.7","4","11","2","9","1","17","21","0",
"Jake Evans","engENG","FW","Leicester City","engPremier League","15","2008","0.3","1","1","0","0","1","0","1","0.0","1","0","0","0","0","1","1","0",
"Jonny Evans","nirNIR","DF","Manchester Utd","engPremier League","36","1988","3.5","8","6","4","4","0","3","6","50.0","3","3","2","1","5","13","15","0",
"Edu Expósito","esESP","MF","Espanyol","esLa Liga","27","1996","11.6","23","13","9","13","1","9","23","39.1","14","3","0","3","15","38","21","2",
"Eberechi Eze","engENG","MF,FW","Crystal Palace","engPremier League","26","1998","28.8","39","22","14","16","9","17","36","47.2","19","27","0","27","11","50","10","3",
"Abde Ezzalzouli","maMAR","FW,MF","Betis","esLa Liga","22","2001","22.0","37","25","17","16","4","15","27","55.6","12","22","3","19","7","44","19","0",
"Giovanni Fabbian","itITA","MF","Bologna","itSerie A","21","2003","11.4","10","6","1","3","6","7","13","53.8","6","7","2","5","2","12","4","0",
"Łukasz Fabiański","plPOL","GK","West Ham","engPremier League","39","1985","12.9","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","5","1",
"Alieu Fadera","gmGAM","FW,DF","Como","itSerie A","22","2001","18.3","64","47","25","27","12","20","45","44.4","25","18","1","17","12","76","10","0",
"Wout Faes","beBEL","DF","Leicester City","engPremier League","26","1998","31.3","42","26","26","14","2","25","48","52.1","23","48","35","13","26","68","185","4",
"Nicolò Fagioli","itITA","MF","Fiorentina","itSerie A","23","2001","10.7","19","10","8","9","2","9","22","40.9","13","11","2","9","5","24","12","2",
"Nicolò Fagioli","itITA","MF","Juventus","itSerie A","23","2001","6.3","14","10","7","6","1","6","9","66.7","3","4","0","4","2","16","5","0",
"Romain Faivre","frFRA","MF,FW","Brest","frLigue 1","26","1998","10.0","13","10","4","5","4","5","10","50.0","5","8","0","8","4","17","3","1",
