Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Gabriel Jesus","brBRA","FW","Manchester City","engPremier League","20","1997","18.5","23","15","6","10","7","3","22","13.6","19","16","0","16","8","31","6","0",
"Juan Jesus","brBRA","DF","Roma","itSerie A","26","1991","18.4","42","30","25","15","2","18","34","52.9","16","18","9","9","39","81","63","0",
"Álvaro Jiménez","esESP","MF,FW","Getafe","esLa Liga","22","1995","5.9","15","8","5","6","4","8","21","38.1","13","6","0","6","1","16","6","0",
"Joaquín","esESP","MF,FW","Betis","esLa Liga","36","1981","27.5","22","19","11","10","1","4","16","25.0","12","17","2","15","15","37","38","0",
"Aron Jóhannsson","usUSA","MF,FW","Werder Bremen","deBundesliga","26","1990","3.1","4","3","2","2","0","1","7","14.3","6","3","0","3","1","5","5","0",
"Fabian Johnson","usUSA","MF,DF","Gladbach","deBundesliga","29","1987","5.2","16","10","7","7","2","6","7","85.7","1","10","2","8","2","18","13","0",
"Glen Johnson","engENG","DF","Stoke City","engPremier League","32","1984","6.1","7","5","5","2","0","3","12","25.0","9","7","2","5","10","17","23","0",
"Karl-Johan Johnsson","seSWE","GK","Guingamp","frLigue 1","27","1990","38.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","14","4",
"Miloš Jojić","rsSRB","MF","Köln","deBundesliga","25","1992","16.2","36","26","18","15","3","16","40","40.0","24","31","4","27","15","51","16","0",
"Jonathas","brBRA","FW","Hannover 96","deBundesliga","28","1989","7.0","7","3","2","4","1","1","2","50.0","1","3","1","2","0","7","9","0",
"Phil Jones","engENG","DF","Manchester Utd","engPremier League","25","1992","21.9","25","18","20","5","0","9","20","45.0","11","25","17","8","41","66","133","2",
"Nigel de Jong","nlNED","MF","Mainz 05","deBundesliga","32","1984","8.2","17","12","7","9","1","10","14","71.4","4","5","1","4","12","29","22","1",
"Jony","esESP","FW,MF","Málaga","esLa Liga","26","1991","2.4","3","2","2","0","1","0","4","0.0","4","1","0","1","2","5","1","0",
"Joan Jordán","esESP","MF","Eibar","esLa Liga","23","1994","27.0","31","24","8","19","4","10","68","14.7","58","24","0","24","30","61","12","0",
"Jorge","brBRA","DF","Monaco","frLigue 1","21","1996","21.3","69","40","34","25","10","23","38","60.5","15","19","2","17","66","135","86","0",
"Jorginho","itITA","MF","Napoli","itSerie A","25","1991","29.4","62","46","14","39","9","15","68","22.1","53","32","3","29","50","112","12","2",
"Willian José","brBRA","FW","Real Sociedad","esLa Liga","25","1991","30.8","10","7","1","5","4","2","9","22.2","7","10","1","9","5","15","31","0",
"Joselu","esESP","FW","Newcastle Utd","engPremier League","27","1990","19.0","22","17","10","11","1","7","34","20.6","27","25","2","23","11","33","39","0",
"Yann Jouffre","frFRA","FW,MF","Metz","frLigue 1","33","1984","3.1","3","2","0","2","1","1","6","16.7","5","5","1","4","3","6","2","0",
"Vukašin Jovanović","rsSRB","DF","Bordeaux","frLigue 1","21","1996","16.0","18","14","11","7","0","6","14","42.9","8","18","10","8","27","45","67","0",
"Stevan Jovetić","meMNE","FW","Monaco","frLigue 1","27","1989","8.4","4","4","0","3","1","0","9","0.0","9","5","0","5","3","7","3","0",
"Luka Jović","rsSRB","FW","Eint Frankfurt","deBundesliga","19","1997","10.4","5","5","0","5","0","1","3","33.3","2","6","2","4","1","6","2","0",
"Jozabed","esESP","MF","Celta Vigo","esLa Liga","26","1991","16.4","18","12","7","9","2","3","18","16.7","15","18","2","16","16","34","19","0",
"Juanfran","esESP","DF","La Coruña","esLa Liga","28","1988","34.0","64","44","38","22","4","35","65","53.8","30","29","11","18","63","127","121","0",
"Juanfran","esESP","DF","Atlético Madrid","esLa Liga","32","1985","14.5","33","24","21","9","3","21","32","65.6","11","14","4","10","26","59","35","0",
"Juankar","esESP","DF","Málaga","esLa Liga","27","1990","8.7","23","17","13","8","2","11","20","55.0","9","8","1","7","19","42","26","0",
"Juanmi","esESP","FW,MF","Real Sociedad","esLa Liga","24","1993","16.5","22","13","7","12","3","4","22","18.2","18","11","0","11","10","32","6","0",
"Juanpe","esESP","DF","Girona","esLa Liga","26","1991","34.1","48","30","28","20","0","30","43","69.8","13","27","19","8","53","101","137","0",
"Juanpi","veVEN","MF,FW","Málaga","esLa Liga","23","1994","6.8","11","8","2","7","2","3","8","37.5","5","7","0","7","6","17","1","0",
"Mariano Julio Izco","arARG","MF","Crotone","itSerie A","34","1983","2.0","6","4","2","4","0","2","4","50.0","2","2","0","2","4","10","1","0",
"Christopher Jullien","frFRA","DF","Toulouse","frLigue 1","24","1993","28.9","36","25","27","9","0","15","32","46.9","17","29","19","10","40","76","182","5",
"David Juncà","esESP","DF","Eibar","esLa Liga","23","1993","10.0","15","13","9","6","0","7","19","36.8","12","7","1","6","11","26","25","0",
"Gideon Jung","deGER","MF,DF","Hamburger SV","deBundesliga","22","1994","28.6","59","41","32","24","3","22","38","57.9","16","29","12","17","38","97","71","1",
"Sebastian Jung","deGER","DF","Wolfsburg","deBundesliga","27","1990","0.9","2","2","1","1","0","1","1","100.0","0","0","0","0","0","2","5","0",
"Zlatko Junuzović","atAUT","MF,FW","Werder Bremen","deBundesliga","29","1987","18.1","35","23","17","12","6","18","38","47.4","20","23","2","21","18","53","12","0",
"Mathias Jørgensen","dkDEN","DF","Huddersfield","engPremier League","27","1990","38.0","55","36","40","13","2","19","45","42.2","26","49","20","29","76","131","249","5",
"Christian Kabasele","beBEL","DF","Watford","engPremier League","26","1991","25.9","42","25","28","14","0","21","36","58.3","15","37","23","14","34","76","185","0",
"Younès Kaboul","frFRA","DF","Watford","engPremier League","31","1986","1.7","3","2","0","3","0","0","0","","0","4","2","2","2","5","15","0",
"Alexander Kačaniklić","seSWE","MF,FW","Nantes","frLigue 1","25","1991","3.5","8","5","7","1","0","5","10","50.0","5","5","2","3","6","14","7","0",
"Gojko Kačar","rsSRB","DF","Augsburg","deBundesliga","30","1987","2.5","7","6","6","1","0","3","7","42.9","4","3","2","1","4","11","7","0",
"Elias Kachunga","cdCOD","FW,MF","Huddersfield","engPremier League","25","1992","14.8","30","26","13","12","5","8","19","42.1","11","14","1","13","2","32","9","0",
"Pavel Kadeřábek","czCZE","FW,DF","Hoffenheim","deBundesliga","25","1992","24.4","44","30","22","18","4","20","44","45.5","24","27","8","19","34","78","45","1",
"Shinji Kagawa","jpJPN","MF","Dortmund","deBundesliga","28","1989","13.0","32","22","11","14","7","18","27","66.7","9","6","0","6","6","38","2","0",
"Sullay Kaikai","slSLE","MF","Crystal Palace","engPremier League","21","1995","0.2","1","0","0","1","0","0","0","","0","1","0","1","0","1","1","0",
"Florian Kainz","atAUT","MF,FW","Werder Bremen","deBundesliga","24","1992","19.0","33","25","9","18","6","9","19","47.4","10","23","0","23","17","50","13","0",
"Dominik Kaiser","deGER","MF,FW","RB Leipzig","deBundesliga","28","1988","3.1","5","5","1","3","1","4","11","36.4","7","6","0","6","1","6","8","0",
"Gaël Kakuta","cdCOD","MF,FW","Amiens","frLigue 1","26","1991","34.3","54","32","14","27","13","9","40","22.5","31","33","3","30","26","80","19","0",
"Nikola Kalinić","hrCRO","FW","Milan","itSerie A","29","1988","20.1","6","5","1","4","1","0","8","0.0","8","4","1","3","3","9","12","0",
"Salomon Kalou","ciCIV","FW,MF","Hertha BSC","deBundesliga","31","1985","24.5","19","11","12","5","2","9","17","52.9","8","37","1","36","10","29","29","0",
"Daichi Kamada","jpJPN","MF,FW","Eint Frankfurt","deBundesliga","20","1996","1.6","1","1","0","1","0","0","0","","0","0","0","0","1","2","0","0",
"François Kamano","gnGUI","FW","Bordeaux","frLigue 1","21","1996","22.4","32","24","11","14","7","10","35","28.6","25","18","2","16","15","47","8","0",
"Bingourou Kamara","snSEN","GK","Strasbourg","frLigue 1","20","1996","18.8","0","0","0","0","0","0","2","0.0","2","0","0","0","1","1","6","3",
"Boubacar Kamara","frFRA","DF,MF","Marseille","frLigue 1","17","1999","5.1","14","14","9","5","0","8","12","66.7","4","7","3","4","3","17","18","0",
"Marcin Kamiński","plPOL","DF","Stuttgart","deBundesliga","25","1992","12.6","17","14","5","11","1","12","18","66.7","6","12","3","9","30","47","55","0",
"Kevin Kampl","siSVN","MF","RB Leipzig","deBundesliga","26","1990","22.4","42","33","16","20","6","16","39","41.0","23","37","2","35","33","75","33","0",
"Kevin Kampl","siSVN","MF","Leverkusen","deBundesliga","26","1990","0.3","1","1","1","0","0","1","1","100.0","0","0","0","0","0","1","0","0",
"Harry Kane","engENG","FW","Tottenham","engPremier League","24","1993","34.2","17","12","2","8","7","4","15","26.7","11","15","4","11","5","22","19","0",
"Wilfried Kanga","ciCIV","FW,MF","Angers","frLigue 1","19","1998","1.9","2","2","0","2","0","0","2","0.0","2","0","0","0","0","2","1","0",
"Mamadou Kanouté","snSEN","FW,MF","Benevento","itSerie A","23","1993","0.4","0","0","0","0","0","0","0","","0","0","0","0","1","1","1","0",
"N'Golo Kanté","frFRA","MF","Chelsea","engPremier League","26","1991","33.3","113","77","55","52","6","33","92","35.9","59","40","4","36","85","198","29","3",
"Bartosz Kapustka","plPOL","FW,MF","Freiburg","deBundesliga","20","1996","2.6","9","5","2","6","1","4","6","66.7","2","4","0","4","3","12","0","0",
"Kenan Karaman","trTUR","MF,FW","Hannover 96","deBundesliga","23","1994","9.5","16","13","9","6","1","6","7","85.7","1","10","4","6","1","17","17","0",
"Yann Karamoh","frFRA","FW,MF","Inter","itSerie A","19","1998","5.4","3","1","1","1","1","0","3","0.0","3","4","0","4","4","7","1","1",
"Loris Karius","deGER","GK","Liverpool","engPremier League","24","1993","19.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","4","0",
"Orestis Karnezis","grGRE","GK","Watford","engPremier League","32","1985","14.4","0","0","0","0","0","0","2","0.0","2","0","0","0","1","1","3","3",
"Rick Karsdorp","nlNED","DF","Roma","itSerie A","22","1995","0.9","1","1","1","0","0","0","0","","0","0","0","0","1","2","0","0",
"Aleksandar Katai","rsSRB","MF,DF","Alavés","esLa Liga","26","1991","0.6","1","1","0","1","0","0","1","0.0","1","0","0","0","0","1","0","0",
"Florian Kath","deGER","FW,MF","Freiburg","deBundesliga","22","1994","7.5","15","10","3","9","3","9","17","52.9","8","9","0","9","8","23","1","0",
"Ole Käuper","deGER","MF","Werder Bremen","deBundesliga","20","1997","0.8","6","5","2","4","0","1","4","25.0","3","1","0","1","2","8","0","0",
"Eiji Kawashima","jpJPN","GK","Metz","frLigue 1","34","1983","28.5","1","1","1","0","0","1","3","33.3","2","0","0","0","3","4","9","2",
"Beram Kayal","ilISR","MF","Brighton","engPremier League","29","1988","8.3","18","11","10","7","1","6","26","23.1","20","11","4","7","12","30","9","0",
"Joris Kayembe","cdCOD","FW,MF","Nantes","frLigue 1","22","1994","1.0","1","0","1","0","0","0","4","0.0","4","0","0","0","0","1","4","0",
"Olarenwaju Kayode","ngNGA","FW,MF","Girona","esLa Liga","24","1993","4.3","3","3","1","2","0","0","4","0.0","4","1","0","1","1","4","0","0",
"Moise Kean","itITA","FW","Hellas Verona","itSerie A","17","2000","12.6","8","5","1","3","4","1","6","16.7","5","6","0","6","7","15","4","0",
"Michael Keane","engENG","DF","Everton","engPremier League","24","1993","28.4","33","25","26","5","2","19","43","44.2","24","39","28","11","53","86","214","0",
"Thilo Kehrer","deGER","DF","Schalke 04","deBundesliga","20","1996","26.3","81","64","41","36","4","46","68","67.6","22","42","12","30","35","116","113","2",
"Cheick Keita","mlMLI","DF","Bologna","itSerie A","21","1996","1.4","2","2","1","1","0","1","3","33.3","2","5","0","5","2","4","1","0",
"Naby Keïta","gnGUI","MF","RB Leipzig","deBundesliga","22","1995","21.8","65","48","25","33","7","17","43","39.5","26","26","3","23","36","101","18","0",
"Keko","esESP","MF,FW","Málaga","esLa Liga","25","1991","13.4","38","23","17","13","8","15","47","31.9","32","25","3","22","13","51","9","0",
"Martin Kelly","engENG","DF","Crystal Palace","engPremier League","27","1990","13.3","19","13","15","4","0","14","26","53.8","12","16","11","5","9","28","67","3",
"Marc-Oliver Kempf","deGER","DF","Freiburg","deBundesliga","22","1995","10.0","13","12","9","4","0","5","8","62.5","3","7","7","0","17","30","52","0",
"Kenedy","brBRA","MF,DF","Newcastle Utd","engPremier League","21","1996","11.4","31","17","16","13","2","12","35","34.3","23","12","1","11","14","45","11","0",
"Jonjoe Kenny","engENG","DF","Everton","engPremier League","20","1997","17.7","41","33","28","10","3","20","32","62.5","12","17","7","10","28","69","95","0",
"Ryan Kent","engENG","FW,MF","Freiburg","deBundesliga","20","1996","2.7","4","3","2","1","1","2","5","40.0","3","6","0","6","1","5","1","0",
"Christophe Kerbrat","frFRA","DF","Guingamp","frLigue 1","30","1986","36.9","62","45","47","14","1","35","65","53.8","30","49","40","9","62","124","249","2",
"Franck Kessié","ciCIV","MF","Milan","itSerie A","20","1996","36.3","48","34","20","19","9","17","44","38.6","27","47","11","36","26","74","45","3",
"Billy Ketkeophomphone","laLAO","MF","Angers","frLigue 1","27","1990","4.9","14","9","4","5","5","5","15","33.3","10","9","0","9","5","19","8","0",
"Driss Khalid","maMAR","FW","Toulouse","frLigue 1","18","1999","0.3","1","0","0","0","1","0","0","","0","0","0","0","0","1","2","0",
"Saîf-Eddine Khaoui","tnTUN","MF,FW","Troyes","frLigue 1","22","1995","21.7","57","25","22","27","8","15","50","30.0","35","12","2","10","27","84","9","0",
"Wahbi Khazri","tnTUN","FW,MF","Rennes","frLigue 1","26","1991","21.3","26","18","7","10","9","7","39","17.9","32","29","0","29","7","33","7","0",
"Rani Khedira","deGER","MF,DF","Augsburg","deBundesliga","23","1994","25.3","62","47","25","28","9","33","47","70.2","14","41","18","23","36","98","96","0",
"Sami Khedira","deGER","MF","Juventus","itSerie A","30","1987","21.2","14","9","1","9","4","2","23","8.7","21","13","3","10","20","34","20","0",
"Stefan Kießling","deGER","DF,MF","Leverkusen","deBundesliga","33","1984","0.9","0","0","0","0","0","0","0","","0","2","0","2","0","0","1","0",
"Kiké","esESP","FW","Eibar","esLa Liga","27","1989","27.3","14","8","1","7","6","2","11","18.2","9","15","1","14","10","24","14","0",
"Joshua Kimmich","deGER","DF","Bayern Munich","deBundesliga","22","1995","25.9","32","23","14","13","5","20","38","52.6","18","26","5","21","20","52","40","0",
"Presnel Kimpembe","frFRA","DF","Paris S-G","frLigue 1","21","1995","26.9","39","28","20","18","1","9","14","64.3","5","17","10","7","24","63","80","1",
"Andy King","wlsWAL","MF","Leicester City","engPremier League","28","1988","6.0","8","5","0","5","3","0","3","0.0","3","4","2","2","5","13","13","0",
"Andy King","wlsWAL","MF","Swansea City","engPremier League","28","1988","7.9","18","11","10","8","0","5","14","35.7","9","7","0","7","6","24","14","1",
"Joshua King","noNOR","FW,MF","Bournemouth","engPremier League","25","1992","27.3","36","26","11","17","8","4","27","14.8","23","23","3","20","4","40","14","1",
"Simon Kjær","dkDEN","DF","Sevilla","esLa Liga","28","1989","17.5","35","24","25","8","2","13","22","59.1","9","16","10","6","32","67","109","0",
"Davy Klaassen","nlNED","MF,FW","Everton","engPremier League","24","1993","2.8","3","1","1","2","0","2","6","33.3","4","2","1","1","1","4","2","0",
"Felix Klaus","deGER","MF,FW","Hannover 96","deBundesliga","24","1992","22.0","48","38","20","21","7","23","50","46.0","27","29","4","25","8","56","28","0",
"Ragnar Klavan","eeEST","DF","Liverpool","engPremier League","31","1985","16.1","14","10","6","7","1","6","12","50.0","6","11","5","6","15","29","85","1",
"Tim Kleindienst","deGER","FW,DF","Freiburg","deBundesliga","21","1995","12.6","22","15","6","12","4","4","17","23.5","13","17","3","14","6","28","21","0",
"Lukas Klostermann","deGER","DF","RB Leipzig","deBundesliga","21","1996","24.3","56","41","34","18","4","28","37","75.7","9","33","6","27","33","89","79","0",
"Lukas Klünter","deGER","DF,FW","Köln","deBundesliga","21","1996","14.8","25","20","16","8","1","16","24","66.7","8","11","2","9","13","38","28","1",
"Robin Knoche","deGER","DF","Wolfsburg","deBundesliga","25","1992","23.4","34","20","26","8","0","25","35","71.4","10","36","24","12","25","59","89","1",
"Anthony Knockaert","frFRA","MF,FW","Brighton","engPremier League","25","1991","26.9","39","26","25","11","3","16","55","29.1","39","29","3","26","23","62","16","0",
"Törles Knöll","deGER","MF,FW","Hamburger SV","deBundesliga","19","1997","0.2","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Robin Koch","deGER","MF,DF","Freiburg","deBundesliga","21","1996","21.3","34","24","21","13","0","10","18","55.6","8","27","11","16","35","69","67","0",
"Kenan Kodro","baBIH","FW,DF","Mainz 05","deBundesliga","23","1993","2.6","1","1","0","1","0","0","0","","0","1","0","1","3","4","0","0",
"Hervé Koffi","bfBFA","GK","Lille","frLigue 1","20","1996","4.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","1","1",
"Dominik Kohr","deGER","MF","Leverkusen","deBundesliga","23","1994","18.5","49","26","20","25","4","25","41","61.0","16","39","5","34","30","79","24","0",
"Seybou Koita","neNIG","FW","Amiens","frLigue 1","23","1994","2.4","1","1","1","0","0","1","1","100.0","0","0","0","0","0","1","2","0",
"Koke","esESP","MF","Atlético Madrid","esLa Liga","25","1992","30.6","75","45","31","32","12","27","95","28.4","68","40","3","37","24","99","38","0",
"Aleksandar Kolarov","rsSRB","DF","Roma","itSerie A","31","1985","34.0","58","47","34","16","8","27","49","55.1","22","24","7","17","53","111","100","2",
"Sead Kolašinac","baBIH","DF","Arsenal","engPremier League","24","1993","23.9","49","37","28","13","8","20","39","51.3","19","15","3","12","26","75","56","0",
"Vincent Kompany","beBEL","DF","Manchester City","engPremier League","31","1986","15.5","20","11","14","5","1","13","19","68.4","6","10","8","2","16","36","73","1",
"Ibrahima Konaté","frFRA","DF","RB Leipzig","deBundesliga","18","1999","13.6","32","25","20","12","0","18","23","78.3","5","14","3","11","20","52","66","0",
"Moussa Konaté","snSEN","FW","Amiens","frLigue 1","24","1993","27.5","8","6","1","4","3","3","23","13.0","20","10","2","8","3","11","11","0",
"Geoffrey Kondogbia","cfCTA","MF","Valencia","esLa Liga","24","1993","29.0","88","57","38","43","7","23","68","33.8","45","46","14","32","62","150","66","0",
"Bakary Koné","bfBFA","DF","Strasbourg","frLigue 1","29","1988","27.4","26","17","23","3","0","12","31","38.7","19","20","10","10","33","59","122","2",
"Terence Kongolo","nlNED","DF","Huddersfield","engPremier League","23","1994","11.7","33","20","19","13","1","14","22","63.6","8","12","6","6","32","65","71","0",
"Terence Kongolo","nlNED","DF","Monaco","frLigue 1","23","1994","2.9","6","4","4","2","0","0","2","0.0","2","5","3","2","5","11","14","0",
"Yevhen Konoplyanka","uaUKR","FW,MF","Schalke 04","deBundesliga","27","1989","17.4","11","9","3","4","4","3","11","27.3","8","18","1","17","5","16","6","0",
"Julian Korb","deGER","DF,MF","Hannover 96","deBundesliga","25","1992","26.0","52","41","27","19","6","37","68","54.4","31","30","2","28","22","74","77","0",
"Laurent Koscielny","frFRA","DF","Arsenal","engPremier League","31","1985","24.7","43","21","27","12","4","19","33","57.6","14","28","15","13","54","97","138","3",
"Filip Kostić","rsSRB","FW,MF","Hamburger SV","deBundesliga","24","1992","27.1","48","38","16","21","11","20","41","48.8","21","42","1","41","10","58","12","0",
"Christian Kouakou","ciCIV","MF,FW","Caen","frLigue 1","26","1991","9.4","24","13","14","8","2","5","19","26.3","14","16","1","15","8","32","6","1",
"Rominigue Kouamé","mlMLI","DF,MF","Lille","frLigue 1","20","1996","2.2","5","2","2","2","1","2","3","66.7","1","1","0","1","5","10","0","0",
"Tomáš Koubek","czCZE","GK","Rennes","frLigue 1","24","1992","34.0","0","0","0","0","0","0","1","0.0","1","0","0","0","3","3","22","3",
"Kalidou Koulibaly","snSEN","DF","Napoli","itSerie A","26","1991","34.1","54","42","31","19","4","20","40","50.0","20","36","16","20","40","94","119","3",
"Jules Koundé","frFRA","DF","Bordeaux","frLigue 1","18","1998","17.7","26","19","19","7","0","13","17","76.5","4","14","11","3","14","40","97","0",
"Cheikhou Kouyaté","snSEN","MF","West Ham","engPremier League","27","1989","31.1","71","49","43","26","2","23","62","37.1","39","31","11","20","32","103","56","1",
"Mateo Kovačić","hrCRO","MF","Real Madrid","esLa Liga","23","1994","11.0","37","27","19","18","0","8","27","29.6","19","9","4","5","5","42","5","0",
"Maksym Koval","uaUKR","GK","La Coruña","esLa Liga","24","1992","1.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2",
"Dawid Kownacki","plPOL","FW","Sampdoria","itSerie A","20","1997","9.1","8","7","1","4","3","3","11","27.3","8","7","0","7","1","9","5","0",
"Vincent Koziello","frFRA","MF","Nice","frLigue 1","21","1995","9.0","16","8","9","5","2","5","16","31.3","11","8","3","5","19","35","7","1",
"Vincent Koziello","frFRA","MF","Köln","deBundesliga","21","1995","8.8","28","21","6","21","1","10","21","47.6","11","9","0","9","10","38","5","1",
"Thomas Kraft","deGER","GK","Hertha BSC","deBundesliga","29","1988","3.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Emil Krafth","seSWE","DF","Bologna","itSerie A","22","1994","10.5","23","16","14","8","1","10","19","52.6","9","12","4","8","16","39","39","1",
"Oliver Kragl","deGER","MF","Crotone","itSerie A","27","1990","1.1","1","0","0","1","0","0","0","","0","1","0","1","2","3","2","0",
"Andrej Kramarić","hrCRO","FW,MF","Hoffenheim","deBundesliga","26","1991","24.8","8","6","4","3","1","3","8","37.5","5","15","0","15","6","14","7","0",
"Christoph Kramer","deGER","MF","Gladbach","deBundesliga","26","1991","23.9","89","70","43","34","12","39","76","51.3","37","29","4","25","43","132","37","1",
"Ladislav Krejčí","czCZE","MF,FW","Bologna","itSerie A","25","1992","4.4","7","5","1","3","3","1","5","20.0","4","3","0","3","2","9","3","0",
"Rene Krhin","siSVN","MF","Nantes","frLigue 1","27","1990","14.6","18","12","7","11","0","3","17","17.6","14","11","2","9","16","34","39","0",
"Bojan Krkić","esESP","MF","Stoke City","engPremier League","26","1990","0.8","0","0","0","0","0","0","1","0.0","1","1","0","1","0","0","0","0",
"Bojan Krkić","esESP","FW,MF","Alavés","esLa Liga","26","1990","4.9","2","1","1","1","0","1","2","50.0","1","5","0","5","3","5","0","0",
"Michael Krohn-Dehli","dkDEN","MF","La Coruña","esLa Liga","34","1983","8.1","12","9","6","5","1","4","17","23.5","13","2","0","2","13","25","7","0",
"Michael Krohn-Dehli","dkDEN","MF,FW","Sevilla","esLa Liga","34","1983","6.0","13","7","4","5","4","6","11","54.5","5","5","0","5","4","17","7","0",
"Toni Kroos","deGER","MF","Real Madrid","esLa Liga","27","1990","25.1","55","35","19","29","7","22","59","37.3","37","20","2","18","16","71","10","1",
"Max Kruse","deGER","FW","Werder Bremen","deBundesliga","29","1988","27.3","17","12","3","10","4","5","22","22.7","17","9","0","9","11","28","4","1",
"Grzegorz Krychowiak","plPOL","MF","West Brom","engPremier League","27","1990","18.2","39","24","18","17","4","12","49","24.5","37","23","5","18","45","84","23","0",
"Lukas Kübler","deGER","DF,MF","Freiburg","deBundesliga","24","1992","12.8","31","19","16","15","0","13","23","56.5","10","15","6","9","18","49","41","0",
"Jasmin Kurtić","siSVN","MF,FW","SPAL","itSerie A","28","1989","16.0","28","18","13","11","4","5","21","23.8","16","13","1","12","17","45","25","0",
"Jasmin Kurtić","siSVN","MF","Atalanta","itSerie A","28","1989","7.4","12","7","6","3","3","3","7","42.9","4","7","0","7","5","17","4","0",
"Layvin Kurzawa","frFRA","DF","Paris S-G","frLigue 1","24","1992","18.9","44","32","20","15","9","15","39","38.5","24","16","3","13","35","79","41","2",
"Filip Kusić","rsSRB","DF,MF","Köln","deBundesliga","21","1996","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Zdravko Kuzmanović","rsSRB","MF","Málaga","esLa Liga","29","1987","5.3","4","4","1","3","0","0","5","0.0","5","2","2","0","4","8","9","0",
"Han Kwang-song","kpPRK","FW","Cagliari","itSerie A","18","1998","3.1","1","1","0","0","1","0","4","0.0","4","4","0","4","0","1","0","0",
"Enock Kwateng","frFRA","DF","Nantes","frLigue 1","20","1997","1.0","8","6","6","2","0","7","11","63.6","4","2","0","2","1","9","7","0",
"Alberto de la Bella","esESP","DF","Real Sociedad","esLa Liga","31","1985","17.0","36","22","25","10","1","16","28","57.1","12","19","5","14","21","57","54","0",
"Rajiv van La Parra","nlNED","FW,MF","Huddersfield","engPremier League","26","1991","23.7","41","29","18","15","8","12","41","29.3","29","27","1","26","21","62","8","1",
"Brighton Labeau","mqMTQ","FW","Amiens","frLigue 1","21","1996","0.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Gaëtan Laborde","frFRA","FW","Bordeaux","frLigue 1","23","1994","10.6","9","7","1","6","2","2","7","28.6","5","8","2","6","1","10","7","1",
"Alexandre Lacazette","frFRA","FW","Arsenal","engPremier League","26","1991","24.5","24","17","6","11","7","4","27","14.8","23","19","3","16","7","31","5","0",
"Mehdi Lacen","dzALG","MF","Málaga","esLa Liga","33","1984","11.7","35","19","18","17","0","14","38","36.8","24","13","1","12","15","50","11","0",
"Mehdi Lacen","dzALG","MF","Getafe","esLa Liga","33","1984","0.7","3","1","2","1","0","0","0","","0","1","0","1","0","3","1","0",
"Léo Lacroix","chSUI","DF","Saint-Étienne","frLigue 1","25","1992","8.6","13","8","8","5","0","5","9","55.6","4","6","3","3","11","24","54","1",
"Freddie Ladapo","engENG","FW","Crystal Palace","engPremier League","24","1993","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Alban Lafont","ciCIV","GK","Toulouse","frLigue 1","18","1999","38.0","1","0","1","0","0","1","4","25.0","3","0","0","0","2","3","20","5",
"Víctor Laguardia","esESP","DF","Alavés","esLa Liga","27","1989","17.0","20","15","13","5","2","11","19","57.9","8","23","14","9","29","49","109","0",
"Konrad Laimer","atAUT","DF,MF","RB Leipzig","deBundesliga","20","1997","14.9","57","39","31","22","4","28","57","49.1","29","37","2","35","11","68","32","0",
"Kenny Lala","mgMAD","DF","Strasbourg","frLigue 1","25","1991","30.3","87","47","53","28","6","21","47","44.7","26","18","10","8","42","129","70","2",
"Adam Lallana","engENG","MF,FW","Liverpool","engPremier League","29","1988","2.7","3","1","3","0","0","2","10","20.0","8","3","0","3","1","4","1","0",
"Eugenio Lamanna","itITA","GK","Genoa","itSerie A","27","1989","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Érik Lamela","arARG","FW,MF","Tottenham","engPremier League","25","1992","9.4","23","13","9","7","7","3","20","15.0","17","11","1","10","7","30","5","0",
"Ádám Lang","huHUN","DF","Dijon","frLigue 1","24","1993","2.6","3","1","3","0","0","3","5","60.0","2","2","1","1","3","6","12","0",
"Sebastian Langkamp","deGER","DF","Hertha BSC","deBundesliga","29","1988","10.6","15","12","9","6","0","11","18","61.1","7","7","4","3","21","36","58","1",
"Sebastian Langkamp","deGER","DF","Werder Bremen","deBundesliga","29","1988","4.6","7","3","4","3","0","4","4","100.0","0","7","5","2","8","15","18","0",
"Manuel Lanzini","arARG","MF,FW","West Ham","engPremier League","24","1993","22.7","20","11","6","11","3","2","34","5.9","32","7","1","6","30","50","5","2",
"Gianluca Lapadula","pePER","FW","Genoa","itSerie A","27","1990","16.6","8","5","4","4","0","1","11","9.1","10","7","1","6","3","11","8","0",
"Aymeric Laporte","esESP","DF","Manchester City","engPremier League","23","1994","9.0","8","7","6","2","0","3","8","37.5","5","2","1","1","11","19","27","0",
