Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Ellyes Skhiri","tnTUN","MF","Köln","deBundesliga","26","1995","22","1,820","83","59.5","20.2","20","88","18","2","27","0","1.64","33","25","+8","+0.40","+0.76","29.2","29.4","-0.1","-0.01","+0.02",
"Oliver Skipp","engENG","MF","Tottenham","engPremier League","20","2000","18","1,350","75","39.5","15.0","14","87","12","4","34","1","1.78","21","13","+8","+0.53","-0.38","20.9","16.0","+4.9","+0.33","-0.41",
"Leo Skiri Østigård","noNOR","DF","Genoa","itSerie A","21","1999","15","1,172","78","34.3","13.0","13","85","12","2","35","1","0.93","5","19","-14","-1.08","-0.31","14.0","18.5","-4.5","-0.34","+0.15",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","30","1991","36","3,240","90","94.7","36.0","36","90","36","0","","0","1.17","41","53","-12","-0.33","-0.83","42.9","49.8","-6.9","-0.19","+0.21",
"Andreas Skov Olsen","dkDEN","FW,DF","Bologna","itSerie A","21","1999","18","747","42","21.8","8.3","6","74","2","12","26","2","1.33","13","16","-3","-0.36","-0.09","9.1","12.0","-2.9","-0.35","-0.18",
"Robert Skov","dkDEN","FW,DF","Hoffenheim","deBundesliga","25","1996","12","368","31","12.0","4.1","3","71","1","9","17","4","0.75","5","11","-6","-1.47","-1.60","5.2","8.6","-3.3","-0.82","-1.05",
"Milan Škriniar","skSVK","DF","Inter","itSerie A","26","1995","35","3,150","90","92.1","35.0","35","90","35","0","","3","2.20","77","32","+45","+1.29","-1.05","75.1","37.2","+37.9","+1.08","-0.45",
"Petar Škuletić","rsSRB","FW","Montpellier","frLigue 1","31","1990","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Cieran Slicker","sctSCO","GK","Manchester City","engPremier League","18","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Islam Slimani","dzALG","FW","Lyon","frLigue 1","33","1988","12","573","48","16.8","6.4","6","72","1","6","23","2","1.33","7","9","-2","-0.31","-0.85","8.8","8.7","+0.2","+0.02","-0.36",
"Thierry Small","engENG","DF,MF","Southampton","engPremier League","16","2004","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"William Smallbone","ieIRL","MF,FW","Southampton","engPremier League","21","2000","4","133","33","3.9","1.5","2","57","0","2","10","12","0.25","3","5","-2","-1.35","-0.75","1.1","2.9","-1.8","-1.19","-0.82",
"Chris Smalling","engENG","DF","Roma","itSerie A","31","1989","27","2,091","77","61.1","23.2","23","89","21","4","12","3","1.59","35","28","+7","+0.30","-0.31","35.7","21.1","+14.6","+0.63","-0.20",
"Justin Smith","caCAN","MF","Nice","frLigue 1","18","2003","0","","","","","0","","0","0","","10","","","","","","","","","","","",
"Emile Smith Rowe","engENG","MF,FW","Arsenal","engPremier League","21","2000","33","1,921","58","56.2","21.3","21","80","10","12","19","2","1.73","28","28","0","0.00","-0.78","30.5","29.0","+1.5","+0.07","-0.73",
"Cédric Soares","ptPOR","DF","Arsenal","engPremier League","29","1991","21","1,486","71","43.5","16.5","16","86","12","5","24","12","1.86","22","27","-5","-0.30","-1.14","26.4","23.1","+3.2","+0.20","-0.34",
"Danilo Soares","brBRA","DF","Bochum","deBundesliga","29","1991","30","2,564","85","83.8","28.5","30","85","26","0","","1","1.30","32","41","-9","-0.32","+0.59","34.4","45.5","-11.2","-0.39","+0.33",
"Rubén Sobrino","esESP","MF","Valencia","esLa Liga","29","1992","1","14","14","0.4","0.2","0","","0","1","14","2","3.00","0","0","0","0.00","+0.13","0.0","0.6","-0.6","-3.57","-3.36",
"Rubén Sobrino","esESP","FW,MF","Cádiz","esLa Liga","29","1992","33","1,861","56","54.4","20.7","19","82","9","14","22","1","1.06","18","31","-13","-0.63","-0.46","24.6","28.3","-3.7","-0.18","+0.11",
"Alex Sola","esESP","DF,FW","Real Sociedad","esLa Liga","22","1999","2","41","21","1.2","0.5","0","","0","2","21","3","3.00","0","0","0","0.00","-0.08","0.5","0.2","+0.3","+0.72","+0.38",
"Augusto Solari","arARG","MF,DF","Celta Vigo","esLa Liga","29","1992","26","714","27","20.9","7.9","4","56","0","22","22","7","1.12","5","13","-8","-1.01","-1.27","11.1","13.1","-1.9","-0.24","-0.22",
"Roberto Soldado","esESP","FW","Levante","esLa Liga","36","1985","18","664","37","19.4","7.4","7","68","0","11","17","7","0.78","11","15","-4","-0.54","+0.14","10.7","8.4","+2.3","+0.31","+0.38",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","24","1997","32","2,474","77","72.3","27.5","28","83","15","4","39","0","1.41","38","33","+5","+0.18","+1.13","28.6","32.2","-3.6","-0.13","+0.36",
"Marco Soler","esESP","DF","Elche","esLa Liga","21","2000","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Marco Somma","itITA","DF","Sampdoria","itSerie A","19","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","32","1988","33","2,970","90","97.1","33.0","33","90","33","0","","1","1.33","53","60","-7","-0.21","-0.21","54.8","54.1","+0.6","+0.02","-0.26",
"Maximilian Somnitz","deGER","MF","Union Berlin","deBundesliga","18","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Son","esESP","DF","Levante","esLa Liga","27","1994","26","1,971","76","57.6","21.9","22","83","13","4","36","9","1.04","31","40","-9","-0.41","+0.58","33.6","28.9","+4.7","+0.22","+0.50",
"Brandon Soppy","frFRA","DF,MF","Udinese","itSerie A","19","2002","28","777","28","22.7","8.6","7","65","0","21","15","8","1.04","13","12","+1","+0.12","+0.05","11.3","11.0","+0.3","+0.03","+0.08",
"David Soria","esESP","GK","Getafe","esLa Liga","28","1993","38","3,414","90","99.8","37.9","38","90","37","0","","0","1.03","32","41","-9","-0.24","-15.24","29.1","38.5","-9.4","-0.25","-0.79",
"Roberto Soriano","itITA","MF","Bologna","itSerie A","30","1991","35","2,622","75","76.7","29.1","32","79","14","3","32","0","1.20","36","40","-4","-0.14","+0.65","34.7","36.2","-1.5","-0.05","+0.65",
"Alberto Soro","esESP","MF,FW","Granada","esLa Liga","22","1999","16","578","36","16.9","6.4","7","68","1","9","11","18","1.06","11","14","-3","-0.47","-0.02","8.2","13.1","-4.9","-0.76","-0.21",
"Borna Sosa","hrCRO","DF,FW","Stuttgart","deBundesliga","23","1998","28","2,498","89","81.6","27.8","28","89","26","0","","0","1.04","36","47","-11","-0.40","+0.72","35.5","41.5","-6.0","-0.22","+0.46",
"Hugo Sotelo","esESP","FW","Celta Vigo","esLa Liga","17","2003","1","2","2","0.1","0.0","0","","0","1","2","4","3.00","0","1","-1","-45.00","-45.03","0.0","0.1","-0.1","-6.68","-6.62",
"Florian Sotoca","frFRA","FW,MF","Lens","frLigue 1","30","1990","35","2,480","71","72.5","27.6","28","81","11","7","30","1","1.77","48","36","+12","+0.44","+0.24","35.0","31.5","+3.5","+0.13","-0.25",
"Riccardo Sottil","itITA","FW","Fiorentina","itSerie A","22","1999","24","1,239","52","36.2","13.8","14","73","2","10","21","9","1.50","16","19","-3","-0.22","-0.67","20.9","14.3","+6.5","+0.48","-0.06",
"Cheick Souaré","frFRA","MF","Marseille","frLigue 1","18","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Tomáš Souček","czCZE","MF","West Ham","engPremier League","26","1995","35","3,062","87","89.5","34.0","34","90","33","1","14","1","1.43","51","46","+5","+0.15","-0.86","42.8","49.1","-6.3","-0.18","-1.23",
"Matìas Soulé","arARG","FW","Juventus","itSerie A","18","2003","2","5","3","0.1","0.1","0","","0","2","3","7","2.00","0","0","0","0.00","-0.53","0.9","0.0","+0.9","+15.66","+15.33",
"Sambou Soumano","snSEN","FW,MF","Lorient","frLigue 1","20","2001","21","447","21","13.1","5.0","4","66","0","17","11","3","0.81","6","6","0","0.00","+0.85","7.9","4.2","+3.7","+0.74","+1.13",
"Adama Soumaoro","frFRA","DF","Bologna","itSerie A","29","1992","28","2,266","81","66.3","25.2","26","86","23","2","19","5","1.25","27","26","+1","+0.04","+0.98","30.3","32.2","-1.9","-0.07","+0.38",
"Lassine Soumaoro","mlMLI","DF","Troyes","frLigue 1","18","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Boubakary Soumaré","frFRA","MF","Leicester City","engPremier League","22","1999","19","1,102","58","32.2","12.2","12","77","6","7","26","7","1.37","19","27","-8","-0.65","-1.08","16.0","19.4","-3.4","-0.27","+0.04",
"Madyan Sounni","frFRA","FW","Lyon","frLigue 1","18","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Arnaud Souquet","frFRA","DF","Montpellier","frLigue 1","29","1992","34","2,334","69","68.2","25.9","27","83","14","7","13","3","1.18","35","39","-4","-0.15","+0.51","31.2","40.2","-9.1","-0.35","+0.09",
"Djibril Sow","chSUI","MF","Eint Frankfurt","deBundesliga","24","1997","31","2,415","78","78.9","26.8","28","84","18","3","19","0","1.32","37","36","+1","+0.04","+0.73","35.2","36.3","-1.1","-0.04","+0.56",
"Noé Sow","snSEN","DF","Brest","frLigue 1","22","1998","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Saidou Sow","gnGUI","DF","Saint-Étienne","frLigue 1","19","2002","13","989","76","28.9","11.0","11","83","9","2","36","9","0.62","13","27","-14","-1.27","-0.50","10.6","16.2","-5.6","-0.51","+0.03",
"Samba Sow","mlMLI","MF","Lens","frLigue 1","32","1989","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Çağlar Söyüncü","trTUR","DF","Leicester City","engPremier League","25","1996","28","2,497","89","73.0","27.7","28","89","27","0","","8","1.32","41","44","-3","-0.11","-0.69","31.8","42.5","-10.7","-0.39","-0.31",
"Jonathan Spedalieri","itITA","DF","Napoli","itSerie A","19","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Leonardo Spinazzola","itITA","DF","Roma","itSerie A","28","1993","3","127","42","3.7","1.4","2","63","0","1","1","4","1.33","3","1","+2","+1.42","+1.03","2.9","0.9","+2.0","+1.44","+0.76",
"Marco Sportiello","itITA","GK","Atalanta","itSerie A","29","1992","5","450","90","13.2","5.0","5","90","5","0","","31","0.50","3","6","-3","-0.60","-1.21","8.4","4.8","+3.7","+0.73","+0.32",
"Tony Springett","ieIRL","MF,FW","Norwich City","engPremier League","18","2002","3","141","47","4.1","1.6","1","66","0","2","38","3","0.00","0","6","-6","-3.83","-2.32","1.6","4.7","-3.1","-1.96","-0.86",
"Jerry St. Juste","nlNED","DF","Mainz 05","deBundesliga","24","1996","8","604","76","19.7","6.7","7","80","6","1","45","2","1.25","7","4","+3","+0.45","+0.37","9.4","5.8","+3.6","+0.53","+0.42",
"Anton Stach","deGER","MF","Mainz 05","deBundesliga","22","1998","29","1,861","64","60.8","20.7","20","83","9","9","22","2","1.17","31","33","-2","-0.10","-0.62","28.5","30.7","-2.2","-0.11","-0.76",
"Kostas Stafylidis","grGRE","DF,MF","Bochum","deBundesliga","27","1993","24","1,388","58","45.4","15.4","15","80","7","9","22","3","1.33","15","27","-12","-0.78","-0.67","18.6","25.2","-6.5","-0.45","-0.01",
"Luca Stanga","itITA","DF","Milan","itSerie A","19","2002","1","3","3","0.1","0.0","0","","0","1","3","3","3.00","0","0","0","0.00","-1.00","0.0","0.0","0.0","+0.45","-0.18",
"Josip Stanišić","hrCRO","DF","Bayern Munich","deBundesliga","21","2000","13","644","50","21.0","7.2","6","78","2","7","25","10","2.46","25","9","+16","+2.24","+0.60","20.2","8.2","+11.9","+1.66","+0.15",
"Niklas Stark","deGER","DF","Hertha BSC","deBundesliga","26","1995","26","2,031","78","66.4","22.6","22","89","21","4","20","1","1.15","26","44","-18","-0.80","+0.60","21.6","33.8","-12.1","-0.54","+0.24",
"Jason Steele","engENG","GK","Brighton","engPremier League","30","1990","1","90","90","2.6","1.0","1","90","1","0","","32","0.00","0","2","-2","-2.00","-2.00","0.4","0.7","-0.3","-0.31","-0.41",
"Jed Steer","engENG","GK","Aston Villa","engPremier League","28","1992","1","90","90","2.6","1.0","1","90","1","0","","18","0.00","0","3","-3","-3.00","-3.03","1.2","1.3","-0.1","-0.08","+0.05",
"Renato Steffen","chSUI","FW,MF","Wolfsburg","deBundesliga","29","1991","20","967","48","31.6","10.7","13","64","1","7","19","11","1.55","8","18","-10","-0.93","-0.89","14.1","14.0","+0.1","+0.01","0.00",
"Zack Steffen","usUSA","GK","Manchester City","engPremier League","26","1995","1","90","90","2.6","1.0","1","90","1","0","","29","3.00","2","0","+2","+2.00","+0.08","2.1","0.9","+1.2","+1.22","-0.47",
"Calvin Stengs","nlNED","MF","Nice","frLigue 1","22","1998","24","1,073","45","31.4","11.9","11","76","1","13","19","8","1.71","14","8","+6","+0.50","+0.12","19.9","14.9","+5.0","+0.42","+0.11",
"Pascal Stenzel","deGER","DF","Stuttgart","deBundesliga","25","1996","16","899","56","29.4","10.0","9","80","6","7","26","11","0.88","9","13","-4","-0.40","+0.18","14.5","14.6","-0.1","-0.01","+0.41",
"Dale Stephens","engENG","MF","Burnley","engPremier League","32","1989","3","124","41","3.6","1.4","1","90","1","2","17","16","1.33","0","0","0","0.00","+0.52","1.1","1.0","+0.1","+0.07","+0.54",
"Jack Stephens","engENG","DF","Southampton","engPremier League","27","1994","11","811","74","23.7","9.0","9","84","8","2","28","11","0.73","8","19","-11","-1.22","-0.77","9.5","16.1","-6.6","-0.73","-0.43",
"Raheem Sterling","engENG","FW","Manchester City","engPremier League","26","1994","30","2,128","71","62.2","23.6","23","85","17","7","24","7","2.43","64","17","+47","+1.99","+0.18","57.5","16.9","+40.7","+1.72","+0.09",
"Finley Stevens","wlsWAL","DF","Brentford","engPremier League","18","2003","1","15","15","0.4","0.2","0","","0","1","15","22","0.00","0","0","0","0.00","+0.21","0.4","0.0","+0.4","+2.46","+2.54",
"Angelo Stiller","deGER","MF","Hoffenheim","deBundesliga","20","2001","26","1,693","65","55.3","18.8","18","83","12","8","24","5","1.23","34","39","-5","-0.27","-0.46","31.3","36.6","-5.2","-0.28","-0.87",
"Lars Stindl","deGER","MF,FW","Gladbach","deBundesliga","32","1988","26","1,629","63","53.2","18.1","20","77","7","6","14","1","1.42","29","23","+6","+0.33","+1.15","29.7","28.1","+1.6","+0.09","+0.11",
"Riccardo Stivanello","itITA","DF","Bologna","itSerie A","17","2004","1","45","45","1.3","0.5","0","","0","1","45","4","3.00","1","0","+1","+2.00","+2.32","0.5","0.5","0.0","-0.10","+0.11",
"Kevin Stöger","atAUT","MF","Mainz 05","deBundesliga","27","1993","23","419","18","13.7","4.7","1","90","1","22","15","10","1.22","6","3","+3","+0.64","+0.58","6.9","4.2","+2.6","+0.56","+0.43",
"Petar Stojanović","siSVN","DF","Empoli","itSerie A","25","1995","33","2,735","83","80.0","30.4","32","85","23","1","28","1","1.18","39","48","-9","-0.30","+1.15","36.6","50.8","-14.2","-0.47","+0.45",
"Denis Stojković","rsSRB","FW","Torino","itSerie A","18","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"John Stones","engENG","DF","Manchester City","engPremier League","27","1994","14","1,119","80","32.7","12.4","12","89","11","2","27","13","2.50","30","6","+24","+1.93","+0.01","26.2","6.7","+19.5","+1.56","-0.18",
"James Storer","engENG","GK","Wolves","engPremier League","19","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Thomas Strakosha","alALB","GK","Lazio","itSerie A","26","1995","23","2,070","90","60.5","23.0","23","90","23","0","","15","1.83","48","29","+19","+0.83","+0.83","36.0","26.7","+9.3","+0.40","+0.52",
"Diego Stramaccioni","itITA","DF","Juventus","itSerie A","20","2001","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Stefan Strandberg","noNOR","DF","Salernitana","itSerie A","31","1990","11","933","85","27.3","10.4","11","85","10","0","","0","0.64","8","19","-11","-1.06","+0.17","10.4","16.4","-6.0","-0.58","+0.24",
"Robert Street","engENG","FW,MF","Crystal Palace","engPremier League","19","2001","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Dávid Strelec","skSVK","FW,MF","Spezia","itSerie A","20","2001","10","502","50","14.7","5.6","7","62","1","3","22","15","0.40","4","8","-4","-0.72","+0.08","4.7","8.7","-3.9","-0.70","-0.07",
"Tobias Strobl","deGER","MF,DF","Augsburg","deBundesliga","31","1990","5","323","65","10.6","3.6","4","70","2","1","45","2","0.80","5","6","-1","-0.28","+0.25","4.0","5.7","-1.8","-0.49","+0.15",
"Kevin Strootman","nlNED","MF","Cagliari","itSerie A","31","1990","10","640","64","18.7","7.1","7","77","2","3","33","6","0.70","9","14","-5","-0.70","+0.24","7.9","10.0","-2.1","-0.30","+0.34",
"Pascal Struijk","nlNED","DF,MF","Leeds United","engPremier League","21","1999","29","2,055","71","60.1","22.8","22","86","20","7","24","2","1.00","25","52","-27","-1.18","-0.52","25.6","38.4","-12.9","-0.56","+0.14",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","30","1991","11","684","62","20.0","7.6","8","76","2","3","25","0","1.00","7","12","-5","-0.66","-0.92","6.6","11.9","-5.3","-0.70","-0.84",
"Leo Štulac","siSVN","MF","Empoli","itSerie A","26","1994","23","833","36","24.4","9.3","8","67","1","15","20","14","1.39","14","21","-7","-0.76","-0.30","9.5","22.1","-12.6","-1.37","-1.07",
"Stefano Sturaro","itITA","MF","Genoa","itSerie A","28","1993","25","1,766","71","51.6","19.6","24","72","8","1","45","0","0.81","8","25","-17","-0.87","0.00","15.7","26.8","-11.1","-0.57","-0.25",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","33","1988","35","2,711","77","79.3","30.1","31","84","19","4","26","1","1.11","26","28","-2","-0.07","+0.70","22.8","30.4","-7.6","-0.25","-0.03",
"Denis Suárez","esESP","MF","Celta Vigo","esLa Liga","27","1994","38","2,819","74","82.4","31.3","33","79","13","5","40","0","1.21","39","38","+1","+0.03","+0.18","34.6","40.6","-6.0","-0.19","-0.70",
"Luis Suárez","uyURU","FW","Atlético Madrid","esLa Liga","34","1987","35","1,835","52","53.7","20.4","20","73","5","15","25","2","1.83","35","26","+9","+0.44","-0.30","31.2","17.6","+13.5","+0.66","+0.23",
"Mario Suárez","esESP","DF","Rayo Vallecano","esLa Liga","34","1987","14","712","51","20.8","7.9","8","86","7","6","4","23","1.07","4","15","-11","-1.39","-1.39","7.3","15.4","-8.0","-1.01","-1.09",
"Mathías Suárez","uyURU","DF","Montpellier","frLigue 1","25","1996","0","","","","","0","","0","0","","11","","","","","","","","","","","",
"Isaac Success","ngNGA","FW,MF","Udinese","itSerie A","25","1996","22","911","41","26.6","10.1","11","65","1","11","18","2","1.23","19","20","-1","-0.10","-0.24","15.5","15.0","+0.5","+0.05","+0.10",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","25","1995","28","1,837","66","60.0","20.4","19","87","15","9","20","0","2.29","64","22","+42","+2.06","+0.73","58.6","25.1","+33.5","+1.64","+0.23",
"Kamaldeen Sulemana","ghGHA","MF,FW","Rennes","frLigue 1","19","2002","20","1,015","51","29.7","11.3","11","70","1","9","27","1","1.55","22","9","+13","+1.15","+0.07","15.8","11.0","+4.8","+0.43","-0.14",
"Crysencio Summerville","nlNED","MF,FW","Leeds United","engPremier League","19","2001","6","130","22","3.8","1.4","0","","0","6","22","19","0.83","3","1","+2","+1.38","+2.45","3.0","1.7","+1.4","+0.95","+1.63",
"Vladyslav Supriaha","uaUKR","FW","Sampdoria","itSerie A","21","2000","1","22","22","0.6","0.2","0","","0","1","22","10","3.00","0","0","0","0.00","+0.45","0.2","0.5","-0.3","-1.11","-0.60",
"Suso","esESP","FW","Sevilla","esLa Liga","27","1993","8","384","48","11.2","4.3","6","54","0","2","30","1","1.88","8","6","+2","+0.47","-0.15","5.2","4.6","+0.6","+0.14","-0.01",
"Bosko Sutalo","hrCRO","DF","Hellas Verona","itSerie A","21","2000","24","920","38","26.9","10.2","6","77","4","18","26","9","1.21","14","20","-6","-0.59","-1.02","13.1","12.5","+0.6","+0.06","+0.03",
"Bosko Sutalo","hrCRO","DF","Atalanta","itSerie A","21","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Mattias Svanberg","seSWE","MF","Bologna","itSerie A","22","1999","36","2,564","71","75.0","28.5","31","79","15","5","26","1","1.11","25","42","-17","-0.60","-1.23","27.8","39.1","-11.3","-0.40","-0.78",
"Michael Svoboda","atAUT","DF","Venezia","itSerie A","22","1998","18","1,236","69","36.1","13.7","13","85","10","5","26","17","0.78","14","29","-15","-1.09","-0.27","15.7","28.6","-12.9","-0.94","-0.01",
"Zak Swanson","engENG","DF","Arsenal","engPremier League","20","2000","0","","","","","0","","0","0","","15","","","","","","","","","","","",
"Abdoulaye Sylla","gnGUI","DF","Nantes","frLigue 1","21","2000","2","157","79","4.6","1.7","2","79","1","0","","18","0.50","3","4","-1","-0.57","-0.79","1.6","3.8","-2.3","-1.29","-1.16",
"Mamadou Sylla","snSEN","FW,MF","Alavés","esLa Liga","27","1994","13","394","30","11.5","4.4","4","56","0","9","19","7","0.46","4","7","-3","-0.69","+0.24","2.4","7.3","-4.9","-1.12","-0.68",
"Mamadou Sylla","snSEN","FW","Rayo Vallecano","esLa Liga","27","1994","12","253","21","7.4","2.8","1","64","0","11","17","4","0.25","0","8","-8","-2.85","-2.76","3.6","6.8","-3.2","-1.12","-1.05",
"Ádám Szalai","huHUN","FW","Mainz 05","deBundesliga","33","1987","12","260","22","8.5","2.9","2","67","0","10","13","0","1.83","4","0","+4","+1.38","+1.35","4.1","0.9","+3.2","+1.10","+0.99",
"Wojciech Szczęsny","plPOL","GK","Juventus","itSerie A","31","1990","33","2,970","90","86.8","33.0","33","90","33","0","","4","1.91","50","29","+21","+0.64","+0.84","46.2","33.3","+12.9","+0.39","+0.29",
"Dominik Szoboszlai","huHUN","MF,FW","RB Leipzig","deBundesliga","20","2000","31","1,543","50","50.4","17.1","15","79","5","16","23","3","1.58","33","24","+9","+0.52","-1.02","31.6","22.8","+8.8","+0.51","-0.41",
"Jakob Sørensen","dkDEN","MF,DF","Norwich City","engPremier League","23","1998","10","604","60","17.7","6.7","6","78","5","4","34","17","0.70","2","18","-16","-2.38","-0.95","5.2","13.6","-8.4","-1.25","-0.14",
"Alexander Sørloth","noNOR","FW","Real Sociedad","esLa Liga","25","1995","33","1,763","53","51.5","19.6","20","78","8","13","16","0","1.58","23","18","+5","+0.26","+0.36","29.5","18.8","+10.7","+0.55","+0.43",
"Tachi","esESP","DF","Alavés","esLa Liga","23","1997","5","239","48","7.0","2.7","2","88","1","3","21","17","0.60","0","5","-5","-1.88","-1.06","1.0","5.1","-4.0","-1.52","-1.08",
"Jonathan Tah","deGER","DF","Leverkusen","deBundesliga","25","1996","33","2,878","87","94.1","32.0","33","87","29","0","","0","1.85","76","45","+31","+0.97","-0.02","59.2","42.4","+16.9","+0.53","-0.35",
"Waniss Taibi","frFRA","MF,FW","Angers","frLigue 1","19","2002","7","132","19","3.9","1.5","1","77","0","6","9","21","1.43","1","0","+1","+0.68","+1.01","1.3","0.6","+0.7","+0.46","+0.58",
"Flavien Tait","frFRA","MF","Rennes","frLigue 1","28","1993","28","2,125","76","62.1","23.6","24","85","14","4","21","1","1.71","44","23","+21","+0.89","-0.57","37.0","29.3","+7.7","+0.32","-0.52",
"Adrien Tameze","cmCMR","MF,DF","Hellas Verona","itSerie A","27","1994","38","2,574","68","75.3","28.6","26","85","16","12","30","0","1.39","45","36","+9","+0.31","+0.63","35.6","35.0","+0.6","+0.02","-0.06",
"Japhet Tanganga","engENG","DF","Tottenham","engPremier League","22","1999","11","735","67","21.5","8.2","10","73","4","1","8","7","2.18","11","8","+3","+0.37","-0.50","12.0","11.0","+1.0","+0.12","-0.58",
"Renato Tapia","pePER","MF","Celta Vigo","esLa Liga","26","1995","29","1,412","49","41.3","15.7","13","78","6","16","25","2","1.34","11","19","-8","-0.51","-0.87","17.4","14.9","+2.4","+0.16","+0.38",
"Edmond Tapsoba","bfBFA","DF","Leverkusen","deBundesliga","22","1999","22","1,814","82","59.3","20.2","19","90","19","3","35","1","1.73","43","26","+17","+0.84","-0.31","36.6","22.3","+14.3","+0.71","+0.40",
"Florian Tardieu","frFRA","MF","Troyes","frLigue 1","29","1992","30","2,632","88","77.0","29.2","29","90","29","1","22","0","0.90","28","39","-11","-0.38","+0.19","29.4","38.4","-9.0","-0.31","-0.02",
"Matt Targett","engENG","DF","Aston Villa","engPremier League","25","1995","17","1,431","84","41.8","15.9","17","84","14","0","","3","0.94","16","28","-12","-0.75","-1.21","13.2","22.5","-9.3","-0.59","-0.78",
"Matt Targett","engENG","DF","Newcastle Utd","engPremier League","25","1995","16","1,440","90","42.1","16.0","16","90","16","0","","0","1.94","22","19","+3","+0.19","+1.14","19.8","18.9","+0.9","+0.06","+0.96",
"Oussama Targhalline","maMAR","FW","Marseille","frLigue 1","19","2002","2","5","3","0.1","0.1","0","","0","2","3","19","3.00","0","0","0","0.00","-0.66","0.0","0.1","-0.1","-2.01","-2.52",
"James Tarkowski","engENG","DF","Burnley","engPremier League","28","1992","35","3,106","89","90.8","34.5","35","89","34","0","","0","0.89","30","51","-21","-0.61","-1.18","37.0","52.7","-15.7","-0.45","+0.04",
"César Tárrega","esESP","DF","Valencia","esLa Liga","19","2002","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Ciprian Tătărușanu","roROU","GK","Milan","itSerie A","35","1986","6","540","90","15.8","6.0","6","90","6","0","","30","2.17","14","10","+4","+0.67","-0.40","8.3","8.3","0.0","0.00","-0.74",
"Niklas Tauer","deGER","DF,MF","Mainz 05","deBundesliga","20","2001","11","487","44","15.9","5.4","6","68","2","5","16","8","0.73","3","6","-3","-0.55","-0.83","4.9","7.3","-2.4","-0.44","-0.75",
"Nuno Tavares","ptPOR","DF","Arsenal","engPremier League","21","2000","22","1,176","53","34.4","13.1","13","83","10","9","11","16","1.77","25","19","+6","+0.46","+0.18","21.8","17.0","+4.8","+0.37","-0.03",
"Charlie Taylor","engENG","DF","Burnley","engPremier League","27","1993","31","2,731","88","79.9","30.3","30","90","30","1","31","0","0.84","28","48","-20","-0.66","-0.79","34.0","47.2","-13.2","-0.43","+0.11",
"Loum Tchaouna","frFRA","FW,MF","Rennes","frLigue 1","17","2003","10","87","9","2.5","1.0","0","","0","10","9","18","1.60","2","3","-1","-1.03","-2.20","2.2","2.4","-0.2","-0.25","-0.79",
"Enzo Tchato","cmCMR","FW","Montpellier","frLigue 1","18","2002","1","8","8","0.2","0.1","0","","0","1","8","3","","1","0","+1","+11.25","+11.59","0.8","0.0","+0.8","+8.87","+9.27",
"Warren Tchimbembé","cgCGO","MF","Metz","frLigue 1","23","1998","9","205","23","6.0","2.3","1","67","0","8","17","7","1.22","0","3","-3","-1.32","-0.45","2.0","4.4","-2.4","-1.04","-0.17",
"Aurélien Tchouaméni","frFRA","MF","Monaco","frLigue 1","21","2000","35","2,929","84","85.6","32.5","33","87","29","2","29","0","1.89","58","33","+25","+0.77","+0.77","51.7","33.7","+18.0","+0.55","+0.37",
"Bryan Teixeira","cvCPV","FW","Clermont Foot","frLigue 1","20","2000","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Mathys Tel","frFRA","FW,MF","Rennes","frLigue 1","16","2005","7","56","8","1.6","0.6","0","","0","7","8","13","1.43","2","1","+1","+1.61","+0.51","1.1","0.4","+0.7","+1.09","+0.58",
