Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Maarten Stekelenburg","nlNED","GK","Everton","engPremier League","34","1982","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Marc Stendera","deGER","MF","Eint Frankfurt","deBundesliga","21","1995","7","372","53","12.2","4.1","5","","0","2","","4","1.29","4","3","+1","+0.24","+0.28","3.4","4.2","-0.8","-0.19","-0.24",
"Pascal Stenzel","deGER","MF,DF","Freiburg","deBundesliga","21","1996","25","1,941","78","63.4","21.6","21","","19","4","","6","1.12","20","36","-16","-0.74","-0.10","25.7","27.4","-1.7","-0.08","+0.31",
"Dale Stephens","engENG","MF","Brighton","engPremier League","28","1989","36","3,240","90","94.7","36.0","36","","36","0","","0","1.11","34","50","-16","-0.44","+1.56","34.9","48.1","-13.2","-0.37","-0.06",
"Jack Stephens","engENG","DF","Southampton","engPremier League","23","1994","22","1,980","90","57.9","22.0","22","","21","0","","5","0.86","19","33","-14","-0.64","-0.32","21.2","27.9","-6.7","-0.30","-0.39",
"Mariusz Stępiński","plPOL","FW","Chievo","itSerie A","22","1995","22","713","32","20.8","7.9","6","","2","16","","13","1.18","12","13","-1","-0.13","+0.61","6.1","12.9","-6.8","-0.86","-0.38",
"Mariusz Stępiński","plPOL","FW","Nantes","frLigue 1","22","1995","1","1","1","0.0","0.0","0","","0","1","1","1","3.00","0","0","0","0.00","+0.13","0.0","0.0","0.0","0.00","-0.10",
"Dujon Sterling","engENG","DF,MF","Chelsea","engPremier League","17","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Kazaiah Sterling","engENG","FW","Tottenham","engPremier League","18","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Raheem Sterling","engENG","FW","Manchester City","engPremier League","22","1994","33","2,586","78","75.6","28.7","29","","19","4","","1","2.58","82","23","+59","+2.05","-0.10","63.1","17.1","+46.0","+1.60","+0.65",
"Carl Stewart","engENG","MF","Watford","engPremier League","20","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Niclas Stierlin","deGER","MF","RB Leipzig","deBundesliga","17","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ognjen Stijepović","meMNE","FW,MF","Sampdoria","itSerie A","17","1999","1","6","6","0.2","0.1","0","","0","1","","4","0.00","0","0","0","0.00","+0.11","0.0","0.0","0.0","-0.23","-0.05",
"Lars Stindl","deGER","FW,MF","Gladbach","deBundesliga","28","1988","31","2,727","88","89.1","30.3","31","","27","0","","0","1.42","42","43","-1","-0.03","+1.05","46.7","43.7","+3.0","+0.10","+1.13",
"Valentin Stocker","chSUI","MF","Hertha BSC","deBundesliga","28","1989","3","52","17","1.7","0.6","0","","0","3","","4","0.67","0","0","0","0.00","+0.09","0.3","0.3","0.0","-0.06","+0.10",
"Adrian Stoian","roROU","MF,FW","Crotone","itSerie A","26","1991","32","2,133","67","62.4","23.7","26","","8","6","","3","0.97","24","34","-10","-0.42","+0.70","19.5","34.5","-15.0","-0.63","0.00",
"Alexander Stolz","deGER","GK","Hoffenheim","deBundesliga","33","1983","0","","","","","0","","0","0","","13","","","","","","","","","","","",
"John Stones","engENG","DF","Manchester City","engPremier League","23","1994","18","1,302","72","38.1","14.5","16","","11","2","","4","2.61","44","11","+33","+2.28","+0.33","30.7","8.5","+22.2","+1.54","+0.15",
"Marco Storari","itITA","GK","Milan","itSerie A","40","1977","0","","","","","0","","0","0","","29","","","","","","","","","","","",
"Thomas Strakosha","alALB","GK","Lazio","itSerie A","22","1995","38","3,420","90","100.0","38.0","38","","38","0","","0","1.89","89","49","+40","+1.05","","63.7","43.9","+19.9","+0.52","",
"Ivan Strinić","hrCRO","DF","Sampdoria","itSerie A","30","1987","17","1,251","74","36.6","13.9","16","","10","1","","15","1.71","26","20","+6","+0.43","+0.85","18.8","23.2","-4.5","-0.32","-0.23",
"Tobias Strobl","deGER","MF","Gladbach","deBundesliga","27","1990","4","115","29","3.8","1.3","1","","0","3","","1","1.75","3","2","+1","+0.78","+0.97","2.0","2.2","-0.2","-0.13","-0.11",
"Kevin Strootman","nlNED","MF","Roma","itSerie A","27","1990","32","2,258","71","66.0","25.1","26","","18","6","","3","2.00","40","22","+18","+0.72","-0.44","42.2","28.0","+14.2","+0.57","-0.36",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","26","1991","30","2,531","84","74.0","28.1","28","","27","2","","3","1.23","36","43","-7","-0.25","+0.56","33.9","36.7","-2.8","-0.10","+0.23",
"Cristhian Stuani","uyURU","FW","Girona","esLa Liga","30","1986","33","2,710","82","79.2","30.1","32","84","18","1","24","3","1.42","36","44","-8","-0.27","-0.14","38.4","37.0","+1.4","+0.05","+0.20",
"Stefano Sturaro","itITA","MF,DF","Juventus","itSerie A","24","1993","12","613","51","17.9","6.8","7","","2","5","","21","2.58","10","1","+9","+1.32","-0.38","8.6","3.0","+5.6","+0.82","+0.10",
"Daniel Sturridge","engENG","FW","West Brom","engPremier League","27","1989","6","118","20","3.5","1.3","2","","0","4","","1","1.00","2","5","-3","-2.29","-1.69","2.0","2.4","-0.4","-0.34","-0.04",
"Daniel Sturridge","engENG","FW","Liverpool","engPremier League","27","1989","9","431","48","12.6","4.8","5","","1","4","","5","1.78","7","3","+4","+0.84","-0.43","9.5","3.2","+6.3","+1.32","+0.33",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","29","1988","33","2,877","87","84.1","32.0","33","87","31","0","","0","1.42","36","27","+9","+0.28","+0.28","38.7","31.1","+7.7","+0.24","+0.11",
"Denis Suárez","esESP","MF,FW","Barcelona","esLa Liga","23","1994","18","595","33","17.4","6.6","4","82","3","14","19","9","2.39","23","5","+18","+2.72","+1.07","18.2","10.9","+7.3","+1.11","+0.01",
"Leonardo Suárez","arARG","MF","Villarreal","esLa Liga","21","1996","1","29","29","0.8","0.3","0","","0","1","29","1","0.00","0","1","-1","-3.10","-3.32","0.0","1.1","-1.1","-3.28","-3.30",
"Luis Suárez","uyURU","FW","Barcelona","esLa Liga","30","1987","33","2,899","88","84.8","32.2","32","90","28","1","30","2","2.42","82","25","+57","+1.77","-0.48","70.7","34.5","+36.2","+1.12","+0.20",
"Danijel Subašić","hrCRO","GK","Monaco","frLigue 1","32","1984","34","2,939","86","85.9","32.7","34","86","32","0","","0","2.09","68","41","+27","+0.83","-1.61","53.1","41.2","+11.9","+0.36","+0.01",
"Neven Subotić","rsSRB","DF","Saint-Étienne","frLigue 1","28","1988","16","1,440","90","42.1","16.0","16","90","16","0","","0","2.00","27","13","+14","+0.87","+1.65","24.9","21.1","+3.8","+0.24","+0.55",
"Neven Subotić","rsSRB","DF","Dortmund","deBundesliga","28","1988","4","271","68","8.9","3.0","3","","3","1","","5","1.25","4","5","-1","-0.33","-0.91","6.0","5.2","+0.8","+0.28","-0.46",
"Isaac Success","ngNGA","FW,MF","Watford","engPremier League","21","1996","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Isaac Success","ngNGA","MF,FW","Málaga","esLa Liga","21","1996","9","492","55","14.4","5.5","7","67","1","2","13","3","0.44","4","10","-6","-1.10","-0.14","5.7","9.3","-3.6","-0.66","-0.12",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","21","1995","27","1,926","71","62.9","21.4","20","","20","7","","7","2.52","55","20","+35","+1.64","-0.67","44.2","22.1","+22.1","+1.03","-0.71",
"Ćazim Suljić","baBIH","FW","Crotone","itSerie A","20","1996","0","","","","","0","","0","0","","18","","","","","","","","","","","",
"Marlon Sündermann","deGER","GK","Hannover 96","deBundesliga","19","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ki Sung-yueng","krKOR","MF","Swansea City","engPremier League","28","1989","25","1,868","75","54.6","20.8","21","","16","4","","0","0.96","16","29","-13","-0.63","+0.24","17.0","30.2","-13.2","-0.64","+0.16",
"Gilles Sunu","tgTOG","MF,FW","Angers","frLigue 1","26","1991","20","655","33","19.2","7.3","5","62","0","15","23","11","0.90","9","10","-1","-0.14","+0.16","8.8","9.4","-0.6","-0.08","-0.16",
"Andrew Surman","engENG","MF","Bournemouth","engPremier League","30","1986","25","1,856","74","54.3","20.6","20","","19","5","","11","1.00","20","29","-9","-0.44","-0.03","19.3","31.5","-12.3","-0.59","-0.12",
"Markel Susaeta","esESP","FW,MF","Athletic Club","esLa Liga","29","1987","34","2,264","67","66.2","25.2","26","80","12","8","22","4","1.09","31","34","-3","-0.12","+0.27","33.2","34.2","-1.0","-0.04","-0.07",
"Suso","esESP","FW,MF","Milan","itSerie A","23","1993","35","2,830","81","82.7","31.4","33","","20","2","","1","1.74","47","31","+16","+0.51","+0.81","42.7","30.3","+12.4","+0.39","+0.10",
"Markus Suttner","atAUT","DF","Brighton","engPremier League","30","1987","14","1,179","84","34.5","13.1","13","","13","1","","8","0.93","9","18","-9","-0.69","-0.25","10.6","19.4","-8.9","-0.68","-0.48",
"Seydou Sy","snSEN","GK","Monaco","frLigue 1","21","1995","3","256","85","7.5","2.8","2","90","2","1","76","14","2.00","8","4","+4","+1.41","+0.38","3.3","4.8","-1.5","-0.54","-0.97",
"Issiaga Sylla","gnGUI","DF,FW","Toulouse","frLigue 1","23","1994","25","1,602","64","46.8","17.8","17","88","15","8","13","10","0.88","13","28","-15","-0.84","-0.79","17.9","26.6","-8.6","-0.49","-0.59",
"Moussa Sylla","mlMLI","FW","Monaco","frLigue 1","17","1999","5","304","61","8.9","3.4","3","86","2","2","23","5","2.00","6","1","+5","+1.48","+0.47","5.3","3.5","+1.8","+0.53","+0.18",
"Ádám Szalai","huHUN","FW","Hoffenheim","deBundesliga","29","1987","18","896","50","29.3","10.0","8","","6","10","","6","1.44","16","17","-1","-0.10","-0.89","15.4","14.0","+1.4","+0.14","+0.07",
"Wojciech Szczęsny","plPOL","GK","Juventus","itSerie A","27","1990","17","1,530","90","44.7","17.0","17","","17","0","","21","2.47","31","9","+22","+1.29","-0.61","23.7","10.6","+13.1","+0.77","+0.06",
"Alexander Søderlund","noNOR","FW","Saint-Étienne","frLigue 1","29","1987","12","363","30","10.6","4.0","2","47","0","10","27","3","0.58","5","9","-4","-0.99","-1.02","5.4","6.7","-1.4","-0.34","-0.28",
"Frederik Sørensen","dkDEN","DF","Köln","deBundesliga","25","1992","28","2,001","71","65.4","22.2","24","","18","4","","4","0.64","24","42","-18","-0.81","+0.64","29.2","42.3","-13.1","-0.59","+0.35",
"Lasse Sørensen","dkDEN","MF","Stoke City","engPremier League","17","1999","1","75","75","2.2","0.8","1","","0","0","","2","3.00","2","1","+1","+1.20","+2.11","1.6","2.1","-0.6","-0.66","+0.02",
"Alexander Sørloth","noNOR","FW","Crystal Palace","engPremier League","21","1995","4","360","90","10.5","4.0","4","","4","0","","5","0.00","4","9","-5","-1.25","-1.10","3.3","7.4","-4.1","-1.02","-1.29",
"Adel Taarabt","maMAR","FW,MF","Genoa","itSerie A","28","1989","22","1,615","73","47.2","17.9","18","","10","4","","5","0.86","14","21","-7","-0.39","-0.24","19.9","21.0","-1.0","-0.06","-0.15",
"Franck Tabanou","frFRA","DF","Guingamp","frLigue 1","28","1989","15","1,048","70","30.6","11.6","12","86","10","3","6","4","1.20","10","23","-13","-1.12","-1.19","13.6","15.7","-2.2","-0.19","-0.13",
"Dušan Tadić","rsSRB","MF,FW","Southampton","engPremier League","28","1988","36","2,791","78","81.6","31.0","34","","11","2","","2","1.00","32","43","-11","-0.35","+0.79","33.6","36.9","-3.3","-0.11","+0.18",
"Jonathan Tah","deGER","DF","Leverkusen","deBundesliga","21","1996","28","2,427","87","79.3","27.0","27","","26","1","","1","1.61","48","34","+14","+0.52","+0.52","46.2","30.9","+15.3","+0.57","+0.10",
"Ervin Taha","frFRA","FW","Bordeaux","frLigue 1","18","1999","2","39","20","1.1","0.4","0","","0","2","20","1","1.50","0","2","-2","-4.62","-4.80","0.3","0.6","-0.4","-0.81","-1.02",
"Mehdi Tahrat","dzALG","MF","Angers","frLigue 1","27","1990","7","443","63","13.0","4.9","6","73","3","1","6","10","1.29","5","5","0","0.00","+0.30","6.2","5.4","+0.8","+0.16","+0.13",
"Saphir Taïder","dzALG","MF","Bologna","itSerie A","25","1992","9","384","43","11.2","4.3","3","","2","6","","7","1.56","4","6","-2","-0.47","-0.17","5.1","3.5","+1.5","+0.36","+0.85",
"Flavien Tait","frFRA","MF","Angers","frLigue 1","24","1993","31","2,235","72","65.4","24.8","26","81","9","5","25","2","1.06","28","29","-1","-0.04","+0.64","31.2","30.2","+0.9","+0.04","-0.03",
"Adrien Tameze","cmCMR","MF","Nice","frLigue 1","23","1994","26","1,681","65","49.2","18.7","19","83","11","7","16","4","1.54","26","19","+7","+0.37","+0.69","22.0","23.1","-1.1","-0.06","-0.10",
"Tana","esESP","MF,FW","Las Palmas","esLa Liga","26","1990","24","1,552","65","45.4","17.2","16","81","8","8","32","1","0.67","10","30","-20","-1.16","+0.29","16.9","30.5","-13.5","-0.78","+0.11",
"Strahinja Tanasijević","rsSRB","DF","Chievo","itSerie A","20","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Oussama Tannane","maMAR","FW","Las Palmas","esLa Liga","23","1994","10","573","57","16.8","6.4","7","70","3","3","28","0","1.00","7","15","-8","-1.26","+0.07","9.4","13.0","-3.6","-0.57","+0.33",
"Oussama Tannane","maMAR","FW","Saint-Étienne","frLigue 1","23","1994","6","207","35","6.1","2.3","2","70","0","4","17","4","1.83","2","2","0","0.00","+0.08","2.2","2.9","-0.7","-0.30","-0.23",
"Matt Targett","engENG","DF","Southampton","engPremier League","21","1995","2","166","83","4.9","1.8","2","","1","0","","4","0.50","2","6","-4","-2.17","-1.75","1.8","4.0","-2.2","-1.17","-1.08",
"James Tarkowski","engENG","DF","Burnley","engPremier League","24","1992","31","2,790","90","81.6","31.0","31","","31","0","","0","1.58","31","30","+1","+0.03","+0.60","26.7","40.5","-13.7","-0.44","+0.29",
"Ciprian Tătărușanu","roROU","GK","Nantes","frLigue 1","31","1986","37","3,330","90","97.4","37.0","37","90","37","0","","0","1.41","36","38","-2","-0.05","+2.95","40.5","36.2","+4.3","+0.12","+0.72",
"Júlio Tavares","cvCPV","FW","Dijon","frLigue 1","28","1988","26","2,055","79","60.1","22.8","23","86","19","3","24","1","1.50","35","34","+1","+0.04","+1.30","27.2","34.0","-6.8","-0.30","+0.71",
"Taleb Tawatha","ilISR","DF,MF","Eint Frankfurt","deBundesliga","25","1992","13","441","34","14.4","4.9","4","","3","9","","9","1.92","8","4","+4","+0.82","+0.95","5.5","6.3","-0.8","-0.16","-0.21",
"Charlie Taylor","engENG","DF","Burnley","engPremier League","23","1993","11","950","86","27.8","10.6","10","","10","1","","18","0.73","6","12","-6","-0.57","-0.68","8.6","15.7","-7.1","-0.67","-0.24",
"Kyle Taylor","engENG","MF","Bournemouth","engPremier League","17","1999","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Stuart Taylor","engENG","GK","Southampton","engPremier League","36","1980","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Duplexe Tchamba","cmCMR","DF","Strasbourg","frLigue 1","19","1998","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Aurélien Tchouaméni","frFRA","DF,MF","Bordeaux","frLigue 1","17","2000","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Álvaro Tejero","esESP","DF","Real Madrid","esLa Liga","21","1996","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Bernard Tekpetey","ghGHA","FW,MF","Schalke 04","deBundesliga","19","1997","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Jordan Tell","gpGLP","FW,MF","Rennes","frLigue 1","20","1997","6","114","19","3.3","1.3","0","","0","6","19","6","0.67","3","3","0","0.00","-0.16","2.5","1.9","+0.6","+0.49","+0.49",
"Cristian Tello","esESP","FW,MF","Betis","esLa Liga","25","1991","32","1,693","53","49.5","18.8","16","84","9","16","22","2","1.69","32","31","+1","+0.05","+0.16","21.5","29.0","-7.5","-0.40","-0.63",
"Marc-André ter Stegen","deGER","GK","Barcelona","esLa Liga","25","1992","37","3,330","90","97.4","37.0","37","90","37","0","","1","2.43","94","28","+66","+1.78","-2.22","80.7","41.0","+39.8","+1.07","-0.73",
"Simon Terodde","deGER","FW","Stuttgart","deBundesliga","29","1988","15","955","64","31.2","10.6","10","","8","5","","2","0.93","7","13","-6","-0.57","-0.82","12.7","13.1","-0.4","-0.04","+0.07",
"Simon Terodde","deGER","FW","Köln","deBundesliga","29","1988","15","1,160","77","37.9","12.9","14","","10","1","","1","0.87","19","27","-8","-0.62","+0.66","16.0","23.5","-7.5","-0.58","+0.21",
"Marco Terrazzino","deGER","MF,FW","Freiburg","deBundesliga","26","1991","24","1,489","62","48.7","16.5","19","","2","5","","5","1.21","20","23","-3","-0.18","+1.02","24.4","21.8","+2.5","+0.15","+0.68",
"Martin Terrier","frFRA","FW,MF","Strasbourg","frLigue 1","20","1997","25","1,672","67","48.9","18.6","19","82","12","6","19","0","0.92","23","34","-11","-0.59","+0.03","23.3","31.2","-7.9","-0.43","-0.17",
"Andrea Tessiore","itITA","MF","Sampdoria","itSerie A","17","1999","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Kenny Tete","nlNED","DF","Lyon","frLigue 1","21","1995","22","1,608","73","47.0","17.9","16","90","16","6","28","13","1.91","34","22","+12","+0.67","-0.92","25.5","23.3","+2.2","+0.12","-0.93",
"Joseph Tetteh","ghGHA","MF","Cagliari","itSerie A","18","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Cedric Teuchert","deGER","FW","Schalke 04","deBundesliga","20","1997","4","34","9","1.1","0.4","0","","0","4","","5","2.50","0","0","0","0.00","-0.48","0.7","0.6","+0.1","+0.15","-0.05",
"Florian Thauvin","frFRA","FW","Marseille","frLigue 1","24","1993","35","2,950","84","86.3","32.8","35","84","19","0","","0","2.00","72","41","+31","+0.95","+0.56","64.9","34.7","+30.2","+0.92","-0.24",
"Kévin Théophile-Catherine","frFRA","DF","Saint-Étienne","frLigue 1","27","1989","25","2,165","87","63.3","24.1","24","90","24","1","5","8","1.48","27","34","-7","-0.29","-0.58","29.9","36.3","-6.4","-0.26","-0.50",
"Cyril Théréau","frFRA","FW,MF","Udinese","itSerie A","34","1983","2","180","90","5.3","2.0","2","","2","0","","0","0.00","3","5","-2","-1.00","-0.64","2.0","2.0","0.0","+0.02","+0.19",
"Cyril Théréau","frFRA","FW,MF","Fiorentina","itSerie A","34","1983","20","1,112","56","32.5","12.4","16","","2","4","","6","1.70","18","12","+6","+0.49","+0.41","19.2","10.9","+8.3","+0.67","+0.46",
"Mamadou Thiam","snSEN","FW,MF","Dijon","frLigue 1","22","1995","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Vincent Thill","luLUX","MF","Metz","frLigue 1","17","2000","1","27","27","0.8","0.3","0","","0","1","27","6","0.00","0","0","0","0.00","+1.11","0.5","0.4","0.0","+0.15","+0.97",
"George Thomas","wlsWAL","FW,MF","Leicester City","engPremier League","20","1997","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Romain Thomas","frFRA","DF","Angers","frLigue 1","29","1988","28","2,470","88","72.2","27.4","28","88","26","0","","8","0.86","30","44","-14","-0.51","-0.89","33.2","35.4","-2.1","-0.08","-0.45",
"Adrien Thomasson","frFRA","MF,FW","Nantes","frLigue 1","23","1993","36","2,578","72","75.4","28.6","29","82","13","7","30","1","1.33","27","33","-6","-0.21","-0.32","30.1","28.5","+1.6","+0.06","-0.17",
"Erik Thommy","deGER","FW","Augsburg","deBundesliga","22","1994","6","167","28","5.5","1.9","2","","0","4","","4","1.67","4","1","+3","+1.62","+1.80","3.7","1.5","+2.2","+1.18","+1.14",
"Erik Thommy","deGER","MF","Stuttgart","deBundesliga","22","1994","14","980","70","32.0","10.9","14","","2","0","","1","2.21","17","7","+10","+0.92","+1.35","14.8","11.4","+3.4","+0.31","+0.59",
"Marcus Thuram","frFRA","FW","Guingamp","frLigue 1","19","1997","32","1,929","60","56.4","21.4","20","84","13","12","20","3","1.25","30","38","-8","-0.37","-0.19","30.9","27.4","+3.5","+0.16","+0.59",
"Youri Tielemans","beBEL","MF","Monaco","frLigue 1","20","1997","27","1,569","58","45.9","17.4","18","81","11","9","13","5","2.26","37","17","+20","+1.15","+0.17","26.8","21.7","+5.0","+0.29","-0.14",
"David Timor","esESP","MF,DF","Girona","esLa Liga","27","1989","17","925","54","27.0","10.3","10","83","7","7","13","10","1.71","11","13","-2","-0.19","+0.06","12.3","13.2","-0.9","-0.09","-0.13",
"Jonathan Tinhan","bjBEN","MF,FW","Troyes","frLigue 1","28","1989","5","73","15","2.1","0.8","0","","0","5","15","6","0.40","1","1","0","0.00","+0.73","1.1","0.9","+0.2","+0.26","+0.65",
"Marcel Tisserand","cdCOD","DF","Wolfsburg","deBundesliga","24","1993","16","1,247","78","40.8","13.9","14","","12","2","","2","1.06","17","20","-3","-0.22","+0.23","15.5","25.8","-10.4","-0.75","-0.38",
"Tito","esESP","DF","Leganés","esLa Liga","32","1985","9","610","68","17.8","6.8","6","90","6","3","23","10","1.00","8","11","-3","-0.44","+0.01","5.1","10.5","-5.4","-0.80","-0.73",
"Ola Toivonen","seSWE","FW,MF","Toulouse","frLigue 1","31","1986","23","800","35","23.4","8.9","8","64","0","15","19","9","1.35","10","12","-2","-0.23","+0.26","13.0","12.5","+0.5","+0.05","+0.30",
"Karl Toko Ekambi","cmCMR","FW,MF","Angers","frLigue 1","24","1992","37","3,040","82","88.9","33.8","33","88","29","4","31","0","1.08","38","47","-9","-0.27","-0.03","44.2","41.0","+3.3","+0.10","+0.44",
"Hernán Toledo","arARG","FW,MF","Las Palmas","esLa Liga","21","1996","15","624","42","18.2","6.9","6","77","4","9","18","6","0.60","5","17","-12","-1.73","-0.51","7.2","15.3","-8.1","-1.16","-0.39",
"Corentin Tolisso","frFRA","MF","Bayern Munich","deBundesliga","22","1994","26","1,575","61","51.5","17.5","17","","12","9","","6","2.50","41","16","+25","+1.43","-0.94","36.5","15.9","+20.6","+1.21","-0.17",
"Jeremy Toljan","deGER","DF,FW","Hoffenheim","deBundesliga","22","1994","2","180","90","5.9","2.0","2","","2","0","","0","2.00","3","2","+1","+0.50","-0.03","1.9","3.1","-1.2","-0.60","-0.74",
"Jeremy Toljan","deGER","DF","Dortmund","deBundesliga","22","1994","16","1,211","76","39.6","13.5","13","","12","3","","4","1.94","26","15","+11","+0.82","+0.53","28.5","18.2","+10.3","+0.77","+0.11",
"Rafael Tolói","itITA","DF","Atalanta","itSerie A","26","1990","31","2,445","79","71.5","27.2","29","","23","2","","1","1.65","40","28","+12","+0.44","-0.11","44.3","25.3","+19.0","+0.70","-0.09",
"Michal Tomič","skSVK","MF","Sampdoria","itSerie A","18","1999","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"James Tomkins","engENG","DF","Crystal Palace","engPremier League","28","1989","28","2,387","85","69.8","26.5","27","","25","1","","6","1.39","40","32","+8","+0.30","+1.87","39.4","30.4","+9.0","+0.34","+0.67",
"Fikayo Tomori","engENG","DF","Chelsea","engPremier League","19","1997","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Nenad Tomović","rsSRB","DF","Fiorentina","itSerie A","29","1987","2","135","68","3.9","1.5","2","","1","0","","0","0.00","0","5","-5","-3.33","-3.69","1.0","3.9","-2.9","-1.94","-2.39",
"Nenad Tomović","rsSRB","DF","Chievo","itSerie A","29","1987","27","2,301","85","67.3","25.6","26","","24","1","","5","1.11","27","38","-11","-0.43","+0.53","25.5","39.2","-13.7","-0.54","+0.06",
"Lorenzo Tonelli","itITA","DF","Napoli","itSerie A","27","1990","4","351","88","10.3","3.9","3","","3","1","","18","2.25","10","7","+3","+0.77","-0.55","7.7","5.9","+1.8","+0.46","-0.66",
"Aleksandar Tonev","bgBUL","FW,MF","Crotone","itSerie A","27","1990","8","401","50","11.7","4.5","5","","2","3","","2","0.38","1","14","-13","-2.92","-2.53","2.4","8.8","-6.4","-1.44","-0.92",
"Toño","esESP","DF","Levante","esLa Liga","27","1989","12","1,080","90","31.6","12.0","12","90","12","0","","7","1.08","12","19","-7","-0.58","-0.31","13.1","19.7","-6.7","-0.56","-0.09",
"Ömer Toprak","trTUR","DF","Dortmund","deBundesliga","28","1989","26","2,020","78","66.0","22.4","22","","20","4","","3","1.92","49","26","+23","+1.02","+1.54","50.7","22.9","+27.8","+1.24","+1.59",
"Vasilis Torosidis","grGRE","DF","Bologna","itSerie A","32","1985","16","819","51","23.9","9.1","10","","4","6","","11","1.50","10","12","-2","-0.22","+0.13","9.0","11.7","-2.7","-0.30","+0.12",
"Emanuele Torrasi","itITA","MF","Milan","itSerie A","18","1999","1","6","6","0.2","0.1","0","","","1","","0","","","","","","","","","","","",
"Emanuele Torrasi","itITA","MF","Milan","itSerie A","18","1999","1","6","6","0.2","0.1","0","","0","1","6","1","","0","0","0","0.00","-0.37","0.3","0.0","+0.3","+4.10","+3.73",
"Lucas Torreira","uyURU","MF","Sampdoria","itSerie A","21","1996","36","3,180","88","93.0","35.3","36","","31","0","","1","1.42","51","53","-2","-0.06","+0.69","49.9","56.0","-6.1","-0.17","+0.07",
"Daniel Torres","coCOL","MF","Alavés","esLa Liga","27","1989","18","1,217","68","35.6","13.5","14","84","10","4","11","17","1.28","13","19","-6","-0.44","-0.28","14.4","21.8","-7.4","-0.55","-0.14",
"Fernando Torres","esESP","FW","Atlético Madrid","esLa Liga","33","1984","27","982","36","28.7","10.9","7","83","4","20","20","10","2.04","10","9","+1","+0.09","-1.20","14.7","11.6","+3.1","+0.28","-0.14",
"Ferrán Torres","esESP","MF","Valencia","esLa Liga","17","2000","13","311","24","9.1","3.5","2","75","0","11","15","8","1.85","5","3","+2","+0.58","-0.14","4.2","4.7","-0.5","-0.15","-0.39",
"Miguel Torres","esESP","DF","Málaga","esLa Liga","31","1986","8","673","84","19.7","7.5","8","84","6","0","","6","0.88","7","10","-3","-0.40","+0.71","7.5","11.7","-4.2","-0.56","-0.01",
"Pau Torres","esESP","DF","Villarreal","esLa Liga","20","1997","2","52","26","1.5","0.6","0","","0","2","26","13","0.00","1","2","-1","-1.73","-1.94","0.7","3.0","-2.4","-4.13","-4.19",
"Jordan Torunarigha","deGER","DF","Hertha BSC","deBundesliga","19","1997","12","663","55","21.7","7.4","7","","5","5","","9","2.00","10","10","0","0.00","+0.11","8.6","11.2","-2.6","-0.36","-0.27",
"Alin Toșca","roROU","DF","Benevento","itSerie A","25","1992","13","1,170","90","34.2","13.0","13","","13","0","","2","1.08","18","26","-8","-0.62","+1.10","16.1","23.4","-7.3","-0.56","+0.54",
"Alin Toșca","roROU","DF","Betis","esLa Liga","25","1992","6","423","71","12.4","4.7","5","84","4","1","1","9","1.33","4","7","-3","-0.64","-0.70","3.3","5.2","-1.9","-0.40","-0.36",
"Cenk Tosun","trTUR","FW","Everton","engPremier League","26","1991","14","986","70","28.8","11.0","12","","5","2","","2","1.14","10","13","-3","-0.27","+0.13","11.8","12.8","-1.0","-0.09","+0.32",
"Sabri Toufiqui","maMAR","MF","Rennes","frLigue 1","20","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Jérémy Toulalan","frFRA","DF","Bordeaux","frLigue 1","33","1983","21","1,890","90","55.3","21.0","21","90","21","0","","0","1.10","23","31","-8","-0.38","-1.15","25.0","24.6","+0.4","+0.02","-0.40",
