Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Mathieu Cafaro","frFRA","FW,MF","Paris FC","frLigue 1","28-250","1997","7","124","18","9.8","1.4","1","59","0","6","11","4","0.71","3","3","0","0.00","+0.40","2.7","3.1","-0.4","-0.30","-0.15",
"Jonathan Ikone","frFRA","FW,MF","Paris FC","frLigue 1","27-212","1998","6","129","22","10.2","1.4","1","22","0","5","21","0","1.00","1","1","0","0.00","+0.40","1.7","1.3","+0.4","+0.26","+0.47",
"Linton Maina","deGER","DF,FW","Köln","deBundesliga","26-160","1999","6","223","37","20.6","2.5","2","64","0","4","24","4","1.00","4","3","+1","+0.40","+0.40","4.8","3.6","+1.1","+0.46","+0.81",
"Bilal Brahimi","dzALG","FW","Nice","frLigue 1","25-261","2000","1","1","1","0.1","0.0","0","","0","1","1","1","0.00","0","0","0","0.00","+0.38","0.2","0.0","+0.2","+17.64","+18.40",
"Hamza Koutoune","maMAR","DF","Nice","frLigue 1","19-074","2006","1","1","1","0.1","0.0","0","","0","1","1","2","3.00","0","0","0","0.00","+0.38","0.1","0.4","-0.4","-35.93","-35.22",
"James Justin","engENG","DF","Leeds United","engPremier League","27-280","1998","6","150","25","12.8","1.7","1","68","0","5","16","5","1.17","2","3","-1","-0.60","+0.37","2.4","3.3","-0.9","-0.53","-0.35",
"Benjamín Domínguez","arARG","FW","Bologna","itSerie A","22-072","2003","5","196","39","18.1","2.2","2","71","0","3","18","7","2.60","3","0","+3","+1.38","+0.36","4.3","1.9","+2.4","+1.09","+0.85",
"Esteban Lepaul","frFRA","FW","Angers","frLigue 1","25-226","2000","2","174","87","14.9","1.9","2","87","1","0","","0","1.50","1","1","0","0.00","+0.36","1.0","2.6","-1.6","-0.80","+0.10",
"Kostas Tsimikas","grGRE","DF","Roma","itSerie A","29-202","1996","6","171","29","15.8","1.9","2","56","0","4","15","4","2.50","4","2","+2","+1.05","+0.36","2.9","1.5","+1.4","+0.72","+0.57",
"Caleb Ekuban","ghGHA","FW","Genoa","itSerie A","31-252","1994","11","316","29","27.0","3.5","1","65","0","10","25","1","0.82","4","5","-1","-0.28","+0.35","5.6","5.1","+0.6","+0.16","-0.11",
"Stephan El Shaarawy","itITA","MF,FW","Roma","itSerie A","33-034","1992","6","174","29","16.1","1.9","2","53","0","4","17","6","2.50","3","1","+2","+1.03","+0.34","2.0","1.1","+0.9","+0.48","+0.28",
"Ola Aina","ngNGA","DF","Nott'ham Forest","engPremier League","29-053","1996","3","270","90","25.0","3.0","3","90","3","0","","0","1.33","4","5","-1","-0.33","+0.33","3.5","4.9","-1.5","-0.49","-0.27",
"Jim Allevinah","gaGAB","FW,DF","Angers","frLigue 1","30-276","1995","3","80","27","6.8","0.9","0","","0","3","27","0","1.33","0","0","0","0.00","+0.33","0.5","1.3","-0.8","-0.91","-0.02",
"George Ilenikhena","ngNGA","FW,MF","Monaco","frLigue 1","19-106","2006","11","281","26","22.3","3.1","2","62","0","9","17","3","1.55","5","4","+1","+0.32","+0.32","5.7","6.6","-0.9","-0.29","-0.74",
"Marius Wolf","deGER","DF,MF","Augsburg","deBundesliga","30-187","1995","9","345","38","31.9","3.8","5","61","0","4","11","2","0.44","4","7","-3","-0.78","+0.32","3.4","7.4","-4.0","-1.05","-0.41",
"Marius Louer","frFRA","DF","Angers","frLigue 1","18-264","2007","1","12","12","1.0","0.1","0","","0","1","12","3","0.00","0","0","0","0.00","+0.31","0.1","0.0","+0.1","+1.05","+1.97",
"Charles Pickel","cdCOD","MF","Espanyol","esLa Liga","28-199","1997","8","287","36","24.5","3.2","2","73","1","6","24","3","1.75","4","3","+1","+0.31","+0.31","6.0","4.0","+1.9","+0.60","+0.27",
"Habib Diarra","snSEN","MF","Sunderland","engPremier League","21-331","2004","4","345","86","29.5","3.8","4","86","2","0","","0","1.75","4","2","+2","+0.52","+0.30","3.1","3.9","-0.7","-0.18","+0.29",
"Aaron Anselmino","arARG","DF","Dortmund","deBundesliga","20-215","2005","4","256","64","23.7","2.8","3","85","2","1","1","2","2.50","5","2","+3","+1.05","+0.29","3.8","2.8","+1.0","+0.35","-0.34",
"Calebe","brBRA","MF,DF","Alavés","esLa Liga","25-214","2000","9","334","37","26.5","3.7","6","51","0","3","10","4","1.22","4","4","0","0.00","+0.29","4.0","3.5","+0.6","+0.15","+0.13",
"Jeremy Sarmiento","ecECU","MF,FW","Cremonese","itSerie A","23-167","2002","7","142","20","13.1","1.6","0","","0","7","20","2","1.00","2","2","0","0.00","+0.29","1.4","3.1","-1.6","-1.02","-0.41",
"Mariano","doDOM","FW","Alavés","esLa Liga","32-121","1993","9","281","31","22.3","3.1","3","56","0","6","19","5","0.89","2","2","0","0.00","+0.28","2.1","2.7","-0.6","-0.20","-0.32",
"Loïs Openda","beBEL","FW,MF","Juventus","itSerie A","25-287","2000","10","305","31","26.1","3.4","3","67","0","7","15","1","1.70","5","3","+2","+0.59","+0.28","4.5","2.3","+2.2","+0.65","+0.10",
"Brian Brobbey","nlNED","FW","Sunderland","engPremier League","23-302","2002","8","167","21","14.3","1.9","0","","0","8","21","2","1.50","3","2","+1","+0.54","+0.27","1.8","3.8","-2.0","-1.09","-0.82",
"Andy Irving","sctSCO","MF","West Ham","engPremier League","25-201","2000","6","150","25","13.9","1.7","2","62","0","4","7","5","0.67","3","4","-1","-0.60","+0.27","2.6","3.5","-0.9","-0.53","+0.09",
"Adam Kölle","deGER","DF,MF","Heidenheim","deBundesliga","19-216","2006","5","77","15","7.1","0.9","0","","0","5","15","5","0.80","1","2","-1","-1.17","+0.27","1.4","1.9","-0.4","-0.51","+0.28",
"Moussa Diarra","mlMLI","DF","Alavés","esLa Liga","25-020","2000","3","216","72","17.1","2.4","3","72","0","0","","9","1.33","3","3","0","0.00","+0.26","1.8","2.0","-0.2","-0.10","-0.19",
"Dachi Lordkipanidze","geGEO","MF","Cremonese","itSerie A","20-267","2005","1","29","29","2.7","0.3","0","","0","1","29","11","1.00","0","0","0","0.00","+0.26","0.2","0.3","-0.1","-0.34","+0.34",
"Adrian Benedyczak","plPOL","MF,FW","Parma","itSerie A","25-006","2000","8","217","27","18.5","2.4","1","77","0","7","20","5","0.88","4","5","-1","-0.41","+0.25","2.8","4.0","-1.2","-0.51","-0.25",
"Tim Kleindienst","deGER","FW","Gladbach","deBundesliga","30-091","1995","2","2","1","0.2","0.0","0","","0","2","1","0","2.00","0","0","0","0.00","+0.25","0.0","0.2","-0.2","-8.16","-8.08",
"Dwight McNeil","engENG","FW,MF","Everton","engPremier League","26-008","1999","5","69","14","5.9","0.8","0","","0","5","14","8","1.40","0","0","0","0.00","+0.25","0.5","2.9","-2.4","-3.19","-3.16",
"Quentin Ndjantou Mbitcha","frFRA","MF,FW","Paris S-G","frLigue 1","18-130","2007","8","284","36","22.5","3.2","2","68","1","6","25","1","1.88","6","2","+4","+1.27","+0.25","6.0","1.9","+4.1","+1.31","+0.61",
"Cher Ndour","itITA","MF","Fiorentina","itSerie A","21-126","2004","8","314","39","29.1","3.5","3","60","1","5","27","4","0.63","2","4","-2","-0.57","+0.25","5.4","4.9","+0.5","+0.14","+0.51",
"Faris Pemi Moumbagna","cmCMR","FW","Cremonese","itSerie A","25-152","2000","1","15","15","1.4","0.2","0","","0","1","15","1","1.00","0","0","0","0.00","+0.25","0.1","0.4","-0.3","-1.77","-1.12",
"Merlin Röhl","deGER","MF,FW","Everton","engPremier League","23-148","2002","4","95","24","8.1","1.1","0","","0","4","24","1","1.00","1","1","0","0.00","+0.25","1.7","1.5","+0.2","+0.20","+0.44",
"Amine Gouiri","dzALG","FW,MF","Marseille","frLigue 1","25-287","2000","6","378","63","30.0","4.2","5","70","0","1","27","1","2.50","10","3","+7","+1.67","+0.24","7.7","3.1","+4.7","+1.11","+0.26",
"Nicolás Serrano","esESP","FW","Athletic Club","esLa Liga","22-270","2003","5","127","25","10.1","1.4","2","53","0","3","7","8","2.00","1","1","0","0.00","+0.24","2.3","0.9","+1.4","+0.99","+0.66",
"Harrison Armstrong","engENG","FW","Everton","engPremier League","18-315","2007","1","1","1","0.1","0.0","0","","0","1","1","2","3.00","0","0","0","0.00","+0.23","0.0","0.0","0.0","0.00","+0.21",
"Séamus Coleman","ieIRL","DF,FW","Everton","engPremier League","37-050","1988","3","11","4","0.9","0.1","1","9","0","2","1","9","3.00","0","0","0","0.00","+0.23","0.0","0.2","-0.2","-1.65","-1.46",
"Elseid Hysaj","alALB","DF","Lazio","itSerie A","31-283","1994","3","154","51","13.2","1.7","1","90","1","2","32","8","2.33","4","3","+1","+0.58","+0.23","1.8","3.2","-1.4","-0.83","-0.64",
"Stefan Posch","atAUT","DF","Como","itSerie A","28-200","1997","8","244","31","20.9","2.7","2","84","1","6","13","3","2.25","5","2","+3","+1.11","+0.23","3.6","2.7","+0.9","+0.33","-0.06",
"Diego Morcillo","esESP","FW,MF","Alavés","esLa Liga","22-165","2003","1","10","10","0.8","0.1","0","","0","1","10","5","0.00","0","0","0","0.00","+0.22","1.0","0.0","+1.0","+9.18","+9.20",
"Alberto Moreno","esESP","DF","Como","itSerie A","33-148","1992","3","247","82","21.1","2.7","3","82","2","0","","10","2.33","3","0","+3","+1.09","+0.22","3.5","2.3","+1.1","+0.42","+0.05",
"Ørjan Nyland","noNOR","GK","Sevilla","esLa Liga","35-081","1990","4","360","90","30.8","4.0","4","90","4","0","","9","1.00","7","7","0","0.00","+0.22","3.2","6.5","-3.2","-0.81","-0.14",
"Rayan Aït-Nouri","dzALG","DF","Manchester City","engPremier League","24-177","2001","4","203","51","17.4","2.3","3","67","2","1","1","3","1.50","5","2","+3","+1.33","+0.21","4.4","2.9","+1.5","+0.65","-0.17",
"Mohamed Ali Cho","frFRA","FW","Nice","frLigue 1","21-315","2004","6","376","63","32.1","4.2","5","73","0","1","12","0","0.83","8","9","-1","-0.24","+0.21","4.9","9.2","-4.4","-1.04","-0.45",
"Lander Pinillos","esESP","MF","Alavés","esLa Liga","22-055","2003","1","2","2","0.2","0.0","0","","0","1","2","7","0.00","0","0","0","0.00","+0.21","0.0","0.3","-0.2","-10.52","-10.59",
"Adam Smith","engENG","DF","Bournemouth","engPremier League","34-215","1991","6","297","50","25.4","3.3","5","58","1","1","5","2","1.17","6","6","0","0.00","+0.21","5.7","3.9","+1.8","+0.54","+0.55",
"James Hill","engENG","DF","Bournemouth","engPremier League","23-324","2002","7","276","39","23.6","3.1","2","73","0","5","26","2","2.00","3","3","0","0.00","+0.20","3.9","3.0","+0.9","+0.28","+0.19",
"Veljko Milosavljević","rsSRB","DF","Bournemouth","engPremier League","18-155","2007","4","276","69","23.6","3.1","3","90","3","1","6","6","2.25","5","5","0","0.00","+0.20","4.2","2.9","+1.3","+0.43","+0.38",
"Grady Diangana","cdCOD","MF","Elche","esLa Liga","27-225","1998","6","252","42","20.0","2.8","4","56","0","2","15","3","1.33","1","1","0","0.00","+0.18","1.8","3.4","-1.6","-0.57","-0.32",
"Christantus Uche","ngNGA","FW","Getafe","esLa Liga","22-195","2003","3","270","90","21.4","3.0","3","90","3","0","","0","2.00","4","4","0","0.00","+0.18","2.9","2.3","+0.5","+0.18","+0.54",
"Iván Balliu","alALB","DF","Rayo Vallecano","esLa Liga","33-333","1992","4","133","33","11.4","1.5","1","90","1","3","14","9","1.00","3","3","0","0.00","+0.17","3.2","3.8","-0.6","-0.43","-0.59",
"Isak Jansson","seSWE","MF,FW","Nice","frLigue 1","23-303","2002","9","344","38","29.4","3.8","4","60","0","5","21","4","1.11","4","5","-1","-0.26","+0.17","4.1","5.5","-1.3","-0.34","+0.56",
"Samu Becerra","esESP","DF,MF","Rayo Vallecano","esLa Liga","19-333","2006","3","12","4","1.0","0.1","0","","0","3","4","9","0.33","0","0","0","0.00","+0.16","0.8","0.1","+0.7","+5.11","+5.06",
"Manu Bueno","esESP","MF","Sevilla","esLa Liga","21-126","2004","2","18","9","1.5","0.2","0","","0","2","9","9","3.00","0","0","0","0.00","+0.16","0.4","1.3","-0.8","-4.18","-3.52",
"Nahuel Estévez","arARG","MF","Parma","itSerie A","30-016","1995","11","358","33","30.6","4.0","4","69","1","7","12","1","0.82","1","3","-2","-0.50","+0.16","2.5","4.8","-2.3","-0.59","-0.41",
"Jonah Kusi-Asare","seSWE","FW","Fulham","engPremier League","18-149","2007","1","1","1","0.1","0.0","0","","0","1","1","4","0.00","0","0","0","0.00","+0.15","0.0","0.0","0.0","-1.98","-1.81",
"Rudy Matondo","frFRA","MF","Auxerre","frLigue 1","17-262","2008","11","360","33","28.6","4.0","3","84","2","8","14","3","0.45","1","4","-3","-0.75","+0.15","4.9","6.1","-1.2","-0.30","+0.19",
"Adrià Pedrosa","esESP","DF","Sevilla","esLa Liga","27-201","1998","1","6","6","0.5","0.1","0","","0","1","6","1","0.00","0","0","0","0.00","+0.15","0.1","0.0","+0.1","+0.86","+1.58",
"Federico Redondo","arARG","MF","Elche","esLa Liga","22-316","2003","4","20","5","1.6","0.2","0","","0","4","5","9","1.50","1","1","0","0.00","+0.15","0.5","1.6","-1.1","-5.24","-5.00",
"Harrison Reed","engENG","MF","Fulham","engPremier League","30-307","1995","1","2","2","0.2","0.0","0","","0","1","2","6","3.00","0","0","0","0.00","+0.15","0.1","0.0","+0.1","+4.97","+5.15",
"Yago Santiago","esESP","MF,DF","Elche","esLa Liga","22-229","2003","2","40","20","3.2","0.4","0","","0","2","20","3","0.00","0","0","0","0.00","+0.15","0.6","0.4","+0.2","+0.55","+0.89",
"Julio Soler","arARG","FW","Bournemouth","engPremier League","20-287","2005","1","1","1","0.1","0.0","0","","0","1","1","8","3.00","0","0","0","0.00","+0.15","0.0","0.0","0.0","0.00","-0.14",
"Pontus Almqvist","seSWE","DF,MF","Parma","itSerie A","26-143","1999","7","350","50","29.9","3.9","4","66","0","3","29","3","0.43","1","3","-2","-0.51","+0.14","2.8","2.8","0.0","0.00","+0.42",
"Adam Boayar","maMAR","MF","Elche","esLa Liga","20-048","2005","1","6","6","0.5","0.1","0","","0","1","6","10","0.00","1","1","0","0.00","+0.14","0.2","0.4","-0.2","-2.49","-2.18",
"Nicolò Casale","itITA","DF","Bologna","itSerie A","27-289","1998","4","150","38","13.9","1.7","2","68","1","2","8","4","1.75","3","1","+2","+1.20","+0.14","2.5","3.1","-0.7","-0.40","-0.92",
"Edoardo Corvi","itITA","GK","Parma","itSerie A","24-252","2001","2","180","90","15.4","2.0","2","90","2","0","","11","1.50","2","3","-1","-0.50","+0.14","2.4","2.2","+0.2","+0.08","+0.45",
"Alex Sola","esESP","FW","Getafe","esLa Liga","26-174","1999","1","13","13","1.0","0.1","0","","0","1","13","2","3.00","0","0","0","0.00","+0.14","0.1","0.1","0.0","-0.19","+0.05",
"Ivan Ilić","rsSRB","MF","Torino","itSerie A","24-258","2001","6","360","60","33.3","4.0","5","67","1","1","27","4","1.17","2","5","-3","-0.75","+0.13","2.9","5.9","-3.0","-0.75","-0.49",
"Alex Meret","itITA","GK","Napoli","itSerie A","28-253","1997","4","360","90","33.3","4.0","4","90","4","0","","2","2.25","7","4","+3","+0.75","+0.13","6.3","4.1","+2.2","+0.54","+0.41",
"Almoatasem Al Musrati","lyLBY","MF","Hellas Verona","itSerie A","29-238","1996","4","111","28","9.5","1.2","0","","0","4","28","3","0.25","1","2","-1","-0.81","+0.12","1.9","3.2","-1.3","-1.04","-1.11",
"Artem Dovbyk","uaUKR","FW","Roma","itSerie A","28-162","1997","10","327","33","30.3","3.6","3","53","0","7","24","1","2.40","5","2","+3","+0.83","+0.11","6.7","3.5","+3.2","+0.88","+0.90",
"Tiago Gouveia","ptPOR","DF,MF","Nice","frLigue 1","24-165","2001","7","295","42","25.2","3.3","3","81","2","4","13","3","1.71","3","4","-1","-0.31","+0.11","4.5","5.9","-1.4","-0.43","+0.42",
"Connor Metcalfe","auAUS","MF,FW","St. Pauli","deBundesliga","26-025","1999","12","250","21","23.1","2.8","1","81","0","11","15","0","0.58","3","6","-3","-1.08","+0.11","3.0","5.0","-2.1","-0.75","-0.18",
"Dan-Axel Zagadou","frFRA","DF","Stuttgart","deBundesliga","26-180","1999","2","164","82","16.6","1.8","2","82","1","0","","3","3.00","4","3","+1","+0.55","+0.11","3.6","3.1","+0.5","+0.30","+0.17",
"Marash Kumbulla","alALB","DF","Mallorca","esLa Liga","25-295","2000","4","215","54","17.1","2.4","3","57","1","1","45","1","0.50","3","4","-1","-0.42","+0.10","2.4","4.2","-1.8","-0.75","-0.01",
"Kim Min-jae","krKOR","DF","Bayern Munich","deBundesliga","29-015","1996","7","362","52","33.5","4.0","4","81","2","3","13","5","3.00","13","1","+12","+2.98","+0.10","10.8","2.4","+8.4","+2.07","+0.15",
"Jonas Urbig","deGER","GK","Bayern Munich","deBundesliga","22-114","2003","1","90","90","8.3","1.0","1","90","1","0","","9","3.00","3","0","+3","+3.00","+0.09","4.0","0.8","+3.2","+3.17","+1.31",
"Jacopo Fazzini","itITA","MF,FW","Fiorentina","itSerie A","22-259","2003","10","385","39","35.6","4.3","4","71","0","6","17","2","0.40","4","7","-3","-0.70","+0.08","5.6","4.9","+0.7","+0.16","+0.60",
"Urko González","esESP","MF","Real Sociedad","esLa Liga","24-255","2001","1","11","11","0.9","0.1","0","","0","1","11","1","1.00","0","0","0","0.00","+0.08","0.1","0.1","0.0","-0.07","-0.17",
"Mikel Goti","esESP","MF","Real Sociedad","esLa Liga","23-191","2002","2","65","33","5.6","0.7","1","56","0","1","9","9","1.50","2","2","0","0.00","+0.08","1.5","2.1","-0.6","-0.85","-1.00",
"Jon Karrikaburu","esESP","FW,MF","Real Sociedad","esLa Liga","23-072","2002","4","74","19","6.3","0.8","0","","0","4","19","6","0.25","1","1","0","0.00","+0.08","1.3","1.3","0.0","+0.06","-0.04",
"Álvaro Odriozola","esESP","DF","Real Sociedad","esLa Liga","29-351","1995","1","56","56","4.8","0.6","1","56","0","0","","9","0.00","1","1","0","0.00","+0.08","0.6","0.9","-0.3","-0.43","-0.55",
"Alejandro Garnacho","arARG","FW","Chelsea","engPremier League","21-152","2004","6","343","57","31.8","3.8","5","66","1","1","12","3","2.17","7","3","+4","+1.05","+0.07","6.8","4.1","+2.7","+0.72","+0.05",
"Jamie Gittens","engENG","FW","Chelsea","engPremier League","21-114","2004","10","344","34","31.9","3.8","3","66","1","7","21","2","2.30","6","2","+4","+1.05","+0.07","6.5","4.9","+1.6","+0.42","-0.39",
"Gaetano Oristanio","itITA","MF,FW","Parma","itSerie A","23-063","2002","4","160","40","13.7","1.8","1","57","0","3","34","2","1.25","2","3","-1","-0.56","+0.06","2.8","1.4","+1.4","+0.76","+1.23",
"Valentin Carboni","arARG","MF,FW","Genoa","itSerie A","20-270","2005","11","357","32","30.5","4.0","3","66","0","8","20","2","0.73","2","4","-2","-0.50","+0.05","4.8","4.0","+0.9","+0.22","-0.02",
"José Luis Morales","esESP","MF,FW","Levante","esLa Liga","38-130","1987","14","262","19","20.8","2.9","1","58","0","13","16","0","0.64","4","6","-2","-0.69","+0.03","6.3","6.3","0.0","-0.01","+0.55",
"Jeffrey Gouweleeuw","nlNED","DF","Augsburg","deBundesliga","34-143","1991","5","365","73","33.8","4.1","4","84","3","1","29","0","0.60","6","10","-4","-0.99","+0.02","3.9","11.6","-7.7","-1.89","-1.70",
"Brian Madjo","luLUX","FW","Metz","frLigue 1","16-322","2009","4","150","38","11.9","1.7","2","69","0","2","7","3","0.00","0","2","-2","-1.20","+0.02","0.8","2.8","-2.0","-1.19","-0.43",
"Ignace Van Der Brempt","beBEL","DF","Como","itSerie A","23-243","2002","3","96","32","8.2","1.1","2","48","0","1","1","6","2.00","1","0","+1","+0.94","+0.02","1.1","0.3","+0.8","+0.73","+0.38",
"Christopher Nkunku","frFRA","FW","Milan","itSerie A","28-016","1997","9","348","39","29.7","3.9","3","74","0","6","21","1","2.11","5","2","+3","+0.78","+0.01","7.3","5.7","+1.6","+0.41","-0.01",
"Zach Abbott","engENG","DF","Nott'ham Forest","engPremier League","19-201","2006","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Keyliane Abdallah","frFRA","FW","Marseille","frLigue 1","19-239","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Wesley Adeh","deGER","MF","Werder Bremen","deBundesliga","18-326","2007","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Adrián","esESP","GK","Betis","esLa Liga","38-331","1987","0","","","","","0","","0","0","","13","","","","","","","","","","","",
"Julen Agirrezabala","esESP","GK","Valencia","esLa Liga","24-339","2000","13","1,170","90","100.0","13.0","13","90","13","0","","0","1.00","12","21","-9","-0.69","","14.0","19.1","-5.2","-0.40","",
"Saad Agouzoul","maMAR","DF","Auxerre","frLigue 1","28-112","1997","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Ruiz Agustina","esESP","MF","Levante","esLa Liga","22-292","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Erik Ahlstrand","seSWE","MF","St. Pauli","deBundesliga","24-047","2001","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Ayoube Akabou","frFRA","GK","Rennes","frLigue 1","18-189","2007","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Manuel Akanji","chSUI","DF,MF","Manchester City","engPremier League","30-134","1995","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Yusuf Akhamrich","engENG","FW","Tottenham","engPremier League","20-086","2005","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Raúl Albiol","esESP","DF","Pisa","itSerie A","40-087","1985","3","180","60","16.7","2.0","2","68","1","1","45","6","1.00","1","2","-1","-0.50","0.00","0.8","3.2","-2.4","-1.22","-1.01",
"Doğan Alemdar","trTUR","GK","Rennes","frLigue 1","23-032","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Ben Alexander Voll","deGER","GK","St. Pauli","deBundesliga","24-356","2000","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Mykyta Alexandrov","uaUKR","MF","Getafe","esLa Liga","21-035","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Christos Alexiou","grGRE","DF","Inter","itSerie A","20-153","2005","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Eder Aller","esESP","GK","Barcelona","esLa Liga","18-240","2007","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Edu Altozano","esESP","MF","Sevilla","esLa Liga","19-044","2006","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Agustín Álvarez","uyURU","FW","Sassuolo","itSerie A","24-195","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Edson Álvarez","mxMEX","DF,MF","West Ham","engPremier League","28-037","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Kelvin Amian","frFRA","DF","Nantes","frLigue 1","27-295","1998","13","1,170","90","100.0","13.0","13","90","13","0","","0","0.85","12","19","-7","-0.54","","10.3","21.0","-10.7","-0.82","",
"Samuel Amissah","engENG","DF","Fulham","engPremier League","18-268","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Peter Amoran","seSWE","DF","Parma","itSerie A","21-192","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Elliot Anderson","engENG","MF","Nott'ham Forest","engPremier League","23-024","2002","12","1,080","90","100.0","12.0","12","90","12","0","","0","1.00","13","20","-7","-0.58","","15.1","18.5","-3.4","-0.28","",
"Nícolas Andrade","brBRA","GK","Pisa","itSerie A","37-232","1988","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Aleksandar Andreev","bgBUL","GK","Girona","esLa Liga","19-250","2006","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Miguel Ángel Sierra","esESP","FW","Sevilla","esLa Liga","21-139","2004","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Mathys Angély","frFRA","DF","Wolfsburg","deBundesliga","18-223","2007","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Andre Annous","engENG","FW","Arsenal","engPremier League","17-338","2007","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Waldemar Anton","deGER","DF","Dortmund","deBundesliga","29-133","1996","12","1,080","90","100.0","12.0","12","90","12","0","","0","2.08","21","11","+10","+0.83","","19.0","11.7","+7.3","+0.61","",
"Julian Araujo","mxMEX","DF","Bournemouth","engPremier League","24-109","2001","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Ángel Arcos","esESP","FW","Celta Vigo","esLa Liga","19-226","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Antonio Arena","itITA","FW","Roma","itSerie A","16-293","2009","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Pol Arnau","esESP","DF","Girona","esLa Liga","20-342","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Kepa Arrizabalaga","esESP","GK","Arsenal","engPremier League","31-058","1994","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Benjamin Arthur","engENG","DF","Brentford","engPremier League","20-052","2005","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Noah Atubolu","deGER","GK","Freiburg","deBundesliga","23-189","2002","11","990","90","100.0","11.0","11","90","11","0","","0","1.18","15","20","-5","-0.45","","13.7","14.8","-1.1","-0.10","",
"Adam Aznou","maMAR","DF","Everton","engPremier League","19-181","2006","0","","","","","0","","0","0","","10","","","","","","","","","","","",
"Ivan Azón","esESP","FW","Como","itSerie A","22-341","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ousmane Ba","snSEN","GK","Metz","frLigue 1","23-177","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Papa Ba","esESP","FW","Girona","esLa Liga","21-079","2004","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Stefan Bajic","frFRA","GK","Strasbourg","frLigue 1","23-342","2001","0","","","","","0","","0","0","","6","","","","","","","","","","","",
"Carlos Ballestero","esESP","DF","Alavés","esLa Liga","21-220","2004","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Botond Balogh","huHUN","DF","Parma","itSerie A","23-177","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Scott Banks","sctSCO","MF","St. Pauli","deBundesliga","24-065","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Téo Barisic","hrCRO","DF","Lyon","frLigue 1","21-061","2004","0","","","","","0","","0","0","","4","","","","","","","","","","","",
"Mahamoud Barry","mlMLI","FW","Villarreal","esLa Liga","19-172","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Jannis Bärtl","deGER","GK","Bayern Munich","deBundesliga","19-159","2006","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Federico Baschirotto","itITA","DF","Cremonese","itSerie A","29-071","1996","12","1,080","90","100.0","12.0","12","90","12","0","","0","1.17","13","16","-3","-0.25","","10.1","18.1","-8.0","-0.67","",
"Augusto Batalla","arARG","GK","Rayo Vallecano","esLa Liga","29-214","1996","13","1,170","90","100.0","13.0","13","90","13","0","","0","1.23","12","14","-2","-0.15","","18.6","17.4","+1.2","+0.10","",
"Daniel Batz","deGER","GK","Mainz 05","deBundesliga","34-322","1991","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Elias Baum","deGER","DF","Eint Frankfurt","deBundesliga","20-035","2005","0","","","","","0","","0","0","","2","","","","","","","","","","","",
