Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches 
"Omar Ramos","esESP","FW,MF","Leganés","esLa Liga","29","1988","16.1","0","9","2","22.2","0.56","0.12","0.00","0.00","21.6","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","22","1995","32.4","0","14","3","21.4","0.43","0.09","0.00","0.00","22.9","0","0","0","0.5","0.5","0.03","-0.5","-0.5",
"Aleandro Rosi","itITA","DF","Genoa","itSerie A","30","1987","18.9","0","14","3","21.4","0.74","0.16","0.00","0.00","17.7","0","0","0","1.1","1.1","0.08","-1.1","-1.1",
"Salih Özcan","trTUR","MF","Köln","deBundesliga","19","1998","18.6","0","15","3","20.0","0.81","0.16","0.00","0.00","19.3","0","0","0","0.8","0.8","0.05","-0.8","-0.8",
"Giorgio Chiellini","itITA","DF","Juventus","itSerie A","32","1984","24.0","0","10","2","20.0","0.42","0.08","0.00","0.00","14.0","0","0","0","0.6","0.6","0.06","-0.6","-0.6",
"Giulio Donati","itITA","DF,FW","Mainz 05","deBundesliga","27","1990","25.4","0","10","2","20.0","0.39","0.08","0.00","0.00","24.3","0","0","0","0.3","0.3","0.03","-0.3","-0.3",
"Nathan Dyer","engENG","MF,FW","Swansea City","engPremier League","29","1987","14.5","0","10","2","20.0","0.69","0.14","0.00","0.00","21.4","0","0","0","0.9","0.9","0.09","-0.9","-0.9",
"Carles Gil","esESP","FW,MF","La Coruña","esLa Liga","24","1992","5.3","0","10","2","20.0","1.89","0.38","0.00","0.00","22.7","0","0","0","0.3","0.3","0.03","-0.3","-0.3",
"Adrian Mariappa","jmJAM","DF","Watford","engPremier League","30","1986","24.6","0","10","2","20.0","0.41","0.08","0.00","0.00","13.2","0","0","0","0.7","0.7","0.07","-0.7","-0.7",
"Youssouf Sabaly","snSEN","DF","Bordeaux","frLigue 1","24","1993","34.4","0","10","2","20.0","0.29","0.06","0.00","0.00","23.8","0","0","0","0.6","0.6","0.06","-0.6","-0.6",
"Raphaël Varane","frFRA","DF","Real Madrid","esLa Liga","24","1993","25.8","0","10","2","20.0","0.39","0.08","0.00","0.00","10.0","0","0","0","1.0","1.0","0.10","-1.0","-1.0",
"Khaled Adénon","bjBEN","DF","Amiens","frLigue 1","32","1985","32.5","0","5","1","20.0","0.15","0.03","0.00","0.00","9.1","0","0","0","0.6","0.6","0.13","-0.6","-0.6",
"Durel Avounou","cgCGO","DF,MF","Caen","frLigue 1","19","1997","7.2","0","5","1","20.0","0.69","0.14","0.00","0.00","23.3","0","0","0","0.3","0.3","0.06","-0.3","-0.3",
"Milan Biševac","rsSRB","DF","Metz","frLigue 1","33","1983","7.9","0","5","1","20.0","0.63","0.13","0.00","0.00","15.6","0","0","0","0.4","0.4","0.07","-0.4","-0.4",
"Alberto Bueno","esESP","MF,FW","Málaga","esLa Liga","29","1988","2.5","0","5","1","20.0","1.99","0.40","0.00","0.00","13.3","0","0","0","1.1","1.1","0.22","-1.1","-1.1",
"Fouad Chafik","maMAR","DF","Dijon","frLigue 1","30","1986","17.9","0","5","1","20.0","0.28","0.06","0.00","0.00","24.4","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Fabio Depaoli","itITA","DF,MF","Chievo","itSerie A","20","1997","13.2","0","5","1","20.0","0.38","0.08","0.00","0.00","18.8","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Mathieu Deplagne","frFRA","DF","Troyes","frLigue 1","25","1991","26.8","0","5","1","20.0","0.19","0.04","0.00","0.00","24.4","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Rick van Drongelen","nlNED","DF","Hamburger SV","deBundesliga","18","1998","16.0","0","5","1","20.0","0.31","0.06","0.00","0.00","9.8","0","0","0","0.6","0.6","0.11","-0.6","-0.6",
"Marco Friedl","atAUT","DF,MF","Werder Bremen","deBundesliga","19","1998","6.7","0","5","1","20.0","0.75","0.15","0.00","0.00","24.6","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Romain Genevois","htHAI","DF","Caen","frLigue 1","29","1987","20.1","0","5","1","20.0","0.25","0.05","0.00","0.00","10.9","0","0","0","0.5","0.5","0.10","-0.5","-0.5",
"Niccolò Giannetti","itITA","FW,DF","Cagliari","itSerie A","26","1991","3.3","0","5","1","20.0","1.54","0.31","0.00","0.00","8.8","0","0","0","1.2","1.2","0.26","-1.2","-1.2",
"Stefan Ilsanker","atAUT","DF,MF","RB Leipzig","deBundesliga","28","1989","14.3","0","5","1","20.0","0.35","0.07","0.00","0.00","15.8","0","0","0","0.8","0.8","0.17","-0.8","-0.8",
"Tin Jedvaj","hrCRO","DF","Leverkusen","deBundesliga","21","1995","6.7","0","5","1","20.0","0.75","0.15","0.00","0.00","19.4","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Mërgim Mavraj","alALB","DF","Hamburger SV","deBundesliga","31","1986","16.1","0","5","1","20.0","0.31","0.06","0.00","0.00","10.4","0","0","0","0.4","0.4","0.08","-0.4","-0.4",
"Benjamin Mendy","frFRA","DF,FW","Manchester City","engPremier League","23","1994","4.0","0","5","1","20.0","1.24","0.25","0.00","0.00","23.7","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Daniel Opare","ghGHA","DF","Augsburg","deBundesliga","26","1990","15.7","0","5","1","20.0","0.32","0.06","0.00","0.00","31.0","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Adam Ounas","dzALG","FW","Napoli","itSerie A","20","1996","1.1","0","5","1","20.0","4.69","0.94","0.00","0.00","23.5","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Fabio Pisacane","itITA","DF","Cagliari","itSerie A","31","1986","21.4","0","5","1","20.0","0.23","0.05","0.00","0.00","19.7","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Marcos Rojo","arARG","DF","Manchester Utd","engPremier League","27","1990","7.1","0","5","1","20.0","0.70","0.14","0.00","0.00","27.9","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Facundo Roncaglia","arARG","DF","Celta Vigo","esLa Liga","30","1987","16.6","0","5","1","20.0","0.30","0.06","0.00","0.00","18.9","0","0","0","0.3","0.3","0.06","-0.3","-0.3",
"Marcel Schmelzer","deGER","DF","Dortmund","deBundesliga","29","1988","16.6","0","5","1","20.0","0.30","0.06","0.00","0.00","21.3","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Renato Steffen","chSUI","FW,MF","Wolfsburg","deBundesliga","25","1991","7.3","0","5","1","20.0","0.68","0.14","0.00","0.00","15.4","0","0","0","0.7","0.7","0.14","-0.7","-0.7",
"Stefano Sturaro","itITA","MF,DF","Juventus","itSerie A","24","1993","6.8","0","5","1","20.0","0.73","0.15","0.00","0.00","19.0","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Mehdi Tahrat","dzALG","MF","Angers","frLigue 1","27","1990","4.9","0","5","1","20.0","1.02","0.20","0.00","0.00","23.3","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Lorenzo Venuti","itITA","DF","Benevento","itSerie A","22","1995","26.6","0","5","1","20.0","0.19","0.04","0.00","0.00","12.0","0","0","0","0.5","0.5","0.10","-0.5","-0.5",
"Oswaldo Vizcarrondo","veVEN","DF","Troyes","frLigue 1","33","1984","19.1","0","5","1","20.0","0.26","0.05","0.00","0.00","8.9","0","0","0","0.6","0.6","0.12","-0.6","-0.6",
"Nikola Vlašić","hrCRO","MF,FW","Everton","engPremier League","19","1997","6.4","0","5","1","20.0","0.78","0.16","0.00","0.00","17.6","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Joel Ward","engENG","DF","Crystal Palace","engPremier League","27","1989","17.9","0","5","1","20.0","0.28","0.06","0.00","0.00","16.4","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Santiago Ascacíbar","arARG","MF","Stuttgart","deBundesliga","20","1997","26.5","0","11","2","18.2","0.42","0.08","0.00","0.00","26.7","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Elseid Hysaj","alALB","DF","Napoli","itSerie A","23","1994","34.7","0","11","2","18.2","0.32","0.06","0.00","0.00","21.7","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Lacina Traoré","ciCIV","FW","Amiens","frLigue 1","27","1990","8.7","0","11","2","18.2","1.27","0.23","0.00","0.00","13.7","0","0","0","1.4","1.4","0.12","-1.4","-1.4",
"Maxime Gonalons","frFRA","MF","Roma","itSerie A","28","1989","12.2","0","12","2","16.7","0.99","0.16","0.00","0.00","21.9","0","0","0","0.5","0.5","0.04","-0.5","-0.5",
"Jonathan Hogg","engENG","MF","Huddersfield","engPremier League","28","1988","26.6","0","12","2","16.7","0.45","0.08","0.00","0.00","24.0","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Danny Williams","usUSA","MF","Huddersfield","engPremier League","28","1989","12.5","0","12","2","16.7","0.96","0.16","0.00","0.00","24.8","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Ander Capa","esESP","DF","Eibar","esLa Liga","25","1992","25.0","0","6","1","16.7","0.24","0.04","0.00","0.00","20.6","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Ben Chilwell","engENG","DF","Leicester City","engPremier League","20","1996","20.6","0","6","1","16.7","0.29","0.05","0.00","0.00","24.8","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Guessouma Fofana","mrMTN","MF","Amiens","frLigue 1","24","1992","8.3","0","6","1","16.7","0.73","0.12","0.00","0.00","27.4","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Ezequiel Garay","arARG","DF","Valencia","esLa Liga","30","1986","22.5","0","6","1","16.7","0.27","0.04","0.00","0.00","14.4","0","0","0","0.4","0.4","0.07","-0.4","-0.4",
"Dalbert Henrique","brBRA","DF","Inter","itSerie A","23","1993","5.9","0","6","1","16.7","1.02","0.17","0.00","0.00","30.7","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Mason Holgate","jmJAM","DF","Everton","engPremier League","20","1996","13.2","0","6","1","16.7","0.46","0.08","0.00","0.00","11.5","0","0","0","0.6","0.6","0.09","-0.6","-0.6",
"Ander Iturraspe","esESP","MF","Athletic Club","esLa Liga","28","1989","21.2","0","6","1","16.7","0.28","0.05","0.00","0.00","26.3","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Alberto de la Bella","esESP","DF","Real Sociedad","esLa Liga","31","1985","17.0","0","6","1","16.7","0.35","0.06","0.00","0.00","20.0","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Sebastian Langkamp","deGER","DF","Hertha BSC","deBundesliga","29","1988","10.6","0","6","1","16.7","0.57","0.09","0.00","0.00","14.2","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Fabio Lucioni","itITA","DF","Benevento","itSerie A","29","1987","8.0","0","6","1","16.7","0.75","0.12","0.00","0.00","9.2","0","0","0","0.5","0.5","0.09","-0.5","-0.5",
"Momo","esESP","FW,MF","Las Palmas","esLa Liga","35","1982","7.5","0","6","1","16.7","0.80","0.13","0.00","0.00","18.0","0","0","0","0.9","0.9","0.16","-0.9","-0.9",
"Grégory Sertic","frFRA","DF,MF","Marseille","frLigue 1","27","1989","3.9","0","6","1","16.7","1.54","0.26","0.00","0.00","11.8","0","0","0","0.6","0.6","0.10","-0.6","-0.6",
"Marcel Tisserand","cdCOD","DF","Wolfsburg","deBundesliga","24","1993","13.9","0","6","1","16.7","0.43","0.07","0.00","0.00","21.0","0","0","0","0.4","0.4","0.06","-0.4","-0.4",
"Valerio Verre","itITA","MF","Sampdoria","itSerie A","23","1994","4.0","0","6","1","16.7","1.50","0.25","0.00","0.00","23.8","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Pablo Zabaleta","arARG","DF,MF","West Ham","engPremier League","32","1985","36.5","0","6","1","16.7","0.16","0.03","0.00","0.00","14.2","0","0","0","0.4","0.4","0.06","-0.4","-0.4",
"Wes Morgan","jmJAM","DF","Leicester City","engPremier League","33","1984","31.3","0","13","2","15.4","0.42","0.06","0.00","0.00","10.2","0","0","0","1.6","1.6","0.13","-1.6","-1.6",
"Raúl Navas","esESP","DF","Real Sociedad","esLa Liga","29","1988","19.9","0","13","2","15.4","0.65","0.10","0.00","0.00","16.2","0","0","0","0.9","0.9","0.07","-0.9","-0.9",
"Loïc Perrin","frFRA","DF","Saint-Étienne","frLigue 1","31","1985","27.4","0","13","2","15.4","0.47","0.07","0.00","0.00","15.8","0","0","0","1.5","1.5","0.12","-1.5","-1.5",
"Álex Alegría","esESP","FW","Levante","esLa Liga","24","1992","7.0","0","14","2","14.3","2.01","0.29","0.00","0.00","18.5","0","0","0","1.1","1.1","0.08","-1.1","-1.1",
"Jeffrey Gouweleeuw","nlNED","DF","Augsburg","deBundesliga","26","1991","26.5","0","14","2","14.3","0.53","0.08","0.00","0.00","14.3","0","0","0","1.0","1.0","0.07","-1.0","-1.0",
"David Abraham","arARG","DF","Eint Frankfurt","deBundesliga","31","1986","25.6","0","7","1","14.3","0.27","0.04","0.00","0.00","19.2","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Jordi Amat","idIDN","DF,MF","Betis","esLa Liga","25","1992","22.7","0","7","1","14.3","0.31","0.04","0.00","0.00","18.2","0","0","0","0.4","0.4","0.06","-0.4","-0.4",
"Kwadwo Asamoah","ghGHA","DF","Juventus","itSerie A","28","1988","17.4","0","7","1","14.3","0.40","0.06","0.00","0.00","25.0","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Edimilson Fernandes","chSUI","MF,DF","West Ham","engPremier League","21","1996","9.4","0","7","1","14.3","0.75","0.11","0.00","0.00","22.6","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Lucas Hernández","frFRA","DF","Atlético Madrid","esLa Liga","21","1996","23.5","0","7","1","14.3","0.30","0.04","0.00","0.00","16.4","0","0","0","0.6","0.6","0.08","-0.6","-0.6",
"Roque Mesa","esESP","MF","Swansea City","engPremier League","28","1989","8.4","0","7","1","14.3","0.84","0.12","0.00","0.00","27.7","0","0","0","0.2","0.2","0.02","-0.2","-0.2",
"Giuseppe Pezzella","itITA","DF,FW","Udinese","itSerie A","19","1997","10.0","0","7","1","14.3","0.70","0.10","0.00","0.00","26.3","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Jaroslav Plašil","czCZE","MF","Bordeaux","frLigue 1","35","1982","11.6","0","7","1","14.3","0.60","0.09","0.00","0.00","27.2","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Jonás Ramalho","esESP","DF","Girona","esLa Liga","24","1993","25.5","0","7","1","14.3","0.27","0.04","0.00","0.00","7.8","0","0","0","1.5","1.5","0.21","-1.5","-1.5",
"Danny Rose","engENG","DF","Tottenham","engPremier League","27","1990","8.9","0","7","1","14.3","0.79","0.11","0.00","0.00","18.7","0","0","0","0.6","0.6","0.09","-0.6","-0.6",
"Arnaud Souquet","frFRA","DF","Nice","frLigue 1","25","1992","26.8","0","7","1","14.3","0.26","0.04","0.00","0.00","17.4","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Marco Verratti","itITA","MF","Paris S-G","frLigue 1","24","1992","19.1","0","7","1","14.3","0.37","0.05","0.00","0.00","19.4","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Francesco Acerbi","itITA","DF","Sassuolo","itSerie A","29","1988","38.0","0","15","2","13.3","0.39","0.05","0.00","0.00","18.0","0","0","0","1.0","1.0","0.07","-1.0","-1.0",
"Wesley Hoedt","nlNED","DF","Southampton","engPremier League","23","1994","28.0","0","15","2","13.3","0.54","0.07","0.00","0.00","14.4","0","0","0","1.3","1.3","0.09","-1.3","-1.3",
"Thiago Maia","brBRA","MF,DF","Lille","frLigue 1","20","1997","27.4","0","15","2","13.3","0.55","0.07","0.00","0.00","26.5","0","0","0","0.6","0.6","0.04","-0.6","-0.6",
"Matthias Ostrzolek","deGER","DF,MF","Hannover 96","deBundesliga","27","1990","26.4","0","15","2","13.3","0.57","0.08","0.00","0.00","20.2","0","0","0","0.7","0.7","0.04","-0.7","-0.7",
"Maxime Poundjé","frFRA","DF","Bordeaux","frLigue 1","24","1992","18.9","0","15","2","13.3","0.79","0.11","0.00","0.00","28.7","0","0","0","0.5","0.5","0.03","-0.5","-0.5",
"Jeffrey Schlupp","ghGHA","DF,MF","Crystal Palace","engPremier League","24","1992","19.4","0","15","2","13.3","0.77","0.10","0.00","0.00","18.1","0","0","0","1.2","1.2","0.08","-1.2","-1.2",
"Nenad Tomović","rsSRB","DF","Chievo","itSerie A","29","1987","25.6","0","15","2","13.3","0.59","0.08","0.00","0.00","9.8","0","0","0","2.1","2.1","0.14","-2.1","-2.1",
"Hamari Traoré","mlMLI","DF","Rennes","frLigue 1","25","1992","29.3","0","15","2","13.3","0.51","0.07","0.00","0.00","28.4","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Mehdi Zeffane","dzALG","DF,MF","Rennes","frLigue 1","25","1992","11.0","0","15","2","13.3","1.37","0.18","0.00","0.00","28.9","0","0","0","0.5","0.5","0.03","-0.5","-0.5",
"Timo Baumgartl","deGER","DF","Stuttgart","deBundesliga","21","1996","29.0","0","8","1","12.5","0.28","0.03","0.00","0.00","13.0","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Albin Ekdal","seSWE","MF","Hamburger SV","deBundesliga","28","1989","12.3","0","8","1","12.5","0.65","0.08","0.00","0.00","15.1","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Mohamed Elneny","egEGY","MF","Arsenal","engPremier League","25","1992","9.6","0","8","1","12.5","0.83","0.10","0.00","0.00","24.5","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"José Fonte","ptPOR","DF","West Ham","engPremier League","33","1983","7.6","0","8","1","12.5","1.05","0.13","0.00","0.00","15.3","0","0","0","0.6","0.6","0.08","-0.6","-0.6",
"Prince-Désir Gouano","frFRA","DF","Amiens","frLigue 1","23","1993","30.5","0","8","1","12.5","0.26","0.03","0.00","0.00","8.8","0","0","0","0.8","0.8","0.10","-0.8","-0.8",
"Michael Krohn-Dehli","dkDEN","MF","La Coruña","esLa Liga","34","1983","8.1","0","8","1","12.5","0.99","0.12","0.00","0.00","19.7","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Sebastian Prödl","atAUT","DF","Watford","engPremier League","30","1987","17.4","0","8","1","12.5","0.46","0.06","0.00","0.00","11.8","0","0","0","0.6","0.6","0.08","-0.6","-0.6",
"Rober","esESP","DF,MF","Levante","esLa Liga","22","1995","21.2","0","8","1","12.5","0.38","0.05","0.00","0.00","16.5","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Marc Stendera","deGER","MF","Eint Frankfurt","deBundesliga","21","1995","4.1","0","8","1","12.5","1.94","0.24","0.00","0.00","23.4","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Isaac Success","ngNGA","MF,FW","Málaga","esLa Liga","21","1996","5.5","0","8","1","12.5","1.46","0.18","0.00","0.00","17.8","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Luciano Vietto","arARG","FW","Atlético Madrid","esLa Liga","23","1993","3.0","0","8","1","12.5","2.68","0.33","0.00","0.00","13.2","0","0","0","1.1","1.1","0.14","-1.1","-1.1",
"Ashley Westwood","engENG","MF","Burnley","engPremier League","27","1990","12.3","0","8","1","12.5","0.65","0.08","0.00","0.00","19.7","0","0","0","0.6","0.6","0.08","-0.6","-0.6",
"Claudio Yacob","arARG","MF","West Brom","engPremier League","30","1987","10.0","0","8","1","12.5","0.80","0.10","0.00","0.00","16.7","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Jonathan Delaplace","frFRA","MF","Caen","frLigue 1","31","1986","6.5","0","9","1","11.1","1.39","0.15","0.00","0.00","23.7","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Kieran Gibbs","engENG","DF","West Brom","engPremier League","27","1989","31.4","0","9","1","11.1","0.29","0.03","0.00","0.00","18.6","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Nikola Milenković","rsSRB","DF","Fiorentina","itSerie A","19","1997","13.9","0","9","1","11.1","0.65","0.07","0.00","0.00","15.3","0","0","0","0.7","0.7","0.08","-0.7","-0.7",
"Ignasi Miquel","esESP","DF","Málaga","esLa Liga","24","1992","19.7","0","9","1","11.1","0.46","0.05","0.00","0.00","11.5","0","0","0","0.7","0.7","0.08","-0.7","-0.7",
"Miranda","brBRA","DF","Inter","itSerie A","32","1984","30.3","0","9","1","11.1","0.30","0.03","0.00","0.00","10.7","0","0","0","0.7","0.7","0.08","-0.7","-0.7",
"Facundo Píriz","uyURU","MF","Montpellier","frLigue 1","27","1990","9.0","0","9","1","11.1","1.00","0.11","0.00","0.00","21.4","0","0","0","0.6","0.6","0.06","-0.6","-0.6",
"Sandro Ramírez","esESP","FW,MF","Everton","engPremier League","22","1995","3.1","0","9","1","11.1","2.91","0.32","0.00","0.00","18.8","0","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Jairo Samperio","esESP","FW,MF","Las Palmas","esLa Liga","24","1993","6.2","0","9","1","11.1","1.46","0.16","0.00","0.00","18.4","0","0","0","0.7","0.7","0.08","-0.7","-0.7",
"Davinson Sánchez","coCOL","DF","Tottenham","engPremier League","21","1996","28.2","0","9","1","11.1","0.32","0.04","0.00","0.00","13.3","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Leonardo Spinazzola","itITA","DF","Atalanta","itSerie A","24","1993","16.7","0","9","1","11.1","0.54","0.06","0.00","0.00","17.4","0","0","0","0.6","0.6","0.07","-0.6","-0.6",
"Francesco Vicari","itITA","DF","SPAL","itSerie A","22","1994","31.7","0","9","1","11.1","0.28","0.03","0.00","0.00","19.5","0","0","0","0.6","0.6","0.07","-0.6","-0.6",
"Wallace","brBRA","DF","Lazio","itSerie A","22","1994","11.1","0","9","1","11.1","0.81","0.09","0.00","0.00","23.7","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Toby Alderweireld","beBEL","DF","Tottenham","engPremier League","28","1989","13.1","0","10","1","10.0","0.76","0.08","0.00","0.00","20.7","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Nicolás Burdisso","arARG","DF","Torino","itSerie A","36","1981","23.0","0","10","1","10.0","0.43","0.04","0.00","0.00","9.2","0","0","0","1.7","1.7","0.17","-1.7","-1.7",
"Alessandro Deiola","itITA","MF","Cagliari","itSerie A","21","1995","5.0","0","10","1","10.0","2.00","0.20","0.00","0.00","24.2","0","0","0","0.9","0.9","0.09","-0.9","-0.9",
"Gabi","esESP","MF","Atlético Madrid","esLa Liga","34","1983","26.1","0","10","1","10.0","0.38","0.04","0.00","0.00","25.0","0","0","0","0.3","0.3","0.03","-0.3","-0.3",
"Matty James","engENG","MF","Leicester City","engPremier League","26","1991","11.0","0","11","1","9.1","1.00","0.09","0.00","0.00","16.5","0","0","0","1.3","1.3","0.12","-1.3","-1.3",
"Maxime Lestienne","beBEL","MF","Málaga","esLa Liga","25","1992","7.4","0","11","1","9.1","1.48","0.13","0.00","0.00","14.1","0","0","0","1.2","1.2","0.11","-1.2","-1.2",
"Bartosz Salamon","plPOL","DF","SPAL","itSerie A","26","1991","19.2","0","11","1","9.1","0.57","0.05","0.00","0.00","13.8","0","0","0","1.0","1.0","0.09","-1.0","-1.0",
"Andreas Christensen","dkDEN","DF","Chelsea","engPremier League","21","1996","23.2","0","12","1","8.3","0.52","0.04","0.00","0.00","10.9","0","0","0","0.9","0.9","0.07","-0.9","-0.9",
"Ander Herrera","esESP","MF","Manchester Utd","engPremier League","27","1989","14.1","0","12","1","8.3","0.85","0.07","0.00","0.00","25.2","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Francesco Magnanelli","itITA","MF","Sassuolo","itSerie A","32","1984","27.7","0","12","1","8.3","0.43","0.04","0.00","0.00","25.8","0","0","0","0.4","0.3","0.03","-0.4","-0.3",
"Kyle Naughton","engENG","DF","Swansea City","engPremier League","28","1988","33.7","0","12","1","8.3","0.36","0.03","0.00","0.00","23.5","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Otávio","brBRA","MF","Bordeaux","frLigue 1","23","1994","16.5","0","12","1","8.3","0.73","0.06","0.00","0.00","29.6","0","0","0","0.3","0.3","0.03","-0.3","-0.3",
"Nicola Rigoni","itITA","MF","Chievo","itSerie A","26","1990","10.4","0","12","1","8.3","1.16","0.10","0.00","0.00","22.5","0","0","0","0.5","0.5","0.04","-0.5","-0.5",
"Arne Maier","deGER","MF","Hertha BSC","deBundesliga","18","1999","13.6","0","13","1","7.7","0.96","0.07","0.00","0.00","26.3","0","0","0","1.0","1.0","0.08","-1.0","-1.0",
"Mikel Rico","esESP","MF","Athletic Club","esLa Liga","32","1984","13.0","0","13","1","7.7","1.00","0.08","0.00","0.00","19.8","0","0","0","0.7","0.7","0.05","-0.7","-0.7",
"Ihsan Sacko","frFRA","FW,MF","Strasbourg","frLigue 1","20","1997","7.9","0","13","1","7.7","1.65","0.13","0.00","0.00","20.7","0","0","0","0.6","0.6","0.05","-0.6","-0.6",
"Ömer Toprak","trTUR","DF","Dortmund","deBundesliga","28","1989","22.4","0","13","1","7.7","0.58","0.04","0.00","0.00","12.7","0","0","0","1.1","1.1","0.08","-1.1","-1.1",
"Papakouli Diop","snSEN","MF","Eibar","esLa Liga","31","1986","10.4","0","14","1","7.1","1.34","0.10","0.00","0.00","16.3","0","0","0","1.0","1.0","0.07","-1.0","-1.0",
"Adama Mbengue","snSEN","DF","Caen","frLigue 1","23","1993","17.7","0","14","1","7.1","0.79","0.06","0.00","0.00","27.7","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Michael Keane","engENG","DF","Everton","engPremier League","24","1993","28.4","0","15","1","6.7","0.53","0.04","0.00","0.00","11.5","0","0","0","1.1","1.1","0.08","-1.1","-1.1",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","23","1994","25.1","0","15","0","0.0","0.60","0.00","0.00","","12.0","0","0","0","1.3","1.3","0.09","-1.3","-1.3",
"Vicente Gómez","esESP","MF","Las Palmas","esLa Liga","28","1988","16.9","0","14","0","0.0","0.83","0.00","0.00","","18.9","0","0","0","0.8","0.8","0.05","-0.8","-0.8",
"Romain Amalfitano","frFRA","MF","Dijon","frLigue 1","27","1989","30.0","0","12","0","0.0","0.40","0.00","0.00","","29.1","0","0","0","0.3","0.3","0.03","-0.3","-0.3",
"Christian Fuchs","atAUT","DF","Leicester City","engPremier League","31","1986","21.3","0","11","0","0.0","0.52","0.00","0.00","","24.9","0","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Adam Lallana","engENG","MF,FW","Liverpool","engPremier League","29","1988","2.7","0","11","0","0.0","4.06","0.00","0.00","","18.9","0","0","0","1.5","1.5","0.13","-1.5","-1.5",
"Virgil van Dijk","nlNED","DF","Southampton","engPremier League","26","1991","11.0","0","11","0","0.0","1.00","0.00","0.00","","12.9","0","0","0","0.9","0.9","0.08","-0.9","-0.9",
"Christopher Schindler","deGER","DF","Huddersfield","engPremier League","27","1990","36.3","0","10","0","0.0","0.28","0.00","0.00","","8.7","0","0","0","1.1","1.1","0.11","-1.1","-1.1",
"Matías Aguirregaray","uyURU","DF","Las Palmas","esLa Liga","28","1989","12.8","0","9","0","0.0","0.70","0.00","0.00","","21.1","0","0","0","0.6","0.6","0.07","-0.6","-0.6",
"Andrea Costa","itITA","DF","Benevento","itSerie A","31","1986","15.3","0","9","0","0.0","0.59","0.00","0.00","","8.8","0","0","0","1.3","1.3","0.15","-1.3","-1.3",
