Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Karl Jakob Hein","eeEST","GK","Valladolid","esLa Liga","22","2002","31.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ismail Jakobs","snSEN","DF","Monaco","frLigue 1","24","1999","2.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jordan James","wlsWAL","MF","Rennes","frLigue 1","20","2004","13.1","0","17","3","17.6","1.30","0.23","0.00","0.00","21.7","0","0","0","0.9","0.9","0.05","-0.9","-0.9",
"Reece James","engENG","DF,MF","Chelsea","engPremier League","24","1999","11.8","1","11","3","27.3","0.93","0.25","0.09","0.33","23.2","3","0","0","0.4","0.4","0.04","+0.6","+0.6",
"Vitaly Janelt","deGER","MF","Brentford","engPremier League","26","1998","25.0","1","14","4","28.6","0.56","0.16","0.07","0.25","17.7","0","0","0","0.8","0.8","0.06","+0.2","+0.2",
"Adnan Januzaj","beBEL","MF,FW","Las Palmas","esLa Liga","29","1995","6.6","2","16","5","31.3","2.41","0.75","0.13","0.40","23.6","4","0","0","0.8","0.8","0.05","+1.2","+1.2",
"Luca Jaquez","chSUI","DF","Stuttgart","deBundesliga","21","2003","2.8","0","1","0","0.0","0.36","0.00","0.00","","5.9","0","0","0","0.2","0.2","0.21","-0.2","-0.2",
"Vitezslav Jaros","czCZE","GK","Liverpool","engPremier League","23","2001","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ali Jasim","iqIRQ","FW,DF","Como","itSerie A","20","2004","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mikel Jauregizar","esESP","MF","Athletic Club","esLa Liga","20","2003","24.9","2","21","8","38.1","0.84","0.32","0.10","0.25","22.1","0","0","0","1.1","1.1","0.05","+0.9","+0.9",
"Dominik Javorček","skSVK","DF,MF","Holstein Kiel","deBundesliga","21","2002","4.3","0","1","0","0.0","0.23","0.00","0.00","","22.5","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Gaby Jean","frFRA","DF","Lecce","itSerie A","24","2000","15.4","0","1","1","100.0","0.06","0.06","0.00","0.00","12.9","0","0","0","0.1","0.1","0.09","-0.1","-0.1",
"Daniel Jebbison","caCAN","FW","Bournemouth","engPremier League","20","2003","1.3","1","5","2","40.0","3.78","1.51","0.20","0.50","10.6","0","0","0","1.0","1.0","0.20","0.0","0.0",
"Finn Jeltsch","deGER","DF","Stuttgart","deBundesliga","18","2006","8.7","0","2","0","0.0","0.23","0.00","0.00","","25.2","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Malcolm Jeng","seSWE","DF","Reims","frLigue 1","19","2005","1.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Fredrik Jensen","fiFIN","MF","Augsburg","deBundesliga","26","1997","8.5","0","11","0","0.0","1.30","0.00","0.00","","18.4","0","0","0","0.7","0.7","0.06","-0.7","-0.7",
"Mathias Jensen","dkDEN","MF","Brentford","engPremier League","28","1996","9.6","0","6","1","16.7","0.63","0.10","0.00","0.00","23.1","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Moritz Jenz","deGER","DF","Mainz 05","deBundesliga","25","1999","17.8","0","10","4","40.0","0.56","0.23","0.00","0.00","9.0","0","0","0","1.6","1.6","0.16","-1.6","-1.6",
"Gabriel Jesus","brBRA","FW","Arsenal","engPremier League","27","1997","6.8","3","20","7","35.0","2.96","1.04","0.15","0.43","11.1","0","0","0","3.0","3.0","0.15","0.0","0.0",
"Juan Jesus","brBRA","DF","Napoli","itSerie A","33","1991","11.9","0","3","0","0.0","0.25","0.00","0.00","","7.3","0","0","0","0.3","0.3","0.11","-0.3","-0.3",
"Álex Jiménez","esESP","DF,FW","Milan","itSerie A","19","2005","14.1","0","15","5","33.3","1.07","0.36","0.00","0.00","22.1","0","0","0","0.8","0.8","0.06","-0.8","-0.8",
"Raúl Jiménez","mxMEX","FW","Fulham","engPremier League","33","1991","27.7","12","93","30","32.3","3.36","1.08","0.10","0.30","14.5","1","3","3","12.0","9.6","0.10","0.0","-0.6",
"Kim Jisoo","krKOR","DF","Brentford","engPremier League","19","2004","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"João Pedro","brBRA","FW,MF","Brighton","engPremier League","22","2001","21.6","10","42","15","35.7","1.94","0.69","0.12","0.33","17.2","0","5","5","8.9","5.0","0.12","+1.1","0.0",
"John Joe","ieIRL","MF,FW","Getafe","esLa Liga","20","2003","0.5","0","2","0","0.0","3.75","0.00","0.00","","20.9","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"John Joe","ieIRL","MF","Reims","frLigue 1","20","2003","6.1","0","8","1","12.5","1.32","0.17","0.00","0.00","24.2","0","0","0","0.2","0.2","0.02","-0.2","-0.2",
"Joelinton","brBRA","MF,FW","Newcastle Utd","engPremier League","27","1996","26.6","4","45","13","28.9","1.69","0.49","0.09","0.31","14.0","0","0","0","3.9","3.9","0.09","+0.1","+0.1",
"Jofre","esESP","MF,FW","Espanyol","esLa Liga","23","2001","24.1","3","40","10","25.0","1.66","0.42","0.08","0.30","19.5","0","0","0","2.5","2.5","0.06","+0.5","+0.5",
"Þórir Jóhann Helgason","isISL","MF","Lecce","itSerie A","23","2000","12.8","0","16","5","31.3","1.25","0.39","0.00","0.00","20.8","5","0","0","1.2","1.2","0.08","-1.2","-1.2",
"Carl Johansson","seSWE","DF","Holstein Kiel","deBundesliga","30","1994","6.3","0","1","1","100.0","0.16","0.16","0.00","0.00","10.8","0","0","0","0.0","0.0","0.05","0.0","0.0",
"Ben Johnson","engENG","DF,FW","Ipswich Town","engPremier League","24","2000","15.0","1","7","3","42.9","0.47","0.20","0.14","0.33","12.6","0","0","0","1.1","1.1","0.15","-0.1","-0.1",
"Brennan Johnson","wlsWAL","FW","Tottenham","engPremier League","23","2001","24.2","11","54","20","37.0","2.23","0.83","0.20","0.55","11.4","0","0","0","10.4","10.4","0.19","+0.6","+0.6",
"Karl-Johan Johnsson","seSWE","GK","Strasbourg","frLigue 1","34","1990","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sam Johnstone","engENG","GK","Wolves","engPremier League","31","1993","7.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Paul Joly","frFRA","DF","Auxerre","frLigue 1","24","2000","11.2","0","10","5","50.0","0.89","0.45","0.00","0.00","16.7","0","0","0","0.6","0.6","0.06","-0.6","-0.6",
"Curtis Jones","engENG","MF,DF","Liverpool","engPremier League","23","2001","19.0","3","34","13","38.2","1.79","0.68","0.09","0.23","17.1","0","0","0","4.3","4.3","0.13","-1.3","-1.3",
"Frenkie de Jong","nlNED","MF","Barcelona","esLa Liga","27","1997","12.7","2","5","3","60.0","0.39","0.24","0.40","0.67","17.0","0","0","0","0.7","0.7","0.13","+1.3","+1.3",
"Joan Jordán","esESP","MF","Alavés","esLa Liga","30","1994","15.7","5","13","4","30.8","0.83","0.25","0.15","0.50","26.7","5","3","4","4.8","1.6","0.13","+0.2","+0.4",
"Jorginho","itITA","MF","Arsenal","engPremier League","32","1991","7.8","0","2","0","0.0","0.26","0.00","0.00","","23.2","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Jesse Joronen","fiFIN","GK","Venezia","itSerie A","31","1993","7.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jota","ptPOR","FW,MF","Rennes","frLigue 1","25","1999","3.7","1","4","2","50.0","1.08","0.54","0.25","0.50","9.7","0","0","0","1.3","1.3","0.33","-0.3","-0.3",
"Diogo Jota","ptPOR","FW","Liverpool","engPremier League","27","1996","13.3","6","51","13","25.5","3.84","0.98","0.12","0.46","12.4","0","0","0","7.9","7.9","0.16","-1.9","-1.9",
"Antoine Joujou","frFRA","MF,FW","Le Havre","frLigue 1","21","2003","10.5","0","11","2","18.2","1.05","0.19","0.00","0.00","18.4","0","0","0","0.6","0.6","0.06","-0.6","-0.6",
"Luka Jović","rsSRB","FW,MF","Milan","itSerie A","26","1997","6.2","2","11","4","36.4","1.78","0.65","0.18","0.50","12.6","0","0","0","2.4","2.4","0.22","-0.4","-0.4",
"Juanmi","esESP","FW,MF","Getafe","esLa Liga","31","1993","7.7","0","13","6","46.2","1.68","0.78","0.00","0.00","12.8","0","0","0","2.9","2.9","0.22","-2.9","-2.9",
"Juanmi","esESP","FW,MF","Betis","esLa Liga","31","1993","2.7","0","6","1","16.7","2.21","0.37","0.00","0.00","14.1","0","0","0","0.7","0.7","0.11","-0.7","-0.7",
"Juanpe","esESP","DF","Girona","esLa Liga","33","1991","8.1","0","2","0","0.0","0.25","0.00","0.00","","21.8","1","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Jubal","brBRA","DF","Auxerre","frLigue 1","30","1993","29.3","6","26","7","26.9","0.89","0.24","0.12","0.43","17.6","2","3","4","5.2","2.0","0.08","+0.8","+1.0",
"Abdulai Juma Bah","slSLE","DF","Valladolid","esLa Liga","18","2006","9.6","0","3","1","33.3","0.31","0.10","0.00","0.00","9.1","0","0","0","0.3","0.3","0.09","-0.3","-0.3",
"Abdulai Juma Bah","slSLE","DF","Lens","frLigue 1","18","2006","7.6","0","2","1","50.0","0.26","0.13","0.00","0.00","10.9","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Anthony Jung","deGER","DF","Werder Bremen","deBundesliga","32","1991","21.1","0","1","0","0.0","0.05","0.00","0.00","","29.2","0","0","0","0.0","0.0","0.04","0.0","0.0",
"Luiz Lúcio Reis Júnior","brBRA","GK","Villarreal","esLa Liga","23","2001","16.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Hamed Junior Traorè","ciCIV","MF","Auxerre","frLigue 1","24","2000","23.3","10","68","27","39.7","2.92","1.16","0.15","0.37","19.1","2","0","0","7.9","7.9","0.12","+2.1","+2.1",
"Vinicius Júnior","brBRA","FW","Real Madrid","esLa Liga","24","2000","25.0","11","78","24","30.8","3.12","0.96","0.12","0.38","17.5","0","2","3","10.4","8.2","0.11","+0.6","+0.8",
"Josip Juranović","hrCRO","DF,MF","Union Berlin","deBundesliga","28","1995","12.9","0","6","2","33.3","0.47","0.16","0.00","0.00","24.8","1","0","0","0.3","0.3","0.05","-0.3","-0.3",
"David Jurásek","czCZE","DF","Hoffenheim","deBundesliga","23","2000","6.9","0","5","2","40.0","0.73","0.29","0.00","0.00","27.0","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Stanko Jurić","hrCRO","MF","Valladolid","esLa Liga","27","1996","19.2","0","8","2","25.0","0.42","0.10","0.00","0.00","15.0","0","0","0","0.8","0.8","0.10","-0.8","-0.8",
"James Justin","engENG","DF","Leicester City","engPremier League","26","1998","32.4","2","25","6","24.0","0.77","0.19","0.08","0.33","16.2","2","0","0","1.5","1.5","0.06","+0.5","+0.5",
"Filip Jørgensen","dkDEN","GK","Chelsea","engPremier League","22","2002","6.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mohamed Kaba","frFRA","MF","Lecce","itSerie A","22","2001","5.0","0","4","0","0.0","0.80","0.00","0.00","","12.1","0","0","0","0.3","0.3","0.09","-0.3","-0.3",
"Yusuf Kabadayı","deGER","FW,MF","Augsburg","deBundesliga","20","2004","0.8","1","4","1","25.0","5.07","1.27","0.25","1.00","19.7","0","0","0","0.6","0.6","0.16","+0.4","+0.4",
"Almugera Kabar","deGER","DF","Dortmund","deBundesliga","18","2006","1.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Christian Kabasele","beBEL","DF","Udinese","itSerie A","33","1991","12.9","2","15","4","26.7","1.16","0.31","0.13","0.50","12.1","0","0","0","1.5","1.5","0.10","+0.5","+0.5",
"Issa Kaboré","bfBFA","DF,FW","Werder Bremen","deBundesliga","23","2001","3.4","0","7","0","0.0","2.05","0.00","0.00","","13.4","0","0","0","0.7","0.7","0.10","-0.7","-0.7",
"Yaya Kader Fofana","mlMLI","MF,FW","Reims","frLigue 1","20","2004","7.0","1","13","4","30.8","1.85","0.57","0.08","0.25","20.1","0","0","0","0.6","0.6","0.05","+0.4","+0.4",
"Pavel Kadeřábek","czCZE","DF","Hoffenheim","deBundesliga","32","1992","17.5","2","14","3","21.4","0.80","0.17","0.14","0.67","14.8","0","0","0","0.8","0.8","0.05","+1.2","+1.2",
"Tino Kadewere","zwZIM","MF,FW","Nantes","frLigue 1","28","1996","5.7","1","8","6","75.0","1.41","1.05","0.13","0.17","15.4","0","0","0","1.7","1.7","0.21","-0.7","-0.7",
"Ferdi Kadioglu","trTUR","DF,MF","Brighton","engPremier League","24","1999","4.3","1","4","1","25.0","0.94","0.23","0.25","1.00","15.1","0","0","0","0.4","0.4","0.11","+0.6","+0.6",
"Arnaud Kalimuendo","frFRA","FW,MF","Rennes","frLigue 1","22","2002","28.6","17","68","29","42.6","2.37","1.01","0.18","0.41","16.7","1","5","8","14.9","8.9","0.13","+2.1","+3.1",
"Pierre Kalulu","frFRA","DF","Juventus","itSerie A","24","2000","26.0","1","7","3","42.9","0.27","0.12","0.14","0.33","10.9","0","0","0","0.7","0.7","0.10","+0.3","+0.3",
"Justin-Noël Kalumba","frFRA","FW,MF","Angers","frLigue 1","19","2004","0.3","0","1","0","0.0","2.90","0.00","0.00","","25.6","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Daichi Kamada","jpJPN","MF","Crystal Palace","engPremier League","27","1996","17.4","0","20","4","20.0","1.15","0.23","0.00","0.00","20.3","0","0","0","1.1","1.1","0.05","-1.1","-1.1",
"Warren Kamanzi","noNOR","DF,MF","Toulouse","frLigue 1","23","2000","11.4","1","7","2","28.6","0.62","0.18","0.14","0.50","12.3","0","0","0","1.3","1.3","0.18","-0.3","-0.3",
"Boubacar Kamara","frFRA","MF","Aston Villa","engPremier League","24","1999","19.2","1","10","3","30.0","0.52","0.16","0.10","0.33","19.6","0","0","0","0.8","0.8","0.08","+0.2","+0.2",
"Glen Kamara","fiFIN","MF","Rennes","frLigue 1","28","1995","7.4","0","1","0","0.0","0.14","0.00","0.00","","16.2","0","0","0","0.2","0.2","0.17","-0.2","-0.2",
"Hassane Kamara","ciCIV","DF","Udinese","itSerie A","30","1994","22.2","1","17","3","17.6","0.76","0.13","0.06","0.33","20.1","0","0","0","0.9","0.9","0.05","+0.1","+0.1",
"Noham Kamara","frFRA","DF","Paris S-G","frLigue 1","17","2007","0.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Willy Kambwala","frFRA","DF","Villarreal","esLa Liga","19","2004","12.4","0","4","1","25.0","0.32","0.08","0.00","0.00","11.1","0","0","0","0.3","0.3","0.08","-0.3","-0.3",
"Jakub Kamiński","plPOL","DF,MF","Wolfsburg","deBundesliga","22","2002","12.6","0","15","3","20.0","1.19","0.24","0.00","0.00","17.2","0","0","0","0.9","0.9","0.06","-0.9","-0.9",
"Kevin Kampl","siSVN","MF","RB Leipzig","deBundesliga","33","1990","17.7","1","7","2","28.6","0.40","0.11","0.14","0.50","18.0","0","0","0","0.8","0.8","0.12","+0.2","+0.2",
"Nordine Kandil","frFRA","MF","Strasbourg","frLigue 1","22","2001","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Harry Kane","engENG","FW","Bayern Munich","deBundesliga","31","1993","26.5","26","105","45","42.9","3.97","1.70","0.16","0.38","16.3","6","9","9","20.3","13.3","0.13","+5.7","+3.7",
"Lee Kang-in","krKOR","FW,MF","Paris S-G","frLigue 1","23","2001","18.5","6","41","14","34.1","2.22","0.76","0.15","0.43","19.0","1","0","0","3.5","3.5","0.09","+2.5","+2.5",
"Yann Karamoh","frFRA","MF,FW","Torino","itSerie A","26","1998","11.6","0","25","6","24.0","2.15","0.52","0.00","0.00","17.7","0","0","0","1.2","1.2","0.05","-1.2","-1.2",
"Atakan Karazor","trTUR","MF","Stuttgart","deBundesliga","27","1996","29.1","2","14","7","50.0","0.48","0.24","0.14","0.29","15.1","0","0","0","2.3","2.0","0.15","-0.3","0.0",
"Jesper Karlsson","seSWE","FW","Bologna","itSerie A","26","1998","3.3","1","6","2","33.3","1.81","0.60","0.17","0.50","20.3","1","0","0","0.7","0.7","0.12","+0.3","+0.3",
"Jesper Karlsson","seSWE","FW","Lecce","itSerie A","26","1998","5.5","1","9","4","44.4","1.64","0.73","0.00","0.00","22.1","2","1","1","1.5","0.7","0.07","-0.5","-0.7",
"Jesper Karlström","seSWE","MF","Udinese","itSerie A","29","1995","35.4","0","13","2","15.4","0.37","0.06","0.00","0.00","18.9","0","0","0","0.7","0.7","0.06","-0.7","-0.7",
"Lior Kasa","ilISR","MF,FW","Genoa","itSerie A","18","2005","2.6","0","5","2","40.0","1.96","0.78","0.00","0.00","16.7","0","0","0","1.1","1.1","0.23","-1.1","-1.1",
"Grigoris Kastanos","cyCYP","MF,FW","Hellas Verona","itSerie A","26","1998","9.7","1","22","5","22.7","2.27","0.52","0.05","0.20","23.0","2","0","0","1.0","1.0","0.05","0.0","0.0",
"Mikkel Kaufmann","dkDEN","FW","Heidenheim","deBundesliga","23","2001","4.1","0","3","3","100.0","0.73","0.73","0.00","0.00","14.6","0","0","0","0.5","0.5","0.18","-0.5","-0.5",
"Joachim Kayi Sanda","frFRA","DF","Southampton","engPremier League","17","2006","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Michael Kayode","itITA","DF","Brentford","engPremier League","20","2004","5.9","0","2","0","0.0","0.34","0.00","0.00","","16.8","0","0","0","0.2","0.2","0.10","-0.2","-0.2",
"Michael Kayode","itITA","DF,FW","Fiorentina","itSerie A","20","2004","1.4","0","1","0","0.0","0.71","0.00","0.00","","11.4","0","0","0","0.1","0.1","0.10","-0.1","-0.1",
"Moise Kean","itITA","FW","Fiorentina","itSerie A","24","2000","30.0","19","103","49","47.6","3.43","1.63","0.17","0.37","15.0","0","1","2","19.4","17.9","0.18","-0.4","+0.1",
"Michael Keane","engENG","DF","Everton","engPremier League","31","1993","11.7","3","10","4","40.0","0.86","0.34","0.30","0.75","13.2","0","0","0","0.6","0.6","0.06","+2.4","+2.4",
"Yassine Kechta","maMAR","MF,FW","Le Havre","frLigue 1","22","2002","23.3","2","29","9","31.0","1.25","0.39","0.07","0.22","25.7","2","0","0","2.5","2.5","0.09","-0.5","-0.5",
"Thilo Kehrer","deGER","DF","Monaco","frLigue 1","27","1996","26.5","4","12","8","66.7","0.45","0.30","0.33","0.50","8.7","0","0","0","1.5","1.5","0.12","+2.5","+2.5",
"Abdoulaye Keita","esESP","FW,MF","Getafe","esLa Liga","21","2002","1.1","0","2","0","0.0","1.89","0.00","0.00","","25.8","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Mandela Keita","beBEL","MF","Parma","itSerie A","22","2002","20.3","0","5","4","80.0","0.25","0.20","0.00","0.00","29.3","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Yannik Keitel","deGER","MF","Stuttgart","deBundesliga","24","2000","3.0","0","5","2","40.0","1.67","0.67","0.00","0.00","20.3","0","0","0","0.5","0.5","0.11","-0.5","-0.5",
"Andu Kelati","deGER","MF,DF","Holstein Kiel","deBundesliga","21","2002","3.2","1","6","3","50.0","1.87","0.94","0.17","0.33","13.3","0","0","0","0.9","0.9","0.14","+0.1","+0.1",
"Caoimhín Kelleher","ieIRL","GK","Liverpool","engPremier League","25","1998","10.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Thomas Keller","deGER","DF,MF","Heidenheim","deBundesliga","24","1999","1.6","0","1","0","0.0","0.61","0.00","0.00","","31.8","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Lloyd Kelly","engENG","DF","Newcastle Utd","engPremier League","25","1998","3.4","0","3","0","0.0","0.89","0.00","0.00","","7.3","0","0","0","0.4","0.4","0.14","-0.4","-0.4",
"Lloyd Kelly","engENG","DF","Juventus","itSerie A","25","1998","11.3","0","7","1","14.3","0.62","0.09","0.00","0.00","17.6","0","0","0","0.4","0.4","0.06","-0.4","-0.4",
"Aljoscha Kemlein","deGER","MF","Union Berlin","deBundesliga","19","2004","10.2","1","11","3","27.3","1.07","0.29","0.09","0.33","17.4","1","0","0","0.9","0.9","0.09","+0.1","+0.1",
"Marc-Oliver Kempf","deGER","DF","Como","itSerie A","29","1995","29.1","0","20","4","20.0","0.69","0.14","0.00","0.00","10.8","0","0","0","1.6","1.6","0.08","-1.6","-1.6",
"Kenedy","brBRA","MF,FW","Valladolid","esLa Liga","28","1996","0.1","0","1","0","0.0","10.00","0.00","0.00","","7.2","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Luca Kerber","deGER","MF,DF","Heidenheim","deBundesliga","22","2002","8.7","2","7","5","71.4","0.80","0.57","0.29","0.40","12.0","0","0","0","0.6","0.6","0.09","+1.4","+1.4",
"Milos Kerkez","huHUN","DF","Bournemouth","engPremier League","20","2003","37.1","2","19","5","26.3","0.51","0.13","0.11","0.40","20.2","0","0","0","0.6","0.5","0.03","+1.4","+1.5",
"Reda Khadra","deGER","MF,FW","Reims","frLigue 1","23","2001","0.9","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Bilal El Khannouss","maMAR","MF,FW","Leicester City","engPremier League","20","2004","24.2","2","30","7","23.3","1.24","0.29","0.07","0.29","22.0","0","0","0","1.3","1.3","0.04","+0.7","+0.7",
"Wahbi Khazri","tnTUN","FW,MF","Montpellier","frLigue 1","33","1991","12.4","1","36","6","16.7","2.90","0.48","0.03","0.17","24.7","4","0","0","2.3","2.3","0.06","-1.3","-1.3",
"Rani Khedira","deGER","MF","Union Berlin","deBundesliga","30","1994","30.3","1","14","1","7.1","0.46","0.03","0.07","1.00","18.7","0","0","0","1.4","1.4","0.10","-0.4","-0.4",
"Abdukodir Khusanov","uzUZB","DF","Manchester City","engPremier League","20","2004","5.6","0","1","0","0.0","0.18","0.00","0.00","","23.9","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Abdukodir Khusanov","uzUZB","DF","Lens","frLigue 1","20","2004","10.8","0","6","4","66.7","0.55","0.37","0.00","0.00","24.6","2","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Kialonda","aoANG","DF","Lecce","itSerie A","26","1997","23.8","0","16","0","0.0","0.67","0.00","0.00","","10.7","0","0","0","1.1","1.1","0.07","-1.1","-1.1",
"Kiké","esESP","FW","Alavés","esLa Liga","34","1989","28.2","13","60","24","40.0","2.12","0.85","0.17","0.42","15.4","0","3","3","9.6","7.2","0.12","+3.4","+2.8",
"Max Kilman","engENG","DF","West Ham","engPremier League","27","1997","37.2","0","13","2","15.4","0.35","0.05","0.00","0.00","8.9","0","0","0","1.6","1.6","0.13","-1.6","-1.6",
"Joshua Kimmich","deGER","MF","Bayern Munich","deBundesliga","29","1995","31.6","3","34","10","29.4","1.07","0.32","0.09","0.30","23.9","4","0","0","1.8","1.8","0.05","+1.2","+1.2",
"Presnel Kimpembe","frFRA","DF","Paris S-G","frLigue 1","28","1995","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Joshua King","engENG","MF","Fulham","engPremier League","17","2007","1.4","0","3","0","0.0","2.08","0.00","0.00","","9.0","0","0","0","0.3","0.3","0.11","-0.3","-0.3",
"Joshua King","noNOR","FW,MF","Toulouse","frLigue 1","32","1992","18.6","6","50","20","40.0","2.69","1.08","0.12","0.30","15.3","0","0","0","6.6","6.6","0.13","-0.6","-0.6",
"Tom King","wlsWAL","GK","Wolves","engPremier League","29","1995","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Antonín Kinský","czCZE","GK","Tottenham","engPremier League","21","2003","6.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Cédric Kipré","ciCIV","DF","Reims","frLigue 1","27","1996","24.3","0","9","1","11.1","0.37","0.04","0.00","0.00","16.9","0","0","0","0.6","0.6","0.07","-0.6","-0.6",
"Jakub Kiwior","plPOL","DF","Arsenal","engPremier League","24","2000","12.5","1","3","1","33.3","0.24","0.08","0.33","1.00","18.5","0","0","0","0.2","0.2","0.06","+0.8","+0.8",
"Tim Kleindienst","deGER","FW","Gladbach","deBundesliga","28","1995","30.4","16","73","36","49.3","2.40","1.18","0.21","0.42","12.9","0","1","2","13.6","11.9","0.16","+2.4","+3.1",
"Lukas Klostermann","deGER","DF","RB Leipzig","deBundesliga","28","1996","20.4","1","4","2","50.0","0.20","0.10","0.25","0.50","14.5","0","0","0","0.3","0.3","0.08","+0.7","+0.7",
"Justin Kluivert","nlNED","MF","Bournemouth","engPremier League","25","1999","26.0","12","57","23","40.4","2.19","0.88","0.11","0.26","20.0","0","6","6","10.3","5.6","0.10","+1.7","+0.4",
"Ansgar Knauff","deGER","MF,DF","Eint Frankfurt","deBundesliga","22","2002","17.7","4","30","9","30.0","1.69","0.51","0.13","0.44","15.1","0","0","0","4.9","4.9","0.16","-0.9","-0.9",
"Magnus Knudsen","noNOR","MF","Holstein Kiel","deBundesliga","23","2001","20.6","0","12","4","33.3","0.58","0.19","0.00","0.00","26.1","0","0","0","0.7","0.7","0.06","-0.7","-0.7",
"Gregor Kobel","chSUI","GK","Dortmund","deBundesliga","26","1997","32.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Robin Koch","deGER","DF","Eint Frankfurt","deBundesliga","28","1996","28.7","3","15","6","40.0","0.52","0.21","0.20","0.50","17.6","2","0","0","1.7","1.7","0.12","+1.3","+1.3",
"Hervé Koffi","bfBFA","GK","Lens","frLigue 1","27","1996","5.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Magnus Kofod Andersen","dkDEN","MF","Venezia","itSerie A","25","1999","7.7","1","8","2","25.0","1.04","0.26","0.13","0.50","25.0","0","0","0","0.3","0.3","0.03","+0.7","+0.7",
"Derrick Köhn","ghGHA","DF,FW","Werder Bremen","deBundesliga","25","1999","14.9","2","13","4","30.8","0.87","0.27","0.15","0.50","15.7","0","0","0","0.7","0.7","0.06","+1.3","+1.3",
"Philipp Köhn","chSUI","GK","Monaco","frLigue 1","26","1998","19.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Dominik Kohr","deGER","DF,MF","Mainz 05","deBundesliga","30","1994","25.5","2","13","5","38.5","0.51","0.20","0.15","0.40","19.6","0","0","0","1.6","1.6","0.14","+0.4","+0.4",
"Koka","egEGY","FW","Le Havre","frLigue 1","31","1993","9.5","3","20","8","40.0","2.12","0.85","0.10","0.25","13.4","0","1","1","4.9","4.2","0.21","-1.9","-2.2",
"Koke","esESP","MF","Atlético Madrid","esLa Liga","32","1992","21.4","1","11","4","36.4","0.51","0.19","0.09","0.25","22.6","0","0","0","1.1","1.1","0.10","-0.1","-0.1",
"Sead Kolašinac","baBIH","DF","Atalanta","itSerie A","31","1993","21.1","0","10","2","20.0","0.47","0.09","0.00","0.00","13.2","0","0","0","0.8","0.8","0.08","-0.8","-0.8",
"Randal Kolo Muani","frFRA","FW","Juventus","itSerie A","25","1998","12.9","8","25","13","52.0","1.94","1.01","0.28","0.54","13.2","0","1","1","4.7","3.9","0.16","+3.3","+3.1",
