Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Nico Elvedi","chSUI","DF","Gladbach","deBundesliga","22","1996","29.1","1","9","1","11.1","0.31","0.03","0.11","1.00","9.2","0","0","0","0.8","0.8","0.09","+0.2","+0.2",
"Rodrigo Ely","brBRA","DF","Alavés","esLa Liga","25","1993","23.6","2","6","2","33.3","0.25","0.08","0.33","1.00","9.2","0","0","0","1.0","1.0","0.17","+1.0","+1.0",
"Adri Embarba","esESP","MF,FW","Espanyol","esLa Liga","27","1992","15.2","2","38","14","36.8","2.49","0.92","0.03","0.07","25.6","12","1","1","3.2","2.4","0.06","-1.2","-1.4",
"Breel Embolo","chSUI","FW,MF","Gladbach","deBundesliga","22","1997","17.2","8","45","18","40.0","2.61","1.05","0.18","0.44","12.4","0","0","1","10.4","9.6","0.22","-2.4","-1.6",
"Emerson","brBRA","DF","Betis","esLa Liga","20","1999","31.5","3","26","4","15.4","0.82","0.13","0.12","0.75","15.0","0","0","0","1.8","1.8","0.07","+1.2","+1.2",
"Renaud Emond","beBEL","FW","Nantes","frLigue 1","27","1991","3.2","0","4","1","25.0","1.23","0.31","0.00","0.00","11.7","0","0","0","0.6","0.6","0.16","-0.6","-0.6",
"Alan Empereur","brBRA","DF","Hellas Verona","itSerie A","25","1994","9.5","0","2","0","0.0","0.21","0.00","0.00","","14.0","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Youssef En-Nesyri","maMAR","FW","Leganés","esLa Liga","22","1997","15.4","4","40","17","42.5","2.60","1.10","0.10","0.24","15.0","0","0","0","5.0","5.0","0.13","-1.0","-1.0",
"Youssef En-Nesyri","maMAR","FW","Sevilla","esLa Liga","22","1997","8.8","4","21","8","38.1","2.37","0.90","0.19","0.50","11.6","0","0","0","3.6","3.6","0.17","+0.4","+0.4",
"Björn Engels","beBEL","DF","Aston Villa","engPremier League","24","1994","16.1","1","8","1","12.5","0.50","0.06","0.13","1.00","7.8","0","0","0","1.0","0.9","0.11","0.0","+0.1",
"Sergi Enrich","esESP","FW","Eibar","esLa Liga","29","1990","20.7","1","28","6","21.4","1.35","0.29","0.04","0.17","11.1","0","0","0","3.0","3.0","0.11","-2.0","-2.0",
"Javier Eraso","esESP","MF","Leganés","esLa Liga","29","1990","9.1","0","9","3","33.3","0.99","0.33","0.00","0.00","18.2","1","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Christian Eriksen","dkDEN","MF,FW","Tottenham","engPremier League","27","1992","12.2","2","26","9","34.6","2.13","0.74","0.08","0.22","25.1","7","0","0","1.9","1.9","0.07","+0.1","+0.1",
"Christian Eriksen","dkDEN","MF","Inter","itSerie A","27","1992","7.8","1","24","9","37.5","3.07","1.15","0.04","0.11","21.1","5","0","0","2.0","2.0","0.12","-1.0","-1.0",
"Gonzalo Escalante","arARG","MF","Eibar","esLa Liga","26","1993","18.6","0","21","5","23.8","1.13","0.27","0.00","0.00","15.4","0","0","0","1.7","1.7","0.08","-1.7","-1.7",
"Aarón Escandell","esESP","GK","Granada","esLa Liga","23","1995","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sergio Escudero","esESP","DF","Sevilla","esLa Liga","29","1989","8.6","1","8","6","75.0","0.93","0.70","0.13","0.17","20.3","0","0","0","0.3","0.3","0.04","+0.7","+0.7",
"Bernardo Espinosa","coCOL","DF","Espanyol","esLa Liga","30","1989","25.1","3","22","8","36.4","0.88","0.32","0.14","0.38","10.5","0","0","0","2.3","2.3","0.10","+0.7","+0.7",
"Sebastiano Esposito","itITA","FW","Inter","itSerie A","17","2002","2.2","1","10","3","30.0","4.52","1.36","0.00","0.00","19.2","1","1","1","1.8","1.0","0.10","-0.8","-1.0",
"Vicente Esquerdo","esESP","MF,FW","Valencia","esLa Liga","20","1999","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alexander Esswein","deGER","FW,MF","Hertha BSC","deBundesliga","29","1990","2.4","0","2","1","50.0","0.85","0.42","0.00","0.00","32.7","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Pervis Estupiñán","ecECU","DF","Osasuna","esLa Liga","21","1998","33.1","1","19","2","10.5","0.57","0.06","0.05","0.50","18.5","1","0","0","1.6","1.6","0.08","-0.6","-0.6",
"Oghenekaro Etebo","ngNGA","MF","Getafe","esLa Liga","23","1995","6.4","1","9","3","33.3","1.42","0.47","0.11","0.33","15.7","0","0","0","0.7","0.7","0.08","+0.3","+0.3",
"Beñat Etxebarria","esESP","MF","Athletic Club","esLa Liga","32","1987","4.4","0","5","2","40.0","1.14","0.46","0.00","0.00","25.9","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Xabier Etxeita","esESP","DF","Getafe","esLa Liga","31","1987","16.1","0","6","2","33.3","0.37","0.12","0.00","0.00","12.6","0","0","0","0.4","0.4","0.06","-0.4","-0.4",
"Antony Evans","engENG","MF,DF","Paderborn 07","deBundesliga","20","1998","1.7","0","2","1","50.0","1.15","0.58","0.00","0.00","25.2","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Jonny Evans","nirNIR","DF","Leicester City","engPremier League","31","1988","37.6","1","23","8","34.8","0.61","0.21","0.04","0.13","8.4","0","0","0","3.7","3.7","0.16","-2.7","-2.7",
"Edu Expósito","esESP","MF","Eibar","esLa Liga","22","1996","25.7","4","32","15","46.9","1.24","0.58","0.09","0.20","25.2","0","1","2","2.7","1.0","0.03","+1.3","+2.0",
"Valentin Eysseric","frFRA","MF,FW","Hellas Verona","itSerie A","27","1992","3.9","0","5","1","20.0","1.27","0.25","0.00","0.00","20.7","1","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Valentin Eysseric","frFRA","FW,MF","Fiorentina","itSerie A","27","1992","0.5","0","2","1","50.0","4.29","2.14","0.00","0.00","26.5","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Łukasz Fabiański","plPOL","GK","West Ham","engPremier League","34","1985","23.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Fabinho","brBRA","MF","Liverpool","engPremier League","25","1993","23.1","2","12","4","33.3","0.52","0.17","0.17","0.50","28.7","2","0","0","0.4","0.4","0.04","+1.6","+1.6",
"Fábio","brBRA","DF","Nantes","frLigue 1","29","1990","9.3","0","3","0","0.0","0.32","0.00","0.00","","28.0","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Cesc Fàbregas","esESP","MF","Monaco","frLigue 1","32","1987","10.3","0","10","2","20.0","0.97","0.19","0.00","0.00","21.5","1","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Fabricio","esESP","GK","Mallorca","esLa Liga","31","1987","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ralf Fährmann","deGER","GK","Norwich City","engPremier League","30","1988","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Fayçal Fajr","maMAR","MF","Getafe","esLa Liga","30","1988","4.5","0","9","3","33.3","2.01","0.67","0.00","0.00","24.6","3","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Luca Falbo","itITA","DF","Lazio","itSerie A","19","2000","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Filippo Falco","itITA","FW,MF","Lecce","itSerie A","27","1992","22.4","4","57","22","38.6","2.55","0.98","0.07","0.18","21.9","5","0","0","2.8","2.8","0.05","+1.2","+1.2",
"Eliseo Falcon","esESP","DF","Levante","esLa Liga","22","1997","0.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Wladimiro Falcone","itITA","GK","Sampdoria","itSerie A","24","1995","2.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Simon Falette","gnGUI","DF","Eint Frankfurt","deBundesliga","27","1992","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Iago Falque","esESP","FW,MF","Torino","itSerie A","29","1990","1.1","0","3","2","66.7","2.65","1.76","0.00","0.00","22.4","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Iago Falque","esESP","MF","Genoa","itSerie A","29","1990","5.8","2","12","2","16.7","2.08","0.35","0.00","0.00","26.8","2","2","3","2.9","0.6","0.05","-0.9","-0.6",
"Akin Famewo","engENG","MF","Norwich City","engPremier League","20","1998","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Andri Fannar Baldursson","isISL","MF","Bologna","itSerie A","17","2002","1.6","0","2","0","0.0","1.26","0.00","0.00","","23.5","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Paolo Faragò","itITA","DF,MF","Cagliari","itSerie A","26","1993","14.9","1","13","3","23.1","0.87","0.20","0.08","0.33","14.8","0","0","0","1.5","1.5","0.11","-0.5","-0.5",
"Davide Faraoni","itITA","DF","Hellas Verona","itSerie A","27","1991","35.9","5","42","14","33.3","1.17","0.39","0.12","0.36","17.7","0","0","0","4.2","4.2","0.10","+0.8","+0.8",
"Mohamed Fares","dzALG","DF,MF","SPAL","itSerie A","23","1996","4.7","0","7","2","28.6","1.50","0.43","0.00","0.00","24.0","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Diego Farias","brBRA","MF,FW","Lecce","itSerie A","29","1990","9.2","2","23","7","30.4","2.51","0.76","0.09","0.29","20.1","0","0","0","1.7","1.7","0.08","+0.3","+0.3",
"Ansu Fati","esESP","FW","Barcelona","esLa Liga","16","2002","11.4","7","33","12","36.4","2.89","1.05","0.21","0.58","15.6","0","0","0","3.8","3.8","0.12","+3.2","+3.2",
"Julien Faussurier","frFRA","DF","Brest","frLigue 1","32","1987","22.0","2","10","5","50.0","0.45","0.23","0.20","0.40","15.3","0","0","0","0.8","0.8","0.08","+1.2","+1.2",
"Andrea Favilli","itITA","FW","Genoa","itSerie A","22","1997","7.3","0","14","3","21.4","1.91","0.41","0.00","0.00","14.1","0","0","0","1.3","1.3","0.09","-1.3","-1.3",
"Federico Fazio","arARG","DF","Roma","itSerie A","32","1987","13.5","1","4","1","25.0","0.30","0.07","0.25","1.00","8.6","0","0","0","0.5","0.5","0.12","+0.5","+0.5",
"Aleix Febas","esESP","MF,FW","Mallorca","esLa Liga","23","1996","18.8","0","8","3","37.5","0.43","0.16","0.00","0.00","21.0","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Zouhair Feddal","maMAR","DF","Betis","esLa Liga","30","1989","15.9","1","10","3","30.0","0.63","0.19","0.10","0.33","12.8","0","0","0","1.0","1.0","0.10","0.0","0.0",
"Ljubomir Fejsa","rsSRB","MF","Alavés","esLa Liga","30","1988","8.7","0","1","0","0.0","0.11","0.00","0.00","","31.5","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Nabil Fekir","frFRA","MF,FW","Betis","esLa Liga","26","1993","29.3","7","101","40","39.6","3.45","1.36","0.06","0.15","20.7","8","1","1","6.9","6.1","0.06","+0.1","-0.1",
"Felipe","brBRA","DF","Atlético Madrid","esLa Liga","30","1989","23.4","1","19","5","26.3","0.81","0.21","0.05","0.20","11.9","0","0","0","1.9","1.9","0.10","-0.9","-0.9",
"Luiz Felipe","itITA","DF","Lazio","itSerie A","22","1997","22.5","1","8","1","12.5","0.36","0.04","0.13","1.00","12.0","0","0","0","1.0","1.0","0.13","0.0","0.0",
"Lucas Felippe","brBRA","MF,DF","Hellas Verona","itSerie A","19","2000","0.3","0","1","0","0.0","3.21","0.00","0.00","","26.0","0","0","0","0.0","0.0","0.03","0.0","0.0",
"João Félix","ptPOR","FW,MF","Atlético Madrid","esLa Liga","19","1999","19.4","6","64","18","28.1","3.30","0.93","0.09","0.33","18.8","2","0","0","7.6","7.6","0.12","-1.6","-1.6",
"Ohis Felix Uduokhai","deGER","DF","Augsburg","deBundesliga","21","1997","21.8","0","4","0","0.0","0.18","0.00","0.00","","18.6","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Kiko Femenía","esESP","DF","Watford","engPremier League","28","1991","24.9","0","5","1","20.0","0.20","0.04","0.00","0.00","27.2","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Zinedine Ferhat","dzALG","FW,MF","Nîmes","frLigue 1","26","1993","25.0","3","45","13","28.9","1.80","0.52","0.07","0.23","19.2","3","0","0","4.1","4.1","0.09","-1.1","-1.1",
"Bruno Fernandes","ptPOR","MF","Manchester Utd","engPremier League","24","1994","13.2","8","40","14","35.0","3.04","1.06","0.10","0.29","24.6","7","4","4","6.2","3.0","0.08","+1.8","+1.0",
"Edimilson Fernandes","chSUI","MF,DF","Mainz 05","deBundesliga","23","1996","16.5","1","23","2","8.7","1.39","0.12","0.04","0.50","26.1","0","0","0","0.8","0.8","0.04","+0.2","+0.2",
"Gedson Fernandes","ptPOR","MF,DF","Tottenham","engPremier League","20","1999","0.8","0","1","0","0.0","1.32","0.00","0.00","","26.4","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Gelson Fernandes","chSUI","MF","Eint Frankfurt","deBundesliga","32","1986","8.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Matheus Fernandes","brBRA","MF,FW","Valladolid","esLa Liga","21","1998","1.8","0","3","0","0.0","1.63","0.00","0.00","","11.1","0","0","0","0.5","0.5","0.16","-0.5","-0.5",
"Aitor Fernández","esESP","GK","Levante","esLa Liga","28","1991","36.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Andrés Fernández","esESP","GK","Villarreal","esLa Liga","32","1986","4.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Carlos Fernández","esESP","FW,MF","Granada","esLa Liga","23","1996","24.5","10","46","18","39.1","1.88","0.74","0.20","0.50","16.0","3","1","1","9.8","9.0","0.20","+0.2","0.0",
"Federico Fernández","arARG","DF","Newcastle Utd","engPremier League","30","1989","29.1","2","15","7","46.7","0.52","0.24","0.13","0.29","11.5","0","0","0","1.4","1.4","0.10","+0.6","+0.6",
"Gabriel Fernández","uyURU","FW,MF","Celta Vigo","esLa Liga","25","1994","6.2","1","7","3","42.9","1.12","0.48","0.14","0.33","11.3","0","0","0","0.7","0.7","0.09","+0.3","+0.3",
"Joaquín Fernández","esESP","MF,DF","Valladolid","esLa Liga","23","1996","18.4","2","10","4","40.0","0.54","0.22","0.20","0.50","18.0","0","0","0","0.7","0.7","0.07","+1.3","+1.3",
"Fernandinho","brBRA","DF","Manchester City","engPremier League","34","1985","26.6","0","17","2","11.8","0.64","0.08","0.00","0.00","14.9","0","0","0","1.0","1.0","0.06","-1.0","-1.0",
"Fernando","brBRA","MF","Sevilla","esLa Liga","32","1987","29.5","2","15","5","33.3","0.51","0.17","0.13","0.40","10.2","0","0","0","2.6","2.6","0.17","-0.6","-0.6",
"Juan Ferney Otero","coCOL","FW,MF","Amiens","frLigue 1","24","1995","13.4","1","19","6","31.6","1.42","0.45","0.05","0.17","20.1","1","0","0","2.0","2.0","0.10","-1.0","-1.0",
"Alex Ferrari","itITA","DF","Sampdoria","itSerie A","25","1994","11.2","0","4","1","25.0","0.36","0.09","0.00","0.00","13.5","0","0","0","0.9","0.9","0.22","-0.9","-0.9",
"Facundo Ferreyra","arARG","FW,MF","Espanyol","esLa Liga","28","1991","6.4","1","7","5","71.4","1.10","0.78","0.14","0.20","15.7","0","0","0","1.3","1.3","0.18","-0.3","-0.3",
"Jordan Ferri","frFRA","MF","Montpellier","frLigue 1","27","1992","12.8","0","11","4","36.4","0.86","0.31","0.00","0.00","23.6","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Oliver Fink","deGER","MF,FW","Düsseldorf","deBundesliga","37","1982","7.5","0","8","0","0.0","1.07","0.00","0.00","","14.7","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Alfreð Finnbogason","isISL","FW","Augsburg","deBundesliga","30","1989","10.7","3","17","7","41.2","1.58","0.65","0.12","0.29","14.0","0","1","1","4.0","3.2","0.19","-1.0","-1.2",
"Roberto Firmino","brBRA","FW","Liverpool","engPremier League","27","1991","33.2","9","99","38","38.4","2.98","1.14","0.09","0.24","13.7","0","0","0","14.0","14.0","0.14","-5.0","-5.0",
"Junior Firpo","doDOM","DF","Barcelona","esLa Liga","22","1996","11.3","1","4","1","25.0","0.36","0.09","0.25","1.00","16.1","0","0","0","0.7","0.7","0.17","+0.3","+0.3",
"John Fleck","sctSCO","MF","Sheffield Utd","engPremier League","27","1991","28.0","5","31","11","35.5","1.11","0.39","0.16","0.45","20.1","0","0","0","3.1","3.1","0.10","+1.9","+1.9",
"Mark Flekken","nlNED","GK","Freiburg","deBundesliga","26","1993","10.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sergio Floccari","itITA","FW","SPAL","itSerie A","37","1981","10.5","1","18","6","33.3","1.72","0.57","0.06","0.17","16.3","0","0","0","1.3","1.3","0.07","-0.3","-0.3",
"Alessandro Florenzi","itITA","DF,FW","Roma","itSerie A","28","1991","11.1","0","14","2","14.3","1.26","0.18","0.00","0.00","25.7","0","0","0","0.5","0.5","0.04","-0.5","-0.5",
"Alessandro Florenzi","itITA","DF","Valencia","esLa Liga","28","1991","8.4","0","8","1","12.5","0.96","0.12","0.00","0.00","17.5","0","0","0","0.6","0.6","0.08","-0.6","-0.6",
"Phil Foden","engENG","FW,MF","Manchester City","engPremier League","19","2000","10.0","5","34","14","41.2","3.40","1.40","0.15","0.36","16.8","0","0","0","3.3","3.3","0.10","+1.7","+1.7",
"Mamadou Fofana","mlMLI","DF,MF","Metz","frLigue 1","21","1998","17.6","0","10","0","0.0","0.57","0.00","0.00","","23.2","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Seko Fofana","ciCIV","MF","Udinese","itSerie A","24","1995","25.0","3","46","13","28.3","1.84","0.52","0.07","0.23","23.0","0","0","0","3.4","3.4","0.07","-0.4","-0.4",
"Wesley Fofana","frFRA","DF","Saint-Étienne","frLigue 1","18","2000","13.5","1","7","1","14.3","0.52","0.07","0.14","1.00","8.4","0","0","0","0.9","0.9","0.13","+0.1","+0.1",
"Youssouf Fofana","frFRA","MF","Strasbourg","frLigue 1","20","1999","11.2","1","14","4","28.6","1.25","0.36","0.07","0.25","21.4","0","0","0","0.8","0.8","0.06","+0.2","+0.2",
"Youssouf Fofana","frFRA","MF","Monaco","frLigue 1","20","1999","6.8","0","7","2","28.6","1.03","0.30","0.00","0.00","26.5","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Thomas Foket","beBEL","DF","Reims","frLigue 1","24","1994","27.0","0","8","1","12.5","0.30","0.04","0.00","0.00","18.6","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Lamine Fomba","frFRA","MF","Nîmes","frLigue 1","21","1998","15.3","0","15","2","13.3","0.98","0.13","0.00","0.00","20.2","0","0","0","1.4","1.4","0.10","-1.4","-1.4",
"José Fonte","ptPOR","DF","Lille","frLigue 1","35","1983","24.5","1","16","4","25.0","0.65","0.16","0.06","0.25","11.8","0","0","0","1.6","1.6","0.10","-0.6","-0.6",
"Pablo Fornals","esESP","MF,FW","West Ham","engPremier League","23","1996","24.1","2","36","11","30.6","1.49","0.46","0.06","0.18","18.1","0","0","0","2.3","2.3","0.06","-0.3","-0.3",
"Emil Forsberg","seSWE","MF","RB Leipzig","deBundesliga","27","1991","12.7","5","24","8","33.3","1.89","0.63","0.13","0.38","21.4","3","2","2","3.6","2.0","0.08","+1.4","+1.0",
"Hernâni Fortes","ptPOR","MF,FW","Levante","esLa Liga","27","1991","7.3","2","22","9","40.9","3.03","1.24","0.09","0.22","18.1","0","0","0","1.5","1.5","0.07","+0.5","+0.5",
"Ben Foster","engENG","GK","Watford","engPremier League","36","1983","38.0","0","1","1","100.0","0.03","0.03","0.00","0.00","10.0","0","0","0","0.1","0.1","0.10","-0.1","-0.1",
"Lyle Foster","zaRSA","FW","Monaco","frLigue 1","18","2000","0.7","0","2","0","0.0","2.90","0.00","0.00","","17.6","0","0","0","0.3","0.3","0.14","-0.3","-0.3",
"Timothy Fosu-Mensah","nlNED","DF","Manchester Utd","engPremier League","21","1998","1.5","0","1","0","0.0","0.66","0.00","0.00","","11.2","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Dimitri Foulquier","frFRA","DF,MF","Watford","engPremier League","26","1993","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Dimitri Foulquier","frFRA","DF,MF","Granada","esLa Liga","26","1993","12.4","1","5","2","40.0","0.40","0.16","0.20","0.50","18.0","0","0","0","0.3","0.3","0.06","+0.7","+0.7",
"Juan Foyth","arARG","DF","Tottenham","engPremier League","21","1998","0.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Gianluca Frabotta","itITA","DF","Juventus","itSerie A","20","1999","1.0","0","1","0","0.0","1.00","0.00","0.00","","17.9","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Raphael Framberger","deGER","DF","Augsburg","deBundesliga","23","1995","13.1","0","1","0","0.0","0.08","0.00","0.00","","14.5","0","0","0","0.1","0.1","0.10","-0.1","-0.1",
"Simon Francis","engENG","DF","Bournemouth","engPremier League","34","1985","10.8","0","3","0","0.0","0.28","0.00","0.00","","12.5","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Mike Frantz","deGER","MF","Freiburg","deBundesliga","32","1986","3.9","0","4","1","25.0","1.03","0.26","0.00","0.00","13.3","0","0","0","0.4","0.4","0.10","-0.4","-0.4",
"Ryan Fraser","sctSCO","MF,FW","Bournemouth","engPremier League","25","1994","23.0","1","27","11","40.7","1.18","0.48","0.04","0.09","17.2","2","0","0","3.7","3.7","0.14","-2.7","-2.7",
"Fred","brBRA","MF","Manchester Utd","engPremier League","26","1993","24.0","0","40","10","25.0","1.66","0.42","0.00","0.00","24.5","3","0","0","1.7","1.7","0.04","-1.7","-1.7",
"Ryan Fredericks","engENG","DF","West Ham","engPremier League","26","1992","24.9","0","3","0","0.0","0.12","0.00","0.00","","20.6","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Kieron Freeman","wlsWAL","FW","Sheffield Utd","engPremier League","27","1992","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Luke Freeman","engENG","MF","Sheffield Utd","engPremier League","27","1992","4.1","0","3","0","0.0","0.74","0.00","0.00","","29.5","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Remo Freuler","chSUI","MF","Atalanta","itSerie A","27","1992","26.0","2","19","7","36.8","0.73","0.27","0.11","0.29","18.4","0","0","0","1.6","1.6","0.10","+0.4","+0.4",
"Marco Friedl","atAUT","DF,MF","Werder Bremen","deBundesliga","21","1998","24.3","1","12","3","25.0","0.49","0.12","0.08","0.33","18.2","1","0","0","0.9","0.9","0.08","+0.1","+0.1",
"Marvin Friedrich","deGER","DF","Union Berlin","deBundesliga","23","1995","31.0","2","28","4","14.3","0.90","0.13","0.07","0.50","13.4","0","0","0","2.5","2.5","0.09","-0.5","-0.5",
"Samúel Friðjónsson","isISL","MF","Paderborn 07","deBundesliga","23","1996","2.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jorge de Frutos","esESP","MF,DF","Valladolid","esLa Liga","22","1997","0.7","0","1","0","0.0","1.53","0.00","0.00","","9.9","0","0","0","0.0","0.0","0.04","0.0","0.0",
"Christian Fuchs","atAUT","DF","Leicester City","engPremier League","33","1986","8.6","0","5","1","20.0","0.58","0.12","0.00","0.00","25.8","2","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Angelo Fulgini","frFRA","MF","Angers","frLigue 1","22","1996","17.5","1","35","16","45.7","1.99","0.91","0.03","0.06","19.0","0","0","0","3.1","3.1","0.09","-2.1","-2.1",
"Niclas Füllkrug","deGER","FW","Werder Bremen","deBundesliga","26","1993","4.5","4","17","10","58.8","3.80","2.23","0.24","0.40","13.2","0","0","0","1.8","1.7","0.10","+2.2","+2.3",
"Ramiro Funes Mori","arARG","DF","Villarreal","esLa Liga","28","1991","5.0","0","3","0","0.0","0.60","0.00","0.00","","26.2","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Daniel Fuzato","brBRA","GK","Roma","itSerie A","22","1997","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Matteo Gabbia","itITA","DF","Milan","itSerie A","19","1999","7.6","0","4","2","50.0","0.53","0.26","0.00","0.00","17.4","0","0","0","0.2","0.2","0.06","-0.2","-0.2",
"Manolo Gabbiadini","itITA","FW","Sampdoria","itSerie A","27","1991","22.6","11","85","35","41.2","3.76","1.55","0.12","0.29","21.8","12","1","1","8.1","7.3","0.09","+2.9","+2.7",
"Gabriel","brBRA","GK","Lecce","itSerie A","26","1992","33.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ruben Gabrielsen","noNOR","DF","Toulouse","frLigue 1","27","1992","7.3","0","4","1","25.0","0.55","0.14","0.00","0.00","9.6","0","0","0","0.4","0.4","0.09","-0.4","-0.4",
"Mijat Gaćinović","rsSRB","MF,FW","Eint Frankfurt","deBundesliga","24","1995","11.6","0","25","7","28.0","2.15","0.60","0.00","0.00","20.8","2","0","0","3.1","3.1","0.12","-3.1","-3.1",
"Luca Gagliano","itITA","FW","Cagliari","itSerie A","19","2000","0.6","1","2","2","100.0","3.46","3.46","0.50","0.50","13.1","0","0","0","0.7","0.7","0.33","+0.3","+0.3",
"Roberto Gagliardini","itITA","MF","Inter","itSerie A","25","1994","20.0","4","34","15","44.1","1.70","0.75","0.12","0.27","16.2","0","0","0","4.7","4.6","0.14","-0.7","-0.6",
"Riccardo Gagliolo","seSWE","DF","Parma","itSerie A","29","1990","28.9","3","31","8","25.8","1.07","0.28","0.10","0.38","18.6","0","0","0","2.8","2.8","0.09","+0.2","+0.2",
"Nicolás Gaitán","arARG","MF,FW","Lille","frLigue 1","31","1988","0.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Marvin Gakpa","frFRA","MF,FW","Metz","frLigue 1","25","1993","5.2","0","14","2","14.3","2.69","0.38","0.00","0.00","23.2","2","0","0","0.6","0.6","0.05","-0.6","-0.6",
"Enric Gallego","esESP","FW","Osasuna","esLa Liga","32","1986","9.8","3","21","7","33.3","2.15","0.72","0.14","0.43","12.7","0","0","0","2.9","2.9","0.14","+0.1","+0.1",
"Enric Gallego","esESP","FW","Getafe","esLa Liga","32","1986","1.8","0","3","1","33.3","1.65","0.55","0.00","0.00","10.6","0","0","0","0.2","0.2","0.08","-0.2","-0.2",
"Kévin Gameiro","frFRA","FW","Valencia","esLa Liga","32","1987","17.6","6","18","9","50.0","1.02","0.51","0.33","0.67","14.1","0","0","1","5.3","4.5","0.25","+0.7","+1.5",
"Fran Gámez","esESP","DF","Mallorca","esLa Liga","28","1991","19.6","0","14","2","14.3","0.71","0.10","0.00","0.00","21.1","0","0","0","0.6","0.6","0.04","-0.6","-0.6",
"Idrissa Gana Gueye","snSEN","MF","Paris S-G","frLigue 1","29","1989","18.4","1","11","3","27.3","0.60","0.16","0.09","0.33","18.0","0","0","0","1.3","1.3","0.12","-0.3","-0.3",
"Ignatius Ganago","cmCMR","FW,MF","Nice","frLigue 1","20","1999","13.8","3","17","5","29.4","1.23","0.36","0.18","0.60","18.0","0","0","0","1.9","1.9","0.11","+1.1","+1.1",
