Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Niccolò Manfredini","itITA","GK","Benevento","itSerie A","32","1988","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Eliaquim Mangala","frFRA","DF","Valencia","esLa Liga","29","1991","3.6","0","2","0","0.0","0.56","0.00","0.00","","9.7","0","0","0","0.2","0.2","0.09","-0.2","-0.2",
"Orel Mangala","beBEL","MF","Stuttgart","deBundesliga","22","1998","23.4","1","26","8","30.8","1.11","0.34","0.04","0.13","21.2","0","0","0","1.2","1.2","0.05","-0.2","-0.2",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","33","1987","29.9","3","21","4","19.0","0.70","0.13","0.00","0.00","25.8","3","3","3","3.3","0.9","0.04","-0.3","-0.9",
"Vito Mannone","itITA","GK","Monaco","frLigue 1","32","1988","9.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Kostas Manolas","grGRE","DF","Napoli","itSerie A","29","1991","25.5","0","8","3","37.5","0.31","0.12","0.00","0.00","12.9","0","0","0","0.9","0.9","0.11","-0.9","-0.9",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","26","1994","9.2","0","1","0","0.0","0.11","0.00","0.00","","24.8","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Juan Manuel Ramos","uyURU","DF","Spezia","itSerie A","23","1996","3.3","0","1","0","0.0","0.31","0.00","0.00","","26.6","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Myziane Maolida","kmCOM","FW,MF","Nice","frLigue 1","21","1999","12.0","3","19","4","21.1","1.59","0.33","0.16","0.75","17.2","0","0","0","2.2","2.2","0.12","+0.8","+0.8",
"Faitout Maouassa","frFRA","DF","Rennes","frLigue 1","22","1998","13.0","0","27","7","25.9","2.08","0.54","0.00","0.00","25.7","5","0","0","1.0","1.0","0.04","-1.0","-1.0",
"Sekou Mara","frFRA","FW,MF","Bordeaux","frLigue 1","18","2002","2.5","1","4","4","100.0","1.57","1.57","0.25","0.25","15.4","0","0","0","0.5","0.5","0.13","+0.5","+0.5",
"Fernando Marçal","brBRA","DF,MF","Wolves","engPremier League","31","1989","6.9","0","2","0","0.0","0.29","0.00","0.00","","26.7","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Fernando Marçal","brBRA","DF","Lyon","frLigue 1","31","1989","0.9","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Marcelo","brBRA","DF,MF","Real Madrid","esLa Liga","32","1988","11.7","0","12","0","0.0","1.03","0.00","0.00","","21.0","0","0","0","0.5","0.5","0.04","-0.5","-0.5",
"Marcelo","brBRA","DF","Lyon","frLigue 1","33","1987","32.3","3","24","7","29.2","0.74","0.22","0.13","0.43","12.3","1","0","0","1.8","1.8","0.07","+1.2","+1.2",
"Solly March","engENG","DF,MF","Brighton","engPremier League","26","1994","18.6","2","22","4","18.2","1.18","0.22","0.09","0.50","17.0","1","0","0","1.7","1.7","0.08","+0.3","+0.3",
"Federico Marchetti","itITA","GK","Genoa","itSerie A","37","1983","3.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Riccardo Marchizza","itITA","DF","Spezia","itSerie A","22","1998","17.3","0","7","0","0.0","0.40","0.00","0.00","","17.6","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Gian Marco Ferrari","itITA","DF","Sassuolo","itSerie A","28","1992","33.5","0","25","5","20.0","0.75","0.15","0.00","0.00","12.8","0","0","0","2.0","2.0","0.08","-2.0","-2.0",
"Iván Marcone","arARG","MF","Elche","esLa Liga","30","1990","29.4","0","2","0","0.0","0.07","0.00","0.00","","18.4","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Óscar de Marcos","esESP","DF,MF","Athletic Club","esLa Liga","31","1989","16.9","1","6","5","83.3","0.36","0.30","0.17","0.20","12.4","0","0","0","1.8","1.8","0.31","-0.8","-0.8",
"Dario Maresic","atAUT","DF","Reims","frLigue 1","20","1999","5.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"José Mari","esESP","MF","Cádiz","esLa Liga","32","1987","16.1","1","16","3","18.8","0.99","0.19","0.00","0.00","27.9","0","1","1","1.2","0.4","0.03","-0.2","-0.4",
"Pablo Marí","esESP","DF","Arsenal","engPremier League","26","1993","10.0","0","2","0","0.0","0.20","0.00","0.00","","21.6","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","25","1995","19.6","0","14","5","35.7","0.71","0.25","0.00","0.00","13.1","0","0","0","1.1","1.1","0.08","-1.1","-1.1",
"Mariano","doDOM","FW","Real Madrid","esLa Liga","26","1993","5.7","1","15","3","20.0","2.63","0.53","0.07","0.33","16.9","0","0","0","1.7","1.7","0.11","-0.7","-0.7",
"Jordan Marié","frFRA","MF","Dijon","frLigue 1","28","1991","15.9","0","10","1","10.0","0.63","0.06","0.00","0.00","22.7","0","0","0","0.9","0.9","0.09","-0.9","-0.9",
"Adrián Marín","esESP","DF,MF","Alavés","esLa Liga","23","1997","1.0","0","1","0","0.0","0.97","0.00","0.00","","18.8","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Adrián Marín","esESP","DF,MF","Granada","esLa Liga","23","1997","3.0","0","1","0","0.0","0.33","0.00","0.00","","21.2","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Răzvan Marin","roROU","MF","Cagliari","itSerie A","24","1996","32.9","3","27","10","37.0","0.82","0.30","0.11","0.30","24.6","1","0","0","1.4","1.4","0.05","+1.6","+1.6",
"Guillermo Maripán","clCHI","DF","Monaco","frLigue 1","26","1994","23.2","5","15","6","40.0","0.65","0.26","0.33","0.83","11.0","0","0","0","2.2","2.2","0.15","+2.8","+2.8",
"Marlon","brBRA","DF","Sassuolo","itSerie A","24","1995","19.4","0","4","2","50.0","0.21","0.10","0.00","0.00","10.6","0","0","0","0.3","0.3","0.07","-0.3","-0.3",
"Omar Marmoush","egEGY","FW","Wolfsburg","deBundesliga","21","1999","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","26","1994","23.6","3","15","8","53.3","0.63","0.34","0.20","0.38","9.3","0","0","0","2.2","2.2","0.15","+0.8","+0.8",
"Luca Marrone","itITA","DF","Crotone","itSerie A","30","1990","17.6","0","4","2","50.0","0.23","0.11","0.00","0.00","7.2","0","0","0","0.4","0.4","0.11","-0.4","-0.4",
"Roger Martí","esESP","FW","Levante","esLa Liga","29","1991","24.4","12","42","19","45.2","1.72","0.78","0.24","0.53","14.8","0","2","4","9.7","6.5","0.16","+2.3","+3.5",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","24","1995","16.4","4","43","20","46.5","2.61","1.22","0.09","0.20","14.0","0","0","0","6.5","6.5","0.15","-2.5","-2.5",
"Aarón Martín","esESP","DF","Celta Vigo","esLa Liga","23","1997","17.1","0","5","1","20.0","0.29","0.06","0.00","0.00","22.4","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Aarón Martín","esESP","DF,FW","Mainz 05","deBundesliga","23","1997","2.9","0","1","0","0.0","0.34","0.00","0.00","","20.4","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Álex Martín","esESP","DF","Cádiz","esLa Liga","22","1998","1.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jonas Martin","frFRA","MF","Rennes","frLigue 1","30","1990","5.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Gabriel Martinelli","brBRA","FW","Arsenal","engPremier League","19","2001","6.5","2","20","8","40.0","3.06","1.22","0.10","0.25","14.1","0","0","0","3.3","3.3","0.17","-1.3","-1.3",
"Emiliano Martínez","arARG","GK","Aston Villa","engPremier League","27","1992","38.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","29","1991","28.0","1","18","7","38.9","0.64","0.25","0.06","0.14","19.4","1","0","0","1.1","1.1","0.06","-0.1","-0.1",
"Javi Martínez","esESP","MF,FW","Osasuna","esLa Liga","20","1999","5.1","1","3","1","33.3","0.59","0.20","0.33","1.00","15.8","0","0","0","0.7","0.7","0.22","+0.3","+0.3",
"Javi Martínez","esESP","DF,MF","Bayern Munich","deBundesliga","31","1988","5.2","0","2","0","0.0","0.39","0.00","0.00","","11.0","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Josep Martinez","esESP","GK","RB Leipzig","deBundesliga","22","1998","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","22","1997","28.5","17","107","37","34.6","3.76","1.30","0.14","0.41","14.9","0","2","2","15.2","13.6","0.13","+1.8","+1.4",
"Pablo Martinez","frFRA","DF","Nîmes","frLigue 1","31","1989","6.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lucas Martínez Quarta","arARG","DF","Fiorentina","itSerie A","24","1996","16.5","1","16","4","25.0","0.97","0.24","0.06","0.25","16.7","0","0","0","1.5","1.5","0.09","-0.5","-0.5",
"Gelson Martins","ptPOR","MF,FW","Monaco","frLigue 1","25","1995","17.2","3","25","10","40.0","1.45","0.58","0.12","0.30","15.4","0","0","0","2.7","2.7","0.11","+0.3","+0.3",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","27","1992","33.0","2","27","12","44.4","0.82","0.36","0.07","0.17","15.4","0","0","0","2.2","2.2","0.08","-0.2","-0.2",
"Sylvain Marveaux","frFRA","MF,FW","Lorient","frLigue 1","34","1986","2.2","0","5","1","20.0","2.25","0.45","0.00","0.00","17.3","0","0","0","0.9","0.9","0.19","-0.9","-0.9",
"Marvin","esESP","DF,MF","Real Madrid","esLa Liga","20","2000","1.5","0","1","0","0.0","0.68","0.00","0.00","","13.8","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Omar Mascarell","gqEQG","MF","Schalke 04","deBundesliga","27","1993","19.6","1","10","3","30.0","0.51","0.15","0.10","0.33","26.3","1","0","0","0.4","0.4","0.04","+0.6","+0.6",
"Andrea Masiello","itITA","DF","Genoa","itSerie A","34","1986","28.5","0","5","0","0.0","0.18","0.00","0.00","","16.4","0","0","0","0.5","0.5","0.09","-0.5","-0.5",
"Jordi Masip","esESP","GK","Valladolid","esLa Liga","31","1989","25.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Roberto Massimo","deGER","DF,FW","Stuttgart","deBundesliga","19","2000","8.4","0","15","4","26.7","1.78","0.48","0.00","0.00","14.6","0","0","0","1.3","1.3","0.09","-1.3","-1.3",
"Giuseppe Mastinu","itITA","FW","Spezia","itSerie A","28","1991","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Arthur Masuaku","cdCOD","DF,MF","West Ham","engPremier League","26","1993","11.2","0","6","2","33.3","0.54","0.18","0.00","0.00","21.1","0","0","0","0.5","0.5","0.08","-0.5","-0.5",
"Jaime Mata","esESP","FW","Getafe","esLa Liga","31","1988","22.6","5","38","15","39.5","1.68","0.66","0.11","0.27","12.4","0","1","2","7.0","5.5","0.15","-2.0","-1.5",
"Juan Mata","esESP","FW,MF","Manchester Utd","engPremier League","32","1988","5.7","1","4","3","75.0","0.71","0.53","0.00","0.00","21.5","0","1","1","1.0","0.2","0.06","0.0","-0.2",
"Pape Matar Sarr","snSEN","MF","Metz","frLigue 1","17","2002","17.7","3","31","8","25.8","1.75","0.45","0.10","0.38","27.7","1","0","0","1.1","1.1","0.04","+1.9","+1.9",
"Eliot Matazo","beBEL","MF","Monaco","frLigue 1","18","2002","3.5","1","3","2","66.7","0.86","0.57","0.33","0.50","10.2","0","0","0","0.8","0.8","0.26","+0.2","+0.2",
"Jean-Philippe Mateta","frFRA","FW","Crystal Palace","engPremier League","23","1997","2.5","1","4","2","50.0","1.63","0.81","0.25","0.50","10.6","0","0","0","0.3","0.3","0.08","+0.7","+0.7",
"Jean-Philippe Mateta","frFRA","FW","Mainz 05","deBundesliga","23","1997","11.1","7","28","13","46.4","2.53","1.17","0.21","0.46","12.7","1","1","1","8.6","7.8","0.28","-1.6","-1.8",
"Nemanja Matić","rsSRB","MF","Manchester Utd","engPremier League","31","1988","12.3","0","6","3","50.0","0.49","0.24","0.00","0.00","22.8","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","28","1991","7.7","1","5","2","40.0","0.65","0.26","0.20","0.50","7.3","0","0","0","0.8","0.8","0.16","+0.2","+0.2",
"Rabbi Matondo","wlsWAL","FW,MF","Schalke 04","deBundesliga","19","2000","2.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ryder Matos","brBRA","MF","Udinese","itSerie A","27","1993","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Henning Matriciani","deGER","DF","Schalke 04","deBundesliga","20","2000","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Chrislain Matsima","frFRA","DF,FW","Monaco","frLigue 1","18","2002","3.9","0","4","0","0.0","1.02","0.00","0.00","","18.8","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Federico Mattiello","itITA","DF","Spezia","itSerie A","25","1995","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Neal Maupay","frFRA","FW,MF","Brighton","engPremier League","23","1996","27.9","8","67","22","32.8","2.40","0.79","0.07","0.23","14.8","0","3","4","13.2","10.1","0.15","-5.2","-5.1",
"Tony Mauricio","frFRA","MF","Lens","frLigue 1","26","1994","5.6","0","13","2","15.4","2.33","0.36","0.00","0.00","27.4","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Stephy Mavididi","engENG","FW,MF","Montpellier","frLigue 1","22","1998","22.6","9","30","17","56.7","1.33","0.75","0.30","0.53","13.9","0","0","0","5.6","5.6","0.20","+3.4","+3.4",
"Konstantinos Mavropanos","grGRE","DF","Stuttgart","deBundesliga","22","1997","16.3","0","15","4","26.7","0.92","0.25","0.00","0.00","13.0","0","0","0","1.6","1.6","0.11","-1.6","-1.6",
"Eric Maxim Choupo-Moting","cmCMR","FW,MF","Bayern Munich","deBundesliga","31","1989","9.1","3","20","13","65.0","2.20","1.43","0.15","0.23","11.4","0","0","0","4.7","4.7","0.23","-1.7","-1.7",
"Borja Mayoral","esESP","FW","Roma","itSerie A","23","1997","17.2","10","40","15","37.5","2.32","0.87","0.25","0.67","14.6","0","0","0","6.8","6.8","0.17","+3.2","+3.2",
"Borja Mayoral","esESP","FW","Real Madrid","esLa Liga","23","1997","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Youssef Maziz","frFRA","MF,FW","Metz","frLigue 1","22","1998","2.9","0","6","0","0.0","2.10","0.00","0.00","","22.4","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Antonio Mazzotta","itITA","DF","Crotone","itSerie A","30","1989","0.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Kevin Mbabu","chSUI","DF","Wolfsburg","deBundesliga","25","1995","18.2","0","11","5","45.5","0.60","0.27","0.00","0.00","13.1","0","0","0","0.6","0.6","0.05","-0.6","-0.6",
"Kylian Mbappé","frFRA","FW","Paris S-G","frLigue 1","21","1998","26.4","27","98","47","48.0","3.71","1.78","0.21","0.45","15.4","2","6","6","22.1","17.4","0.18","+4.9","+3.6",
"Ibrahima Mbaye","snSEN","DF","Bologna","itSerie A","25","1994","4.8","1","1","1","100.0","0.21","0.21","1.00","1.00","3.1","0","0","0","0.6","0.0","0.00","+0.4","+1.0",
"Jean-Manuel Mbom","deGER","MF,DF","Werder Bremen","deBundesliga","20","2000","12.9","0","7","1","14.3","0.54","0.08","0.00","0.00","17.3","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Nathanael Mbuku","cdCOD","MF,FW","Reims","frLigue 1","18","2002","24.6","4","39","18","46.2","1.59","0.73","0.10","0.22","18.2","0","0","0","2.6","2.6","0.07","+1.4","+1.4",
"James McArthur","sctSCO","MF","Crystal Palace","engPremier League","32","1987","16.3","0","6","0","0.0","0.37","0.00","0.00","","21.3","0","0","0","0.3","0.3","0.06","-0.3","-0.3",
"Oliver McBurnie","sctSCO","FW","Sheffield Utd","engPremier League","24","1996","14.7","1","30","12","40.0","2.04","0.82","0.03","0.08","12.5","0","0","0","3.9","3.9","0.13","-2.9","-2.9",
"Alex McCarthy","engENG","GK","Southampton","engPremier League","30","1989","30.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"James McCarthy","ieIRL","MF","Crystal Palace","engPremier League","29","1990","9.1","0","1","0","0.0","0.11","0.00","0.00","","32.5","0","0","0","0.0","0.0","0.01","0.0","0.0",
"John McGinn","sctSCO","MF","Aston Villa","engPremier League","25","1994","37.0","3","45","11","24.4","1.22","0.30","0.07","0.27","23.7","0","0","0","2.5","2.5","0.06","+0.5","+0.5",
"David McGoldrick","ieIRL","FW,MF","Sheffield Utd","engPremier League","32","1987","26.6","8","71","23","32.4","2.67","0.86","0.11","0.35","18.2","1","0","0","6.9","6.9","0.10","+1.1","+1.1",
"Weston McKennie","usUSA","MF","Juventus","itSerie A","21","1998","18.9","5","29","14","48.3","1.53","0.74","0.17","0.36","10.7","0","0","0","4.9","4.9","0.17","+0.1","+0.1",
"Dwight McNeil","engENG","MF","Burnley","engPremier League","20","1999","34.1","2","26","9","34.6","0.76","0.26","0.08","0.22","22.3","1","0","0","1.1","1.1","0.04","+0.9","+0.9",
"Scott McTominay","sctSCO","MF","Manchester Utd","engPremier League","23","1996","23.7","4","26","7","26.9","1.10","0.30","0.15","0.57","17.6","0","0","0","2.1","2.1","0.08","+1.9","+1.9",
"Gary Medel","clCHI","DF,MF","Bologna","itSerie A","32","1987","5.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Facundo Medina","arARG","DF","Lens","frLigue 1","21","1999","22.3","2","9","4","44.4","0.40","0.18","0.22","0.50","12.1","0","0","0","1.2","1.2","0.13","+0.8","+0.8",
"Nathan de Medina","beBEL","DF","Arminia","deBundesliga","22","1997","7.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ben Mee","engENG","DF","Burnley","engPremier League","30","1989","29.9","2","22","6","27.3","0.74","0.20","0.09","0.33","10.6","0","0","0","2.3","2.3","0.10","-0.3","-0.3",
"Joshua Mees","deGER","FW","Union Berlin","deBundesliga","24","1996","0.1","0","2","0","0.0","36.00","0.00","0.00","","12.2","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Admir Mehmedi","chSUI","MF,FW","Wolfsburg","deBundesliga","29","1991","9.1","0","7","3","42.9","0.77","0.33","0.00","0.00","16.3","0","0","0","0.6","0.6","0.09","-0.6","-0.6",
"Soualiho Meïté","frFRA","MF","Torino","itSerie A","26","1994","10.2","1","8","4","50.0","0.78","0.39","0.13","0.25","17.4","0","0","0","0.7","0.7","0.10","+0.3","+0.3",
"Soualiho Meïté","frFRA","MF","Milan","itSerie A","26","1994","6.5","0","7","3","42.9","1.07","0.46","0.00","0.00","24.9","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Hannibal Mejbri","tnTUN","MF","Manchester Utd","engPremier League","17","2003","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Farid El Melali","dzALG","FW,MF","Angers","frLigue 1","23","1997","4.6","1","13","5","38.5","2.83","1.09","0.08","0.20","18.5","0","0","0","1.2","1.2","0.09","-0.2","-0.2",
"Filippo Melegoni","itITA","MF,DF","Genoa","itSerie A","21","1999","4.3","0","4","1","25.0","0.93","0.23","0.00","0.00","23.1","2","0","0","0.4","0.4","0.09","-0.4","-0.4",
"Gonzalo Melero","esESP","MF,FW","Levante","esLa Liga","26","1994","20.6","7","27","9","33.3","1.31","0.44","0.26","0.78","15.5","0","0","0","3.7","3.7","0.14","+3.3","+3.3",
"Birger Meling","noNOR","DF","Nîmes","frLigue 1","25","1994","25.9","2","13","6","46.2","0.50","0.23","0.15","0.33","17.0","0","0","0","0.6","0.6","0.05","+1.4","+1.4",
"Arthur Melo","brBRA","MF","Juventus","itSerie A","23","1996","12.9","1","3","1","33.3","0.23","0.08","0.33","1.00","25.0","0","0","0","0.1","0.1","0.05","+0.9","+0.9",
"Memphis","nlNED","FW","Lyon","frLigue 1","26","1994","32.5","20","102","44","43.1","3.14","1.35","0.12","0.27","21.1","14","8","8","16.6","10.3","0.10","+3.4","+1.7",
"Houboulang Mendes","gwGNB","DF","Lorient","frLigue 1","22","1998","14.4","0","4","0","0.0","0.28","0.00","0.00","","26.3","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Pedro Mendes","ptPOR","DF","Montpellier","frLigue 1","29","1990","18.1","2","7","2","28.6","0.39","0.11","0.29","1.00","14.5","0","0","0","1.3","1.3","0.19","+0.7","+0.7",
"Thiago Mendes","brBRA","MF","Lyon","frLigue 1","28","1992","24.9","0","23","7","30.4","0.92","0.28","0.00","0.00","22.9","0","0","0","1.0","1.0","0.04","-1.0","-1.0",
"Brais Méndez","esESP","MF,FW","Celta Vigo","esLa Liga","23","1997","29.7","9","49","21","42.9","1.65","0.71","0.16","0.38","16.1","1","1","1","8.2","7.4","0.15","+0.8","+0.6",
"Édgar Méndez","esESP","MF,FW","Alavés","esLa Liga","30","1990","23.2","5","35","10","28.6","1.51","0.43","0.14","0.50","16.5","0","0","0","5.5","5.5","0.16","-0.5","-0.5",
"Eñaut Mendía","esESP","FW","Eibar","esLa Liga","21","1999","0.7","0","1","0","0.0","1.48","0.00","0.00","","27.0","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Batista Mendy","frFRA","MF","Nantes","frLigue 1","20","2000","0.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Benjamin Mendy","frFRA","DF","Manchester City","engPremier League","26","1994","10.6","2","6","2","33.3","0.57","0.19","0.33","1.00","17.2","0","0","0","0.3","0.3","0.06","+1.7","+1.7",
"Edouard Mendy","snSEN","GK","Chelsea","engPremier League","28","1992","30.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Edouard Mendy","snSEN","GK","Rennes","frLigue 1","28","1992","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ferland Mendy","frFRA","DF","Real Madrid","esLa Liga","25","1995","24.5","1","12","2","16.7","0.49","0.08","0.08","0.50","19.0","0","0","0","0.8","0.8","0.07","+0.2","+0.2",
"Nampalys Mendy","snSEN","MF","Leicester City","engPremier League","28","1992","16.2","0","4","2","50.0","0.25","0.12","0.00","0.00","28.5","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Hamza Mendyl","maMAR","FW,DF","Schalke 04","deBundesliga","22","1997","1.1","0","2","0","0.0","1.89","0.00","0.00","","17.3","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Levent Mercan","deGER","FW","Schalke 04","deBundesliga","19","2000","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jorge Meré","esESP","DF","Köln","deBundesliga","23","1997","14.4","0","2","0","0.0","0.14","0.00","0.00","","27.7","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Alex Meret","itITA","GK","Napoli","itSerie A","23","1997","22.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mikel Merino","esESP","MF","Real Sociedad","esLa Liga","24","1996","23.9","2","33","8","24.2","1.38","0.33","0.06","0.25","14.3","0","0","0","3.6","3.6","0.11","-1.6","-1.6",
"Martín Merquelanz","esESP","MF,FW","Real Sociedad","esLa Liga","25","1995","6.1","0","11","4","36.4","1.80","0.66","0.00","0.00","18.7","1","0","0","1.2","1.2","0.11","-1.2","-1.2",
"Yıldırım Mert Çetin","trTUR","DF","Hellas Verona","itSerie A","23","1997","4.6","0","2","0","0.0","0.43","0.00","0.00","","10.6","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Dries Mertens","beBEL","FW,MF","Napoli","itSerie A","33","1987","16.2","9","54","19","35.2","3.33","1.17","0.17","0.47","18.1","6","0","0","5.0","5.0","0.09","+4.0","+4.0",
"Roque Mesa","esESP","MF","Valladolid","esLa Liga","31","1989","19.6","1","25","4","16.0","1.28","0.20","0.00","0.00","26.1","2","1","1","1.7","0.9","0.03","-0.7","-0.9",
"Illan Meslier","frFRA","GK","Leeds United","engPremier League","20","2000","35.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lionel Messi","arARG","FW,MF","Barcelona","esLa Liga","33","1987","33.6","30","191","85","44.5","5.69","2.53","0.14","0.32","19.7","40","3","5","22.1","17.8","0.10","+7.9","+9.2",
"Junior Messias","brBRA","MF,FW","Crotone","itSerie A","29","1991","35.7","9","98","31","31.6","2.74","0.87","0.09","0.29","21.8","9","0","0","7.6","7.6","0.08","+1.4","+1.4",
"Thomas Meunier","beBEL","DF","Dortmund","deBundesliga","28","1991","16.4","1","12","3","25.0","0.73","0.18","0.08","0.33","18.7","0","0","0","1.0","1.0","0.08","0.0","0.0",
"Mexer","mzMOZ","DF","Bordeaux","frLigue 1","31","1988","7.9","0","1","0","0.0","0.13","0.00","0.00","","10.7","0","0","0","0.1","0.1","0.13","-0.1","-0.1",
"Max Meyer","deGER","MF","Köln","deBundesliga","24","1995","3.9","0","10","5","50.0","2.56","1.28","0.00","0.00","16.7","0","0","0","0.8","0.8","0.08","-0.8","-0.8",
"Omenuke Mfulu","cdCOD","MF","Elche","esLa Liga","26","1994","8.8","0","3","0","0.0","0.34","0.00","0.00","","20.4","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Míchel","esESP","MF","Valladolid","esLa Liga","32","1988","10.5","2","10","5","50.0","0.95","0.48","0.20","0.40","25.5","2","0","0","0.5","0.5","0.05","+1.5","+1.5",
"Jonas Michelbrink","deGER","MF","Hertha BSC","deBundesliga","19","2001","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Clément Michelin","frFRA","DF","Lens","frLigue 1","23","1997","12.8","0","11","2","18.2","0.86","0.16","0.00","0.00","28.9","5","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Edouard Michut","frFRA","MF","Paris S-G","frLigue 1","17","2003","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Petar Mićin","rsSRB","MF","Udinese","itSerie A","21","1998","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Florian Miguel","frFRA","DF","Nîmes","frLigue 1","23","1996","17.1","0","8","3","37.5","0.47","0.18","0.00","0.00","11.1","0","0","0","0.8","0.8","0.10","-0.8","-0.8",
"Valentin Mihaila","roROU","FW,MF","Parma","itSerie A","20","2000","7.8","3","19","10","52.6","2.45","1.29","0.16","0.30","17.1","0","0","0","2.7","2.7","0.14","+0.3","+0.3",
