Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Samuele Birindelli","itITA","DF","Monza","itSerie A","24","1999","22.4","0","25","9","36.0","1.12","0.40","0.00","0.00","18.1","0","0","0","1.1","1.1","0.04","-1.1","-1.1",
"Tom Bischof","deGER","MF,FW","Hoffenheim","deBundesliga","18","2005","2.0","0","5","1","20.0","2.53","0.51","0.00","0.00","23.3","0","0","0","0.4","0.4","0.07","-0.4","-0.4",
"Yves Bissouma","mlMLI","MF","Tottenham","engPremier League","26","1996","23.0","0","24","5","20.8","1.04","0.22","0.00","0.00","25.0","1","0","0","1.4","1.4","0.06","-1.4","-1.4",
"Leonardo Bittencourt","deGER","MF","Werder Bremen","deBundesliga","29","1993","17.5","1","31","5","16.1","1.77","0.29","0.03","0.20","21.0","1","0","0","2.2","2.2","0.07","-1.2","-1.2",
"Marco Bizot","nlNED","GK","Brest","frLigue 1","32","1991","32.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Antonio Blanco","esESP","MF","Alavés","esLa Liga","23","2000","27.0","0","20","3","15.0","0.74","0.11","0.00","0.00","25.1","0","0","0","0.8","0.8","0.04","-0.8","-0.8",
"Rubén Blanco","esESP","GK","Marseille","frLigue 1","28","1995","1.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Hendry Blank","deGER","DF","Dortmund","deBundesliga","18","2004","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ludovic Blas","frFRA","FW,MF","Rennes","frLigue 1","25","1997","17.4","4","42","15","35.7","2.42","0.86","0.07","0.20","20.0","0","1","2","4.7","3.1","0.07","-0.7","-0.1",
"Janis Blaswich","deGER","GK","RB Leipzig","deBundesliga","32","1991","21.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alexis Blin","frFRA","MF","Lecce","itSerie A","26","1996","18.2","0","13","2","15.4","0.71","0.11","0.00","0.00","13.9","0","0","0","1.1","1.1","0.08","-1.1","-1.1",
"Daley Blind","nlNED","DF","Girona","esLa Liga","33","1990","33.0","1","17","6","35.3","0.51","0.18","0.06","0.17","16.6","1","0","0","1.7","1.7","0.10","-0.7","-0.7",
"Myron Boadu","nlNED","FW","Monaco","frLigue 1","22","2001","0.9","1","2","2","100.0","2.12","2.12","0.50","0.50","10.7","0","0","0","0.4","0.4","0.22","+0.6","+0.6",
"Benicio Boaitey","engENG","FW,DF","Brighton","engPremier League","19","2004","0.4","0","1","0","0.0","2.25","0.00","0.00","","25.2","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Jérôme Boateng","deGER","DF","Salernitana","itSerie A","34","1988","2.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Oscar Bobb","noNOR","FW,MF","Manchester City","engPremier League","20","2003","3.4","1","4","1","25.0","1.19","0.30","0.25","1.00","11.1","0","0","0","1.4","1.4","0.35","-0.4","-0.4",
"Sacha Boey","frFRA","DF","Bayern Munich","deBundesliga","22","2000","1.2","0","1","0","0.0","0.83","0.00","0.00","","8.4","0","0","0","0.2","0.2","0.24","-0.2","-0.2",
"Jeremie Boga","ciCIV","FW","Nice","frLigue 1","26","1997","22.2","6","39","19","48.7","1.76","0.86","0.15","0.32","16.7","4","0","0","4.3","4.3","0.11","+1.7","+1.7",
"Jayden Bogle","engENG","DF","Sheffield Utd","engPremier League","23","2000","31.0","3","32","11","34.4","1.03","0.36","0.09","0.27","16.2","0","0","0","2.3","2.3","0.07","+0.7","+0.7",
"Emil Bohinen","noNOR","MF","Genoa","itSerie A","24","1999","0.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Emil Bohinen","noNOR","MF","Salernitana","itSerie A","24","1999","5.9","0","4","0","0.0","0.67","0.00","0.00","","24.3","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Adama Bojang","gmGAM","FW","Reims","frLigue 1","19","2004","0.9","0","4","1","25.0","4.34","1.08","0.00","0.00","16.9","0","0","0","1.3","1.3","0.32","-1.3","-1.3",
"Daniel Boloca","roROU","MF","Sassuolo","itSerie A","24","1998","22.5","1","13","4","30.8","0.58","0.18","0.08","0.25","26.3","0","0","0","0.5","0.5","0.04","+0.5","+0.5",
"Willy Boly","ciCIV","DF","Nott'ham Forest","engPremier League","32","1991","16.0","2","14","6","42.9","0.88","0.38","0.14","0.33","10.4","0","0","0","1.5","1.5","0.11","+0.5","+0.5",
"Giacomo Bonaventura","itITA","MF","Fiorentina","itSerie A","33","1989","25.3","8","51","13","25.5","2.02","0.51","0.16","0.62","20.2","1","0","1","5.7","4.4","0.09","+2.3","+3.6",
"Federico Bonazzoli","itITA","FW,MF","Hellas Verona","itSerie A","26","1997","11.3","3","27","13","48.1","2.39","1.15","0.11","0.23","18.6","0","0","0","2.9","2.9","0.11","+0.1","+0.1",
"Warren Bondo","frFRA","MF","Monza","itSerie A","19","2003","16.4","1","17","4","23.5","1.04","0.24","0.06","0.25","20.8","0","0","0","0.9","0.9","0.06","+0.1","+0.1",
"Giovanni Bonfanti","itITA","DF","Atalanta","itSerie A","20","2003","1.0","0","1","0","0.0","1.01","0.00","0.00","","5.9","0","0","0","0.1","0.1","0.09","-0.1","-0.1",
"Victor Boniface","ngNGA","FW","Leverkusen","deBundesliga","22","2000","17.2","14","76","30","39.5","4.42","1.75","0.13","0.33","16.0","0","4","4","15.4","12.3","0.16","-1.4","-2.3",
"Kevin Bonifazi","itITA","DF","Bologna","itSerie A","27","1996","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Kevin Bonifazi","itITA","DF","Frosinone","itSerie A","27","1996","3.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Leonardo Bonucci","itITA","DF","Union Berlin","deBundesliga","36","1987","5.1","1","0","0","","0.00","0.00","","","","0","1","1","0.8","0.0","","+0.2","0.0",
"Neto Borges","brBRA","DF","Clermont Foot","frLigue 1","26","1996","28.0","0","16","2","12.5","0.57","0.07","0.00","0.00","19.6","0","0","0","0.5","0.5","0.03","-0.5","-0.5",
"Yvandro Borges Sanches","luLUX","MF,FW","Gladbach","deBundesliga","19","2004","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sebastiaan Bornauw","beBEL","DF","Wolfsburg","deBundesliga","24","1999","15.9","0","10","4","40.0","0.63","0.25","0.00","0.00","10.0","0","0","0","0.8","0.8","0.08","-0.8","-0.8",
"Rafael Borré","coCOL","FW","Werder Bremen","deBundesliga","27","1995","11.0","4","20","7","35.0","1.82","0.64","0.20","0.57","15.4","0","0","0","2.4","2.4","0.12","+1.6","+1.6",
"Gennaro Borrelli","itITA","FW","Frosinone","itSerie A","23","2000","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Adri Bosch","esESP","DF","Granada","esLa Liga","22","2001","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Erik Botheim","noNOR","FW,MF","Salernitana","itSerie A","23","2000","3.5","0","1","0","0.0","0.28","0.00","0.00","","15.8","0","0","0","0.1","0.1","0.11","-0.1","-0.1",
"Sven Botman","nlNED","DF","Newcastle Utd","engPremier League","23","2000","15.3","2","10","2","20.0","0.65","0.13","0.20","1.00","10.5","0","0","0","0.6","0.6","0.06","+1.4","+1.4",
"Saïmon Bouabré","frFRA","MF","Monaco","frLigue 1","17","2006","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ayyoub Bouaddi","frFRA","MF","Lille","frLigue 1","15","2007","1.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Badredine Bouanani","dzALG","FW","Nice","frLigue 1","18","2004","1.8","0","4","1","25.0","2.24","0.56","0.00","0.00","16.4","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Badredine Bouanani","dzALG","MF","Lorient","frLigue 1","18","2004","4.9","1","15","5","33.3","3.05","1.02","0.07","0.20","21.1","0","0","0","1.4","1.4","0.09","-0.4","-0.4",
"Mohamed Bouchenna","frFRA","MF,FW","Clermont Foot","frLigue 1","17","2006","0.3","0","1","0","0.0","3.10","0.00","0.00","","26.3","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Hicham Boudaoui","dzALG","MF","Nice","frLigue 1","23","1999","17.9","2","29","6","20.7","1.62","0.33","0.07","0.33","15.4","0","0","0","3.3","3.3","0.11","-1.3","-1.3",
"Yassine Bounou","maMAR","GK","Sevilla","esLa Liga","32","1991","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mehdi Bourabia","maMAR","MF","Frosinone","itSerie A","31","1991","2.2","0","2","0","0.0","0.90","0.00","0.00","","17.9","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Benjamin Bourigeaud","frFRA","MF,FW","Rennes","frLigue 1","29","1994","26.9","9","44","10","22.7","1.63","0.37","0.05","0.20","21.8","13","7","7","9.9","4.4","0.10","-0.9","-2.4",
"Bilal Boutobba","frFRA","FW,MF","Clermont Foot","frLigue 1","24","1998","10.3","1","25","9","36.0","2.43","0.87","0.04","0.11","17.5","0","0","0","2.0","2.0","0.08","-1.0","-1.0",
"Hugo Boutsingkham","frFRA","MF,FW","Nantes","frLigue 1","20","2003","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Edoardo Bove","itITA","MF","Roma","itSerie A","21","2002","19.8","0","19","6","31.6","0.96","0.30","0.00","0.00","17.8","0","0","0","2.0","2.0","0.10","-2.0","-2.0",
"Jarrod Bowen","engENG","FW","West Ham","engPremier League","26","1996","33.5","16","84","37","44.0","2.50","1.10","0.19","0.43","14.2","0","0","0","11.6","11.6","0.14","+4.4","+4.4",
"Lucas Boyé","arARG","FW","Granada","esLa Liga","27","1996","28.2","6","56","15","26.8","1.98","0.53","0.11","0.40","13.3","1","0","0","6.2","6.2","0.11","-0.2","-0.2",
"Domagoj Bradarić","hrCRO","DF","Salernitana","itSerie A","23","1999","30.5","0","19","4","21.1","0.62","0.13","0.00","0.00","22.3","0","0","0","0.8","0.8","0.04","-0.8","-0.8",
"Conor Bradley","nirNIR","DF","Liverpool","engPremier League","20","2003","8.4","1","12","4","33.3","1.43","0.48","0.08","0.25","17.3","0","0","0","0.9","0.9","0.07","+0.1","+0.1",
"Bilal Brahimi","dzALG","FW","Nice","frLigue 1","23","2000","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Bilal Brahimi","dzALG","FW,MF","Brest","frLigue 1","23","2000","2.5","0","4","2","50.0","1.63","0.81","0.00","0.00","24.4","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Julian Brandt","deGER","MF,FW","Dortmund","deBundesliga","27","1996","24.7","7","33","16","48.5","1.34","0.65","0.21","0.44","19.1","2","0","0","4.4","4.4","0.13","+2.6","+2.6",
"Jarrad Branthwaite","engENG","DF","Everton","engPremier League","21","2002","34.6","3","14","4","28.6","0.40","0.12","0.21","0.75","11.6","0","0","0","1.7","1.7","0.12","+1.3","+1.3",
"Darko Brašanac","rsSRB","MF","Osasuna","esLa Liga","31","1992","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lilian Brassier","frFRA","DF","Brest","frLigue 1","23","1999","29.7","3","12","3","25.0","0.40","0.10","0.25","1.00","16.3","0","0","0","1.1","1.1","0.09","+1.9","+1.9",
"Brau","esESP","DF","Granada","esLa Liga","21","2001","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Claudio Bravo","clCHI","GK","Betis","esLa Liga","40","1983","7.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Fabian Bredlow","deGER","GK","Stuttgart","deBundesliga","28","1995","4.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Tim Breithaupt","deGER","MF","Augsburg","deBundesliga","21","2002","7.0","0","3","0","0.0","0.43","0.00","0.00","","27.0","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Josip Brekalo","hrCRO","FW","Fiorentina","itSerie A","25","1998","7.2","1","9","4","44.4","1.24","0.55","0.11","0.25","19.3","0","0","0","0.4","0.4","0.04","+0.6","+0.6",
"Gleison Bremer","brBRA","DF","Juventus","itSerie A","26","1997","35.9","3","18","4","22.2","0.50","0.11","0.17","0.75","13.4","0","0","0","1.4","1.4","0.08","+1.6","+1.6",
"Brenner","brBRA","MF,FW","Udinese","itSerie A","23","2000","2.1","0","4","2","50.0","1.90","0.95","0.00","0.00","15.9","0","0","0","0.4","0.4","0.10","-0.4","-0.4",
"Ben Brereton","clCHI","FW,MF","Sheffield Utd","engPremier League","24","1999","12.3","6","34","16","47.1","2.77","1.30","0.15","0.31","14.5","0","1","1","6.1","5.3","0.16","-0.1","-0.3",
"Ben Brereton","clCHI","FW,MF","Villarreal","esLa Liga","24","1999","3.0","0","5","1","20.0","1.67","0.33","0.00","0.00","18.1","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Marco Brescianini","itITA","MF","Frosinone","itSerie A","23","2000","25.8","4","31","10","32.3","1.20","0.39","0.13","0.40","19.9","2","0","0","2.3","2.3","0.07","+1.7","+1.7",
"Maximilian Breunig","deGER","FW","Freiburg","deBundesliga","22","2000","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rhian Brewster","engENG","FW,MF","Sheffield Utd","engPremier League","23","2000","3.8","0","7","3","42.9","1.82","0.78","0.00","0.00","23.2","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Bennit Bröger","deGER","FW","Wolfsburg","deBundesliga","17","2006","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Armando Broja","alALB","FW","Chelsea","engPremier League","21","2001","5.0","1","13","2","15.4","2.58","0.40","0.08","0.50","11.1","0","0","0","2.4","2.4","0.18","-1.4","-1.4",
"Armando Broja","alALB","FW","Fulham","engPremier League","21","2001","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Dylan Bronn","tnTUN","DF,MF","Salernitana","itSerie A","28","1995","0.6","0","1","0","0.0","1.73","0.00","0.00","","13.2","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Andre Brooks","engENG","MF,DF","Sheffield Utd","engPremier League","19","2003","10.4","0","9","2","22.2","0.86","0.19","0.00","0.00","19.5","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"David Brooks","wlsWAL","FW,MF","Bournemouth","engPremier League","26","1997","3.1","1","13","5","38.5","4.15","1.60","0.08","0.20","17.4","0","0","0","2.2","2.2","0.17","-1.2","-1.2",
"John Brooks","usUSA","DF","Hoffenheim","deBundesliga","30","1993","17.1","2","11","4","36.4","0.64","0.23","0.18","0.50","8.0","0","0","0","2.6","2.6","0.23","-0.6","-0.6",
"Moritz Broschinski","deGER","FW","Bochum","deBundesliga","22","2000","13.9","2","26","7","26.9","1.88","0.51","0.08","0.29","15.4","0","0","0","2.4","2.4","0.09","-0.4","-0.4",
"Jacob Brown","sctSCO","MF,FW","Luton Town","engPremier League","25","1998","11.3","2","26","6","23.1","2.30","0.53","0.08","0.33","14.1","0","0","0","2.8","2.8","0.11","-0.8","-0.8",
"Josh Brownhill","engENG","MF","Burnley","engPremier League","27","1995","25.0","4","28","11","39.3","1.12","0.44","0.14","0.36","21.8","0","0","0","1.9","1.9","0.07","+2.1","+2.1",
"Alexander Brunst","deGER","GK","Darmstadt 98","deBundesliga","28","1995","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jacob Bruun Larsen","dkDEN","MF,FW","Burnley","engPremier League","24","1998","13.9","6","43","14","32.6","3.10","1.01","0.12","0.36","19.2","11","1","1","5.0","4.2","0.10","+1.0","+0.8",
"Tajon Buchanan","caCAN","DF","Inter","itSerie A","24","1999","1.8","1","4","1","25.0","2.24","0.56","0.25","1.00","18.9","0","0","0","0.2","0.2","0.05","+0.8","+0.8",
"Ante Budimir","hrCRO","FW","Osasuna","esLa Liga","32","1991","27.1","17","73","31","42.5","2.70","1.15","0.19","0.45","12.8","0","3","4","14.2","11.1","0.15","+2.8","+2.9",
"Hugo Bueno","esESP","DF,MF","Wolves","engPremier League","20","2002","8.2","0","5","0","0.0","0.61","0.00","0.00","","18.4","0","0","0","0.3","0.3","0.06","-0.3","-0.3",
"Manu Bueno","esESP","MF","Sevilla","esLa Liga","19","2004","1.3","0","1","0","0.0","0.77","0.00","0.00","","31.7","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Santiago Bueno","uyURU","DF","Wolves","engPremier League","24","1998","9.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Marius Bülter","deGER","DF,FW","Hoffenheim","deBundesliga","30","1993","15.0","1","21","6","28.6","1.40","0.40","0.05","0.17","18.0","0","0","0","1.4","1.4","0.07","-0.4","-0.4",
"Facundo Buonanotte","arARG","FW,MF","Brighton","engPremier League","18","2004","15.2","3","21","8","38.1","1.39","0.53","0.14","0.38","16.8","0","0","0","2.4","2.4","0.11","+0.6","+0.6",
"Alessandro Buongiorno","itITA","DF","Torino","itSerie A","24","1999","28.1","3","13","6","46.2","0.46","0.21","0.23","0.50","9.5","0","0","0","1.6","1.6","0.12","+1.4","+1.4",
"Jonathan Burkardt","deGER","FW,MF","Mainz 05","deBundesliga","23","2000","17.1","8","40","16","40.0","2.34","0.94","0.18","0.44","14.5","0","1","1","6.1","5.3","0.13","+1.9","+1.7",
"Oliver Burke","sctSCO","FW","Werder Bremen","deBundesliga","26","1997","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Reece Burke","engENG","DF","Luton Town","engPremier League","26","1996","18.4","0","13","3","23.1","0.70","0.16","0.00","0.00","14.3","0","0","0","1.3","1.3","0.12","-1.3","-1.3",
"Dan Burn","engENG","DF","Newcastle Utd","engPremier League","31","1992","30.3","2","23","5","21.7","0.76","0.17","0.09","0.40","8.1","0","0","0","3.1","3.1","0.14","-1.1","-1.1",
"Rareș-Cătălin Burnete","roROU","FW","Lecce","itSerie A","19","2004","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mason Burstow","engENG","FW","Chelsea","engPremier League","19","2003","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Marnon Busch","deGER","DF","Heidenheim","deBundesliga","28","1994","6.6","0","5","1","20.0","0.76","0.15","0.00","0.00","25.3","1","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Maxime Busi","beBEL","FW,DF","Reims","frLigue 1","23","1999","1.8","0","1","0","0.0","0.56","0.00","0.00","","16.2","0","0","0","0.2","0.2","0.18","-0.2","-0.2",
"Pablo Busto","esESP","DF","Betis","esLa Liga","17","2005","0.5","0","1","0","0.0","2.05","0.00","0.00","","28.3","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Aurélio Buta","ptPOR","DF,MF","Eint Frankfurt","deBundesliga","26","1997","19.4","1","13","4","30.8","0.67","0.21","0.08","0.25","21.3","0","0","0","0.5","0.5","0.04","+0.5","+0.5",
"Marcin Bułka","plPOL","GK","Nice","frLigue 1","23","1999","34.0","0","1","0","0.0","0.03","0.00","0.00","","7.5","0","0","0","0.1","0.1","0.13","-0.1","-0.1",
"Rémy Cabella","frFRA","FW,MF","Lille","frLigue 1","33","1990","16.4","2","33","14","42.4","2.01","0.85","0.06","0.14","15.5","0","0","0","5.2","5.2","0.16","-3.2","-3.2",
"Jovane Cabral","cvCPV","MF,FW","Salernitana","itSerie A","25","1998","7.5","1","25","9","36.0","3.32","1.19","0.04","0.11","20.2","0","0","0","1.2","1.2","0.05","-0.2","-0.2",
"Liberato Cacace","nzNZL","DF","Empoli","itSerie A","22","2000","21.2","0","13","2","15.4","0.61","0.09","0.00","0.00","24.6","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Anthony Caci","frFRA","DF","Mainz 05","deBundesliga","26","1997","27.6","2","31","5","16.1","1.12","0.18","0.06","0.40","18.2","0","0","0","1.5","1.5","0.05","+0.5","+0.5",
"Moisés Caicedo","ecECU","MF","Chelsea","engPremier League","21","2001","31.8","1","13","4","30.8","0.41","0.13","0.08","0.25","29.0","0","0","0","0.4","0.4","0.03","+0.6","+0.6",
"Tom Cairney","sctSCO","MF","Fulham","engPremier League","32","1991","16.5","1","17","8","47.1","1.03","0.48","0.06","0.13","21.2","0","0","0","1.1","1.1","0.06","-0.1","-0.1",
"Jens Cajuste","seSWE","MF","Napoli","itSerie A","23","1999","11.3","0","16","3","18.8","1.42","0.27","0.00","0.00","16.5","0","0","0","1.5","1.5","0.09","-1.5","-1.5",
"Davide Calabria","itITA","DF","Milan","itSerie A","26","1996","24.3","1","21","8","38.1","0.86","0.33","0.05","0.13","18.3","0","0","0","1.3","1.3","0.06","-0.3","-0.3",
"Riccardo Calafiori","itITA","DF","Bologna","itSerie A","21","2002","26.1","2","17","6","35.3","0.65","0.23","0.12","0.33","17.9","0","0","0","1.4","1.4","0.08","+0.6","+0.6",
"Mattia Caldara","itITA","DF","Milan","itSerie A","29","1994","0.4","0","1","0","0.0","2.73","0.00","0.00","","5.4","0","0","0","0.2","0.2","0.21","-0.2","-0.2",
"Luca Caldirola","itITA","DF","Monza","itSerie A","32","1991","23.8","1","9","2","22.2","0.38","0.08","0.11","0.50","10.8","0","0","0","0.5","0.5","0.05","+0.5","+0.5",
"Duje Ćaleta-Car","hrCRO","DF","Lyon","frLigue 1","26","1996","22.1","0","7","1","14.3","0.32","0.05","0.00","0.00","10.1","0","0","0","0.5","0.5","0.08","-0.5","-0.5",
"Hakan Çalhanoğlu","trTUR","MF","Inter","itSerie A","29","1994","28.4","13","52","13","25.0","1.83","0.46","0.06","0.23","29.5","12","10","10","10.1","2.3","0.04","+2.9","+0.7",
"José Callejón","esESP","MF,FW","Granada","esLa Liga","36","1987","8.9","0","12","4","33.3","1.34","0.45","0.00","0.00","14.5","1","0","0","1.3","1.3","0.11","-1.3","-1.3",
"Dominic Calvert-Lewin","engENG","FW","Everton","engPremier League","26","1997","24.1","7","71","28","39.4","2.94","1.16","0.07","0.18","13.9","1","2","2","12.9","11.4","0.16","-5.9","-6.4",
"Lamine Camara","snSEN","MF","Metz","frLigue 1","19","2004","25.1","1","29","8","27.6","1.16","0.32","0.03","0.13","28.4","4","0","1","2.2","1.4","0.05","-1.2","-0.4",
"Mahdi Camara","frFRA","MF","Brest","frLigue 1","25","1998","22.4","7","41","13","31.7","1.83","0.58","0.15","0.46","16.6","0","1","1","4.9","4.1","0.10","+2.1","+1.9",
"Mohamed Camara","mlMLI","MF","Monaco","frLigue 1","23","2000","11.5","1","13","3","23.1","1.13","0.26","0.00","0.00","26.0","0","1","1","1.5","0.7","0.05","-0.5","-0.7",
"Francesco Camarda","itITA","FW","Milan","itSerie A","15","2008","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Eduardo Camavinga","frFRA","MF,DF","Real Madrid","esLa Liga","20","2002","20.2","0","17","7","41.2","0.84","0.35","0.00","0.00","22.7","0","0","0","0.9","0.9","0.05","-0.9","-0.9",
"Nicolò Cambiaghi","itITA","FW,MF","Empoli","itSerie A","22","2000","28.4","1","71","17","23.9","2.50","0.60","0.01","0.06","19.8","0","0","0","3.9","3.9","0.05","-2.9","-2.9",
"Andrea Cambiaso","itITA","DF,FW","Juventus","itSerie A","23","2000","26.4","2","29","8","27.6","1.10","0.30","0.07","0.25","18.6","0","0","0","2.2","2.2","0.08","-0.2","-0.2",
"Axel Camblan","frFRA","FW","Brest","frLigue 1","19","2003","1.0","0","2","0","0.0","2.00","0.00","0.00","","9.1","0","0","0","0.2","0.2","0.12","-0.2","-0.2",
"Sergio Camello","esESP","FW","Rayo Vallecano","esLa Liga","22","2001","18.5","3","33","13","39.4","1.79","0.70","0.09","0.23","15.6","0","0","0","4.5","4.5","0.14","-1.5","-1.5",
"José Campaña","esESP","MF","Las Palmas","esLa Liga","30","1993","1.9","0","1","0","0.0","0.53","0.00","0.00","","28.8","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Emre Can","deGER","MF,DF","Dortmund","deBundesliga","29","1994","21.7","2","15","1","6.7","0.69","0.05","0.00","0.00","27.4","0","2","2","2.2","0.6","0.04","-0.2","-0.6",
"Matteo Cancellieri","itITA","FW,MF","Empoli","itSerie A","21","2002","19.9","4","40","12","30.0","2.01","0.60","0.10","0.33","16.6","1","0","0","4.7","4.7","0.12","-0.7","-0.7",
"João Cancelo","ptPOR","DF","Barcelona","esLa Liga","29","1994","27.8","2","32","9","28.1","1.15","0.32","0.06","0.22","21.3","0","0","0","1.6","1.6","0.05","+0.4","+0.4",
"Fali Candé","gwGNB","DF","Metz","frLigue 1","25","1998","20.5","0","13","7","53.8","0.63","0.34","0.00","0.00","21.4","2","0","0","0.8","0.8","0.06","-0.8","-0.8",
"Antonio Candreva","itITA","MF,FW","Salernitana","itSerie A","36","1987","30.6","6","64","20","31.3","2.09","0.65","0.08","0.25","21.2","3","1","1","4.9","4.1","0.06","+1.1","+0.9",
"Thomas Cannon","ieIRL","FW","Everton","engPremier League","20","2002","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sergi Canós","esESP","MF,FW","Valencia","esLa Liga","26","1997","13.7","1","43","17","39.5","3.15","1.24","0.02","0.06","21.4","0","0","0","2.8","2.8","0.07","-1.8","-1.8",
"Luigi Canotto","itITA","FW","Frosinone","itSerie A","29","1994","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Gino Caoki","frFRA","MF","Lorient","frLigue 1","19","2004","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Étienne Capoue","frFRA","MF","Villarreal","esLa Liga","35","1988","16.2","1","14","5","35.7","0.87","0.31","0.07","0.20","15.0","0","0","0","1.0","1.0","0.07","0.0","0.0",
"Gianluca Caprari","itITA","MF,FW","Monza","itSerie A","30","1993","3.2","0","8","0","0.0","2.53","0.00","0.00","","19.6","1","0","0","0.7","0.7","0.09","-0.7","-0.7",
"Elia Caprile","itITA","GK","Empoli","itSerie A","21","2001","23.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Francesco Caputo","itITA","FW","Empoli","itSerie A","35","1987","14.1","3","22","9","40.9","1.56","0.64","0.09","0.22","11.7","0","1","1","3.4","2.6","0.12","-0.4","-0.6",
"Maxence Caqueret","frFRA","MF","Lyon","frLigue 1","23","2000","33.6","1","24","9","37.5","0.71","0.27","0.04","0.11","20.9","0","0","0","2.1","2.1","0.09","-1.1","-1.1",
"Andrea Carboni","itITA","DF","Monza","itSerie A","22","2001","16.5","1","18","4","22.2","1.09","0.24","0.06","0.25","15.4","0","0","0","1.2","1.2","0.07","-0.2","-0.2",
"Valentin Carboni","arARG","MF,FW","Monza","itSerie A","18","2005","13.0","2","23","7","30.4","1.77","0.54","0.09","0.29","18.3","0","0","0","2.3","2.3","0.10","-0.3","-0.3",
