Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Valentin Carboni","arARG","MF,DF","Inter","itSerie A","17","2005","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Isaac Carcelen","esESP","DF","Cádiz","esLa Liga","29","1993","24.4","0","7","1","14.3","0.29","0.04","0.00","0.00","27.9","3","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Irvin Cardona","mtMLT","FW,MF","Brest","frLigue 1","24","1997","2.6","0","4","2","50.0","1.55","0.77","0.00","0.00","13.4","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Irvin Cardona","mtMLT","MF,FW","Augsburg","deBundesliga","24","1997","3.5","1","9","4","44.4","2.55","1.13","0.11","0.25","13.9","0","0","0","1.9","1.9","0.21","-0.9","-0.9",
"Igor Carioca","brBRA","DF","Lorient","frLigue 1","25","1996","5.1","0","4","1","25.0","0.79","0.20","0.00","0.00","19.8","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Diego Carlos","brBRA","DF","Aston Villa","engPremier League","29","1993","2.3","0","4","0","0.0","1.76","0.00","0.00","","15.7","0","0","0","0.4","0.4","0.09","-0.4","-0.4",
"Juan Carlos","esESP","GK","Girona","esLa Liga","34","1988","10.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"José Carlos Lazo","esESP","MF,FW","Almería","esLa Liga","26","1996","0.2","0","2","1","50.0","9.00","4.50","0.00","0.00","24.4","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"José Carlos Lazo","esESP","MF,FW","Espanyol","esLa Liga","26","1996","1.8","1","4","1","25.0","2.26","0.57","0.25","1.00","21.1","1","0","0","0.2","0.2","0.06","+0.8","+0.8",
"Carmona","esESP","MF,DF","Elche","esLa Liga","20","2002","6.5","1","5","3","60.0","0.76","0.46","0.20","0.33","17.9","0","0","0","0.4","0.4","0.08","+0.6","+0.6",
"Carmona","esESP","DF","Sevilla","esLa Liga","20","2002","5.9","2","5","2","40.0","0.85","0.34","0.40","1.00","14.3","0","0","0","0.8","0.8","0.17","+1.2","+1.2",
"Marco Carnesecchi","itITA","GK","Cremonese","itSerie A","22","2000","27.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Yannick Carrasco","beBEL","DF,MF","Atlético Madrid","esLa Liga","28","1993","25.7","7","66","21","31.8","2.56","0.82","0.09","0.29","17.2","2","1","1","8.0","7.2","0.11","-1.0","-1.2",
"Dani Carvajal","esESP","DF","Real Madrid","esLa Liga","30","1992","19.8","0","12","0","0.0","0.61","0.00","0.00","","17.5","0","0","0","0.8","0.8","0.06","-0.8","-0.8",
"Fabio Carvalho","ptPOR","MF,FW","Liverpool","engPremier League","19","2002","3.9","2","11","4","36.4","2.85","1.04","0.18","0.50","11.5","0","0","0","1.1","1.1","0.10","+0.9","+0.9",
"Matis Carvalho","ptPOR","GK","Montpellier","frLigue 1","23","1999","1.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"William Carvalho","ptPOR","MF","Betis","esLa Liga","30","1992","27.1","3","26","9","34.6","0.96","0.33","0.12","0.33","16.5","0","0","0","3.1","3.1","0.12","-0.1","-0.1",
"Nicolò Casale","itITA","DF","Lazio","itSerie A","24","1998","27.1","1","8","2","25.0","0.30","0.07","0.13","0.50","10.9","0","0","0","0.6","0.6","0.08","+0.4","+0.4",
"Casemiro","brBRA","MF","Manchester Utd","engPremier League","30","1992","23.6","4","34","11","32.4","1.44","0.47","0.12","0.36","21.6","0","0","0","3.4","3.4","0.10","+0.6","+0.6",
"Casemiro","brBRA","MF","Real Madrid","esLa Liga","30","1992","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Matty Cash","plPOL","DF","Aston Villa","engPremier League","24","1997","20.2","0","7","1","14.3","0.35","0.05","0.00","0.00","26.9","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Tommaso Cassandro","itITA","DF","Lecce","itSerie A","22","2000","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Timothy Castagne","beBEL","DF","Leicester City","engPremier League","26","1995","36.2","2","19","5","26.3","0.53","0.14","0.11","0.40","11.0","0","0","0","2.2","2.2","0.12","-0.2","-0.2",
"Michele Castagnetti","itITA","MF","Cremonese","itSerie A","32","1989","15.7","0","12","1","8.3","0.76","0.06","0.00","0.00","26.6","2","0","0","0.6","0.6","0.05","-0.6","-0.6",
"Koen Casteels","beBEL","GK","Wolfsburg","deBundesliga","30","1992","34.0","0","1","0","0.0","0.03","0.00","0.00","","10.5","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Valentín Castellanos","arARG","FW","Girona","esLa Liga","23","1998","28.9","13","85","32","37.6","2.95","1.11","0.14","0.38","15.0","0","1","1","11.2","10.4","0.12","+1.8","+1.6",
"Jean-Charles Castelletto","cmCMR","DF","Nantes","frLigue 1","27","1995","28.5","0","9","3","33.3","0.32","0.11","0.00","0.00","13.4","0","0","0","0.7","0.7","0.08","-0.7","-0.7",
"Samu Castillejo","esESP","FW,MF","Valencia","esLa Liga","27","1995","15.1","4","37","10","27.0","2.44","0.66","0.11","0.40","18.5","2","0","0","2.9","2.9","0.08","+1.1","+1.1",
"Jonny Castro","esESP","DF","Wolves","engPremier League","28","1994","14.0","1","9","2","22.2","0.64","0.14","0.11","0.50","24.1","0","0","0","0.3","0.3","0.03","+0.7","+0.7",
"Gaetano Castrovilli","itITA","MF","Fiorentina","itSerie A","25","1997","8.0","2","18","8","44.4","2.26","1.00","0.11","0.25","17.7","1","0","0","1.2","1.2","0.07","+0.8","+0.8",
"Danilo Cataldi","itITA","MF","Lazio","itSerie A","27","1994","21.3","0","7","1","14.3","0.33","0.05","0.00","0.00","28.8","1","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Catena","esESP","DF","Rayo Vallecano","esLa Liga","27","1994","34.5","1","14","5","35.7","0.41","0.15","0.07","0.20","8.9","0","0","0","1.4","1.4","0.10","-0.4","-0.4",
"Yoann Cathline","frFRA","FW,MF","Lorient","frLigue 1","20","2002","12.1","1","26","9","34.6","2.15","0.74","0.04","0.11","20.3","0","0","0","1.5","1.5","0.06","-0.5","-0.5",
"Maximiliano Caufriez","beBEL","DF","Clermont Foot","frLigue 1","25","1997","24.7","1","14","6","42.9","0.57","0.24","0.07","0.17","17.9","0","0","0","0.9","0.9","0.07","+0.1","+0.1",
"Edinson Cavani","uyURU","FW","Valencia","esLa Liga","35","1987","16.1","5","31","8","25.8","1.93","0.50","0.10","0.38","14.7","3","2","3","6.0","3.6","0.12","-1.0","-0.6",
"Dani Ceballos","esESP","MF","Real Madrid","esLa Liga","25","1996","17.4","0","18","5","27.8","1.04","0.29","0.00","0.00","21.0","0","0","0","0.9","0.9","0.05","-0.9","-0.9",
"Pietro Ceccaroni","itITA","DF","Lecce","itSerie A","26","1995","0.5","0","2","0","0.0","4.19","0.00","0.00","","17.9","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Federico Ceccherini","itITA","DF","Hellas Verona","itSerie A","30","1992","15.7","2","7","2","28.6","0.44","0.13","0.29","1.00","15.0","0","0","0","0.8","0.8","0.11","+1.2","+1.2",
"Assan Ceesay","gmGAM","FW","Lecce","itSerie A","28","1994","20.1","6","41","10","24.4","2.04","0.50","0.12","0.50","14.7","0","1","1","5.1","4.3","0.11","+0.9","+0.7",
"Emil Ceide","noNOR","FW","Sassuolo","itSerie A","20","2001","5.7","0","10","3","30.0","1.75","0.52","0.00","0.00","15.7","0","0","0","0.8","0.8","0.08","-0.8","-0.8",
"Zeki Çelik","trTUR","DF","Roma","itSerie A","25","1997","16.7","0","5","1","20.0","0.30","0.06","0.00","0.00","17.6","0","0","0","0.3","0.3","0.07","-0.3","-0.3",
"Álex Centelles","esESP","DF","Almería","esLa Liga","24","1997","12.5","1","5","2","40.0","0.40","0.16","0.20","0.50","21.2","0","0","0","0.4","0.4","0.08","+0.6","+0.6",
"Fabien Centonze","frFRA","DF","Nantes","frLigue 1","26","1996","18.8","0","14","0","0.0","0.75","0.00","0.00","","23.0","0","0","0","0.7","0.7","0.05","-0.7","-0.7",
"Michele Cerofolini","itITA","GK","Fiorentina","itSerie A","23","1999","5.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Franco Cervi","arARG","MF,DF","Celta Vigo","esLa Liga","28","1994","21.0","0","23","6","26.1","1.09","0.29","0.00","0.00","19.4","0","0","0","2.3","2.3","0.10","-2.3","-2.3",
"Julian Chabot","deGER","DF","Köln","deBundesliga","24","1998","20.0","0","14","3","21.4","0.70","0.15","0.00","0.00","9.1","0","0","0","1.6","1.6","0.11","-1.6","-1.6",
"Florian Chabrolle","frFRA","MF","Ajaccio","frLigue 1","24","1998","3.7","0","2","1","50.0","0.55","0.27","0.00","0.00","26.6","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"El Chadaille Bitshiabu","frFRA","DF","Paris S-G","frLigue 1","17","2005","6.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Fares Chaïbi","dzALG","FW,MF","Toulouse","frLigue 1","19","2002","26.0","5","63","25","39.7","2.42","0.96","0.08","0.20","16.8","2","0","0","5.9","5.9","0.09","-0.9","-0.9",
"Nathaniel Chalobah","engENG","MF","Fulham","engPremier League","27","1994","0.1","0","1","1","100.0","7.50","7.50","0.00","0.00","10.1","0","0","0","0.1","0.1","0.09","-0.1","-0.1",
"Trevoh Chalobah","engENG","DF","Chelsea","engPremier League","23","1999","17.9","0","9","2","22.2","0.50","0.11","0.00","0.00","9.6","0","0","0","0.9","0.9","0.10","-0.9","-0.9",
"Muhammed Cham","atAUT","MF","Clermont Foot","frLigue 1","21","2000","21.9","7","51","19","37.3","2.33","0.87","0.10","0.26","20.6","7","2","2","6.0","4.4","0.09","+1.0","+0.6",
"Calum Chambers","engENG","DF,MF","Aston Villa","engPremier League","27","1995","3.9","0","2","0","0.0","0.51","0.00","0.00","","21.6","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Timothy Chandler","usUSA","DF","Eint Frankfurt","deBundesliga","32","1990","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Gaëtan Charbonnier","frFRA","FW,MF","Auxerre","frLigue 1","33","1988","2.8","1","7","1","14.3","2.48","0.35","0.14","1.00","23.2","0","0","0","0.6","0.6","0.09","+0.4","+0.4",
"Brendan Chardonnet","frFRA","DF","Brest","frLigue 1","27","1994","27.7","0","16","3","18.8","0.58","0.11","0.00","0.00","11.1","0","0","0","1.2","1.2","0.07","-1.2","-1.2",
"Shea Charles","nirNIR","DF","Manchester City","engPremier League","18","2003","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Xavier Chavalerin","frFRA","MF","Troyes","frLigue 1","31","1991","27.0","4","27","11","40.7","1.00","0.41","0.15","0.36","21.5","0","0","0","1.5","1.5","0.06","+2.5","+2.5",
"Pep Chavarría","esESP","FW,MF","Rayo Vallecano","esLa Liga","24","1998","4.1","0","2","0","0.0","0.49","0.00","0.00","","18.2","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Ivane Chegra","frFRA","MF,FW","Ajaccio","frLigue 1","18","2004","2.1","0","1","0","0.0","0.47","0.00","0.00","","20.4","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Pape Cheikh Diop","snSEN","MF","Elche","esLa Liga","24","1997","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rayan Cherki","frFRA","MF,FW","Lyon","frLigue 1","18","2003","20.8","4","61","21","34.4","2.93","1.01","0.07","0.19","18.7","3","0","0","4.9","4.9","0.08","-0.9","-0.9",
"Ilyes Cheti","dzALG","DF","Angers","frLigue 1","27","1995","2.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lucas Chevalier","frFRA","GK","Lille","frLigue 1","20","2001","32.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Fabio Chiarodia","itITA","DF","Werder Bremen","deBundesliga","17","2005","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Federico Chiesa","itITA","DF,MF","Juventus","itSerie A","24","1997","9.5","2","26","3","11.5","2.75","0.32","0.08","0.67","18.9","1","0","0","1.5","1.5","0.06","+0.5","+0.5",
"Ben Chilwell","engENG","DF,MF","Chelsea","engPremier League","25","1996","15.6","2","16","4","25.0","1.02","0.26","0.13","0.50","16.1","0","0","0","1.4","1.4","0.09","+0.6","+0.6",
"Vlad Chiricheș","roROU","DF","Cremonese","itSerie A","32","1989","10.9","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Pedro Chirivella","esESP","MF","Nantes","frLigue 1","25","1997","22.5","0","16","5","31.3","0.71","0.22","0.00","0.00","22.2","0","0","0","0.8","0.8","0.05","-0.8","-0.8",
"Joris Chotard","frFRA","MF","Montpellier","frLigue 1","20","2001","27.3","0","12","1","8.3","0.44","0.04","0.00","0.00","27.2","0","0","0","0.6","0.6","0.05","-0.6","-0.6",
"Andreas Christensen","dkDEN","DF","Barcelona","esLa Liga","26","1996","19.6","1","10","5","50.0","0.51","0.26","0.10","0.20","12.2","0","0","0","1.0","1.0","0.10","0.0","0.0",
"Oliver Christensen","dkDEN","GK","Hertha BSC","deBundesliga","23","1999","33.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ryan Christie","sctSCO","MF,FW","Bournemouth","engPremier League","27","1995","20.4","1","33","9","27.3","1.62","0.44","0.03","0.11","14.0","0","0","0","2.7","2.7","0.08","-1.7","-1.7",
"Carney Chukwuemeka","engENG","MF,FW","Chelsea","engPremier League","18","2003","3.9","0","5","1","20.0","1.27","0.25","0.00","0.00","17.2","0","0","0","0.4","0.4","0.08","-0.4","-0.4",
"Samuel Chukwueze","ngNGA","FW,MF","Villarreal","esLa Liga","23","1999","26.0","6","60","17","28.3","2.31","0.65","0.10","0.35","17.4","0","0","0","6.5","6.5","0.11","-0.5","-0.5",
"Chumi","esESP","DF","Almería","esLa Liga","23","1999","16.5","1","3","1","33.3","0.18","0.06","0.33","1.00","10.2","0","0","0","0.4","0.4","0.13","+0.6","+0.6",
"Darko Churlinov","mkMKD","FW","Stuttgart","deBundesliga","22","2000","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Víctor Chust","esESP","DF","Cádiz","esLa Liga","22","2000","10.7","1","2","2","100.0","0.19","0.19","0.50","0.50","7.0","0","0","0","0.9","0.9","0.47","+0.1","+0.1",
"Tolga Ciğerci","trTUR","MF","Hertha BSC","deBundesliga","30","1992","7.5","0","9","3","33.3","1.21","0.40","0.00","0.00","29.4","1","0","0","0.2","0.2","0.02","-0.2","-0.2",
"Yanis Cimignani","frFRA","MF,DF","Ajaccio","frLigue 1","20","2002","3.1","0","6","2","33.3","1.94","0.65","0.00","0.00","24.6","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Daniel Ciofani","itITA","FW","Cremonese","itSerie A","37","1985","11.8","8","28","13","46.4","2.38","1.10","0.18","0.38","15.7","0","3","4","5.5","2.3","0.08","+2.5","+2.7",
"Tio Cipot","siSVN","FW,MF","Spezia","itSerie A","19","2003","1.5","0","2","1","50.0","1.29","0.65","0.00","0.00","30.0","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Pathé Ciss","snSEN","MF,DF","Rayo Vallecano","esLa Liga","28","1994","14.2","1","20","5","25.0","1.40","0.35","0.05","0.20","18.8","0","0","0","2.6","2.6","0.13","-1.6","-1.6",
"Souleymane Cissé","frFRA","DF","Clermont Foot","frLigue 1","19","2002","0.4","0","1","0","0.0","2.50","0.00","0.00","","13.9","0","0","0","0.0","0.0","0.04","0.0","0.0",
"Patrick Ciurria","itITA","DF,MF","Monza","itSerie A","27","1995","30.6","6","50","23","46.0","1.63","0.75","0.12","0.26","20.2","0","0","0","4.8","4.8","0.10","+1.2","+1.2",
"Bobby Clark","engENG","MF","Liverpool","engPremier League","17","2005","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alexis Claude-Maurice","frFRA","FW","Nice","frLigue 1","24","1998","0.7","0","2","0","0.0","2.81","0.00","0.00","","24.0","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Alexis Claude-Maurice","frFRA","MF,FW","Lens","frLigue 1","24","1998","6.7","5","14","9","64.3","2.09","1.34","0.36","0.56","16.6","0","0","0","2.6","2.6","0.19","+2.4","+2.4",
"Jonathan Clauss","frFRA","DF","Marseille","frLigue 1","29","1992","28.8","2","48","12","25.0","1.67","0.42","0.04","0.17","17.5","0","0","0","4.2","4.2","0.09","-2.2","-2.2",
"Carlos Clerc","esESP","DF,MF","Elche","esLa Liga","30","1992","29.3","0","9","3","33.3","0.31","0.10","0.00","0.00","17.9","0","0","0","0.6","0.6","0.06","-0.6","-0.6",
"Nathaniel Clyne","engENG","DF","Crystal Palace","engPremier League","31","1991","18.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Conor Coady","engENG","DF","Everton","engPremier League","29","1993","23.3","1","4","2","50.0","0.17","0.09","0.25","0.50","8.5","0","0","0","0.8","0.8","0.21","+0.2","+0.2",
"Nicolò Cocetta","itITA","DF","Udinese","itSerie A","18","2003","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Marcus Coco","frFRA","FW,MF","Nantes","frLigue 1","26","1996","7.1","1","7","1","14.3","0.98","0.14","0.14","1.00","13.6","0","0","0","1.1","1.1","0.16","-0.1","-0.1",
"Alexandre Coeff","frFRA","DF","Auxerre","frLigue 1","30","1992","6.5","0","1","0","0.0","0.15","0.00","0.00","","9.2","0","0","0","0.1","0.1","0.08","-0.1","-0.1",
"Jack Colback","engENG","MF","Nott'ham Forest","engPremier League","32","1989","5.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Séamus Coleman","ieIRL","DF","Everton","engPremier League","33","1988","18.4","1","7","2","28.6","0.38","0.11","0.14","0.50","21.9","0","0","0","0.4","0.4","0.05","+0.6","+0.6",
"David Čolina","hrCRO","DF,FW","Augsburg","deBundesliga","22","2000","1.8","1","1","1","100.0","0.54","0.54","1.00","1.00","8.4","0","0","0","0.4","0.4","0.44","+0.6","+0.6",
"Álex Collado","esESP","MF","Elche","esLa Liga","23","1999","8.0","1","17","6","35.3","2.12","0.75","0.06","0.17","22.9","0","0","0","0.6","0.6","0.04","+0.4","+0.4",
"Diego Collado","esESP","FW","Villarreal","esLa Liga","21","2001","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Omar Colley","gmGAM","DF","Sampdoria","itSerie A","29","1992","15.4","1","6","4","66.7","0.39","0.26","0.17","0.25","9.0","0","0","0","1.2","1.2","0.20","-0.2","-0.2",
"Nathan Collins","ieIRL","DF","Wolves","engPremier League","21","2001","20.2","0","3","0","0.0","0.15","0.00","0.00","","9.0","0","0","0","0.2","0.2","0.08","-0.2","-0.2",
"Lorenzo Colombo","itITA","FW","Lecce","itSerie A","20","2002","16.8","5","43","11","25.6","2.55","0.65","0.09","0.36","16.8","0","1","2","6.2","4.6","0.11","-1.2","-0.6",
"Andrea Colpani","itITA","MF","Monza","itSerie A","23","1999","10.5","4","25","10","40.0","2.37","0.95","0.16","0.40","19.1","0","0","0","2.1","2.1","0.09","+1.9","+1.9",
"Levi Colwill","engENG","DF","Brighton","engPremier League","19","2003","13.6","0","8","0","0.0","0.59","0.00","0.00","","7.0","0","0","0","1.4","1.4","0.18","-1.4","-1.4",
"Kingsley Coman","frFRA","FW,MF","Bayern Munich","deBundesliga","26","1996","15.7","8","49","17","34.7","3.13","1.09","0.16","0.47","18.6","0","0","0","4.6","4.6","0.09","+3.4","+3.4",
"Eray Cömert","chSUI","DF","Valencia","esLa Liga","24","1998","18.6","1","10","6","60.0","0.54","0.32","0.10","0.17","18.2","0","0","0","0.5","0.5","0.05","+0.5","+0.5",
"Santi Comesaña","esESP","MF","Rayo Vallecano","esLa Liga","25","1996","27.2","3","25","7","28.0","0.92","0.26","0.12","0.43","16.2","0","0","0","2.5","2.5","0.11","+0.5","+0.5",
"Andrea Consigli","itITA","GK","Sassuolo","itSerie A","35","1987","35.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Abdu Conté","ptPOR","DF","Troyes","frLigue 1","24","1998","14.6","1","4","2","50.0","0.27","0.14","0.25","0.50","15.3","0","0","0","0.6","0.6","0.14","+0.4","+0.4",
"Andrea Conti","itITA","DF","Sampdoria","itSerie A","28","1994","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lewis Cook","engENG","MF","Bournemouth","engPremier League","25","1997","19.1","0","6","0","0.0","0.31","0.00","0.00","","28.7","2","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Steve Cook","engENG","DF","Nott'ham Forest","engPremier League","31","1991","10.6","0","3","0","0.0","0.28","0.00","0.00","","14.2","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Liam Cooper","sctSCO","DF","Leeds United","engPremier League","30","1991","15.8","1","10","2","20.0","0.63","0.13","0.10","0.50","9.5","0","0","0","1.0","1.0","0.11","0.0","0.0",
"Copete","esESP","DF","Mallorca","esLa Liga","22","1999","24.5","1","6","1","16.7","0.24","0.04","0.17","1.00","7.8","0","0","0","1.0","0.5","0.09","0.0","+0.5",
"Diego Coppola","itITA","DF","Hellas Verona","itSerie A","18","2003","13.1","0","3","0","0.0","0.23","0.00","0.00","","11.8","0","0","0","0.3","0.3","0.11","-0.3","-0.3",
"Francis Coquelin","frFRA","MF","Villarreal","esLa Liga","31","1991","8.3","1","7","1","14.3","0.84","0.12","0.14","1.00","15.5","0","0","0","1.0","1.0","0.14","0.0","0.0",
"Sébastien Corchia","frFRA","DF","Nantes","frLigue 1","31","1990","8.7","0","5","2","40.0","0.57","0.23","0.00","0.00","27.4","1","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Alex Cordaz","itITA","GK","Inter","itSerie A","39","1983","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Maxwel Cornet","ciCIV","FW","West Ham","engPremier League","25","1996","2.7","0","9","2","22.2","3.31","0.73","0.00","0.00","12.5","0","0","0","1.3","1.3","0.14","-1.3","-1.3",
"Jesús Corona","mxMEX","FW","Sevilla","esLa Liga","29","1993","1.2","1","1","1","100.0","0.81","0.81","1.00","1.00","11.8","0","0","0","0.5","0.5","0.46","+0.5","+0.5",
"Ángel Correa","arARG","FW,MF","Atlético Madrid","esLa Liga","27","1995","16.2","9","43","18","41.9","2.66","1.11","0.21","0.50","15.3","0","0","0","7.1","7.1","0.17","+1.9","+1.9",
"Joaquín Correa","arARG","FW","Inter","itSerie A","27","1994","10.6","3","22","8","36.4","2.08","0.76","0.14","0.38","13.6","0","0","0","3.4","3.4","0.16","-0.4","-0.4",
"Thierry Correia","ptPOR","DF","Valencia","esLa Liga","23","1999","22.3","0","6","0","0.0","0.27","0.00","0.00","","19.1","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Alessandro Cortinovis","itITA","MF","Hellas Verona","itSerie A","21","2001","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Danny da Costa","deGER","DF","Mainz 05","deBundesliga","29","1993","13.7","0","7","1","14.3","0.51","0.07","0.00","0.00","14.1","0","0","0","0.5","0.5","0.08","-0.5","-0.5",
"David Costa","ptPOR","MF,FW","Lens","frLigue 1","21","2001","15.6","1","26","7","26.9","1.66","0.45","0.04","0.14","17.6","3","0","0","2.8","2.8","0.11","-1.8","-1.8",
"Diego Costa","esESP","FW","Wolves","engPremier League","33","1988","13.8","1","28","14","50.0","2.03","1.02","0.04","0.07","12.0","0","0","0","3.2","3.2","0.11","-2.2","-2.2",
"Jaume Costa","esESP","DF","Mallorca","esLa Liga","34","1988","28.9","0","11","6","54.5","0.38","0.21","0.00","0.00","15.7","0","0","0","1.0","1.0","0.09","-1.0","-1.0",
"Logan Costa","cvCPV","DF","Toulouse","frLigue 1","21","2001","4.6","0","5","2","40.0","1.08","0.43","0.00","0.00","8.6","0","0","0","0.6","0.6","0.12","-0.6","-0.6",
"Nuno da Costa","cvCPV","FW,MF","Auxerre","frLigue 1","31","1991","22.3","5","39","14","35.9","1.75","0.63","0.13","0.36","15.7","0","0","0","4.6","4.6","0.12","+0.4","+0.4",
"Samu Costa","ptPOR","MF","Almería","esLa Liga","21","2000","22.1","1","20","7","35.0","0.90","0.32","0.05","0.14","20.0","2","0","0","1.7","1.7","0.08","-0.7","-0.7",
"Benoît Costil","frFRA","GK","Auxerre","frLigue 1","35","1987","19.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Vladimír Coufal","czCZE","DF","West Ham","engPremier League","29","1992","23.7","0","6","0","0.0","0.25","0.00","0.00","","25.7","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Lassana Coulibaly","mlMLI","MF","Salernitana","itSerie A","26","1996","32.1","3","16","6","37.5","0.50","0.19","0.19","0.50","20.8","0","0","0","0.8","0.8","0.05","+2.2","+2.2",
"Soumaïla Coulibaly","frFRA","DF","Dortmund","deBundesliga","18","2003","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Tanguy Coulibaly","frFRA","FW,DF","Stuttgart","deBundesliga","21","2001","3.6","4","11","6","54.5","3.04","1.66","0.27","0.50","19.4","0","1","1","2.3","1.5","0.14","+1.7","+1.5",
"Thibaut Courtois","beBEL","GK","Real Madrid","esLa Liga","30","1992","31.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mathieu Coutadeur","frFRA","MF","Ajaccio","frLigue 1","36","1986","21.6","0","4","0","0.0","0.18","0.00","0.00","","29.1","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Philippe Coutinho","brBRA","MF,FW","Aston Villa","engPremier League","30","1992","8.8","1","21","8","38.1","2.40","0.91","0.05","0.13","21.6","2","0","0","1.4","1.4","0.07","-0.4","-0.4",
"Yan Couto","brBRA","DF,MF","Girona","esLa Liga","20","2002","12.9","1","8","1","12.5","0.62","0.08","0.13","1.00","20.2","0","0","0","0.5","0.5","0.07","+0.5","+0.5",
"Conor Coventry","ieIRL","MF,FW","West Ham","engPremier League","22","2000","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Nicolas Cozza","frFRA","DF","Montpellier","frLigue 1","23","1999","14.2","2","7","4","57.1","0.49","0.28","0.29","0.50","10.0","0","0","0","1.4","1.4","0.20","+0.6","+0.6",
"Nicolas Cozza","frFRA","DF","Wolfsburg","deBundesliga","23","1999","1.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alessio Cragno","itITA","GK","Monza","itSerie A","28","1994","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Matthew Craig","sctSCO","MF","Tottenham","engPremier League","19","2003","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
