Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Carlo Pinsoglio","itITA","GK","Juventus","itSerie A","31","1990","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Riccardo Pinzi","itITA","FW","Udinese","itSerie A","17","2003","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Gerard Piqué","esESP","DF","Barcelona","esLa Liga","34","1987","23.2","1","19","2","10.5","0.82","0.09","0.05","0.50","13.3","1","0","0","1.6","1.6","0.09","-0.6","-0.6",
"Marko Pjaca","hrCRO","MF","Torino","itSerie A","26","1995","12.8","3","21","11","52.4","1.64","0.86","0.14","0.27","17.1","0","0","0","2.0","2.0","0.09","+1.0","+1.0",
"Marvin Plattenhardt","deGER","DF","Hertha BSC","deBundesliga","29","1992","18.2","0","7","1","14.3","0.38","0.05","0.00","0.00","26.7","6","0","0","0.5","0.5","0.07","-0.5","-0.5",
"Alassane Pléa","frFRA","MF,FW","Gladbach","deBundesliga","28","1993","23.0","10","59","23","39.0","2.57","1.00","0.12","0.30","17.7","0","3","3","8.0","5.7","0.10","+1.0","+0.3",
"Tommaso Pobega","itITA","MF","Torino","itSerie A","22","1999","24.9","4","48","8","16.7","1.93","0.32","0.08","0.50","19.5","0","0","0","3.2","3.2","0.07","+0.8","+0.8",
"Daniel Podence","ptPOR","FW,MF","Wolves","engPremier League","25","1995","16.5","2","35","15","42.9","2.12","0.91","0.06","0.13","22.0","1","0","0","2.0","2.0","0.06","0.0","0.0",
"Suf Podgoreanu","ilISR","FW","Spezia","itSerie A","19","2002","1.3","0","1","0","0.0","0.80","0.00","0.00","","25.7","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Paul Pogba","frFRA","MF,FW","Manchester Utd","engPremier League","28","1993","15.0","1","32","8","25.0","2.13","0.53","0.03","0.13","18.0","0","0","0","2.6","2.6","0.08","-1.6","-1.6",
"Joel Pohjanpalo","fiFIN","FW","Leverkusen","deBundesliga","26","1994","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Matteo Politano","itITA","FW","Napoli","itSerie A","27","1993","18.3","3","42","11","26.2","2.29","0.60","0.07","0.27","19.0","1","0","0","2.6","2.6","0.06","+0.4","+0.4",
"Julian Pollersbeck","deGER","GK","Lyon","frLigue 1","26","1994","4.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sebastian Polter","deGER","FW","Bochum","deBundesliga","30","1991","26.0","10","54","21","38.9","2.08","0.81","0.17","0.43","12.2","0","1","2","8.7","7.2","0.14","+1.3","+1.8",
"Ezequiel Ponce","arARG","FW","Elche","esLa Liga","24","1997","7.4","1","15","5","33.3","2.02","0.67","0.07","0.20","13.5","0","0","0","2.5","2.5","0.17","-1.5","-1.5",
"Marin Pongračić","hrCRO","DF","Dortmund","deBundesliga","23","1997","9.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Pere Pons","esESP","MF","Alavés","esLa Liga","28","1993","15.2","1","15","4","26.7","0.99","0.26","0.07","0.25","15.0","0","0","0","1.5","1.5","0.10","-0.5","-0.5",
"Nick Pope","engENG","GK","Burnley","engPremier League","29","1992","36.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Manolo Portanova","itITA","FW,MF","Genoa","itSerie A","21","2000","14.7","1","29","12","41.4","1.97","0.82","0.03","0.08","20.9","1","0","0","2.9","2.9","0.10","-1.9","-1.9",
"Portu","esESP","FW,MF","Real Sociedad","esLa Liga","29","1992","17.7","1","24","9","37.5","1.36","0.51","0.00","0.00","14.7","0","1","1","2.9","2.1","0.09","-1.9","-2.1",
"Stefan Posch","atAUT","DF","Hoffenheim","deBundesliga","24","1997","24.4","2","14","7","50.0","0.57","0.29","0.14","0.29","19.5","1","0","0","1.1","1.1","0.08","+0.9","+0.9",
"Sergio Postigo","esESP","DF","Levante","esLa Liga","32","1988","9.4","0","2","0","0.0","0.21","0.00","0.00","","16.6","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Yussuf Poulsen","dkDEN","FW,MF","RB Leipzig","deBundesliga","27","1994","12.0","6","28","13","46.4","2.34","1.08","0.21","0.46","13.0","0","0","0","5.5","5.5","0.20","+0.5","+0.5",
"Gaëtan Poussin","frFRA","GK","Bordeaux","frLigue 1","22","1999","13.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Darío Poveda","esESP","FW,MF","Getafe","esLa Liga","24","1997","4.2","1","4","4","100.0","0.95","0.95","0.25","0.25","29.6","0","0","0","0.3","0.3","0.07","+0.7","+0.7",
"José Pozo","esESP","MF,DF","Rayo Vallecano","esLa Liga","25","1996","0.8","0","3","0","0.0","3.75","0.00","0.00","","19.6","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Dennis Praet","beBEL","MF","Torino","itSerie A","27","1994","17.1","2","24","8","33.3","1.40","0.47","0.08","0.25","17.4","0","0","0","2.3","2.3","0.11","-0.3","-0.3",
"Mateusz Praszelik","plPOL","MF","Hellas Verona","itSerie A","20","2000","0.3","0","1","0","0.0","3.60","0.00","0.00","","24.7","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Abdón Prats","esESP","FW","Mallorca","esLa Liga","28","1992","7.1","3","18","6","33.3","2.53","0.84","0.17","0.50","15.9","2","0","0","1.5","1.5","0.08","+1.5","+1.5",
"Sanjin Prcić","baBIH","MF","Strasbourg","frLigue 1","27","1993","24.3","1","46","11","23.9","1.89","0.45","0.02","0.09","25.5","1","0","0","1.5","1.5","0.03","-0.5","-0.5",
"Nicolas de Préville","frFRA","FW,MF","Metz","frLigue 1","30","1991","21.9","5","41","10","24.4","1.87","0.46","0.12","0.50","20.9","4","0","0","2.8","2.8","0.07","+2.2","+2.2",
"Isaac Price","nirNIR","MF","Everton","engPremier League","17","2003","0.2","0","1","0","0.0","6.43","0.00","0.00","","8.9","0","0","0","0.1","0.1","0.08","-0.1","-0.1",
"Manuel Prietl","atAUT","MF","Arminia","deBundesliga","29","1991","23.6","0","17","4","23.5","0.72","0.17","0.00","0.00","19.8","0","0","0","1.0","1.0","0.06","-1.0","-1.0",
"Alejandro Primo","esESP","GK","Levante","esLa Liga","17","2004","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Grischa Prömel","deGER","MF","Union Berlin","deBundesliga","26","1995","26.9","8","37","12","32.4","1.37","0.45","0.22","0.67","13.0","0","0","0","6.3","6.3","0.17","+1.7","+1.7",
"Nick Proschwitz","deGER","FW","Hoffenheim","deBundesliga","34","1986","0.3","0","1","0","0.0","3.33","0.00","0.00","","9.1","0","0","0","0.3","0.3","0.29","-0.3","-0.3",
"Ivan Provedel","itITA","GK","Spezia","itSerie A","27","1994","30.7","0","1","1","100.0","0.03","0.03","0.00","0.00","68.4","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Javi Puado","esESP","MF,FW","Espanyol","esLa Liga","23","1998","24.9","4","40","12","30.0","1.60","0.48","0.10","0.33","14.9","0","0","0","4.9","4.9","0.12","-0.9","-0.9",
"Marc Pubill","esESP","DF,MF","Levante","esLa Liga","18","2003","5.7","0","6","1","16.7","1.05","0.18","0.00","0.00","11.8","0","0","0","0.9","0.9","0.15","-0.9","-0.9",
"Antonio Puertas","esESP","MF,FW","Granada","esLa Liga","29","1992","25.1","6","33","14","42.4","1.31","0.56","0.18","0.43","14.2","0","0","0","3.5","3.5","0.10","+2.5","+2.5",
"Riqui Puig","esESP","MF","Barcelona","esLa Liga","21","1999","5.4","1","9","3","33.3","1.66","0.55","0.11","0.33","20.5","0","0","0","0.7","0.7","0.07","+0.3","+0.3",
"Teemu Pukki","fiFIN","FW","Norwich City","engPremier League","31","1990","36.1","11","68","24","35.3","1.88","0.66","0.12","0.33","15.2","0","3","3","11.4","9.1","0.13","-0.4","-1.1",
"Erick Pulgar","clCHI","MF","Fiorentina","itSerie A","27","1994","3.8","0","3","2","66.7","0.79","0.53","0.00","0.00","26.5","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Christian Pulisic","usUSA","MF,FW","Chelsea","engPremier League","22","1998","14.3","6","28","11","39.3","1.95","0.77","0.21","0.55","13.2","0","0","0","4.9","4.9","0.18","+1.1","+1.1",
"Afimico Pululu","cdCOD","FW,MF","Greuther Fürth","deBundesliga","22","1999","0.8","0","1","0","0.0","1.29","0.00","0.00","","15.7","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Ignacio Pussetto","arARG","FW,MF","Udinese","itSerie A","25","1995","13.4","4","31","12","38.7","2.32","0.90","0.10","0.25","17.6","0","1","1","3.8","3.0","0.10","+0.2","0.0",
"Niklas Pyyhtiä","fiFIN","MF","Bologna","itSerie A","17","2003","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Przemysław Płacheta","plPOL","FW,MF","Norwich City","engPremier League","23","1998","5.6","0","8","7","87.5","1.43","1.25","0.00","0.00","16.7","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Yacine Qasmi","maMAR","FW","Rayo Vallecano","esLa Liga","30","1991","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Fabio Quagliarella","itITA","FW","Sampdoria","itSerie A","38","1983","18.5","4","57","11","19.3","3.08","0.59","0.05","0.27","19.5","1","1","1","4.3","3.5","0.06","-0.3","-0.5",
"Quini","esESP","DF","Granada","esLa Liga","31","1989","25.6","0","17","2","11.8","0.66","0.08","0.00","0.00","23.1","0","0","0","0.5","0.5","0.03","-0.5","-0.5",
"Dani Raba","esESP","MF,FW","Villarreal","esLa Liga","25","1995","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Dani Raba","esESP","MF,FW","Granada","esLa Liga","25","1995","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Adrien Rabiot","frFRA","MF","Juventus","itSerie A","26","1995","25.4","0","26","7","26.9","1.02","0.28","0.00","0.00","17.2","0","0","0","2.1","2.1","0.08","-2.1","-2.1",
"Uroš Račić","rsSRB","MF","Valencia","esLa Liga","23","1998","13.4","0","16","1","6.3","1.19","0.07","0.00","0.00","21.5","0","0","0","0.9","0.9","0.06","-0.9","-0.9",
"Nemanja Radoja","rsSRB","MF","Levante","esLa Liga","28","1993","13.5","0","5","1","20.0","0.37","0.07","0.00","0.00","18.7","0","0","0","0.3","0.3","0.07","-0.3","-0.3",
"Nemanja Radonjić","rsSRB","FW","Marseille","frLigue 1","25","1996","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ivan Radovanović","rsSRB","DF,MF","Salernitana","itSerie A","32","1988","11.7","1","18","5","27.8","1.54","0.43","0.06","0.20","23.3","1","0","0","1.0","1.0","0.05","0.0","0.0",
"Ionuț Radu","roROU","GK","Inter","itSerie A","24","1997","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ștefan Radu","roROU","DF","Lazio","itSerie A","34","1986","6.2","0","2","1","50.0","0.32","0.16","0.00","0.00","24.7","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Boris Radunović","rsSRB","GK","Cagliari","itSerie A","25","1996","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sidney Raebiger","deGER","MF","RB Leipzig","deBundesliga","16","2005","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rafinha","brBRA","MF","Real Sociedad","esLa Liga","28","1993","11.7","1","14","2","14.3","1.20","0.17","0.07","0.50","16.9","1","0","0","2.5","2.5","0.18","-1.5","-1.5",
"Rafinha","brBRA","FW,MF","Paris S-G","frLigue 1","28","1993","2.4","0","5","0","0.0","2.05","0.00","0.00","","18.4","1","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Antonio Raillo","esESP","DF","Mallorca","esLa Liga","29","1991","17.0","2","9","4","44.4","0.53","0.24","0.22","0.50","11.6","0","0","0","0.7","0.7","0.08","+1.3","+1.3",
"Antonio Raimondo","itITA","FW","Bologna","itSerie A","17","2004","0.8","0","2","1","50.0","2.43","1.22","0.00","0.00","16.2","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Predrag Rajković","rsSRB","GK","Reims","frLigue 1","25","1995","38.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jesurun Rak Sakyi","engENG","FW,MF","Crystal Palace","engPremier League","18","2002","0.9","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ivan Rakitić","hrCRO","MF","Sevilla","esLa Liga","33","1988","24.2","4","29","10","34.5","1.20","0.41","0.10","0.30","22.4","4","1","2","3.2","1.6","0.06","+0.8","+1.4",
"Diant Ramaj","deGER","GK","Eint Frankfurt","deBundesliga","19","2001","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jonás Ramalho","esESP","DF","Osasuna","esLa Liga","28","1993","2.7","0","2","0","0.0","0.74","0.00","0.00","","24.3","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Adil Rami","frFRA","DF","Troyes","frLigue 1","35","1985","13.0","3","5","3","60.0","0.38","0.23","0.60","1.00","6.8","0","0","0","0.8","0.8","0.15","+2.2","+2.2",
"Sandro Ramírez","esESP","FW","Getafe","esLa Liga","26","1995","16.2","3","50","13","26.0","3.08","0.80","0.06","0.23","23.0","7","0","0","3.0","3.0","0.06","0.0","0.0",
"Guilherme Ramos","ptPOR","DF","Arminia","deBundesliga","23","1997","10.1","0","7","3","42.9","0.70","0.30","0.00","0.00","13.7","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Sergio Ramos","esESP","DF","Paris S-G","frLigue 1","35","1986","8.9","2","12","4","33.3","1.35","0.45","0.17","0.50","14.8","0","0","0","1.8","1.8","0.16","+0.2","+0.2",
"Aaron Ramsdale","engENG","GK","Arsenal","engPremier League","23","1998","34.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Aaron Ramsey","wlsWAL","MF","Juventus","itSerie A","30","1990","1.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jacob Ramsey","engENG","MF","Aston Villa","engPremier League","20","2001","27.4","6","34","11","32.4","1.24","0.40","0.18","0.55","18.3","0","0","0","4.0","4.0","0.12","+2.0","+2.0",
"Luca Ranieri","itITA","DF","Salernitana","itSerie A","22","1999","23.4","1","9","4","44.4","0.39","0.17","0.11","0.25","16.6","0","0","0","0.6","0.6","0.07","+0.4","+0.4",
"Andrea Ranocchia","itITA","DF","Inter","itSerie A","33","1988","3.8","0","2","1","50.0","0.53","0.26","0.00","0.00","7.3","0","0","0","0.5","0.5","0.23","-0.5","-0.5",
"Raphinha","brBRA","FW,MF","Leeds United","engPremier League","24","1996","32.4","11","84","21","25.0","2.59","0.65","0.08","0.33","21.4","10","4","4","10.2","7.0","0.08","+0.8","0.0",
"Tobias Raschl","deGER","MF","Greuther Fürth","deBundesliga","21","2000","6.6","0","5","1","20.0","0.75","0.15","0.00","0.00","25.4","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Elba Rashani","xkKVX","FW,MF","Clermont Foot","frLigue 1","28","1993","19.5","8","30","12","40.0","1.53","0.61","0.27","0.67","13.7","0","0","0","5.2","5.2","0.17","+2.8","+2.8",
"Marcus Rashford","engENG","FW,MF","Manchester Utd","engPremier League","23","1997","13.7","4","22","12","54.5","1.60","0.87","0.18","0.33","17.7","1","0","0","2.9","2.9","0.13","+1.1","+1.1",
"Milot Rashica","xkKVX","FW,MF","Norwich City","engPremier League","25","1996","24.8","1","44","17","38.6","1.78","0.69","0.02","0.06","22.3","7","0","0","2.6","2.6","0.06","-1.6","-1.6",
"Giacomo Raspadori","itITA","MF,FW","Sassuolo","itSerie A","21","2000","30.4","10","71","25","35.2","2.33","0.82","0.14","0.40","17.9","3","0","0","7.2","7.2","0.10","+2.8","+2.8",
"Raúl","esESP","FW,DF","Betis","esLa Liga","20","2000","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"David Raum","deGER","DF,FW","Hoffenheim","deBundesliga","23","1998","30.6","3","25","8","32.0","0.82","0.26","0.12","0.38","19.8","5","0","0","1.7","1.7","0.07","+1.3","+1.3",
"Nicola Ravaglia","itITA","GK","Sampdoria","itSerie A","32","1988","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"David Raya","esESP","GK","Brentford","engPremier League","25","1995","24.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ante Rebić","hrCRO","FW","Milan","itSerie A","27","1993","9.9","2","30","6","20.0","3.03","0.61","0.07","0.33","16.4","0","0","0","2.4","2.4","0.08","-0.4","-0.4",
"Arkadiusz Reca","plPOL","DF","Spezia","itSerie A","26","1995","19.7","0","8","4","50.0","0.41","0.20","0.00","0.00","20.8","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Lluís Recasens","esESP","DF","Espanyol","esLa Liga","19","2002","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Nathan Redmond","engENG","MF,FW","Southampton","engPremier League","27","1994","20.4","1","26","9","34.6","1.28","0.44","0.04","0.11","21.2","1","0","0","1.7","1.7","0.07","-0.7","-0.7",
"Sergio Reguilón","esESP","DF,MF","Tottenham","engPremier League","24","1996","21.3","2","21","9","42.9","0.99","0.42","0.10","0.22","15.2","0","0","0","3.0","3.0","0.14","-1.0","-1.0",
"Manolo Reina","esESP","GK","Mallorca","esLa Liga","36","1985","21.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Pepe Reina","esESP","GK","Lazio","itSerie A","38","1982","15.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jeff Reine-Adélaïde","frFRA","MF,DF","Lyon","frLigue 1","23","1998","2.2","0","3","1","33.3","1.36","0.45","0.00","0.00","22.5","0","0","0","0.2","0.2","0.06","-0.2","-0.2",
"Reinier","brBRA","FW,MF","Dortmund","deBundesliga","19","2002","1.8","0","1","0","0.0","0.56","0.00","0.00","","9.4","0","0","0","0.2","0.2","0.21","-0.2","-0.2",
"Karim Rekik","nlNED","DF","Sevilla","esLa Liga","26","1994","12.2","0","4","0","0.0","0.33","0.00","0.00","","10.4","0","0","0","0.2","0.2","0.06","-0.2","-0.2",
"Álex Remiro","esESP","GK","Real Sociedad","esLa Liga","26","1995","35.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Panagiotis Retsos","grGRE","DF","Hellas Verona","itSerie A","22","1998","0.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Panagiotis Retsos","grGRE","DF,FW","Leverkusen","deBundesliga","22","1998","0.4","0","1","0","0.0","2.81","0.00","0.00","","8.7","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Marco Reus","deGER","MF,FW","Dortmund","deBundesliga","32","1989","27.8","9","51","22","43.1","1.83","0.79","0.18","0.41","15.8","8","0","0","11.5","11.5","0.23","-2.5","-2.5",
"Elvis Rexhbeçaj","xkKVX","MF","Bochum","deBundesliga","23","1997","28.2","0","34","6","17.6","1.20","0.21","0.00","0.00","23.2","0","0","0","1.1","1.1","0.03","-1.1","-1.1",
"Gio Reyna","usUSA","MF","Dortmund","deBundesliga","18","2002","4.9","2","11","6","54.5","2.26","1.23","0.18","0.33","16.1","1","0","0","1.7","1.7","0.16","+0.3","+0.3",
"Bryan Reynolds","usUSA","DF","Roma","itSerie A","20","2001","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Nico Ribaudo","esESP","MF,FW","Espanyol","esLa Liga","20","2001","12.4","2","20","4","20.0","1.61","0.32","0.10","0.50","21.8","0","0","0","1.0","1.0","0.05","+1.0","+1.0",
"Tiago Ribeiro","ptPOR","FW","Monaco","frLigue 1","19","2002","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Franck Ribéry","frFRA","MF,FW","Salernitana","itSerie A","38","1983","15.8","0","12","2","16.7","0.76","0.13","0.00","0.00","18.4","2","0","0","0.9","0.9","0.07","-0.9","-0.9",
"Samuele Ricci","itITA","MF","Torino","itSerie A","19","2001","8.0","0","4","1","25.0","0.50","0.12","0.00","0.00","16.2","0","0","0","0.4","0.4","0.10","-0.4","-0.4",
"Samuele Ricci","itITA","MF","Empoli","itSerie A","19","2001","17.0","1","8","1","12.5","0.47","0.06","0.13","1.00","27.6","0","0","0","0.2","0.2","0.03","+0.8","+0.8",
"Declan Rice","engENG","MF","West Ham","engPremier League","22","1999","35.3","1","26","8","30.8","0.74","0.23","0.04","0.13","22.8","1","0","0","1.1","1.1","0.04","-0.1","-0.1",
"Chris Richards","usUSA","DF","Hoffenheim","deBundesliga","21","2000","14.5","1","9","1","11.1","0.62","0.07","0.11","1.00","8.1","0","0","0","1.2","1.2","0.13","-0.2","-0.2",
"Chris Richards","usUSA","DF","Bayern Munich","deBundesliga","21","2000","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Omar Richards","engENG","DF","Bayern Munich","deBundesliga","23","1998","4.9","0","4","0","0.0","0.82","0.00","0.00","","12.8","0","0","0","0.3","0.3","0.07","-0.3","-0.3",
"Taylor Richards","engENG","MF","Brighton","engPremier League","20","2000","0.3","0","1","0","0.0","3.60","0.00","0.00","","24.0","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Richarlison","brBRA","FW","Everton","engPremier League","24","1997","28.0","10","69","20","29.0","2.46","0.71","0.10","0.35","16.4","2","3","3","9.2","6.8","0.10","+0.8","+0.2",
"Marco Richter","deGER","FW,MF","Hertha BSC","deBundesliga","23","1997","18.9","5","44","17","38.6","2.32","0.90","0.11","0.29","20.1","3","0","0","3.2","3.2","0.07","+1.8","+1.8",
"Diego Rico","esESP","DF","Real Sociedad","esLa Liga","28","1993","18.3","0","10","1","10.0","0.55","0.05","0.00","0.00","26.3","0","0","0","0.2","0.2","0.02","-0.2","-0.2",
"Sergio Rico","esESP","GK","Mallorca","esLa Liga","27","1993","14.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sergio Rico","esESP","GK","Paris S-G","frLigue 1","27","1993","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jaïro Riedewald","nlNED","MF","Crystal Palace","engPremier League","24","1996","1.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Manuel Riemann","deGER","GK","Bochum","deBundesliga","32","1988","31.0","0","0","0","","0.00","0.00","","","","0","0","1","0.8","0.0","","-0.8","0.0",
"Tomás Rincón","veVEN","MF","Torino","itSerie A","33","1988","1.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Tomás Rincón","veVEN","MF","Sampdoria","itSerie A","33","1988","13.0","0","2","1","50.0","0.15","0.08","0.00","0.00","8.9","0","0","0","0.3","0.3","0.14","-0.3","-0.3",
"Luis Rioja","esESP","MF,FW","Alavés","esLa Liga","27","1993","34.6","1","44","16","36.4","1.27","0.46","0.02","0.06","18.3","0","0","0","3.0","3.0","0.07","-2.0","-2.0",
"Renaud Ripart","frFRA","MF,FW","Troyes","frLigue 1","28","1993","21.0","2","41","13","31.7","1.95","0.62","0.05","0.15","16.1","0","0","0","3.1","3.1","0.07","-1.1","-1.1",
"Mihailo Ristić","rsSRB","DF","Montpellier","frLigue 1","25","1995","20.0","1","18","5","27.8","0.90","0.25","0.06","0.20","29.0","1","0","0","0.5","0.5","0.03","+0.5","+0.5",
"Matt Ritchie","sctSCO","DF","Newcastle Utd","engPremier League","31","1989","14.9","0","10","1","10.0","0.67","0.07","0.00","0.00","22.4","1","0","0","0.7","0.7","0.07","-0.7","-0.7",
"Maxence Rivera","frFRA","FW","Saint-Étienne","frLigue 1","19","2002","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rober","esESP","DF","Levante","esLa Liga","26","1995","22.3","1","8","1","12.5","0.36","0.04","0.13","1.00","8.4","0","0","0","1.3","1.3","0.16","-0.3","-0.3",
"Sergi Roberto","esESP","MF,DF","Barcelona","esLa Liga","29","1992","4.4","2","4","3","75.0","0.90","0.68","0.50","0.67","10.1","0","0","0","1.5","1.5","0.37","+0.5","+0.5",
"Connor Roberts","wlsWAL","DF","Burnley","engPremier League","25","1995","18.8","1","6","4","66.7","0.32","0.21","0.17","0.25","21.7","0","0","0","0.4","0.4","0.06","+0.6","+0.6",
"Patrick Roberts","engENG","MF","Troyes","frLigue 1","24","1997","0.2","0","1","0","0.0","6.43","0.00","0.00","","8.2","0","0","0","0.4","0.4","0.43","-0.4","-0.4",
"Tyler Roberts","wlsWAL","MF,FW","Leeds United","engPremier League","22","1999","11.0","1","30","12","40.0","2.74","1.09","0.03","0.08","19.7","0","0","0","2.4","2.4","0.08","-1.4","-1.4",
"Andrew Robertson","sctSCO","DF","Liverpool","engPremier League","27","1994","28.2","3","18","8","44.4","0.64","0.28","0.17","0.38","16.9","0","0","0","1.4","1.4","0.08","+1.6","+1.6",
"Marc Roca","esESP","MF","Bayern Munich","deBundesliga","24","1996","4.2","0","5","0","0.0","1.19","0.00","0.00","","22.6","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Rubén Rochina","esESP","MF,FW","Granada","esLa Liga","30","1991","8.3","1","15","5","33.3","1.82","0.61","0.07","0.20","25.4","1","0","0","0.6","0.6","0.04","+0.4","+0.4",
"Cimo Röcker","deGER","DF","Hertha BSC","deBundesliga","27","1994","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Enzo Roco","clCHI","DF","Elche","esLa Liga","28","1992","28.4","1","11","3","27.3","0.39","0.11","0.09","0.33","11.4","0","0","0","1.3","1.3","0.12","-0.3","-0.3",
"Stian Rode Gregersen","noNOR","DF","Bordeaux","frLigue 1","26","1995","21.7","1","6","1","16.7","0.28","0.05","0.17","1.00","8.9","0","0","0","1.2","1.2","0.20","-0.2","-0.2",
"Sebastian Rode","deGER","MF","Eint Frankfurt","deBundesliga","30","1990","8.4","1","6","2","33.3","0.71","0.24","0.17","0.50","18.8","0","0","0","0.8","0.8","0.14","+0.2","+0.2",
"Joe Rodon","wlsWAL","DF","Tottenham","engPremier League","23","1997","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rodri","esESP","MF","Manchester City","engPremier League","25","1996","32.0","7","45","14","31.1","1.40","0.44","0.16","0.50","19.8","0","0","0","2.3","2.3","0.05","+4.7","+4.7",
"Rodri","esESP","FW","Betis","esLa Liga","21","2000","9.8","1","15","7","46.7","1.53","0.72","0.07","0.14","16.0","0","0","0","1.4","1.4","0.09","-0.4","-0.4",
"Rodrigo","esESP","MF,FW","Leeds United","engPremier League","30","1991","25.2","6","46","17","37.0","1.83","0.68","0.11","0.29","18.9","0","1","1","4.2","3.5","0.08","+1.8","+1.5",
