Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Moses Simon","ngNGA","FW,MF","Paris FC","frLigue 1","30-136","1995","10.4","3","20","6","30.0","1.92","0.58","0.15","0.50","17.6","0","0","0","2.2","2.2","0.11","+0.8","+0.8",
"Unai Simón","esESP","GK","Athletic Club","esLa Liga","28-167","1997","13.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Xavi Simons","nlNED","MF,FW","Tottenham","engPremier League","22-218","2003","6.4","0","7","2","28.6","1.09","0.31","0.00","0.00","22.7","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Xavi Simons","nlNED","MF","RB Leipzig","deBundesliga","22-218","2003","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Danel Sinani","luLUX","MF,FW","St. Pauli","deBundesliga","28-234","1997","8.7","2","23","5","21.7","2.64","0.57","0.04","0.20","23.5","2","1","1","1.6","0.8","0.04","+0.4","+0.2",
"Lassine Sinayoko","mlMLI","FW,MF","Auxerre","frLigue 1","25-352","1999","12.0","3","26","9","34.6","2.16","0.75","0.08","0.22","19.3","0","1","2","4.0","2.4","0.09","-1.0","-0.4",
"Antonio Sivera","esESP","GK","Alavés","esLa Liga","29-106","1996","13.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Telli Siwe","frFRA","DF","Auxerre","frLigue 1","20-346","2004","2.5","0","1","0","0.0","0.40","0.00","0.00","","16.3","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Tim Skarke","deGER","MF,DF","Union Berlin","deBundesliga","29-079","1996","3.7","0","8","3","37.5","2.16","0.81","0.00","0.00","28.0","0","0","0","0.4","0.4","0.05","-0.4","-0.4",
"Ellyes Skhiri","tnTUN","MF","Eint Frankfurt","deBundesliga","30-199","1995","4.8","0","1","0","0.0","0.21","0.00","0.00","","7.6","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Leo Skiri Østigård","noNOR","DF","Genoa","itSerie A","25-362","1999","9.5","3","9","5","55.6","0.95","0.53","0.33","0.60","8.7","0","0","0","1.9","1.9","0.22","+1.1","+1.1",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","34-204","1991","9.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Andreas Skov Olsen","dkDEN","FW","Wolfsburg","deBundesliga","25-331","1999","4.0","1","7","2","28.6","1.74","0.50","0.14","0.50","19.6","0","0","0","0.3","0.3","0.05","+0.7","+0.7",
"Robert Skov","dkDEN","DF","Union Berlin","deBundesliga","29-189","1996","2.4","0","1","0","0.0","0.41","0.00","0.00","","28.8","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Adam Smith","engENG","DF","Bournemouth","engPremier League","34-210","1991","2.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Eric Smith","seSWE","DF","St. Pauli","deBundesliga","28-321","1997","11.0","1","5","3","60.0","0.45","0.27","0.20","0.33","20.4","1","0","0","0.3","0.3","0.06","+0.7","+0.7",
"Emile Smith Rowe","engENG","MF","Fulham","engPremier League","25-120","2000","2.8","1","7","2","28.6","2.49","0.71","0.14","0.50","15.2","0","0","0","1.2","1.2","0.17","-0.2","-0.2",
"Ivan Smolčić","hrCRO","DF","Como","itSerie A","25-100","2000","7.2","0","4","0","0.0","0.55","0.00","0.00","","11.7","0","0","0","0.5","0.5","0.13","-0.5","-0.5",
"Simon Sohm","chSUI","MF","Fiorentina","itSerie A","24-228","2001","5.4","0","2","0","0.0","0.37","0.00","0.00","","21.8","0","0","0","0.2","0.2","0.08","-0.2","-0.2",
"Alex Sola","esESP","FW","Getafe","esLa Liga","26-169","1999","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Dominic Solanke","engENG","FW","Tottenham","engPremier League","28-072","1997","0.4","0","2","1","50.0","5.45","2.73","0.00","0.00","15.0","0","0","0","0.2","0.2","0.10","-0.2","-0.2",
"Carlos Soler","esESP","MF","Real Sociedad","esLa Liga","28-327","1997","6.0","1","11","7","63.6","1.85","1.18","0.09","0.14","19.6","0","0","0","0.8","0.8","0.07","+0.2","+0.2",
"Julio Soler","arARG","FW","Bournemouth","engPremier League","20-282","2005","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Oumar Solet","frFRA","DF","Udinese","itSerie A","25-291","2000","11.7","0","10","0","0.0","0.86","0.00","0.00","","23.5","0","0","0","0.7","0.7","0.07","-0.7","-0.7",
"Jhon Solis","coCOL","MF","Girona","esLa Liga","21-053","2004","3.7","0","2","1","50.0","0.54","0.27","0.00","0.00","15.0","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Manor Solomon","ilISR","MF","Villarreal","esLa Liga","26-124","1999","1.4","1","2","1","50.0","1.40","0.70","0.50","1.00","14.7","0","0","0","0.4","0.4","0.21","+0.6","+0.6",
"Yann Sommer","chSUI","GK","Inter","itSerie A","36-343","1988","10.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Oliver Sonne","pePER","DF,FW","Burnley","engPremier League","25-015","2000","1.2","0","1","0","0.0","0.87","0.00","0.00","","19.9","0","0","0","0.0","0.0","0.03","0.0","0.0",
"David Soria","esESP","GK","Getafe","esLa Liga","32-235","1993","13.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Borna Sosa","hrCRO","DF","Crystal Palace","engPremier League","27-308","1998","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Hugo Sotelo","esESP","MF","Celta Vigo","esLa Liga","21-341","2003","7.9","0","2","1","50.0","0.25","0.13","0.00","0.00","28.5","1","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Florian Sotoca","frFRA","MF,FW","Lens","frLigue 1","35-031","1990","0.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Riccardo Sottil","itITA","FW","Lecce","itSerie A","26-175","1999","3.6","1","3","2","66.7","0.84","0.56","0.33","0.50","27.7","0","0","0","0.1","0.1","0.02","+0.9","+0.9",
"Tomáš Souček","czCZE","MF,FW","West Ham","engPremier League","30-271","1995","5.2","2","10","7","70.0","1.94","1.36","0.20","0.29","10.4","0","0","0","2.3","2.3","0.31","-0.3","-0.3",
"Matìas Soulé","arARG","MF,FW","Roma","itSerie A","22-224","2003","9.6","4","24","9","37.5","2.49","0.93","0.17","0.44","21.7","3","0","0","1.9","1.9","0.08","+2.1","+2.1",
"Aboubaka Soumahoro","frFRA","DF","Hamburger SV","deBundesliga","20-294","2005","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sambou Soumano","snSEN","FW","Lorient","frLigue 1","24-326","2001","5.0","2","14","4","28.6","2.79","0.80","0.14","0.50","12.4","0","0","1","2.7","1.8","0.13","-0.7","+0.2",
"Issa Soumaré","snSEN","FW,MF","Le Havre","frLigue 1","25-046","2000","13.0","3","30","9","30.0","2.31","0.69","0.07","0.22","16.6","0","1","1","6.5","5.7","0.19","-3.5","-3.7",
"Vinicius Souza","brBRA","MF","Wolfsburg","deBundesliga","26-161","1999","8.7","0","3","1","33.3","0.34","0.11","0.00","0.00","24.6","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Djibril Sow","chSUI","MF","Sevilla","esLa Liga","28-292","1997","6.9","1","4","1","25.0","0.58","0.14","0.25","1.00","18.3","0","0","0","0.2","0.2","0.06","+0.8","+0.8",
"Djed Spence","engENG","DF","Tottenham","engPremier League","25-108","2000","9.3","0","2","1","50.0","0.22","0.11","0.00","0.00","17.3","0","0","0","0.2","0.2","0.09","-0.2","-0.2",
"Leonardo Spinazzola","itITA","DF,MF","Napoli","itSerie A","32-245","1993","5.9","1","7","4","57.1","1.18","0.67","0.14","0.25","24.3","0","0","0","0.2","0.2","0.03","+0.8","+0.8",
"Anton Stach","deGER","MF","Leeds United","engPremier League","27-010","1998","9.1","1","16","4","25.0","1.75","0.44","0.06","0.25","18.4","3","0","0","1.1","1.1","0.07","-0.1","-0.1",
"Jens Stage","dkDEN","MF","Werder Bremen","deBundesliga","29-017","1996","8.2","4","16","7","43.8","1.95","0.85","0.25","0.57","14.6","0","0","0","2.2","2.2","0.14","+1.8","+1.8",
"Benjamin Stambouli","frFRA","MF","Metz","frLigue 1","35-104","1990","5.9","0","4","0","0.0","0.67","0.00","0.00","","14.3","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Nicolae Stanciu","roROU","MF,FW","Genoa","itSerie A","32-202","1993","1.9","0","4","0","0.0","2.09","0.00","0.00","","18.1","1","0","0","0.4","0.4","0.11","-0.4","-0.4",
"Otto Stange","deGER","MF","Hamburger SV","deBundesliga","18-289","2007","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Josip Stanišić","hrCRO","DF","Bayern Munich","deBundesliga","25-237","2000","5.1","0","1","0","0.0","0.20","0.00","0.00","","17.4","0","0","0","0.1","0.1","0.08","-0.1","-0.1",
"Carl Starfelt","seSWE","DF","Celta Vigo","esLa Liga","30-177","1995","4.7","0","2","1","50.0","0.43","0.21","0.00","0.00","9.4","0","0","0","0.2","0.2","0.09","-0.2","-0.2",
"Niklas Stark","deGER","DF","Werder Bremen","deBundesliga","30-225","1995","1.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Orri Steinn Óskarsson","isISL","FW","Real Sociedad","esLa Liga","21-088","2004","1.3","1","3","2","66.7","2.39","1.59","0.33","0.50","11.6","0","0","0","0.5","0.5","0.16","+0.5","+0.5",
"Calvin Stengs","nlNED","MF","Pisa","itSerie A","26-342","1998","0.1","0","2","1","50.0","13.85","6.92","0.00","0.00","23.7","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Pascal Stenzel","deGER","DF","Stuttgart","deBundesliga","29-250","1996","0.7","0","2","1","50.0","2.95","1.48","0.00","0.00","11.2","0","0","0","0.3","0.3","0.14","-0.3","-0.3",
"Angelo Stiller","deGER","MF","Stuttgart","deBundesliga","24-235","2001","9.6","1","4","2","50.0","0.42","0.21","0.25","0.50","17.6","1","0","1","1.7","0.9","0.22","-0.7","+0.1",
"Kevin Stöger","atAUT","MF","Gladbach","deBundesliga","32-090","1993","4.6","0","5","2","40.0","1.10","0.44","0.00","0.00","21.2","0","0","1","1.7","0.9","0.18","-1.7","-0.9",
"John Stones","engENG","DF","Manchester City","engPremier League","31-181","1994","3.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jørgen Strand Larsen","noNOR","FW","Wolves","engPremier League","25-292","2000","8.9","1","12","4","33.3","1.36","0.45","0.00","0.00","15.2","0","1","1","1.6","0.8","0.07","-0.6","-0.8",
"Pascal Struijk","nlNED","DF","Leeds United","engPremier League","26-106","1999","9.1","0","9","2","22.2","0.99","0.22","0.00","0.00","8.9","0","0","0","0.9","0.9","0.10","-0.9","-0.9",
"Cristhian Stuani","uyURU","FW","Girona","esLa Liga","39-044","1986","2.3","3","2","1","50.0","0.89","0.44","0.00","0.00","31.2","0","3","3","2.7","0.5","0.23","+0.3","-0.5",
"Nikola Štulić","rsSRB","FW","Lecce","itSerie A","24-078","2001","7.7","0","9","3","33.3","1.17","0.39","0.00","0.00","20.4","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Denis Suárez","esESP","MF","Alavés","esLa Liga","31-323","1994","5.5","1","4","2","50.0","0.73","0.36","0.25","0.50","18.2","0","0","0","0.7","0.7","0.18","+0.3","+0.3",
"Gabriel Suazo","clCHI","DF,MF","Sevilla","esLa Liga","28-108","1997","10.3","0","2","1","50.0","0.19","0.10","0.00","0.00","14.3","0","0","0","0.3","0.3","0.16","-0.3","-0.3",
"Luka Sučić","hrCRO","MF","Real Sociedad","esLa Liga","23-078","2002","1.5","0","2","1","50.0","1.35","0.68","0.00","0.00","14.7","0","0","0","0.2","0.2","0.12","-0.2","-0.2",
"Petar Sucic","hrCRO","MF","Inter","itSerie A","22-031","2003","7.0","1","8","3","37.5","1.14","0.43","0.13","0.33","20.9","0","0","0","0.5","0.5","0.06","+0.5","+0.5",
"Yukinari Sugawara","jpJPN","DF","Werder Bremen","deBundesliga","25-150","2000","9.8","0","16","7","43.8","1.63","0.72","0.00","0.00","19.2","0","0","0","1.1","1.1","0.07","-1.1","-1.1",
"Pavel Šulc","czCZE","FW,MF","Lyon","frLigue 1","24-331","2000","6.0","5","17","6","35.3","2.84","1.00","0.29","0.83","12.6","0","0","0","3.7","3.7","0.26","+1.3","+1.3",
"Niklas Süle","deGER","DF","Dortmund","deBundesliga","30-083","1995","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ibrahim Sulemana","ghGHA","MF","Bologna","itSerie A","22-187","2003","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Kamaldeen Sulemana","ghGHA","MF","Atalanta","itSerie A","23-283","2002","5.4","2","8","3","37.5","1.48","0.56","0.25","0.67","15.0","0","0","0","0.9","0.9","0.11","+1.1","+1.1",
"Crysencio Summerville","nlNED","FW,MF","West Ham","engPremier League","24-026","2001","7.1","0","12","2","16.7","1.69","0.28","0.00","0.00","19.0","0","0","0","1.0","1.0","0.08","-1.0","-1.0",
"Yuito Suzuki","jpJPN","MF,FW","Freiburg","deBundesliga","24-031","2001","3.9","2","8","3","37.5","2.03","0.76","0.25","0.67","13.3","0","0","0","1.2","1.2","0.15","+0.8","+0.8",
"Zion Suzuki","jpJPN","GK","Parma","itSerie A","23-096","2002","11.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mattias Svanberg","seSWE","MF,FW","Wolfsburg","deBundesliga","26-324","1999","5.2","2","15","6","40.0","2.87","1.15","0.13","0.33","15.5","1","0","0","1.8","1.8","0.12","+0.2","+0.2",
"Daniel Svensson","seSWE","DF,MF","Dortmund","deBundesliga","23-286","2002","9.5","1","4","1","25.0","0.42","0.11","0.25","1.00","9.7","0","0","0","0.7","0.7","0.17","+0.3","+0.3",
"Mile Svilar","rsSRB","GK","Roma","itSerie A","26-090","1999","12.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Williot Swedberg","seSWE","MF,FW","Celta Vigo","esLa Liga","21-297","2004","2.6","0","2","0","0.0","0.76","0.00","0.00","","12.0","0","0","0","0.2","0.2","0.11","-0.2","-0.2",
"Lamine Sy","mrMTN","DF","Auxerre","frLigue 1","23-107","2002","1.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Fodé Sylla","frFRA","MF","Lens","frLigue 1","19-223","2006","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Wojciech Szczęsny","plPOL","GK","Barcelona","esLa Liga","35-221","1990","6.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Dominik Szoboszlai","huHUN","MF,DF","Liverpool","engPremier League","25-031","2000","12.0","1","23","8","34.8","1.92","0.67","0.04","0.13","24.3","4","0","0","1.4","1.4","0.06","-0.4","-0.4",
"Alexander Sørloth","noNOR","FW","Atlético Madrid","esLa Liga","29-355","1995","5.8","2","13","7","53.8","2.24","1.20","0.15","0.29","12.3","0","0","0","1.8","1.8","0.14","+0.2","+0.2",
"Musa Al-Taamari","joJOR","DF,FW","Rennes","frLigue 1","28-168","1997","7.3","1","20","9","45.0","2.74","1.23","0.05","0.11","18.8","0","0","0","1.6","1.6","0.08","-0.6","-0.6",
"Haris Tabakovic","baBIH","FW","Gladbach","deBundesliga","31-158","1994","7.1","7","21","10","47.6","2.94","1.40","0.33","0.70","10.8","0","0","1","5.7","4.9","0.24","+1.3","+2.1",
"Nicolás Tagliafico","arARG","DF","Lyon","frLigue 1","33-086","1992","7.1","0","7","1","14.3","0.98","0.14","0.00","0.00","10.6","0","0","0","1.1","1.1","0.16","-1.1","-1.1",
"Jonathan Tah","deGER","DF","Bayern Munich","deBundesliga","29-287","1996","9.7","1","3","1","33.3","0.31","0.10","0.33","1.00","12.8","0","0","0","0.2","0.2","0.05","+0.8","+0.8",
"Chemsdine Talbi","maMAR","FW,MF","Sunderland","engPremier League","20-200","2005","6.9","1","9","2","22.2","1.31","0.29","0.11","0.50","15.2","0","0","0","1.0","1.0","0.11","0.0","0.0",
"Montassar Talbi","tnTUN","DF","Lorient","frLigue 1","27-183","1998","13.0","0","5","0","0.0","0.38","0.00","0.00","","13.7","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Adrien Tameze","cmCMR","DF,MF","Torino","itSerie A","31-294","1994","6.0","0","2","0","0.0","0.33","0.00","0.00","","10.6","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Ao Tanaka","jpJPN","MF","Leeds United","engPremier League","27-076","1998","4.1","0","3","0","0.0","0.73","0.00","0.00","","23.4","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Axel Tapé","frFRA","DF","Leverkusen","deBundesliga","18-107","2007","1.8","0","2","1","50.0","1.10","0.55","0.00","0.00","13.3","0","0","0","0.2","0.2","0.11","-0.2","-0.2",
"Edmond Tapsoba","bfBFA","DF","Leverkusen","deBundesliga","26-296","1999","10.6","3","9","4","44.4","0.85","0.38","0.33","0.75","18.9","0","0","0","0.9","0.9","0.10","+2.1","+2.1",
"James Tarkowski","engENG","DF","Everton","engPremier League","33-006","1992","12.0","0","2","1","50.0","0.17","0.08","0.00","0.00","3.6","0","0","0","0.6","0.6","0.29","-0.6","-0.6",
"César Tárrega","esESP","DF","Valencia","esLa Liga","23-272","2002","13.0","0","4","1","25.0","0.31","0.08","0.00","0.00","13.3","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Tylel Tati","frFRA","DF","Nantes","frLigue 1","17-310","2008","11.7","0","1","0","0.0","0.09","0.00","0.00","","36.3","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Nuno Tavares","ptPOR","DF","Lazio","itSerie A","25-303","2000","5.1","0","6","0","0.0","1.17","0.00","0.00","","23.4","1","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Marcus Tavernier","engENG","MF,FW","Bournemouth","engPremier League","26-248","1999","10.5","3","20","5","25.0","1.90","0.48","0.10","0.40","22.0","3","1","1","2.5","1.7","0.08","+0.5","+0.3",
"Loum Tchaouna","frFRA","MF,FW","Burnley","engPremier League","22-078","2003","5.7","1","9","3","33.3","1.57","0.52","0.11","0.33","21.6","1","0","0","0.4","0.4","0.05","+0.6","+0.6",
"Jackson Tchatchoua","cmCMR","DF,MF","Wolves","engPremier League","24-072","2001","6.8","0","1","0","0.0","0.15","0.00","0.00","","18.1","0","0","0","0.3","0.3","0.26","-0.3","-0.3",
"Aurélien Tchouaméni","frFRA","MF","Real Madrid","esLa Liga","25-302","2000","9.7","0","14","1","7.1","1.44","0.10","0.00","0.00","20.0","0","0","0","1.1","1.1","0.08","-1.1","-1.1",
"Mathys Tel","frFRA","FW","Tottenham","engPremier League","20-212","2005","2.8","2","6","2","33.3","2.15","0.72","0.33","1.00","16.2","0","0","0","0.5","0.5","0.08","+1.5","+1.5",
"Nathan Tella","ngNGA","MF,FW","Leverkusen","deBundesliga","26-143","1999","2.8","0","5","0","0.0","1.76","0.00","0.00","","19.2","0","0","0","0.5","0.5","0.09","-0.5","-0.5",
"Nahuel Tenaglia","arARG","DF","Alavés","esLa Liga","29-277","1996","12.0","1","10","1","10.0","0.83","0.08","0.10","1.00","13.9","0","0","0","0.7","0.7","0.07","+0.3","+0.3",
"Arnau Tenas","esESP","GK","Villarreal","esLa Liga","24-179","2001","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Filippo Terracciano","itITA","DF","Cremonese","itSerie A","22-290","2003","10.9","2","6","2","33.3","0.55","0.18","0.33","1.00","11.2","0","0","0","0.8","0.8","0.14","+1.2","+1.2",
"Pietro Terracciano","itITA","GK","Milan","itSerie A","35-262","1990","1.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ramón Terrats","esESP","MF,FW","Espanyol","esLa Liga","25-038","2000","2.1","0","2","0","0.0","0.97","0.00","0.00","","51.8","0","0","0","0.3","0.3","0.17","-0.3","-0.3",
"Martin Terrier","frFRA","MF,FW","Leverkusen","deBundesliga","28-266","1997","1.3","1","4","1","25.0","3.03","0.76","0.25","1.00","13.9","0","0","0","0.6","0.6","0.15","+0.4","+0.4",
"Tanner Tessmann","usUSA","MF","Lyon","frLigue 1","24-062","2001","10.5","1","16","5","31.3","1.52","0.47","0.06","0.20","19.9","0","0","0","1.0","1.0","0.06","0.0","0.0",
"Kenny Tete","nlNED","DF","Fulham","engPremier League","30-047","1995","9.0","0","4","2","50.0","0.44","0.22","0.00","0.00","20.1","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Jordan Teze","nlNED","MF,DF","Monaco","frLigue 1","26-056","1999","10.6","0","5","1","20.0","0.47","0.09","0.00","0.00","25.2","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Florian Thauvin","frFRA","MF","Lens","frLigue 1","32-303","1993","11.0","2","22","7","31.8","2.00","0.64","0.05","0.14","17.8","1","1","2","5.4","3.8","0.17","-3.4","-2.8",
"Arthur Theate","beBEL","DF","Eint Frankfurt","deBundesliga","25-184","2000","11.0","1","4","3","75.0","0.36","0.27","0.25","0.33","27.0","0","0","0","0.1","0.1","0.03","+0.9","+0.9",
"Thiago","brBRA","FW","Brentford","engPremier League","24-152","2001","11.2","9","23","12","52.2","2.05","1.07","0.22","0.42","15.5","0","4","5","7.3","3.4","0.15","+1.7","+1.6",
"Malick Thiaw","deGER","DF","Newcastle Utd","engPremier League","24-109","2001","8.0","0","7","2","28.6","0.87","0.25","0.00","0.00","12.9","0","0","0","0.7","0.7","0.10","-0.7","-0.7",
"Jan Thielmann","deGER","FW,MF","Köln","deBundesliga","23-183","2002","5.6","2","16","8","50.0","2.84","1.42","0.13","0.25","14.6","0","0","0","1.5","1.5","0.09","+0.5","+0.5",
"Adrien Thomasson","frFRA","MF","Lens","frLigue 1","31-350","1993","12.9","1","15","5","33.3","1.16","0.39","0.07","0.20","14.9","1","0","0","2.5","2.5","0.16","-1.5","-1.5",
"Morten Thorsby","noNOR","MF","Genoa","itSerie A","29-204","1996","4.3","1","4","1","25.0","0.94","0.23","0.25","1.00","12.4","0","0","0","0.8","0.8","0.19","+0.2","+0.2",
"Kristian Thorstvedt","noNOR","MF","Sassuolo","itSerie A","26-257","1999","6.6","1","15","3","20.0","2.29","0.46","0.07","0.33","13.8","0","0","0","2.0","2.0","0.13","-1.0","-1.0",
"Khéphren Thuram","frFRA","MF","Juventus","itSerie A","24-244","2001","8.4","1","17","6","35.3","2.03","0.72","0.06","0.17","18.2","0","0","0","0.9","0.9","0.05","+0.1","+0.1",
"Marcus Thuram","frFRA","FW","Inter","itSerie A","28-111","1997","5.4","3","20","8","40.0","3.73","1.49","0.15","0.38","12.0","0","0","0","2.4","2.4","0.12","+0.6","+0.6",
"Cheikh Tidiane Sabaly","snSEN","FW,MF","Metz","frLigue 1","26-266","1999","9.7","0","8","4","50.0","0.82","0.41","0.00","0.00","11.6","0","0","0","1.6","1.6","0.20","-1.6","-1.6",
"Youri Tielemans","beBEL","MF","Aston Villa","engPremier League","28-202","1997","4.6","0","8","1","12.5","1.72","0.22","0.00","0.00","20.5","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Phillip Tietz","deGER","FW,MF","Augsburg","deBundesliga","28-139","1997","2.0","1","5","3","60.0","2.54","1.53","0.20","0.33","14.3","1","0","0","0.7","0.7","0.13","+0.3","+0.3",
"Malik Tillman","usUSA","MF","Leverkusen","deBundesliga","23-181","2002","5.4","3","11","4","36.4","2.05","0.75","0.27","0.75","16.5","0","0","0","1.3","1.3","0.12","+1.7","+1.7",
"Jurriën Timber","nlNED","DF","Arsenal","engPremier League","24-161","2001","10.8","2","14","5","35.7","1.30","0.46","0.14","0.40","8.9","0","0","0","2.5","2.5","0.18","-0.5","-0.5",
"Jean-Clair Todibo","frFRA","DF","West Ham","engPremier League","25-330","1999","6.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Umut Tohumcu","deGER","MF","Hoffenheim","deBundesliga","21-106","2004","1.3","0","2","0","0.0","1.53","0.00","0.00","","19.7","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Corentin Tolisso","frFRA","MF","Lyon","frLigue 1","31-114","1994","11.5","3","21","9","42.9","1.82","0.78","0.14","0.33","15.2","0","0","1","4.1","3.4","0.16","-1.1","-0.4",
"Jeremy Toljan","deGER","DF","Levante","esLa Liga","31-109","1994","12.3","1","4","1","25.0","0.32","0.08","0.25","1.00","20.1","0","0","0","0.8","0.8","0.19","+0.2","+0.2",
"Tiago Tomás","ptPOR","FW,MF","Stuttgart","deBundesliga","23-162","2002","5.9","3","23","7","30.4","3.93","1.20","0.13","0.43","14.9","0","0","0","2.9","2.9","0.13","+0.1","+0.1",
"Fikayo Tomori","engENG","DF","Milan","itSerie A","27-341","1997","8.6","0","4","1","25.0","0.47","0.12","0.00","0.00","17.1","0","0","0","0.3","0.3","0.07","-0.3","-0.3",
"Sandro Tonali","itITA","MF","Newcastle Utd","engPremier League","25-201","2000","10.7","0","12","5","41.7","1.13","0.47","0.00","0.00","22.6","1","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Keke Topp","deGER","FW","Werder Bremen","deBundesliga","21-245","2004","2.4","0","4","1","25.0","1.64","0.41","0.00","0.00","11.6","0","0","0","0.5","0.5","0.12","-0.5","-0.5",
"Pablo Torre","esESP","MF,FW","Mallorca","esLa Liga","22-236","2003","6.8","0","5","3","60.0","0.74","0.44","0.00","0.00","22.7","0","0","0","0.4","0.4","0.09","-0.4","-0.4",
"Jofre Torrents","esESP","DF","Barcelona","esLa Liga","18-301","2007","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ferrán Torres","esESP","FW","Barcelona","esLa Liga","25-269","2000","8.7","7","31","16","51.6","3.55","1.83","0.23","0.44","15.1","1","0","0","6.1","6.1","0.20","+0.9","+0.9",
"Pau Torres","esESP","DF","Aston Villa","engPremier League","28-313","1997","7.7","0","2","0","0.0","0.26","0.00","0.00","","12.9","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Lucas Torró","esESP","MF","Osasuna","esLa Liga","31-129","1994","9.8","0","5","1","20.0","0.51","0.10","0.00","0.00","11.5","0","0","0","0.5","0.5","0.10","-0.5","-0.5",
"Jordan Torunarigha","deGER","DF","Hamburger SV","deBundesliga","28-110","1997","3.9","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Abdoulaye Touré","gnGUI","MF","Le Havre","frLigue 1","31-267","1994","8.2","2","12","4","33.3","1.46","0.49","0.17","0.50","24.5","0","0","1","1.6","0.8","0.07","+0.4","+1.2",
"Alpha Touré","snSEN","MF,DF","Metz","frLigue 1","19-304","2006","7.9","0","5","1","20.0","0.63","0.13","0.00","0.00","25.6","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Bazoumana Touré","ciCIV","FW,MF","Hoffenheim","deBundesliga","19-268","2006","9.8","1","14","5","35.7","1.43","0.51","0.07","0.20","14.7","0","0","0","1.6","1.6","0.12","-0.6","-0.6",
