Name, Nation, Position, Club, League, Age, YearBorn, 90s,Touches, DefPenTouches, Def3rdTouches,Mid3rdTouches,Att3rdTouches, AttPenAreaTouches,LiveBallTouches, TakeOnAtt,TakeOnSucc,TakeOnSucc%,TackledDuringTakeOn,TackledDuringTakeOn%, Carries,CarryDistTot, ProgressiveCarryDist,ProgressiveCarries,CarriesIntoFinal3rd, CarriesIntoPenArea, MisControls, Dispossessed, PassesRecieved,ProgPassesRecieved"Patrick van Aanholt","nlNED","DF","Crystal Palace","engPremier League","26","1990","24.3","1435","90","445","616","391","32","1435","31","26","83.9","5","16.1","717","3714","1966","46","33","7","37","18","711","86",
"Dylan Lempereur","frFRA","DF","Metz","frLigue 1","18","1998","1.6","72","11","30","30","12","0","72","1","1","100.0","0","0.0","21","77","33","3","2","0","0","1","25","0",
"Clément Lenglet","frFRA","DF","Sevilla","esLa Liga","22","1995","33.3","2049","216","1184","839","42","29","2049","14","12","85.7","2","14.3","1198","5669","3367","18","7","3","6","9","1345","3",
"Aaron Lennon","engENG","MF","Burnley","engPremier League","30","1987","12.4","410","15","69","159","186","28","410","19","10","52.6","9","47.4","231","1324","719","26","10","10","8","22","254","60",
"Aaron Lennon","engENG","FW,MF","Everton","engPremier League","30","1987","8.8","309","6","57","127","128","15","309","18","5","27.8","13","72.2","146","852","489","17","8","9","11","10","187","33",
"Bernd Leno","deGER","GK","Leverkusen","deBundesliga","25","1992","33.0","1305","1079","1298","7","0","0","1305","0","0","","0","","768","4409","2547","0","0","0","1","0","641","0",
"Pedro León","esESP","FW,MF","Eibar","esLa Liga","30","1986","10.3","542","8","51","145","355","27","542","32","18","56.3","14","43.8","270","1516","760","26","24","4","20","15","315","72",
"Sergio León","esESP","FW","Betis","esLa Liga","28","1989","22.0","584","5","37","277","281","95","583","44","20","45.5","23","52.3","380","2299","960","37","23","24","40","40","434","128",
"Lukas Lerager","dkDEN","MF","Bordeaux","frLigue 1","24","1993","36.5","1991","58","382","1215","412","72","1991","14","8","57.1","6","42.9","1083","4273","1994","35","27","5","45","29","1254","97",
"Mehdi Léris","dzALG","MF,FW","Chievo","itSerie A","19","1998","0.5","21","0","5","6","10","2","21","3","0","0.0","3","100.0","13","66","3","0","0","1","0","1","12","4",
"Jefferson Lerma","coCOL","MF","Levante","esLa Liga","22","1994","23.7","1326","74","354","815","170","17","1326","22","19","86.4","3","13.6","660","3051","1472","19","18","1","17","13","762","28",
"Maxime Lestienne","beBEL","MF","Málaga","esLa Liga","25","1992","7.4","301","7","59","113","133","24","301","18","10","55.6","8","44.4","192","1144","528","14","10","11","12","8","198","51",
"Alexandre Letellier","frFRA","GK","Angers","frLigue 1","26","1990","13.0","355","317","353","2","0","0","355","0","0","","0","","167","1033","727","0","0","0","1","0","99","0",
"Gaetano Letizia","itITA","DF","Benevento","itSerie A","27","1990","23.8","1526","74","490","684","380","16","1526","63","38","60.3","25","39.7","790","5944","3948","94","59","7","39","23","903","109",
"Timo Letschert","nlNED","DF","Sassuolo","itSerie A","24","1993","4.6","281","31","140","131","11","1","281","2","2","100.0","0","0.0","123","691","471","6","1","0","3","2","128","1",
"Robert Lewandowski","plPOL","FW","Bayern Munich","deBundesliga","28","1988","24.1","882","10","22","306","566","191","875","64","19","29.7","45","70.3","554","2775","1097","44","34","26","43","31","780","220",
"Igor Lewczuk","plPOL","DF","Bordeaux","frLigue 1","32","1985","4.9","225","15","80","108","37","2","225","4","2","50.0","2","50.0","104","487","245","8","2","0","0","3","123","8",
"Stephan Lichtsteiner","chSUI","DF","Juventus","itSerie A","33","1984","18.9","1379","32","388","723","284","14","1378","21","16","76.2","5","23.8","889","4541","2577","62","40","2","16","8","962","74",
"Dimitri Liénard","frFRA","MF,FW","Strasbourg","frLigue 1","29","1988","28.9","2004","43","366","1025","649","24","2003","52","34","65.4","18","34.6","1135","6443","3196","75","75","7","55","45","1241","118",
"Philipp Lienhart","atAUT","DF","Freiburg","deBundesliga","21","1996","9.6","516","73","328","182","6","3","516","3","2","66.7","1","33.3","257","1347","644","7","4","1","1","3","300","1",
"Lucas Lima","brBRA","DF,FW","Nantes","frLigue 1","25","1991","29.5","1953","84","502","801","671","20","1953","51","24","47.1","27","52.9","846","4046","2265","56","45","5","52","37","954","121",
"Victor Lindelöf","seSWE","DF","Manchester Utd","engPremier League","23","1994","14.3","906","65","428","431","51","0","906","5","4","80.0","1","20.0","521","2891","1702","11","11","0","4","2","584","6",
"Karol Linetty","plPOL","MF","Sampdoria","itSerie A","22","1995","23.8","1310","22","212","708","410","44","1310","52","31","59.6","21","40.4","662","3525","1992","60","51","14","41","33","890","118",
"Jesse Lingard","engENG","MF,FW","Manchester Utd","engPremier League","24","1992","20.2","1223","15","101","591","544","78","1223","52","28","53.8","24","46.2","705","4754","2486","78","68","15","51","19","962","143",
"Pol Lirola","esESP","DF,FW","Sassuolo","itSerie A","19","1997","22.5","1164","84","378","490","317","19","1164","54","33","61.1","21","38.9","562","4302","2655","67","41","7","19","13","623","92",
"Jake Livermore","engENG","MF","West Brom","engPremier League","27","1989","29.7","1385","51","276","859","263","34","1385","27","19","70.4","8","29.6","798","3614","1524","26","10","5","31","27","857","55",
"Raúl Lizoain","esESP","GK","Las Palmas","esLa Liga","26","1991","11.0","404","372","404","0","0","0","404","0","0","","0","","190","915","568","0","0","0","1","0","167","0",
"Adem Ljajić","rsSRB","MF,FW","Torino","itSerie A","25","1991","24.1","1479","11","96","650","750","58","1479","71","42","59.2","29","40.8","928","6542","3159","90","94","21","41","32","1128","147",
"Diego Llorente","esESP","DF","Real Sociedad","esLa Liga","23","1993","25.8","1788","140","840","913","47","23","1788","18","16","88.9","2","11.1","1066","6575","4100","26","14","1","9","11","1213","5",
"Fernando Llorente","esESP","FW,MF","Tottenham","engPremier League","32","1985","2.6","123","5","9","42","72","15","123","1","0","0.0","1","100.0","51","222","49","3","0","1","8","3","97","32",
"Marcos Llorente","esESP","MF","Real Madrid","esLa Liga","22","1995","6.1","476","14","127","287","64","0","476","9","7","77.8","2","22.2","351","1868","720","8","6","0","2","5","353","4",
"Hugo Lloris","frFRA","GK","Tottenham","engPremier League","30","1986","36.0","1250","1102","1248","2","0","0","1250","1","1","100.0","0","0.0","608","2867","1674","0","0","0","0","0","602","0",
"Giovani Lo Celso","arARG","MF","Paris S-G","frLigue 1","21","1996","19.7","1830","37","290","1155","403","30","1830","67","47","70.1","20","29.9","1279","8608","4509","65","46","3","34","29","1473","56",
"Simone Lo Faso","itITA","FW","Fiorentina","itSerie A","19","1998","0.4","40","0","2","18","20","0","40","2","1","50.0","1","50.0","37","188","70","0","2","0","1","2","37","4",
"Stanislav Lobotka","skSVK","MF","Celta Vigo","esLa Liga","22","1994","34.0","2296","57","604","1485","239","5","2296","48","44","91.7","4","8.3","1476","7785","3402","32","35","2","34","33","1675","28",
"Jürgen Locadia","cwCUW","FW,MF","Brighton","engPremier League","23","1993","2.5","75","1","8","39","29","11","75","2","0","0.0","2","100.0","46","217","110","2","1","2","5","1","50","11",
"Manuel Locatelli","itITA","MF","Milan","itSerie A","19","1998","7.6","630","22","113","398","123","4","630","10","8","80.0","2","20.0","330","1482","842","18","8","0","7","6","467","15",
"Ruben Loftus-Cheek","engENG","MF","Crystal Palace","engPremier League","21","1996","20.8","1017","30","160","470","410","75","1017","110","72","65.5","38","34.5","741","5140","3062","94","63","29","46","48","736","126",
"Enzo Loiodice","frFRA","MF","Dijon","frLigue 1","16","2000","1.9","122","0","13","94","16","1","122","2","2","100.0","0","0.0","69","381","212","5","3","0","1","4","92","9",
"Joe Lolley","engENG","FW,MF","Huddersfield","engPremier League","24","1992","2.5","103","0","11","58","37","5","103","9","3","33.3","6","66.7","68","559","336","11","9","2","8","6","70","17",
"David Lombán","esESP","DF","Eibar","esLa Liga","30","1987","11.0","579","50","253","319","9","5","579","0","0","","0","","254","1165","412","2","4","1","6","0","269","0",
"Cristiano Lombardi","itITA","MF,DF","Benevento","itSerie A","21","1995","12.4","505","20","133","203","177","31","505","22","8","36.4","14","63.6","263","1916","947","31","20","10","27","14","313","68",
"Kevin Long","ieIRL","DF","Burnley","engPremier League","26","1990","16.0","781","116","443","306","35","24","781","0","0","","0","","274","1111","483","1","0","0","6","2","328","1",
"Shane Long","ieIRL","FW","Southampton","engPremier League","30","1987","17.6","605","30","51","235","325","82","605","14","9","64.3","5","35.7","334","1548","475","17","19","10","45","30","448","151",
"Ademola Lookman","ngNGA","FW,MF","Everton","engPremier League","19","1997","1.8","78","1","15","31","35","4","78","13","8","61.5","5","38.5","50","461","196","8","6","4","9","4","53","7",
"Ademola Lookman","ngNGA","MF,FW","RB Leipzig","deBundesliga","19","1997","6.4","298","5","32","151","127","21","298","28","12","42.9","16","57.1","193","1472","843","29","18","9","10","10","223","42",
"Anthony Lopes","ptPOR","GK","Lyon","frLigue 1","26","1990","34.0","1132","974","1123","10","0","0","1132","0","0","","0","","579","3194","2279","0","0","0","0","0","464","0",
"Rony Lopes","ptPOR","FW,MF","Monaco","frLigue 1","21","1995","28.1","1189","12","124","458","628","113","1189","85","46","54.1","39","45.9","802","5299","2932","111","71","36","86","50","867","282",
"Adrián López","esESP","FW,MF","La Coruña","esLa Liga","29","1988","26.1","1196","48","161","508","538","124","1196","69","38","55.1","31","44.9","728","4857","2477","83","51","39","55","57","933","205",
"Alberto López","esESP","DF","Málaga","esLa Liga","22","1995","0.5","28","0","7","17","4","0","28","0","0","","0","","10","17","6","0","0","0","1","1","9","0",
"Andoni López","esESP","DF","Athletic Club","esLa Liga","21","1996","1.0","58","1","21","16","21","2","58","1","1","100.0","0","0.0","31","136","55","1","2","0","2","0","29","5",
"David López","esESP","DF,MF","Espanyol","esLa Liga","27","1989","37.0","2295","222","1192","1052","73","27","2295","12","7","58.3","5","41.7","1311","6946","3778","19","11","1","15","11","1359","13",
"Diego López","esESP","GK","Espanyol","esLa Liga","35","1981","9.5","286","264","286","0","0","0","286","0","0","","0","","129","1016","789","0","0","0","0","0","69","0",
"Iván López","esESP","DF","Levante","esLa Liga","23","1993","1.9","115","6","37","45","37","0","115","4","4","100.0","0","0.0","55","338","238","4","3","0","1","0","51","7",
"Javi López","esESP","DF","Espanyol","esLa Liga","31","1986","10.7","755","53","265","348","149","7","755","14","7","50.0","7","50.0","359","1574","834","20","11","2","16","7","373","38",
"Lisandro López","arARG","DF","Inter","itSerie A","27","1989","0.5","35","4","18","17","0","0","35","1","1","100.0","0","0.0","18","96","37","0","0","0","1","0","20","0",
"Maxi López","arARG","FW","Udinese","itSerie A","33","1984","18.7","535","20","36","247","259","62","534","26","12","46.2","14","53.8","357","1545","436","18","21","7","48","39","428","108",
"Maxime Lopez","frFRA","MF,FW","Marseille","frLigue 1","19","1997","15.3","1541","11","207","1046","301","20","1541","23","16","69.6","7","30.4","1192","5787","3063","50","44","3","14","11","1264","51",
"Pedro López Muñoz","esESP","DF","Levante","esLa Liga","33","1983","17.7","990","56","311","424","262","6","990","22","7","31.8","15","68.2","423","1809","911","19","21","1","11","8","470","59",
"Pau López","esESP","GK","Espanyol","esLa Liga","22","1994","28.5","883","791","881","2","0","0","883","0","0","","0","","397","2516","1892","0","0","0","0","0","243","0",
"Pedro López","esESP","GK","Betis","esLa Liga","22","1995","4.6","187","172","187","0","0","0","187","0","0","","0","","110","546","366","0","0","0","0","0","83","0",
"Víctor López","esESP","MF","Alavés","esLa Liga","20","1997","0.7","28","1","5","8","17","3","28","2","0","0.0","2","100.0","15","146","79","3","1","0","2","0","12","5",
"Jonas Lössl","dkDEN","GK","Huddersfield","engPremier League","28","1989","38.0","1472","1188","1460","12","0","0","1472","3","3","100.0","0","0.0","639","4568","3050","0","0","0","2","0","571","0",
"Dejan Lovren","hrCRO","DF","Liverpool","engPremier League","28","1989","23.6","2073","120","922","1107","51","23","2073","1","0","0.0","1","100.0","1168","5589","3411","20","11","1","7","0","1450","7",
"Chris Löwe","deGER","DF","Huddersfield","engPremier League","28","1989","17.6","1066","56","352","485","235","2","1066","8","5","62.5","3","37.5","455","2794","1328","34","30","1","12","8","540","49",
"Matthew Lowton","engENG","DF","Burnley","engPremier League","28","1989","25.5","1464","140","468","696","308","11","1464","17","11","64.7","6","35.3","505","2287","1206","18","28","1","17","10","642","69",
"Anthony Lozano","hnHON","FW,MF","Girona","esLa Liga","24","1993","5.2","195","2","16","95","88","24","195","19","11","57.9","8","42.1","111","887","501","21","12","2","10","8","138","26",
"Fabio Lucioni","itITA","DF","Benevento","itSerie A","29","1987","8.0","390","76","253","134","9","7","390","2","2","100.0","0","0.0","184","954","575","3","1","0","2","0","213","0",
"Filipe Luís","brBRA","DF","Atlético Madrid","esLa Liga","31","1985","18.4","1408","57","385","673","364","22","1408","44","26","59.1","18","40.9","793","4390","2558","62","44","5","18","13","861","93",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","22","1995","32.4","2015","116","633","894","509","67","2015","63","38","60.3","25","39.7","1166","5736","3265","72","40","20","24","23","1210","153",
"José Luis Morales","esESP","MF,FW","Levante","esLa Liga","30","1987","34.0","1382","28","192","521","703","147","1379","184","91","49.5","93","50.5","971","8283","4350","154","98","73","79","78","980","263",
"José Luis Palomino","arARG","DF","Atalanta","itSerie A","27","1990","22.0","1415","137","674","689","66","15","1415","14","12","85.7","2","14.3","709","4372","2386","16","11","0","13","7","827","4",
"Luisinho","ptPOR","DF","La Coruña","esLa Liga","32","1985","29.1","1942","96","685","858","418","20","1942","61","43","70.5","18","29.5","945","4987","2421","64","51","10","19","14","1076","87",
"David Luiz","brBRA","DF,MF","Chelsea","engPremier League","30","1987","9.3","605","56","300","287","29","3","605","5","3","60.0","2","40.0","399","2540","1505","19","6","0","7","4","396","4",
"Douglas Luiz","brBRA","MF,FW","Girona","esLa Liga","19","1998","3.4","182","2","21","105","60","8","182","4","4","100.0","0","0.0","110","762","371","8","3","2","3","6","123","17",
"Everton Luiz","brBRA","MF","SPAL","itSerie A","29","1988","7.1","311","7","71","208","39","1","311","10","6","60.0","4","40.0","171","980","474","5","7","0","10","5","183","5",
"Jordan Lukaku","beBEL","DF","Lazio","itSerie A","23","1994","15.1","949","23","194","375","397","35","949","63","34","54.0","29","46.0","614","3581","2017","58","40","21","24","21","625","162",
"Romelu Lukaku","beBEL","FW","Manchester Utd","engPremier League","24","1993","31.9","1032","26","45","424","571","151","1031","57","35","61.4","22","38.6","532","2998","1225","57","32","35","76","48","865","216",
"Lars Lukas Mai","deGER","DF","Bayern Munich","deBundesliga","17","2000","2.0","125","11","78","47","0","0","125","1","1","100.0","0","0.0","61","244","146","0","0","0","1","0","90","0",
"Dodi Lukebakio","beBEL","MF,FW","Watford","engPremier League","19","1997","0.2","12","1","1","5","6","2","12","0","0","","0","","8","32","15","0","0","0","1","0","8","3",
"Saša Lukić","rsSRB","MF","Levante","esLa Liga","20","1996","11.0","434","28","131","244","68","4","434","21","15","71.4","6","28.6","221","1598","737","17","7","0","13","15","239","11",
"Senad Lulić","baBIH","DF,MF","Lazio","itSerie A","31","1986","27.0","1783","53","417","848","558","61","1782","90","63","70.0","27","30.0","1103","7269","3849","114","80","23","53","46","1132","191",
"Levi Lumeka","engENG","FW","Crystal Palace","engPremier League","18","1998","0.3","15","0","2","7","6","1","15","3","1","33.3","2","66.7","14","87","24","2","1","0","1","1","13","3",
"Antonio Luna","esESP","DF","Levante","esLa Liga","26","1991","22.5","1194","94","443","506","261","19","1194","15","10","66.7","5","33.3","567","3006","1463","37","28","4","13","16","576","82",
"Arnaud Lusamba","cdCOD","MF","Nice","frLigue 1","20","1997","1.8","126","3","25","72","32","0","126","9","7","77.8","2","22.2","73","380","177","4","5","0","5","4","89","2",
"Fabian Lustenberger","chSUI","MF,DF","Hertha BSC","deBundesliga","29","1988","17.6","1048","89","394","612","47","4","1048","6","4","66.7","2","33.3","430","1438","572","0","3","0","4","4","567","3",
"Andreas Luthe","deGER","GK","Augsburg","deBundesliga","30","1987","2.0","86","74","86","0","0","0","86","0","0","","0","","48","251","124","0","0","0","1","0","43","0",
"Lyanco","brBRA","DF","Torino","itSerie A","20","1997","3.5","203","34","112","91","3","2","203","7","6","85.7","1","14.3","128","871","573","4","1","0","2","1","124","0",
"Charalampos Lykogiannis","grGRE","DF","Cagliari","itSerie A","23","1993","7.6","391","28","141","157","95","3","391","11","6","54.5","5","45.5","131","646","254","6","4","0","10","10","152","21",
"Cheikh M'Bengue","snSEN","DF","Saint-Étienne","frLigue 1","29","1988","5.4","283","27","117","125","41","1","283","2","1","50.0","1","50.0","79","223","116","0","0","0","2","1","116","8",
"Raïs M'Bolhi","dzALG","GK","Rennes","frLigue 1","31","1986","1.0","28","22","28","0","0","0","28","0","0","","0","","11","73","59","0","0","0","0","0","6","0",
"Yann M'Vila","frFRA","MF","Saint-Étienne","frLigue 1","27","1990","16.4","1455","67","370","1015","75","2","1455","6","5","83.3","1","16.7","784","3381","1607","15","11","0","10","9","1112","4",
"Zinédine Machach","frFRA","FW,MF","Toulouse","frLigue 1","21","1996","2.1","79","1","17","31","32","3","79","10","5","50.0","5","50.0","58","376","158","6","2","0","6","7","50","14",
"Pablo Maffeo","esESP","DF","Girona","esLa Liga","20","1997","29.4","1596","68","384","715","507","42","1596","61","33","54.1","28","45.9","737","4054","1698","44","43","10","47","40","783","150",
"Gabriel Magalhães","brBRA","DF","Troyes","frLigue 1","19","1997","0.9","51","6","27","24","0","0","51","0","0","","0","","31","222","156","0","0","0","0","0","34","0",
"Christian Maggio","itITA","DF","Napoli","itSerie A","35","1982","7.1","558","20","135","301","124","5","558","7","1","14.3","6","85.7","248","872","465","13","11","0","4","4","304","28",
"Francesco Magnanelli","itITA","MF","Sassuolo","itSerie A","32","1984","27.7","1954","118","424","1229","324","6","1954","16","11","68.8","5","31.3","904","4264","1795","11","18","0","18","28","1115","28",
"Harry Maguire","engENG","DF","Leicester City","engPremier League","24","1993","38.0","2183","243","951","1067","201","80","2183","60","51","85.0","9","15.0","1082","8307","4619","58","33","8","25","18","1174","18",
"Hicham Mahou","frFRA","MF,FW","Nice","frLigue 1","18","1999","0.6","35","0","3","15","18","4","35","1","1","100.0","0","0.0","26","264","161","4","2","4","3","2","25","8",
"Riyad Mahrez","dzALG","MF,FW","Leicester City","engPremier League","26","1991","32.8","1880","18","181","921","820","109","1880","158","81","51.3","77","48.7","1157","8726","4009","121","100","53","92","64","1302","191",
"Thiago Maia","brBRA","MF,DF","Lille","frLigue 1","20","1997","27.4","2013","74","506","1284","257","16","2013","52","41","78.8","11","21.2","1122","6100","2999","45","29","2","40","36","1396","41",
"Arne Maier","deGER","MF","Hertha BSC","deBundesliga","18","1999","13.6","768","22","182","456","140","8","768","12","6","50.0","6","50.0","394","1863","881","21","16","5","11","18","493","24",
"Sebastian Maier","deGER","MF","Hannover 96","deBundesliga","23","1993","2.9","178","2","23","103","58","4","178","7","3","42.9","4","57.1","71","420","261","9","6","1","4","4","84","7",
"Domenico Maietta","itITA","DF","Bologna","itSerie A","34","1982","5.2","288","22","133","150","8","1","288","4","4","100.0","0","0.0","190","874","517","4","4","0","2","1","187","1",
"Habib Maïga","ciCIV","MF,DF","Saint-Étienne","frLigue 1","21","1996","7.9","450","11","136","240","83","4","450","22","19","86.4","3","13.6","240","1343","694","18","8","3","15","22","270","19",
"Mike Maignan","frFRA","GK","Lille","frLigue 1","22","1995","33.7","1233","1053","1226","7","0","0","1233","10","9","90.0","1","10.0","541","3338","2377","0","1","1","2","1","489","0",
"Linton Maina","deGER","MF","Hannover 96","deBundesliga","18","1999","0.1","28","0","1","9","18","5","28","5","3","60.0","2","40.0","21","185","156","4","5","2","1","0","23","7",
"Ainsley Maitland-Niles","engENG","DF,MF","Arsenal","engPremier League","19","1997","10.2","762","36","245","313","210","19","762","25","20","80.0","5","20.0","425","1881","937","21","18","5","18","14","478","58",
"Jean-Victor Makengo","frFRA","FW,MF","Nice","frLigue 1","19","1998","2.7","145","2","17","86","47","4","145","20","10","50.0","10","50.0","101","802","406","10","9","2","6","9","119","26",
"Nemanja Maksimović","rsSRB","MF","Valencia","esLa Liga","22","1995","6.2","342","19","80","188","82","10","342","10","6","60.0","4","40.0","178","975","529","11","7","1","11","5","205","25",
"Nikola Maksimović","rsSRB","DF","Napoli","itSerie A","25","1991","1.1","67","4","22","45","0","0","67","0","0","","0","","39","323","213","1","0","0","0","0","41","0",
"Malcom","brBRA","FW","Bordeaux","frLigue 1","20","1997","31.7","1868","3","104","832","980","91","1865","141","93","66.0","48","34.0","1300","10156","5115","153","132","46","74","65","1447","272",
"Kévin Malcuit","maMAR","DF","Lille","frLigue 1","26","1991","20.2","1462","52","415","706","371","30","1462","96","57","59.4","39","40.6","866","6079","3721","104","70","14","38","31","933","114",
"Yunus Mallı","trTUR","FW,MF","Wolfsburg","deBundesliga","25","1992","24.9","1104","10","142","560","428","66","1104","81","39","48.1","42","51.9","673","4834","2562","93","67","21","29","45","834","165",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","26","1991","33.3","2554","137","794","1234","548","34","2554","34","19","55.9","15","44.1","1243","5942","3190","80","63","6","27","18","1491","182",
"Scott Malone","engENG","DF","Huddersfield","engPremier League","26","1991","12.4","886","42","291","321","290","19","886","30","15","50.0","15","50.0","320","2303","1342","48","26","9","21","11","413","69",
"Vincent Manceau","frFRA","DF","Angers","frLigue 1","28","1989","33.0","2079","87","642","983","475","22","2079","24","16","66.7","8","33.3","977","4756","2895","64","48","4","23","21","1015","104",
"Gianluca Mancini","itITA","DF","Atalanta","itSerie A","21","1996","7.6","425","29","182","209","36","7","425","3","3","100.0","0","0.0","220","1306","675","7","3","0","2","4","226","2",
"Steve Mandanda","frFRA","GK","Marseille","frLigue 1","32","1985","30.0","960","863","957","3","0","0","960","0","0","","0","","537","2877","1772","0","0","0","0","0","423","0",
"Aïssa Mandi","dzALG","DF","Betis","esLa Liga","25","1991","33.6","2475","218","1054","1315","117","21","2475","16","13","81.3","3","18.8","1667","7026","4403","30","29","1","12","7","1794","9",
"Georges Mandjeck","cmCMR","MF,DF","Metz","frLigue 1","28","1988","10.8","537","19","123","376","47","8","537","16","10","62.5","6","37.5","256","1287","642","6","6","0","3","8","306","10",
"Rolando Mandragora","itITA","MF","Crotone","itSerie A","20","1997","36.0","1753","86","432","1079","265","18","1753","17","11","64.7","6","35.3","783","3214","1558","17","30","2","34","12","874","28",
"Mario Mandžukić","hrCRO","FW","Juventus","itSerie A","31","1986","25.8","1237","46","217","530","497","102","1237","19","12","63.2","7","36.8","600","3170","1086","29","21","4","40","32","911","234",
"Sadio Mané","snSEN","FW","Liverpool","engPremier League","25","1992","24.3","1274","10","76","514","702","133","1274","86","55","64.0","31","36.0","911","6119","2959","112","77","46","69","48","1077","270",
"Eliaquim Mangala","frFRA","DF","Manchester City","engPremier League","26","1991","5.4","392","25","176","211","6","4","392","2","2","100.0","0","0.0","264","1558","999","5","2","0","1","5","281","1",
"Eliaquim Mangala","frFRA","DF","Everton","engPremier League","26","1991","1.5","85","5","39","39","8","3","85","2","2","100.0","0","0.0","56","350","232","3","1","0","0","2","52","0",
"Orel Mangala","beBEL","MF","Stuttgart","deBundesliga","19","1998","8.7","459","18","66","330","68","2","459","26","14","53.8","12","46.2","207","811","387","6","6","0","10","8","295","6",
"Kader Mangane","snSEN","DF","Strasbourg","frLigue 1","34","1983","19.1","905","117","532","339","46","29","905","8","8","100.0","0","0.0","458","2698","1577","8","4","0","5","3","482","5",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","30","1987","33.6","2481","56","415","1473","616","36","2480","36","20","55.6","16","44.4","1466","6144","2781","27","42","3","42","43","1620","68",
"Kostas Manolas","grGRE","DF","Roma","itSerie A","26","1991","26.0","1631","158","698","896","45","15","1631","6","4","66.7","2","33.3","898","5729","3435","20","13","1","9","5","1012","1",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","23","1994","19.5","954","65","293","451","218","10","954","24","12","50.0","12","50.0","369","2133","1171","29","28","2","18","11","434","33",
"Martín Mantovani","arARG","DF","Leganés","esLa Liga","33","1984","11.4","504","71","315","185","11","8","504","2","2","100.0","0","0.0","204","909","421","2","1","0","4","1","216","0",
"José Manuel Jurado","esESP","MF,FW","Espanyol","esLa Liga","31","1986","16.7","779","8","104","442","246","22","779","59","35","59.3","23","39.0","535","3439","1596","48","35","8","32","25","592","59",
"Harrison Manzala","cdCOD","FW,MF","Amiens","frLigue 1","23","1994","20.7","916","18","155","479","302","54","915","65","40","61.5","25","38.5","557","3799","1940","76","43","25","55","38","626","137",
"Myziane Maolida","kmCOM","FW,MF","Lyon","frLigue 1","18","1999","3.7","186","0","10","87","93","20","186","26","14","53.8","12","46.2","149","1007","479","14","14","8","11","5","153","46",
"Faitout Maouassa","frFRA","MF,FW","Rennes","frLigue 1","19","1998","9.9","381","5","33","174","179","12","381","31","9","29.0","22","71.0","228","1931","899","37","28","7","26","21","281","78",
"Fernando Marçal","brBRA","DF","Lyon","frLigue 1","28","1989","14.4","1185","55","329","664","200","12","1185","10","2","20.0","8","80.0","679","3462","2048","37","27","4","18","9","742","63",
"Vincent Marcel","frFRA","MF,FW","Nice","frLigue 1","20","1997","0.5","27","0","2","18","8","1","27","0","0","","0","","21","119","64","0","1","0","4","2","21","7",
"Marcelo","brBRA","DF","Real Madrid","esLa Liga","29","1988","25.1","2198","54","404","944","873","90","2198","62","33","53.2","29","46.8","1449","6706","4032","98","76","32","40","18","1620","268",
"Marcelo","brBRA","DF","Lyon","frLigue 1","30","1987","34.5","2632","250","1168","1427","49","33","2632","5","5","100.0","0","0.0","1670","8947","5520","21","4","0","14","5","1774","4",
"Solly March","engENG","MF,FW","Brighton","engPremier League","23","1994","20.6","1029","44","252","385","410","36","1029","82","48","58.5","34","41.5","619","4348","1736","59","37","18","38","43","653","141",
"Gabriele Marchegiani","itITA","GK","SPAL","itSerie A","21","1996","0.0","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0",
"Claudio Marchisio","itITA","MF","Juventus","itSerie A","31","1986","9.1","737","10","126","479","139","3","737","9","9","100.0","0","0.0","496","2083","832","8","14","0","7","5","603","10",
"Gian Marco Ferrari","itITA","DF","Sampdoria","itSerie A","25","1992","29.4","1959","212","776","1151","41","23","1959","7","6","85.7","1","14.3","1143","6363","4617","25","10","0","11","5","1386","4",
"Óscar de Marcos","esESP","DF,FW","Athletic Club","esLa Liga","28","1989","18.4","1083","46","211","494","384","39","1083","19","11","57.9","8","42.1","531","2700","1533","42","33","7","18","11","640","149",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","22","1995","18.8","999","139","544","401","59","25","999","8","6","75.0","2","25.0","473","1956","912","4","4","0","16","4","524","6",
"Mariano","doDOM","FW","Lyon","frLigue 1","23","1993","27.9","751","25","37","320","405","111","750","54","29","53.7","25","46.3","455","2785","1294","51","49","20","61","48","563","127",
"Adrian Mariappa","jmJAM","DF","Watford","engPremier League","30","1986","24.6","1309","140","636","610","69","18","1309","6","2","33.3","4","66.7","631","2491","1348","8","5","1","3","2","683","6",
"Jordan Marié","frFRA","MF","Dijon","frLigue 1","25","1991","20.9","1161","34","239","756","175","16","1161","15","8","53.3","7","46.7","569","2019","997","10","8","2","31","19","722","34",
"Adrián Marín","esESP","DF","Villarreal","esLa Liga","20","1997","2.6","128","8","49","63","17","1","128","5","2","40.0","3","60.0","60","297","172","3","2","1","2","2","78","3",
"João Mário","ptPOR","MF","West Ham","engPremier League","24","1993","11.4","595","4","58","269","276","33","595","26","17","65.4","8","30.8","371","2408","957","34","24","7","35","18","431","74",
"João Mário","ptPOR","MF,FW","Inter","itSerie A","24","1993","6.2","450","5","40","200","224","21","450","14","10","71.4","4","28.6","312","2198","1120","33","32","7","15","14","349","63",
