Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Joan Jordán","esESP","MF","Sevilla","esLa Liga","29","1994","4.2","11","2.61","7","1","1","1","1","0","0","0.00","0","0","0","0","0","0",
"Jordi","esESP","MF,DF","Getafe","esLa Liga","22","2001","6.4","11","1.72","8","0","1","2","0","0","2","0.31","1","0","0","1","0","0",
"Jeremy Jorge","esESP","FW","Getafe","esLa Liga","20","2003","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kaio Jorge","brBRA","FW","Frosinone","itSerie A","21","2002","9.0","21","2.33","13","0","1","5","1","1","1","0.11","0","0","0","0","1","0",
"Jorginho","itITA","MF","Arsenal","engPremier League","31","1991","10.2","27","2.64","25","0","0","1","0","1","5","0.49","5","0","0","0","0","0",
"Willian José","brBRA","FW","Betis","esLa Liga","31","1991","21.9","42","1.92","37","0","1","3","0","1","7","0.32","6","0","0","0","0","1",
"Joselu","esESP","FW","Real Madrid","esLa Liga","33","1990","18.7","31","1.65","23","0","1","7","0","0","5","0.27","3","0","0","2","0","0",
"Diogo Jota","ptPOR","FW","Liverpool","engPremier League","26","1996","12.7","48","3.77","36","0","5","3","4","0","14","1.10","7","0","4","1","2","0",
"Antoine Joujou","frFRA","FW,MF","Le Havre","frLigue 1","20","2003","8.7","31","3.59","17","0","5","5","4","0","5","0.58","3","0","1","0","1","0",
"Luka Jović","rsSRB","FW","Milan","itSerie A","25","1997","9.7","20","2.05","15","0","0","5","0","0","2","0.21","2","0","0","0","0","0",
"Kamil Jóźwiak","plPOL","MF","Granada","esLa Liga","25","1998","6.3","19","3.00","14","0","1","1","2","1","2","0.32","1","0","0","1","0","0",
"Juanmi","esESP","FW","Cádiz","esLa Liga","30","1993","9.7","20","2.06","16","0","2","1","1","0","1","0.10","1","0","0","0","0","0",
"Juanpe","esESP","DF","Girona","esLa Liga","32","1991","8.3","2","0.24","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mads Juel Andersen","dkDEN","DF","Luton Town","engPremier League","25","1997","4.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Christopher Jullien","frFRA","DF","Montpellier","frLigue 1","30","1993","13.7","10","0.74","8","0","0","1","0","1","1","0.07","1","0","0","0","0","0",
"Anthony Jung","deGER","DF","Werder Bremen","deBundesliga","31","1991","28.7","25","0.87","22","2","0","0","1","0","1","0.03","1","0","0","0","0","0",
"Eli Junior Kroupi","frFRA","FW,MF","Lorient","frLigue 1","17","2006","12.0","20","1.66","13","3","3","1","0","0","3","0.25","2","0","1","0","0","0",
"Hamed Junior Traorè","ciCIV","MF","Bournemouth","engPremier League","23","2000","0.5","4","7.66","1","0","2","1","0","0","0","0.00","0","0","0","0","0","0",
"Hamed Junior Traorè","ciCIV","MF","Napoli","itSerie A","23","2000","4.2","16","3.77","13","0","2","1","0","0","0","0.00","0","0","0","0","0","0",
"Vinicius Júnior","brBRA","FW","Real Madrid","esLa Liga","23","2000","20.7","79","3.81","43","1","19","8","6","2","10","0.48","5","0","1","3","0","1",
"Josip Juranović","hrCRO","DF","Union Berlin","deBundesliga","27","1995","14.4","61","4.25","16","41","1","2","1","0","4","0.28","0","3","0","0","1","0",
"David Jurásek","czCZE","DF","Hoffenheim","deBundesliga","22","2000","5.5","11","2.00","8","2","0","1","0","0","3","0.54","1","1","0","1","0","0",
"Julian Justvan","deGER","FW,MF","Hoffenheim","deBundesliga","25","1998","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Julian Justvan","deGER","MF,FW","Darmstadt 98","deBundesliga","25","1998","11.4","46","4.05","30","8","5","2","1","0","2","0.18","2","0","0","0","0","0",
"Filip Jørgensen","dkDEN","GK","Villarreal","esLa Liga","21","2002","36.0","2","0.06","1","1","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Mathias Jørgensen","dkDEN","DF","Brentford","engPremier League","33","1990","12.1","12","0.99","11","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Mohamed Kaba","frFRA","MF","Lecce","itSerie A","21","2001","15.3","31","2.02","28","0","0","2","1","0","0","0.00","0","0","0","0","0","0",
"Sory Kaba","gnGUI","FW","Las Palmas","esLa Liga","28","1995","8.0","14","1.75","12","0","1","1","0","0","1","0.12","1","0","0","0","0","0",
"Ozan Kabak","trTUR","DF","Hoffenheim","deBundesliga","23","2000","25.4","22","0.87","15","0","3","3","1","0","2","0.08","1","0","1","0","0","0",
"Christian Kabasele","beBEL","DF","Udinese","itSerie A","32","1991","9.6","5","0.52","3","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Issa Kaboré","bfBFA","DF","Luton Town","engPremier League","22","2001","19.2","32","1.67","25","0","2","2","1","2","4","0.21","3","0","0","1","0","0",
"Abdoul Kader Bamba","frFRA","FW,MF","Nantes","frLigue 1","29","1994","6.8","36","5.29","22","3","2","3","6","0","3","0.44","2","1","0","0","0","0",
"Yaya Kader Fofana","mlMLI","MF,DF","Reims","frLigue 1","19","2004","0.4","2","5.63","0","0","1","1","0","0","0","0.00","0","0","0","0","0","0",
"Pavel Kadeřábek","czCZE","DF,FW","Hoffenheim","deBundesliga","31","1992","26.8","61","2.28","55","2","0","3","1","0","5","0.19","5","0","0","0","0","0",
"Tino Kadewere","zwZIM","FW,MF","Lyon","frLigue 1","27","1996","3.3","9","2.73","8","0","0","0","1","0","1","0.30","1","0","0","0","0","0",
"Tino Kadewere","zwZIM","FW,MF","Nantes","frLigue 1","27","1996","8.7","21","2.42","18","0","1","1","1","0","1","0.12","1","0","0","0","0","0",
"Kaiky","brBRA","DF","Almería","esLa Liga","19","2004","5.8","3","0.52","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Florian Kainz","atAUT","MF,FW","Köln","deBundesliga","30","1992","24.4","98","4.02","60","30","5","1","2","0","8","0.33","5","2","1","0","0","0",
"Sasa Kalajdzic","atAUT","FW","Wolves","engPremier League","26","1997","1.8","5","2.71","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sasa Kalajdzic","atAUT","FW","Eint Frankfurt","deBundesliga","26","1997","3.6","8","2.22","6","0","0","1","1","0","2","0.55","1","0","0","1","0","0",
"Arnaud Kalimuendo","frFRA","FW","Rennes","frLigue 1","21","2002","23.8","70","2.95","49","1","5","6","9","0","7","0.29","3","0","0","1","3","0",
"Yayah Kallon","slSLE","FW","Hellas Verona","itSerie A","22","2001","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Gedeon Kalulu","cdCOD","DF","Lorient","frLigue 1","25","1997","10.8","17","1.58","15","0","0","1","0","1","3","0.28","2","0","0","1","0","0",
"Pierre Kalulu","frFRA","DF","Milan","itSerie A","23","2000","4.2","6","1.44","5","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Daichi Kamada","jpJPN","MF","Lazio","itSerie A","26","1996","17.2","47","2.74","34","0","5","3","3","2","2","0.12","1","0","0","1","0","0",
"Warren Kamanzi","noNOR","DF,FW","Toulouse","frLigue 1","22","2000","13.2","23","1.74","19","2","0","1","0","1","3","0.23","3","0","0","0","0","0",
"Boubacar Kamara","frFRA","MF","Aston Villa","engPremier League","23","1999","18.4","38","2.07","33","0","0","2","1","2","3","0.16","3","0","0","0","0","0",
"Hassane Kamara","ciCIV","DF","Udinese","itSerie A","29","1994","24.7","51","2.06","41","2","3","2","1","2","5","0.20","4","0","0","1","0","0",
"Willy Kambwala","frFRA","DF","Manchester Utd","engPremier League","18","2004","3.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jakub Kamiński","plPOL","FW,MF","Wolfsburg","deBundesliga","21","2002","5.3","7","1.33","7","0","0","0","0","0","2","0.38","2","0","0","0","0","0",
"Thomas Kaminski","beBEL","GK","Luton Town","engPremier League","30","1992","37.8","3","0.08","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kevin Kampl","siSVN","MF","RB Leipzig","deBundesliga","32","1990","15.1","38","2.51","33","0","2","1","1","1","3","0.20","3","0","0","0","0","0",
"Harry Kane","engENG","FW","Bayern Munich","deBundesliga","30","1993","31.5","83","2.63","54","2","7","13","7","0","11","0.35","8","1","0","2","0","0",
"Lee Kang-in","krKOR","FW,MF","Paris S-G","frLigue 1","22","2001","16.3","68","4.18","48","12","5","3","0","0","9","0.55","7","1","1","0","0","0",
"Yann Karamoh","frFRA","MF,FW","Torino","itSerie A","25","1998","1.8","4","2.24","2","0","1","0","1","0","2","1.12","1","0","0","0","1","0",
"Yann Karamoh","frFRA","FW,MF","Montpellier","frLigue 1","25","1998","3.2","9","2.85","6","0","1","1","1","0","1","0.32","0","0","0","1","0","0",
"Atakan Karazor","trTUR","MF","Stuttgart","deBundesliga","26","1996","29.1","57","1.96","49","0","0","2","1","5","5","0.17","5","0","0","0","0","0",
"Ayman Kari","frFRA","MF","Lorient","frLigue 1","18","2004","9.9","33","3.32","29","0","1","1","2","0","3","0.30","3","0","0","0","0","0",
"Emir Karic","baBIH","DF","Darmstadt 98","deBundesliga","26","1997","19.8","47","2.37","41","1","3","0","0","2","2","0.10","2","0","0","0","0","0",
"Loris Karius","deGER","GK","Newcastle Utd","engPremier League","30","1993","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jesper Karlsson","seSWE","FW","Bologna","itSerie A","25","1998","3.8","11","2.88","7","3","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Jon Karrikaburu","esESP","MF,FW","Alavés","esLa Liga","20","2002","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rick Karsdorp","nlNED","DF","Roma","itSerie A","28","1995","13.2","22","1.64","20","1","0","0","1","0","3","0.22","2","0","0","0","1","0",
"Grigoris Kastanos","cyCYP","MF,DF","Salernitana","itSerie A","25","1998","16.4","57","3.46","34","15","1","2","5","0","6","0.36","2","2","0","1","1","0",
"Silas Katompa","cdCOD","FW,MF","Stuttgart","deBundesliga","24","1998","10.0","42","4.20","25","0","11","2","4","0","7","0.70","2","0","3","1","1","0",
"Panos Katseris","grGRE","DF","Lorient","frLigue 1","22","2001","11.6","20","1.73","15","0","1","2","1","1","3","0.26","2","0","0","1","0","0",
"Mikkel Kaufmann","dkDEN","FW","Union Berlin","deBundesliga","22","2001","5.4","12","2.22","9","0","2","1","0","0","1","0.18","0","0","1","0","0","0",
"Michael Kayode","itITA","DF","Fiorentina","itSerie A","19","2004","22.9","33","1.44","26","6","0","0","0","1","2","0.09","2","0","0","0","0","0",
"Moise Kean","itITA","FW","Juventus","itSerie A","23","2000","7.3","14","1.93","7","0","5","1","0","1","1","0.14","0","0","0","1","0","0",
"Michael Keane","engENG","DF","Everton","engPremier League","30","1993","4.9","4","0.82","3","0","0","1","0","0","1","0.21","0","0","0","1","0","0",
"Ibrahima Kebe","mlMLI","MF","Girona","esLa Liga","22","2000","0.1","1","10.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kévin Keben Biakolo","cmCMR","DF","Toulouse","frLigue 1","19","2004","5.8","4","0.69","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yassine Kechta","maMAR","MF","Le Havre","frLigue 1","21","2002","20.5","47","2.29","39","2","0","2","4","0","2","0.10","1","0","0","1","0","0",
"Thilo Kehrer","deGER","DF,MF","West Ham","engPremier League","26","1996","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thilo Kehrer","deGER","DF","Monaco","frLigue 1","26","1996","14.7","19","1.29","13","1","0","5","0","0","4","0.27","3","0","0","1","0","0",
"Habib Keita","mlMLI","MF","Clermont Foot","frLigue 1","21","2002","14.2","28","1.97","24","0","1","2","1","0","1","0.07","1","0","0","0","0","0",
"Naby Keïta","gnGUI","MF,DF","Werder Bremen","deBundesliga","28","1995","1.2","2","1.64","2","0","0","0","0","0","1","0.82","1","0","0","0","0","0",
"Yannik Keitel","deGER","DF,MF","Freiburg","deBundesliga","23","2000","10.2","11","1.08","10","0","0","1","0","0","2","0.20","1","0","0","1","0","0",
"Caoimhín Kelleher","ieIRL","GK","Liverpool","engPremier League","24","1998","10.0","2","0.20","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thomas Keller","deGER","MF,FW","Heidenheim","deBundesliga","23","1999","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Lloyd Kelly","engENG","DF","Bournemouth","engPremier League","24","1998","17.3","29","1.67","24","2","1","0","1","1","3","0.17","3","0","0","0","0","0",
"Omari Kellyman","engENG","FW","Aston Villa","engPremier League","17","2005","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aljoscha Kemlein","deGER","MF","Union Berlin","deBundesliga","18","2004","0.3","1","3.10","0","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Tobias Kempe","deGER","MF","Darmstadt 98","deBundesliga","34","1989","15.0","57","3.80","28","22","1","3","2","1","8","0.53","4","2","0","0","2","0",
"Milos Kerkez","huHUN","DF","Bournemouth","engPremier League","19","2003","21.9","32","1.46","25","0","0","4","2","1","4","0.18","2","0","0","0","1","1",
"Kaine Kesler-Hayden","engENG","MF,DF","Aston Villa","engPremier League","20","2002","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Reda Khadra","deGER","FW,MF","Reims","frLigue 1","22","2001","15.2","46","3.03","33","1","6","5","1","0","7","0.46","4","0","3","0","0","0",
"Wahbi Khazri","tnTUN","FW","Montpellier","frLigue 1","32","1991","12.6","26","2.07","15","1","4","2","4","0","2","0.16","1","0","0","1","0","0",
"Rani Khedira","deGER","MF","Union Berlin","deBundesliga","29","1994","14.9","8","0.54","6","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Abdukodir Khusanov","uzUZB","DF","Lens","frLigue 1","19","2004","9.0","6","0.67","3","0","0","0","1","2","0","0.00","0","0","0","0","0","0",
"Kiké","esESP","FW,MF","Alavés","esLa Liga","33","1989","15.8","40","2.53","26","0","5","4","5","0","6","0.38","3","0","2","0","1","0",
"Luca Kilian","deGER","DF","Köln","deBundesliga","23","1999","7.1","3","0.43","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Max Kilman","engENG","DF","Wolves","engPremier League","26","1997","38.0","39","1.03","34","0","2","2","0","1","0","0.00","0","0","0","0","0","0",
"Joshua Kimmich","deGER","MF,DF","Bayern Munich","deBundesliga","28","1995","24.2","128","5.29","79","43","2","2","1","1","11","0.45","6","3","1","1","0","0",
"Jakub Kiwior","plPOL","DF","Arsenal","engPremier League","23","2000","10.5","13","1.24","10","2","0","0","1","0","4","0.38","3","1","0","0","0","0",
"Simon Kjær","dkDEN","DF","Milan","itSerie A","34","1989","13.0","9","0.69","7","0","0","1","1","0","1","0.08","1","0","0","0","0","0",
"Davy Klaassen","nlNED","MF","Inter","itSerie A","30","1993","2.3","5","2.18","5","0","0","0","0","0","2","0.87","2","0","0","0","0","0",
"Christoph Klarer","atAUT","DF","Darmstadt 98","deBundesliga","23","2000","26.2","22","0.84","19","1","0","2","0","0","2","0.08","2","0","0","0","0","0",
"Tim Kleindienst","deGER","FW","Heidenheim","deBundesliga","27","1995","31.9","71","2.23","54","0","4","9","1","3","11","0.35","8","0","1","1","1","0",
"Lukas Klostermann","deGER","DF","RB Leipzig","deBundesliga","27","1996","16.0","14","0.88","13","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Justin Kluivert","nlNED","MF,FW","Bournemouth","engPremier League","24","1999","21.3","59","2.77","37","0","9","6","4","3","5","0.23","3","0","1","0","0","1",
"Ansgar Knauff","deGER","MF,DF","Eint Frankfurt","deBundesliga","21","2002","23.4","61","2.60","51","0","6","2","0","2","6","0.26","5","0","0","0","0","1",
"Robin Knoche","deGER","DF","Union Berlin","deBundesliga","31","1992","21.3","13","0.61","9","1","0","3","0","0","0","0.00","0","0","0","0","0","0",
"Gregor Kobel","chSUI","GK","Dortmund","deBundesliga","25","1997","26.3","4","0.15","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Robin Koch","deGER","DF","Eint Frankfurt","deBundesliga","27","1996","30.4","18","0.59","15","0","0","3","0","0","3","0.10","3","0","0","0","0","0",
"Philipp Köhn","chSUI","GK","Monaco","frLigue 1","25","1998","22.0","3","0.14","2","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Dominik Kohr","deGER","DF,MF","Mainz 05","deBundesliga","29","1994","24.3","28","1.15","22","0","2","4","0","0","0","0.00","0","0","0","0","0","0",
"Koke","esESP","MF","Atlético Madrid","esLa Liga","31","1992","27.7","57","2.06","52","3","0","1","0","1","11","0.40","11","0","0","0","0","0",
"Sead Kolašinac","baBIH","DF","Atalanta","itSerie A","30","1993","24.2","24","0.99","18","0","3","2","1","0","1","0.04","1","0","0","0","0","0",
"Luca Koleosho","itITA","MF,FW","Burnley","engPremier League","18","2004","10.8","28","2.59","12","0","11","2","3","0","6","0.56","2","0","3","0","1","0",
"Randal Kolo Muani","frFRA","FW,MF","Paris S-G","frLigue 1","24","1998","14.1","50","3.55","39","0","3","3","5","0","8","0.57","7","0","1","0","0","0",
"Randal Kolo Muani","frFRA","FW","Eint Frankfurt","deBundesliga","24","1998","1.7","1","0.59","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Mert Kömür","deGER","MF,DF","Augsburg","deBundesliga","18","2005","1.3","5","3.81","2","1","0","0","2","0","0","0.00","0","0","0","0","0","0",
"Cheick Konaté","mlMLI","DF","Clermont Foot","frLigue 1","19","2004","11.9","29","2.44","25","0","3","1","0","0","2","0.17","2","0","0","0","0","0",
"Ibrahima Konaté","frFRA","DF","Liverpool","engPremier League","24","1999","17.5","24","1.37","24","0","0","0","0","0","1","0.06","1","0","0","0","0","0",
"Geoffrey Kondogbia","cfCTA","MF","Marseille","frLigue 1","30","1993","16.3","27","1.66","21","0","0","1","4","1","3","0.18","3","0","0","0","0","0",
"Abdoul Koné","frFRA","DF","Reims","frLigue 1","18","2005","2.1","2","0.93","1","0","0","0","1","0","2","0.93","1","0","0","0","1","0",
"Amadou Koné","mlMLI","MF","Reims","frLigue 1","18","2005","5.3","6","1.14","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ibrahima Koné","mlMLI","FW","Almería","esLa Liga","24","1999","3.1","5","1.61","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ibrahima Koné","mlMLI","FW","Lorient","frLigue 1","24","1999","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Manu Koné","frFRA","MF","Gladbach","deBundesliga","22","2001","17.3","59","3.40","42","0","7","6","4","0","3","0.17","0","0","0","2","1","0",
"Ezri Konsa","engENG","DF","Aston Villa","engPremier League","25","1997","34.1","34","1.00","25","1","2","2","3","1","6","0.18","3","1","0","0","1","1",
"Teun Koopmeiners","nlNED","MF","Atalanta","itSerie A","25","1998","29.2","122","4.18","90","23","6","2","1","0","12","0.41","11","1","0","0","0","0",
"Odilon Kossounou","ciCIV","DF","Leverkusen","deBundesliga","22","2001","20.1","33","1.64","31","0","2","0","0","0","3","0.15","3","0","0","0","0","0",
"Filip Kostić","rsSRB","DF","Juventus","itSerie A","30","1992","20.2","71","3.52","42","22","0","7","0","0","5","0.25","2","2","0","1","0","0",
"N'Guessan Kouadio","ciCIV","MF,FW","Metz","frLigue 1","20","2003","1.2","4","3.24","1","0","1","0","1","1","0","0.00","0","0","0","0","0","0",
"Christian Kouamé","ciCIV","FW","Fiorentina","itSerie A","25","1997","12.1","36","2.98","29","0","0","2","5","0","2","0.17","2","0","0","0","0","0",
"Rominigue Kouamé","mlMLI","MF","Cádiz","esLa Liga","26","1996","9.1","14","1.54","12","0","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Koffi Kouao","ciCIV","DF","Metz","frLigue 1","25","1998","9.6","13","1.36","8","2","0","1","1","1","2","0.21","1","0","0","1","0","0",
"Tomáš Koubek","czCZE","GK","Augsburg","deBundesliga","30","1992","3.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Therence Koudou","frFRA","DF","Reims","frLigue 1","18","2004","3.5","14","4.01","11","1","1","0","1","0","1","0.29","1","0","0","0","0","0",
"Jules Koundé","frFRA","DF","Barcelona","esLa Liga","24","1998","32.2","62","1.92","55","2","0","4","1","0","9","0.28","9","0","0","0","0","0",
"Boubakar Kouyaté","mlMLI","DF","Montpellier","frLigue 1","26","1997","21.4","11","0.51","6","0","0","4","1","0","2","0.09","1","0","0","1","0","0",
"Cheikhou Kouyaté","snSEN","MF","Nott'ham Forest","engPremier League","33","1989","2.4","8","3.40","5","0","0","2","0","1","1","0.42","1","0","0","0","0","0",
"Mateo Kovačić","hrCRO","MF","Manchester City","engPremier League","29","1994","17.2","54","3.14","47","0","2","4","1","0","6","0.35","5","0","0","1","0","0",
"Viktor Kovalenko","uaUKR","MF","Empoli","itSerie A","27","1996","6.8","16","2.35","10","3","0","0","3","0","1","0.15","1","0","0","0","0","0",
"Matej Kovar","czCZE","GK","Leverkusen","deBundesliga","23","2000","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dawid Kownacki","plPOL","FW","Werder Bremen","deBundesliga","26","1997","4.2","17","4.01","8","0","1","5","3","0","2","0.47","1","0","0","0","1","0",
"Emil Krafth","seSWE","DF","Newcastle Utd","engPremier League","28","1994","10.1","18","1.77","13","3","1","0","1","0","1","0.10","1","0","0","0","0","0",
"Alex Král","czCZE","MF","Union Berlin","deBundesliga","25","1998","15.2","23","1.51","15","2","2","1","1","2","0","0.00","0","0","0","0","0","0",
"Andrej Kramarić","hrCRO","MF,FW","Hoffenheim","deBundesliga","32","1991","24.4","135","5.53","81","39","7","3","4","1","16","0.65","12","1","2","0","1","0",
"Christoph Kramer","deGER","MF","Gladbach","deBundesliga","32","1991","2.8","5","1.80","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Frans Krätzig","deGER","DF","Bayern Munich","deBundesliga","20","2003","0.6","2","3.16","1","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Tom Krauß","deGER","MF","Mainz 05","deBundesliga","22","2001","15.0","22","1.47","18","0","0","1","3","0","3","0.20","2","0","0","0","1","0",
"Rasmus Kristensen","dkDEN","DF","Roma","itSerie A","26","1997","19.4","28","1.44","21","3","3","0","1","0","3","0.15","2","0","0","0","1","0",
"Thomas Kristensen","dkDEN","DF","Udinese","itSerie A","21","2002","23.3","15","0.64","9","1","0","4","0","1","3","0.13","2","0","0","1","0","0",
"Toni Kroos","deGER","MF","Real Madrid","esLa Liga","33","1990","23.6","100","4.24","61","34","0","4","1","0","11","0.47","6","5","0","0","0","0",
"Nikola Krstović","meMNE","FW","Lecce","itSerie A","23","2000","26.4","78","2.96","61","0","4","5","7","1","4","0.15","3","0","0","1","0","0",
"Rade Krunić","baBIH","MF","Milan","itSerie A","29","1993","7.6","10","1.31","9","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Lukas Kübler","deGER","DF","Freiburg","deBundesliga","30","1992","20.5","14","0.68","10","2","0","0","2","0","2","0.10","2","0","0","0","0","0",
"Takefusa Kubo","jpJPN","FW,MF","Real Sociedad","esLa Liga","22","2001","23.9","110","4.61","66","23","10","5","6","0","7","0.29","4","2","1","0","0","0",
"Mahmut Kücüksahin","","MF","Augsburg","deBundesliga","19","2004","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mohammed Kudus","ghGHA","FW,MF","West Ham","engPremier League","22","2000","27.6","100","3.62","53","1","25","8","12","1","16","0.58","8","0","3","3","2","0",
"Christian Kühlwetter","deGER","MF","Heidenheim","deBundesliga","27","1996","0.1","1","11.25","1","0","0","0","0","0","1","11.25","1","0","0","0","0","0",
"Dejan Kulusevski","seSWE","FW,MF","Tottenham","engPremier League","23","2000","30.7","127","4.14","104","1","9","11","0","2","8","0.26","6","0","1","0","0","1",
"Sael Kumbedi","frFRA","DF","Lyon","frLigue 1","18","2005","10.3","16","1.56","15","0","1","0","0","0","2","0.19","2","0","0","0","0","0",
"Marash Kumbulla","alALB","DF","Sassuolo","itSerie A","23","2000","4.0","1","0.25","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Justin Kumi","itITA","FW","Sassuolo","itSerie A","19","2004","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Layvin Kurzawa","frFRA","DF","Paris S-G","frLigue 1","30","1992","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Berkan Kutlu","trTUR","MF","Genoa","itSerie A","25","1998","2.2","8","3.64","4","3","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Daler Kuzyaev","ruRUS","MF","Le Havre","frLigue 1","30","1993","23.2","72","3.10","57","6","0","3","6","0","4","0.17","4","0","0","0","0","0",
"Khvicha Kvaratskhelia","geGEO","FW","Napoli","itSerie A","22","2001","30.4","155","5.10","80","15","26","16","14","4","16","0.53","6","0","3","3","3","1",
"Giorgi Kvernadze","geGEO","FW,DF","Frosinone","itSerie A","20","2003","0.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Moritz-Broni Kwarteng","ghGHA","FW","Bochum","deBundesliga","25","1998","3.1","17","5.44","8","0","5","3","1","0","1","0.32","1","0","0","0","0","0",
"Grejohn Kyei","frFRA","FW","Clermont Foot","frLigue 1","27","1995","11.4","21","1.84","18","0","1","1","1","0","2","0.18","2","0","0","0","0","0",
"Giorgos Kyriakopoulos","grGRE","DF","Monza","itSerie A","27","1996","19.0","49","2.58","36","9","1","2","1","0","3","0.16","1","2","0","0","0","0",
"Luca de la Torre","usUSA","MF","Celta Vigo","esLa Liga","25","1998","21.7","43","1.98","37","0","2","2","2","0","5","0.23","5","0","0","0","0","0",
"Gaëtan Laborde","frFRA","FW,MF","Nice","frLigue 1","29","1994","21.2","52","2.46","39","2","5","4","0","2","3","0.14","2","0","0","1","0","0",
"Alexandre Lacazette","frFRA","FW","Lyon","frLigue 1","32","1991","25.5","56","2.20","39","0","5","6","6","0","9","0.35","4","0","2","1","2","0",
"Maxence Lacroix","frFRA","DF","Wolfsburg","deBundesliga","23","2000","26.2","24","0.91","21","0","0","1","2","0","2","0.08","2","0","0","0","0","0",
"Alban Lafont","ciCIV","GK","Nantes","frLigue 1","24","1999","27.7","6","0.22","5","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yoel Lago","esESP","DF","Celta Vigo","esLa Liga","19","2004","1.0","2","2.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aïssa Laïdouni","tnTUN","MF","Union Berlin","deBundesliga","26","1996","11.9","29","2.44","25","1","1","0","2","0","4","0.34","4","0","0","0","0","0",
"Konrad Laimer","atAUT","DF,MF","Bayern Munich","deBundesliga","26","1997","19.7","67","3.40","57","3","3","2","1","1","8","0.41","6","0","1","1","0","0",
"Stefan Lainer","atAUT","DF,MF","Gladbach","deBundesliga","30","1992","8.3","19","2.28","18","0","0","0","1","0","1","0.12","1","0","0","0","0","0",
"Kenny Lala","mgMAD","DF","Brest","frLigue 1","31","1991","33.0","98","2.97","74","18","2","3","1","0","9","0.27","7","2","0","0","0","0",
"Adam Lallana","engENG","MF,FW","Brighton","engPremier League","35","1988","9.4","28","2.96","27","0","0","0","1","0","1","0.11","1","0","0","0","0","0",
"Mathis Lambourde","frFRA","FW","Rennes","frLigue 1","17","2006","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
