Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Aaron Leya Iseka","beBEL","FW","Metz","frLigue 1","22","1997","11.2","21","1.87","14","0","3","0","4","0","1","0.09","0","0","1","0","0","0",
"Yanis Lhery","frFRA","MF","Saint-Étienne","frLigue 1","17","2003","0.3","1","3.00","0","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Dimitri Liénard","frFRA","MF","Strasbourg","frLigue 1","32","1988","20.3","76","3.75","37","33","2","1","2","1","10","0.49","5","4","0","1","0","0",
"Philipp Lienhart","atAUT","DF","Freiburg","deBundesliga","24","1996","33.3","17","0.51","16","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matthijs de Ligt","nlNED","DF","Juventus","itSerie A","20","1999","24.7","26","1.05","20","0","1","4","1","0","5","0.20","4","0","0","1","0","0",
"Isaac Lihadji","frFRA","MF,FW","Lille","frLigue 1","18","2002","2.2","12","5.51","8","2","1","0","0","1","2","0.92","2","0","0","0","0","0",
"Dimitris Limnios","grGRE","MF,FW","Köln","deBundesliga","22","1998","4.2","9","2.14","8","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Victor Lindelöf","seSWE","DF","Manchester Utd","engPremier League","26","1994","28.7","15","0.52","15","0","0","0","0","0","4","0.14","4","0","0","0","0","0",
"Karol Linetty","plPOL","MF","Torino","itSerie A","25","1995","20.4","42","2.06","33","0","6","1","2","0","1","0.05","0","0","0","1","0","0",
"Jesse Lingard","engENG","MF,FW","West Ham","engPremier League","27","1992","15.8","63","3.99","46","5","2","5","5","0","12","0.76","6","2","1","2","1","0",
"Pol Lirola","esESP","DF,FW","Fiorentina","itSerie A","22","1997","5.5","14","2.51","11","1","1","0","1","0","3","0.54","2","0","0","0","1","0",
"Pol Lirola","esESP","DF,FW","Marseille","frLigue 1","22","1997","17.3","38","2.20","29","1","4","0","3","1","3","0.17","3","0","0","0","0","0",
"Jake Livermore","engENG","MF","West Brom","engPremier League","30","1989","13.8","9","0.65","8","0","0","1","0","0","1","0.07","1","0","0","0","0","0",
"Diego Llorente","esESP","DF","Leeds United","engPremier League","26","1993","13.4","7","0.52","6","0","0","1","0","0","1","0.07","1","0","0","0","0","0",
"Diego Llorente","esESP","DF","Real Sociedad","esLa Liga","26","1993","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Fernando Llorente","esESP","FW","Udinese","itSerie A","35","1985","7.9","15","1.89","11","0","0","2","1","1","1","0.13","0","0","0","1","0","0",
"Fernando Llorente","esESP","FW,MF","Napoli","itSerie A","35","1985","0.6","2","3.46","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marcos Llorente","esESP","MF,FW","Atlético Madrid","esLa Liga","25","1995","32.8","91","2.77","71","0","9","4","4","3","18","0.55","14","0","3","0","0","1",
"Hugo Lloris","frFRA","GK","Tottenham","engPremier League","33","1986","38.0","2","0.05","1","1","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Giovani Lo Celso","arARG","MF","Tottenham","engPremier League","24","1996","10.5","32","3.05","23","3","0","1","4","1","4","0.38","4","0","0","0","0","0",
"Stanislav Lobotka","skSVK","MF","Napoli","itSerie A","25","1994","1.7","1","0.58","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Manuel Locatelli","itITA","MF","Sassuolo","itSerie A","22","1998","32.0","104","3.25","86","4","4","4","4","2","13","0.41","10","1","0","0","1","1",
"Renan Lodi","brBRA","DF,FW","Atlético Madrid","esLa Liga","22","1998","12.5","28","2.23","17","5","2","1","2","1","5","0.40","5","0","0","0","0","0",
"Ruben Loftus-Cheek","engENG","FW","Chelsea","engPremier League","24","1996","0.7","1","1.50","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ruben Loftus-Cheek","engENG","MF,FW","Fulham","engPremier League","24","1996","21.2","62","2.92","36","0","9","4","10","3","0","0.00","0","0","0","0","0","0",
"Niklas Lomb","deGER","GK","Leverkusen","deBundesliga","27","1993","1.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kevin Long","ieIRL","DF","Burnley","engPremier League","29","1990","7.1","1","0.14","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Shane Long","ieIRL","FW","Southampton","engPremier League","33","1987","2.3","3","1.29","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matthew Longstaff","engENG","MF","Newcastle Utd","engPremier League","20","2000","4.2","5","1.19","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sean Longstaff","engENG","MF","Newcastle Utd","engPremier League","22","1997","15.7","29","1.85","17","7","1","1","3","0","3","0.19","1","1","0","0","1","0",
"Ademola Lookman","ngNGA","FW,MF","Fulham","engPremier League","22","1997","30.5","127","4.16","82","24","6","9","6","0","9","0.29","5","2","1","1","0","0",
"Anthony Lopes","ptPOR","GK","Lyon","frLigue 1","29","1990","38.0","2","0.05","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rony Lopes","ptPOR","FW,MF","Nice","frLigue 1","24","1995","19.8","67","3.38","33","23","5","5","0","1","5","0.25","4","0","1","0","0","0",
"Adrián López","esESP","FW,MF","Osasuna","esLa Liga","32","1988","5.3","16","3.00","11","0","2","2","1","0","2","0.37","2","0","0","0","0","0",
"Javi López","esESP","DF,MF","Alavés","esLa Liga","18","2002","2.8","6","2.18","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Maxime Lopez","frFRA","MF","Sassuolo","itSerie A","22","1997","20.7","56","2.71","47","5","3","0","0","1","2","0.10","0","0","2","0","0","0",
"Maxime Lopez","frFRA","FW,MF","Marseille","frLigue 1","22","1997","1.5","4","2.69","3","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Pedro López Muñoz","esESP","DF","Huesca","esLa Liga","36","1983","11.9","23","1.94","22","1","0","0","0","0","2","0.17","1","1","0","0","0","0",
"Pau López","esESP","GK","Roma","itSerie A","25","1994","20.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Roberto López","esESP","MF,FW","Real Sociedad","esLa Liga","20","2000","5.6","20","3.55","11","4","1","4","0","0","1","0.18","0","1","0","0","0","0",
"Unai López","esESP","MF","Athletic Club","esLa Liga","24","1995","15.8","50","3.16","33","11","1","3","1","1","1","0.06","1","0","0","0","0","0",
"Dion Lopy","snSEN","MF","Reims","frLigue 1","18","2002","2.8","6","2.11","6","0","0","0","0","0","1","0.35","1","0","0","0","0","0",
"Jordan Lotomba","chSUI","DF,MF","Nice","frLigue 1","21","1998","23.6","32","1.36","27","2","1","1","1","0","9","0.38","7","0","0","1","1","0",
"Adrien Louveau","frFRA","MF","Lens","frLigue 1","20","2000","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Imran Louza","maMAR","MF","Nantes","frLigue 1","21","1999","26.4","61","2.31","35","14","0","5","5","2","4","0.15","2","1","0","1","0","0",
"Matteo Lovato","itITA","DF","Hellas Verona","itSerie A","20","2000","15.4","8","0.55","7","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Max Lowe","engENG","DF","Sheffield Utd","engPremier League","23","1997","6.1","8","1.31","4","0","2","1","1","0","0","0.00","0","0","0","0","0","0",
"Eduard Löwen","deGER","MF,DF","Hertha BSC","deBundesliga","23","1997","0.9","1","1.05","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matthew Lowton","engENG","DF","Burnley","engPremier League","31","1989","34.0","61","1.79","49","6","2","1","1","2","4","0.12","4","0","0","0","0","0",
"Anthony Lozano","hnHON","FW","Cádiz","esLa Liga","27","1993","16.9","42","2.48","21","0","7","5","7","2","5","0.30","3","0","0","2","0","0",
"Hirving Lozano","mxMEX","FW","Napoli","itSerie A","25","1995","21.8","87","3.98","57","0","6","6","15","3","10","0.46","5","0","1","1","2","1",
"Jan Luca Schuler","deGER","FW","Schalke 04","deBundesliga","21","1999","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jean Lucas","brBRA","MF","Lyon","frLigue 1","22","1998","1.9","11","5.76","6","0","3","2","0","0","1","0.52","1","0","0","0","0","0",
"Jean Lucas","brBRA","MF,FW","Brest","frLigue 1","22","1998","11.2","24","2.14","16","0","2","4","2","0","4","0.36","2","0","0","2","0","0",
"Anderson Lucoqui","aoANG","DF","Arminia","deBundesliga","23","1997","17.8","27","1.51","16","3","0","1","7","0","2","0.11","1","1","0","0","0","0",
"Jeison Lucumí","coCOL","MF","Elche","esLa Liga","25","1995","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kilian Ludewig","deGER","DF,FW","Schalke 04","deBundesliga","20","2000","5.8","10","1.73","10","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Florentino Luís","ptPOR","MF","Monaco","frLigue 1","20","1999","2.7","5","1.87","4","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","25","1995","31.6","63","1.99","56","3","1","1","1","1","11","0.35","10","1","0","0","0","0",
"José Luis Morales","esESP","MF,FW","Levante","esLa Liga","33","1987","27.1","73","2.69","47","10","7","4","3","2","11","0.41","8","0","3","0","0","0",
"José Luis Palomino","arARG","DF","Atalanta","itSerie A","30","1990","27.0","16","0.59","15","0","0","0","0","1","3","0.11","3","0","0","0","0","0",
"Luisinho","ptPOR","DF","Huesca","esLa Liga","35","1985","2.0","2","1.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luismi","esESP","MF,DF","Elche","esLa Liga","28","1992","1.9","1","0.54","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"David Luiz","brBRA","DF","Arsenal","engPremier League","33","1987","15.5","14","0.90","10","0","1","2","1","0","0","0.00","0","0","0","0","0","0",
"Douglas Luiz","brBRA","MF","Aston Villa","engPremier League","22","1998","30.9","52","1.68","47","3","0","1","1","0","7","0.23","6","1","0","0","0","0",
"Romelu Lukaku","beBEL","FW","Inter","itSerie A","27","1993","32.0","127","3.96","91","0","18","13","5","0","28","0.87","18","0","5","5","0","0",
"Dodi Lukebakio","beBEL","FW,MF","Hertha BSC","deBundesliga","22","1997","20.6","47","2.28","38","2","5","2","0","0","7","0.34","7","0","0","0","0","0",
"Saša Lukić","rsSRB","MF","Torino","itSerie A","23","1996","23.4","60","2.56","46","2","3","1","8","0","2","0.09","1","0","0","0","1","0",
"Senad Lulić","baBIH","DF","Lazio","itSerie A","34","1986","8.0","10","1.25","7","0","3","0","0","0","0","0.00","0","0","0","0","0","0",
"John Lundstram","engENG","MF","Sheffield Utd","engPremier League","26","1994","22.6","50","2.21","41","5","1","1","2","0","5","0.22","4","1","0","0","0","0",
"Sebastiano Luperto","itITA","DF","Crotone","itSerie A","23","1996","20.9","11","0.53","9","1","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Andreas Luthe","deGER","GK","Union Berlin","deBundesliga","33","1987","30.8","3","0.10","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Lyanco","brBRA","DF","Torino","itSerie A","23","1997","21.8","17","0.78","16","0","0","1","0","0","2","0.09","2","0","0","0","0","0",
"Charalampos Lykogiannis","grGRE","DF","Cagliari","itSerie A","26","1993","26.9","33","1.23","21","9","0","3","0","0","2","0.07","2","0","0","0","0","0",
"Yann M'Vila","frFRA","MF","Saint-Étienne","frLigue 1","30","1990","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alexis Mac Allister","arARG","MF,FW","Brighton","engPremier League","21","1998","12.4","34","2.74","29","0","2","2","1","0","2","0.16","2","0","0","0","0","0",
"Darwin Machís","veVEN","FW,MF","Granada","esLa Liga","27","1993","22.5","64","2.84","32","9","7","8","7","1","10","0.44","4","1","2","2","1","0",
"Tim Maciejewski","deGER","FW","Union Berlin","deBundesliga","19","2001","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luca Mack","deGER","MF","Stuttgart","deBundesliga","20","2000","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yvann Macon","frFRA","DF","Saint-Étienne","frLigue 1","21","1998","6.0","4","0.67","4","0","0","0","0","0","1","0.17","1","0","0","0","0","0",
"James Maddison","engENG","MF","Leicester City","engPremier League","23","1996","23.3","113","4.85","63","22","7","7","12","2","10","0.43","8","0","0","0","2","0",
"Mikail Maden","noNOR","FW","Schalke 04","deBundesliga","18","2002","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pablo Maffeo","esESP","DF","Huesca","esLa Liga","23","1997","21.8","54","2.47","34","4","9","1","4","2","7","0.32","6","0","0","0","0","1",
"Gabriel Magalhães","brBRA","DF","Arsenal","engPremier League","22","1997","22.2","13","0.59","8","1","1","3","0","0","0","0.00","0","0","0","0","0","0",
"Lisandro Magallán","arARG","DF","Crotone","itSerie A","26","1993","24.2","20","0.82","16","1","0","2","1","0","3","0.12","3","0","0","0","0","0",
"Christian Maggio","itITA","DF","Benevento","itSerie A","38","1982","3.3","1","0.30","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Giulio Maggiore","itITA","MF","Spezia","itSerie A","22","1998","24.6","35","1.42","25","0","1","4","3","2","4","0.16","3","0","0","1","0","0",
"Francesco Magnanelli","itITA","MF","Sassuolo","itSerie A","35","1984","4.9","8","1.64","7","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Giangiacomo Magnani","itITA","DF","Hellas Verona","itSerie A","24","1995","16.8","5","0.30","4","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Hugo Magnetti","frFRA","MF","Brest","frLigue 1","22","1998","6.7","13","1.94","12","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Harry Maguire","engENG","DF","Manchester Utd","engPremier League","27","1993","33.9","38","1.12","30","0","0","6","0","2","7","0.21","5","0","0","1","0","1",
"Abdallahi Mahmoud","mrMTN","MF","Alavés","esLa Liga","20","2000","0.7","1","1.36","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Hicham Mahou","frFRA","FW","Nice","frLigue 1","21","1999","0.4","1","2.65","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Riyad Mahrez","dzALG","FW","Manchester City","engPremier League","29","1991","21.7","91","4.20","63","9","5","8","3","3","17","0.79","11","1","3","2","0","0",
"Arne Maier","deGER","MF","Arminia","deBundesliga","21","1999","11.5","29","2.52","20","5","1","3","0","0","3","0.26","2","0","1","0","0","0",
"Arne Maier","deGER","MF","Hertha BSC","deBundesliga","21","1999","0.3","2","6.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Habib Maïga","ciCIV","MF","Metz","frLigue 1","24","1996","29.9","74","2.47","60","0","3","3","7","1","10","0.33","7","0","1","1","1","0",
"Mike Maignan","frFRA","GK","Lille","frLigue 1","25","1995","38.0","5","0.13","4","1","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Ainsley Maitland-Niles","engENG","MF,DF","Arsenal","engPremier League","22","1997","5.4","11","2.02","6","1","2","0","1","1","2","0.37","0","0","0","0","1","1",
"Ainsley Maitland-Niles","engENG","MF","West Brom","engPremier League","22","1997","13.7","22","1.61","19","0","1","0","2","0","2","0.15","1","0","0","0","1","0",
"Josh Maja","ngNGA","FW","Fulham","engPremier League","21","1998","9.0","19","2.11","14","0","3","2","0","0","0","0.00","0","0","0","0","0","0",
"Josh Maja","ngNGA","FW","Bordeaux","frLigue 1","21","1998","8.9","15","1.68","13","0","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Radosław Majecki","plPOL","GK","Monaco","frLigue 1","20","1999","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Abdul Majeed Waris","ghGHA","FW,MF","Strasbourg","frLigue 1","28","1991","6.1","8","1.31","1","0","0","3","4","0","0","0.00","0","0","0","0","0","0",
"Marco Majouga","cfCTA","FW,MF","Nîmes","frLigue 1","19","2001","1.4","6","4.29","4","0","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Jean-Victor Makengo","frFRA","MF","Udinese","itSerie A","22","1998","5.8","6","1.04","6","0","0","0","0","0","1","0.17","1","0","0","0","0","0",
"Nemanja Maksimović","rsSRB","MF","Getafe","esLa Liga","25","1995","30.3","37","1.22","33","1","1","1","0","1","1","0.03","0","0","0","1","0","0",
"Nikola Maksimović","rsSRB","DF","Napoli","itSerie A","28","1991","13.4","11","0.82","11","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Filip Malbašić","rsSRB","FW,MF","Cádiz","esLa Liga","27","1992","9.6","10","1.05","7","0","2","0","0","1","2","0.21","1","0","1","0","0","0",
"Kévin Malcuit","maMAR","DF","Fiorentina","itSerie A","29","1991","2.3","5","2.17","3","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Kévin Malcuit","maMAR","FW,MF","Napoli","itSerie A","29","1991","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Daniel Maldini","itITA","FW,DF","Milan","itSerie A","18","2001","0.3","3","9.00","1","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Ruslan Malinovskyi","uaUKR","MF,FW","Atalanta","itSerie A","27","1993","20.8","133","6.38","91","24","7","4","7","0","19","0.91","17","2","0","0","0","0",
"Yunus Mallı","trTUR","MF","Wolfsburg","deBundesliga","28","1992","0.6","2","3.16","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","29","1991","28.9","42","1.45","34","2","2","2","2","0","3","0.10","1","1","0","0","1","0",
"Mickael Malsa","mqMTQ","MF","Levante","esLa Liga","24","1995","26.0","31","1.19","26","0","0","2","1","2","1","0.04","0","0","0","0","0","1",
"Dennis Man","roROU","FW,MF","Parma","itSerie A","21","1998","7.8","20","2.58","14","0","4","0","2","0","4","0.52","3","0","1","0","0","0",
"Hianga Mananga Mbock","frFRA","MF,FW","Brest","frLigue 1","20","1999","5.1","6","1.18","3","0","2","1","0","0","0","0.00","0","0","0","0","0","0",
"Vincent Manceau","frFRA","DF","Angers","frLigue 1","31","1989","25.7","36","1.40","30","5","0","0","1","0","4","0.16","3","1","0","0","0","0",
"Gianluca Mancini","itITA","DF","Roma","itSerie A","24","1996","31.7","28","0.91","25","0","0","3","0","0","5","0.16","5","0","0","0","0","0",
"Steve Mandanda","frFRA","GK","Marseille","frLigue 1","35","1985","37.0","4","0.11","4","0","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Reinildo Mandava","mzMOZ","DF","Lille","frLigue 1","26","1994","24.2","44","1.82","39","1","2","0","0","2","5","0.21","5","0","0","0","0","0",
"Aïssa Mandi","dzALG","DF","Betis","esLa Liga","28","1991","26.6","9","0.34","8","0","0","1","0","0","2","0.08","1","0","0","1","0","0",
"Rolando Mandragora","itITA","MF","Udinese","itSerie A","23","1997","4.4","7","1.58","7","0","0","0","0","0","1","0.23","1","0","0","0","0","0",
"Rolando Mandragora","itITA","MF","Torino","itSerie A","23","1997","16.9","43","2.54","32","5","0","3","3","0","5","0.30","2","1","0","2","0","0",
"Mario Mandžukić","hrCRO","FW","Milan","itSerie A","34","1986","2.4","4","1.70","3","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Sadio Mané","snSEN","FW","Liverpool","engPremier League","28","1992","31.2","141","4.52","95","1","15","9","18","3","16","0.51","9","0","0","3","2","2",
"Niccolò Manfredini","itITA","GK","Benevento","itSerie A","32","1988","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Eliaquim Mangala","frFRA","DF","Valencia","esLa Liga","29","1991","3.6","1","0.28","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Orel Mangala","beBEL","MF","Stuttgart","deBundesliga","22","1998","23.4","59","2.52","49","0","3","2","3","2","6","0.26","4","0","0","0","1","1",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","33","1987","29.9","81","2.71","59","18","1","2","0","1","9","0.30","7","2","0","0","0","0",
"Vito Mannone","itITA","GK","Monaco","frLigue 1","32","1988","9.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kostas Manolas","grGRE","DF","Napoli","itSerie A","29","1991","25.5","22","0.86","14","0","1","2","2","3","2","0.08","0","0","0","1","1","0",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","26","1994","9.2","11","1.20","10","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Juan Manuel Ramos","uyURU","DF","Spezia","itSerie A","23","1996","3.3","5","1.53","1","4","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Myziane Maolida","kmCOM","FW,MF","Nice","frLigue 1","21","1999","12.0","35","2.92","25","0","5","2","2","1","4","0.33","2","0","0","1","1","0",
"Faitout Maouassa","frFRA","DF","Rennes","frLigue 1","22","1998","13.0","24","1.84","18","0","0","4","0","2","2","0.15","1","0","0","1","0","0",
"Sekou Mara","frFRA","FW,MF","Bordeaux","frLigue 1","18","2002","2.5","4","1.57","1","1","0","2","0","0","1","0.39","1","0","0","0","0","0",
"Fernando Marçal","brBRA","DF,MF","Wolves","engPremier League","31","1989","6.9","8","1.15","8","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Fernando Marçal","brBRA","DF","Lyon","frLigue 1","31","1989","0.9","5","5.77","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marcelo","brBRA","DF,MF","Real Madrid","esLa Liga","32","1988","11.7","43","3.69","33","2","5","3","0","0","3","0.26","3","0","0","0","0","0",
"Marcelo","brBRA","DF","Lyon","frLigue 1","33","1987","32.3","34","1.05","30","0","0","2","1","1","0","0.00","0","0","0","0","0","0",
"Solly March","engENG","DF,MF","Brighton","engPremier League","26","1994","18.6","58","3.12","44","8","1","2","2","1","3","0.16","3","0","0","0","0","0",
"Federico Marchetti","itITA","GK","Genoa","itSerie A","37","1983","3.7","1","0.27","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Riccardo Marchizza","itITA","DF","Spezia","itSerie A","22","1998","17.3","28","1.61","17","11","0","0","0","0","3","0.17","2","1","0","0","0","0",
"Gian Marco Ferrari","itITA","DF","Sassuolo","itSerie A","28","1992","33.5","37","1.10","29","1","0","4","2","1","6","0.18","5","0","0","0","1","0",
"Iván Marcone","arARG","MF","Elche","esLa Liga","30","1990","29.4","25","0.85","24","0","0","0","1","0","1","0.03","1","0","0","0","0","0",
"Óscar de Marcos","esESP","DF,MF","Athletic Club","esLa Liga","31","1989","16.9","29","1.72","26","3","0","0","0","0","5","0.30","5","0","0","0","0","0",
"Dario Maresic","atAUT","DF","Reims","frLigue 1","20","1999","5.7","2","0.35","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"José Mari","esESP","MF","Cádiz","esLa Liga","32","1987","16.1","14","0.87","11","1","1","0","0","1","1","0.06","1","0","0","0","0","0",
"Pablo Marí","esESP","DF","Arsenal","engPremier League","26","1993","10.0","3","0.30","2","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","25","1995","19.6","8","0.41","6","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Mariano","doDOM","FW","Real Madrid","esLa Liga","26","1993","5.7","9","1.58","4","0","1","4","0","0","1","0.18","1","0","0","0","0","0",
"Jordan Marié","frFRA","MF","Dijon","frLigue 1","28","1991","15.9","22","1.38","19","2","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Adrián Marín","esESP","DF,MF","Alavés","esLa Liga","23","1997","1.0","1","0.96","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Adrián Marín","esESP","DF,MF","Granada","esLa Liga","23","1997","3.0","5","1.67","4","0","0","0","0","1","2","0.67","2","0","0","0","0","0",
"Răzvan Marin","roROU","MF","Cagliari","itSerie A","24","1996","32.9","112","3.40","62","42","4","1","1","2","9","0.27","5","3","1","0","0","0",
"Guillermo Maripán","clCHI","DF","Monaco","frLigue 1","26","1994","23.2","10","0.43","9","0","0","0","0","1","2","0.09","2","0","0","0","0","0",
"Marlon","brBRA","DF","Sassuolo","itSerie A","24","1995","19.4","11","0.57","10","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Omar Marmoush","egEGY","FW","Wolfsburg","deBundesliga","21","1999","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","26","1994","23.6","17","0.72","16","0","0","1","0","0","5","0.21","4","0","0","1","0","0",
"Luca Marrone","itITA","DF","Crotone","itSerie A","30","1990","17.6","4","0.23","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Roger Martí","esESP","FW","Levante","esLa Liga","29","1991","24.4","40","1.64","34","0","4","2","0","0","8","0.33","8","0","0","0","0","0",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","24","1995","16.4","48","2.92","31","0","7","4","6","0","9","0.55","2","0","1","2","4","0",
"Aarón Martín","esESP","DF","Celta Vigo","esLa Liga","23","1997","17.1","15","0.88","11","2","0","1","1","0","3","0.18","3","0","0","0","0","0",
"Aarón Martín","esESP","DF,FW","Mainz 05","deBundesliga","23","1997","2.9","4","1.37","1","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Álex Martín","esESP","DF","Cádiz","esLa Liga","22","1998","1.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jonas Martin","frFRA","MF","Rennes","frLigue 1","30","1990","5.4","11","2.05","10","0","0","0","1","0","2","0.37","2","0","0","0","0","0",
"Gabriel Martinelli","brBRA","FW","Arsenal","engPremier League","19","2001","6.5","21","3.20","16","0","3","2","0","0","1","0.15","1","0","0","0","0","0",
"Emiliano Martínez","arARG","GK","Aston Villa","engPremier League","27","1992","38.0","5","0.13","5","0","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","29","1991","28.0","20","0.71","16","0","1","3","0","0","0","0.00","0","0","0","0","0","0",
"Javi Martínez","esESP","MF,FW","Osasuna","esLa Liga","20","1999","5.1","14","2.75","11","0","2","0","1","0","1","0.20","1","0","0","0","0","0",
"Javi Martínez","esESP","DF,MF","Bayern Munich","deBundesliga","31","1988","5.2","5","0.96","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Josep Martinez","esESP","GK","RB Leipzig","deBundesliga","22","1998","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","22","1997","28.5","86","3.02","56","0","6","8","10","6","15","0.53","10","0","0","1","3","1",
"Pablo Martinez","frFRA","DF","Nîmes","frLigue 1","31","1989","6.0","3","0.50","3","0","0","0","0","0","1","0.17","1","0","0","0","0","0",
"Lucas Martínez Quarta","arARG","DF","Fiorentina","itSerie A","24","1996","16.5","17","1.03","15","0","2","0","0","0","2","0.12","2","0","0","0","0","0",
"Gelson Martins","ptPOR","MF,FW","Monaco","frLigue 1","25","1995","17.2","49","2.85","35","0","5","3","5","1","9","0.52","4","0","1","1","3","0",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","27","1992","33.0","63","1.91","53","4","1","5","0","0","5","0.15","4","0","0","1","0","0",
"Sylvain Marveaux","frFRA","MF,FW","Lorient","frLigue 1","34","1986","2.2","9","4.01","4","1","2","1","1","0","1","0.45","0","0","0","1","0","0",
