Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"András Schäfer","huHUN","MF","Union Berlin","deBundesliga","22","1999","2.7","6","2.27","4","0","2","0","0","0","2","0.76","1","0","1","0","0","0",
"Fabian Schär","chSUI","DF","Newcastle Utd","engPremier League","29","1991","24.0","31","1.29","18","6","2","4","1","0","4","0.17","3","0","1","0","0","0",
"Louis Schaub","atAUT","MF,FW","Köln","deBundesliga","26","1994","7.3","27","3.72","19","2","1","2","2","1","4","0.55","4","0","0","0","0","0",
"Andrea Schiavone","itITA","MF","Salernitana","itSerie A","28","1993","6.3","17","2.66","6","10","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Patrik Schick","czCZE","FW","Leverkusen","deBundesliga","25","1996","23.1","50","2.17","34","0","3","11","2","0","14","0.61","10","0","2","1","1","0",
"Kingsley Schindler","ghGHA","DF,FW","Köln","deBundesliga","28","1993","3.9","12","3.09","9","1","0","1","1","0","3","0.77","2","1","0","0","0","0",
"Xaver Schlager","atAUT","MF","Wolfsburg","deBundesliga","23","1997","11.6","14","1.21","12","0","1","1","0","0","2","0.17","2","0","0","0","0","0",
"Keven Schlotterbeck","deGER","DF,FW","Freiburg","deBundesliga","24","1997","3.5","2","0.57","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nico Schlotterbeck","deGER","DF","Freiburg","deBundesliga","21","1999","30.9","56","1.81","41","0","3","6","5","1","4","0.13","3","0","0","1","0","0",
"Jeffrey Schlupp","ghGHA","MF,FW","Crystal Palace","engPremier League","28","1992","20.6","46","2.24","33","0","6","4","3","0","7","0.34","3","0","1","1","2","0",
"Kasper Schmeichel","dkDEN","GK","Leicester City","engPremier League","34","1986","37.0","7","0.19","7","0","0","0","0","0","3","0.08","3","0","0","0","0","0",
"Jonathan Schmid","frFRA","DF","Freiburg","deBundesliga","31","1990","6.5","18","2.76","11","4","0","2","1","0","1","0.15","1","0","0","0","0","0",
"Benno Schmitz","deGER","DF","Köln","deBundesliga","26","1994","26.9","75","2.79","60","11","0","2","1","1","11","0.41","8","2","0","1","0","0",
"David Schnegg","atAUT","DF","Venezia","itSerie A","22","1998","1.6","3","1.91","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Morgan Schneiderlin","frFRA","MF","Nice","frLigue 1","31","1989","7.2","14","1.94","12","1","1","0","0","0","1","0.14","1","0","0","0","0","0",
"Alessandro Schöpf","atAUT","MF","Arminia","deBundesliga","27","1994","26.6","91","3.42","64","11","3","6","7","0","5","0.19","4","0","0","0","1","0",
"Jerdy Schouten","nlNED","MF","Bologna","itSerie A","24","1997","15.5","36","2.33","33","0","1","0","2","0","3","0.19","3","0","0","0","0","0",
"Nico Schulz","deGER","DF","Dortmund","deBundesliga","28","1993","9.3","15","1.61","11","2","1","0","0","1","2","0.22","2","0","0","0","0","0",
"Marvin Schwäbe","deGER","GK","Köln","deBundesliga","26","1995","21.0","2","0.10","1","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alexander Schwolow","deGER","GK","Hertha BSC","deBundesliga","29","1992","24.2","2","0.08","1","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Valentino Scotta","esESP","DF","Sevilla","esLa Liga","19","2001","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Demba Seck","snSEN","MF,FW","Torino","itSerie A","20","2001","1.6","5","3.08","2","0","1","1","0","1","0","0.00","0","0","0","0","0","0",
"Aleksandar Sedlar","rsSRB","DF,MF","Mallorca","esLa Liga","29","1991","4.5","2","0.45","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Paul Seguin","deGER","MF","Greuther Fürth","deBundesliga","26","1995","23.4","55","2.35","43","6","1","2","3","0","4","0.17","4","0","0","0","0","0",
"Alidu Seidu","ghGHA","DF","Clermont Foot","frLigue 1","21","2000","15.7","17","1.08","13","0","2","0","1","1","0","0.00","0","0","0","0","0","0",
"Davie Selke","deGER","FW","Hertha BSC","deBundesliga","26","1995","11.2","16","1.44","14","0","1","1","0","0","2","0.18","2","0","0","0","0","0",
"Matz Sels","beBEL","GK","Strasbourg","frLigue 1","29","1992","37.0","4","0.11","1","1","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Ken Sema","seSWE","MF,FW","Watford","engPremier League","27","1993","9.5","22","2.32","7","9","1","0","4","1","1","0.11","0","1","0","0","0","0",
"Nélson Semedo","ptPOR","MF,DF","Wolves","engPremier League","27","1993","23.7","44","1.86","33","1","5","2","2","1","1","0.04","1","0","0","0","0","0",
"Lion Semić","deGER","DF","Dortmund","deBundesliga","17","2003","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Adrian Šemper","hrCRO","GK","Genoa","itSerie A","23","1998","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Stefano Sensi","itITA","MF,FW","Sampdoria","itSerie A","25","1995","8.4","15","1.79","12","0","0","2","0","1","2","0.24","1","0","0","1","0","0",
"Stefano Sensi","itITA","MF,FW","Inter","itSerie A","25","1995","1.9","9","4.97","6","1","1","0","1","0","0","0.00","0","0","0","0","0","0",
"Luigi Sepe","itITA","GK","Salernitana","itSerie A","30","1991","15.5","7","0.45","5","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Suat Serdar","deGER","MF,FW","Hertha BSC","deBundesliga","24","1997","24.6","53","2.15","32","0","8","3","7","3","2","0.08","1","0","0","0","1","0",
"Laurens Serpe","itITA","DF","Genoa","itSerie A","20","2001","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Janni Serra","deGER","FW","Arminia","deBundesliga","23","1998","12.4","20","1.61","15","0","1","3","1","0","3","0.24","1","0","1","1","0","0",
"Javier Serrano","esESP","MF","Atlético Madrid","esLa Liga","18","2003","0.8","1","1.32","1","0","0","0","0","0","1","1.32","1","0","0","0","0","0",
"Nicolás Serrano","esESP","MF,FW","Athletic Club","esLa Liga","18","2003","3.5","5","1.42","3","1","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Zidan Sertdemir","dkDEN","MF,FW","Leverkusen","deBundesliga","16","2005","0.2","1","5.00","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ryan Sessegnon","engENG","DF,MF","Tottenham","engPremier League","21","2000","11.6","20","1.72","19","1","0","0","0","0","4","0.34","4","0","0","0","0","0",
"Nils Seufert","deGER","MF","Greuther Fürth","deBundesliga","24","1997","1.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Salva Sevilla","esESP","MF","Mallorca","esLa Liga","37","1984","16.7","58","3.47","33","20","1","3","1","0","6","0.36","2","3","0","0","1","0",
"Stephan El Shaarawy","itITA","FW,DF","Roma","itSerie A","28","1992","11.7","51","4.35","43","0","4","3","1","0","1","0.09","1","0","0","0","0","0",
"Jamie Shackleton","engENG","DF,MF","Leeds United","engPremier League","21","1999","7.9","10","1.27","8","1","0","1","0","0","1","0.13","0","0","0","1","0","0",
"Xherdan Shaqiri","chSUI","FW,MF","Lyon","frLigue 1","29","1991","7.5","24","3.18","18","4","0","2","0","0","3","0.40","2","1","0","0","0","0",
"Luke Shaw","engENG","DF","Manchester Utd","engPremier League","26","1995","17.8","69","3.88","45","21","1","0","0","2","6","0.34","5","1","0","0","0","0",
"Jonjo Shelvey","engENG","MF","Newcastle Utd","engPremier League","29","1992","22.0","43","1.95","33","7","1","0","1","1","1","0.05","1","0","0","0","0","0",
"Aimar Sher","iqIRQ","MF","Spezia","itSerie A","18","2002","0.5","1","2.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Eldor Shomurodov","uzUZB","FW,MF","Roma","itSerie A","26","1995","8.7","30","3.45","29","0","1","0","0","0","5","0.57","4","0","1","0","0","0",
"Shola Shoretire","engENG","MF","Manchester Utd","engPremier League","17","2004","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mahame Siby","mlMLI","DF","Strasbourg","frLigue 1","25","1996","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aboubakar Sidibé","frFRA","DF","Clermont Foot","frLigue 1","25","1996","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alassane Sidibe","ciCIV","MF","Atalanta","itSerie A","19","2002","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Djibril Sidibé","frFRA","DF","Monaco","frLigue 1","29","1992","10.5","16","1.52","13","0","0","2","1","0","1","0.09","1","0","0","0","0","0",
"Kaj Sierhuis","nlNED","FW","Reims","frLigue 1","23","1998","0.9","3","3.38","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Francisco Sierralta","clCHI","DF","Watford","engPremier League","24","1997","4.7","2","0.42","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Arnór Sigurðsson","isISL","FW,MF","Venezia","itSerie A","22","1999","2.0","4","1.98","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kiliann Sildillia","frFRA","DF,MF","Freiburg","deBundesliga","19","2002","1.9","4","2.11","4","0","0","0","0","0","1","0.53","1","0","0","0","0","0",
"Adrien Silva","ptPOR","MF","Sampdoria","itSerie A","32","1989","12.0","23","1.91","20","1","0","2","0","0","3","0.25","2","0","0","1","0","0",
"André Silva","ptPOR","FW","RB Leipzig","deBundesliga","25","1995","23.1","51","2.21","34","0","4","8","4","1","15","0.65","10","0","1","3","1","0",
"Bernardo Silva","ptPOR","MF,FW","Manchester City","engPremier League","26","1994","31.7","137","4.32","110","2","10","9","6","0","17","0.54","13","1","0","2","1","0",
"Caio Henrique Oliveira Silva","brBRA","DF","Monaco","frLigue 1","24","1997","29.6","91","3.08","63","17","2","3","4","2","12","0.41","10","0","0","1","1","0",
"David Silva","esESP","MF","Real Sociedad","esLa Liga","35","1986","19.1","98","5.13","77","8","7","1","4","1","15","0.78","11","1","0","0","3","0",
"Fábio Silva","ptPOR","FW","Wolves","engPremier League","19","2002","6.4","16","2.51","9","0","4","3","0","0","2","0.31","1","0","0","1","0","0",
"Gabriel Silva","brBRA","DF,MF","Saint-Étienne","frLigue 1","30","1991","7.9","5","0.63","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jonathan Silva","arARG","DF,FW","Getafe","esLa Liga","27","1994","2.5","3","1.19","1","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rui Silva","ptPOR","GK","Betis","esLa Liga","27","1994","21.8","1","0.05","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thiago Silva","brBRA","DF","Chelsea","engPremier League","36","1984","29.4","33","1.12","26","0","1","4","1","1","1","0.03","0","0","0","0","1","0",
"Marco Silvestri","itITA","GK","Udinese","itSerie A","30","1991","35.0","2","0.06","0","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mohamed Simakan","frFRA","DF","RB Leipzig","deBundesliga","21","2000","22.3","18","0.81","15","0","0","2","1","0","2","0.09","1","0","0","0","1","0",
"Giovanni Simeone","arARG","FW","Hellas Verona","itSerie A","26","1995","29.5","58","1.97","41","0","3","7","5","2","9","0.31","7","0","0","1","1","0",
"Giovanni Simeone","arARG","FW","Cagliari","itSerie A","26","1995","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Giuliano Simeone","arARG","MF","Atlético Madrid","esLa Liga","18","2002","0.0","1","90.00","0","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Ellis Simms","engENG","FW","Everton","engPremier League","20","2001","0.7","1","1.48","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Moses Simon","ngNGA","FW,MF","Nantes","frLigue 1","26","1995","25.9","102","3.94","56","26","8","5","5","2","12","0.46","6","3","1","1","1","0",
"Unai Simón","esESP","GK","Athletic Club","esLa Liga","24","1997","34.0","7","0.21","6","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Xavi Simons","nlNED","MF,FW","Paris S-G","frLigue 1","18","2003","1.5","2","1.37","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Wilfried Singo","ciCIV","DF","Torino","itSerie A","20","2000","29.0","58","2.00","43","2","2","6","4","1","6","0.21","6","0","0","0","0","0",
"Daley Sinkgraven","nlNED","DF","Leverkusen","deBundesliga","26","1995","3.9","6","1.53","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Tobias Sippel","deGER","GK","Gladbach","deBundesliga","33","1988","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Hugo Siquet","beBEL","DF","Freiburg","deBundesliga","19","2002","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Salvatore Sirigu","itITA","GK","Genoa","itSerie A","34","1987","37.0","4","0.11","2","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Issouf Sissokho","mlMLI","MF","Bordeaux","frLigue 1","19","2002","4.8","14","2.89","12","0","0","0","1","1","0","0.00","0","0","0","0","0","0",
"Ibrahima Sissoko","mlMLI","MF,DF","Strasbourg","frLigue 1","23","1997","25.6","57","2.23","45","0","5","2","4","1","8","0.31","7","0","0","0","1","0",
"Moussa Sissoko","frFRA","MF","Watford","engPremier League","31","1989","35.8","75","2.10","62","0","4","3","1","5","3","0.08","1","0","1","0","0","1",
"Nelson Sissoko","frFRA","DF","Saint-Étienne","frLigue 1","24","1997","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sambou Sissoko","frFRA","MF,DF","Reims","frLigue 1","22","1999","2.0","6","3.07","5","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Antonio Sivera","esESP","GK","Alavés","esLa Liga","24","1996","3.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ellyes Skhiri","tnTUN","MF","Köln","deBundesliga","26","1995","20.2","29","1.43","28","0","0","0","0","1","1","0.05","1","0","0","0","0","0",
"Oliver Skipp","engENG","MF","Tottenham","engPremier League","20","2000","15.0","24","1.60","22","0","1","1","0","0","3","0.20","3","0","0","0","0","0",
"Leo Skiri Østigård","noNOR","DF","Genoa","itSerie A","21","1999","13.0","12","0.92","10","0","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","30","1991","36.0","1","0.03","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andreas Skov Olsen","dkDEN","FW,DF","Bologna","itSerie A","21","1999","8.3","23","2.77","17","3","1","1","1","0","6","0.72","3","1","1","0","1","0",
"Robert Skov","dkDEN","FW,DF","Hoffenheim","deBundesliga","25","1996","4.1","16","3.91","7","4","0","4","0","1","3","0.73","1","0","0","2","0","0",
"Milan Škriniar","skSVK","DF","Inter","itSerie A","26","1995","35.0","38","1.09","29","0","1","5","3","0","2","0.06","2","0","0","0","0","0",
"Islam Slimani","dzALG","FW","Lyon","frLigue 1","33","1988","6.4","14","2.20","10","0","0","3","1","0","2","0.31","1","0","0","1","0","0",
"William Smallbone","ieIRL","MF,FW","Southampton","engPremier League","21","2000","1.5","2","1.35","1","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Chris Smalling","engENG","DF","Roma","itSerie A","31","1989","23.2","8","0.34","6","0","0","2","0","0","1","0.04","1","0","0","0","0","0",
"Emile Smith Rowe","engENG","MF,FW","Arsenal","engPremier League","21","2000","21.3","67","3.14","52","4","5","4","2","0","6","0.28","5","1","0","0","0","0",
"Cédric Soares","ptPOR","DF","Arsenal","engPremier League","29","1991","16.5","37","2.24","27","9","0","1","0","0","3","0.18","2","1","0","0","0","0",
"Danilo Soares","brBRA","DF","Bochum","deBundesliga","29","1991","28.5","60","2.11","43","5","2","0","6","4","5","0.18","4","0","0","0","1","0",
"Rubén Sobrino","esESP","MF","Valencia","esLa Liga","29","1992","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rubén Sobrino","esESP","FW,MF","Cádiz","esLa Liga","29","1992","20.7","53","2.57","28","0","8","6","6","5","6","0.29","1","0","1","1","2","1",
"Alex Sola","esESP","DF,FW","Real Sociedad","esLa Liga","22","1999","0.5","1","2.20","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Augusto Solari","arARG","MF,DF","Celta Vigo","esLa Liga","29","1992","7.9","23","2.90","15","1","2","2","3","0","0","0.00","0","0","0","0","0","0",
"Roberto Soldado","esESP","FW","Levante","esLa Liga","36","1985","7.4","14","1.85","10","0","3","0","1","0","2","0.26","2","0","0","0","0","0",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","24","1997","27.5","88","3.20","46","37","0","2","3","0","8","0.29","4","4","0","0","0","0",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","32","1988","33.0","2","0.06","2","0","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Son","esESP","DF","Levante","esLa Liga","27","1994","21.9","39","1.78","33","2","1","1","1","1","4","0.18","3","0","0","0","1","0",
"Brandon Soppy","frFRA","DF,MF","Udinese","itSerie A","19","2002","8.6","15","1.74","7","0","1","1","5","1","2","0.23","0","0","0","1","1","0",
"David Soria","esESP","GK","Getafe","esLa Liga","28","1993","37.9","4","0.11","2","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Roberto Soriano","itITA","MF","Bologna","itSerie A","30","1991","29.1","102","3.50","90","1","0","4","4","3","10","0.34","10","0","0","0","0","0",
"Alberto Soro","esESP","MF,FW","Granada","esLa Liga","22","1999","6.4","14","2.18","9","1","1","1","1","1","0","0.00","0","0","0","0","0","0",
"Borna Sosa","hrCRO","DF,FW","Stuttgart","deBundesliga","23","1998","27.8","117","4.22","74","28","5","4","5","1","15","0.54","11","2","1","0","1","0",
"Hugo Sotelo","esESP","FW","Celta Vigo","esLa Liga","17","2003","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Florian Sotoca","frFRA","FW,MF","Lens","frLigue 1","30","1990","27.6","80","2.91","58","0","7","8","4","3","9","0.33","4","0","1","3","1","0",
"Riccardo Sottil","itITA","FW","Fiorentina","itSerie A","22","1999","13.8","34","2.47","22","0","4","3","4","1","4","0.29","3","0","0","0","0","1",
"Tomáš Souček","czCZE","MF","West Ham","engPremier League","26","1995","34.0","42","1.23","36","0","0","3","2","1","4","0.12","4","0","0","0","0","0",
"Matìas Soulé","arARG","FW","Juventus","itSerie A","18","2003","0.1","2","36.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sambou Soumano","snSEN","FW,MF","Lorient","frLigue 1","20","2001","5.0","10","2.02","6","0","3","0","1","0","1","0.20","0","0","1","0","0","0",
"Adama Soumaoro","frFRA","DF","Bologna","itSerie A","29","1992","25.2","12","0.48","11","0","0","1","0","0","1","0.04","1","0","0","0","0","0",
"Boubakary Soumaré","frFRA","MF","Leicester City","engPremier League","22","1999","12.2","18","1.47","14","0","2","0","1","1","2","0.16","2","0","0","0","0","0",
"Arnaud Souquet","frFRA","DF","Montpellier","frLigue 1","29","1992","25.9","49","1.89","31","6","6","3","2","1","6","0.23","5","0","0","0","1","0",
"Djibril Sow","chSUI","MF","Eint Frankfurt","deBundesliga","24","1997","26.8","57","2.12","45","2","0","2","4","4","7","0.26","6","0","0","0","1","0",
"Saidou Sow","gnGUI","DF","Saint-Étienne","frLigue 1","19","2002","11.0","4","0.36","4","0","0","0","0","0","1","0.09","1","0","0","0","0","0",
"Çağlar Söyüncü","trTUR","DF","Leicester City","engPremier League","25","1996","27.7","14","0.50","13","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Leonardo Spinazzola","itITA","DF","Roma","itSerie A","28","1993","1.4","5","3.54","4","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Marco Sportiello","itITA","GK","Atalanta","itSerie A","29","1992","5.0","1","0.20","1","0","0","0","0","0","1","0.20","1","0","0","0","0","0",
"Tony Springett","ieIRL","MF,FW","Norwich City","engPremier League","18","2002","1.6","3","1.91","2","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Jerry St. Juste","nlNED","DF","Mainz 05","deBundesliga","24","1996","6.7","13","1.94","7","0","0","3","1","2","0","0.00","0","0","0","0","0","0",
"Anton Stach","deGER","MF","Mainz 05","deBundesliga","22","1998","20.7","59","2.85","35","10","2","5","7","0","10","0.48","8","1","0","1","0","0",
"Kostas Stafylidis","grGRE","DF,MF","Bochum","deBundesliga","27","1993","15.4","29","2.01","12","12","1","3","0","1","3","0.21","0","1","0","1","0","1",
"Luca Stanga","itITA","DF","Milan","itSerie A","19","2002","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Josip Stanišić","hrCRO","DF","Bayern Munich","deBundesliga","21","2000","7.2","17","2.37","14","1","0","2","0","0","1","0.14","0","0","0","1","0","0",
"Niklas Stark","deGER","DF","Hertha BSC","deBundesliga","26","1995","22.6","12","0.53","10","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Jason Steele","engENG","GK","Brighton","engPremier League","30","1990","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jed Steer","engENG","GK","Aston Villa","engPremier League","28","1992","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Renato Steffen","chSUI","FW,MF","Wolfsburg","deBundesliga","29","1991","10.7","36","3.35","26","1","1","2","4","2","2","0.19","1","0","0","1","0","0",
"Zack Steffen","usUSA","GK","Manchester City","engPremier League","26","1995","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Calvin Stengs","nlNED","MF","Nice","frLigue 1","22","1998","11.9","40","3.36","29","7","2","2","0","0","3","0.25","3","0","0","0","0","0",
"Pascal Stenzel","deGER","DF","Stuttgart","deBundesliga","25","1996","10.0","19","1.91","15","3","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Dale Stephens","engENG","MF","Burnley","engPremier League","32","1989","1.4","1","0.73","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jack Stephens","engENG","DF","Southampton","engPremier League","27","1994","9.0","6","0.67","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Raheem Sterling","engENG","FW","Manchester City","engPremier League","26","1994","23.6","93","3.93","72","1","12","4","4","0","10","0.42","5","0","0","2","3","0",
"Finley Stevens","wlsWAL","DF","Brentford","engPremier League","18","2003","0.2","1","6.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Angelo Stiller","deGER","MF","Hoffenheim","deBundesliga","20","2001","18.8","32","1.70","30","0","0","2","0","0","4","0.21","4","0","0","0","0","0",
"Lars Stindl","deGER","MF,FW","Gladbach","deBundesliga","32","1988","18.1","64","3.54","53","2","1","5","1","2","7","0.39","7","0","0","0","0","0",
"Riccardo Stivanello","itITA","DF","Bologna","itSerie A","17","2004","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kevin Stöger","atAUT","MF","Mainz 05","deBundesliga","27","1993","4.7","33","7.05","22","5","1","4","1","0","2","0.43","2","0","0","0","0","0",
"Petar Stojanović","siSVN","DF","Empoli","itSerie A","25","1995","30.4","79","2.60","66","4","6","1","2","0","4","0.13","3","0","1","0","0","0",
"John Stones","engENG","DF","Manchester City","engPremier League","27","1994","12.4","13","1.05","12","0","0","1","0","0","1","0.08","0","0","0","1","0","0",
"Thomas Strakosha","alALB","GK","Lazio","itSerie A","26","1995","23.0","3","0.13","2","1","0","0","0","0","1","0.04","0","1","0","0","0","0",
"Stefan Strandberg","noNOR","DF","Salernitana","itSerie A","31","1990","10.4","11","1.06","8","2","0","1","0","0","1","0.10","1","0","0","0","0","0",
"Dávid Strelec","skSVK","FW,MF","Spezia","itSerie A","20","2001","5.6","14","2.50","13","0","1","0","0","0","1","0.18","1","0","0","0","0","0",
"Tobias Strobl","deGER","MF,DF","Augsburg","deBundesliga","31","1990","3.6","6","1.67","4","0","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Kevin Strootman","nlNED","MF","Cagliari","itSerie A","31","1990","7.1","6","0.84","5","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pascal Struijk","nlNED","DF,MF","Leeds United","engPremier League","21","1999","22.8","21","0.92","18","0","0","2","0","1","1","0.04","0","0","0","1","0","0",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","30","1991","7.6","16","2.11","11","3","1","1","0","0","1","0.13","1","0","0","0","0","0",
"Leo Štulac","siSVN","MF","Empoli","itSerie A","26","1994","9.3","21","2.28","15","5","0","0","0","1","4","0.43","4","0","0","0","0","0",
"Stefano Sturaro","itITA","MF","Genoa","itSerie A","28","1993","19.6","30","1.53","20","0","0","1","6","3","0","0.00","0","0","0","0","0","0",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","33","1988","30.1","80","2.66","57","15","2","2","2","2","6","0.20","4","1","0","0","1","0",
"Denis Suárez","esESP","MF","Celta Vigo","esLa Liga","27","1994","31.3","100","3.19","67","20","6","4","2","1","12","0.38","8","2","0","1","0","1",
"Luis Suárez","uyURU","FW","Atlético Madrid","esLa Liga","34","1987","20.4","38","1.86","27","0","2","5","2","2","7","0.34","4","0","1","1","1","0",
"Mario Suárez","esESP","DF","Rayo Vallecano","esLa Liga","34","1987","7.9","7","0.88","4","0","0","3","0","0","0","0.00","0","0","0","0","0","0",
"Isaac Success","ngNGA","FW,MF","Udinese","itSerie A","25","1996","10.1","42","4.15","28","0","6","3","4","1","8","0.79","8","0","0","0","0","0",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","25","1995","20.4","28","1.37","22","1","2","3","0","0","5","0.25","4","0","0","1","0","0",
"Kamaldeen Sulemana","ghGHA","MF,FW","Rennes","frLigue 1","19","2002","11.3","46","4.07","34","1","7","1","2","1","4","0.35","3","0","1","0","0","0",
"Crysencio Summerville","nlNED","MF,FW","Leeds United","engPremier League","19","2001","1.4","3","2.08","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Vladyslav Supriaha","uaUKR","FW","Sampdoria","itSerie A","21","2000","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Suso","esESP","FW","Sevilla","esLa Liga","27","1993","4.3","13","3.05","10","0","2","1","0","0","3","0.70","2","0","0","1","0","0",
"Bosko Sutalo","hrCRO","DF","Hellas Verona","itSerie A","21","2000","10.2","6","0.59","6","0","0","0","0","0","1","0.10","1","0","0","0","0","0",
"Mattias Svanberg","seSWE","MF","Bologna","itSerie A","22","1999","28.5","62","2.18","45","10","3","1","2","1","6","0.21","5","1","0","0","0","0",
"Michael Svoboda","atAUT","DF","Venezia","itSerie A","22","1998","13.7","6","0.44","5","0","0","0","0","1","1","0.07","1","0","0","0","0","0",
"Abdoulaye Sylla","gnGUI","DF","Nantes","frLigue 1","21","2000","1.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mamadou Sylla","snSEN","FW,MF","Alavés","esLa Liga","27","1994","4.4","3","0.68","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mamadou Sylla","snSEN","FW","Rayo Vallecano","esLa Liga","27","1994","2.8","5","1.76","4","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Ádám Szalai","huHUN","FW","Mainz 05","deBundesliga","33","1987","2.9","6","2.08","5","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Wojciech Szczęsny","plPOL","GK","Juventus","itSerie A","31","1990","33.0","7","0.21","6","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
