Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Anthony Lozano","hnHON","FW,MF","Girona","esLa Liga","24","1993","5.2","9","1.72","6","0","3","0","0","0","1","0.19","1","0","0","0","0","0",
"Fabio Lucioni","itITA","DF","Benevento","itSerie A","29","1987","8.0","9","1.13","7","0","1","1","0","0","1","0.12","0","0","0","1","0","0",
"Filipe Luís","brBRA","DF","Atlético Madrid","esLa Liga","31","1985","18.4","35","1.90","32","0","2","0","1","0","5","0.27","5","0","0","0","0","0",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","22","1995","32.4","72","2.22","60","2","5","2","3","0","9","0.28","5","0","1","1","2","0",
"José Luis Morales","esESP","MF,FW","Levante","esLa Liga","30","1987","34.0","109","3.21","61","6","24","8","7","3","18","0.53","6","1","6","1","4","0",
"José Luis Palomino","arARG","DF","Atalanta","itSerie A","27","1990","22.0","12","0.55","8","2","0","0","0","2","0","0.00","0","0","0","0","0","0",
"Luisinho","ptPOR","DF","La Coruña","esLa Liga","32","1985","29.1","49","1.68","34","3","4","3","5","0","5","0.17","4","0","1","0","0","0",
"David Luiz","brBRA","DF,MF","Chelsea","engPremier League","30","1987","9.3","7","0.75","6","0","0","0","1","0","3","0.32","2","0","0","0","1","0",
"Douglas Luiz","brBRA","MF,FW","Girona","esLa Liga","19","1998","3.4","9","2.62","5","2","0","1","1","0","1","0.29","0","0","0","1","0","0",
"Everton Luiz","brBRA","MF","SPAL","itSerie A","29","1988","7.1","5","0.70","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jordan Lukaku","beBEL","DF","Lazio","itSerie A","23","1994","15.1","41","2.73","37","1","2","1","0","0","7","0.47","6","0","1","0","0","0",
"Romelu Lukaku","beBEL","FW","Manchester Utd","engPremier League","24","1993","31.9","80","2.51","61","0","4","14","1","0","18","0.57","13","0","2","3","0","0",
"Lars Lukas Mai","deGER","DF","Bayern Munich","deBundesliga","17","2000","2.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dodi Lukebakio","beBEL","MF,FW","Watford","engPremier League","19","1997","0.2","2","11.25","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Saša Lukić","rsSRB","MF","Levante","esLa Liga","20","1996","11.0","19","1.72","17","0","0","0","1","1","3","0.27","3","0","0","0","0","0",
"Senad Lulić","baBIH","DF,MF","Lazio","itSerie A","31","1986","27.0","89","3.30","68","2","11","5","3","0","19","0.70","14","0","2","2","1","0",
"Levi Lumeka","engENG","FW","Crystal Palace","engPremier League","18","1998","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Antonio Luna","esESP","DF","Levante","esLa Liga","26","1991","22.5","27","1.20","21","5","0","0","0","1","2","0.09","2","0","0","0","0","0",
"Arnaud Lusamba","cdCOD","MF","Nice","frLigue 1","20","1997","1.8","8","4.44","6","0","0","0","2","0","0","0.00","0","0","0","0","0","0",
"Fabian Lustenberger","chSUI","MF,DF","Hertha BSC","deBundesliga","29","1988","17.6","19","1.08","17","0","0","0","2","0","1","0.06","1","0","0","0","0","0",
"Andreas Luthe","deGER","GK","Augsburg","deBundesliga","30","1987","2.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Lyanco","brBRA","DF","Torino","itSerie A","20","1997","3.5","1","0.28","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Charalampos Lykogiannis","grGRE","DF","Cagliari","itSerie A","23","1993","7.6","5","0.66","2","3","0","0","0","0","2","0.26","1","1","0","0","0","0",
"Cheikh M'Bengue","snSEN","DF","Saint-Étienne","frLigue 1","29","1988","5.4","7","1.29","5","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Raïs M'Bolhi","dzALG","GK","Rennes","frLigue 1","31","1986","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yann M'Vila","frFRA","MF","Saint-Étienne","frLigue 1","27","1990","16.4","15","0.91","14","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Zinédine Machach","frFRA","FW,MF","Toulouse","frLigue 1","21","1996","2.1","5","2.34","2","0","2","1","0","0","0","0.00","0","0","0","0","0","0",
"Pablo Maffeo","esESP","DF","Girona","esLa Liga","20","1997","29.4","58","1.98","38","4","3","2","9","2","7","0.24","3","0","0","1","3","0",
"Gabriel Magalhães","brBRA","DF","Troyes","frLigue 1","19","1997","0.9","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Christian Maggio","itITA","DF","Napoli","itSerie A","35","1982","7.1","7","0.98","4","2","0","0","1","0","1","0.14","0","1","0","0","0","0",
"Francesco Magnanelli","itITA","MF","Sassuolo","itSerie A","32","1984","27.7","96","3.47","73","15","1","0","3","4","2","0.07","2","0","0","0","0","0",
"Harry Maguire","engENG","DF","Leicester City","engPremier League","24","1993","38.0","49","1.29","34","1","7","3","3","1","6","0.16","6","0","0","0","0","0",
"Hicham Mahou","frFRA","MF,FW","Nice","frLigue 1","18","1999","0.6","1","1.64","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Riyad Mahrez","dzALG","MF,FW","Leicester City","engPremier League","26","1991","32.8","143","4.36","84","29","19","8","3","0","23","0.70","12","5","4","2","0","0",
"Thiago Maia","brBRA","MF,DF","Lille","frLigue 1","20","1997","27.4","50","1.83","44","0","1","2","0","3","3","0.11","3","0","0","0","0","0",
"Arne Maier","deGER","MF","Hertha BSC","deBundesliga","18","1999","13.6","23","1.69","21","0","0","1","1","0","3","0.22","2","0","0","1","0","0",
"Sebastian Maier","deGER","MF","Hannover 96","deBundesliga","23","1993","2.9","4","1.36","2","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Domenico Maietta","itITA","DF","Bologna","itSerie A","34","1982","5.2","2","0.38","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Habib Maïga","ciCIV","MF,DF","Saint-Étienne","frLigue 1","21","1996","7.9","17","2.16","15","0","0","0","1","1","0","0.00","0","0","0","0","0","0",
"Mike Maignan","frFRA","GK","Lille","frLigue 1","22","1995","33.7","5","0.15","3","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Linton Maina","deGER","MF","Hannover 96","deBundesliga","18","1999","0.1","5","13.64","3","0","2","0","0","0","2","5.45","1","0","1","0","0","0",
"Ainsley Maitland-Niles","engENG","DF,MF","Arsenal","engPremier League","19","1997","10.2","18","1.77","14","0","4","0","0","0","0","0.00","0","0","0","0","0","0",
"Jean-Victor Makengo","frFRA","FW,MF","Nice","frLigue 1","19","1998","2.7","1","0.37","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Nemanja Maksimović","rsSRB","MF","Valencia","esLa Liga","22","1995","6.2","13","2.10","12","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Nikola Maksimović","rsSRB","DF","Napoli","itSerie A","25","1991","1.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Malcom","brBRA","FW","Bordeaux","frLigue 1","20","1997","31.7","182","5.74","118","29","12","11","12","0","22","0.69","13","3","2","3","1","0",
"Kévin Malcuit","maMAR","DF","Lille","frLigue 1","26","1991","20.2","53","2.63","41","0","5","2","4","1","7","0.35","6","0","0","0","1","0",
"Yunus Mallı","trTUR","FW,MF","Wolfsburg","deBundesliga","25","1992","24.9","88","3.53","66","2","7","5","6","2","11","0.44","10","0","0","0","0","1",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","26","1991","33.3","62","1.86","53","3","2","1","1","2","6","0.18","6","0","0","0","0","0",
"Scott Malone","engENG","DF","Huddersfield","engPremier League","26","1991","12.4","23","1.85","19","1","1","1","0","1","1","0.08","1","0","0","0","0","0",
"Vincent Manceau","frFRA","DF","Angers","frLigue 1","28","1989","33.0","48","1.45","36","6","2","0","3","1","1","0.03","1","0","0","0","0","0",
"Gianluca Mancini","itITA","DF","Atalanta","itSerie A","21","1996","7.6","2","0.26","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Steve Mandanda","frFRA","GK","Marseille","frLigue 1","32","1985","30.0","5","0.17","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aïssa Mandi","dzALG","DF","Betis","esLa Liga","25","1991","33.6","19","0.57","15","1","0","2","0","1","1","0.03","0","0","0","1","0","0",
"Georges Mandjeck","cmCMR","MF,DF","Metz","frLigue 1","28","1988","10.8","12","1.12","7","0","0","1","1","3","1","0.09","1","0","0","0","0","0",
"Rolando Mandragora","itITA","MF","Crotone","itSerie A","20","1997","36.0","56","1.56","44","6","1","1","3","1","8","0.22","8","0","0","0","0","0",
"Mario Mandžukić","hrCRO","FW","Juventus","itSerie A","31","1986","25.8","54","2.09","43","1","0","6","4","0","7","0.27","6","0","0","1","0","0",
"Sadio Mané","snSEN","FW","Liverpool","engPremier League","25","1992","24.3","105","4.32","79","0","13","6","6","1","14","0.58","10","0","3","1","0","0",
"Eliaquim Mangala","frFRA","DF","Manchester City","engPremier League","26","1991","5.4","2","0.37","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Eliaquim Mangala","frFRA","DF","Everton","engPremier League","26","1991","1.5","1","0.67","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Orel Mangala","beBEL","MF","Stuttgart","deBundesliga","19","1998","8.7","9","1.04","5","0","2","0","0","2","0","0.00","0","0","0","0","0","0",
"Kader Mangane","snSEN","DF","Strasbourg","frLigue 1","34","1983","19.1","13","0.68","9","1","0","2","1","0","2","0.10","1","0","0","0","1","0",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","30","1987","33.6","120","3.57","75","32","2","6","3","2","12","0.36","8","3","1","0","0","0",
"Kostas Manolas","grGRE","DF","Roma","itSerie A","26","1991","26.0","16","0.62","14","2","0","0","0","0","1","0.04","1","0","0","0","0","0",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","23","1994","19.5","27","1.38","18","5","1","1","2","0","2","0.10","2","0","0","0","0","0",
"Martín Mantovani","arARG","DF","Leganés","esLa Liga","33","1984","11.4","4","0.35","3","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"José Manuel Jurado","esESP","MF,FW","Espanyol","esLa Liga","31","1986","16.7","38","2.28","30","0","4","1","3","0","5","0.30","3","0","1","0","1","0",
"Harrison Manzala","cdCOD","FW,MF","Amiens","frLigue 1","23","1994","20.7","42","2.02","25","2","8","3","3","1","7","0.34","5","0","1","1","0","0",
"Myziane Maolida","kmCOM","FW,MF","Lyon","frLigue 1","18","1999","3.7","20","5.44","15","0","3","2","0","0","2","0.54","1","0","0","1","0","0",
"Faitout Maouassa","frFRA","MF,FW","Rennes","frLigue 1","19","1998","9.9","23","2.33","19","0","1","1","2","0","2","0.20","2","0","0","0","0","0",
"Fernando Marçal","brBRA","DF","Lyon","frLigue 1","28","1989","14.4","32","2.23","26","2","1","0","2","1","5","0.35","5","0","0","0","0","0",
"Vincent Marcel","frFRA","MF,FW","Nice","frLigue 1","20","1997","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marcelo","brBRA","DF","Real Madrid","esLa Liga","29","1988","25.1","126","5.02","101","11","7","2","4","1","11","0.44","10","0","0","1","0","0",
"Marcelo","brBRA","DF","Lyon","frLigue 1","30","1987","34.5","24","0.70","19","2","0","2","0","1","3","0.09","3","0","0","0","0","0",
"Solly March","engENG","MF,FW","Brighton","engPremier League","23","1994","20.6","48","2.34","36","6","4","0","2","0","4","0.19","3","0","0","0","1","0",
"Gabriele Marchegiani","itITA","GK","SPAL","itSerie A","21","1996","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Claudio Marchisio","itITA","MF","Juventus","itSerie A","31","1986","9.1","34","3.74","27","2","1","3","1","0","5","0.55","5","0","0","0","0","0",
"Gian Marco Ferrari","itITA","DF","Sampdoria","itSerie A","25","1992","29.4","15","0.51","13","0","0","1","1","0","1","0.03","1","0","0","0","0","0",
"Óscar de Marcos","esESP","DF,FW","Athletic Club","esLa Liga","28","1989","18.4","41","2.23","34","2","2","2","1","0","5","0.27","4","0","0","0","1","0",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","22","1995","18.8","9","0.48","6","1","1","1","0","0","2","0.11","1","0","0","1","0","0",
"Mariano","doDOM","FW","Lyon","frLigue 1","23","1993","27.9","67","2.41","43","1","9","10","2","2","11","0.39","6","0","3","1","1","0",
"Adrian Mariappa","jmJAM","DF","Watford","engPremier League","30","1986","24.6","7","0.29","7","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jordan Marié","frFRA","MF","Dijon","frLigue 1","25","1991","20.9","35","1.67","30","0","1","3","1","0","3","0.14","2","0","0","1","0","0",
"Adrián Marín","esESP","DF","Villarreal","esLa Liga","20","1997","2.6","5","1.93","4","0","1","0","0","0","1","0.39","1","0","0","0","0","0",
"João Mário","ptPOR","MF","West Ham","engPremier League","24","1993","11.4","34","2.99","18","10","3","0","3","0","2","0.18","1","0","0","0","1","0",
"João Mário","ptPOR","MF,FW","Inter","itSerie A","24","1993","6.2","34","5.53","23","5","3","1","2","0","7","1.14","4","1","0","1","1","0",
"Guillermo Maripán","clCHI","DF","Alavés","esLa Liga","23","1994","17.0","5","0.29","4","0","0","0","0","1","2","0.12","2","0","0","0","0","0",
"Marlon","brBRA","DF","Nice","frLigue 1","21","1995","21.4","10","0.47","9","0","0","0","0","1","1","0.05","1","0","0","0","0","0",
"Dominic Maroh","siSVN","DF","Köln","deBundesliga","30","1987","10.2","7","0.69","5","0","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","23","1994","25.1","13","0.52","13","0","0","0","0","0","2","0.08","2","0","0","0","0","0",
"Bruno Martella","itITA","DF","Crotone","itSerie A","24","1992","29.1","50","1.72","37","7","4","1","0","1","6","0.21","5","0","1","0","0","0",
"Roger Martí","esESP","FW","Levante","esLa Liga","26","1991","10.7","22","2.06","16","0","3","1","2","0","3","0.28","3","0","0","0","0","0",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","21","1995","17.6","76","4.32","58","1","9","4","4","0","13","0.74","11","0","1","0","1","0",
"Aarón Martín","esESP","DF","Espanyol","esLa Liga","20","1997","31.3","59","1.89","45","11","1","0","1","1","3","0.10","2","1","0","0","0","0",
"Jonas Martin","frFRA","MF","Strasbourg","frLigue 1","27","1990","33.6","85","2.53","66","13","1","2","3","0","6","0.18","4","0","0","1","1","0",
"Cuco Martina","cwCUW","DF","Everton","engPremier League","27","1989","20.3","28","1.38","22","2","1","0","2","1","4","0.20","2","0","1","0","0","1",
"Carlos Martínez","esESP","DF","Real Sociedad","esLa Liga","31","1986","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Emiliano Martínez","arARG","GK","Getafe","esLa Liga","24","1992","5.0","1","0.20","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","26","1991","16.0","9","0.56","6","1","0","1","1","0","1","0.06","0","0","0","1","0","0",
"Iñigo Martínez","esESP","DF","Real Sociedad","esLa Liga","26","1991","11.7","18","1.54","13","2","0","1","2","0","1","0.09","1","0","0","0","0","0",
"Javi Martínez","esESP","MF,DF","Bayern Munich","deBundesliga","28","1988","17.9","29","1.62","27","0","0","0","1","1","4","0.22","4","0","0","0","0","0",
"Pablo Martinez","frFRA","DF","Strasbourg","frLigue 1","28","1989","23.5","21","0.89","15","2","0","1","1","2","3","0.13","3","0","0","0","0","0",
"Roger Martínez","coCOL","FW","Villarreal","esLa Liga","23","1994","2.6","8","3.13","4","0","1","0","3","0","1","0.39","0","0","1","0","0","0",
"Christopher Martins","luLUX","MF","Lyon","frLigue 1","20","1997","0.8","2","2.61","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Bruno Martins Indi","nlNED","DF","Stoke City","engPremier League","25","1992","13.8","5","0.36","5","0","0","0","0","0","1","0.07","1","0","0","0","0","0",
"Jonathan Martins Pereira","frFRA","DF","Guingamp","frLigue 1","31","1986","12.6","29","2.30","23","3","1","0","2","0","0","0.00","0","0","0","0","0","0",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","24","1992","28.0","76","2.71","60","3","6","4","2","1","10","0.36","6","0","1","2","1","0",
"Omar Mascarell","gqEQG","MF","Eint Frankfurt","deBundesliga","24","1993","8.6","20","2.33","20","0","0","0","0","0","2","0.23","2","0","0","0","0","0",
"Javier Mascherano","arARG","DF","Barcelona","esLa Liga","33","1984","6.0","5","0.83","5","0","0","0","0","0","2","0.33","2","0","0","0","0","0",
"Andrea Masiello","itITA","DF","Atalanta","itSerie A","31","1986","30.1","35","1.16","28","2","1","3","0","1","3","0.10","1","1","0","1","0","0",
"Adam Masina","maMAR","DF","Bologna","itSerie A","23","1994","31.4","61","1.94","52","1","1","5","1","1","5","0.16","2","0","0","3","0","0",
"Eden Massouema","cgCGO","MF,FW","Dijon","frLigue 1","20","1997","2.1","3","1.43","2","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Arthur Masuaku","cdCOD","DF","West Ham","engPremier League","23","1993","20.8","39","1.88","31","2","4","0","2","0","6","0.29","6","0","0","0","0","0",
"Juan Mata","esESP","FW","Manchester Utd","engPremier League","29","1988","21.4","98","4.59","77","11","4","1","5","0","9","0.42","8","0","1","0","0","0",
"Christian Mathenia","deGER","GK","Hamburger SV","deBundesliga","25","1992","24.0","4","0.17","2","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nemanja Matić","rsSRB","MF","Manchester Utd","engPremier League","28","1988","34.6","68","1.96","61","1","4","1","1","0","5","0.14","5","0","0","0","0","0",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","25","1991","22.2","24","1.08","21","0","0","2","1","0","2","0.09","2","0","0","0","0","0",
"Ryder Matos","brBRA","MF","Udinese","itSerie A","24","1993","1.9","5","2.66","4","0","0","0","1","0","1","0.53","1","0","0","0","0","0",
"Ryder Matos","brBRA","FW,MF","Hellas Verona","itSerie A","24","1993","10.9","18","1.66","11","1","2","1","3","0","3","0.28","2","0","1","0","0","0",
"Alessandro Matri","itITA","FW","Sassuolo","itSerie A","32","1984","10.2","24","2.37","14","0","3","2","5","0","1","0.10","0","0","0","0","1","0",
"Ville Matti Steinmann","deGER","MF","Hamburger SV","deBundesliga","22","1995","6.6","13","1.96","9","0","3","0","0","1","0","0.00","0","0","0","0","0","0",
"Federico Mattiello","itITA","DF","SPAL","itSerie A","22","1995","24.5","39","1.62","23","2","4","2","4","4","3","0.12","1","0","0","2","0","0",
"Blaise Matuidi","frFRA","MF","Juventus","itSerie A","30","1987","26.2","46","1.76","39","0","2","2","2","1","2","0.08","1","0","0","1","0","0",
"Blaise Matuidi","frFRA","MF","Paris S-G","frLigue 1","30","1987","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"José Mauri","itITA","MF","Milan","itSerie A","21","1996","0.1","1","6.92","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Maurício","brBRA","DF","Lazio","itSerie A","28","1988","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mërgim Mavraj","alALB","DF","Hamburger SV","deBundesliga","31","1986","16.1","7","0.44","3","1","0","0","1","2","1","0.06","0","0","0","0","0","1",
"Konstantinos Mavropanos","grGRE","DF","Arsenal","engPremier League","19","1997","2.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alfie Mawson","engENG","DF","Swansea City","engPremier League","23","1994","38.0","13","0.34","11","0","2","0","0","0","1","0.03","1","0","0","0","0","0",
"Philipp Max","deGER","DF","Augsburg","deBundesliga","23","1993","32.9","117","3.56","65","51","0","0","0","1","15","0.46","12","3","0","0","0","0",
"Alexandru Maxim","roROU","MF","Mainz 05","deBundesliga","27","1990","10.6","46","4.32","23","14","4","2","3","0","4","0.38","1","3","0","0","0","0",
"Eric Maxim Choupo-Moting","cmCMR","FW,MF","Stoke City","engPremier League","28","1989","25.7","59","2.37","40","0","6","7","5","1","10","0.40","7","0","1","2","0","0",
"Florian Mayer","deGER","DF","Gladbach","deBundesliga","19","1998","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Borja Mayoral","esESP","FW,MF","Real Madrid","esLa Liga","20","1997","3.8","6","1.57","5","0","0","1","0","0","2","0.52","2","0","0","0","0","0",
"Róbert Mazáň","skSVK","DF","Celta Vigo","esLa Liga","23","1994","0.9","2","2.22","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luca Mazzitelli","itITA","MF","Sassuolo","itSerie A","21","1995","11.3","23","2.03","18","1","1","1","1","1","3","0.27","3","0","0","0","0","0",
"Kylian Mbappé","frFRA","FW","Paris S-G","frLigue 1","18","1998","23.3","107","4.60","68","0","22","3","14","0","15","0.64","9","0","4","1","1","0",
"Kylian Mbappé","frFRA","FW,MF","Monaco","frLigue 1","18","1998","0.8","3","3.65","2","0","0","0","1","0","1","1.22","1","0","0","0","0","0",
"Ibrahima Mbaye","snSEN","DF","Bologna","itSerie A","22","1994","19.6","17","0.87","13","3","0","0","1","0","2","0.10","2","0","0","0","0","0",
"Chancel Mbemba","cdCOD","DF","Newcastle Utd","engPremier League","22","1994","7.5","12","1.61","7","3","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Adama Mbengue","snSEN","DF","Caen","frLigue 1","23","1993","17.7","37","2.09","21","5","5","0","5","1","0","0.00","0","0","0","0","0","0",
"Isaac Mbenza","beBEL","FW,MF","Montpellier","frLigue 1","21","1996","23.3","69","2.96","38","16","4","7","2","2","3","0.13","1","0","1","1","0","0",
"Bryan Mbeumo","cmCMR","FW,MF","Troyes","frLigue 1","17","1999","0.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jordi Mboula","esESP","MF","Monaco","frLigue 1","18","1999","0.3","1","2.90","0","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"James McArthur","sctSCO","MF","Crystal Palace","engPremier League","29","1987","27.0","53","1.96","47","0","1","4","1","0","2","0.07","1","0","0","1","0","0",
"Gareth McAuley","nirNIR","DF","West Brom","engPremier League","37","1979","5.1","1","0.20","1","0","0","0","0","0","1","0.20","1","0","0","0","0","0",
"Oliver McBurnie","sctSCO","FW,MF","Swansea City","engPremier League","21","1996","3.1","3","0.98","3","0","0","0","0","0","1","0.33","1","0","0","0","0","0",
"Alex McCarthy","engENG","GK","Southampton","engPremier League","27","1989","18.0","2","0.11","1","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"James McCarthy","ieIRL","MF","Everton","engPremier League","26","1990","2.3","2","0.88","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"James McClean","ieIRL","MF,FW","West Brom","engPremier League","28","1989","15.6","29","1.86","21","1","4","1","1","1","1","0.06","0","0","1","0","0","0",
"Weston McKennie","usUSA","MF","Schalke 04","deBundesliga","18","1998","14.0","21","1.58","19","1","0","0","0","1","1","0.08","1","0","0","0","0","0",
"Sam McQueen","engENG","DF,MF","Southampton","engPremier League","22","1995","1.6","3","1.82","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Scott McTominay","sctSCO","MF","Manchester Utd","engPremier League","20","1996","7.0","7","0.99","6","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Iuri Medeiros","ptPOR","FW,MF","Genoa","itSerie A","23","1994","7.1","28","3.93","17","7","1","1","2","0","2","0.28","2","0","0","0","0","0",
"Slobodan Medojević","rsSRB","MF","Eint Frankfurt","deBundesliga","26","1990","0.3","1","3.10","1","0","0","0","0","0","1","3.10","1","0","0","0","0","0",
"Álvaro Medrán","esESP","MF","Alavés","esLa Liga","23","1994","10.5","20","1.90","15","0","3","0","2","0","0","0.00","0","0","0","0","0","0",
"Álvaro Medrán","esESP","MF","Valencia","esLa Liga","23","1994","0.8","3","3.75","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ben Mee","engENG","DF","Burnley","engPremier League","27","1989","29.0","26","0.90","22","0","0","3","1","0","1","0.03","1","0","0","0","0","0",
"Riccardo Meggiorini","itITA","FW","Chievo","itSerie A","31","1985","8.7","13","1.49","8","0","2","1","2","0","1","0.11","0","0","0","1","0","0",
"Admir Mehmedi","chSUI","FW,MF","Wolfsburg","deBundesliga","26","1991","3.2","5","1.56","3","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Admir Mehmedi","chSUI","DF,MF","Leverkusen","deBundesliga","26","1991","7.8","34","4.37","26","3","0","1","4","0","4","0.51","3","0","0","0","1","0",
"Alexander Meier","deGER","FW","Eint Frankfurt","deBundesliga","34","1983","0.0","1","22.50","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Soualiho Meïté","frFRA","MF","Bordeaux","frLigue 1","23","1994","14.8","39","2.63","29","0","5","1","2","2","5","0.34","5","0","0","0","0","0",
"Soualiho Meïté","frFRA","MF","Monaco","frLigue 1","23","1994","1.1","1","0.94","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Óscar Melendo","esESP","MF,FW","Espanyol","esLa Liga","19","1997","7.6","25","3.28","17","0","2","1","5","0","1","0.13","1","0","0","0","0","0",
"Memphis","nlNED","FW","Lyon","frLigue 1","23","1994","28.4","143","5.04","74","31","15","12","8","3","18","0.63","9","3","1","2","1","2",
"Ledian Memushaj","alALB","MF","Benevento","itSerie A","30","1986","14.0","40","2.86","34","3","0","3","0","0","0","0.00","0","0","0","0","0","0",
"Pedro Mendes","ptPOR","DF","Montpellier","frLigue 1","26","1990","31.7","18","0.57","9","1","2","2","3","1","2","0.06","1","0","0","1","0","0",
"Thiago Mendes","brBRA","MF","Lille","frLigue 1","25","1992","25.5","90","3.53","69","5","6","3","6","1","10","0.39","6","1","2","1","0","0",
"Brais Méndez","esESP","MF,FW","Celta Vigo","esLa Liga","20","1997","10.5","27","2.57","20","2","0","3","1","1","4","0.38","2","0","0","2","0","0",
"Stiven Mendoza","coCOL","FW,MF","Amiens","frLigue 1","25","1992","11.5","32","2.79","19","6","5","2","0","0","2","0.17","1","0","1","0","0","0",
"Alexandre Mendy","gwGNB","FW","Bordeaux","frLigue 1","23","1994","8.8","15","1.70","11","0","2","2","0","0","2","0.23","0","0","1","1","0","0",
"Benjamin Mendy","frFRA","DF,FW","Manchester City","engPremier League","23","1994","4.0","14","3.47","13","0","0","1","0","0","3","0.74","3","0","0","0","0","0",
"Ferland Mendy","frFRA","DF","Lyon","frLigue 1","22","1995","23.6","68","2.88","50","0","8","5","5","0","15","0.64","10","0","1","3","1","0",
"Nampalys Mendy","snSEN","MF","Nice","frLigue 1","25","1992","10.7","12","1.12","12","0","0","0","0","0","2","0.19","2","0","0","0","0","0",
"Hamza Mendyl","maMAR","DF,MF","Lille","frLigue 1","19","1997","9.5","10","1.06","7","0","2","1","0","0","0","0.00","0","0","0","0","0","0",
"Gabriel Mercado","arARG","DF","Sevilla","esLa Liga","30","1987","23.5","21","0.89","17","1","0","1","1","1","2","0.08","1","0","0","0","1","0",
"Jorge Meré","esESP","DF","Köln","deBundesliga","20","1997","21.0","11","0.52","9","1","0","0","1","0","1","0.05","1","0","0","0","0","0",
"Alex Meret","itITA","GK","SPAL","itSerie A","20","1997","12.9","1","0.08","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mikel Merino","esESP","MF","Newcastle Utd","engPremier League","21","1996","15.0","47","3.14","41","1","0","2","1","2","4","0.27","3","0","0","1","0","0",
