Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Bryan Cristante","itITA","MF,DF","Roma","itSerie A","27","1995","32.6","42","1.29","37","0","0","5","0","0","7","0.21","5","0","0","2","0","0",
"Domen Črnigoj","siSVN","MF","Salernitana","itSerie A","26","1995","3.3","6","1.83","4","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Juan Cruz Armada","esESP","DF","Osasuna","esLa Liga","30","1992","22.9","39","1.70","31","6","0","1","0","1","3","0.13","2","1","0","0","0","0",
"Juan Cruz","esESP","FW","Betis","esLa Liga","22","2000","2.0","3","1.52","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Juan Cuadrado","coCOL","DF,FW","Juventus","itSerie A","34","1988","23.1","78","3.38","43","20","5","3","7","0","6","0.26","2","2","0","0","2","0",
"Marc Cucurella","esESP","DF","Chelsea","engPremier League","24","1998","18.6","27","1.46","21","6","0","0","0","0","3","0.16","2","1","0","0","0","0",
"Jorge Cuenca","esESP","DF","Villarreal","esLa Liga","22","1999","5.6","5","0.89","4","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Braian Cufré","arARG","DF","Mallorca","esLa Liga","25","1996","2.4","3","1.23","2","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Mickaël Cuisance","frFRA","MF","Sampdoria","itSerie A","22","1999","6.9","12","1.75","8","1","2","0","1","0","0","0.00","0","0","0","0","0","0",
"Matheus Cunha","brBRA","FW","Wolves","engPremier League","23","1999","10.7","21","1.96","16","1","1","1","2","0","0","0.00","0","0","0","0","0","0",
"Matheus Cunha","brBRA","FW,MF","Atlético Madrid","esLa Liga","23","1999","4.2","10","2.38","8","0","0","2","0","0","2","0.48","2","0","0","0","0","0",
"Curro","esESP","MF","Almería","esLa Liga","26","1996","0.5","2","4.19","0","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marco D'Alessandro","itITA","DF,FW","Monza","itSerie A","31","1991","3.2","8","2.49","7","0","0","0","1","0","1","0.31","1","0","0","0","0","0",
"Danilo D'Ambrosio","itITA","DF","Inter","itSerie A","33","1988","8.1","17","2.09","14","0","1","1","1","0","2","0.25","2","0","0","0","0","0",
"Luca D'Andrea","itITA","FW","Sassuolo","itSerie A","17","2004","3.5","16","4.56","12","1","2","1","0","0","1","0.28","1","0","0","0","0","0",
"Damien Da Silva","frFRA","DF","Lyon","frLigue 1","34","1988","3.8","1","0.27","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Moanes Dabbur","ilISR","FW","Hoffenheim","deBundesliga","30","1992","10.4","38","3.66","30","0","3","3","1","1","6","0.58","4","0","2","0","0","0",
"Andréa Dacourt","frFRA","MF","Nice","frLigue 1","17","2005","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Colin Dagba","frFRA","DF,MF","Strasbourg","frLigue 1","23","1998","10.6","23","2.16","19","2","1","0","1","0","2","0.19","2","0","0","0","0","0",
"Finn Dahmen","deGER","GK","Mainz 05","deBundesliga","24","1998","8.0","3","0.37","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mahmoud Dahoud","deGER","MF","Dortmund","deBundesliga","26","1996","3.7","6","1.60","5","0","0","1","0","0","1","0.27","0","0","0","1","0","0",
"Patson Daka","zmZAM","FW","Leicester City","engPremier League","23","1998","13.2","28","2.12","19","1","1","5","2","0","7","0.53","4","0","1","2","0","0",
"Thijs Dallinga","nlNED","FW","Toulouse","frLigue 1","21","2000","26.1","42","1.61","33","0","1","7","1","0","4","0.15","3","0","0","1","0","0",
"Diogo Dalot","ptPOR","DF","Manchester Utd","engPremier League","23","1999","23.9","52","2.17","48","0","1","2","0","1","2","0.08","2","0","0","0","0","0",
"Muhammed Damar","deGER","MF","Hoffenheim","deBundesliga","18","2004","1.8","5","2.83","5","0","0","0","0","0","1","0.57","1","0","0","0","0","0",
"Mikkel Damsgaard","dkDEN","MF,FW","Brentford","engPremier League","22","2000","11.0","25","2.28","20","3","0","1","1","0","2","0.18","2","0","0","0","0","0",
"Flavius Daniliuc","atAUT","DF","Salernitana","itSerie A","21","2001","24.4","18","0.74","15","1","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Flavius Daniliuc","atAUT","DF","Nice","frLigue 1","21","2001","1.0","1","0.99","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Danilo","brBRA","MF","Nott'ham Forest","engPremier League","21","2001","10.8","23","2.12","17","1","3","1","1","0","6","0.55","5","0","1","0","0","0",
"Danilo","brBRA","DF","Juventus","itSerie A","31","1991","35.4","62","1.75","54","1","0","5","2","0","4","0.11","3","0","0","1","0","0",
"Arnaut Danjuma","nlNED","FW,MF","Tottenham","engPremier League","25","1997","1.9","4","2.13","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Arnaut Danjuma","nlNED","FW","Villarreal","esLa Liga","25","1997","5.3","13","2.44","7","0","1","1","3","1","0","0.00","0","0","0","0","0","0",
"Kévin Danois","frFRA","MF","Auxerre","frLigue 1","18","2004","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kevin Danso","atAUT","DF","Lens","frLigue 1","23","1998","35.9","41","1.14","38","0","1","0","2","0","5","0.14","4","0","0","0","1","0",
"Dante","brBRA","DF","Nice","frLigue 1","38","1983","36.7","34","0.93","30","0","0","3","0","1","3","0.08","3","0","0","0","0","0",
"Márton Dárdai","huHUN","DF,MF","Hertha BSC","deBundesliga","20","2002","10.5","10","0.95","9","0","0","0","1","0","1","0.10","1","0","0","0","0","0",
"Sergi Darder","esESP","MF","Espanyol","esLa Liga","28","1993","36.9","150","4.07","98","35","8","4","4","1","11","0.30","9","1","0","1","0","0",
"Achraf Dari","maMAR","DF","Brest","frLigue 1","23","1999","14.6","7","0.48","3","2","0","0","1","1","2","0.14","1","0","0","0","1","0",
"Vladimír Darida","czCZE","MF","Hertha BSC","deBundesliga","31","1990","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matteo Darmian","itITA","DF","Inter","itSerie A","32","1989","22.5","39","1.73","33","4","0","0","1","1","4","0.18","3","0","0","0","1","0",
"Josh Dasilva","engENG","MF","Brentford","engPremier League","23","1998","15.4","42","2.72","36","1","3","1","1","0","7","0.45","5","0","1","0","1","0",
"David Datro Fofana","ciCIV","FW","Chelsea","engPremier League","19","2002","0.8","6","7.71","2","0","4","0","0","0","0","0.00","0","0","0","0","0","0",
"Juan David Cabal","coCOL","DF","Hellas Verona","itSerie A","21","2001","4.9","8","1.62","7","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jonathan David","caCAN","FW","Lille","frLigue 1","22","2000","35.2","116","3.30","84","0","6","13","11","2","13","0.37","9","0","0","2","2","0",
"Alphonso Davies","caCAN","DF","Bayern Munich","deBundesliga","21","2000","22.7","88","3.88","76","0","9","1","1","1","8","0.35","7","0","1","0","0","0",
"Ben Davies","wlsWAL","DF","Tottenham","engPremier League","29","1993","25.4","37","1.46","33","1","0","3","0","0","7","0.28","5","0","0","2","0","0",
"Tom Davies","engENG","MF","Everton","engPremier League","24","1998","6.0","6","1.00","5","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Paweł Dawidowicz","plPOL","DF","Hellas Verona","itSerie A","27","1995","18.1","16","0.88","13","1","0","1","0","1","1","0.06","0","0","0","1","0","0",
"Craig Dawson","engENG","DF","West Ham","engPremier League","32","1990","8.0","12","1.50","10","0","0","1","1","0","1","0.12","0","0","0","0","1","0",
"Craig Dawson","engENG","DF","Wolves","engPremier League","32","1990","15.7","6","0.38","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kevin De Bruyne","beBEL","MF","Manchester City","engPremier League","31","1991","26.9","176","6.55","120","33","8","7","5","3","31","1.15","24","3","1","1","2","0",
"Bobby De Cordova-Reid","jmJAM","FW,DF","Fulham","engPremier League","29","1993","27.5","54","1.96","36","1","3","5","7","2","3","0.11","1","0","0","1","0","1",
"Charles De Ketelaere","beBEL","MF,FW","Milan","itSerie A","21","2001","12.4","47","3.79","39","2","4","0","2","0","2","0.16","2","0","0","0","0","0",
"Manuel De Luca","itITA","FW,MF","Sampdoria","itSerie A","24","1998","0.5","1","2.00","0","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Tommaso De Nipoti","itITA","MF","Atalanta","itSerie A","19","2003","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rodrigo De Paul","arARG","MF","Atlético Madrid","esLa Liga","28","1994","21.4","88","4.12","77","7","1","0","3","0","11","0.52","10","0","0","0","1","0",
"Mattia De Sciglio","itITA","DF","Juventus","itSerie A","29","1992","11.6","15","1.30","14","0","0","0","1","0","1","0.09","1","0","0","0","0","0",
"Lorenzo De Silvestri","itITA","DF","Bologna","itSerie A","34","1988","7.5","11","1.47","11","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thibault De Smet","beBEL","DF","Reims","frLigue 1","24","1998","19.5","29","1.48","25","3","0","0","0","1","1","0.05","1","0","0","0","0","0",
"Koni De Winter","beBEL","DF","Empoli","itSerie A","20","2002","11.4","5","0.44","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Grégoire Defrel","mqMTQ","FW","Sassuolo","itSerie A","31","1991","13.0","16","1.23","14","0","0","1","1","0","1","0.08","1","0","0","0","0","0",
"Duccio Degl'Innocenti","itITA","MF","Empoli","itSerie A","19","2003","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Brecht Dejaegere","beBEL","MF","Toulouse","frLigue 1","31","1991","20.1","48","2.39","40","0","4","2","2","0","6","0.30","4","0","1","1","0","0",
"Romain Del Castillo","frFRA","MF,FW","Brest","frLigue 1","26","1996","15.8","68","4.31","40","18","3","3","2","2","13","0.82","8","3","1","0","1","0",
"Alberto Del Moral","esESP","MF","Villarreal","esLa Liga","22","2000","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thomas Delaine","frFRA","DF,MF","Strasbourg","frLigue 1","30","1992","11.9","23","1.94","19","0","2","0","0","2","4","0.34","4","0","0","0","0","0",
"Thomas Delaney","dkDEN","MF","Sevilla","esLa Liga","30","1991","3.4","4","1.17","3","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Thomas Delaney","dkDEN","MF","Hoffenheim","deBundesliga","30","1991","3.3","3","0.91","2","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Sacha Delaye","frFRA","FW,MF","Montpellier","frLigue 1","20","2002","0.2","2","9.00","0","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Fran Delgado","esESP","DF","Betis","esLa Liga","21","2001","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andy Delort","dzALG","FW","Nice","frLigue 1","30","1991","8.7","21","2.42","19","0","0","2","0","0","2","0.23","2","0","0","0","0","0",
"Andy Delort","dzALG","FW","Nantes","frLigue 1","30","1991","5.2","12","2.30","10","0","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Karamoko Dembélé","engENG","FW,MF","Brest","frLigue 1","19","2003","2.0","8","4.02","5","2","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Moussa Dembélé","frFRA","FW,MF","Lyon","frLigue 1","26","1996","9.7","14","1.44","12","0","1","0","0","1","2","0.21","2","0","0","0","0","0",
"Ousmane Dembélé","frFRA","FW","Barcelona","esLa Liga","25","1997","15.7","86","5.48","52","13","15","3","3","0","12","0.76","9","0","2","1","0","0",
"Siriki Dembélé","ciCIV","FW,MF","Bournemouth","engPremier League","25","1996","1.2","5","4.09","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Siriki Dembélé","ciCIV","MF,FW","Auxerre","frLigue 1","25","1996","4.1","21","5.08","13","0","8","0","0","0","0","0.00","0","0","0","0","0","0",
"Merih Demiral","trTUR","DF","Atalanta","itSerie A","24","1998","17.1","4","0.23","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kerem Demirbay","deGER","MF","Leverkusen","deBundesliga","29","1993","17.2","51","2.98","25","21","2","2","1","0","6","0.35","3","3","0","0","0","0",
"Ermedin Demirović","baBIH","FW,MF","Augsburg","deBundesliga","24","1998","26.3","57","2.17","43","0","4","5","3","2","8","0.30","4","0","0","2","1","1",
"Diego Demme","deGER","MF","Napoli","itSerie A","30","1991","1.6","3","1.85","3","0","0","0","0","0","1","0.62","1","0","0","0","0","0",
"Sepp van den Berg","nlNED","DF","Schalke 04","deBundesliga","20","2001","7.7","3","0.39","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Branco van den Boomen","nlNED","MF","Toulouse","frLigue 1","27","1995","32.1","154","4.80","85","57","0","9","3","0","22","0.69","16","3","0","3","0","0",
"Leander Dendoncker","beBEL","MF","Aston Villa","engPremier League","27","1995","7.7","8","1.03","6","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Leander Dendoncker","beBEL","MF","Wolves","engPremier League","27","1995","2.4","4","1.68","3","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Emmanuel Dennis","ngNGA","FW,MF","Nott'ham Forest","engPremier League","24","1997","8.0","25","3.12","14","1","2","2","6","0","3","0.37","2","0","0","0","1","0",
"Fabio Depaoli","itITA","DF","Hellas Verona","itSerie A","25","1997","24.1","43","1.78","27","9","1","0","5","1","4","0.17","3","1","0","0","0","0",
"Fabio Depaoli","itITA","DF,MF","Sampdoria","itSerie A","25","1997","1.5","6","3.97","5","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Kastriot Dermaku","alALB","DF","Lecce","itSerie A","30","1992","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Halil Dervişoğlu","trTUR","MF","Brentford","engPremier League","22","1999","0.1","1","11.25","0","0","0","1","0","0","1","11.25","0","0","0","1","0","0",
"Rémy Descamps","frFRA","GK","Nantes","frLigue 1","26","1996","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mikkel Desler","dkDEN","DF","Toulouse","frLigue 1","27","1995","25.1","49","1.96","42","1","2","3","1","0","5","0.20","5","0","0","0","0","0",
"Cyriel Dessers","ngNGA","FW","Cremonese","itSerie A","27","1994","17.6","44","2.49","28","2","5","5","3","1","2","0.11","1","0","1","0","0","0",
"Sergiño Dest","usUSA","DF","Milan","itSerie A","21","2000","3.7","11","3.00","8","2","1","0","0","0","1","0.27","1","0","0","0","0","0",
"Mattia Destro","itITA","FW,MF","Empoli","itSerie A","31","1991","6.4","11","1.73","5","0","3","1","2","0","1","0.16","1","0","0","0","0","0",
"Gerard Deulofeu","esESP","FW","Udinese","itSerie A","28","1994","13.5","82","6.09","54","14","6","5","3","0","9","0.67","7","2","0","0","0","0",
"Kiernan Dewsbury-Hall","engENG","MF","Leicester City","engPremier League","23","1998","25.6","78","3.04","61","0","8","2","5","2","9","0.35","6","0","1","0","1","1",
"Samuel Di Carmine","itITA","FW,MF","Cremonese","itSerie A","33","1988","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Federico Di Francesco","itITA","FW,MF","Lecce","itSerie A","28","1994","22.6","49","2.17","29","5","5","2","6","2","5","0.22","2","1","1","1","0","0",
"Michele Di Gregorio","itITA","GK","Monza","itSerie A","25","1997","37.0","3","0.08","3","0","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Giovanni Di Lorenzo","itITA","DF","Napoli","itSerie A","28","1993","36.2","111","3.07","93","5","1","6","3","3","13","0.36","13","0","0","0","0","0",
"Ángel Di María","arARG","FW,MF","Juventus","itSerie A","34","1988","15.1","83","5.48","45","24","6","6","1","1","7","0.46","5","2","0","0","0","0",
"Boulaye Dia","snSEN","FW,MF","Salernitana","itSerie A","25","1996","28.0","64","2.29","53","0","3","5","3","0","9","0.32","8","0","1","0","0","0",
"Moussa Diaby","frFRA","FW,MF","Leverkusen","deBundesliga","23","1999","30.0","110","3.67","74","5","14","14","3","0","16","0.53","10","0","4","0","2","0",
"Mouctar Diakhaby","gnGUI","DF","Valencia","esLa Liga","25","1996","27.2","15","0.55","13","0","0","2","0","0","1","0.04","1","0","0","0","0","0",
"Mamadou Diakhon","frFRA","FW","Reims","frLigue 1","16","2005","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Bafodé Diakité","frFRA","DF","Lille","frLigue 1","21","2001","29.5","36","1.22","28","2","1","3","1","1","0","0.00","0","0","0","0","0","0",
"Ibrahim Diakité","gnGUI","DF","Reims","frLigue 1","18","2003","1.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Abdou Diallo","snSEN","DF,MF","RB Leipzig","deBundesliga","26","1996","5.3","5","0.94","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Baila Diallo","frFRA","DF,MF","Clermont Foot","frLigue 1","21","2001","1.0","2","2.02","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Habib Diallo","snSEN","FW","Strasbourg","frLigue 1","27","1995","32.0","63","1.97","39","0","7","10","7","0","6","0.19","3","0","1","2","0","0",
"Ibrahima Diallo","frFRA","MF","Southampton","engPremier League","23","1999","9.1","10","1.10","8","0","1","0","0","1","0","0.00","0","0","0","0","0","0",
"Ismael Diallo","ciCIV","DF","Ajaccio","frLigue 1","25","1997","24.2","17","0.70","11","4","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Habib Diarra","snSEN","MF,FW","Strasbourg","frLigue 1","18","2004","18.1","59","3.27","42","0","7","4","6","0","7","0.39","4","0","1","0","2","0",
"Mamady Diarra","mlMLI","MF,DF","Cádiz","esLa Liga","22","2000","0.7","1","1.36","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Moussa Diarra","mlMLI","DF","Toulouse","frLigue 1","21","2000","13.6","16","1.17","15","0","0","0","1","0","3","0.22","3","0","0","0","0","0",
"Stéphane Diarra","frFRA","FW,MF","Lorient","frLigue 1","23","1998","11.8","35","2.95","20","2","5","2","5","1","5","0.42","1","0","2","0","1","1",
"Youba Diarra","mlMLI","MF","Cádiz","esLa Liga","24","1998","1.1","3","2.76","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rúben Dias","ptPOR","DF","Manchester City","engPremier League","25","1997","22.2","15","0.68","11","1","0","3","0","0","1","0.05","1","0","0","0","0","0",
"Krépin Diatta","snSEN","MF,FW","Monaco","frLigue 1","23","1999","23.0","68","2.95","44","1","8","7","5","3","7","0.30","2","0","0","1","3","1",
"Mory Diaw","snSEN","GK","Clermont Foot","frLigue 1","29","1993","37.0","7","0.19","6","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Brahim Díaz","maMAR","MF,FW","Milan","itSerie A","22","1999","21.4","96","4.49","69","1","12","6","7","1","18","0.84","8","0","6","2","1","1",
"Luis Díaz","coCOL","FW","Liverpool","engPremier League","25","1997","11.1","41","3.70","29","0","7","3","2","0","6","0.54","3","0","2","1","0","0",
"Justin Diehl","deGER","MF,FW","Köln","deBundesliga","17","2004","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Bamba Dieng","snSEN","FW,MF","Marseille","frLigue 1","22","2000","2.2","6","2.78","2","0","0","0","3","1","1","0.46","0","0","0","0","1","0",
"Bamba Dieng","snSEN","FW","Lorient","frLigue 1","22","2000","8.3","12","1.45","8","0","0","3","0","1","2","0.24","0","0","0","2","0","0",
"Eric Dier","engENG","DF","Tottenham","engPremier League","28","1994","31.3","29","0.93","24","1","0","4","0","0","2","0.06","1","0","0","1","0","0",
"Florian Dietz","deGER","FW","Köln","deBundesliga","23","1998","4.4","6","1.37","3","1","1","1","0","0","0","0.00","0","0","0","0","0","0",
"Lucas Digne","frFRA","DF","Aston Villa","engPremier League","29","1993","16.7","29","1.74","24","4","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Federico Dimarco","itITA","DF","Inter","itSerie A","24","1997","23.0","103","4.48","64","29","1","5","3","1","8","0.35","6","0","1","1","0","0",
"Stole Dimitrievski","mkMKD","GK","Rayo Vallecano","esLa Liga","28","1993","36.9","4","0.11","2","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Junior Dina Ebimbe","frFRA","DF,MF","Eint Frankfurt","deBundesliga","21","2000","11.8","17","1.44","12","1","1","3","0","0","1","0.08","1","0","0","0","0","0",
"Tristan Dingomé","cmCMR","MF","Troyes","frLigue 1","31","1991","1.1","8","7.35","6","1","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Eren Dinkçi","deGER","FW,MF","Werder Bremen","deBundesliga","20","2001","2.6","8","3.12","5","0","2","1","0","0","1","0.39","1","0","0","0","0","0",
"Sinaly Diomande","ciCIV","DF","Lyon","frLigue 1","21","2001","21.7","13","0.60","9","1","1","1","0","1","1","0.05","0","1","0","0","0","0",
"Lois Diony","frFRA","FW","Angers","frLigue 1","29","1992","5.6","11","1.96","7","0","2","1","1","0","0","0.00","0","0","0","0","0","0",
"Edan Diop","frFRA","DF,FW","Monaco","frLigue 1","17","2004","2.5","7","2.83","7","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Issa Diop","frFRA","DF","Fulham","engPremier League","25","1997","22.4","9","0.40","9","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sofiane Diop","maMAR","MF,FW","Nice","frLigue 1","22","2000","13.6","57","4.18","37","8","5","3","2","2","8","0.59","5","1","0","2","0","0",
"Sofiane Diop","maMAR","MF","Monaco","frLigue 1","22","2000","0.7","7","9.69","4","2","1","0","0","0","2","2.77","1","1","0","0","0","0",
"Yehvann Diouf","snSEN","GK","Reims","frLigue 1","22","1999","31.0","4","0.13","2","2","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Axel Disasi","frFRA","DF","Monaco","frLigue 1","24","1998","37.0","26","0.70","22","1","0","2","0","1","6","0.16","5","0","0","1","0","0",
"Tiago Djaló","ptPOR","DF","Lille","frLigue 1","22","2000","22.4","10","0.45","8","0","0","1","1","0","3","0.13","2","0","0","0","1","0",
"Djené","tgTOG","DF","Getafe","esLa Liga","30","1991","31.6","31","0.98","23","2","2","1","3","0","7","0.22","7","0","0","0","0","0",
"Moussa Djenepo","mlMLI","DF,FW","Southampton","engPremier League","24","1998","7.9","17","2.15","12","0","2","1","2","0","4","0.51","2","0","2","0","0","0",
"Koffi Djidji","ciCIV","DF","Torino","itSerie A","29","1992","26.9","18","0.67","16","0","0","0","0","2","1","0.04","1","0","0","0","0","0",
"Alexander Djiku","ghGHA","DF","Strasbourg","frLigue 1","27","1994","29.7","24","0.81","22","1","0","1","0","0","5","0.17","5","0","0","0","0","0",
"Berat Djimsiti","alALB","DF","Atalanta","itSerie A","29","1993","20.0","10","0.50","8","0","0","1","1","0","4","0.20","3","0","0","1","0","0",
"Moussa Djitte","snSEN","FW","Ajaccio","frLigue 1","22","1999","1.5","2","1.31","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ouparine Djoco","gwGNB","GK","Clermont Foot","frLigue 1","24","1998","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marko Dmitrović","rsSRB","GK","Sevilla","esLa Liga","30","1992","14.1","4","0.28","2","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alan Do Marcolino","gaGAB","FW","Rennes","frLigue 1","20","2002","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ritsu Doan","jpJPN","MF,FW","Freiburg","deBundesliga","24","1998","26.9","72","2.68","45","1","10","5","9","2","10","0.37","6","0","1","0","3","0",
"Dodô","brBRA","DF","Fiorentina","itSerie A","23","1998","25.9","65","2.51","58","2","1","2","1","1","5","0.19","5","0","0","0","0","0",
"Danilho Doekhi","nlNED","DF","Union Berlin","deBundesliga","24","1998","24.6","21","0.85","19","0","0","0","2","0","3","0.12","2","0","0","0","1","0",
"Matt Doherty","ieIRL","DF,MF","Tottenham","engPremier League","30","1992","7.4","18","2.43","13","0","2","2","1","0","3","0.41","2","0","0","1","0","0",
"Matt Doherty","ieIRL","DF","Atlético Madrid","esLa Liga","30","1992","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Josh Doig","sctSCO","DF","Hellas Verona","itSerie A","20","2002","15.0","35","2.32","23","6","3","1","2","0","7","0.46","5","0","1","0","1","0",
"Jeremy Doku","beBEL","MF,FW","Rennes","frLigue 1","20","2002","14.3","81","5.65","52","1","22","2","3","1","10","0.70","1","0","7","1","1","0",
"Kasper Dolberg","dkDEN","FW","Sevilla","esLa Liga","24","1997","2.2","1","0.45","0","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Kasper Dolberg","dkDEN","FW,MF","Hoffenheim","deBundesliga","24","1997","4.5","8","1.79","6","0","0","0","1","1","1","0.22","1","0","0","0","0","0",
"Carlos Dominguez","esESP","DF","Celta Vigo","esLa Liga","21","2001","1.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nicolás Domínguez","arARG","MF","Bologna","itSerie A","24","1998","25.6","71","2.78","61","2","3","1","3","1","5","0.20","5","0","0","0","0","0",
"John Donald","esESP","MF,DF","Elche","esLa Liga","21","2000","12.1","6","0.49","6","0","0","0","0","0","1","0.08","1","0","0","0","0","0",
"Giulio Donati","itITA","DF","Monza","itSerie A","32","1990","4.7","4","0.85","2","1","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Kyliane Dong","frFRA","MF,FW","Troyes","frLigue 1","17","2004","2.4","5","2.11","2","1","0","1","1","0","2","0.85","1","0","0","0","1","0",
"Jordan Dongmo","cmCMR","MF","Troyes","frLigue 1","21","2001","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Gianluigi Donnarumma","itITA","GK","Paris S-G","frLigue 1","23","1999","37.9","1","0.03","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Niklas Dorsch","deGER","MF","Augsburg","deBundesliga","24","1998","5.4","8","1.49","6","0","0","0","2","0","0","0.00","0","0","0","0","0","0",
"Jodel Dossou","bjBEN","MF,DF","Clermont Foot","frLigue 1","30","1992","2.9","5","1.74","4","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Lohann Doucet","frFRA","MF,FW","Nantes","frLigue 1","19","2002","1.0","6","5.93","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Abdoulaye Doucouré","mlMLI","MF","Everton","engPremier League","29","1993","17.0","45","2.65","38","0","3","2","0","2","3","0.18","3","0","0","0","0","0",
"Cheick Doucouré","mlMLI","MF","Crystal Palace","engPremier League","22","2000","30.8","61","1.98","48","0","2","5","2","4","6","0.20","4","0","0","1","0","1",
"Siriné Doucouré","mlMLI","FW,MF","Lorient","frLigue 1","20","2002","1.5","12","7.88","10","0","0","1","1","0","2","1.31","1","0","0","0","1","0",
"Désiré Doué","frFRA","MF,FW","Rennes","frLigue 1","17","2005","12.4","35","2.82","23","3","3","1","3","2","2","0.16","2","0","0","0","0","0",
"Guela Doué","ciCIV","FW,MF","Rennes","frLigue 1","19","2002","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ismaël Doukouré","frFRA","DF,MF","Strasbourg","frLigue 1","19","2003","25.5","20","0.78","17","0","1","1","1","0","2","0.08","2","0","0","0","0","0",
"Kamory Doumbia","mlMLI","MF","Reims","frLigue 1","19","2003","12.8","41","3.19","34","0","2","2","2","1","3","0.23","3","0","0","0","0","0",
