Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Pietro Comuzzo","itITA","DF","Fiorentina","itSerie A","19","2005","24.4","20","0.82","17","0","0","1","0","2","1","0.04","1","0","0","0","0","0",
"Francisco Conceição","ptPOR","FW,MF","Juventus","itSerie A","21","2002","14.9","64","4.30","45","4","10","4","1","0","9","0.60","5","1","1","1","1","0",
"Diego Conde","esESP","GK","Villarreal","esLa Liga","25","1998","21.8","3","0.14","1","2","0","0","0","0","1","0.05","1","0","0","0","0","0",
"Tomás Conechny","arARG","FW,MF","Alavés","esLa Liga","26","1998","9.4","14","1.48","13","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Alois Confais","frFRA","MF","Le Havre","frLigue 1","27","1996","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sirlord Conteh","deGER","FW,MF","Heidenheim","deBundesliga","28","1996","9.9","28","2.82","24","0","1","0","3","0","4","0.40","4","0","0","0","0","0",
"Lewis Cook","engENG","MF,DF","Bournemouth","engPremier League","27","1997","33.1","89","2.69","69","18","0","2","0","0","5","0.15","2","1","0","2","0","0",
"Copete","esESP","DF","Mallorca","esLa Liga","24","1999","17.0","10","0.59","9","1","0","0","0","0","1","0.06","1","0","0","0","0","0",
"Diego Coppola","itITA","DF","Hellas Verona","itSerie A","20","2003","32.5","10","0.31","9","0","0","1","0","0","1","0.03","1","0","0","0","0","0",
"Francis Coquelin","frFRA","MF","Nantes","frLigue 1","33","1991","2.5","13","5.27","7","0","0","4","0","2","2","0.81","1","0","0","1","0","0",
"Iker Córdoba","esESP","DF","Valencia","esLa Liga","18","2005","0.2","1","6.43","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Derek Cornelius","caCAN","DF","Marseille","frLigue 1","26","1997","15.8","9","0.57","9","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Maxwel Cornet","ciCIV","FW","Southampton","engPremier League","27","1996","0.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Maxwel Cornet","ciCIV","FW,MF","Genoa","itSerie A","27","1996","2.7","8","2.93","6","0","2","0","0","0","1","0.37","1","0","0","0","0","0",
"Pierre Cornud","frFRA","DF","Saint-Étienne","frLigue 1","27","1996","6.4","5","0.78","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ángel Correa","arARG","FW,MF","Atlético Madrid","esLa Liga","29","1995","8.9","35","3.92","21","1","4","4","3","2","5","0.56","3","0","2","0","0","0",
"Joaquín Correa","arARG","FW,MF","Inter","itSerie A","29","1994","8.1","25","3.07","21","0","2","1","1","0","4","0.49","3","0","1","0","0","0",
"Thierry Correia","ptPOR","DF","Valencia","esLa Liga","25","1999","8.5","16","1.87","12","1","2","0","1","0","0","0.00","0","0","0","0","0","0",
"Alberto costa","ptPOR","DF","Juventus","itSerie A","20","2003","4.0","7","1.76","4","0","1","2","0","0","1","0.25","1","0","0","0","0","0",
"Coba da Costa","esESP","MF,FW","Getafe","esLa Liga","22","2002","11.2","37","3.31","28","0","5","2","1","1","4","0.36","3","0","0","1","0","0",
"Danny da Costa","deGER","DF","Mainz 05","deBundesliga","31","1993","22.3","31","1.39","29","0","1","0","0","1","3","0.13","3","0","0","0","0","0",
"David Costa","ptPOR","MF,FW","Lens","frLigue 1","23","2001","3.9","8","2.05","5","1","0","1","1","0","1","0.26","0","0","0","0","1","0",
"Logan Costa","cvCPV","DF","Villarreal","esLa Liga","23","2001","28.7","22","0.76","20","0","0","1","1","0","2","0.07","1","0","0","0","1","0",
"Logan Costa","cvCPV","DF","Toulouse","frLigue 1","23","2001","1.0","1","1.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Samu Costa","ptPOR","MF","Mallorca","esLa Liga","23","2000","29.4","56","1.90","41","1","3","6","4","1","6","0.20","4","1","0","1","0","0",
"Grégoire Coudert","frFRA","GK","Brest","frLigue 1","25","1999","2.0","1","0.50","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Vladimír Coufal","czCZE","DF","West Ham","engPremier League","31","1992","11.9","18","1.52","14","4","0","0","0","0","1","0.08","0","1","0","0","0","0",
"Lassana Coulibaly","mlMLI","MF","Lecce","itSerie A","28","1996","29.6","46","1.55","34","0","1","1","7","3","2","0.07","1","0","0","0","1","0",
"Lasso Coulibaly","ciCIV","FW,MF","Auxerre","frLigue 1","21","2002","0.5","1","2.05","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mamadou Coulibaly","frFRA","MF","Monaco","frLigue 1","20","2004","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Soumaïla Coulibaly","frFRA","DF","Brest","frLigue 1","20","2003","4.9","8","1.64","5","0","0","2","1","0","3","0.62","0","0","0","2","1","0",
"Tanguy Coulibaly","frFRA","FW,MF","Montpellier","frLigue 1","23","2001","16.5","45","2.90","26","1","3","6","7","2","3","0.19","1","0","1","1","0","0",
"Woyo Coulibaly","mlMLI","DF","Leicester City","engPremier League","25","1999","1.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Woyo Coulibaly","mlMLI","DF","Parma","itSerie A","25","1999","12.0","19","1.58","17","0","1","0","1","0","3","0.25","1","0","1","0","1","0",
"Marius Courcoul","frFRA","MF,DF","Angers","frLigue 1","17","2007","3.4","3","0.87","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Thibaut Courtois","beBEL","GK","Real Madrid","esLa Liga","32","1992","30.0","4","0.13","3","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yan Couto","brBRA","DF,FW","Dortmund","deBundesliga","22","2002","9.9","29","2.92","26","0","2","1","0","0","2","0.20","2","0","0","0","0","0",
"Nicolas Cozza","frFRA","DF,MF","Nantes","frLigue 1","25","1999","22.8","20","0.88","16","0","0","3","1","0","2","0.09","1","0","0","0","1","0",
"Aaron Cresswell","engENG","DF","West Ham","engPremier League","34","1989","9.2","15","1.64","7","8","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Charlie Cresswell","engENG","DF","Toulouse","frLigue 1","21","2002","28.8","24","0.83","18","0","0","5","1","0","3","0.10","2","0","0","1","0","0",
"Bryan Cristante","itITA","MF","Roma","itSerie A","29","1995","22.7","51","2.24","46","0","0","4","1","0","5","0.22","5","0","0","0","0","0",
"Domen Črnigoj","siSVN","MF","Venezia","itSerie A","28","1995","1.5","2","1.32","1","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Juan Cruz Armada","esESP","DF","Osasuna","esLa Liga","32","1992","16.6","14","0.84","10","3","0","1","0","0","1","0.06","1","0","0","0","0","0",
"Juan Cruz","esESP","FW,MF","Leganés","esLa Liga","24","2000","25.1","51","2.03","34","6","2","5","2","2","6","0.24","6","0","0","0","0","0",
"Juan Cuadrado","coCOL","DF,MF","Atalanta","itSerie A","36","1988","9.2","37","4.00","27","7","1","0","2","0","3","0.32","1","1","0","0","1","0",
"Pau Cubarsí","esESP","DF","Barcelona","esLa Liga","17","2007","29.1","35","1.20","34","0","0","1","0","0","6","0.21","5","0","0","1","0","0",
"Cucho","coCOL","FW","Betis","esLa Liga","25","1999","12.7","46","3.64","32","0","5","5","3","1","8","0.63","5","0","1","0","2","0",
"Marc Cucurella","esESP","DF","Chelsea","engPremier League","26","1998","33.2","51","1.54","44","4","0","2","1","0","5","0.15","4","1","0","0","0","0",
"Jorge Cuenca","esESP","DF","Fulham","engPremier League","24","1999","3.9","1","0.26","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matheus Cunha","brBRA","MF,FW","Wolves","engPremier League","25","1999","28.9","132","4.57","75","14","19","9","12","3","16","0.55","10","0","4","0","1","1",
"Patrick Cutrone","itITA","FW","Como","itSerie A","26","1998","22.7","49","2.15","33","0","1","10","3","2","6","0.26","6","0","0","0","0","0",
"Tomáš Čvančara","czCZE","FW","Gladbach","deBundesliga","23","2000","9.2","15","1.62","13","0","0","1","1","0","1","0.11","1","0","0","0","0","0",
"Wylan Cyprien","frFRA","MF","Parma","itSerie A","29","1995","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Danilo D'Ambrosio","itITA","DF","Monza","itSerie A","35","1988","12.2","8","0.66","8","0","0","0","0","0","1","0.08","1","0","0","0","0","0",
"Lucas Da Cunha","frFRA","MF","Como","itSerie A","23","2001","29.0","110","3.79","70","28","1","6","4","1","7","0.24","4","2","0","0","0","1",
"Samuel Dahl","seSWE","DF,MF","Roma","itSerie A","24","2000","0.5","1","2.09","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Finn Dahmen","deGER","GK","Augsburg","deBundesliga","26","1998","19.0","2","0.11","2","0","0","0","0","0","1","0.05","1","0","0","0","0","0",
"Thomas Dähne","deGER","GK","Holstein Kiel","deBundesliga","30","1994","9.0","1","0.11","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mahmoud Dahoud","deGER","MF","Eint Frankfurt","deBundesliga","28","1996","4.0","13","3.21","10","0","0","2","0","1","2","0.49","1","0","0","0","0","1",
"Patson Daka","zmZAM","FW,MF","Leicester City","engPremier League","25","1998","8.2","10","1.23","7","0","2","1","0","0","1","0.12","0","0","1","0","0","0",
"Ameen Al-Dakhil","beBEL","DF","Stuttgart","deBundesliga","22","2002","4.8","4","0.83","3","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Thijs Dallinga","nlNED","FW","Bologna","itSerie A","23","2000","12.8","27","2.11","20","0","0","3","3","1","5","0.39","3","0","0","0","1","1",
"Diogo Dalot","ptPOR","DF","Manchester Utd","engPremier League","25","1999","31.3","74","2.37","57","5","7","4","0","1","5","0.16","3","0","1","1","0","0",
"Mikkel Damsgaard","dkDEN","MF,FW","Brentford","engPremier League","24","2000","32.3","120","3.71","92","14","6","2","1","5","21","0.65","15","3","1","0","1","1",
"Maat Daniel Caprini","itITA","FW","Fiorentina","itSerie A","18","2006","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Flavius Daniliuc","atAUT","DF","Hellas Verona","itSerie A","23","2001","11.2","11","0.98","10","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Danilo","brBRA","MF,FW","Nott'ham Forest","engPremier League","23","2001","3.1","7","2.31","7","0","0","0","0","0","2","0.66","2","0","0","0","0","0",
"Danilo","brBRA","DF","Juventus","itSerie A","33","1991","6.5","10","1.55","10","0","0","0","0","0","1","0.15","1","0","0","0","0","0",
"Arnaut Danjuma","nlNED","FW","Villarreal","esLa Liga","27","1997","2.2","2","0.90","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Arnaut Danjuma","nlNED","FW,MF","Girona","esLa Liga","27","1997","14.8","40","2.70","26","6","5","2","1","0","0","0.00","0","0","0","0","0","0",
"Jayden Danns","engENG","MF","Liverpool","engPremier League","18","2006","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kévin Danois","frFRA","MF","Auxerre","frLigue 1","20","2004","16.2","54","3.33","45","0","5","2","1","1","6","0.37","5","0","0","1","0","0",
"Kevin Danso","atAUT","DF","Tottenham","engPremier League","25","1998","9.4","9","0.96","8","0","0","1","0","0","2","0.21","2","0","0","0","0","0",
"Kevin Danso","atAUT","DF","Lens","frLigue 1","25","1998","12.0","12","1.00","12","0","0","0","0","0","1","0.08","1","0","0","0","0","0",
"Dante","brBRA","DF","Nice","frLigue 1","40","1983","21.8","21","0.96","19","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Pape Daouda Diongue","snSEN","MF,FW","Strasbourg","frLigue 1","","","0.9","1","1.15","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Mohamed Daramy","dkDEN","FW","Reims","frLigue 1","22","2002","0.2","2","11.25","1","0","0","1","0","0","1","5.63","0","0","0","1","0","0",
"Bence Dárdai","huHUN","MF","Wolfsburg","deBundesliga","18","2006","14.5","24","1.66","17","0","0","4","3","0","2","0.14","1","0","0","0","1","0",
"Sergi Darder","esESP","MF,FW","Mallorca","esLa Liga","30","1993","30.5","96","3.15","46","44","2","4","0","0","7","0.23","5","2","0","0","0","0",
"Matteo Darmian","itITA","DF","Inter","itSerie A","34","1989","19.8","34","1.72","26","3","0","1","2","2","4","0.20","4","0","0","0","0","0",
"Lukas Daschner","deGER","MF,FW","Bochum","deBundesliga","25","1998","4.6","10","2.18","7","2","1","0","0","0","1","0.22","1","0","0","0","0","0",
"Juan David Cabal","coCOL","DF","Juventus","itSerie A","23","2001","5.1","3","0.59","3","0","0","0","0","0","3","0.59","3","0","0","0","0","0",
"Jonathan David","caCAN","FW","Lille","frLigue 1","24","2000","28.4","74","2.61","59","0","4","6","5","0","8","0.28","5","0","1","1","1","0",
"Alphonso Davies","caCAN","DF","Bayern Munich","deBundesliga","23","2000","17.3","61","3.52","52","0","4","3","2","0","8","0.46","6","0","1","1","0","0",
"Ben Davies","wlsWAL","DF","Tottenham","engPremier League","31","1993","14.8","8","0.54","7","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Keinan Davis","engENG","FW","Udinese","itSerie A","26","1998","11.8","35","2.95","27","0","4","3","0","1","2","0.17","0","0","1","1","0","0",
"Leif Davis","engENG","DF","Ipswich Town","engPremier League","24","2000","30.5","93","3.05","46","39","3","3","1","1","4","0.13","3","0","1","0","0","0",
"Zuriko Davitashvili","geGEO","FW,MF","Saint-Étienne","frLigue 1","23","2001","30.9","115","3.85","55","23","16","13","8","0","15","0.50","8","1","4","0","2","0",
"Paweł Dawidowicz","plPOL","DF,MF","Hellas Verona","itSerie A","29","1995","20.5","8","0.39","6","2","0","0","0","0","1","0.05","1","0","0","0","0","0",
"Craig Dawson","engENG","DF","Wolves","engPremier League","34","1990","10.8","7","0.65","6","0","0","1","0","0","2","0.19","1","0","0","1","0","0",
"Kevin De Bruyne","beBEL","MF,FW","Manchester City","engPremier League","33","1991","18.9","113","5.97","73","26","3","6","3","2","11","0.58","9","1","0","1","0","0",
"Bobby De Cordova-Reid","jmJAM","FW","Leicester City","engPremier League","31","1993","8.3","13","1.57","8","0","0","3","2","0","3","0.36","1","0","0","1","1","0",
"Charles De Ketelaere","beBEL","MF,FW","Atalanta","itSerie A","23","2001","23.0","88","3.83","73","0","5","7","3","0","14","0.61","11","0","1","2","0","0",
"Rodrigo De Paul","arARG","MF","Atlético Madrid","esLa Liga","30","1994","23.4","90","3.84","77","6","1","3","2","1","13","0.56","12","0","0","0","1","0",
"Théo De Percin","mqMTQ","GK","Auxerre","frLigue 1","23","2001","2.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mattia De Sciglio","itITA","DF","Empoli","itSerie A","31","1992","8.5","8","0.94","5","1","0","0","1","1","0","0.00","0","0","0","0","0","0",
"Lorenzo De Silvestri","itITA","DF","Bologna","itSerie A","36","1988","11.8","14","1.19","10","2","0","2","0","0","2","0.17","1","0","0","1","0","0",
"Thibault De Smet","beBEL","DF","Reims","frLigue 1","26","1998","2.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Koni De Winter","beBEL","DF","Genoa","itSerie A","22","2002","23.7","15","0.63","11","2","0","0","1","1","1","0.04","1","0","0","0","0","0",
"Amar Dedić","baBIH","DF","Marseille","frLigue 1","21","2002","3.5","14","4.01","11","0","2","1","0","0","1","0.29","1","0","0","0","0","0",
"Alessandro Deiola","itITA","MF","Cagliari","itSerie A","28","1995","15.9","26","1.63","19","1","0","3","2","1","3","0.19","2","0","0","1","0","0",
"Romain Del Castillo","frFRA","FW","Brest","frLigue 1","28","1996","14.0","67","4.79","33","24","2","3","4","1","9","0.64","7","1","0","0","1","0",
"Enrico Del Prato","itITA","DF","Parma","itSerie A","24","1999","32.7","32","0.98","28","2","0","0","1","1","1","0.03","0","0","0","0","0","1",
"Thomas Delaine","frFRA","DF","Strasbourg","frLigue 1","32","1992","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Liam Delap","engENG","FW","Ipswich Town","engPremier League","21","2003","28.8","62","2.15","28","0","12","7","13","2","7","0.24","3","0","2","0","2","0",
"Fisayo Dele-Bashiru","ngNGA","MF,FW","Lazio","itSerie A","23","2001","10.5","24","2.28","17","0","5","2","0","0","1","0.09","1","0","0","0","0","0",
"Andy Delort","dzALG","FW","Montpellier","frLigue 1","32","1991","6.7","12","2.09","9","0","1","1","1","0","1","0.17","1","0","0","0","0","0",
"Olivier Deman","beBEL","DF","Werder Bremen","deBundesliga","24","2000","0.7","1","1.34","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ali Dembélé","frFRA","DF","Torino","itSerie A","20","2004","4.3","7","1.62","5","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Ousmane Dembélé","frFRA","FW","Paris S-G","frLigue 1","27","1997","19.2","110","5.72","75","16","9","6","3","1","15","0.78","11","0","1","2","1","0",
"Ermedin Demirović","baBIH","FW","Stuttgart","deBundesliga","26","1998","20.6","47","2.28","35","0","2","7","3","0","7","0.34","4","0","0","2","1","0",
"Sepp van den Berg","nlNED","DF","Brentford","engPremier League","22","2001","28.7","22","0.77","19","0","0","2","1","0","2","0.07","1","0","0","0","1","0",
"Rémy Descamps","frFRA","GK","Lyon","frLigue 1","28","1996","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Arthur Desmas","frFRA","GK","Le Havre","frLigue 1","30","1994","18.0","3","0.17","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Justin Devenny","nirNIR","MF","Crystal Palace","engPremier League","20","2003","5.6","15","2.66","12","2","0","1","0","0","1","0.18","1","0","0","0","0","0",
"Kiernan Dewsbury-Hall","engENG","MF,FW","Chelsea","engPremier League","25","1998","2.9","5","1.70","5","0","0","0","0","0","1","0.34","1","0","0","0","0","0",
"Michele Di Gregorio","itITA","GK","Juventus","itSerie A","27","1997","33.0","2","0.06","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Giovanni Di Lorenzo","itITA","DF","Napoli","itSerie A","30","1993","37.0","80","2.16","72","4","0","2","1","1","8","0.22","7","0","0","1","0","0",
"Boulaye Dia","snSEN","MF,FW","Lazio","itSerie A","27","1996","24.2","55","2.27","40","0","4","8","2","1","8","0.33","7","0","0","1","0","0",
"Mouctar Diakhaby","gnGUI","DF","Valencia","esLa Liga","27","1996","7.3","4","0.55","2","0","0","2","0","0","1","0.14","1","0","0","0","0","0",
"Mamadou Diakhon","frFRA","FW,MF","Reims","frLigue 1","18","2005","9.5","37","3.88","20","1","4","5","6","1","2","0.21","1","0","0","1","0","0",
"Bafodé Diakité","frFRA","DF","Lille","frLigue 1","23","2001","30.7","19","0.62","17","0","0","1","1","0","3","0.10","2","0","0","0","1","0",
"Oumar Diakité","ciCIV","FW","Reims","frLigue 1","20","2003","18.1","39","2.16","29","0","2","5","3","0","4","0.22","4","0","0","0","0","0",
"Amad Diallo","ciCIV","MF,FW","Manchester Utd","engPremier League","22","2002","21.1","97","4.59","65","9","10","3","6","4","18","0.85","7","0","4","1","2","4",
"Assane Diao","snSEN","FW,MF","Como","itSerie A","18","2005","13.9","31","2.23","21","0","4","3","3","0","4","0.29","2","0","1","0","1","0",
"Assane Diao","snSEN","FW","Betis","esLa Liga","18","2005","3.1","7","2.28","6","0","0","1","0","0","2","0.65","2","0","0","0","0","0",
"Habib Diarra","snSEN","MF,FW","Strasbourg","frLigue 1","20","2004","26.1","57","2.18","47","1","0","3","6","0","8","0.31","6","0","0","0","2","0",
"Moussa Diarra","mlMLI","DF","Alavés","esLa Liga","23","2000","20.7","18","0.87","14","0","0","0","4","0","4","0.19","2","0","0","0","2","0",
"Rúben Dias","ptPOR","DF","Manchester City","engPremier League","27","1997","25.2","26","1.03","17","0","0","7","0","2","1","0.04","1","0","0","0","0","0",
"Krépin Diatta","snSEN","DF,FW","Monaco","frLigue 1","25","1999","5.6","10","1.77","10","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kandet Diawara","gnGUI","FW","Le Havre","frLigue 1","24","2000","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mahamadou Diawara","frFRA","MF","Le Havre","frLigue 1","19","2005","6.5","14","2.16","13","0","0","1","0","0","1","0.15","1","0","0","0","0","0",
"Mahamadou Diawara","frFRA","MF","Lyon","frLigue 1","19","2005","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Brahim Díaz","maMAR","FW,MF","Real Madrid","esLa Liga","24","1999","15.4","56","3.64","43","0","6","5","1","1","12","0.78","7","0","1","3","0","1",
"Daniel Díaz","esESP","MF","Real Sociedad","esLa Liga","18","2006","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luis Díaz","coCOL","FW","Liverpool","engPremier League","27","1997","26.7","117","4.39","88","0","16","9","4","0","16","0.60","13","0","1","0","2","0",
"Pedro Díaz","esESP","MF","Rayo Vallecano","esLa Liga","26","1998","13.5","50","3.72","33","7","5","5","0","0","5","0.37","1","0","2","2","0","0",
"Tyler Dibling","engENG","FW,MF","Southampton","engPremier League","18","2006","20.8","56","2.69","34","1","11","5","5","0","4","0.19","2","0","1","1","0","0",
"Diego","esESP","FW","Leganés","esLa Liga","24","2000","13.3","12","0.90","7","0","0","2","3","0","1","0.08","0","0","0","0","1","0",
"Justin Diehl","deGER","FW,DF","Stuttgart","deBundesliga","19","2004","1.2","4","3.46","3","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Bamba Dieng","snSEN","FW","Angers","frLigue 1","24","2000","5.9","6","1.02","4","0","1","0","1","0","1","0.17","0","0","0","0","1","0",
"Eric Dier","engENG","DF","Bayern Munich","deBundesliga","30","1994","16.3","13","0.80","11","0","0","2","0","0","2","0.12","1","0","0","1","0","0",
"Lucas Digne","frFRA","DF","Aston Villa","engPremier League","31","1993","26.1","66","2.53","42","18","1","4","0","1","5","0.19","5","0","0","0","0","0",
"Kembo Diliwidi","frFRA","DF","Lens","frLigue 1","18","2006","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Federico Dimarco","itITA","DF,FW","Inter","itSerie A","26","1997","24.2","96","4.00","57","26","2","9","2","0","14","0.58","10","2","0","2","0","0",
"Stole Dimitrievski","mkMKD","GK","Valencia","esLa Liga","30","1993","4.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Junior Dina Ebimbe","frFRA","MF,FW","Eint Frankfurt","deBundesliga","23","2000","3.3","6","1.85","2","0","0","2","2","0","1","0.31","1","0","0","0","0","0",
"Eren Dinkçi","deGER","MF,FW","Freiburg","deBundesliga","22","2001","13.3","43","3.23","36","0","3","1","2","1","5","0.38","5","0","0","0","0","0",
"Sinaly Diomande","ciCIV","DF","Auxerre","frLigue 1","23","2001","21.6","21","0.97","19","0","0","2","0","0","5","0.23","3","0","0","2","0","0",
"Yan Diomandé","ciCIV","MF,FW","Leganés","esLa Liga","17","2006","6.1","37","6.11","25","0","8","2","1","1","5","0.83","2","0","3","0","0","0",
"Lois Diony","frFRA","FW","Angers","frLigue 1","31","1992","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Issa Diop","frFRA","DF","Fulham","engPremier League","27","1997","14.9","6","0.40","5","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Sérigné Diop","snSEN","FW","Brest","frLigue 1","19","2005","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sofiane Diop","maMAR","MF,FW","Nice","frLigue 1","24","2000","11.8","47","3.98","37","4","0","2","4","0","9","0.76","7","1","0","0","1","0",
"Andy Diouf","frFRA","MF","Lens","frLigue 1","21","2003","24.7","85","3.44","63","1","11","7","2","1","3","0.12","3","0","0","0","0","0",
"Yehvann Diouf","snSEN","GK","Reims","frLigue 1","24","1999","34.0","7","0.21","6","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Assane Dioussé","snSEN","MF","Auxerre","frLigue 1","26","1997","7.4","13","1.76","11","0","0","1","0","1","1","0.14","1","0","0","0","0","0",
"Axel Disasi","frFRA","DF","Aston Villa","engPremier League","26","1998","5.4","9","1.65","7","0","1","0","0","1","0","0.00","0","0","0","0","0","0",
"Axel Disasi","frFRA","DF","Chelsea","engPremier League","26","1998","4.0","2","0.49","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Roman Dixon","engENG","DF","Everton","engPremier League","19","2004","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Álvaro djaló","gwGNB","FW","Athletic Club","esLa Liga","24","1999","7.3","12","1.64","5","0","1","1","5","0","1","0.14","0","0","0","0","1","0",
"Djené","tgTOG","DF,MF","Getafe","esLa Liga","32","1991","28.3","21","0.74","18","1","0","0","1","1","1","0.04","1","0","0","0","0","0",
"Nasser Djiga","bfBFA","DF","Wolves","engPremier League","21","2002","0.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Berat Djimsiti","alALB","DF","Atalanta","itSerie A","31","1993","29.3","30","1.02","23","0","0","7","0","0","7","0.24","5","0","0","2","0","0",
"Marko Dmitrović","rsSRB","GK","Leganés","esLa Liga","32","1992","32.0","6","0.19","3","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ritsu Doan","jpJPN","FW,MF","Freiburg","deBundesliga","26","1998","31.8","111","3.49","68","2","14","9","15","3","16","0.50","11","1","1","1","1","1",
"Dodô","brBRA","DF","Fiorentina","itSerie A","25","1998","34.6","75","2.17","56","2","4","3","8","2","11","0.32","7","0","2","0","2","0",
"Danilho Doekhi","nlNED","DF","Union Berlin","deBundesliga","26","1998","34.0","32","0.94","21","0","0","8","2","1","4","0.12","2","0","0","2","0","0",
"Matt Doherty","ieIRL","DF","Wolves","engPremier League","32","1992","23.4","25","1.07","19","3","1","1","1","0","3","0.13","3","0","0","0","0","0",
"Jeremy Doku","beBEL","FW,MF","Manchester City","engPremier League","22","2002","16.8","79","4.69","60","1","13","1","3","1","14","0.83","11","0","3","0","0","0",
"Marc Domenech","esESP","FW,MF","Mallorca","esLa Liga","18","2006","3.4","7","2.09","5","0","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Álex Domínguez","esESP","GK","Toulouse","frLigue 1","26","1998","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Benjamín Domínguez","arARG","FW","Bologna","itSerie A","20","2003","14.2","41","2.88","30","0","5","1","4","1","7","0.49","6","0","1","0","0","0",
"Carlos Dominguez","esESP","DF","Celta Vigo","esLa Liga","23","2001","13.1","6","0.46","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Israel Domínguez","esESP","FW","Sevilla","esLa Liga","21","2003","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nicolás Domínguez","arARG","MF,FW","Nott'ham Forest","engPremier League","26","1998","21.8","38","1.74","29","1","0","3","3","2","0","0.00","0","0","0","0","0","0",
"Sergi Dominguez","esESP","DF","Barcelona","esLa Liga","19","2005","1.9","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Gianluigi Donnarumma","itITA","GK","Paris S-G","frLigue 1","25","1999","23.2","2","0.09","1","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Patrick Dorgu","dkDEN","DF","Manchester Utd","engPremier League","19","2004","9.4","24","2.57","21","0","0","0","2","1","1","0.11","0","0","0","0","1","0",
