Name,Value,Fee,From,Direction
"Georges-Kevin N'Koudou","€5.00m","End of loanJun 30, 2019","Tottenham","Joined"
"Téji Savanier","€12.00m","€9.50m","Nîmes Olympique","Left"
"Andy Delort","€12.50m","€4.50m","Toulouse","Left"
"Arnaud Souquet","€3.50m","€2.80m","KAA Gent","Left"
"Jordan Ferri","€4.00m","€2.00m","Lyon","Left"
"Gerónimo Rulli","€10.00m","Loan fee:€1.50m","Real Sociedad","Left"
"Il-lok Yun","€1.10m","free transfer","Yokohama F. M.","Left"
"Joris Chotard","-","-","Montpellier B","Left"
"Thibaut Vargas","-","-","Montpellier U19","Left"
"Thibault Tamas","-","-","Montpellier B","Left"
"Clément Vidal","-","-","Montpellier B","Left"
"Amir Aduev","-","-","Montpellier B","Left"
"Giovanni Sio","€2.00m","End of loanJun 30, 2019","Ittihad Kalba","Left"
"Morgan Poaty","€1.00m","End of loanJun 30, 2019","Troyes","Left"
"Isaac Mbenza","€5.00m","End of loanJun 30, 2019","Huddersfield","Left"
"Benjamin Lecomte","€17.00m","€13.50m","Monaco","Joined"
"Isaac Mbenza","€5.00m","€12.50m","Huddersfield","Joined"
"Ruben Aguilar","€8.00m","€8.00m","Monaco","Joined"
"Ellyes Skhiri","€12.00m","€6.00m","1.FC Köln","Joined"
"Jeremie Porsan-Clemente","€250k","free transfer","Saint-Étienne B","Joined"
"Paul Lasne","€2.50m","free transfer","Stade Brestois","Joined"
"Bryan Passi","€150k","free transfer","Chamois Niort","Joined"
"Yanis Ammour","€150k","loan transfer","AS Béziers","Joined"
"Giovanni Sio","€2.00m","?","Genclerbirligi","Joined"
"Morgan Poaty","€1.00m","?","Guingamp","Joined"
"Mathías Suárez","€1.30m","loan transfer","Nacional","Joined"
"Petar Skuletic","€800k","loan transfer","Sivasspor","Joined"
"Facundo Píriz","€1.00m","-","Without Club","Joined"
"Jonathan Ligali","-","-","Retired","Joined"
"Andy Delort","€12.50m","End of loanJun 30, 2019","Toulouse","Joined"
"Ludovic Blas","€5.00m","€8.00m","Guingamp","Left"
"Renaud Emond","€4.50m","€4.00m","Standard Liège","Left"
"Marcus Coco","€3.00m","€3.00m","Guingamp","Left"
"Molla Wagué","€1.00m","€1.20m","Udinese","Left"
"Abou Ba","€600k","€1.00m","AS Nancy","Left"
"Alban Lafont","€17.00m","Loan fee:€800k","Fiorentina","Left"
"Dennis Appiah","€1.50m","€750k","RSC Anderlecht","Left"
"Bridge Ndilu","€400k","free transfer","Stade Lavallois","Left"
"Mehdi Abeid","€1.75m","free transfer","Dijon","Left"
"Denis Petric","€400k","free transfer","Guingamp","Left"
"Cristian Benavente","€5.50m","loan transfer","Pyramids FC","Left"
"Moses Simon","€3.00m","loan transfer","Levante","Left"
"Abdoul Kader Bamba","-","-","FC Nantes B","Left"
"Batista Mendy","-","-","FC Nantes B","Left"
"Roli Pereira de Sa","€100k","-","FC Nantes B","Left"
"Imrân Louza","-","-","FC Nantes B","Left"
"Josué Homawoo","-","-","FC Nantes B","Left"
"Élie Youan","-","-","FC Nantes B","Left"
"Anthony Limbombe","€5.00m","End of loanDec 31, 2019","Standard Liège","Left"
"Yassine El Ghanassy","€1.00m","End of loanJun 30, 2019","Al-Raed","Left"
"Santy Ngom","€500k","End of loanJun 30, 2019","AS Nancy","Left"
"Koffi Djidji","€5.00m","End of loanJun 30, 2019","Torino","Left"
"Diego Carlos","€13.00m","€15.00m","Sevilla FC","Joined"
"Valentin Rongier","€15.00m","€13.00m","Marseille","Joined"
"Lucas Lima","€6.50m","€6.00m","Al-Ahli","Joined"
"Koffi Djidji","€5.00m","€3.00m","Torino","Joined"
"Anthony Limbombe","€6.00m","Loan fee:€1.00m","Standard Liège","Joined"
"Santy Ngom","€500k","€500k","SM Caen","Joined"
"Ciprian Tătărușanu","€2.50m","free transfer","Lyon","Joined"
"Enock Kwateng","€4.00m","free transfer","G. Bordeaux","Joined"
"Abou Ba","€600k","loan transfer","Aris Saloniki","Joined"
"Maxime Dupé","€1.00m","loan transfer","Clermont Foot","Joined"
"Randal Kolo Muani","€300k","loan transfer","US Boulogne","Joined"
"Quentin Braat","€150k","loan transfer","Chamois Niort","Joined"
"Joris Kayembe","€500k","?","R Charleroi SC","Joined"
"Lucas Evangelista","€4.00m","loan transfer","Vit. Guimarães","Joined"
"Yassine El Ghanassy","€1.00m","-","Without Club","Joined"
"Majeed Waris","€3.50m","End of loanJun 30, 2019","Porto","Joined"
"Antonio Mance","€500k","End of loanJun 30, 2019","AS Trencin","Joined"
"Valentin Eysseric","€3.00m","End of loanJun 30, 2019","Fiorentina","Joined"
"Edgar Ié","€3.50m","End of loanJun 30, 2019","Lille","Joined"
"Gabriel Boschilia","€7.50m","End of loanJun 30, 2019","Monaco","Joined"
"Kasper Dolberg","€18.00m","€20.50m","Ajax","Left"
"Alexis Claude-Maurice","€7.50m","€13.00m","FC Lorient","Left"
"Stanley Nsoki","€8.50m","€12.50m","PSG","Left"
"Hicham Boudaoui","€1.40m","€4.00m","Paradou AC","Left"
"Adam Ounas","€10.00m","Loan fee:€2.20m","Napoli","Left"
"Khéphren Thuram","€500k","free transfer","Monaco","Left"
"Moussa Wagué","€7.50m","loan transfer","Barcelona","Left"
"Dan Ndoye","€1.00m","?","Lausanne-Sport","Left"
"Alexis Trouillet","-","?","Rennes B","Left"
"Riza Durmisi","€2.50m","loan transfer","Lazio","Left"
"Andy Pelmard","-","-","OGC Nice B","Left"
"Lamine Diaby-Fadiga","-","-","OGC Nice B","Left"
"Vincent Marcel","€400k","End of loanJun 30, 2019","Troyes","Left"
"Adrien Tamèze","€4.80m","End of loanAug 2, 2020","Atalanta","Left"
"Romain Perraud","€1.50m","End of loanJun 30, 2019","Paris FC","Left"
"Allan Saint-Maximin","€25.00m","€18.00m","Newcastle","Joined"
"Romain Perraud","€1.50m","€2.00m","Stade Brestois","Joined"
"Olivier Boscagli","€3.00m","€2.00m","PSV","Joined"
"Adrien Tamèze","€6.00m","Loan fee:€512k","Atalanta","Joined"
"Mickaël Le Bihan","€900k","€500k","AJ Auxerre","Joined"
"Vincent Marcel","€400k","€100k","Guimarães B","Joined"
"Lamine Diaby-Fadiga","€1.00m","free transfer","Paris FC","Joined"
"Christophe Jallet","€500k","free transfer","Amiens SC","Joined"
"Racine Coly","€2.50m","loan transfer","Famalicão","Joined"
"Eddy Sylvestre","-","loan transfer","AJ Auxerre","Joined"
"Jean-Victor Makengo","€4.00m","loan transfer","Toulouse","Joined"
"Rémi Walter","€2.00m","?","Y. Malatyaspor","Joined"
"Bassem Srarfi","€2.50m","?","Zulte Waregem","Joined"
"Ihsan Sacko","€2.00m","loan transfer","Troyes","Joined"
"Dan Ndoye","€1.00m","loan transfer","Lausanne-Sport","Joined"
"Mouez Hassen","€1.00m","-","Without Club","Joined"
"Abdou Diallo","€35.00m","€32.00m","Dortmund","Left"
"Idrissa Gueye","€25.00m","€30.00m","Everton","Left"
"Pablo Sarabia","€40.00m","€18.00m","Sevilla FC","Left"
"Keylor Navas","€10.00m","€15.00m","Real Madrid","Left"
"Ander Herrera","€25.00m","free transfer","Man Utd","Left"
"Marcin Bulka","-","free transfer","Chelsea U23","Left"
"Mitchel Bakker","€500k","free transfer","Ajax U21","Left"
"Mauro Icardi","€80.00m","loan transfer","Inter","Left"
"Sergio Rico","€12.00m","loan transfer","Sevilla FC","Left"
"Junior Dina Ebimbe","-","-","Paris SG B","Left"
"Adil Aouchiche","-","-","Paris SG U19","Left"
"Tanguy Nianzou","-","-","Paris SG U19","Left"
"Moussa Sissako","-","-","Paris SG B","Left"
"Arthur Zagré","-","-","Paris SG U19","Left"
"Garissone Innocent","-","-","Paris SG U19","Left"
"Jesé","€3.20m","End of loanApr 22, 2020","Sporting","Left"
"Jesé","€5.00m","End of loanJun 30, 2019","Real Betis","Left"
"Giovani Lo Celso","€50.00m","End of loanJun 30, 2019","Real Betis","Left"
"Kevin Trapp","€10.00m","End of loanJun 30, 2019","Frankfurt","Left"
"Rémy Descamps","€1.20m","End of loanJun 30, 2019","Clermont Foot","Left"
"Grzegorz Krychowiak","€18.00m","End of loanJun 30, 2019","Loko Moscow","Left"
"Giovani Lo Celso","€50.00m","€22.00m","Real Betis","Joined"
"Christopher Nkunku","€12.00m","€19.50m","Leipzig","Joined"
"Moussa Diaby","€12.00m","€15.00m","Leverkusen","Joined"
"Stanley Nsoki","€8.50m","€12.50m","Nice","Joined"
"Grzegorz Krychowiak","€18.00m","€12.00m","Loko Moscow","Joined"
"Timothy Weah","€6.00m","€10.00m","Lille","Joined"
"Arthur Zagré","-","€10.00m","Monaco","Joined"
"Kevin Trapp","€10.00m","€7.00m","Frankfurt","Joined"
"Alphonse Areola","€17.50m","Loan fee:€2.00m","Real Madrid","Joined"
"Jesé","€5.00m","Loan fee:€2.00m","Sporting","Joined"
"Rémy Descamps","€1.20m","€400k","R Charleroi SC","Joined"
"Gianluigi Buffon","€1.00m","free transfer","Juventus","Joined"
"Adrien Rabiot","€35.00m","free transfer","Juventus","Joined"
"Dani Alves","€2.50m","free transfer","São Paulo","Joined"
"Junior Dina Ebimbe","-","loan transfer","Le Havre AC","Joined"
"Moussa Sissako","-","loan transfer","Standard Liège","Joined"
"Sébastien Cibois","€250k","-","Without Club","Joined"
"Sergio Rico","€8.00m","End of loanAug 24, 2020","Sevilla FC","Joined"
"Predrag Rajković","€3.50m","€5.00m","M. Tel Aviv","Left"
"Kaj Sierhuis","€1.00m","€4.00m","Ajax U21","Left"
"Björn Engels","€6.00m","€4.00m","Olympiacos","Left"
"Dario Maresic","€3.00m","€3.00m","Sturm Graz","Left"
"Wout Faes","€3.00m","€3.00m","KV Oostende","Left"
"Dereck Kutesa","€1.75m","€1.70m","FC St. Gallen","Left"
"Anastasios Donis","€4.00m","Loan fee:€1.00m","Stuttgart","Left"
"Marshall Munetsi","€550k","free transfer","Orlando Pirates","Left"
"Timothé Nkada","€150k","free transfer","Stade Rennais","Left"
"Yehvann Diouf","€300k","free transfer","Troyes","Left"
"El Bilal Touré","€150k","?","AFE","Left"
"Nathanaël Mbuku","-","-","Stade Reims B","Left"
"Virgile Pinson","-","-","Stade Reims B","Left"
"Patrick Bahanack","€200k","End of loanJun 30, 2019","Ergotelis","Left"
"Aly Ndom","€600k","End of loanJun 30, 2019","SM Caen","Left"
"Grejohn Kyei","€600k","End of loanJun 30, 2019","Lens","Left"
"Lenny Vallier","€300k","End of loanJun 30, 2019","Pau FC","Left"
"Grégory Berthier","€600k","End of loanJun 30, 2019","Red Star FC","Left"
"Yohan Roche","€300k","End of loanJun 30, 2019","Rodez AF","Left"
"Rémi Oudin","€11.00m","€10.00m","G. Bordeaux","Joined"
"Björn Engels","€6.00m","€8.00m","Aston Villa","Joined"
"Edouard Mendy","€9.00m","€7.60m","Stade Rennais","Joined"
"Thomas Fontaine","€1.00m","€1.00m","FC Lorient","Joined"
"Patrick Bahanack","€200k","free transfer","PAS Lamia","Joined"
"Virgile Piechocki","€150k","free transfer","G. Ajaccio","Joined"
"Yohan Roche","€300k","free transfer","Rodez AF","Joined"
"Pablo Chavarría","€2.50m","free transfer","RCD Mallorca","Joined"
"Aly Ndom","€600k","?","AJ Auxerre","Joined"
"Grejohn Kyei","€600k","?","Servette FC","Joined"
"Hyun-jun Suk","€2.00m","?","Troyes","Joined"
"Wout Faes","€3.00m","loan transfer","KV Oostende","Joined"
"Johann Carrasso","-","-","Retired","Joined"
"Lenny Vallier","€300k","-","Stade Reims B","Joined"
"Grégory Berthier","€600k","-","Stade Reims B","Joined"
"Moussa Bana","€150k","-","Without Club","Joined"
"Marvin Martin","€700k","-","Without Club","Joined"
"Abdul Rahman Baba","€5.00m","End of loanJun 30, 2019","Chelsea","Joined"
"Sheyi Ojo","€2.00m","End of loanJun 30, 2019","Liverpool","Joined"
"Björn Engels","€6.00m","End of loanJun 30, 2019","Olympiacos","Joined"
"Raphinha","€8.00m","€21.00m","Sporting","Left"
"M'Baye Niang","€12.00m","€15.00m","Torino","Left"
"Flavien Tait","€8.00m","€9.00m","Angers SCO","Left"
"Edouard Mendy","€9.00m","€7.60m","Stade Reims","Left"
"Jonas Martin","€5.00m","€4.00m","R. Strasbourg","Left"
"Metehan Güclü","-","€1.50m","Paris SG B","Left"
"Romain Salin","€200k","free transfer","Sporting","Left"
"Hakim El Mokeddem","€300k","free transfer","Toulouse","Left"
"Jérémy Morel","€250k","free transfer","Lyon","Left"
"Riffi Mandanda","€400k","free transfer","US Boulogne","Left"
"Steven Nzonzi","€13.50m","loan transfer","Roma","Left"
"Joris Gnagnon","€6.00m","loan transfer","Sevilla FC","Left"
"Lucas Da Cunha","-","-","Rennes B","Left"
"Yann Gboho","€150k","-","Rennes B","Left"
"Timothé Nkada","€150k","-","Rennes B","Left"
"Pépé Bonet","-","-","Rennes U19","Left"
"Sacha Boey","€250k","-","Rennes B","Left"
"Denis-Will Poha","€1.25m","End of loanJun 30, 2019","AS Nancy","Left"
"Faitout Maouassa","€8.00m","End of loanJun 30, 2019","Nîmes Olympique","Left"
"Diafra Sakho","€2.00m","End of loanJun 30, 2019","Bursaspor","Left"
"Jordan Tell","€800k","End of loanJun 30, 2019","US Orléans","Left"
"Brandon Thomas","€2.00m","End of loanJun 30, 2019","CA Osasuna","Left"
"Ismaïla Sarr","€30.00m","€30.00m","Watford","Joined"
"Ramy Bensebaini","€8.00m","€8.00m","Mönchengladbach","Joined"
"Tomas Koubek","€6.00m","€7.50m","Augsburg","Joined"
"Benjamin André","€10.00m","€7.00m","Lille","Joined"
"Brandon Thomas","€2.00m","€2.00m","CA Osasuna","Joined"
"Nicolas Janvier","€300k","€50k","Guimarães B","Joined"
"Edvinas Gertmonas","€300k","free transfer","Žalgiris","Joined"
"Abdoulaye Diallo","€1.00m","free transfer","Genclerbirligi","Joined"
"Mexer","€4.00m","free transfer","G. Bordeaux","Joined"
"Timothé Nkada","€150k","free transfer","Stade Reims","Joined"
"Ludovic Baal","€500k","free transfer","Stade Brestois","Joined"
"Armand Laurienté","€300k","loan transfer","FC Lorient","Joined"
"Jordan Tell","€800k","loan transfer","SM Caen","Joined"
"Hakim El Mokeddem","€300k","loan transfer","Stade Lavallois","Joined"
"Souleyman Doumbia","€2.00m","loan transfer","Angers SCO","Joined"
"Diafra Sakho","€1.50m","-","Without Club","Joined"
"Mehdi Zeffane","€2.00m","-","Without Club","Joined"
"Hatem Ben Arfa","€6.00m","-","Without Club","Joined"
"Romain Danzé","-","-","Retired","Joined"
"Loïc Badiashile","€800k","End of loanJun 30, 2019","Monaco","Joined"
"M'Baye Niang","€12.00m","End of loanJun 30, 2019","Torino","Joined"
"Denis Bouanga","€6.00m","€4.50m","Nîmes Olympique","Left"
"Ryad Boudebouz","€6.00m","€3.50m","Real Betis","Left"
"Zaydou Youssouf","€4.00m","€2.00m","G. Bordeaux","Left"
"Sergi Palencia","€6.00m","€2.00m","Barcelona","Left"
"Miguel Trauco","€1.75m","€1.00m","Flamengo","Left"
"Yvann Maçon","€50k","€450k","USL Dunkerque","Left"
"Alpha Sissoko","€500k","free transfer","Clermont Foot","Left"
"Harold Moukoudi","€3.00m","free transfer","Le Havre AC","Left"
"William Saliba","€12.00m","loan transfer","Arsenal","Left"
"Jean-Eudes Aholou","€7.00m","loan transfer","Monaco","Left"
"Yohan Cabaye","€2.00m","-","Without Club","Left"
"Stefan Bajic","€150k","-","Saint-Étienne B","Left"
"Charles Abi","€500k","-","Saint-Étienne B","Left"
"Wesley Fofana","-","-","Saint-Étienne B","Left"
"Vágner Dias","€800k","-","Saint-Étienne B","Left"
"Bilal Benkhedim","-","-","Saint-Étienne B","Left"
"Mahdi Camara","€300k","End of loanJun 30, 2019","Stade Lavallois","Left"
"Assane Dioussé","€4.50m","End of loanJun 30, 2019","Chievo Verona","Left"
"Franck Honorat","€2.00m","End of loanJun 30, 2019","Clermont Foot","Left"
"Oussama Tannane","€1.25m","End of loanJun 30, 2019","Utrecht","Left"
"Léo Lacroix","€1.25m","End of loanJun 30, 2019","Hamburg","Left"
"Rayan Souici","€150k","End of loanJun 30, 2019","Entente SSG","Left"
"Alexis Guendouz","€150k","End of loanJun 30, 2019","Pau FC","Left"
"Habib Maïga","€1.00m","End of loanJun 30, 2019","FC Metz","Left"
"Jorginho","€1.50m","End of loanJun 30, 2019","CSKA Sofia","Left"
"William Saliba","€12.00m","€30.00m","Arsenal","Joined"
"Rémy Cabella","€14.00m","€12.00m","Krasnodar","Joined"
"Robert Beric","€4.00m","€2.00m","Chicago","Joined"
"Habib Maïga","€1.00m","€1.00m","FC Metz","Joined"
"Jorginho","€1.50m","€850k","Ludogorets","Joined"
"Pierre-Yves Polomat","€1.50m","free transfer","Genclerbirligi","Joined"
"Neven Subotic","€4.00m","free transfer","Union Berlin","Joined"
"Vágner Dias","€800k","loan transfer","AS Nancy","Joined"
"Makhtar Gueye","€350k","loan transfer","AS Nancy","Joined"
"Oussama Tannane","€1.25m","loan transfer","Vitesse","Joined"
"Alexis Guendouz","€150k","loan transfer","Pau FC","Joined"
"Alpha Sissoko","€500k","loan transfer","Le Puy Foot","Joined"
"Harold Moukoudi","€4.00m","loan transfer","Middlesbrough","Joined"
"Rayan Souici","€150k","loan transfer","Servette FC","Joined"
"Valentín Vada","€4.00m","End of loanJun 30, 2019","G. Bordeaux","Joined"
"Youssef Aït Bennasser","€10.00m","End of loanJun 30, 2019","Monaco","Joined"
"Yannis Salibur","€3.50m","End of loanJun 30, 2019","Guingamp","Joined"
"Alexander Djiku","€8.00m","€4.50m","SM Caen","Left"
"Mehdi Chahiri","€150k","€2.00m","Red Star FC","Left"
"Jean-Ricner Bellegarde","€1.50m","€2.00m","Lens","Left"
"Lamine Koné","€3.00m","€1.50m","Sunderland","Left"
"Sanjin Prcic","€4.00m","€1.00m","Levante","Left"
"Majeed Waris","€2.00m","loan transfer","FC Porto B","Left"
"Mohamed Simakan","-","-","R. Strasbourg B","Left"
"Yoann Salmier","€1.50m","End of loanJun 30, 2019","Troyes","Left"
"Youssouf Fofana","€6.00m","€15.00m","Monaco","Joined"
"Jonas Martin","€5.00m","€4.00m","Stade Rennais","Joined"
"Nuno Da Costa","€3.50m","€2.00m","Nott'm Forest","Joined"
"Yoann Salmier","€1.50m","€500k","Troyes","Joined"
"Anthony Gonçalves","€500k","free transfer","SM Caen","Joined"
"Pablo Martínez","€3.50m","free transfer","Nîmes Olympique","Joined"
"Mehdi Chahiri","€150k","loan transfer","Red Star FC","Joined"
"Tchamba","€150k","loan transfer","Strømsgodset","Joined"
"Idriss Saadi","€1.30m","loan transfer","Cercle Brugge","Joined"
"Sanjin Prcic","€4.00m","End of loanJun 30, 2019","Levante","Joined"
"Samuel Grandsir","€3.00m","End of loanJun 30, 2019","Monaco","Joined"
"Lamine Koné","€3.00m","End of loanJun 30, 2019","Sunderland","Joined"
"Wesley Saïd","€6.00m","€8.00m","Dijon","Left"
"Efthymios Koulouris","€5.00m","€3.50m","PAOK","Left"
"Agustín Rogel","€1.00m","€2.50m","KS Samara","Left"
"Ruben Gabrielsen","€1.00m","free transfer","Molde FK","Left"
"Florentin Bloch","-","free transfer","Tours B","Left"
"William Vainqueur","€1.25m","loan transfer","Antalyaspor","Left"
"Jean-Victor Makengo","€4.00m","loan transfer","Nice","Left"
"Lovre Kalinic","€3.50m","loan transfer","Aston Villa","Left"
"Nicolas Isimat-Mirin","€1.25m","loan transfer","Besiktas","Left"
"Anthony Rouault","-","-","Toulouse B","Left"
"Moussa Diarra","-","-","Toulouse B","Left"
"Stéphane Zobo","-","-","Toulouse B","Left"
"Amine Adli","-","-","Toulouse B","Left"
"Nathan Ngoumou","-","-","Toulouse B","Left"
"Manu Koné","-","-","Toulouse B","Left"
"Clément Michelin","€700k","End of loanJun 30, 2019","AC Ajaccio","Left"
"Jessy Pi","€1.50m","End of loanJun 30, 2019","Stade Brestois","Left"
"Andy Delort","€12.50m","End of loanJun 30, 2019","Montpellier","Left"
"Quentin Boisgard","€250k","End of loanJun 30, 2019","Pau FC","Left"
"Alexis Blin","€5.00m","End of loanJun 30, 2019","Amiens SC","Left"
"Steven Fortes","€1.00m","End of loanJun 30, 2019","Lens","Left"
