Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"José Luis Palomino","arARG","DF","Atalanta","itSerie A","32","1990","8.4","4","0","0","9","5","0","5","28","14","0","0","1","75","24","13","64.9",
"Douglas Luiz","brBRA","MF","Aston Villa","engPremier League","24","1998","32.5","6","1","0","48","42","2","106","40","42","0","0","0","197","25","22","53.2",
"Romelu Lukaku","beBEL","FW","Inter","itSerie A","29","1993","18.4","1","0","0","16","6","13","24","0","1","0","0","0","23","39","35","52.7",
"Castello Lukeba","frFRA","DF","Lyon","frLigue 1","19","2002","33.2","9","1","1","38","21","1","3","75","23","0","2","1","209","36","30","54.5",
"Dodi Lukebakio","beBEL","FW,MF","Hertha BSC","deBundesliga","24","1997","26.6","8","0","0","33","59","17","65","13","11","0","1","0","121","16","32","33.3",
"Saša Lukić","rsSRB","MF","Fulham","engPremier League","25","1996","4.6","1","0","0","13","10","0","2","5","3","0","0","0","28","4","5","44.4",
"Saša Lukić","rsSRB","MF","Torino","itSerie A","25","1996","13.3","4","0","0","26","10","0","25","13","14","0","0","0","81","22","22","50.0",
"Andriy Lunin","uaUKR","GK","Real Madrid","esLa Liga","23","1999","7.0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","",
"Andrey Lunyov","ruRUS","GK","Leverkusen","deBundesliga","30","1991","1.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Sebastiano Luperto","itITA","DF","Empoli","itSerie A","25","1996","34.8","4","2","1","21","21","0","2","43","18","0","0","0","170","72","67","51.8",
"Lyanco","brBRA","DF","Southampton","engPremier League","25","1997","13.1","4","0","0","16","10","1","7","20","16","0","0","0","83","25","19","56.8",
"Charalampos Lykogiannis","grGRE","DF","Bologna","itSerie A","28","1993","12.3","3","0","0","14","11","1","69","15","8","0","0","0","54","18","16","52.9",
"Youssouf M'Changama","kmCOM","MF","Auxerre","frLigue 1","31","1990","12.0","1","0","0","12","18","0","35","15","11","1","0","0","62","12","6","66.7",
"Awer Mabil","auAUS","MF,FW","Cádiz","esLa Liga","26","1995","1.8","0","0","0","0","3","0","9","0","0","0","0","0","6","1","5","16.7",
"Alexis Mac Allister","arARG","MF","Brighton","engPremier League","23","1998","32.1","8","0","0","35","57","0","29","22","39","0","0","1","213","25","16","61.0",
"Deiver Machado","coCOL","DF,MF","Lens","frLigue 1","28","1993","24.3","5","1","0","42","46","6","60","21","26","1","0","0","116","15","29","34.1",
"Darwin Machís","veVEN","FW","Valladolid","esLa Liga","29","1993","6.7","1","0","0","10","12","2","37","3","2","0","0","0","26","2","6","25.0",
"James Maddison","engENG","MF,FW","Leicester City","engPremier League","25","1996","27.6","10","0","0","31","79","6","123","13","26","1","0","0","101","4","10","28.6",
"Noni Madueke","engENG","FW","Chelsea","engPremier League","20","2002","7.1","0","0","0","4","15","2","19","4","8","0","0","0","30","2","5","28.6",
"Pablo Maffeo","esESP","DF","Mallorca","esLa Liga","25","1997","33.1","6","1","0","32","45","5","123","26","46","0","0","0","161","47","32","59.5",
"Gabriel Magalhães","brBRA","DF","Arsenal","engPremier League","24","1997","37.9","5","0","0","25","40","1","5","32","30","0","2","0","191","100","76","56.8",
"Lisandro Magallán","arARG","DF","Elche","esLa Liga","28","1993","10.0","0","1","0","15","5","0","1","13","11","0","0","0","53","17","19","47.2",
"Soungoutou Magassa","frFRA","MF","Monaco","frLigue 1","18","2003","0.9","0","0","0","2","1","0","0","1","1","0","0","0","6","2","1","66.7",
"Giulio Maggiore","itITA","MF","Salernitana","itSerie A","24","1998","9.9","2","0","0","20","14","0","3","8","8","0","1","0","75","9","14","39.1",
"Giangiacomo Magnani","itITA","DF","Hellas Verona","itSerie A","26","1995","17.0","7","1","0","22","8","0","4","21","22","0","0","1","93","33","21","61.1",
"Hugo Magnetti","frFRA","MF","Brest","frLigue 1","24","1998","18.8","2","0","0","17","26","0","20","25","27","0","0","0","127","7","18","28.0",
"Yohann Magnin","frFRA","MF","Clermont Foot","frLigue 1","25","1997","26.7","6","0","0","48","48","3","14","25","54","0","3","0","149","27","47","36.5",
"Harry Maguire","engENG","DF","Manchester Utd","engPremier League","29","1993","8.5","4","0","0","8","4","0","1","13","6","0","0","0","55","25","22","53.2",
"Jon Magunazelaia","esESP","MF,FW","Real Sociedad","esLa Liga","21","2001","0.7","0","0","0","1","1","0","2","0","0","0","0","0","4","0","2","0.0",
"Riyad Mahrez","dzALG","FW,MF","Manchester City","engPremier League","31","1991","21.3","2","0","0","16","42","7","96","9","14","0","0","0","82","9","14","39.1",
"Arne Maier","deGER","MF","Augsburg","deBundesliga","23","1999","21.8","3","0","0","12","18","2","64","15","22","0","1","0","118","12","17","41.4",
"Mike Maignan","frFRA","GK","Milan","itSerie A","27","1995","22.0","0","0","0","0","3","0","0","1","0","0","0","0","32","3","0","100.0",
"Linton Maina","deGER","FW,MF","Köln","deBundesliga","23","1999","24.9","1","0","0","17","21","18","87","5","12","0","0","0","104","1","26","3.7",
"Kobbie Mainoo","engENG","MF","Manchester Utd","engPremier League","17","2005","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Ainsley Maitland-Niles","engENG","DF,MF","Southampton","engPremier League","24","1997","15.6","3","0","0","13","8","0","20","22","24","1","1","0","90","15","11","57.7",
"Jordan Majchrzak","plPOL","FW","Roma","itSerie A","17","2004","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","20.0",
"Lovro Majer","hrCRO","MF,FW","Rennes","frLigue 1","24","1998","18.5","3","0","0","48","30","3","67","21","23","1","0","0","143","7","8","46.7",
"Jean-Victor Makengo","frFRA","MF","Udinese","itSerie A","24","1998","8.9","2","0","0","9","13","0","6","9","13","0","0","0","39","5","1","83.3",
"Jean-Victor Makengo","frFRA","MF","Lorient","frLigue 1","24","1998","11.8","2","1","1","18","27","0","1","10","8","0","0","0","79","4","4","50.0",
"Béni Makouana","cgCGO","FW,MF","Montpellier","frLigue 1","19","2002","2.2","1","0","0","3","1","0","6","0","0","1","0","0","10","3","7","30.0",
"Nemanja Maksimović","rsSRB","MF","Getafe","esLa Liga","27","1995","22.8","3","0","0","25","8","0","9","34","30","0","0","0","93","45","30","60.0",
"Tyrell Malacia","nlNED","DF","Manchester Utd","engPremier League","22","1999","15.5","6","0","0","39","13","3","15","25","33","0","0","0","90","8","4","66.7",
"Lorenzo Malagrida","itITA","MF,DF","Sampdoria","itSerie A","18","2003","1.2","2","0","0","4","1","0","2","0","0","0","0","0","6","2","1","66.7",
"Daniel Maldini","itITA","FW,MF","Spezia","itSerie A","20","2001","7.0","1","0","0","13","18","0","19","1","5","0","0","0","32","12","17","41.4",
"Youssef Maleh","maMAR","MF","Fiorentina","itSerie A","23","1998","3.3","2","0","0","8","3","0","7","1","1","0","0","0","20","3","4","42.9",
"Youssef Maleh","maMAR","MF","Lecce","itSerie A","23","1998","7.5","3","0","0","22","10","3","8","5","8","0","0","0","50","8","8","50.0",
"Donyell Malen","nlNED","FW","Dortmund","deBundesliga","23","1999","19.0","0","0","0","12","39","3","69","4","5","1","0","0","51","6","11","35.3",
"Ruslan Malinovskyi","uaUKR","MF,FW","Atalanta","itSerie A","29","1993","6.1","2","0","0","10","11","0","23","5","8","0","0","0","57","5","7","41.7",
"Ruslan Malinovskyi","uaUKR","MF,FW","Marseille","frLigue 1","29","1993","13.6","4","0","0","29","18","1","38","3","11","0","0","0","73","15","24","38.5",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","31","1991","24.0","6","1","1","44","23","6","67","24","29","0","1","0","124","52","46","53.1",
"Mickael Malsa","mqMTQ","MF","Valladolid","esLa Liga","26","1995","0.8","0","0","0","2","0","0","0","2","2","0","0","0","5","1","1","50.0",
"Giorgi Mamardashvili","geGEO","GK","Valencia","esLa Liga","21","2000","38.0","3","0","0","1","3","0","0","1","0","0","1","0","61","8","1","88.9",
"Hianga Mananga Mbock","frFRA","MF","Brest","frLigue 1","22","1999","0.2","0","0","0","1","0","0","1","0","0","0","0","0","2","1","1","50.0",
"Gianluca Mancini","itITA","DF","Roma","itSerie A","26","1996","31.8","7","0","0","39","25","2","28","46","19","0","1","0","112","58","26","69.0",
"Steve Mandanda","frFRA","GK","Rennes","frLigue 1","37","1985","33.5","1","0","0","2","3","0","0","0","0","0","2","0","55","6","1","85.7",
"Reinildo Mandava","mzMOZ","DF","Atlético Madrid","esLa Liga","28","1994","20.6","4","0","0","32","30","0","16","30","43","0","0","0","129","29","20","59.2",
"Aïssa Mandi","dzALG","DF","Villarreal","esLa Liga","30","1991","16.2","1","0","0","16","10","4","2","21","10","0","0","0","62","20","19","51.3",
"Rolando Mandragora","itITA","MF","Fiorentina","itSerie A","25","1997","21.7","8","0","0","31","18","1","74","16","24","0","0","0","121","35","23","60.3",
"Sadio Mané","snSEN","FW,MF","Bayern Munich","deBundesliga","30","1992","15.8","2","0","0","16","24","21","22","0","5","1","0","0","42","22","18","55.0",
"Orel Mangala","beBEL","MF","Nott'ham Forest","engPremier League","24","1998","17.2","3","0","0","22","23","0","6","23","20","0","0","0","88","11","9","55.0",
"Thomas Mangani","frFRA","MF","Ajaccio","frLigue 1","35","1987","14.8","4","1","0","24","13","0","79","24","17","0","0","0","94","20","24","45.5",
"Vito Mannone","itITA","GK","Lorient","frLigue 1","34","1988","17.9","1","0","0","0","1","0","0","0","0","0","0","0","16","3","0","100.0",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","28","1994","0.4","0","0","0","0","0","0","1","1","2","0","0","0","6","0","0","",
"Myziane Maolida","kmCOM","MF,FW","Reims","frLigue 1","23","1999","2.6","0","0","0","5","1","1","4","2","3","0","0","0","17","1","1","50.0",
"Myziane Maolida","kmCOM","FW,MF","Hertha BSC","deBundesliga","23","1999","1.1","0","0","0","1","0","0","1","0","1","0","0","0","3","0","1","0.0",
"Faitout Maouassa","frFRA","FW,DF","Montpellier","frLigue 1","24","1998","21.4","0","0","0","32","31","2","81","20","32","0","0","0","83","13","12","52.0",
"Sekou Mara","frFRA","FW,MF","Southampton","engPremier League","20","2002","6.2","1","0","0","20","6","3","1","1","10","0","0","0","25","25","40","38.5",
"Marcão","brBRA","DF","Sevilla","esLa Liga","26","1996","4.2","2","0","0","5","6","0","0","6","2","0","0","0","16","8","4","66.7",
"Solly March","engENG","FW,DF","Brighton","engPremier League","28","1994","30.2","2","0","0","46","39","12","155","24","31","0","0","0","125","29","38","43.3",
"Agustín Marchesín","arARG","GK","Celta Vigo","esLa Liga","34","1988","19.0","2","0","0","0","4","0","0","0","0","0","0","0","22","3","0","100.0",
"Federico Marchetti","itITA","GK","Spezia","itSerie A","39","1983","0.7","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Vincent Marchetti","frFRA","MF","Ajaccio","frLigue 1","25","1997","27.2","7","0","0","29","36","1","6","19","26","1","0","0","168","5","13","27.8",
"Riccardo Marchizza","itITA","DF","Sassuolo","itSerie A","24","1998","3.1","1","0","0","7","0","1","18","2","2","0","0","0","7","5","2","71.4",
"Gian Marco Ferrari","itITA","DF","Sassuolo","itSerie A","30","1992","24.7","5","0","0","24","31","0","6","23","16","0","2","0","110","47","24","66.2",
"Emiliano Marcondes","dkDEN","MF","Bournemouth","engPremier League","27","1995","0.1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","",
"Óscar de Marcos","esESP","DF","Athletic Club","esLa Liga","33","1989","31.3","7","0","0","43","16","2","130","29","33","0","0","1","198","25","23","52.1",
"Alberto Marí","esESP","FW,MF","Valencia","esLa Liga","21","2001","1.0","1","0","0","3","2","2","0","0","0","0","0","0","4","2","3","40.0",
"José Mari","esESP","MF","Cádiz","esLa Liga","34","1987","4.4","4","0","0","6","7","0","1","5","7","0","0","0","38","5","7","41.7",
"Pablo Marí","esESP","DF","Monza","itSerie A","28","1993","27.6","4","0","0","31","9","1","1","31","19","0","0","0","131","59","27","68.6",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","27","1995","26.9","9","0","0","19","8","0","0","24","25","0","1","0","141","49","24","67.1",
"Mariano","doDOM","FW","Real Madrid","esLa Liga","28","1993","1.7","2","0","0","3","0","1","0","0","0","0","0","0","4","5","3","62.5",
"Pablo Marín","esESP","MF,FW","Real Sociedad","esLa Liga","19","2003","4.0","1","0","0","12","2","0","3","4","5","0","0","0","20","4","7","36.4",
"Răzvan Marin","roROU","MF","Empoli","itSerie A","26","1996","28.2","7","0","0","31","21","1","140","14","22","0","1","0","148","16","17","48.5",
"Diego Mariño","esESP","GK","Almería","esLa Liga","32","1990","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Guillermo Maripán","clCHI","DF","Monaco","frLigue 1","28","1994","24.0","6","1","1","26","7","0","1","38","26","0","3","1","131","48","40","54.5",
"Marlon","brBRA","DF","Monza","itSerie A","26","1995","17.7","7","1","0","23","5","1","5","18","21","0","0","1","71","40","21","65.6",
"Omar Marmoush","egEGY","FW","Wolfsburg","deBundesliga","23","1999","16.4","2","0","0","29","32","13","25","7","10","0","0","0","74","43","45","48.9",
"Marquinhos","brBRA","MF","Arsenal","engPremier League","19","2003","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","28","1994","30.2","4","0","0","14","10","0","1","23","25","0","0","1","155","35","27","56.5",
"Luca Marrone","itITA","DF","Monza","itSerie A","32","1990","1.5","0","0","0","1","2","0","0","0","0","0","0","0","8","4","5","44.4",
"Eric Martel","deGER","MF","Köln","deBundesliga","20","2002","22.4","6","0","0","40","27","0","20","33","41","0","0","0","154","57","51","52.8",
"Roger Martí","esESP","FW","Elche","esLa Liga","31","1991","7.3","2","0","0","16","11","4","5","1","2","0","0","0","27","6","12","33.3",
"Roger Martí","esESP","FW","Cádiz","esLa Liga","31","1991","7.1","1","0","0","26","15","8","0","2","4","0","0","0","22","10","23","30.3",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","26","1995","10.9","0","0","0","8","14","7","4","1","3","1","0","0","20","10","17","37.0",
"Aarón Martín","esESP","DF","Mainz 05","deBundesliga","25","1997","20.5","3","0","0","28","12","2","145","15","27","0","0","0","104","1","13","7.1",
"Ander Martin","esESP","MF,FW","Real Sociedad","esLa Liga","21","2000","0.5","0","0","0","2","0","0","4","0","2","0","0","0","5","1","3","25.0",
"Andrés Martín","esESP","FW,MF","Rayo Vallecano","esLa Liga","23","1999","2.3","1","0","0","5","3","0","11","1","2","0","0","0","16","5","2","71.4",
"Carlos Martín","esESP","FW,MF","Atlético Madrid","esLa Liga","20","2002","0.3","1","0","0","2","0","1","2","1","2","0","0","0","3","0","0","",
"Iván Martín","esESP","MF","Girona","esLa Liga","23","1999","17.6","2","0","0","18","13","3","18","9","7","1","0","0","81","12","16","42.9",
"Jonas Martin","frFRA","MF","Lille","frLigue 1","32","1990","3.1","2","0","0","9","5","0","3","7","7","0","0","0","24","8","3","72.7",
"Gabriel Martinelli","brBRA","FW","Arsenal","engPremier League","21","2001","31.0","3","0","0","39","37","8","113","9","18","0","0","0","103","14","63","18.2",
"Arnau Martinez","esESP","DF","Girona","esLa Liga","19","2003","30.4","11","0","0","36","66","6","60","25","45","0","1","0","171","32","25","56.1",
"Emiliano Martínez","arARG","GK","Aston Villa","engPremier League","29","1992","34.9","7","0","0","1","6","0","0","1","0","0","1","1","41","13","0","100.0",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","31","1991","14.9","1","0","0","13","10","3","5","18","8","0","0","0","92","26","19","57.8",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","24","1997","28.6","3","0","0","46","63","13","14","13","14","1","0","0","95","40","42","48.8",
"Lisandro Martínez","arARG","DF","Manchester Utd","engPremier League","24","1998","23.5","6","0","0","21","10","0","0","33","28","0","0","0","164","32","31","50.8",
"Lucas Martínez Quarta","arARG","DF","Fiorentina","itSerie A","26","1996","24.1","6","0","0","21","25","1","4","48","48","0","0","0","167","76","36","67.9",
"Roger Martínez","esESP","DF","Espanyol","esLa Liga","18","2004","0.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Gelson Martins","ptPOR","MF,FW","Monaco","frLigue 1","27","1995","3.8","0","0","0","6","4","2","5","3","8","0","0","0","25","2","7","22.2",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","29","1992","30.7","8","1","0","22","14","1","17","38","30","0","0","0","175","29","25","53.7",
"Omar Mascarell","gqEQG","MF,DF","Elche","esLa Liga","29","1993","27.2","6","0","0","21","17","0","22","45","26","0","0","0","157","27","21","56.3",
"Adam Masina","maMAR","DF","Udinese","itSerie A","28","1994","8.8","2","0","0","11","1","0","10","10","7","0","1","0","44","26","11","70.3",
"Jordi Masip","esESP","GK","Valladolid","esLa Liga","33","1989","27.9","4","0","0","0","5","0","0","1","0","0","0","0","31","6","2","75.0",
"Erhan Mašović","rsSRB","DF,MF","Bochum","deBundesliga","23","1998","24.2","3","0","0","24","5","0","2","27","31","0","1","1","146","46","54","46.0",
"Han-Noah Massengo","frFRA","MF","Auxerre","frLigue 1","21","2001","12.4","3","0","0","16","23","1","2","14","15","1","0","0","59","6","16","27.3",
"Yanis Massolin","frFRA","MF","Clermont Foot","frLigue 1","19","2002","0.7","0","0","0","0","1","0","0","2","1","0","0","0","11","2","2","50.0",
"Jaime Mata","esESP","FW,MF","Getafe","esLa Liga","33","1988","4.9","5","0","0","17","7","4","9","3","10","0","0","0","27","10","15","40.0",
"Pape Matar Sarr","snSEN","MF,FW","Tottenham","engPremier League","19","2002","2.4","1","0","0","4","3","0","0","6","6","0","1","0","22","3","5","37.5",
"Eliot Matazo","beBEL","MF","Monaco","frLigue 1","20","2002","13.1","2","0","0","18","12","0","2","15","12","0","1","0","86","10","18","35.7",
"Jean-Philippe Mateta","frFRA","FW","Crystal Palace","engPremier League","25","1997","8.6","3","0","0","16","8","8","3","3","1","0","0","0","23","26","44","37.1",
"Nemanja Matić","rsSRB","MF","Roma","itSerie A","33","1988","20.6","5","0","0","19","17","1","12","25","27","0","0","0","171","19","14","57.6",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","30","1991","12.1","3","0","0","10","5","1","1","21","8","0","0","1","78","25","23","52.1",
"Henning Matriciani","deGER","DF","Schalke 04","deBundesliga","22","2000","20.7","1","0","0","19","11","0","20","23","23","0","0","0","120","32","24","57.1",
"Chrislain Matsima","frFRA","DF,MF","Lorient","frLigue 1","20","2002","2.5","0","0","0","0","1","0","0","2","0","0","0","0","9","3","6","33.3",
"Chrislain Matsima","frFRA","DF","Monaco","frLigue 1","20","2002","5.0","0","0","0","4","2","0","2","9","6","0","0","0","32","17","3","85.0",
"Jean Mattéo Bahoya","frFRA","FW,MF","Angers","frLigue 1","17","2005","3.0","0","0","0","4","7","0","2","0","3","0","0","0","14","2","5","28.6",
"Azor Matusiwa","nlNED","MF","Reims","frLigue 1","24","1998","27.6","4","0","0","43","33","0","4","46","41","0","0","0","235","32","35","47.8",
"Neal Maupay","frFRA","FW","Everton","engPremier League","25","1996","12.4","4","0","0","14","21","1","3","5","5","0","0","0","26","15","48","23.8",
"Aïman Maurer","maMAR","MF","Clermont Foot","frLigue 1","17","2004","5.6","0","0","0","5","15","2","19","3","1","0","0","0","21","3","7","30.0",
"Stephy Mavididi","engENG","FW","Montpellier","frLigue 1","24","1998","14.3","1","1","0","20","18","3","10","4","19","0","0","0","59","10","22","31.3",
"Konstantinos Mavropanos","grGRE","DF","Stuttgart","deBundesliga","24","1997","25.4","9","1","1","24","23","1","6","63","27","0","0","0","183","81","34","70.4",
"Christian Mawissa","frFRA","DF","Toulouse","frLigue 1","17","2005","1.1","1","0","0","2","2","0","1","3","0","0","1","0","3","1","1","50.0",
"Philipp Max","deGER","DF","Eint Frankfurt","deBundesliga","28","1993","7.7","1","0","0","6","2","1","60","3","9","0","0","0","31","5","6","45.5",
"Eric Maxim Choupo-Moting","cmCMR","FW","Bayern Munich","deBundesliga","33","1989","12.4","0","0","0","4","7","11","3","0","7","0","0","0","28","18","21","46.2",
"Luís Maximiano","ptPOR","GK","Lazio","itSerie A","23","1999","0.1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Fernand Mayembo","cgCGO","DF","Ajaccio","frLigue 1","26","1996","7.9","1","0","0","9","15","0","0","11","5","1","0","0","50","15","5","75.0",
"Borja Mayoral","esESP","FW","Getafe","esLa Liga","25","1997","30.7","4","0","0","16","38","11","37","3","4","1","0","0","105","36","84","30.0",
"Ibrahim Maza","dzALG","MF,FW","Hertha BSC","deBundesliga","16","2005","0.8","0","0","0","1","2","0","0","0","1","0","0","0","2","0","2","0.0",
"Derek Mazou-Sacko","frFRA","MF","Troyes","frLigue 1","17","2004","0.2","0","0","0","2","0","0","0","1","0","0","0","0","1","1","0","100.0",
"Noussair Mazraoui","maMAR","DF","Bayern Munich","deBundesliga","24","1997","11.9","0","0","0","16","11","3","22","10","21","0","1","0","46","17","16","51.5",
"Pasquale Mazzocchi","itITA","DF","Salernitana","itSerie A","27","1995","21.8","2","0","0","27","17","5","90","10","18","1","0","0","129","12","14","46.2",
"Kevin Mbabu","chSUI","DF,FW","Fulham","engPremier League","27","1995","1.6","1","0","0","4","0","0","7","3","2","0","0","0","6","2","6","25.0",
"Noah Mbamba","beBEL","MF","Leverkusen","deBundesliga","17","2005","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Kylian Mbappé","frFRA","FW","Paris S-G","frLigue 1","23","1998","31.3","6","0","0","19","40","33","47","5","4","1","0","0","54","8","5","61.5",
"Mamadou Mbaye","snSEN","DF","Cádiz","esLa Liga","24","1998","8.4","2","0","0","6","2","4","0","7","7","0","1","0","31","26","20","56.5",
"Chancel Mbemba","cdCOD","DF","Marseille","frLigue 1","27","1994","31.7","2","0","0","19","19","0","40","42","26","1","0","0","165","72","35","67.3",
"Bryan Mbeumo","cmCMR","FW","Brentford","engPremier League","22","1999","32.3","5","0","0","27","23","6","156","13","18","0","0","0","135","35","63","35.7",
"Jason Mbock","frFRA","MF,FW","Angers","frLigue 1","22","1999","0.3","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","",
"Jean-Manuel Mbom","deGER","MF","Werder Bremen","deBundesliga","22","2000","0.1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","2","0.0",
"Nathanael Mbuku","cdCOD","FW,MF","Reims","frLigue 1","20","2002","0.7","0","0","0","0","7","0","2","0","1","0","0","0","7","0","2","0.0",
"Nathanael Mbuku","cdCOD","MF,FW","Augsburg","deBundesliga","20","2002","0.4","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","",
"James McArthur","sctSCO","MF","Crystal Palace","engPremier League","34","1987","0.6","0","0","0","0","1","0","0","1","1","0","0","0","5","0","0","",
"Alex McCarthy","engENG","GK","Southampton","engPremier League","32","1989","6.0","0","0","0","0","1","0","0","1","0","0","0","0","7","1","0","100.0",
"John McGinn","sctSCO","MF,FW","Aston Villa","engPremier League","27","1994","29.9","7","0","0","41","66","0","50","24","36","2","0","0","176","22","21","51.2",
"Scott McKenna","sctSCO","DF","Nott'ham Forest","engPremier League","25","1996","17.5","4","0","0","8","4","0","2","12","7","0","1","0","68","36","23","61.0",
"Weston McKennie","usUSA","MF","Leeds United","engPremier League","23","1998","16.0","7","0","0","21","5","1","9","22","13","0","0","0","95","25","23","52.1",
"Weston McKennie","usUSA","MF,DF","Juventus","itSerie A","23","1998","11.7","0","0","0","13","7","3","15","11","5","0","0","0","43","12","16","42.9",
"Dwight McNeil","engENG","FW,MF","Everton","engPremier League","22","1999","27.8","5","0","0","22","21","1","194","31","41","1","0","0","175","14","18","43.8",
"Scott McTominay","sctSCO","MF","Manchester Utd","engPremier League","25","1996","12.9","8","0","0","28","16","0","4","14","19","0","1","0","78","34","23","59.6",
"Gary Medel","clCHI","MF,DF","Bologna","itSerie A","34","1987","16.4","5","0","0","19","16","0","4","28","15","0","0","0","141","15","15","50.0",
"Facundo Medina","arARG","DF","Lens","frLigue 1","23","1999","30.9","7","0","0","34","18","0","22","26","20","0","0","0","212","37","43","46.3",
"Fernando Medrano","esESP","DF","Celta Vigo","esLa Liga","22","2000","0.1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","",
"Ben Mee","engENG","DF","Brentford","engPremier League","32","1989","36.3","2","0","0","14","15","1","7","48","24","0","0","0","199","131","98","57.2",
"Bamo Meïté","ciCIV","DF","Lorient","frLigue 1","20","2001","16.7","5","0","0","16","12","1","0","16","8","0","0","0","76","30","35","46.2",
"Soualiho Meïté","frFRA","MF","Cremonese","itSerie A","28","1994","26.3","5","0","0","27","47","0","9","27","31","0","0","0","174","28","17","62.2",
"Farid El Melali","dzALG","DF,FW","Angers","frLigue 1","25","1997","9.0","1","0","0","13","15","2","16","8","12","0","0","0","53","2","9","18.2",
"Gonzalo Melero","esESP","MF","Almería","esLa Liga","28","1994","20.6","5","0","0","24","30","3","2","7","16","0","0","0","96","14","17","45.2",
"Birger Meling","noNOR","DF","Rennes","frLigue 1","27","1994","13.4","3","1","0","20","16","2","18","23","15","0","0","0","71","12","16","42.9",
"Memphis","nlNED","FW","Barcelona","esLa Liga","28","1994","1.3","0","0","0","2","2","1","4","0","1","0","0","0","7","1","2","33.3",
"Memphis","nlNED","FW","Atlético Madrid","esLa Liga","28","1994","3.0","1","0","0","2","6","0","5","0","0","0","0","0","3","1","5","16.7",
"Houboulang Mendes","gwGNB","DF","Almería","esLa Liga","24","1998","9.8","2","0","0","13","4","0","31","7","11","0","1","0","37","1","1","50.0",
"Nuno Mendes","ptPOR","DF","Paris S-G","frLigue 1","20","2002","17.2","2","0","0","25","34","5","30","17","30","0","0","0","98","10","6","62.5",
"Pedro Mendes","ptPOR","DF","Montpellier","frLigue 1","31","1990","0.1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","50.0",
"Thiago Mendes","brBRA","MF,DF","Lyon","frLigue 1","30","1992","22.9","3","0","0","24","24","0","6","47","27","0","1","0","145","34","20","63.0",
"Brais Méndez","esESP","MF","Real Sociedad","esLa Liga","25","1997","26.7","6","0","0","60","54","2","125","12","34","0","0","0","127","25","29","46.3",
"Diego Méndez","esESP","MF","Rayo Vallecano","esLa Liga","18","2003","0.0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","100.0",
"Antoine Mendy","snSEN","DF","Nice","frLigue 1","18","2004","5.8","0","0","0","9","3","2","13","2","13","0","0","0","37","7","11","38.9",
"Arial Mendy","snSEN","DF","Clermont Foot","frLigue 1","27","1994","2.5","0","0","0","1","7","1","10","4","2","0","1","0","14","5","4","55.6",
"Batista Mendy","frFRA","MF,DF","Angers","frLigue 1","22","2000","31.8","8","1","1","67","42","1","9","21","30","0","1","0","193","27","13","67.5",
"Edouard Mendy","snSEN","GK","Chelsea","engPremier League","30","1992","9.5","1","0","0","0","2","0","0","0","0","0","0","0","15","3","0","100.0",
"Ferland Mendy","frFRA","DF","Real Madrid","esLa Liga","27","1995","15.0","2","0","0","4","18","0","7","14","12","0","0","0","77","7","8","46.7",
"Nampalys Mendy","snSEN","MF","Leicester City","engPremier League","30","1992","8.4","1","0","0","9","10","0","1","13","9","0","0","0","46","4","6","40.0",
"Gideon Mensah","ghGHA","DF","Auxerre","frLigue 1","24","1998","25.1","5","0","0","29","18","1","67","38","44","0","1","0","246","21","20","51.2",
"Chris Mepham","wlsWAL","DF","Bournemouth","engPremier League","24","1997","24.4","7","0","0","16","7","0","0","30","22","0","0","2","85","53","31","63.1",
