Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Senad Lulić","baBIH","DF","Lazio","itSerie A","34","1986","8.0","1","0","0","13","3","2","23","4","7","0","0","0","53","9","4","69.2",
"John Lundstram","engENG","MF","Sheffield Utd","engPremier League","26","1994","22.6","8","1","0","24","20","1","71","14","16","0","0","0","130","13","17","43.3",
"Sebastiano Luperto","itITA","DF","Crotone","itSerie A","23","1996","20.9","5","1","1","28","19","0","1","27","20","0","0","0","113","26","22","54.2",
"Andreas Luthe","deGER","GK","Union Berlin","deBundesliga","33","1987","30.8","1","0","0","1","3","0","0","0","1","0","1","0","65","11","0","100.0",
"Lyanco","brBRA","DF","Torino","itSerie A","23","1997","21.8","8","0","0","24","13","0","6","46","14","0","1","0","178","36","24","60.0",
"Charalampos Lykogiannis","grGRE","DF","Cagliari","itSerie A","26","1993","26.9","10","2","2","29","24","2","118","32","21","0","1","0","121","57","33","63.3",
"Yann M'Vila","frFRA","MF","Saint-Étienne","frLigue 1","30","1990","0.2","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","",
"Alexis Mac Allister","arARG","MF,FW","Brighton","engPremier League","21","1998","12.4","1","0","0","19","15","0","11","9","12","0","0","0","67","7","19","26.9",
"Darwin Machís","veVEN","FW,MF","Granada","esLa Liga","27","1993","22.5","1","0","0","32","45","11","108","22","17","0","0","0","132","12","42","22.2",
"Tim Maciejewski","deGER","FW","Union Berlin","deBundesliga","19","2001","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Luca Mack","deGER","MF","Stuttgart","deBundesliga","20","2000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.0",
"Yvann Macon","frFRA","DF","Saint-Étienne","frLigue 1","21","1998","6.0","2","0","0","11","7","0","12","9","20","0","0","0","47","10","11","47.6",
"James Maddison","engENG","MF","Leicester City","engPremier League","23","1996","23.3","4","0","0","19","57","5","106","9","16","2","0","0","98","2","11","15.4",
"Mikail Maden","noNOR","FW","Schalke 04","deBundesliga","18","2002","0.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Pablo Maffeo","esESP","DF","Huesca","esLa Liga","23","1997","21.8","4","0","0","12","43","2","102","35","17","0","2","0","113","40","23","63.5",
"Gabriel Magalhães","brBRA","DF","Arsenal","engPremier League","22","1997","22.2","4","1","1","23","26","0","2","26","15","0","1","0","118","57","40","58.8",
"Lisandro Magallán","arARG","DF","Crotone","itSerie A","26","1993","24.2","10","0","0","65","13","0","1","44","31","0","1","0","141","43","26","62.3",
"Christian Maggio","itITA","DF","Benevento","itSerie A","38","1982","3.3","2","0","0","6","7","0","3","2","4","0","0","0","12","3","8","27.3",
"Giulio Maggiore","itITA","MF","Spezia","itSerie A","22","1998","24.6","3","0","0","58","41","4","19","19","36","0","0","0","132","31","33","48.4",
"Francesco Magnanelli","itITA","MF","Sassuolo","itSerie A","35","1984","4.9","2","0","0","5","6","0","0","13","5","0","0","0","50","3","13","18.8",
"Giangiacomo Magnani","itITA","DF","Hellas Verona","itSerie A","24","1995","16.8","8","0","0","44","29","0","2","44","15","0","0","1","82","76","40","65.5",
"Hugo Magnetti","frFRA","MF","Brest","frLigue 1","22","1998","6.7","4","0","0","12","9","0","5","14","12","0","0","0","46","3","6","33.3",
"Harry Maguire","engENG","DF","Manchester Utd","engPremier League","27","1993","33.9","11","0","0","40","31","1","3","60","17","0","0","0","199","135","43","75.8",
"Abdallahi Mahmoud","mrMTN","MF","Alavés","esLa Liga","20","2000","0.7","0","0","0","1","1","0","0","1","2","0","0","0","2","1","1","50.0",
"Hicham Mahou","frFRA","FW","Nice","frLigue 1","21","1999","0.4","1","0","0","3","0","0","3","1","1","0","0","0","2","0","0","",
"Riyad Mahrez","dzALG","FW","Manchester City","engPremier League","29","1991","21.7","0","0","0","13","30","7","81","8","5","0","0","0","80","15","14","51.7",
"Arne Maier","deGER","MF","Arminia","deBundesliga","21","1999","11.5","0","0","0","1","5","2","27","8","9","0","0","0","74","6","6","50.0",
"Arne Maier","deGER","MF","Hertha BSC","deBundesliga","21","1999","0.3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0.0",
"Habib Maïga","ciCIV","MF","Metz","frLigue 1","24","1996","29.9","9","0","0","64","36","2","22","49","52","1","0","0","230","39","31","55.7",
"Mike Maignan","frFRA","GK","Lille","frLigue 1","25","1995","38.0","1","0","0","1","8","0","0","0","0","0","0","0","62","10","1","90.9",
"Ainsley Maitland-Niles","engENG","MF,DF","Arsenal","engPremier League","22","1997","5.4","0","0","0","6","3","2","8","14","7","1","0","0","39","3","3","50.0",
"Ainsley Maitland-Niles","engENG","MF","West Brom","engPremier League","22","1997","13.7","2","0","0","10","14","0","12","17","10","1","0","0","77","5","19","20.8",
"Josh Maja","ngNGA","FW","Fulham","engPremier League","21","1998","9.0","0","0","0","8","7","2","0","4","4","0","0","0","28","12","26","31.6",
"Josh Maja","ngNGA","FW","Bordeaux","frLigue 1","21","1998","8.9","2","0","0","7","12","2","0","6","2","0","0","0","31","14","19","42.4",
"Radosław Majecki","plPOL","GK","Monaco","frLigue 1","20","1999","1.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Abdul Majeed Waris","ghGHA","FW,MF","Strasbourg","frLigue 1","28","1991","6.1","0","0","0","8","19","2","10","2","1","0","0","0","20","3","7","30.0",
"Marco Majouga","cfCTA","FW,MF","Nîmes","frLigue 1","19","2001","1.4","0","0","0","3","1","1","3","0","1","0","0","0","8","4","2","66.7",
"Jean-Victor Makengo","frFRA","MF","Udinese","itSerie A","22","1998","5.8","1","0","0","12","4","0","5","5","7","0","0","0","27","6","0","100.0",
"Nemanja Maksimović","rsSRB","MF","Getafe","esLa Liga","25","1995","30.3","5","0","0","26","9","0","23","57","28","0","1","0","133","50","67","42.7",
"Nikola Maksimović","rsSRB","DF","Napoli","itSerie A","28","1991","13.4","1","0","0","5","6","0","2","21","9","0","0","1","71","35","11","76.1",
"Filip Malbašić","rsSRB","FW,MF","Cádiz","esLa Liga","27","1992","9.6","2","0","0","17","15","7","20","4","7","0","0","0","23","12","48","20.0",
"Kévin Malcuit","maMAR","DF","Fiorentina","itSerie A","29","1991","2.3","0","0","0","4","1","0","10","3","3","0","0","0","7","2","1","66.7",
"Kévin Malcuit","maMAR","FW,MF","Napoli","itSerie A","29","1991","0.4","0","0","0","0","0","0","0","2","1","0","0","0","2","1","1","50.0",
"Daniel Maldini","itITA","FW,DF","Milan","itSerie A","18","2001","0.3","0","0","0","3","1","0","2","0","0","0","0","0","4","0","0","",
"Ruslan Malinovskyi","uaUKR","MF,FW","Atalanta","itSerie A","27","1993","20.8","3","0","0","46","53","1","122","2","8","0","0","0","121","29","31","48.3",
"Yunus Mallı","trTUR","MF","Wolfsburg","deBundesliga","28","1992","0.6","0","0","0","0","2","0","0","0","0","0","0","0","1","0","2","0.0",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","29","1991","28.9","8","0","0","56","28","6","89","37","40","1","2","0","141","64","52","55.2",
"Mickael Malsa","mqMTQ","MF","Levante","esLa Liga","24","1995","26.0","5","0","0","37","36","0","1","43","26","0","0","0","208","21","29","42.0",
"Dennis Man","roROU","FW,MF","Parma","itSerie A","21","1998","7.8","1","0","0","6","7","0","7","2","6","0","0","0","31","6","7","46.2",
"Hianga Mananga Mbock","frFRA","MF,FW","Brest","frLigue 1","20","1999","5.1","1","0","0","9","3","0","0","3","3","0","0","0","16","9","6","60.0",
"Vincent Manceau","frFRA","DF","Angers","frLigue 1","31","1989","25.7","4","0","0","17","15","0","62","35","27","0","1","0","132","13","11","54.2",
"Gianluca Mancini","itITA","DF","Roma","itSerie A","24","1996","31.7","10","0","0","67","26","1","14","72","29","0","1","0","181","55","33","62.5",
"Steve Mandanda","frFRA","GK","Marseille","frLigue 1","35","1985","37.0","1","0","0","0","5","0","0","2","0","0","0","0","44","6","0","100.0",
"Reinildo Mandava","mzMOZ","DF","Lille","frLigue 1","26","1994","24.2","2","1","0","38","35","2","82","45","43","0","0","0","156","52","17","75.4",
"Aïssa Mandi","dzALG","DF","Betis","esLa Liga","28","1991","26.6","6","2","1","20","13","2","1","38","17","0","2","0","129","41","25","62.1",
"Rolando Mandragora","itITA","MF","Udinese","itSerie A","23","1997","4.4","0","0","0","5","4","0","6","6","5","0","1","0","14","6","2","75.0",
"Rolando Mandragora","itITA","MF","Torino","itSerie A","23","1997","16.9","5","1","1","32","30","1","36","20","4","0","0","0","85","9","8","52.9",
"Mario Mandžukić","hrCRO","FW","Milan","itSerie A","34","1986","2.4","1","0","0","9","2","2","1","2","6","0","0","0","7","9","13","40.9",
"Sadio Mané","snSEN","FW","Liverpool","engPremier League","28","1992","31.2","3","0","0","53","78","31","60","15","30","1","0","0","117","35","63","35.7",
"Niccolò Manfredini","itITA","GK","Benevento","itSerie A","32","1988","1.0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.0",
"Eliaquim Mangala","frFRA","DF","Valencia","esLa Liga","29","1991","3.6","1","0","0","5","2","2","0","6","0","0","0","0","23","19","9","67.9",
"Orel Mangala","beBEL","MF","Stuttgart","deBundesliga","22","1998","23.4","4","0","0","33","29","0","10","26","15","0","0","0","166","10","11","47.6",
"Thomas Mangani","frFRA","MF","Angers","frLigue 1","33","1987","29.9","3","0","0","17","24","1","108","38","37","0","0","0","193","21","22","48.8",
"Vito Mannone","itITA","GK","Monaco","frLigue 1","32","1988","9.0","0","0","0","0","1","0","0","0","0","0","0","0","11","0","0","",
"Kostas Manolas","grGRE","DF","Napoli","itSerie A","29","1991","25.5","5","0","0","21","12","0","0","23","18","1","1","0","93","41","37","52.6",
"Javier Manquillo","esESP","DF","Newcastle Utd","engPremier League","26","1994","9.2","1","0","0","7","8","0","28","9","14","0","0","0","44","14","10","58.3",
"Juan Manuel Ramos","uyURU","DF","Spezia","itSerie A","23","1996","3.3","1","0","0","3","2","1","12","2","0","0","0","0","12","4","0","100.0",
"Myziane Maolida","kmCOM","FW,MF","Nice","frLigue 1","21","1999","12.0","2","0","0","18","9","2","29","6","8","0","0","0","39","3","19","13.6",
"Faitout Maouassa","frFRA","DF","Rennes","frLigue 1","22","1998","13.0","4","0","0","13","18","0","60","17","11","0","0","0","47","14","8","63.6",
"Sekou Mara","frFRA","FW,MF","Bordeaux","frLigue 1","18","2002","2.5","0","0","0","7","4","1","3","1","3","0","0","0","6","16","6","72.7",
"Fernando Marçal","brBRA","DF,MF","Wolves","engPremier League","31","1989","6.9","2","0","0","12","3","0","13","12","5","0","0","0","30","11","8","57.9",
"Fernando Marçal","brBRA","DF","Lyon","frLigue 1","31","1989","0.9","0","0","0","1","0","0","3","2","0","0","0","0","2","7","1","87.5",
"Marcelo","brBRA","DF,MF","Real Madrid","esLa Liga","32","1988","11.7","3","0","0","10","15","4","50","10","21","0","1","0","66","5","17","22.7",
"Marcelo","brBRA","DF","Lyon","frLigue 1","33","1987","32.3","7","2","1","38","9","1","5","49","28","0","1","0","186","111","44","71.6",
"Solly March","engENG","DF,MF","Brighton","engPremier League","26","1994","18.6","0","0","0","26","26","2","120","22","23","0","1","0","117","14","22","38.9",
"Federico Marchetti","itITA","GK","Genoa","itSerie A","37","1983","3.7","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1","0.0",
"Riccardo Marchizza","itITA","DF","Spezia","itSerie A","22","1998","17.3","4","0","0","17","14","3","71","11","11","0","1","0","82","22","18","55.0",
"Gian Marco Ferrari","itITA","DF","Sassuolo","itSerie A","28","1992","33.5","7","0","0","41","36","0","2","50","20","1","0","0","172","69","52","57.0",
"Iván Marcone","arARG","MF","Elche","esLa Liga","30","1990","29.4","10","1","1","29","19","0","4","36","40","0","2","0","195","21","16","56.8",
"Óscar de Marcos","esESP","DF,MF","Athletic Club","esLa Liga","31","1989","16.9","2","0","0","13","5","2","57","12","17","0","0","0","86","12","14","46.2",
"Dario Maresic","atAUT","DF","Reims","frLigue 1","20","1999","5.7","0","0","0","8","1","0","3","10","7","0","0","0","23","10","5","66.7",
"José Mari","esESP","MF","Cádiz","esLa Liga","32","1987","16.1","5","0","0","27","18","0","10","27","17","0","0","0","123","28","28","50.0",
"Pablo Marí","esESP","DF","Arsenal","engPremier League","26","1993","10.0","2","0","0","8","4","0","0","9","9","0","1","0","36","25","21","54.3",
"José María Giménez","uyURU","DF","Atlético Madrid","esLa Liga","25","1995","19.6","5","0","0","19","17","2","1","21","7","0","0","0","82","45","29","60.8",
"Mariano","doDOM","FW","Real Madrid","esLa Liga","26","1993","5.7","0","0","0","8","5","13","0","0","2","0","0","0","11","20","14","58.8",
"Jordan Marié","frFRA","MF","Dijon","frLigue 1","28","1991","15.9","2","0","0","12","7","0","15","23","17","0","0","0","96","12","9","57.1",
"Adrián Marín","esESP","DF,MF","Alavés","esLa Liga","23","1997","1.0","0","0","0","3","0","0","1","2","1","0","0","0","8","3","1","75.0",
"Adrián Marín","esESP","DF,MF","Granada","esLa Liga","23","1997","3.0","1","0","0","3","2","0","5","4","2","0","0","0","15","4","2","66.7",
"Răzvan Marin","roROU","MF","Cagliari","itSerie A","24","1996","32.9","6","0","0","49","23","2","161","29","33","0","0","0","186","10","18","35.7",
"Guillermo Maripán","clCHI","DF","Monaco","frLigue 1","26","1994","23.2","7","0","0","19","7","1","2","27","11","0","1","0","118","41","39","51.3",
"Marlon","brBRA","DF","Sassuolo","itSerie A","24","1995","19.4","6","1","1","26","8","0","0","27","13","0","2","0","112","38","30","55.9",
"Omar Marmoush","egEGY","FW","Wolfsburg","deBundesliga","21","1999","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Marquinhos","brBRA","DF","Paris S-G","frLigue 1","26","1994","23.6","2","0","0","14","5","1","1","27","21","0","0","0","149","49","28","63.6",
"Luca Marrone","itITA","DF","Crotone","itSerie A","30","1990","17.6","8","0","0","36","10","0","0","26","18","0","1","1","105","20","22","47.6",
"Roger Martí","esESP","FW","Levante","esLa Liga","29","1991","24.4","4","0","0","43","25","14","12","4","7","0","0","0","50","20","44","31.3",
"Anthony Martial","frFRA","FW","Manchester Utd","engPremier League","24","1995","16.4","0","1","0","15","27","15","9","1","1","4","0","0","33","16","24","40.0",
"Aarón Martín","esESP","DF","Celta Vigo","esLa Liga","23","1997","17.1","1","0","0","25","15","3","54","13","20","0","0","0","72","15","19","44.1",
"Aarón Martín","esESP","DF,FW","Mainz 05","deBundesliga","23","1997","2.9","0","0","0","4","0","0","21","2","2","0","0","0","10","1","1","50.0",
"Álex Martín","esESP","DF","Cádiz","esLa Liga","22","1998","1.1","0","0","0","1","0","0","3","0","0","0","0","0","3","2","1","66.7",
"Jonas Martin","frFRA","MF","Rennes","frLigue 1","30","1990","5.4","3","0","0","10","4","0","2","13","9","0","0","0","40","6","6","50.0",
"Gabriel Martinelli","brBRA","FW","Arsenal","engPremier League","19","2001","6.5","0","0","0","9","4","1","12","8","1","0","0","0","22","7","13","35.0",
"Emiliano Martínez","arARG","GK","Aston Villa","engPremier League","27","1992","38.0","1","0","0","1","8","0","0","2","3","0","0","0","28","11","2","84.6",
"Iñigo Martínez","esESP","DF","Athletic Club","esLa Liga","29","1991","28.0","9","1","0","30","35","4","10","28","15","0","0","0","159","69","46","60.0",
"Javi Martínez","esESP","MF,FW","Osasuna","esLa Liga","20","1999","5.1","1","0","0","5","7","0","7","5","4","0","0","0","37","5","5","50.0",
"Javi Martínez","esESP","DF,MF","Bayern Munich","deBundesliga","31","1988","5.2","0","0","0","2","7","0","2","13","5","0","0","0","34","19","11","63.3",
"Josep Martinez","esESP","GK","RB Leipzig","deBundesliga","22","1998","1.0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","50.0",
"Lautaro Martínez","arARG","FW","Inter","itSerie A","22","1997","28.5","5","0","0","64","61","11","12","27","12","3","0","0","97","25","48","34.2",
"Pablo Martinez","frFRA","DF","Nîmes","frLigue 1","31","1989","6.0","1","0","0","5","10","0","0","11","7","0","0","0","24","10","8","55.6",
"Lucas Martínez Quarta","arARG","DF","Fiorentina","itSerie A","24","1996","16.5","4","1","0","23","10","0","5","39","20","0","1","0","107","28","22","56.0",
"Gelson Martins","ptPOR","MF,FW","Monaco","frLigue 1","25","1995","17.2","3","0","0","23","36","5","28","13","26","2","0","0","87","9","25","26.5",
"Adam Marušić","meMNE","DF","Lazio","itSerie A","27","1992","33.0","3","0","0","19","16","4","64","40","22","0","1","1","185","28","27","50.9",
"Sylvain Marveaux","frFRA","MF,FW","Lorient","frLigue 1","34","1986","2.2","0","0","0","2","7","0","2","1","3","0","0","0","18","1","1","50.0",
"Marvin","esESP","DF,MF","Real Madrid","esLa Liga","20","2000","1.5","0","0","0","1","5","0","4","2","2","0","0","0","5","3","1","75.0",
"Omar Mascarell","gqEQG","MF","Schalke 04","deBundesliga","27","1993","19.6","6","0","0","26","9","0","16","37","24","0","0","0","123","27","26","50.9",
"Andrea Masiello","itITA","DF","Genoa","itSerie A","34","1986","28.5","6","0","0","15","12","1","8","52","22","0","1","0","156","40","34","54.1",
"Jordi Masip","esESP","GK","Valladolid","esLa Liga","31","1989","25.0","3","0","0","1","2","0","0","2","0","0","0","0","21","5","0","100.0",
"Roberto Massimo","deGER","DF,FW","Stuttgart","deBundesliga","19","2000","8.4","2","0","0","4","7","7","10","11","11","0","0","0","45","9","6","60.0",
"Giuseppe Mastinu","itITA","FW","Spezia","itSerie A","28","1991","0.4","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","",
"Arthur Masuaku","cdCOD","DF,MF","West Ham","engPremier League","26","1993","11.2","2","0","0","10","8","1","41","8","12","0","1","0","62","8","14","36.4",
"Jaime Mata","esESP","FW","Getafe","esLa Liga","31","1988","22.6","9","1","0","70","36","27","35","6","7","0","0","0","62","78","136","36.4",
"Juan Mata","esESP","FW,MF","Manchester Utd","engPremier League","32","1988","5.7","0","0","0","1","4","2","13","3","0","0","0","0","25","1","2","33.3",
"Pape Matar Sarr","snSEN","MF","Metz","frLigue 1","17","2002","17.7","5","0","0","25","25","1","5","27","29","0","0","0","133","24","14","63.2",
"Eliot Matazo","beBEL","MF","Monaco","frLigue 1","18","2002","3.5","0","1","0","5","3","0","0","1","5","0","0","0","11","1","6","14.3",
"Jean-Philippe Mateta","frFRA","FW","Crystal Palace","engPremier League","23","1997","2.5","0","0","0","3","1","5","1","0","1","0","0","0","5","13","13","50.0",
"Jean-Philippe Mateta","frFRA","FW","Mainz 05","deBundesliga","23","1997","11.1","2","0","0","8","8","13","4","4","3","1","0","0","25","26","32","44.8",
"Nemanja Matić","rsSRB","MF","Manchester Utd","engPremier League","31","1988","12.3","2","0","0","14","6","0","4","22","11","0","0","0","116","19","10","65.5",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","28","1991","7.7","2","0","0","11","4","0","0","7","9","0","0","0","43","23","11","67.6",
"Rabbi Matondo","wlsWAL","FW,MF","Schalke 04","deBundesliga","19","2000","2.4","0","0","0","2","1","1","0","1","2","0","0","0","10","1","2","33.3",
"Ryder Matos","brBRA","MF","Udinese","itSerie A","27","1993","0.1","0","0","0","0","2","0","2","0","0","0","0","0","0","0","1","0.0",
"Henning Matriciani","deGER","DF","Schalke 04","deBundesliga","20","2000","0.3","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","",
"Chrislain Matsima","frFRA","DF,FW","Monaco","frLigue 1","18","2002","3.9","2","0","0","2","1","0","1","4","4","0","0","0","20","8","7","53.3",
"Federico Mattiello","itITA","DF","Spezia","itSerie A","25","1995","0.4","0","0","0","0","1","0","2","0","0","0","0","0","4","1","3","25.0",
"Neal Maupay","frFRA","FW,MF","Brighton","engPremier League","23","1996","27.9","1","1","0","27","44","12","11","13","8","1","1","0","84","20","60","25.0",
"Tony Mauricio","frFRA","MF","Lens","frLigue 1","26","1994","5.6","3","0","0","19","10","0","42","3","12","0","0","0","37","2","5","28.6",
"Stephy Mavididi","engENG","FW,MF","Montpellier","frLigue 1","22","1998","22.6","3","0","0","31","33","3","30","14","5","1","0","0","86","12","43","21.8",
"Konstantinos Mavropanos","grGRE","DF","Stuttgart","deBundesliga","22","1997","16.3","5","0","0","23","17","1","5","59","29","0","1","0","129","46","18","71.9",
"Eric Maxim Choupo-Moting","cmCMR","FW,MF","Bayern Munich","deBundesliga","31","1989","9.1","2","0","0","5","9","9","2","2","2","0","0","0","29","14","16","46.7",
"Borja Mayoral","esESP","FW","Roma","itSerie A","23","1997","17.2","1","0","0","10","28","13","7","0","2","1","0","0","27","15","51","22.7",
"Borja Mayoral","esESP","FW","Real Madrid","esLa Liga","23","1997","0.3","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","",
"Youssef Maziz","frFRA","MF,FW","Metz","frLigue 1","22","1998","2.9","1","0","0","2","5","0","10","6","0","0","0","0","11","3","1","75.0",
"Antonio Mazzotta","itITA","DF","Crotone","itSerie A","30","1989","0.6","1","0","0","2","0","0","2","0","1","0","0","0","0","0","0","",
"Kevin Mbabu","chSUI","DF","Wolfsburg","deBundesliga","25","1995","18.2","7","0","0","43","20","0","68","22","33","0","0","0","114","34","23","59.6",
"Kylian Mbappé","frFRA","FW","Paris S-G","frLigue 1","21","1998","26.4","5","0","0","23","38","17","53","3","2","4","0","0","59","5","14","26.3",
"Ibrahima Mbaye","snSEN","DF","Bologna","itSerie A","25","1994","4.8","2","0","0","3","5","1","2","1","5","0","0","0","26","12","11","52.2",
"Jean-Manuel Mbom","deGER","MF,DF","Werder Bremen","deBundesliga","20","2000","12.9","7","0","0","32","18","2","20","13","13","0","1","0","53","31","18","63.3",
"Nathanael Mbuku","cdCOD","MF,FW","Reims","frLigue 1","18","2002","24.6","3","0","0","26","59","3","43","14","19","1","1","0","105","26","43","37.7",
"James McArthur","sctSCO","MF","Crystal Palace","engPremier League","32","1987","16.3","3","0","0","32","14","0","10","23","32","0","0","0","114","21","13","61.8",
"Oliver McBurnie","sctSCO","FW","Sheffield Utd","engPremier League","24","1996","14.7","2","0","0","24","26","4","4","6","7","1","0","0","32","139","120","53.7",
"Alex McCarthy","engENG","GK","Southampton","engPremier League","30","1989","30.0","2","0","0","0","2","0","0","0","0","0","0","0","37","4","1","80.0",
"James McCarthy","ieIRL","MF","Crystal Palace","engPremier League","29","1990","9.1","1","0","0","6","4","0","11","8","12","0","0","0","59","9","6","60.0",
"John McGinn","sctSCO","MF","Aston Villa","engPremier League","25","1994","37.0","12","0","0","43","77","1","52","43","37","1","0","0","234","21","48","30.4",
"David McGoldrick","ieIRL","FW,MF","Sheffield Utd","engPremier League","32","1987","26.6","7","0","0","45","33","17","21","2","21","0","0","0","78","88","115","43.3",
"Weston McKennie","usUSA","MF","Juventus","itSerie A","21","1998","18.9","5","0","0","44","7","4","9","28","19","0","0","0","100","29","28","50.9",
"Dwight McNeil","engENG","MF","Burnley","engPremier League","20","1999","34.1","1","0","0","11","40","2","242","32","24","0","0","0","216","18","26","40.9",
"Scott McTominay","sctSCO","MF","Manchester Utd","engPremier League","23","1996","23.7","3","0","0","47","42","1","12","29","24","0","0","0","154","48","30","61.5",
"Gary Medel","clCHI","DF,MF","Bologna","itSerie A","32","1987","5.7","1","0","0","5","10","0","0","7","9","0","0","0","43","7","6","53.8",
"Facundo Medina","arARG","DF","Lens","frLigue 1","21","1999","22.3","11","0","0","33","7","1","4","39","22","0","2","1","192","25","29","46.3",
"Nathan de Medina","beBEL","DF","Arminia","deBundesliga","22","1997","7.1","5","1","0","10","4","0","8","11","10","0","0","0","47","4","16","20.0",
"Ben Mee","engENG","DF","Burnley","engPremier League","30","1989","29.9","3","0","0","15","19","1","0","43","15","0","0","0","170","108","65","62.4",
"Joshua Mees","deGER","FW","Union Berlin","deBundesliga","24","1996","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.0",
"Admir Mehmedi","chSUI","MF,FW","Wolfsburg","deBundesliga","29","1991","9.1","0","0","0","19","15","10","20","5","9","0","0","0","45","5","19","20.8",
"Soualiho Meïté","frFRA","MF","Torino","itSerie A","26","1994","10.2","0","0","0","11","9","1","2","10","7","0","0","0","57","6","10","37.5",
"Soualiho Meïté","frFRA","MF","Milan","itSerie A","26","1994","6.5","2","0","0","13","14","2","1","8","10","0","0","0","62","12","8","60.0",
"Hannibal Mejbri","tnTUN","MF","Manchester Utd","engPremier League","17","2003","0.1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","",
"Farid El Melali","dzALG","FW,MF","Angers","frLigue 1","23","1997","4.6","1","0","0","8","15","1","8","6","5","1","0","0","30","2","8","20.0",
"Filippo Melegoni","itITA","MF,DF","Genoa","itSerie A","21","1999","4.3","1","0","0","3","5","0","14","5","6","0","0","0","14","2","2","50.0",
"Gonzalo Melero","esESP","MF,FW","Levante","esLa Liga","26","1994","20.6","4","0","0","25","33","1","3","18","15","0","0","0","119","40","51","44.0",
"Birger Meling","noNOR","DF","Nîmes","frLigue 1","25","1994","25.9","4","0","0","15","39","1","39","36","31","0","0","0","140","21","17","55.3",
"Arthur Melo","brBRA","MF","Juventus","itSerie A","23","1996","12.9","3","0","0","11","21","0","3","18","9","0","0","0","93","2","4","33.3",
"Memphis","nlNED","FW","Lyon","frLigue 1","26","1994","32.5","4","0","0","31","52","12","166","5","3","2","0","0","89","14","27","34.1",
"Houboulang Mendes","gwGNB","DF","Lorient","frLigue 1","22","1998","14.4","3","0","0","23","6","1","44","14","19","0","3","0","60","13","21","38.2",
"Pedro Mendes","ptPOR","DF","Montpellier","frLigue 1","29","1990","18.1","5","0","0","22","26","0","3","34","19","0","2","0","80","28","31","47.5",
"Thiago Mendes","brBRA","MF","Lyon","frLigue 1","28","1992","24.9","5","1","0","25","23","0","12","39","22","0","0","0","206","25","20","55.6",
"Brais Méndez","esESP","MF,FW","Celta Vigo","esLa Liga","23","1997","29.7","8","0","0","77","62","5","33","32","31","2","0","0","162","32","63","33.7",
"Édgar Méndez","esESP","MF,FW","Alavés","esLa Liga","30","1990","23.2","12","1","1","52","51","8","62","19","29","0","0","0","107","58","50","53.7",
"Eñaut Mendía","esESP","FW","Eibar","esLa Liga","21","1999","0.7","1","0","0","3","0","1","2","0","1","0","1","0","3","0","0","",
"Batista Mendy","frFRA","MF","Nantes","frLigue 1","20","2000","0.8","0","0","0","3","1","0","0","1","1","0","0","0","7","2","0","100.0",
"Benjamin Mendy","frFRA","DF","Manchester City","engPremier League","26","1994","10.6","2","0","0","14","0","1","30","5","9","0","1","0","42","8","12","40.0",
"Edouard Mendy","snSEN","GK","Chelsea","engPremier League","28","1992","30.5","2","0","0","1","3","0","0","1","0","0","1","0","44","4","2","66.7",
"Edouard Mendy","snSEN","GK","Rennes","frLigue 1","28","1992","1.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Ferland Mendy","frFRA","DF","Real Madrid","esLa Liga","25","1995","24.5","3","0","0","22","39","5","35","26","16","0","0","0","119","10","14","41.7",
"Nampalys Mendy","snSEN","MF","Leicester City","engPremier League","28","1992","16.2","5","0","0","21","29","0","1","14","17","0","0","0","120","8","14","36.4",
"Hamza Mendyl","maMAR","FW,DF","Schalke 04","deBundesliga","22","1997","1.1","1","0","0","2","0","0","1","0","2","0","0","0","3","1","4","20.0",
"Levent Mercan","deGER","FW","Schalke 04","deBundesliga","19","2000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Jorge Meré","esESP","DF","Köln","deBundesliga","23","1997","14.4","2","0","0","5","6","0","1","15","6","0","0","0","89","28","27","50.9",
