Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Andrea Masiello","itITA","DF","Genoa","itSerie A","35","1986","5.7","3","0","0","6","4","0","1","11","3","0","0","0","47","7","7","50.0",
"Adam Masina","maMAR","DF","Watford","engPremier League","27","1994","12.0","0","0","0","14","4","0","30","18","13","0","1","0","70","29","17","63.0",
"Erhan Mašović","rsSRB","DF","Bochum","deBundesliga","22","1998","17.2","7","0","0","16","7","0","0","34","20","0","0","1","97","24","23","51.1",
"Roberto Massimo","deGER","DF,FW","Stuttgart","deBundesliga","20","2000","9.7","0","0","0","8","4","4","17","3","5","0","0","0","44","4","9","30.8",
"Arthur Masuaku","cdCOD","DF,FW","West Ham","engPremier League","27","1993","7.2","1","0","0","8","4","0","23","9","23","0","0","0","50","16","6","72.7",
"Jaime Mata","esESP","FW","Getafe","esLa Liga","32","1988","7.5","7","0","0","25","17","9","10","1","5","0","0","0","21","25","54","31.6",
"Juan Mata","esESP","MF","Manchester Utd","engPremier League","33","1988","2.6","0","0","0","2","4","2","6","1","4","0","0","0","22","0","0","",
"Pape Matar Sarr","snSEN","MF","Metz","frLigue 1","18","2002","23.7","7","0","0","32","22","1","4","29","26","0","0","0","171","29","30","49.2",
"Eliot Matazo","beBEL","MF","Monaco","frLigue 1","19","2002","8.8","1","0","0","16","8","0","1","13","7","0","0","0","45","8","13","38.1",
"Aleš Matějů","czCZE","DF","Venezia","itSerie A","25","1996","8.1","3","0","0","13","8","1","21","9","12","0","0","0","33","11","3","78.6",
"Jean-Philippe Mateta","frFRA","FW","Crystal Palace","engPremier League","24","1997","12.7","2","0","0","16","7","13","6","4","4","0","0","0","30","39","43","47.6",
"Nemanja Matić","rsSRB","MF","Manchester Utd","engPremier League","32","1988","15.4","3","0","0","26","3","0","6","31","18","0","0","0","124","28","17","62.2",
"Joël Matip","cmCMR","DF","Liverpool","engPremier League","29","1991","31.0","2","0","0","13","11","0","1","44","34","0","0","0","185","108","50","68.4",
"Chrislain Matsima","frFRA","DF","Monaco","frLigue 1","19","2002","1.5","0","0","0","0","2","0","0","1","2","0","0","0","8","4","1","80.0",
"Azor Matusiwa","nlNED","MF","Reims","frLigue 1","23","1998","27.4","8","1","1","29","30","0","3","62","32","0","1","0","169","27","31","46.6",
"Neal Maupay","frFRA","FW","Brighton","engPremier League","24","1996","25.3","7","0","0","33","31","6","8","2","10","0","0","0","76","21","56","27.3",
"Stephy Mavididi","engENG","FW,MF","Montpellier","frLigue 1","23","1998","25.5","4","0","0","23","44","6","26","8","13","0","0","0","93","7","36","16.3",
"Konstantinos Mavropanos","grGRE","DF","Stuttgart","deBundesliga","23","1997","30.1","3","0","0","22","20","2","7","69","39","0","3","0","214","91","27","77.1",
"Eric Maxim Choupo-Moting","cmCMR","FW,MF","Bayern Munich","deBundesliga","32","1989","4.2","0","0","0","7","7","2","3","5","9","0","0","0","14","8","12","40.0",
"Luís Maximiano","ptPOR","GK","Granada","esLa Liga","22","1999","34.8","2","0","0","0","3","0","0","1","1","0","0","1","50","6","1","85.7",
"Borja Mayoral","esESP","FW,DF","Roma","itSerie A","24","1997","1.1","0","0","0","0","2","0","3","0","0","0","0","0","4","0","0","",
"Borja Mayoral","esESP","FW","Getafe","esLa Liga","24","1997","11.6","3","0","0","13","20","4","7","4","5","0","0","0","47","21","30","41.2",
"Derek Mazou-Sacko","frFRA","FW,DF","Troyes","frLigue 1","16","2004","0.0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0.0",
"Pasquale Mazzocchi","itITA","DF","Venezia","itSerie A","26","1995","13.8","3","0","0","22","6","0","46","21","8","0","0","0","74","11","10","52.4",
"Pasquale Mazzocchi","itITA","DF","Salernitana","itSerie A","26","1995","14.1","2","0","0","18","7","1","79","11","19","0","0","0","62","11","9","55.0",
"Kevin Mbabu","chSUI","DF","Wolfsburg","deBundesliga","26","1995","15.5","4","0","0","24","21","2","67","35","20","0","1","0","109","31","23","57.4",
"Kylian Mbappé","frFRA","FW","Paris S-G","frLigue 1","22","1998","33.6","10","0","0","28","53","39","68","5","8","4","0","0","63","4","10","28.6",
"Ibrahima Mbaye","snSEN","DF","Bologna","itSerie A","26","1994","1.2","0","0","0","3","1","1","1","1","1","0","1","0","3","3","4","42.9",
"Yannis Mbemba","gaGAB","DF,FW","Nantes","frLigue 1","20","2001","0.1","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","100.0",
"Amadou Mbengue","snSEN","DF,MF","Metz","frLigue 1","19","2002","6.8","4","0","0","12","1","0","0","10","10","0","0","0","43","5","7","41.7",
"Bryan Mbeumo","cmCMR","FW","Brentford","engPremier League","21","1999","32.3","4","0","0","20","38","13","75","11","16","0","0","0","130","29","103","22.0",
"Jason Mbock","frFRA","FW","Angers","frLigue 1","21","1999","0.2","1","0","0","0","2","1","1","0","0","0","0","0","1","0","2","0.0",
"Jordi Mboula","esESP","FW","Mallorca","esLa Liga","22","1999","4.8","2","0","0","6","9","5","12","3","2","0","1","0","20","10","9","52.6",
"Moustapha Mbow","snSEN","DF","Reims","frLigue 1","21","2000","1.0","0","0","0","0","0","0","0","1","6","0","0","0","4","1","0","100.0",
"Nathanael Mbuku","cdCOD","FW,MF","Reims","frLigue 1","19","2002","15.8","1","0","0","10","39","2","35","11","13","0","0","0","67","10","14","41.7",
"James McArthur","sctSCO","MF","Crystal Palace","engPremier League","33","1987","16.0","4","0","0","24","20","3","18","30","23","0","0","0","135","22","31","41.5",
"James Mcatee","engENG","MF,FW","Manchester City","engPremier League","18","2002","0.2","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","100.0",
"Kasey McAteer","ieIRL","FW","Leicester City","engPremier League","19","2001","0.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Liam McCarron","sctSCO","FW","Leeds United","engPremier League","20","2001","0.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Alex McCarthy","engENG","GK","Southampton","engPremier League","31","1989","17.0","1","0","0","0","1","0","0","0","0","0","0","0","9","6","0","100.0",
"John McGinn","sctSCO","MF","Aston Villa","engPremier League","26","1994","34.3","8","0","0","57","81","0","110","35","64","0","0","0","200","22","17","56.4",
"Weston McKennie","usUSA","MF","Juventus","itSerie A","22","1998","15.2","1","0","0","19","4","0","12","23","11","0","0","0","84","29","24","54.7",
"Stuart McKinstry","sctSCO","MF","Leeds United","engPremier League","18","2002","0.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Kenny McLean","sctSCO","MF","Norwich City","engPremier League","29","1992","30.1","3","0","0","16","38","3","37","34","22","0","1","0","149","68","72","48.6",
"Dwight McNeil","engENG","MF","Burnley","engPremier League","21","1999","34.5","1","0","0","16","36","1","199","35","49","0","0","0","223","13","16","44.8",
"Scott McTominay","sctSCO","MF","Manchester Utd","engPremier League","24","1996","26.5","9","0","0","55","33","1","13","31","33","0","1","0","171","67","34","66.3",
"Gary Medel","clCHI","DF","Bologna","itSerie A","33","1987","31.4","10","1","1","34","31","1","2","44","23","0","2","0","228","15","33","31.3",
"Facundo Medina","arARG","DF","Lens","frLigue 1","22","1999","28.8","11","0","0","36","11","0","5","37","42","0","2","0","224","37","34","52.1",
"Nathan de Medina","beBEL","DF","Arminia","deBundesliga","23","1997","8.6","2","0","0","14","9","0","5","10","10","0","0","0","43","8","14","36.4",
"Ben Mee","engENG","DF","Burnley","engPremier League","31","1989","20.4","3","0","0","9","7","2","4","24","12","0","0","1","132","68","41","62.4",
"Admir Mehmedi","chSUI","DF","Wolfsburg","deBundesliga","30","1991","0.0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",
"Hannibal Mejbri","tnTUN","FW","Manchester Utd","engPremier League","18","2003","0.8","2","0","0","3","0","1","0","0","1","0","0","0","1","0","1","0.0",
"Farid El Melali","dzALG","FW","Angers","frLigue 1","24","1997","0.2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","100.0",
"Filippo Melegoni","itITA","MF,FW","Genoa","itSerie A","22","1999","10.9","1","0","0","15","20","2","34","11","12","0","0","0","72","5","20","20.0",
"Óscar Melendo","esESP","MF,FW","Espanyol","esLa Liga","23","1997","11.0","0","0","0","9","37","0","4","1","5","0","0","0","56","6","15","28.6",
"Gonzalo Melero","esESP","MF","Levante","esLa Liga","27","1994","18.8","5","0","0","20","27","2","3","7","16","0","0","0","96","25","31","44.6",
"Birger Meling","noNOR","DF","Rennes","frLigue 1","26","1994","20.3","3","0","0","14","21","2","25","22","27","0","0","0","94","14","17","45.2",
"Arthur Melo","brBRA","MF","Juventus","itSerie A","24","1996","10.7","3","0","0","20","31","0","1","7","12","0","0","0","92","4","6","40.0",
"Memphis","nlNED","FW","Barcelona","esLa Liga","27","1994","20.6","3","0","0","23","44","13","125","3","4","3","0","0","52","10","15","40.0",
"Houboulang Mendes","gwGNB","DF","Lorient","frLigue 1","23","1998","35.8","5","1","1","40","18","4","65","41","28","1","0","1","178","27","36","42.9",
"Nuno Mendes","ptPOR","DF","Paris S-G","frLigue 1","19","2002","18.4","3","0","0","19","24","1","39","21","29","0","0","0","109","10","11","47.6",
"Pedro Mendes","ptPOR","DF","Montpellier","frLigue 1","30","1990","0.2","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","100.0",
"Thiago Mendes","brBRA","MF,DF","Lyon","frLigue 1","29","1992","20.7","3","1","0","23","16","0","11","34","22","0","1","0","151","26","20","56.5",
"Tomás Mendes","esESP","MF","Alavés","esLa Liga","16","2004","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0",
"Brais Méndez","esESP","MF","Celta Vigo","esLa Liga","24","1997","33.6","8","0","0","75","54","9","41","37","35","0","0","0","199","45","50","47.4",
"Édgar Méndez","esESP","FW,MF","Alavés","esLa Liga","31","1990","17.9","6","0","0","50","31","15","59","4","14","0","0","0","73","34","37","47.9",
"Arial Mendy","snSEN","DF,FW","Clermont Foot","frLigue 1","26","1994","8.8","1","0","0","6","11","0","39","7","4","0","0","0","47","5","9","35.7",
"Batista Mendy","frFRA","MF,DF","Angers","frLigue 1","21","2000","26.8","5","0","0","53","10","1","5","34","28","0","1","2","165","24","24","50.0",
"Benjamin Mendy","frFRA","DF","Manchester City","engPremier League","27","1994","0.9","0","0","0","2","0","0","9","0","2","0","0","0","5","0","3","0.0",
"Edouard Mendy","snSEN","GK","Chelsea","engPremier League","29","1992","34.0","3","0","0","1","3","0","0","0","0","0","1","0","42","11","1","91.7",
"Ferland Mendy","frFRA","DF","Real Madrid","esLa Liga","26","1995","19.3","4","0","0","15","24","3","28","18","14","1","1","0","98","11","13","45.8",
"Nampalys Mendy","snSEN","MF","Leicester City","engPremier League","29","1992","11.5","3","0","0","17","18","0","0","11","6","0","0","0","72","5","9","35.7",
"Gideon Mensah","ghGHA","DF","Bordeaux","frLigue 1","23","1998","13.4","1","1","0","16","4","2","54","16","24","0","2","0","105","16","9","64.0",
"Jorge Meré","esESP","DF","Köln","deBundesliga","24","1997","5.4","2","0","0","4","1","0","1","10","6","0","0","0","36","14","11","56.0",
"Alex Meret","itITA","GK","Napoli","itSerie A","24","1997","6.9","0","0","0","0","5","0","0","0","0","0","0","0","3","0","0","",
"Fran Mérida","esESP","MF","Espanyol","esLa Liga","31","1990","3.0","2","1","0","6","6","0","8","6","3","0","0","0","29","0","4","0.0",
"Mikel Merino","esESP","MF","Real Sociedad","esLa Liga","25","1996","32.1","8","0","0","60","67","4","23","21","38","2","1","0","287","109","83","56.8",
"Quentin Merlin","frFRA","DF,MF","Nantes","frLigue 1","19","2002","21.4","0","0","0","10","4","1","137","27","28","0","0","0","145","10","24","29.4",
"Martín Merquelanz","esESP","FW,MF","Rayo Vallecano","esLa Liga","26","1995","1.9","0","0","0","2","2","0","12","0","1","0","0","0","7","3","4","42.9",
"Yıldırım Mert Çetin","trTUR","MF","Hellas Verona","itSerie A","24","1997","0.5","0","0","0","0","1","0","1","0","0","0","0","0","6","2","2","50.0",
"Dries Mertens","beBEL","FW,MF","Napoli","itSerie A","34","1987","15.4","2","0","0","26","22","5","22","9","7","2","0","0","51","3","8","27.3",
"Illan Meslier","frFRA","GK","Leeds United","engPremier League","21","2000","37.6","2","0","0","0","8","0","0","0","1","0","0","0","25","13","2","86.7",
"Lionel Messi","arARG","FW,MF","Paris S-G","frLigue 1","34","1987","23.9","0","0","0","6","35","10","32","4","3","0","0","0","55","4","3","57.1",
"Junior Messias","brBRA","FW,MF","Milan","itSerie A","30","1991","15.9","2","0","0","21","24","3","52","17","18","0","1","0","88","28","33","45.9",
"Thomas Meunier","beBEL","DF","Dortmund","deBundesliga","29","1991","15.6","4","0","0","27","7","1","45","12","19","0","0","0","121","24","10","70.6",
"Mexer","mzMOZ","DF","Bordeaux","frLigue 1","32","1988","13.6","2","0","0","4","7","0","6","21","10","0","1","0","93","22","25","46.8",
"Marco Meyerhöfer","deGER","DF","Greuther Fürth","deBundesliga","25","1995","25.3","0","0","0","16","25","1","43","47","35","0","1","1","141","23","24","48.9",
"Matt Miazga","usUSA","DF","Alavés","esLa Liga","26","1995","9.3","2","0","0","6","2","0","0","11","7","0","0","0","35","32","8","80.0",
"Kingsley Michael","ngNGA","MF","Bologna","itSerie A","21","1999","0.8","0","0","0","0","1","0","0","1","1","0","0","0","5","0","3","0.0",
"Sven Michel","deGER","FW","Union Berlin","deBundesliga","31","1990","3.8","2","0","0","12","4","3","8","1","6","0","0","0","16","13","21","38.2",
"Edouard Michut","frFRA","MF","Paris S-G","frLigue 1","18","2003","0.8","0","1","0","2","4","0","0","1","0","0","0","0","5","0","1","0.0",
"Miguel","esESP","FW,MF","Alavés","esLa Liga","21","1999","9.2","2","0","0","19","20","5","6","1","3","1","0","0","32","14","41","25.5",
"Valentin Mihaila","roROU","MF,FW","Atalanta","itSerie A","21","2000","0.8","0","0","0","2","0","0","3","0","1","0","0","0","4","1","4","20.0",
"Mikael","brBRA","FW,MF","Salernitana","itSerie A","22","1999","1.0","0","0","0","3","2","0","0","0","1","0","0","0","4","6","7","46.2",
"Hilmir Mikaelsson","isISL","FW","Venezia","itSerie A","17","2004","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.3",
"Georges Mikautadze","geGEO","FW","Metz","frLigue 1","20","2000","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"William Mikelbrencis","frFRA","DF","Metz","frLigue 1","17","2004","6.8","0","0","0","13","2","0","23","5","5","0","0","0","42","1","7","12.5",
"Nikola Milenković","rsSRB","DF","Fiorentina","itSerie A","23","1997","32.5","10","1","1","48","21","0","2","39","32","0","1","0","172","98","32","75.4",
"Arkadiusz Milik","plPOL","FW","Marseille","frLigue 1","27","1994","15.7","1","0","0","19","8","8","5","3","2","0","0","0","22","21","27","43.8",
"Sergej Milinković-Savić","rsSRB","MF","Lazio","itSerie A","26","1995","34.4","6","1","1","56","45","4","45","34","44","0","0","0","200","100","69","59.2",
"Vanja Milinković-Savić","rsSRB","GK","Torino","itSerie A","24","1997","27.0","3","0","0","2","2","0","0","0","0","0","2","0","32","3","1","75.0",
"Éder Militão","brBRA","DF","Real Madrid","esLa Liga","23","1998","33.7","5","0","0","38","39","1","11","52","32","1","0","0","204","83","38","68.6",
"Luka Milivojević","rsSRB","MF","Crystal Palace","engPremier League","30","1991","8.6","1","0","0","15","10","0","43","11","9","0","1","1","58","13","6","68.4",
"Luis Milla","esESP","MF","Granada","esLa Liga","26","1994","30.8","4","0","0","26","64","1","132","25","29","0","0","0","217","30","30","50.0",
"Pere Milla","esESP","MF,FW","Elche","esLa Liga","28","1992","18.3","4","0","0","17","50","9","13","5","15","0","1","0","104","31","43","41.9",
"Enzo Millot","frFRA","MF","Stuttgart","deBundesliga","19","2002","0.6","0","0","0","2","1","0","3","1","0","0","0","0","4","4","1","80.0",
"James Milner","engENG","MF,DF","Liverpool","engPremier League","35","1986","9.5","2","0","0","17","14","0","43","17","16","0","0","0","72","13","10","56.5",
"Santi Mina","esESP","FW","Celta Vigo","esLa Liga","25","1995","26.3","4","0","0","53","39","10","12","6","17","2","0","0","105","126","154","45.0",
"Yerry Mina","coCOL","DF","Everton","engPremier League","26","1994","9.4","3","0","0","5","9","1","3","11","10","0","0","0","45","30","16","65.2",
"Takumi Minamino","jpJPN","FW,MF","Liverpool","engPremier League","26","1995","2.1","1","0","0","4","4","0","0","1","2","0","0","0","13","1","5","16.7",
"Tyrone Mings","engENG","DF","Aston Villa","engPremier League","28","1993","35.4","11","0","0","27","24","1","4","46","12","0","1","0","191","81","47","63.3",
"Óscar Mingueza","esESP","DF","Barcelona","esLa Liga","22","1999","9.9","2","0","0","12","4","1","32","9","11","0","0","0","45","9","6","60.0",
"Rafa Mir","esESP","FW","Sevilla","esLa Liga","24","1997","20.1","6","0","0","32","18","23","9","0","3","0","0","0","49","58","52","52.7",
"Jorge Miramón","esESP","DF","Levante","esLa Liga","32","1989","22.0","5","0","0","31","23","0","49","35","19","0","0","0","147","18","23","43.9",
"Aleksei Miranchuk","ruRUS","MF,FW","Atalanta","itSerie A","25","1995","8.6","0","0","0","14","19","3","17","1","7","0","0","0","36","9","14","39.1",
"Juan Miranda","esESP","DF","Betis","esLa Liga","21","2000","8.7","3","0","0","13","13","0","28","15","11","0","0","0","36","12","18","40.0",
"Fabio Miretti","itITA","MF","Juventus","itSerie A","17","2003","3.6","0","0","0","4","4","0","6","2","2","0","0","0","18","3","5","37.5",
"Tyrick Mitchell","engENG","DF","Crystal Palace","engPremier League","21","1999","34.5","1","0","0","15","14","2","62","41","57","1","0","0","237","29","32","47.5",
"Stefan Mitrović","rsSRB","DF","Getafe","esLa Liga","31","1990","29.6","8","1","0","18","4","0","0","22","8","0","0","0","106","56","30","65.1",
"Maximilian Mittelstädt","deGER","DF,FW","Hertha BSC","deBundesliga","24","1997","16.6","3","0","0","20","36","1","85","46","33","0","1","0","112","23","27","46.0",
"Henrikh Mkhitaryan","amARM","MF,FW","Roma","itSerie A","32","1989","27.7","4","1","1","41","51","5","46","22","29","1","0","0","195","13","15","46.4",
"Jakub Moder","plPOL","MF","Brighton","engPremier League","22","1999","18.9","1","0","0","19","11","0","45","10","25","0","0","0","107","25","37","40.3",
"Anthony Modeste","frFRA","FW","Köln","deBundesliga","33","1988","29.0","4","0","0","38","33","36","12","4","6","1","0","0","48","93","85","52.2",
"Marco Modolo","itITA","DF","Venezia","itSerie A","32","1989","4.4","2","0","0","6","3","0","0","4","3","0","0","0","19","9","7","56.3",
"Luka Modrić","hrCRO","MF","Real Madrid","esLa Liga","35","1985","22.6","4","0","0","24","32","1","48","20","10","0","0","0","123","6","14","30.0",
"Terem Moffi","ngNGA","FW","Lorient","frLigue 1","22","1999","30.1","1","0","0","24","18","16","7","4","10","1","0","0","72","45","84","34.9",
"Kevin Möhwald","deGER","MF","Union Berlin","deBundesliga","28","1993","3.9","2","0","0","6","4","2","7","3","1","0","0","0","30","3","3","50.0",
"Johan Mojica","coCOL","DF","Elche","esLa Liga","28","1992","31.7","4","1","0","32","50","4","158","25","25","0","0","0","234","28","21","57.1",
"Clinton Mola","engENG","DF","Stuttgart","deBundesliga","20","2001","1.3","0","0","0","0","0","0","1","3","1","0","0","0","4","5","4","55.6",
"Jorge Molina","esESP","FW","Granada","esLa Liga","39","1982","21.8","2","0","0","19","39","11","9","6","2","0","0","0","47","89","93","48.9",
"Nahuel Molina","arARG","DF","Udinese","itSerie A","23","1998","29.3","7","1","1","31","16","1","117","22","24","0","0","0","158","10","19","34.5",
"Cristian Molinaro","itITA","DF","Venezia","itSerie A","38","1983","6.1","0","0","0","7","8","1","16","6","9","0","0","0","22","4","2","66.7",
"Florent Mollet","frFRA","FW,MF","Montpellier","frLigue 1","29","1991","29.2","6","0","0","34","50","10","105","24","22","0","0","0","132","13","24","35.1",
"Jon Moncayola","esESP","MF","Osasuna","esLa Liga","23","1998","32.4","2","0","0","20","15","1","98","20","20","0","0","0","207","18","21","46.2",
"Monchu","esESP","MF","Granada","esLa Liga","21","1999","7.4","3","1","0","29","11","0","6","4","6","0","0","0","35","10","8","55.6",
"Thomas Monconduit","frFRA","MF","Lorient","frLigue 1","30","1991","25.0","5","0","0","46","33","0","43","22","25","0","0","0","160","35","23","60.3",
"Gonzalo Montiel","arARG","DF","Sevilla","esLa Liga","24","1997","11.8","7","0","0","9","12","4","33","10","4","0","0","0","68","10","7","58.8",
"Lorenzo Montipò","itITA","GK","Hellas Verona","itSerie A","25","1996","34.0","1","0","0","0","5","0","0","1","0","0","0","0","30","11","2","84.6",
"Ángel Montoro","esESP","MF","Granada","esLa Liga","33","1988","14.8","5","0","0","29","18","2","45","11","13","0","0","0","83","8","18","30.8",
"Martín Montoya","esESP","DF","Betis","esLa Liga","30","1991","5.8","2","0","0","8","10","0","13","11","12","0","0","0","27","10","6","62.5",
"Wesley Moraes","brBRA","FW","Aston Villa","engPremier League","24","1996","0.0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","33.3",
"Álvaro Morata","esESP","FW","Juventus","itSerie A","28","1992","25.6","5","0","0","48","77","20","20","5","9","2","1","0","88","36","33","52.2",
"Jan Morávek","czCZE","MF","Augsburg","deBundesliga","31","1989","5.2","1","0","0","5","2","0","2","6","6","0","0","0","32","9","13","40.9",
"Jon Morcillo","esESP","MF,FW","Athletic Club","esLa Liga","22","1998","0.6","2","0","0","2","1","0","7","0","0","0","0","0","4","0","0","",
"Jérémy Morel","mgMAD","DF","Lorient","frLigue 1","37","1984","6.7","0","0","0","4","5","0","1","7","9","0","0","0","37","9","9","50.0",
"Alberto Moreno","esESP","MF,DF","Villarreal","esLa Liga","29","1992","13.6","3","0","0","20","21","6","47","27","7","0","2","0","65","7","10","41.2",
"Álex Moreno","esESP","DF","Betis","esLa Liga","28","1993","26.7","3","1","0","33","38","3","84","34","40","1","0","0","145","24","34","41.4",
"Gerard Moreno","esESP","FW","Villarreal","esLa Liga","29","1992","13.2","2","0","0","11","14","8","12","6","2","1","0","0","33","18","18","50.0",
"Tete Morente","esESP","MF","Elche","esLa Liga","24","1996","18.1","4","0","0","32","22","8","74","12","14","0","0","0","90","22","21","51.2",
"Ilaix Moriba","gnGUI","MF","Valencia","esLa Liga","18","2003","9.1","9","1","1","21","25","0","3","12","18","0","0","0","51","14","21","40.0",
"Ilaix Moriba","gnGUI","MF","RB Leipzig","deBundesliga","18","2003","0.4","0","0","0","1","3","0","0","1","0","0","0","0","4","0","2","0.0",
"Manu Morlanes","esESP","MF","Espanyol","esLa Liga","22","1999","12.7","6","1","0","13","11","0","6","13","15","0","0","0","78","17","24","41.5",
"Raúl Moro","esESP","FW","Lazio","itSerie A","18","2002","2.2","0","0","0","0","0","0","2","0","3","0","0","0","6","0","0","",
"Loren Morón","esESP","FW,MF","Espanyol","esLa Liga","27","1993","6.3","0","0","0","10","15","7","5","2","4","0","0","0","15","19","29","39.6",
"Loren Morón","esESP","FW","Betis","esLa Liga","27","1993","0.0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","",
"Tyler Morton","engENG","MF","Liverpool","engPremier League","18","2002","0.7","1","0","0","1","0","0","0","3","0","0","0","0","5","2","3","40.0",
"Cristhian Mosquera","esESP","DF","Valencia","esLa Liga","17","2004","2.4","1","0","0","4","0","0","0","3","2","0","0","0","12","1","3","25.0",
"Lebo Mothiba","zaRSA","FW,MF","Troyes","frLigue 1","25","1996","5.8","1","0","0","10","16","4","1","2","4","1","0","0","15","8","13","38.1",
"Lebo Mothiba","zaRSA","FW","Strasbourg","frLigue 1","25","1996","0.0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Andrei Motoc","mdMDA","DF","Salernitana","itSerie A","19","2002","1.0","0","0","0","0","2","0","0","2","1","0","0","0","4","0","1","0.0",
"Baptiste Mouazan","frFRA","MF","Lorient","frLigue 1","19","2001","1.1","0","0","0","3","0","0","2","1","3","0","0","0","5","0","2","0.0",
"Aimen Moueffek","frFRA","MF","Saint-Étienne","frLigue 1","20","2001","4.8","1","0","0","5","8","0","3","2","4","0","0","0","40","8","10","44.4",
"Youssoufa Moukoko","deGER","FW,MF","Dortmund","deBundesliga","16","2004","2.5","1","0","0","5","5","5","0","3","0","0","0","0","6","0","3","0.0",
"Harold Moukoudi","cmCMR","DF","Saint-Étienne","frLigue 1","23","1997","18.5","3","0","0","14","5","0","0","35","12","0","0","0","90","28","17","62.2",
"Jessy Moulin","frFRA","GK","Troyes","frLigue 1","35","1986","7.0","3","1","1","1","2","0","0","1","0","0","0","0","8","1","1","50.0",
"Steve Mounié","bjBEN","FW","Brest","frLigue 1","26","1994","25.7","2","0","0","43","28","10","10","6","6","0","0","0","65","223","120","65.0",
"Mason Mount","engENG","MF","Chelsea","engPremier League","22","1999","26.3","4","0","0","30","23","5","153","13","16","0","0","0","107","6","31","16.2",
"Lucas Moura","brBRA","FW,MF","Tottenham","engPremier League","28","1992","19.7","4","0","0","20","37","3","33","18","10","0","0","0","95","48","32","60.0",
"Lys Mousset","frFRA","MF,FW","Salernitana","itSerie A","25","1996","1.8","2","0","0","4","2","1","0","0","0","0","1","0","5","0","5","0.0",
"João Moutinho","ptPOR","MF","Wolves","engPremier League","34","1986","33.0","4","0","0","36","15","0","108","34","39","0","1","0","254","15","23","39.5",
"Samuel Moutoussamy","cdCOD","MF","Nantes","frLigue 1","24","1996","16.8","5","0","0","33","11","0","6","17","32","0","0","0","98","10","23","30.3",
"Toni Moya","esESP","MF","Alavés","esLa Liga","23","1998","15.4","2","0","0","27","10","0","81","20","10","0","1","0","99","10","20","33.3",
"Samuel Mráz","skSVK","FW","Spezia","itSerie A","24","1997","0.6","0","0","0","2","0","1","0","0","0","0","0","0","4","2","3","40.0",
"Nordi Mukiele","frFRA","DF,FW","RB Leipzig","deBundesliga","23","1997","20.5","3","0","0","19","25","8","34","31","22","1","1","0","125","47","23","67.1",
"Mert Müldür","trTUR","DF","Sassuolo","itSerie A","22","1999","22.7","5","0","0","24","15","0","40","24","35","0","0","0","117","9","20","31.0",
"Florian Müller","deGER","GK","Stuttgart","deBundesliga","23","1997","30.0","0","0","0","0","3","0","0","0","0","0","0","0","60","7","0","100.0",
"Thomas Müller","deGER","MF","Bayern Munich","deBundesliga","31","1989","28.4","0","0","0","11","22","12","89","15","20","0","0","1","94","31","56","35.6",
"Bali Mumba","engENG","DF","Norwich City","engPremier League","19","2001","0.5","0","0","0","0","0","0","0","0","1","0","0","0","2","0","1","0.0",
"Marshall Munetsi","zwZIM","MF,DF","Reims","frLigue 1","25","1996","20.9","7","0","0","39","21","2","4","43","17","1","0","0","106","59","33","64.1",
"Iker Muniain","esESP","MF","Athletic Club","esLa Liga","28","1992","30.9","3","0","0","15","81","5","173","17","10","2","0","0","159","5","9","35.7",
"Aihen Muñoz","esESP","DF","Real Sociedad","esLa Liga","23","1997","14.9","4","1","1","27","14","0","39","17","17","0","0","0","80","25","22","53.2",
"Luis Muriel","coCOL","FW,MF","Atalanta","itSerie A","30","1991","17.1","1","0","0","14","27","7","75","4","4","0","0","0","65","30","32","48.4",
"Jeison Murillo","coCOL","DF","Celta Vigo","esLa Liga","29","1992","12.4","5","1","0","13","13","0","1","17","10","0","1","0","61","31","33","48.4",
"Vedat Muriqi","xkKVX","FW","Lazio","itSerie A","27","1994","2.4","1","0","0","5","9","1","0","0","0","1","0","0","6","11","14","44.0",
"Vedat Muriqi","xkKVX","FW","Mallorca","esLa Liga","27","1994","16.0","6","0","0","27","16","7","7","6","3","0","0","0","42","116","98","54.2",
