Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Beñat Etxebarria","esESP","MF","Athletic Club","esLa Liga","30","1987","12.4","3","0","0","17","15","0","79","28","20","0","0","0","105","5","5","50.0",
"Xabier Etxeita","esESP","DF","Athletic Club","esLa Liga","29","1987","4.2","2","0","0","10","2","0","0","7","2","0","0","0","17","6","9","40.0",
"Jonny Evans","nirNIR","DF","West Brom","engPremier League","29","1988","25.2","7","0","0","26","27","0","4","48","22","0","0","1","142","54","34","61.4",
"Franck Evina","cmCMR","FW","Bayern Munich","deBundesliga","17","2000","1.2","0","0","0","1","1","0","3","0","2","0","0","0","6","2","1","66.7",
"Patrice Evra","frFRA","DF,MF","West Ham","engPremier League","36","1981","2.5","0","0","0","0","2","1","2","7","4","0","0","0","18","7","7","50.0",
"Patrice Evra","frFRA","DF","Marseille","frLigue 1","36","1981","3.9","2","0","0","4","2","3","6","3","5","0","0","0","18","10","4","71.4",
"Edu Expósito","esESP","MF,FW","La Coruña","esLa Liga","20","1996","1.1","1","0","0","2","1","0","0","2","0","0","0","0","8","0","1","0.0",
"Erik Expósito","esESP","FW","Las Palmas","esLa Liga","21","1996","5.2","0","0","0","5","3","2","3","1","1","0","0","0","9","20","28","41.7",
"Valentin Eysseric","frFRA","FW,MF","Fiorentina","itSerie A","25","1992","7.8","2","0","0","15","13","1","36","6","13","0","0","0","46","9","13","40.9",
"Valentin Eysseric","frFRA","FW","Nice","frLigue 1","25","1992","1.0","0","0","0","1","0","1","10","1","0","0","0","0","3","0","1","0.0",
"Imoh Ezekiel","ngNGA","MF,FW","Las Palmas","esLa Liga","23","1993","5.2","0","0","0","6","7","2","11","2","6","0","0","0","21","3","14","17.6",
"Marco Fabián","mxMEX","MF,FW","Eint Frankfurt","deBundesliga","28","1989","4.7","0","0","0","10","8","2","12","3","3","0","0","0","18","5","12","29.4",
"Łukasz Fabiański","plPOL","GK","Swansea City","engPremier League","32","1985","38.0","0","0","0","1","3","0","0","0","0","0","0","0","38","14","3","82.4",
"Fabinho","brBRA","MF","Monaco","frLigue 1","23","1993","34.0","8","0","0","58","66","1","10","43","64","1","0","0","250","94","45","67.6",
"Cesc Fàbregas","esESP","MF","Chelsea","engPremier League","30","1987","25.6","6","2","1","25","22","5","140","22","49","0","0","0","171","10","22","31.3",
"Ralf Fährmann","deGER","GK","Schalke 04","deBundesliga","28","1988","33.5","1","0","0","0","10","0","0","1","0","0","0","0","31","9","0","100.0",
"Fayçal Fajr","maMAR","MF,FW","Getafe","esLa Liga","28","1988","26.5","7","0","0","46","37","1","121","30","45","0","0","0","178","22","27","44.9",
"Radamel Falcao","coCOL","FW","Monaco","frLigue 1","31","1986","23.7","1","0","0","41","50","9","8","10","6","0","0","1","82","37","69","34.9",
"Diego Falcinelli","itITA","FW","Fiorentina","itSerie A","26","1991","4.9","0","0","0","13","17","1","6","1","1","0","0","0","11","13","26","33.3",
"Diego Falcinelli","itITA","FW","Sassuolo","itSerie A","26","1991","14.6","2","0","0","27","53","10","9","2","4","0","0","0","29","39","41","48.8",
"Simon Falette","gnGUI","DF","Metz","frLigue 1","25","1992","1.0","0","0","0","1","0","0","0","1","0","0","0","0","10","2","1","66.7",
"Simon Falette","gnGUI","DF","Eint Frankfurt","deBundesliga","25","1992","24.6","10","1","0","39","25","0","10","58","30","0","0","0","104","72","32","69.2",
"Cesar Falletti","uyURU","MF,FW","Bologna","itSerie A","24","1992","3.6","1","0","0","5","10","0","11","0","7","0","0","0","19","1","3","25.0",
"Iago Falque","esESP","FW,MF","Torino","itSerie A","27","1990","31.3","2","0","0","28","36","9","123","15","31","0","0","0","148","13","41","24.1",
"Paolo Faragò","itITA","DF","Cagliari","itSerie A","24","1993","27.3","2","0","0","53","60","3","120","23","67","1","2","0","156","71","43","62.3",
"Imad Faraj","maMAR","MF,DF","Lille","frLigue 1","18","1999","1.8","0","0","0","1","3","1","7","4","2","0","0","0","9","2","3","40.0",
"Davide Faraoni","itITA","DF,MF","Crotone","itSerie A","25","1991","19.5","3","0","0","18","26","0","54","58","39","0","1","0","160","18","22","45.0",
"Mohamed Fares","dzALG","DF,MF","Hellas Verona","itSerie A","21","1996","28.9","12","0","0","67","20","1","81","50","33","0","1","1","148","62","66","48.4",
"Diego Farias","brBRA","FW,MF","Cagliari","itSerie A","27","1990","17.9","4","0","0","28","24","15","35","8","15","0","0","0","75","8","15","34.8",
"Federico Fazio","arARG","DF","Roma","itSerie A","30","1987","32.5","6","0","0","24","21","0","5","46","43","0","0","0","214","147","40","78.6",
"Zouhair Feddal","maMAR","DF","Betis","esLa Liga","28","1989","14.0","7","0","0","20","16","1","3","36","14","0","0","1","73","27","17","61.4",
"Nabil Fekir","frFRA","MF,FW","Lyon","frLigue 1","24","1993","27.5","8","0","0","72","105","17","99","8","33","1","0","0","131","19","25","43.2",
"Felipe","brBRA","DF","Hannover 96","deBundesliga","30","1987","5.1","0","0","0","9","9","0","4","11","8","0","0","0","14","12","5","70.6",
"Luiz Felipe","itITA","DF","Lazio","itSerie A","20","1997","13.0","6","0","0","19","9","0","2","18","28","0","2","0","72","17","14","54.8",
"Ohis Felix Uduokhai","deGER","DF","Wolfsburg","deBundesliga","19","1997","17.3","2","1","1","18","11","1","1","34","23","0","0","0","67","36","22","62.1",
"Marouane Fellaini","beBEL","MF","Manchester Utd","engPremier League","29","1987","6.9","1","0","0","13","12","3","3","14","8","0","0","0","46","37","25","59.7",
"Kiko Femenía","esESP","DF,FW","Watford","engPremier League","26","1991","19.0","2","0","0","7","21","2","60","34","28","0","0","0","108","10","15","40.0",
"Leroy Fer","nlNED","MF","Swansea City","engPremier League","27","1990","15.5","5","0","0","28","26","1","8","12","32","0","0","0","76","41","22","65.1",
"Julien Féret","frFRA","MF","Caen","frLigue 1","35","1982","34.0","3","0","0","22","32","0","129","49","27","1","1","0","287","86","61","58.5",
"Edimilson Fernandes","chSUI","MF,DF","West Ham","engPremier League","21","1996","9.4","1","0","0","5","11","0","7","16","9","0","0","0","49","10","16","38.5",
"Gelson Fernandes","chSUI","MF","Eint Frankfurt","deBundesliga","30","1986","11.5","4","0","0","33","1","0","0","16","46","0","0","0","64","8","14","36.4",
"Andrés Fernández","esESP","GK","Villarreal","esLa Liga","30","1986","2.5","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","100.0",
"Augusto Fernández","arARG","MF","Atlético Madrid","esLa Liga","31","1986","1.2","1","0","0","1","1","0","0","2","2","0","0","0","12","2","2","50.0",
"Brian Fernández","arARG","FW","Metz","frLigue 1","22","1994","1.4","0","0","0","1","4","6","3","0","0","0","0","0","2","2","0","100.0",
"Carlos Fernández","esESP","FW","Sevilla","esLa Liga","21","1996","1.5","0","0","0","4","1","0","0","0","1","0","0","0","3","2","3","40.0",
"Federico Fernández","arARG","DF","Swansea City","engPremier League","28","1989","29.7","5","0","0","29","21","2","4","38","29","0","2","1","129","72","60","54.5",
"Raúl Fernández","esESP","GK","Levante","esLa Liga","29","1988","11.0","0","0","0","0","2","0","0","0","0","0","0","0","9","2","0","100.0",
"Fernandinho","brBRA","MF","Manchester City","engPremier League","32","1985","32.0","7","0","0","41","27","0","9","47","35","0","0","0","207","93","72","56.4",
"Alex Ferrari","itITA","DF","Hellas Verona","itSerie A","23","1994","23.7","5","0","0","19","25","0","18","47","54","0","0","0","115","52","41","55.9",
"Jordan Ferri","frFRA","MF","Lyon","frLigue 1","25","1992","7.1","4","0","0","16","9","0","5","5","11","0","0","0","50","6","6","50.0",
"Sam Field","engENG","MF","West Brom","engPremier League","19","1998","6.0","3","0","0","11","7","0","8","11","11","0","0","0","28","8","7","53.3",
"Afonso Figueiredo","ptPOR","DF,FW","Rennes","frLigue 1","24","1993","2.5","1","0","0","3","7","0","4","0","3","0","0","0","20","2","2","50.0",
"Gian Filippo Felicioli","itITA","MF,DF","Hellas Verona","itSerie A","19","1997","3.1","1","0","0","4","6","2","8","5","8","0","0","0","18","1","4","20.0",
"Alfreð Finnbogason","isISL","FW","Augsburg","deBundesliga","28","1989","20.2","2","0","0","34","16","12","4","14","13","1","0","0","59","17","63","21.3",
"Roberto Firmino","brBRA","FW","Liverpool","engPremier League","25","1991","30.7","1","0","0","57","18","13","43","18","50","1","0","0","139","46","131","26.0",
"Junior Firpo","doDOM","DF","Betis","esLa Liga","20","1996","13.2","4","0","0","17","16","0","13","20","17","0","0","0","56","19","14","57.6",
"Viktor Fischer","dkDEN","FW,MF","Mainz 05","deBundesliga","23","1994","3.7","1","0","0","4","2","3","5","3","4","0","0","0","21","2","8","20.0",
"Mathieu Flamini","frFRA","MF","Getafe","esLa Liga","33","1984","5.3","2","1","1","15","1","0","3","8","5","0","0","0","27","12","3","80.0",
"Darren Fletcher","sctSCO","MF","Stoke City","engPremier League","33","1984","24.7","0","0","0","14","25","0","49","26","26","0","0","0","133","21","21","50.0",
"Sergio Floccari","itITA","FW","SPAL","itSerie A","35","1981","9.8","0","0","0","15","23","11","10","2","9","1","0","0","33","25","56","30.9",
"Alessandro Florenzi","itITA","DF","Roma","itSerie A","26","1991","26.5","2","0","0","15","14","2","144","44","28","0","0","0","165","15","30","33.3",
"Phil Foden","engENG","MF,FW","Manchester City","engPremier League","17","2000","0.5","0","0","0","1","3","0","4","0","1","0","0","0","0","0","3","0.0",
"Guessouma Fofana","mrMTN","MF","Amiens","frLigue 1","24","1992","8.3","3","1","0","20","8","0","7","12","13","0","0","0","52","14","16","46.7",
"Seko Fofana","ciCIV","MF","Udinese","itSerie A","22","1995","20.8","4","1","0","27","15","0","9","27","17","2","0","0","165","9","10","47.4",
"Andreu Fontàs","esESP","DF","Celta Vigo","esLa Liga","27","1989","9.8","2","0","0","7","0","0","0","14","9","0","0","0","51","10","14","41.7",
"José Fonte","ptPOR","DF","West Ham","engPremier League","33","1983","7.6","0","0","0","6","5","0","3","14","6","0","1","0","32","21","19","52.5",
"Pablo Fornals","esESP","MF,FW","Villarreal","esLa Liga","21","1996","29.1","4","0","0","34","32","2","30","22","33","0","0","0","195","28","35","44.4",
"Emil Forsberg","seSWE","MF","RB Leipzig","deBundesliga","25","1991","15.2","0","1","0","16","23","0","87","8","17","0","0","0","63","6","14","30.0",
"Fraser Forster","engENG","GK","Southampton","engPremier League","29","1988","20.0","0","0","0","0","1","0","0","0","0","0","0","0","13","0","0","",
"Steven Fortes","cvCPV","DF","Toulouse","frLigue 1","25","1992","1.7","1","0","0","3","0","0","0","3","2","0","0","0","17","1","2","33.3",
"Marco Fossati","itITA","MF","Hellas Verona","itSerie A","24","1992","12.2","5","0","0","14","19","0","15","23","13","0","0","0","80","9","18","33.3",
"Iver Fossum","noNOR","MF","Hannover 96","deBundesliga","21","1996","14.5","0","0","0","13","6","0","30","15","19","0","0","0","60","18","27","40.0",
"Ben Foster","engENG","GK","West Brom","engPremier League","34","1983","37.0","2","0","0","1","3","0","0","1","0","0","0","0","55","4","0","100.0",
"Timothy Fosu-Mensah","nlNED","DF","Crystal Palace","engPremier League","19","1998","17.7","2","0","0","18","13","0","17","31","33","0","0","0","97","19","22","46.3",
"Dimitri Foulquier","frFRA","DF","Strasbourg","frLigue 1","24","1993","13.8","2","0","0","20","7","1","25","14","12","0","0","0","75","5","8","38.5",
"Lilian Fournier","frFRA","FW","Metz","frLigue 1","19","1998","0.2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Raphael Framberger","deGER","DF","Augsburg","deBundesliga","21","1995","7.7","3","0","0","8","10","0","36","14","18","0","0","0","29","11","11","50.0",
"Simon Francis","engENG","DF","Bournemouth","engPremier League","32","1985","30.1","10","1","1","24","15","1","78","49","34","0","0","0","159","142","73","66.0",
"Mike Frantz","deGER","MF","Freiburg","deBundesliga","30","1986","11.6","0","0","0","20","18","0","12","13","16","0","0","0","17","25","22","53.2",
"Ryan Fraser","sctSCO","MF,DF","Bournemouth","engPremier League","23","1994","22.3","0","0","0","6","45","1","138","17","8","0","0","0","103","8","25","24.2",
"Fabian Frei","chSUI","MF","Mainz 05","deBundesliga","28","1989","8.9","1","0","0","12","9","0","1","16","15","0","0","0","35","6","6","50.0",
"Remo Freuler","chSUI","MF","Atalanta","itSerie A","25","1992","33.4","4","1","0","39","46","1","44","28","62","0","0","0","255","27","29","48.2",
"Marco Friedl","atAUT","MF","Bayern Munich","deBundesliga","19","1998","0.5","0","0","0","0","2","0","6","1","0","0","0","0","3","1","0","100.0",
"Marco Friedl","atAUT","DF,MF","Werder Bremen","deBundesliga","19","1998","6.7","0","0","0","5","9","0","12","8","8","0","0","0","28","8","6","57.1",
"Christian Fuchs","atAUT","DF","Leicester City","engPremier League","31","1986","21.3","1","0","0","12","4","0","71","58","27","0","0","1","132","61","37","62.2",
"Javi Fuego","esESP","MF","Villarreal","esLa Liga","33","1984","6.0","2","0","0","13","8","0","1","3","13","0","1","0","40","8","10","44.4",
"Javi Fuego","esESP","MF","Espanyol","esLa Liga","33","1984","14.9","6","0","0","24","26","0","0","19","25","0","0","0","79","27","21","56.3",
"Chris Führich","deGER","MF","Köln","deBundesliga","19","1998","1.1","0","0","0","0","1","0","0","0","3","0","0","0","5","1","1","50.0",
"Angelo Fulgini","frFRA","MF","Angers","frLigue 1","20","1996","17.0","4","0","0","19","33","1","57","20","11","1","0","0","102","9","34","20.9",
"Niclas Füllkrug","deGER","FW","Hannover 96","deBundesliga","24","1993","26.5","2","0","0","60","46","11","17","8","11","0","0","0","65","153","132","53.7",
"Jay Fulton","sctSCO","MF","Swansea City","engPremier League","23","1994","0.2","1","0","0","2","0","0","0","0","0","0","0","0","3","0","0","",
"Ramiro Funes Mori","arARG","DF","Everton","engPremier League","26","1991","1.3","1","0","0","3","2","0","0","3","0","0","0","0","9","7","4","63.6",
"Manolo Gabbiadini","itITA","FW","Southampton","engPremier League","25","1991","12.0","2","0","0","14","7","10","5","4","2","0","0","0","22","14","36","28.0",
"Gabi","esESP","MF","Atlético Madrid","esLa Liga","34","1983","26.1","8","0","0","51","23","1","45","44","49","0","1","0","235","17","16","51.5",
"Gabriel","brBRA","MF","Leganés","esLa Liga","23","1993","26.4","6","1","0","56","51","1","14","38","69","1","0","0","208","110","87","55.8",
"Mijat Gaćinović","rsSRB","MF,FW","Eint Frankfurt","deBundesliga","22","1995","20.2","4","0","0","25","36","1","38","39","44","1","0","0","116","16","29","35.6",
"Roberto Gagliardini","itITA","MF","Inter","itSerie A","23","1994","22.1","8","0","0","47","35","1","13","45","45","0","0","0","147","61","29","67.8",
"Nicolás Gaitán","arARG","MF,FW","Atlético Madrid","esLa Liga","29","1988","2.4","0","0","0","1","4","1","9","1","6","0","0","0","11","4","7","36.4",
"Milan Gajić","rsSRB","DF","Bordeaux","frLigue 1","21","1996","4.0","0","0","0","4","0","1","7","4","3","0","0","0","16","4","5","44.4",
"Serge Gakpé","tgTOG","FW,MF","Amiens","frLigue 1","30","1987","20.3","1","0","0","18","16","8","27","10","11","0","0","0","89","17","38","30.9",
"Andrey Galabinov","bgBUL","FW","Genoa","itSerie A","28","1988","12.5","2","0","0","26","15","16","7","2","5","1","0","0","37","54","62","46.6",
"Álex Gálvez","esESP","DF","Las Palmas","esLa Liga","28","1989","18.0","5","1","0","34","18","4","2","43","36","0","1","0","137","39","30","56.5",
"Álex Gálvez","esESP","DF","Eibar","esLa Liga","28","1989","4.0","1","0","0","2","2","1","0","13","4","0","1","0","29","12","3","80.0",
"Bruno Gama","ptPOR","FW,MF","La Coruña","esLa Liga","29","1987","1.3","1","0","0","5","4","0","5","0","1","1","0","0","2","0","1","0.0",
"Alessandro Gamberini","itITA","DF","Chievo","itSerie A","35","1981","20.2","2","0","0","10","9","0","0","16","8","0","1","0","67","48","32","60.0",
"Kévin Gameiro","frFRA","FW","Atlético Madrid","esLa Liga","30","1987","12.5","0","0","0","9","9","12","2","4","9","0","0","0","30","9","28","24.3",
"Jesús Gámez","esESP","DF","Newcastle Utd","engPremier League","32","1985","1.1","0","0","0","0","1","0","5","2","2","0","0","0","6","1","0","100.0",
"Idrissa Gana Gueye","snSEN","MF","Everton","engPremier League","27","1989","30.6","8","2","1","50","52","1","11","62","93","0","0","0","287","33","32","50.8",
"Ignatius Ganago","cmCMR","FW,MF","Nice","frLigue 1","18","1999","0.8","1","0","0","4","1","0","0","0","0","0","0","0","1","3","3","50.0",
"Najib Gandi","frFRA","FW,MF","Nantes","frLigue 1","23","1994","1.1","1","0","0","2","3","4","1","4","5","0","0","0","15","1","2","33.3",
"Ganso","brBRA","MF","Sevilla","esLa Liga","27","1989","5.8","0","0","0","5","11","0","5","2","11","0","0","0","42","2","10","16.7",
"Ezequiel Garay","arARG","DF","Valencia","esLa Liga","30","1986","22.5","5","0","0","22","15","1","3","24","12","0","0","0","101","43","22","66.2",
"Aleix García","esESP","MF","Girona","esLa Liga","20","1997","9.5","3","0","0","5","5","0","39","17","14","0","0","0","84","10","2","83.3",
"Borja García","esESP","MF","Girona","esLa Liga","26","1990","31.1","2","0","0","26","110","0","94","30","18","0","0","0","190","12","29","29.3",
"Dani García","esESP","MF","Eibar","esLa Liga","27","1990","30.8","14","0","0","46","25","0","12","70","59","0","1","0","235","42","27","60.9",
"David García","esESP","DF","Las Palmas","esLa Liga","35","1982","9.6","2","0","0","11","14","0","3","19","10","0","0","0","45","14","9","60.9",
"Javi García","esESP","MF,DF","Betis","esLa Liga","30","1987","26.8","7","0","0","33","33","1","0","25","22","0","0","0","141","47","31","60.3",
"Manu García","esESP","MF","Alavés","esLa Liga","31","1986","27.1","9","0","0","65","72","5","12","35","65","0","0","0","181","69","54","56.1",
"Raúl García","esESP","MF,FW","Athletic Club","esLa Liga","31","1986","29.2","10","0","0","79","74","16","40","30","51","2","0","0","121","121","87","58.2",
"Raúl García","esESP","DF","Leganés","esLa Liga","28","1989","15.5","1","0","0","10","17","0","74","19","25","0","0","0","94","13","15","46.4",
"Samu García","esESP","MF","Málaga","esLa Liga","27","1990","2.0","1","1","0","11","4","1","8","6","6","0","0","0","11","2","3","40.0",
"Samu García","esESP","FW,MF","Levante","esLa Liga","27","1990","2.1","1","0","0","11","2","0","4","1","7","0","0","0","7","2","6","25.0",
"Sergio García","esESP","FW,MF","Espanyol","esLa Liga","34","1983","18.2","4","0","0","18","35","13","19","10","12","0","0","0","65","16","34","32.0",
"Ulisses Garcia","chSUI","FW","Werder Bremen","deBundesliga","21","1996","1.0","0","0","0","4","0","0","0","0","1","0","0","0","5","2","0","100.0",
"Luca Garritano","itITA","MF,FW","Chievo","itSerie A","23","1994","2.1","0","0","0","5","3","1","14","1","3","0","0","0","6","3","4","42.9",
"Bruno Gaspar","aoANG","DF","Fiorentina","itSerie A","24","1993","8.7","2","0","0","9","9","1","36","9","11","0","0","0","35","7","8","46.7",
"Mario Gaspar","esESP","DF","Villarreal","esLa Liga","26","1990","31.2","6","0","0","44","15","3","60","58","66","0","0","0","157","57","37","60.6",
"Gianluca Gaudino","deGER","MF","Chievo","itSerie A","20","1996","0.2","0","0","0","1","1","0","2","0","0","0","0","0","0","0","1","0.0",
"Dwight Gayle","engENG","FW","Newcastle Utd","engPremier League","26","1990","21.8","3","0","0","23","28","22","5","6","10","0","0","0","45","67","91","42.4",
"Paulo Gazzaniga","arARG","GK","Tottenham","engPremier League","25","1992","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Marcello Gazzola","itITA","DF","Sassuolo","itSerie A","32","1985","8.2","1","0","0","7","2","0","33","8","9","0","0","0","36","10","9","52.6",
"Jean-Philippe Gbamin","ciCIV","MF,DF","Mainz 05","deBundesliga","21","1995","28.8","4","0","0","44","36","0","6","50","63","0","0","0","206","65","38","63.1",
"David de Gea","esESP","GK","Manchester Utd","engPremier League","26","1990","37.0","0","0","0","0","4","0","0","0","0","0","0","0","39","1","1","50.0",
"Theodor Gebre Selassie","czCZE","DF,FW","Werder Bremen","deBundesliga","30","1986","31.4","4","0","0","44","37","2","26","51","41","0","0","0","103","100","83","54.6",
"Dennis Geiger","deGER","MF","Hoffenheim","deBundesliga","19","1998","17.6","9","0","0","53","25","0","26","15","36","0","0","0","96","10","15","40.0",
"Johannes Geis","deGER","DF,MF","Sevilla","esLa Liga","23","1993","7.5","0","0","0","9","1","0","9","10","15","0","0","0","57","6","7","46.2",
"Jérémy Gélin","frFRA","DF,MF","Rennes","frLigue 1","20","1997","25.7","2","0","0","33","16","1","3","37","18","0","0","0","151","40","32","55.6",
"Romain Genevois","htHAI","DF","Caen","frLigue 1","29","1987","20.1","4","1","0","26","15","0","47","31","28","0","0","0","99","45","31","59.2",
"Santiago Gentiletti","arARG","DF","Genoa","itSerie A","32","1985","3.2","2","0","0","7","1","0","2","3","3","0","0","0","18","5","3","62.5",
"Christian Gentner","deGER","MF","Stuttgart","deBundesliga","31","1985","26.8","3","0","0","56","41","4","52","35","67","0","0","0","142","23","47","32.9",
"Yannick Gerhardt","deGER","DF,MF","Wolfsburg","deBundesliga","23","1994","13.6","1","0","0","10","17","4","24","15","28","1","0","0","49","21","28","42.9",
"Valère Germain","frFRA","FW","Marseille","frLigue 1","27","1990","24.1","2","0","0","24","15","12","26","6","11","1","0","0","54","50","100","33.3",
"Gerson","brBRA","MF,FW","Roma","itSerie A","20","1997","10.1","1","0","0","20","30","2","5","11","12","0","0","0","49","18","15","54.5",
"Willem Geubbels","frFRA","FW,MF","Lyon","frLigue 1","15","2001","0.4","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","",
"Yassine El Ghanassy","beBEL","MF,FW","Nantes","frLigue 1","27","1990","7.2","1","0","0","10","18","0","25","4","4","0","0","0","39","4","6","40.0",
"Anwar El Ghazi","nlNED","FW,MF","Lille","frLigue 1","22","1995","18.3","2","0","0","17","15","3","103","7","18","0","0","0","53","17","27","38.6",
"Rachid Ghezzal","dzALG","FW,MF","Monaco","frLigue 1","25","1992","11.2","2","1","0","20","18","7","53","11","24","0","0","0","71","9","22","29.0",
"Faouzi Ghoulam","dzALG","DF","Napoli","itSerie A","26","1991","10.9","1","0","0","10","7","2","64","15","4","0","0","0","62","22","11","66.7",
"Emanuele Giaccherini","itITA","MF,FW","Chievo","itSerie A","32","1985","10.0","4","0","0","8","16","2","37","5","4","0","0","0","81","4","12","25.0",
"Emanuele Giaccherini","itITA","FW,MF","Napoli","itSerie A","32","1985","0.7","2","0","0","1","2","0","2","0","1","1","0","0","7","0","0","",
"Niccolò Giannetti","itITA","FW,DF","Cagliari","itSerie A","26","1991","3.3","3","0","0","10","9","2","3","1","4","0","0","0","5","8","19","29.6",
"Kieran Gibbs","engENG","DF","West Brom","engPremier League","27","1989","31.4","3","0","0","22","11","1","74","48","24","0","0","0","169","41","39","51.3",
"Rafał Gikiewicz","plPOL","GK","Freiburg","deBundesliga","29","1987","1.7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Carles Gil","esESP","FW,MF","La Coruña","esLa Liga","24","1992","5.3","0","0","0","3","16","0","9","4","4","0","0","0","25","0","3","0.0",
"Nacho Gil","esESP","FW,MF","Las Palmas","esLa Liga","21","1995","8.1","1","0","0","14","22","0","35","6","6","0","0","0","32","7","8","46.7",
"Nacho Gil","esESP","MF","Valencia","esLa Liga","21","1995","2.5","0","0","0","6","11","2","11","2","1","1","0","0","11","1","1","50.0",
"Guillaume Gillet","beBEL","MF","Nantes","frLigue 1","33","1984","0.2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Dani Giménez","esESP","GK","Betis","esLa Liga","34","1983","3.4","0","0","0","0","1","0","0","0","0","0","0","0","4","1","0","100.0",
"Daniel Ginczek","deGER","FW","Stuttgart","deBundesliga","26","1991","16.9","3","0","0","32","18","8","6","5","4","0","0","0","33","47","71","39.8",
"Matthias Ginter","deGER","DF","Gladbach","deBundesliga","23","1994","34.0","2","0","0","9","39","1","3","40","37","0","0","0","118","90","59","60.4",
"Jimmy Giraudon","frFRA","DF","Troyes","frLigue 1","25","1992","23.2","4","1","0","15","11","0","1","31","16","0","1","0","138","44","29","60.3",
"Thibault Giresse","frFRA","FW,MF","Guingamp","frLigue 1","36","1981","0.3","0","0","0","0","1","0","3","1","0","0","0","0","4","0","0","",
"Andrei Girotto","brBRA","MF","Nantes","frLigue 1","25","1992","16.9","8","0","0","33","20","0","8","15","38","1","1","0","96","39","28","58.2",
"Olivier Giroud","frFRA","FW","Arsenal","engPremier League","30","1986","4.3","0","0","0","7","2","2","3","1","4","0","0","0","8","23","18","56.1",
"Olivier Giroud","frFRA","FW","Chelsea","engPremier League","30","1986","6.8","0","0","0","6","7","3","0","1","3","0","0","0","15","46","24","65.7",
"Kamil Glik","plPOL","DF","Monaco","frLigue 1","29","1988","36.0","8","0","0","41","32","2","0","54","23","1","1","0","140","89","58","60.5",
"Serge Gnabry","deGER","FW","Hoffenheim","deBundesliga","22","1995","16.7","0","0","0","20","16","12","27","8","22","2","0","0","58","7","30","18.9",
"Joris Gnagnon","frFRA","DF","Rennes","frLigue 1","20","1997","32.4","3","0","0","25","27","2","1","29","29","0","0","1","130","70","35","66.7",
"Massimo Gobbi","itITA","DF","Chievo","itSerie A","36","1980","22.8","3","0","0","26","9","3","73","22","18","0","2","0","104","18","19","48.6",
"Diego Godín","uyURU","DF","Atlético Madrid","esLa Liga","31","1986","28.4","6","0","0","46","26","5","0","59","33","0","1","0","135","54","28","65.9",
"Edoardo Goldaniga","itITA","DF","Sassuolo","itSerie A","23","1993","12.8","7","2","2","13","11","1","1","19","8","0","0","0","41","19","18","51.4",
"Connor Goldson","engENG","DF","Brighton","engPremier League","24","1992","2.2","1","0","0","2","2","0","1","1","2","0","0","0","12","9","4","69.2",
"Pierluigi Gollini","itITA","GK","Atalanta","itSerie A","22","1995","6.9","0","0","0","0","1","0","0","0","0","0","0","0","16","2","0","100.0",
"André Gomes","ptPOR","MF","Barcelona","esLa Liga","24","1993","7.1","1","0","0","16","5","3","3","4","12","0","0","0","39","12","7","63.2",
"Heurelho Gomes","brBRA","GK","Watford","engPremier League","36","1981","23.6","0","0","0","1","3","0","0","2","0","0","1","0","32","12","0","100.0",
"Ibai Gómez","esESP","MF,FW","Alavés","esLa Liga","27","1989","25.8","1","0","0","17","19","8","145","15","15","0","0","0","144","8","14","36.4",
"Joe Gomez","engENG","DF","Liverpool","engPremier League","20","1997","21.1","3","0","0","15","10","1","45","34","45","0","0","0","144","33","30","52.4",
"Mario Gómez","deGER","FW","Wolfsburg","deBundesliga","32","1985","10.4","0","0","0","11","6","5","5","0","6","1","0","0","14","44","46","48.9",
"Mario Gómez","deGER","FW","Stuttgart","deBundesliga","32","1985","15.4","3","0","0","26","26","6","13","4","11","0","0","0","35","56","58","49.1",
"Maxi Gómez","uyURU","FW","Celta Vigo","esLa Liga","20","1996","34.1","12","0","0","54","93","32","16","3","4","0","0","0","68","83","99","45.6",
"Papu Gómez","arARG","MF,FW","Atalanta","itSerie A","29","1988","30.6","2","0","0","19","97","17","257","22","9","2","0","0","128","1","12","7.7",
"Sergi Gómez","esESP","DF","Celta Vigo","esLa Liga","25","1992","29.8","3","0","0","14","6","2","3","56","37","0","0","1","136","63","34","64.9",
"Sergio Gómez","esESP","MF","Dortmund","deBundesliga","16","2000","0.1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","",
"Vicente Gómez","esESP","MF","Las Palmas","esLa Liga","28","1988","16.9","3","0","0","22","29","0","10","17","13","0","0","0","64","32","25","56.1",
"Alfred Gomis","snSEN","GK","SPAL","itSerie A","23","1993","25.1","0","0","0","1","2","0","0","1","0","0","1","0","24","5","0","100.0",
