Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Julian Draxler","deGER","MF","Paris S-G","frLigue 1","25","1993","7.6","5","0","0","17","4","0","11","10","10","0","0","0","52","3","1","75.0",
"Dominick Drexler","deGER","MF,FW","Köln","deBundesliga","29","1990","17.6","5","0","0","26","39","8","48","26","25","0","1","0","123","17","31","35.4",
"Danny Drinkwater","engENG","MF","Aston Villa","engPremier League","29","1990","2.9","1","0","0","7","1","0","1","5","3","0","0","0","30","0","4","0.0",
"Danny Drinkwater","engENG","MF","Burnley","engPremier League","29","1990","0.6","0","0","0","1","0","0","0","1","1","0","0","0","6","0","1","0.0",
"Josip Drmić","chSUI","FW","Norwich City","engPremier League","26","1992","7.2","0","1","0","6","4","7","3","1","2","0","0","0","29","18","34","34.6",
"Domingos Duarte","ptPOR","DF","Granada","esLa Liga","24","1995","34.3","7","0","0","39","22","4","1","34","19","0","3","0","107","78","54","59.1",
"Léo Duarte","brBRA","DF","Milan","itSerie A","23","1996","4.5","2","0","0","3","2","0","0","3","3","0","0","0","12","7","8","46.7",
"Óscar Duarte","crCRC","DF","Levante","esLa Liga","30","1989","5.4","0","0","0","10","3","0","0","6","3","0","0","0","25","10","13","43.5",
"Rubén Duarte","esESP","DF","Alavés","esLa Liga","23","1995","29.6","11","0","0","46","39","0","64","47","32","1","5","0","150","55","54","50.5",
"Edgaras Dubickas","ltLTU","DF","Lecce","itSerie A","21","1998","0.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Leo Dubois","frFRA","DF","Lyon","frLigue 1","24","1994","15.0","3","0","0","17","11","1","59","18","23","0","0","0","74","19","6","76.0",
"Martin Dúbravka","skSVK","GK","Newcastle Utd","engPremier League","30","1989","38.0","0","0","0","0","4","0","0","1","1","0","0","0","35","9","0","100.0",
"Ondrej Duda","skSVK","MF","Norwich City","engPremier League","24","1994","8.0","0","0","0","9","13","2","43","6","11","0","0","0","48","5","18","21.7",
"Ondrej Duda","skSVK","MF","Hertha BSC","deBundesliga","24","1994","5.0","2","0","0","12","11","0","7","5","4","0","0","0","28","5","10","33.3",
"Shane Duffy","ieIRL","DF","Brighton","engPremier League","27","1992","13.8","2","0","0","14","10","0","1","21","9","0","0","0","56","67","21","76.1",
"Haris Duljević","baBIH","FW,MF","Nîmes","frLigue 1","25","1993","5.8","0","0","0","4","8","1","11","2","6","0","0","0","24","4","10","28.6",
"Paul Dummett","wlsWAL","DF","Newcastle Utd","engPremier League","27","1991","13.6","2","0","0","4","6","0","15","23","17","0","0","1","54","28","32","46.7",
"Alfred Duncan","ghGHA","MF","Fiorentina","itSerie A","26","1993","9.9","2","0","0","9","10","0","15","5","9","0","0","0","43","3","9","25.0",
"Alfred Duncan","ghGHA","MF","Sassuolo","itSerie A","26","1993","9.4","3","0","0","16","13","0","8","9","12","0","1","0","44","7","6","53.8",
"Lewis Dunk","engENG","DF","Brighton","engPremier League","27","1991","35.9","9","0","0","19","19","1","1","55","24","0","0","0","250","97","51","65.5",
"Erik Durm","deGER","DF,FW","Eint Frankfurt","deBundesliga","27","1992","5.7","0","0","0","4","4","0","19","3","6","0","0","0","28","7","9","43.8",
"Riza Durmisi","dkDEN","DF,MF","Nice","frLigue 1","25","1994","1.8","0","0","0","1","0","0","9","1","1","0","0","0","8","0","3","0.0",
"Hugo Duro","esESP","FW,MF","Getafe","esLa Liga","19","1999","4.2","3","0","0","11","16","1","4","1","5","1","0","0","12","14","40","25.9",
"Jean-Kevin Duverne","htHAI","DF","Brest","frLigue 1","22","1997","13.1","0","0","0","10","9","0","0","20","8","0","1","0","73","21","28","42.9",
"Paulo Dybala","arARG","FW,MF","Juventus","itSerie A","25","1993","23.9","5","0","0","24","54","6","109","13","10","3","0","0","86","2","9","18.2",
"Edin Džeko","baBIH","FW","Roma","itSerie A","33","1986","31.7","4","0","0","39","48","16","19","6","11","4","0","0","68","128","77","62.4",
"Blerim Džemaili","chSUI","MF","Bologna","itSerie A","33","1986","7.8","2","0","0","11","17","0","4","7","12","0","0","0","57","6","1","85.7",
"Bruno Ecuele Manga","gaGAB","DF","Dijon","frLigue 1","31","1988","28.0","2","0","0","10","15","1","2","37","15","0","0","0","172","84","39","68.3",
"Simone Edera","itITA","MF,FW","Torino","itSerie A","22","1997","4.4","4","1","1","13","5","0","12","1","5","1","0","0","10","4","8","33.3",
"Ederson","brBRA","GK","Manchester City","engPremier League","25","1993","34.1","3","1","0","2","2","0","0","3","2","0","0","0","49","12","1","92.3",
"John Egan","ieIRL","DF","Sheffield Utd","engPremier League","26","1992","35.4","5","1","1","34","20","1","2","58","27","0","1","0","177","133","77","63.3",
"Johannes Eggestein","deGER","MF,FW","Werder Bremen","deBundesliga","21","1998","5.7","3","1","1","8","6","1","13","2","6","0","0","0","27","2","16","11.1",
"Maximilian Eggestein","deGER","MF","Werder Bremen","deBundesliga","22","1996","31.7","6","0","0","34","39","0","22","36","28","0","0","0","187","36","55","39.6",
"Kingsley Ehizibue","nlNED","DF","Köln","deBundesliga","24","1995","25.9","6","1","0","55","35","3","72","39","53","0","2","0","106","33","25","56.9",
"Albin Ekdal","seSWE","MF","Sampdoria","itSerie A","30","1989","26.5","8","0","0","43","56","0","9","33","25","2","0","0","204","35","27","56.5",
"Harvey Elliott","engENG","DF","Liverpool","engPremier League","16","2003","0.1","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","",
"Elif Elmas","mkMKD","MF","Napoli","itSerie A","19","1999","12.6","7","0","0","31","16","0","3","11","7","0","0","0","59","1","9","10.0",
"Ilay Elmkies","ilISR","MF","Hoffenheim","deBundesliga","19","2000","0.0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","",
"Ahmed Elmohamady","egEGY","DF","Aston Villa","engPremier League","31","1987","11.5","1","0","0","13","5","2","58","13","9","0","0","0","73","29","21","58.0",
"Aritz Elustondo","esESP","DF","Real Sociedad","esLa Liga","25","1994","16.8","4","0","0","12","9","0","6","15","17","0","0","0","66","64","35","64.6",
"Nico Elvedi","chSUI","DF","Gladbach","deBundesliga","22","1996","29.1","5","0","0","22","20","1","1","62","27","0","1","0","169","81","56","59.1",
"Rodrigo Ely","brBRA","DF","Alavés","esLa Liga","25","1993","23.6","9","1","0","34","12","2","2","32","13","0","0","0","97","87","36","70.7",
"Adri Embarba","esESP","MF,FW","Espanyol","esLa Liga","27","1992","15.2","4","0","0","24","27","1","110","16","22","0","0","0","92","10","36","21.7",
"Breel Embolo","chSUI","FW,MF","Gladbach","deBundesliga","22","1997","17.2","4","0","0","42","47","13","3","8","11","2","0","0","57","21","41","33.9",
"Emerson","brBRA","DF","Betis","esLa Liga","20","1999","31.5","11","0","0","46","95","1","80","31","46","0","0","0","138","63","36","63.6",
"Renaud Emond","beBEL","FW","Nantes","frLigue 1","27","1991","3.2","1","0","0","4","6","0","0","0","1","0","0","0","14","10","24","29.4",
"Alan Empereur","brBRA","DF","Hellas Verona","itSerie A","25","1994","9.5","3","0","0","18","9","0","2","22","8","0","1","0","44","22","17","56.4",
"Youssef En-Nesyri","maMAR","FW","Leganés","esLa Liga","22","1997","15.4","2","0","0","21","19","17","9","5","7","1","0","0","30","70","102","40.7",
"Youssef En-Nesyri","maMAR","FW","Sevilla","esLa Liga","22","1997","8.8","1","0","0","16","11","12","6","5","5","0","0","0","24","34","40","45.9",
"Björn Engels","beBEL","DF","Aston Villa","engPremier League","24","1994","16.1","1","0","0","5","5","1","2","28","6","0","2","0","53","54","27","66.7",
"Sergi Enrich","esESP","FW","Eibar","esLa Liga","29","1990","20.7","6","0","0","61","23","17","8","9","6","0","0","0","71","112","174","39.2",
"Javier Eraso","esESP","MF","Leganés","esLa Liga","29","1990","9.1","3","0","0","18","15","3","34","7","5","0","0","0","40","12","27","30.8",
"Christian Eriksen","dkDEN","MF,FW","Tottenham","engPremier League","27","1992","12.2","5","0","0","9","6","2","72","12","9","0","0","0","82","6","10","37.5",
"Christian Eriksen","dkDEN","MF","Inter","itSerie A","27","1992","7.8","0","0","0","6","2","0","59","0","6","0","0","0","47","3","4","42.9",
"Gonzalo Escalante","arARG","MF","Eibar","esLa Liga","26","1993","18.6","9","1","1","31","30","2","16","29","22","2","1","0","105","57","60","48.7",
"Aarón Escandell","esESP","GK","Granada","esLa Liga","23","1995","3.0","0","0","0","0","0","0","0","0","1","0","0","0","7","0","0","",
"Sergio Escudero","esESP","DF","Sevilla","esLa Liga","29","1989","8.6","2","0","0","11","8","0","17","13","16","0","1","0","37","25","13","65.8",
"Bernardo Espinosa","coCOL","DF","Espanyol","esLa Liga","30","1989","25.1","5","1","0","33","18","3","1","24","16","0","1","0","126","115","56","67.3",
"Sebastiano Esposito","itITA","FW","Inter","itSerie A","17","2002","2.2","2","0","0","7","4","1","7","3","2","0","0","0","5","0","6","0.0",
"Vicente Esquerdo","esESP","MF,FW","Valencia","esLa Liga","20","1999","0.2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.0",
"Alexander Esswein","deGER","FW,MF","Hertha BSC","deBundesliga","29","1990","2.4","1","0","0","5","6","0","6","7","4","0","0","0","6","5","1","83.3",
"Pervis Estupiñán","ecECU","DF","Osasuna","esLa Liga","21","1998","33.1","8","0","0","42","40","4","162","58","45","0","0","0","277","43","44","49.4",
"Oghenekaro Etebo","ngNGA","MF","Getafe","esLa Liga","23","1995","6.4","4","0","0","8","7","0","14","11","4","0","0","0","43","22","14","61.1",
"Beñat Etxebarria","esESP","MF","Athletic Club","esLa Liga","32","1987","4.4","0","0","0","2","2","0","20","4","1","0","0","0","25","4","5","44.4",
"Xabier Etxeita","esESP","DF","Getafe","esLa Liga","31","1987","16.1","7","0","0","16","12","0","0","17","11","0","0","0","58","49","37","57.0",
"Antony Evans","engENG","MF,DF","Paderborn 07","deBundesliga","20","1998","1.7","0","0","0","5","1","0","16","2","4","0","0","0","8","2","2","50.0",
"Jonny Evans","nirNIR","DF","Leicester City","engPremier League","31","1988","37.6","8","1","0","35","27","2","8","57","34","1","1","1","230","126","70","64.3",
"Edu Expósito","esESP","MF","Eibar","esLa Liga","22","1996","25.7","3","0","0","29","18","0","19","31","28","0","0","0","191","42","62","40.4",
"Valentin Eysseric","frFRA","MF,FW","Hellas Verona","itSerie A","27","1992","3.9","3","0","0","11","3","1","14","1","4","0","0","0","16","8","7","53.3",
"Valentin Eysseric","frFRA","FW,MF","Fiorentina","itSerie A","27","1992","0.5","0","0","0","3","0","0","4","0","0","0","0","0","3","1","2","33.3",
"Łukasz Fabiański","plPOL","GK","West Ham","engPremier League","34","1985","23.5","1","0","0","1","2","0","0","1","2","0","1","0","12","11","0","100.0",
"Fabinho","brBRA","MF","Liverpool","engPremier League","25","1993","23.1","6","0","0","32","20","0","9","34","35","0","0","0","157","41","28","59.4",
"Fábio","brBRA","DF","Nantes","frLigue 1","29","1990","9.3","4","0","0","12","3","0","20","18","22","0","0","0","52","15","19","44.1",
"Cesc Fàbregas","esESP","MF","Monaco","frLigue 1","32","1987","10.3","1","1","0","11","8","1","30","7","4","0","0","0","48","15","5","75.0",
"Fabricio","esESP","GK","Mallorca","esLa Liga","31","1987","1.0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","",
"Ralf Fährmann","deGER","GK","Norwich City","engPremier League","30","1988","0.2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",
"Fayçal Fajr","maMAR","MF","Getafe","esLa Liga","30","1988","4.5","2","0","0","3","5","0","32","4","1","0","0","0","19","9","11","45.0",
"Luca Falbo","itITA","DF","Lazio","itSerie A","19","2000","0.0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Filippo Falco","itITA","FW,MF","Lecce","itSerie A","27","1992","22.4","0","0","0","13","84","7","127","2","7","0","0","0","90","4","17","19.0",
"Eliseo Falcon","esESP","DF","Levante","esLa Liga","22","1997","0.8","2","1","1","2","0","0","0","0","0","0","0","0","2","1","0","100.0",
"Wladimiro Falcone","itITA","GK","Sampdoria","itSerie A","24","1995","2.0","1","0","0","1","0","0","0","0","0","0","1","0","5","0","0","",
"Simon Falette","gnGUI","DF","Eint Frankfurt","deBundesliga","27","1992","1.0","0","0","0","0","1","0","0","3","0","0","0","0","11","4","1","80.0",
"Iago Falque","esESP","FW,MF","Torino","itSerie A","29","1990","1.1","0","0","0","1","0","0","4","0","0","0","0","0","7","0","1","0.0",
"Iago Falque","esESP","MF","Genoa","itSerie A","29","1990","5.8","0","0","0","3","2","3","31","1","3","0","0","0","21","3","7","30.0",
"Akin Famewo","engENG","MF","Norwich City","engPremier League","20","1998","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Andri Fannar Baldursson","isISL","MF","Bologna","itSerie A","17","2002","1.6","0","0","0","4","2","0","2","1","0","0","0","0","8","3","1","75.0",
"Paolo Faragò","itITA","DF,MF","Cagliari","itSerie A","26","1993","14.9","3","0","0","21","15","0","44","10","28","0","0","1","88","29","24","54.7",
"Davide Faraoni","itITA","DF","Hellas Verona","itSerie A","27","1991","35.9","6","0","0","31","40","4","130","36","37","0","1","0","242","34","48","41.5",
"Mohamed Fares","dzALG","DF,MF","SPAL","itSerie A","23","1996","4.7","2","0","0","10","8","0","19","5","4","0","0","0","15","6","6","50.0",
"Diego Farias","brBRA","MF,FW","Lecce","itSerie A","29","1990","9.2","3","1","0","17","16","1","24","4","6","1","0","0","38","2","6","25.0",
"Ansu Fati","esESP","FW","Barcelona","esLa Liga","16","2002","11.4","2","1","0","19","19","4","21","8","8","0","0","0","41","6","11","35.3",
"Julien Faussurier","frFRA","DF","Brest","frLigue 1","32","1987","22.0","1","0","0","17","15","2","80","33","22","0","0","0","118","18","24","42.9",
"Andrea Favilli","itITA","FW","Genoa","itSerie A","22","1997","7.3","4","0","0","28","17","4","1","0","7","1","0","0","21","29","34","46.0",
"Federico Fazio","arARG","DF","Roma","itSerie A","32","1987","13.5","2","1","0","11","7","1","2","19","11","0","0","0","70","33","22","60.0",
"Aleix Febas","esESP","MF,FW","Mallorca","esLa Liga","23","1996","18.8","4","0","0","19","48","0","3","17","24","1","0","0","92","4","15","21.1",
"Zouhair Feddal","maMAR","DF","Betis","esLa Liga","30","1989","15.9","10","2","0","23","9","0","0","23","13","0","0","0","67","45","29","60.8",
"Ljubomir Fejsa","rsSRB","MF","Alavés","esLa Liga","30","1988","8.7","2","0","0","24","7","0","0","6","13","0","1","0","54","18","11","62.1",
"Nabil Fekir","frFRA","MF,FW","Betis","esLa Liga","26","1993","29.3","10","2","2","69","113","14","51","10","26","5","0","0","121","29","41","41.4",
"Felipe","brBRA","DF","Atlético Madrid","esLa Liga","30","1989","23.4","7","0","0","30","14","1","1","40","19","0","1","0","99","92","32","74.2",
"Luiz Felipe","itITA","DF","Lazio","itSerie A","22","1997","22.5","6","0","0","18","15","2","6","41","24","0","1","0","98","22","29","43.1",
"Lucas Felippe","brBRA","MF,DF","Hellas Verona","itSerie A","19","2000","0.3","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","",
"João Félix","ptPOR","FW,MF","Atlético Madrid","esLa Liga","19","1999","19.4","6","0","0","33","39","6","18","10","3","1","0","0","58","17","45","27.4",
"Ohis Felix Uduokhai","deGER","DF","Augsburg","deBundesliga","21","1997","21.8","3","0","0","14","15","1","0","36","26","0","0","0","123","79","46","63.2",
"Kiko Femenía","esESP","DF","Watford","engPremier League","28","1991","24.9","5","0","0","26","12","1","69","36","38","1","0","0","150","13","13","50.0",
"Zinedine Ferhat","dzALG","FW,MF","Nîmes","frLigue 1","26","1993","25.0","1","0","0","17","54","8","165","16","16","0","0","0","114","68","45","60.2",
"Bruno Fernandes","ptPOR","MF","Manchester Utd","engPremier League","24","1994","13.2","2","0","0","9","14","2","75","11","12","2","0","0","67","3","11","21.4",
"Edimilson Fernandes","chSUI","MF,DF","Mainz 05","deBundesliga","23","1996","16.5","7","1","1","19","5","0","15","32","20","0","0","0","113","15","14","51.7",
"Gedson Fernandes","ptPOR","MF,DF","Tottenham","engPremier League","20","1999","0.8","0","0","0","0","2","0","7","1","0","0","0","0","7","0","1","0.0",
"Gelson Fernandes","chSUI","MF","Eint Frankfurt","deBundesliga","32","1986","8.6","5","1","1","25","2","0","2","16","18","0","0","0","56","14","22","38.9",
"Matheus Fernandes","brBRA","MF,FW","Valladolid","esLa Liga","21","1998","1.8","0","0","0","2","1","0","0","2","2","0","0","0","11","6","9","40.0",
"Aitor Fernández","esESP","GK","Levante","esLa Liga","28","1991","36.0","2","0","0","1","4","0","0","2","1","0","1","0","45","10","1","90.9",
"Andrés Fernández","esESP","GK","Villarreal","esLa Liga","32","1986","4.0","1","0","0","1","1","0","0","0","0","0","1","0","14","3","0","100.0",
"Carlos Fernández","esESP","FW,MF","Granada","esLa Liga","23","1996","24.5","8","0","0","60","45","8","12","11","15","2","0","0","74","97","146","39.9",
"Federico Fernández","arARG","DF","Newcastle Utd","engPremier League","30","1989","29.1","8","0","0","17","20","2","29","24","25","0","0","1","128","60","51","54.1",
"Gabriel Fernández","uyURU","FW,MF","Celta Vigo","esLa Liga","25","1994","6.2","5","1","1","17","8","7","2","2","0","0","0","0","14","22","30","42.3",
"Joaquín Fernández","esESP","MF,DF","Valladolid","esLa Liga","23","1996","18.4","9","0","0","32","8","5","0","32","24","0","0","0","77","54","35","60.7",
"Fernandinho","brBRA","DF","Manchester City","engPremier League","34","1985","26.6","9","2","1","26","17","1","4","25","35","0","1","1","148","74","47","61.2",
"Fernando","brBRA","MF","Sevilla","esLa Liga","32","1987","29.5","13","0","0","39","22","2","2","67","33","0","0","0","187","76","60","55.9",
"Juan Ferney Otero","coCOL","FW,MF","Amiens","frLigue 1","24","1995","13.4","0","1","0","19","18","6","36","19","10","1","0","0","59","34","46","42.5",
"Alex Ferrari","itITA","DF","Sampdoria","itSerie A","25","1994","11.2","4","0","0","16","13","0","1","12","13","0","0","0","69","14","13","51.9",
"Facundo Ferreyra","arARG","FW,MF","Espanyol","esLa Liga","28","1991","6.4","2","0","0","25","8","5","3","2","4","0","0","0","17","23","34","40.4",
"Jordan Ferri","frFRA","MF","Montpellier","frLigue 1","27","1992","12.8","1","1","0","21","29","0","30","10","13","0","0","0","104","10","10","50.0",
"Oliver Fink","deGER","MF,FW","Düsseldorf","deBundesliga","37","1982","7.5","2","0","0","13","16","0","8","15","12","1","0","0","55","44","39","53.0",
"Alfreð Finnbogason","isISL","FW","Augsburg","deBundesliga","30","1989","10.7","1","0","0","14","10","6","1","3","6","0","0","0","31","17","37","31.5",
"Roberto Firmino","brBRA","FW","Liverpool","engPremier League","27","1991","33.2","0","0","0","29","16","6","9","7","19","0","0","0","136","26","74","26.0",
"Junior Firpo","doDOM","DF","Barcelona","esLa Liga","22","1996","11.3","5","0","0","35","16","2","8","17","15","0","0","0","36","11","12","47.8",
"John Fleck","sctSCO","MF","Sheffield Utd","engPremier League","27","1991","28.0","8","0","0","25","22","1","149","24","25","0","0","0","169","13","23","36.1",
"Mark Flekken","nlNED","GK","Freiburg","deBundesliga","26","1993","10.0","0","0","0","1","0","0","0","0","0","0","0","0","21","1","0","100.0",
"Sergio Floccari","itITA","FW","SPAL","itSerie A","37","1981","10.5","3","0","0","21","18","9","16","5","3","0","0","0","23","30","57","34.5",
"Alessandro Florenzi","itITA","DF,FW","Roma","itSerie A","28","1991","11.1","5","0","0","11","12","2","29","16","11","0","0","0","68","12","14","46.2",
"Alessandro Florenzi","itITA","DF","Valencia","esLa Liga","28","1991","8.4","1","1","0","7","5","0","31","14","9","0","0","0","45","4","7","36.4",
"Phil Foden","engENG","FW,MF","Manchester City","engPremier League","19","2000","10.0","0","0","0","12","13","1","29","6","10","0","0","0","36","10","18","35.7",
"Mamadou Fofana","mlMLI","DF,MF","Metz","frLigue 1","21","1998","17.6","4","0","0","21","4","0","1","22","35","0","1","0","98","19","31","38.0",
"Seko Fofana","ciCIV","MF","Udinese","itSerie A","24","1995","25.0","4","0","0","20","20","0","21","17","12","0","0","0","160","7","17","29.2",
"Wesley Fofana","frFRA","DF","Saint-Étienne","frLigue 1","18","2000","13.5","4","0","0","14","15","0","2","36","15","0","0","0","86","62","24","72.1",
"Youssouf Fofana","frFRA","MF","Strasbourg","frLigue 1","20","1999","11.2","0","0","0","11","6","2","8","14","17","0","0","0","56","17","8","68.0",
"Youssouf Fofana","frFRA","MF","Monaco","frLigue 1","20","1999","6.8","1","0","0","12","7","1","6","8","9","0","0","0","49","8","8","50.0",
"Thomas Foket","beBEL","DF","Reims","frLigue 1","24","1994","27.0","3","0","0","26","32","0","48","39","36","0","1","0","126","21","29","42.0",
"Lamine Fomba","frFRA","MF","Nîmes","frLigue 1","21","1998","15.3","5","0","0","43","8","0","6","25","31","0","0","0","102","40","41","49.4",
"José Fonte","ptPOR","DF","Lille","frLigue 1","35","1983","24.5","4","0","0","18","14","0","3","28","11","0","2","0","131","64","41","61.0",
"Pablo Fornals","esESP","MF,FW","West Ham","engPremier League","23","1996","24.1","3","0","0","18","16","7","61","25","28","0","0","0","155","10","48","17.2",
"Emil Forsberg","seSWE","MF","RB Leipzig","deBundesliga","27","1991","12.7","1","0","0","12","19","2","24","5","10","0","0","0","63","9","16","36.0",
"Hernâni Fortes","ptPOR","MF,FW","Levante","esLa Liga","27","1991","7.3","3","1","1","5","17","5","47","4","2","0","0","0","37","1","9","10.0",
"Ben Foster","engENG","GK","Watford","engPremier League","36","1983","38.0","1","0","0","2","4","0","0","0","0","0","2","0","54","9","0","100.0",
"Lyle Foster","zaRSA","FW","Monaco","frLigue 1","18","2000","0.7","0","0","0","1","0","1","0","0","0","0","0","0","2","2","1","66.7",
"Timothy Fosu-Mensah","nlNED","DF","Manchester Utd","engPremier League","21","1998","1.5","1","0","0","5","0","1","2","4","1","0","0","0","7","1","2","33.3",
"Dimitri Foulquier","frFRA","DF,MF","Watford","engPremier League","26","1993","0.7","0","0","0","0","0","0","1","2","0","0","0","0","4","0","2","0.0",
"Dimitri Foulquier","frFRA","DF,MF","Granada","esLa Liga","26","1993","12.4","4","0","0","20","17","0","19","16","11","0","0","0","76","15","21","41.7",
"Juan Foyth","arARG","DF","Tottenham","engPremier League","21","1998","0.8","1","0","0","2","1","0","0","1","3","0","0","0","9","2","1","66.7",
"Gianluca Frabotta","itITA","DF","Juventus","itSerie A","20","1999","1.0","0","0","0","2","0","0","3","1","1","0","0","0","4","3","0","100.0",
"Raphael Framberger","deGER","DF","Augsburg","deBundesliga","23","1995","13.1","3","0","0","17","9","1","22","20","25","0","1","0","65","18","21","46.2",
"Simon Francis","engENG","DF","Bournemouth","engPremier League","34","1985","10.8","5","1","1","7","1","0","16","20","9","0","0","0","62","48","32","60.0",
"Mike Frantz","deGER","MF","Freiburg","deBundesliga","32","1986","3.9","2","0","0","7","6","0","7","1","2","0","0","0","13","7","8","46.7",
"Ryan Fraser","sctSCO","MF,FW","Bournemouth","engPremier League","25","1994","23.0","2","0","0","10","36","1","174","15","6","0","0","0","97","6","25","19.4",
"Fred","brBRA","MF","Manchester Utd","engPremier League","26","1993","24.0","8","0","0","42","36","1","63","38","32","0","0","0","234","9","19","32.1",
"Ryan Fredericks","engENG","DF","West Ham","engPremier League","26","1992","24.9","7","0","0","25","21","0","59","24","56","0","0","0","113","35","36","49.3",
"Kieron Freeman","wlsWAL","FW","Sheffield Utd","engPremier League","27","1992","0.1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0.0",
"Luke Freeman","engENG","MF","Sheffield Utd","engPremier League","27","1992","4.1","2","0","0","6","5","0","15","10","4","0","0","0","20","4","6","40.0",
"Remo Freuler","chSUI","MF","Atalanta","itSerie A","27","1992","26.0","3","0","0","40","34","0","30","28","30","0","0","0","161","14","25","35.9",
"Marco Friedl","atAUT","DF,MF","Werder Bremen","deBundesliga","21","1998","24.3","9","0","0","32","44","0","86","34","39","0","0","0","134","22","22","50.0",
"Marvin Friedrich","deGER","DF","Union Berlin","deBundesliga","23","1995","31.0","11","1","1","38","16","0","6","42","31","0","0","0","189","94","74","56.0",
"Samúel Friðjónsson","isISL","MF","Paderborn 07","deBundesliga","23","1996","2.1","1","0","0","2","1","0","0","4","1","0","0","0","15","1","3","25.0",
"Jorge de Frutos","esESP","MF,DF","Valladolid","esLa Liga","22","1997","0.7","0","0","0","2","0","0","2","0","2","0","0","0","3","0","1","0.0",
"Christian Fuchs","atAUT","DF","Leicester City","engPremier League","33","1986","8.6","0","0","0","2","0","1","16","17","9","0","0","0","45","19","18","51.4",
"Angelo Fulgini","frFRA","MF","Angers","frLigue 1","22","1996","17.5","3","1","1","28","56","1","60","19","18","0","0","0","101","19","25","43.2",
"Niclas Füllkrug","deGER","FW","Werder Bremen","deBundesliga","26","1993","4.5","2","0","0","10","10","3","2","3","2","0","0","0","9","30","28","51.7",
"Ramiro Funes Mori","arARG","DF","Villarreal","esLa Liga","28","1991","5.0","1","0","0","7","4","0","0","3","2","0","0","0","35","9","8","52.9",
"Daniel Fuzato","brBRA","GK","Roma","itSerie A","22","1997","1.0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","",
"Matteo Gabbia","itITA","DF","Milan","itSerie A","19","1999","7.6","1","0","0","11","3","0","0","9","5","0","1","0","40","23","8","74.2",
"Manolo Gabbiadini","itITA","FW","Sampdoria","itSerie A","27","1991","22.6","2","0","0","30","38","15","71","10","7","1","0","0","51","40","55","42.1",
"Gabriel","brBRA","GK","Lecce","itSerie A","26","1992","33.3","4","0","0","1","4","0","0","0","1","0","1","1","32","10","1","90.9",
"Ruben Gabrielsen","noNOR","DF","Toulouse","frLigue 1","27","1992","7.3","0","1","0","5","5","0","0","8","2","0","0","0","37","24","10","70.6",
"Mijat Gaćinović","rsSRB","MF,FW","Eint Frankfurt","deBundesliga","24","1995","11.6","2","0","0","19","24","0","13","15","11","0","0","0","71","6","12","33.3",
"Luca Gagliano","itITA","FW","Cagliari","itSerie A","19","2000","0.6","0","0","0","3","1","0","0","1","0","0","0","0","2","1","4","20.0",
"Roberto Gagliardini","itITA","MF","Inter","itSerie A","25","1994","20.0","5","0","0","34","24","4","10","30","19","1","0","0","71","27","14","65.9",
"Riccardo Gagliolo","seSWE","DF","Parma","itSerie A","29","1990","28.9","7","0","0","32","38","2","51","53","32","0","2","0","139","17","24","41.5",
"Nicolás Gaitán","arARG","MF,FW","Lille","frLigue 1","31","1988","0.6","0","0","0","3","0","0","1","0","0","0","0","0","4","2","2","50.0",
"Marvin Gakpa","frFRA","MF,FW","Metz","frLigue 1","25","1993","5.2","0","0","0","5","2","0","24","5","6","0","0","0","33","1","6","14.3",
"Enric Gallego","esESP","FW","Osasuna","esLa Liga","32","1986","9.8","5","1","0","35","9","10","4","4","5","0","0","0","24","87","80","52.1",
"Enric Gallego","esESP","FW","Getafe","esLa Liga","32","1986","1.8","0","0","0","4","2","0","1","2","1","0","0","0","5","12","15","44.4",
"Kévin Gameiro","frFRA","FW","Valencia","esLa Liga","32","1987","17.6","0","0","0","14","13","13","21","5","9","0","0","0","43","6","42","12.5",
"Fran Gámez","esESP","DF","Mallorca","esLa Liga","28","1991","19.6","5","0","0","25","8","2","54","29","42","0","1","0","117","11","20","35.5",
"Idrissa Gana Gueye","snSEN","MF","Paris S-G","frLigue 1","29","1989","18.4","2","0","0","37","21","1","7","33","34","0","0","0","129","17","12","58.6",
"Ignatius Ganago","cmCMR","FW,MF","Nice","frLigue 1","20","1999","13.8","0","0","0","15","26","3","18","4","6","2","0","0","42","13","21","38.2",
"Ezequiel Garay","arARG","DF","Valencia","esLa Liga","32","1986","16.0","2","0","0","10","1","0","2","14","8","0","1","0","55","29","22","56.9",
