Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Matt Doherty","ieIRL","DF","Wolves","engPremier League","32","1992","23.4","6","0","0","18","11","2","22","22","21","0","0","1","106","56","21","72.7",
"Jeremy Doku","beBEL","FW,MF","Manchester City","engPremier League","22","2002","16.8","1","0","0","10","33","5","59","4","22","0","0","0","63","0","12","0.0",
"Marc Domenech","esESP","FW,MF","Mallorca","esLa Liga","18","2006","3.4","0","0","0","5","1","0","4","0","4","0","0","0","8","8","7","53.3",
"Álex Domínguez","esESP","GK","Toulouse","frLigue 1","26","1998","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Benjamín Domínguez","arARG","FW","Bologna","itSerie A","20","2003","14.2","0","0","0","10","31","4","11","4","7","0","0","0","62","2","21","8.7",
"Carlos Dominguez","esESP","DF","Celta Vigo","esLa Liga","23","2001","13.1","1","0","0","8","10","0","0","13","11","0","0","1","45","28","15","65.1",
"Israel Domínguez","esESP","FW","Sevilla","esLa Liga","21","2003","0.2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0.0",
"Nicolás Domínguez","arARG","MF,FW","Nott'ham Forest","engPremier League","26","1998","21.8","9","0","0","33","18","1","7","29","45","0","0","0","114","27","23","54.0",
"Sergi Dominguez","esESP","DF","Barcelona","esLa Liga","19","2005","1.9","1","0","0","2","0","0","0","3","1","0","1","0","8","1","3","25.0",
"Gianluigi Donnarumma","itITA","GK","Paris S-G","frLigue 1","25","1999","23.2","2","0","0","0","3","0","0","0","1","0","0","0","40","4","0","100.0",
"Aron Dønnum","noNOR","DF,MF","Toulouse","frLigue 1","26","1998","29.9","6","0","0","38","55","0","117","28","35","0","0","0","171","12","17","41.4",
"Patrick Dorgu","dkDEN","DF,FW","Lecce","itSerie A","19","2004","20.4","2","1","0","24","55","4","40","18","27","1","0","1","99","31","21","59.6",
"Patrick Dorgu","dkDEN","DF","Manchester Utd","engPremier League","19","2004","9.4","3","1","0","17","28","3","39","4","24","0","0","0","37","15","9","62.5",
"Alfie Dorrington","engENG","DF","Tottenham","engPremier League","19","2005","0.2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","",
"Niklas Dorsch","deGER","MF","Heidenheim","deBundesliga","26","1998","14.8","5","1","0","15","20","0","37","17","16","0","0","0","74","7","9","43.8",
"Niklas Dorsch","deGER","MF","Augsburg","deBundesliga","26","1998","0.4","0","0","0","0","2","0","1","0","0","0","0","0","2","0","0","",
"Alberto Dossena","itITA","DF","Como","itSerie A","25","1998","20.3","1","1","0","22","16","0","1","22","20","0","2","0","68","59","24","71.1",
"Abdoulaye Doucouré","mlMLI","MF","Everton","engPremier League","31","1993","28.5","5","1","1","49","5","10","23","10","28","0","0","0","150","30","44","40.5",
"Cheick Doucouré","mlMLI","MF","Crystal Palace","engPremier League","24","2000","5.0","1","0","0","7","7","0","1","11","8","0","0","0","31","5","5","50.0",
"Sékou Doucoure","frFRA","DF","Nantes","frLigue 1","19","2005","0.1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","",
"Désiré Doué","frFRA","FW,MF","Paris S-G","frLigue 1","19","2005","19.2","1","0","0","28","44","1","78","13","30","2","0","0","93","8","10","44.4",
"Guela Doué","ciCIV","DF","Strasbourg","frLigue 1","21","2002","30.2","7","0","0","41","19","0","46","34","45","0","1","0","162","58","37","61.1",
"Douglas","brBRA","MF","Nantes","frLigue 1","27","1997","25.6","8","0","0","42","36","0","10","32","42","0","1","0","111","23","35","39.7",
"Ismaël Doukouré","frFRA","DF,MF","Strasbourg","frLigue 1","21","2003","29.3","7","0","0","30","17","0","1","25","22","0","0","1","103","26","16","61.9",
"Issa Doumbia","itITA","MF","Venezia","itSerie A","20","2003","10.4","0","0","0","18","12","0","10","9","8","0","0","0","45","18","21","46.2",
"Kamory Doumbia","mlMLI","MF,FW","Brest","frLigue 1","21","2003","14.7","1","0","0","17","22","1","48","28","29","0","0","0","87","10","22","31.3",
"Amidou Doumbouya","frFRA","DF","Nice","frLigue 1","16","2007","0.5","0","0","0","0","0","0","2","1","1","0","0","0","6","0","0","",
"Anastasios Douvikas","grGRE","FW","Celta Vigo","esLa Liga","24","1999","7.8","2","0","0","10","27","9","1","3","4","0","0","0","15","14","23","37.8",
"Anastasios Douvikas","grGRE","FW","Como","itSerie A","24","1999","6.4","1","0","0","13","17","1","2","1","2","0","0","0","11","8","19","29.6",
"Artem Dovbyk","uaUKR","FW","Roma","itSerie A","27","1997","26.9","0","0","0","30","16","22","1","2","2","0","0","0","26","42","60","41.2",
"Flynn Downes","engENG","MF","Southampton","engPremier League","25","1999","23.9","12","0","0","50","39","0","4","32","25","0","0","0","83","17","17","50.0",
"Tommy Doyle","engENG","MF","Wolves","engPremier League","22","2001","5.4","1","0","0","5","5","0","15","5","6","0","0","0","43","1","6","14.3",
"Radu Drăgușin","roROU","DF","Tottenham","engPremier League","22","2002","13.9","1","0","0","6","10","0","1","15","6","0","0","0","48","33","22","60.0",
"Patrick Drewes","deGER","GK","Bochum","deBundesliga","31","1993","21.0","2","0","0","1","3","0","0","0","0","0","1","0","36","3","0","100.0",
"Tim Drexler","deGER","DF","Hoffenheim","deBundesliga","19","2005","4.0","2","0","0","8","2","0","1","1","7","0","0","0","10","2","12","14.3",
"Domingos Duarte","ptPOR","DF","Getafe","esLa Liga","29","1995","20.7","4","2","1","24","13","0","0","18","15","0","2","0","63","28","18","60.9",
"Martin Dúbravka","skSVK","GK","Newcastle Utd","engPremier League","35","1989","10.0","0","0","0","0","1","0","0","0","0","0","0","0","18","4","0","100.0",
"Marvin Ducksch","deGER","FW","Werder Bremen","deBundesliga","30","1994","26.9","3","0","0","6","17","14","167","8","7","0","0","0","65","19","29","39.6",
"Ondrej Duda","skSVK","MF","Hellas Verona","itSerie A","29","1994","26.6","12","1","1","51","57","0","89","31","27","0","0","0","188","14","15","48.3",
"Duk","cvCPV","MF,FW","Leganés","esLa Liga","24","2000","2.0","1","0","0","5","13","0","8","1","4","0","0","0","11","2","5","28.6",
"Denzel Dumfries","nlNED","DF,FW","Inter","itSerie A","28","1996","21.7","4","0","0","54","18","6","57","6","18","2","0","0","65","57","18","76.0",
"Alfred Duncan","ghGHA","MF","Venezia","itSerie A","31","1993","10.6","2","0","0","22","11","0","17","8","8","0","0","0","52","10","8","55.6",
"Lewis Dunk","engENG","DF","Brighton","engPremier League","32","1991","23.1","5","0","0","7","11","2","5","13","10","0","0","1","104","51","31","62.2",
"Jáder Durán","coCOL","FW","Aston Villa","engPremier League","20","2003","7.1","3","1","0","14","15","5","3","0","7","0","0","0","19","19","19","50.0",
"Pablo Durán","esESP","FW,MF","Celta Vigo","esLa Liga","23","2001","15.5","3","0","0","32","18","7","18","8","9","0","0","0","46","13","32","28.9",
"Julien Duranville","beBEL","FW,MF","Dortmund","deBundesliga","18","2006","3.1","3","0","0","10","7","2","13","0","0","1","0","0","5","0","1","0.0",
"Milan Đurić","baBIH","FW","Parma","itSerie A","34","1990","3.0","1","0","0","2","6","1","0","0","0","0","0","0","8","35","15","70.0",
"Milan Đurić","baBIH","FW","Monza","itSerie A","34","1990","14.1","3","0","0","17","18","5","0","2","1","0","0","0","13","132","50","72.5",
"Hugo Duro","esESP","FW","Valencia","esLa Liga","24","1999","24.1","5","0","0","38","50","7","7","10","8","2","1","1","46","59","101","36.9",
"Jean-Kevin Duverne","htHAI","DF","Nantes","frLigue 1","27","1997","6.0","2","0","0","14","6","0","9","8","12","0","0","0","20","9","3","75.0",
"Paulo Dybala","arARG","FW,MF","Roma","itSerie A","30","1993","15.7","2","0","0","6","60","6","62","2","7","2","0","0","63","8","17","32.0",
"Stefan Džodić","rsSRB","DF,MF","Montpellier","frLigue 1","19","2005","2.7","2","1","0","4","2","0","0","5","5","0","0","0","10","2","6","25.0",
"Adam Dźwigała","plPOL","DF,MF","St. Pauli","deBundesliga","28","1995","4.1","2","1","0","5","3","0","3","4","10","0","0","0","13","13","4","76.5",
"Enzo Ebosse","cmCMR","DF","Udinese","itSerie A","25","1999","1.0","1","0","0","1","0","0","0","1","0","0","0","0","5","1","0","100.0",
"Tyronne Ebuehi","ngNGA","DF,MF","Empoli","itSerie A","28","1995","0.8","0","0","0","0","2","0","2","2","2","0","0","0","6","3","2","60.0",
"Claudio Echeverri","arARG","FW","Manchester City","engPremier League","18","2006","0.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Ederson","brBRA","GK","Manchester City","engPremier League","30","1993","25.8","4","0","0","1","0","0","0","1","0","0","1","0","42","4","1","80.0",
"Éderson","brBRA","MF","Atalanta","itSerie A","25","1999","32.0","5","1","1","31","53","0","23","35","32","0","0","0","186","53","36","59.6",
"Noah Edjouma","frFRA","MF,FW","Toulouse","frLigue 1","18","2005","1.9","0","1","0","4","3","0","6","2","2","0","0","0","8","2","3","40.0",
"George Edmundson","engENG","DF","Ipswich Town","engPremier League","26","1997","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Odsonne Édouard","frFRA","FW","Leicester City","engPremier League","26","1998","0.3","0","0","0","2","0","0","0","0","1","0","0","0","1","1","1","50.0",
"Odsonne Édouard","frFRA","MF,FW","Crystal Palace","engPremier League","26","1998","1.3","0","0","0","4","0","2","1","0","0","0","0","0","5","1","4","20.0",
"Samuel Edozie","engENG","DF,FW","Southampton","engPremier League","21","2003","0.7","1","0","0","2","1","0","4","0","1","0","0","0","1","0","0","",
"Ronnie Edwards","engENG","DF","Southampton","engPremier League","21","2003","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Johannes Eggestein","deGER","FW","St. Pauli","deBundesliga","26","1998","20.6","3","0","0","11","12","14","35","0","3","0","0","0","58","28","85","24.8",
"Maximilian Eggestein","deGER","MF","Freiburg","deBundesliga","27","1996","31.6","4","0","0","22","24","1","9","39","32","0","0","0","154","60","56","51.7",
"Kingsley Ehizibue","nlNED","DF","Udinese","itSerie A","29","1995","27.8","5","0","0","33","33","5","61","23","35","0","0","0","110","29","33","46.8",
"Chidera Ejuke","ngNGA","FW","Sevilla","esLa Liga","26","1998","10.7","0","0","0","6","16","4","22","5","13","0","0","0","63","4","9","30.8",
"Jeff Ekhator","itITA","FW,MF","Genoa","itSerie A","17","2006","8.5","1","0","0","15","13","3","10","2","4","0","0","0","32","15","32","31.9",
"Hugo Ekitike","frFRA","FW","Eint Frankfurt","deBundesliga","22","2002","28.5","1","0","0","39","17","19","17","7","12","1","0","0","87","52","59","46.8",
"Jurgen Ekkelenkamp","nlNED","MF","Udinese","itSerie A","24","2000","21.0","2","0","0","29","14","2","12","12","25","0","0","0","82","18","13","58.1",
"Jacques Ekomie","gaGAB","DF,FW","Angers","frLigue 1","20","2003","7.7","1","0","0","11","21","1","23","4","14","0","0","0","33","11","13","45.8",
"Emmanuel Ekong","seSWE","MF,FW","Empoli","itSerie A","22","2002","2.1","1","0","0","3","5","1","0","1","3","0","0","0","10","2","7","22.2",
"Caleb Ekuban","ghGHA","FW","Genoa","itSerie A","30","1994","6.2","1","0","0","15","9","5","3","1","3","0","0","0","20","12","19","38.7",
"Pierre Ekwah Elimby","frFRA","MF","Saint-Étienne","frLigue 1","22","2002","28.6","3","0","0","42","38","0","5","47","33","0","0","0","154","30","13","69.8",
"Anthony Elanga","seSWE","FW,MF","Nott'ham Forest","engPremier League","22","2002","27.8","1","0","0","9","47","18","185","6","14","0","0","0","89","24","37","39.3",
"Meschak Elia","cdCOD","FW","Nantes","frLigue 1","26","1997","1.9","0","0","0","7","2","0","14","0","5","0","0","0","14","2","3","40.0",
"Mikael Ellertsson","isISL","DF,MF","Venezia","itSerie A","22","2002","27.4","2","0","0","22","44","2","28","17","26","0","0","0","74","16","16","50.0",
"Harvey Elliott","engENG","MF","Liverpool","engPremier League","21","2003","4.1","1","0","0","0","1","1","12","1","3","0","0","0","15","1","2","33.3",
"Elif Elmas","mkMKD","MF","RB Leipzig","deBundesliga","24","1999","0.5","1","0","0","2","0","1","0","0","1","0","0","0","3","0","1","0.0",
"Elif Elmas","mkMKD","FW,MF","Torino","itSerie A","24","1999","11.3","0","0","0","13","14","2","23","6","7","0","0","0","33","2","3","40.0",
"Aritz Elustondo","esESP","DF","Real Sociedad","esLa Liga","30","1994","16.2","2","1","0","25","18","1","4","11","11","0","0","0","53","29","25","53.7",
"Nico Elvedi","chSUI","DF","Gladbach","deBundesliga","27","1996","23.7","1","0","0","9","14","1","1","30","23","0","0","1","89","46","44","51.1",
"Adri Embarba","esESP","FW,MF","Rayo Vallecano","esLa Liga","32","1992","17.9","4","0","0","25","21","14","114","13","20","0","0","0","67","13","33","28.3",
"Breel Embolo","chSUI","FW,MF","Monaco","frLigue 1","27","1997","20.5","5","0","0","27","43","11","6","3","17","2","0","0","58","30","30","50.0",
"Emanuel Emegha","nlNED","FW","Strasbourg","frLigue 1","21","2003","25.5","5","0","0","36","37","27","0","1","6","0","0","0","60","26","39","40.0",
"Emerson","brBRA","DF","Milan","itSerie A","25","1999","15.3","5","0","0","34","32","0","45","14","28","0","0","0","59","24","14","63.2",
"Yunus Emre Konak","trTUR","FW,MF","Brentford","engPremier League","18","2006","0.5","0","0","0","3","1","0","0","0","4","0","0","0","2","5","9","35.7",
"Julio Enciso","pyPAR","MF,FW","Brighton","engPremier League","20","2004","3.3","0","0","0","3","7","0","20","0","0","0","0","0","15","6","5","54.5",
"Julio Enciso","pyPAR","MF,FW","Ipswich Town","engPremier League","20","2004","9.7","3","0","0","9","21","0","21","1","9","0","1","0","43","8","17","32.0",
"Wataru Endo","jpJPN","MF,DF","Liverpool","engPremier League","31","1993","3.0","0","0","0","15","7","0","1","6","8","0","0","0","14","3","4","42.9",
"Endrick","brBRA","FW","Real Madrid","esLa Liga","18","2006","4.0","1","0","0","10","9","2","2","4","1","1","0","0","7","6","4","60.0",
"Yannik Engelhardt","deGER","MF,DF","Como","itSerie A","23","2001","12.9","4","0","0","21","20","1","1","11","12","0","0","0","62","11","9","55.0",
"Arne Engels","beBEL","MF,FW","Augsburg","deBundesliga","20","2003","0.9","1","0","0","3","1","0","4","0","0","0","0","0","0","1","0","100.0",
"Christian Eriksen","dkDEN","MF","Manchester Utd","engPremier League","32","1992","11.8","4","0","0","8","3","0","85","7","9","0","0","0","62","2","6","25.0",
"Martin Erlic","hrCRO","DF","Bologna","itSerie A","26","1998","3.7","0","0","0","7","7","0","0","2","0","1","0","0","11","10","9","52.6",
"Patrick Erras","deGER","DF","Holstein Kiel","deBundesliga","29","1995","9.2","2","0","0","11","0","0","0","9","5","0","0","0","24","27","16","62.8",
"Alfonso Espino","uyURU","DF","Rayo Vallecano","esLa Liga","32","1992","9.3","4","0","0","18","15","0","24","12","24","0","1","0","55","14","11","56.0",
"Sebastiano Esposito","itITA","FW,MF","Empoli","itSerie A","22","2002","25.9","1","0","0","47","56","10","55","12","29","2","0","0","106","26","56","31.7",
"Romain Esse","engENG","MF","Crystal Palace","engPremier League","19","2005","1.5","0","0","0","2","3","0","0","1","6","0","0","0","9","3","2","60.0",
"Samuel Essende","cdCOD","FW","Augsburg","deBundesliga","26","1998","18.2","4","2","0","45","34","13","5","0","6","0","0","0","42","57","73","43.8",
"Dario Essugo","ptPOR","MF","Las Palmas","esLa Liga","19","2005","21.5","11","2","2","37","30","0","1","42","45","0","1","0","118","30","32","48.4",
"Estanis","esESP","FW","Bologna","itSerie A","20","2003","0.1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Nahuel Estévez","arARG","MF","Parma","itSerie A","28","1995","7.3","3","0","0","9","9","0","16","3","6","0","0","0","28","14","3","82.4",
"Pervis Estupiñán","ecECU","DF","Brighton","engPremier League","26","1998","26.7","5","0","0","36","20","3","119","37","43","0","0","0","147","46","26","63.9",
"Etienne Eto'o","cmCMR","FW","Rayo Vallecano","esLa Liga","21","2002","0.4","0","0","0","0","0","1","0","0","0","0","0","0","0","6","2","75.0",
"Karl Etta Eyong","cmCMR","MF,FW","Villarreal","esLa Liga","20","2003","0.4","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","100.0",
"Evanilson","brBRA","FW","Bournemouth","engPremier League","24","1999","25.8","1","1","0","37","53","20","0","1","10","5","0","0","67","42","62","40.4",
"Jake Evans","engENG","FW","Leicester City","engPremier League","15","2008","0.3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0.0",
"Jonny Evans","nirNIR","DF","Manchester Utd","engPremier League","36","1988","3.5","1","0","0","5","6","0","0","5","6","0","0","0","16","9","3","75.0",
"Edu Expósito","esESP","MF","Espanyol","esLa Liga","27","1996","11.6","3","0","0","14","22","2","66","15","13","0","0","0","63","11","11","50.0",
"Eberechi Eze","engENG","MF,FW","Crystal Palace","engPremier League","26","1998","28.8","1","0","0","13","51","9","112","11","22","0","0","0","146","7","37","15.9",
"Abde Ezzalzouli","maMAR","FW,MF","Betis","esLa Liga","22","2001","22.0","2","0","0","23","38","4","49","7","25","2","0","0","102","26","37","41.3",
"Giovanni Fabbian","itITA","MF","Bologna","itSerie A","21","2003","11.4","2","0","0","21","22","1","9","2","6","0","0","0","31","19","35","35.2",
"Łukasz Fabiański","plPOL","GK","West Ham","engPremier League","39","1985","12.9","2","0","0","2","1","0","0","0","0","0","2","0","5","3","1","75.0",
"Alieu Fadera","gmGAM","FW,DF","Como","itSerie A","22","2001","18.3","2","1","0","40","50","14","39","12","47","0","0","0","95","11","15","42.3",
"Wout Faes","beBEL","DF","Leicester City","engPremier League","26","1998","31.3","4","0","0","23","11","1","5","26","26","0","0","0","90","45","36","55.6",
"Nicolò Fagioli","itITA","MF","Juventus","itSerie A","23","2001","6.3","4","0","0","11","5","0","13","2","10","0","0","0","33","2","2","50.0",
"Nicolò Fagioli","itITA","MF","Fiorentina","itSerie A","23","2001","10.7","0","0","0","8","14","0","27","5","10","0","0","0","46","1","4","20.0",
"Romain Faivre","frFRA","MF,FW","Brest","frLigue 1","26","1998","10.0","2","0","0","6","23","1","26","4","10","0","0","0","42","7","10","41.2",
"Wladimiro Falcone","itITA","GK","Lecce","itSerie A","29","1995","38.0","2","0","0","1","10","0","0","0","0","0","1","0","32","13","0","100.0",
"Davide Faraoni","itITA","DF","Hellas Verona","itSerie A","32","1991","2.9","1","0","0","7","1","2","12","2","9","0","0","0","9","1","9","10.0",
"Abdul Fatawu Issahaku","ghGHA","FW","Leicester City","engPremier League","20","2004","6.4","0","0","0","11","20","2","30","4","15","0","0","0","38","14","13","51.9",
"Ansu Fati","esESP","FW","Barcelona","esLa Liga","21","2002","2.6","1","0","0","2","2","2","0","1","1","0","0","0","7","2","7","22.2",
"Khalil Fayad","frFRA","MF,FW","Montpellier","frLigue 1","20","2004","11.4","5","0","0","21","27","1","20","10","16","0","0","1","74","9","6","60.0",
"Jacopo Fazzini","itITA","MF","Empoli","itSerie A","21","2003","15.4","1","1","0","23","32","4","32","6","19","0","0","0","70","19","24","44.2",
"Nabil Fekir","frFRA","MF","Betis","esLa Liga","31","1993","2.0","0","0","0","3","7","0","10","0","2","0","0","0","3","0","2","0.0",
"Mattia Felici","itITA","MF,FW","Cagliari","itSerie A","23","2001","10.3","1","0","0","18","17","4","25","7","12","0","1","0","51","7","10","41.2",
"Luiz Felipe","itITA","DF","Marseille","frLigue 1","27","1997","1.4","1","0","0","1","0","0","0","3","3","0","0","0","2","3","3","50.0",
"João Félix","ptPOR","MF","Milan","itSerie A","24","1999","8.4","3","0","0","12","30","2","5","1","6","0","0","0","30","7","7","50.0",
"João Félix","ptPOR","FW,MF","Chelsea","engPremier League","24","1999","4.1","2","0","0","6","17","1","0","3","3","0","0","0","22","4","5","44.4",
"Frank Feller","deGER","GK","Heidenheim","deBundesliga","20","2004","1.3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",
"Kiko Femenía","esESP","DF","Villarreal","esLa Liga","33","1991","24.7","7","0","0","21","13","1","47","40","34","0","0","0","102","5","12","29.4",
"Evan Ferguson","ieIRL","FW","Brighton","engPremier League","19","2004","2.7","0","0","0","3","1","0","0","0","3","0","0","0","10","4","9","30.8",
"Evan Ferguson","ieIRL","FW","West Ham","engPremier League","19","2004","1.7","0","0","0","1","2","0","0","1","1","0","0","0","8","5","10","33.3",
"Lewis Ferguson","sctSCO","MF","Bologna","itSerie A","24","1999","10.9","0","0","0","27","20","1","18","5","13","0","0","0","28","16","14","53.3",
"Zinedine Ferhat","dzALG","FW,MF","Angers","frLigue 1","31","1993","9.4","1","0","0","11","15","2","68","10","7","0","0","0","47","17","20","45.9",
"Bruno Fernandes","ptPOR","MF","Manchester Utd","engPremier League","29","1994","33.5","5","2","1","32","40","2","186","26","50","0","0","0","213","22","28","44.0",
"Edimilson Fernandes","chSUI","MF,DF","Brest","frLigue 1","28","1996","12.3","1","0","0","7","6","0","7","20","7","0","1","0","69","15","12","55.6",
"Mateus Fernandes","ptPOR","MF","Southampton","engPremier League","20","2004","32.3","8","0","0","46","55","4","113","28","48","0","0","0","179","15","9","62.5",
"Aitor Fernández","esESP","GK","Osasuna","esLa Liga","33","1991","1.0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",
"Álvaro Fernández","esESP","GK","Sevilla","esLa Liga","26","1998","8.3","2","0","0","0","2","0","0","0","0","0","0","0","11","2","0","100.0",
"Enzo Fernández","arARG","MF","Chelsea","engPremier League","23","2001","32.7","8","0","0","52","54","2","109","13","33","0","0","0","156","14","29","32.6",
"Pelayo Fernandez","esESP","DF","Rayo Vallecano","esLa Liga","21","2003","1.1","1","0","0","2","0","0","0","2","0","0","0","0","4","3","3","50.0",
"Roberto Férnandez","esESP","FW","Espanyol","esLa Liga","22","2002","16.6","1","0","0","28","25","9","2","3","4","1","0","0","33","34","54","38.6",
"Valery Fernández","esESP","MF,FW","Mallorca","esLa Liga","24","1999","3.4","1","0","0","3","1","1","3","0","7","0","0","0","19","1","4","20.0",
"Matias Fernandez-Pardo","beBEL","FW,MF","Lille","frLigue 1","19","2005","11.8","4","0","0","18","21","3","30","3","9","1","0","0","35","0","11","0.0",
"André Ferreira","ptPOR","GK","Valladolid","esLa Liga","28","1996","6.0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0.0",
"Jordan Ferri","frFRA","MF","Montpellier","frLigue 1","32","1992","19.7","6","1","0","35","30","0","25","9","23","0","3","0","132","13","15","46.4",
"Daniel Fila","czCZE","FW","Venezia","itSerie A","21","2002","5.5","3","1","1","13","7","3","0","0","0","0","0","0","9","7","20","25.9",
"Karol Fila","plPOL","MF","Strasbourg","frLigue 1","26","1998","0.1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Kilian Fischer","deGER","DF","Wolfsburg","deBundesliga","23","2000","25.5","7","0","0","34","7","0","39","19","44","0","0","0","84","21","36","36.8",
"Mark Flekken","nlNED","GK","Brentford","engPremier League","31","1993","36.4","1","0","0","0","3","0","0","0","4","0","0","0","39","4","0","100.0",
"Alessandro Florenzi","itITA","FW","Milan","itSerie A","33","1991","0.1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","",
"Mateo Flores","esESP","MF","Betis","esLa Liga","20","2004","1.7","1","0","0","4","1","0","1","2","1","0","0","0","12","0","2","0.0",
"Phil Foden","engENG","MF,FW","Manchester City","engPremier League","24","2000","19.7","2","0","0","5","34","3","80","9","5","0","0","0","61","3","9","25.0",
"Malick Fofana","beBEL","FW","Lyon","frLigue 1","19","2005","17.7","2","0","0","13","36","10","70","8","11","1","0","0","63","2","12","14.3",
"Rayan Fofana","frFRA","FW,MF","Lens","frLigue 1","18","2006","0.3","0","0","0","1","1","0","0","0","2","0","0","0","2","0","1","0.0",
"Seko Fofana","ciCIV","MF","Rennes","frLigue 1","29","1995","9.4","3","0","0","9","7","2","5","7","7","0","0","0","42","7","3","70.0",
"Wesley Fofana","frFRA","DF","Chelsea","engPremier League","23","2000","13.0","7","0","0","24","16","0","1","14","12","0","0","0","54","27","12","69.2",
"Yahia Fofana","ciCIV","GK","Angers","frLigue 1","23","2000","33.0","4","0","0","0","11","0","0","1","0","0","0","0","36","6","3","66.7",
"Youssouf Fofana","frFRA","MF","Milan","itSerie A","25","1999","27.8","5","0","0","28","17","0","10","19","34","0","0","0","151","11","21","34.4",
"Jonas Föhrenbach","deGER","DF","Heidenheim","deBundesliga","28","1996","20.4","3","0","0","14","4","1","59","16","24","0","0","0","67","14","17","45.2",
"Michael Folorunsho","itITA","FW,MF","Napoli","itSerie A","26","1998","0.4","0","0","0","2","1","0","0","1","2","0","0","0","2","2","2","50.0",
"Michael Folorunsho","itITA","FW,MF","Fiorentina","itSerie A","26","1998","7.2","5","0","0","15","23","0","21","4","12","0","0","0","29","16","11","59.3",
"Lamine Fomba","frFRA","MF","Saint-Étienne","frLigue 1","26","1998","2.4","2","0","0","13","2","1","1","4","6","0","1","0","13","3","6","33.3",
"Carlos Forbs","ptPOR","MF,FW","Wolves","engPremier League","20","2004","2.7","2","0","0","2","1","0","9","1","5","0","0","0","11","1","3","25.0",
"Pablo Fornals","esESP","MF,FW","Betis","esLa Liga","28","1996","20.3","2","0","0","12","14","3","54","23","13","0","0","0","114","18","21","46.2",
"Omari Forson","engENG","MF,FW","Monza","itSerie A","20","2004","2.5","0","0","0","2","2","1","9","1","3","0","0","0","11","0","2","0.0",
"Fraser Forster","engENG","GK","Tottenham","engPremier League","36","1988","7.0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.0",
"Héctor Fort","esESP","DF","Barcelona","esLa Liga","17","2006","6.5","2","0","0","8","1","0","12","6","8","0","0","0","32","3","7","30.0",
"Dimitri Foulquier","frFRA","DF","Valencia","esLa Liga","31","1993","25.5","6","0","0","24","31","1","57","16","31","0","0","0","97","13","20","39.4",
"Juan Foyth","arARG","DF","Villarreal","esLa Liga","26","1998","16.9","4","0","0","16","5","0","4","19","15","0","0","0","61","41","28","59.4",
"Fran","esESP","GK","Real Madrid","esLa Liga","19","2005","1.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Matheus França","brBRA","MF,FW","Crystal Palace","engPremier League","20","2004","0.6","0","0","0","0","0","0","1","1","0","0","0","0","3","1","2","33.3",
"Alejandro Francés","esESP","DF","Girona","esLa Liga","21","2002","13.0","2","0","0","20","14","1","25","17","24","0","0","0","37","6","13","31.6",
"Przemysław Frankowski","plPOL","DF","Lens","frLigue 1","29","1995","15.4","3","0","0","18","7","1","78","19","21","0","0","0","61","8","6","57.1",
"Enric Franquesa","esESP","DF,FW","Leganés","esLa Liga","27","1997","6.8","1","0","0","8","6","0","16","5","9","0","0","0","29","5","5","50.0",
"Ryan Fraser","sctSCO","FW,DF","Southampton","engPremier League","30","1994","3.4","0","1","0","1","4","1","12","1","2","0","1","0","10","2","3","40.0",
"Davide Frattesi","itITA","MF","Inter","itSerie A","24","1999","13.6","1","0","0","11","32","2","8","5","8","1","0","0","48","10","13","43.5",
"Tyler Fredricson","engENG","DF","Manchester Utd","engPremier League","19","2005","1.8","0","0","0","0","2","0","0","1","3","0","0","0","12","7","5","58.3",
"Morten Frendrup","dkDEN","MF","Genoa","itSerie A","23","2001","34.5","5","0","0","51","31","1","3","47","61","0","0","1","184","30","37","44.8",
"Martin Frese","dkDEN","DF","Hellas Verona","itSerie A","26","1998","6.1","0","0","0","9","9","0","10","8","11","0","0","0","14","10","10","50.0",
"Remo Freuler","chSUI","MF","Bologna","itSerie A","32","1992","35.6","6","0","0","47","18","1","19","38","40","0","0","0","146","28","28","50.0",
