Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Gustav Isaksen","dkDEN","FW","Lazio","itSerie A","22","2001","11.9","3","0","0","17","24","3","29","4","3","0","0","0","41","4","7","36.4",
"Isco","esESP","MF","Betis","esLa Liga","31","1992","25.8","10","0","0","31","79","3","152","10","27","0","0","0","129","16","39","29.1",
"Thomas Isherwood","seSWE","DF","Darmstadt 98","deBundesliga","25","1998","7.1","1","0","0","8","3","1","1","10","5","0","0","1","17","8","6","57.1",
"Ismaily","brBRA","DF","Lille","frLigue 1","33","1990","27.4","1","0","0","15","23","3","29","32","47","0","0","0","126","42","16","72.4",
"Ardian Ismajli","alALB","DF","Empoli","itSerie A","26","1996","22.7","2","0","0","18","16","0","4","23","16","0","1","0","72","52","39","57.1",
"Yanis Issoufou","frFRA","MF","Montpellier","frLigue 1","16","2006","0.1","0","0","0","1","1","0","1","0","0","0","0","0","2","0","1","0.0",
"Ko Itakura","jpJPN","DF,MF","Gladbach","deBundesliga","26","1997","17.7","9","0","0","28","4","0","5","22","21","0","0","0","78","38","30","55.9",
"Hiroki Ito","jpJPN","DF","Stuttgart","deBundesliga","24","1999","24.8","1","0","0","17","8","2","23","29","18","0","0","0","125","30","38","44.1",
"Junya Ito","jpJPN","FW,MF","Reims","frLigue 1","30","1993","30.2","2","0","0","18","32","19","201","14","15","0","0","0","115","18","34","34.6",
"Diego Iturralde","esESP","DF","Sevilla","esLa Liga","20","2003","0.4","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","",
"Alex Iwobi","ngNGA","MF","Everton","engPremier League","27","1996","1.6","0","0","0","0","0","3","10","1","0","0","0","0","5","0","0","",
"Alex Iwobi","ngNGA","FW,MF","Fulham","engPremier League","27","1996","24.4","2","0","0","12","5","5","60","14","18","0","0","0","145","6","19","24.0",
"Armando Izzo","itITA","DF","Monza","itSerie A","31","1992","18.3","9","0","0","32","26","1","3","27","17","0","0","0","81","19","20","48.7",
"Nicolas Jackson","snSEN","FW","Chelsea","engPremier League","22","2001","31.1","10","0","0","28","40","28","5","4","13","0","0","0","98","35","63","35.7",
"Jérémy Jacquet","frFRA","MF","Rennes","frLigue 1","18","2005","0.1","0","0","0","0","0","0","0","1","1","0","0","0","3","0","0","",
"Jérémy Jacquet","frFRA","DF","Clermont Foot","frLigue 1","18","2005","2.8","0","0","0","1","3","1","1","6","3","0","0","0","9","6","4","60.0",
"Lee Jae-sung","krKOR","MF,FW","Mainz 05","deBundesliga","30","1992","23.5","6","0","0","19","27","9","17","27","20","2","0","0","95","33","64","34.0",
"Paul Jaeckel","deGER","DF","Union Berlin","deBundesliga","25","1998","2.6","0","0","0","0","2","0","0","4","2","0","0","0","14","5","2","71.4",
"Filip Jagiełło","plPOL","MF","Genoa","itSerie A","25","1997","0.4","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","",
"Kristijan Jakić","hrCRO","MF","Augsburg","deBundesliga","26","1997","11.7","4","0","0","18","17","0","6","20","14","0","0","0","79","13","12","52.0",
"Kristijan Jakić","hrCRO","MF,FW","Eint Frankfurt","deBundesliga","26","1997","2.2","1","0","0","5","3","0","1","2","3","0","0","0","12","5","3","62.5",
"Ismail Jakobs","snSEN","DF","Monaco","frLigue 1","23","1999","16.3","0","0","0","25","18","3","76","11","41","0","0","0","75","38","30","55.9",
"Ablie Jallow","gmGAM","MF,FW","Metz","frLigue 1","24","1998","10.2","1","0","0","8","14","0","23","8","5","0","0","0","49","5","18","21.7",
"Reece James","engENG","DF","Chelsea","engPremier League","23","1999","4.7","2","2","1","4","5","2","28","3","9","0","0","0","28","8","5","61.5",
"Vitaly Janelt","deGER","MF,DF","Brentford","engPremier League","25","1998","33.9","8","0","0","27","28","3","59","36","38","1","0","0","189","34","26","56.7",
"Jakub Jankto","czCZE","MF,FW","Cagliari","itSerie A","27","1996","9.7","0","0","0","9","8","1","26","5","9","0","0","0","33","3","8","27.3",
"Tony Jantschke","deGER","DF,MF","Gladbach","deBundesliga","33","1990","0.3","0","0","0","1","2","0","0","1","1","0","0","0","1","2","2","50.0",
"Adnan Januzaj","beBEL","FW,MF","Sevilla","esLa Liga","28","1995","2.1","0","0","0","3","9","0","8","1","3","0","0","0","9","3","1","75.0",
"Nuha Jatta","gmGAM","FW","RB Leipzig","deBundesliga","17","2006","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Mikel Jauregizar","esESP","MF","Athletic Club","esLa Liga","19","2003","1.7","0","0","0","4","1","0","6","0","0","0","0","0","9","1","8","11.1",
"Luis Javier Suárez","coCOL","FW","Almería","esLa Liga","25","1997","10.2","3","0","0","18","18","4","7","0","5","0","0","0","17","10","33","23.3",
"Danley Jean-Jacques","htHAI","MF","Metz","frLigue 1","23","2000","29.8","5","0","0","48","23","2","20","44","28","0","0","0","126","23","45","33.8",
"Salim El Jebari","maMAR","MF","Atlético Madrid","esLa Liga","19","2004","0.1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","2","0.0",
"Daniel Jebbison","caCAN","FW","Sheffield Utd","engPremier League","19","2003","0.2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Jeffinho","brBRA","FW,MF","Lyon","frLigue 1","23","1999","3.4","0","0","0","4","5","1","2","0","4","1","0","0","15","4","3","57.1",
"Fredrik Jensen","fiFIN","MF,FW","Augsburg","deBundesliga","25","1997","14.9","1","0","0","14","2","5","91","12","11","0","1","0","60","24","21","53.3",
"Mathias Jensen","dkDEN","MF","Brentford","engPremier League","27","1996","24.5","5","0","0","28","19","2","113","23","32","1","0","0","123","5","11","31.3",
"Moritz Jenz","deGER","DF","Wolfsburg","deBundesliga","24","1999","19.4","7","1","1","26","3","0","0","26","24","0","0","1","81","48","22","68.6",
"Gabriel Jesus","brBRA","FW","Arsenal","engPremier League","26","1997","16.4","6","0","0","26","32","16","9","13","17","1","0","0","59","15","38","28.3",
"Juan Jesus","brBRA","DF","Napoli","itSerie A","32","1991","23.5","7","0","0","28","9","0","0","23","19","0","1","0","112","47","47","50.0",
"Álex Jiménez","esESP","DF","Milan","itSerie A","18","2005","0.8","1","0","0","2","1","0","1","0","1","0","0","0","2","0","0","",
"Raúl Jiménez","mxMEX","FW","Fulham","engPremier League","32","1991","15.5","3","1","0","17","21","12","7","4","12","0","0","0","43","44","59","42.7",
"João Pedro","brBRA","FW,MF","Brighton","engPremier League","21","2001","22.7","2","0","0","19","60","11","29","11","14","2","0","0","65","41","22","65.1",
"Joelinton","brBRA","MF,FW","Newcastle Utd","engPremier League","26","1996","14.2","6","0","0","28","23","0","2","19","27","0","0","0","85","18","31","36.7",
"Ben Johnson","engENG","DF,FW","West Ham","engPremier League","23","2000","6.0","1","0","0","3","7","1","31","5","7","0","0","0","49","7","12","36.8",
"Brennan Johnson","wlsWAL","FW","Tottenham","engPremier League","22","2001","23.2","3","0","0","17","29","12","68","10","15","0","0","0","75","5","16","23.8",
"Brennan Johnson","wlsWAL","FW,MF","Nott'ham Forest","engPremier League","22","2001","2.6","0","0","0","1","7","1","2","0","1","0","0","0","11","1","2","33.3",
"Joseph Johnson","engENG","DF","Luton Town","engPremier League","17","2006","0.9","1","0","0","1","0","0","0","0","0","0","0","0","3","0","1","0.0",
"Sam Johnstone","engENG","GK","Crystal Palace","engPremier League","30","1993","20.0","1","0","0","1","0","0","0","1","0","0","1","0","13","2","1","66.7",
"Curtis Jones","engENG","MF","Liverpool","engPremier League","22","2001","13.0","3","1","0","16","14","5","4","7","14","0","0","0","72","7","12","36.8",
"Frenkie de Jong","nlNED","MF","Barcelona","esLa Liga","26","1997","18.2","7","0","0","19","22","1","25","14","26","0","0","0","117","23","17","57.5",
"Joan Jordán","esESP","MF","Sevilla","esLa Liga","29","1994","4.2","1","0","0","1","3","0","3","4","7","0","0","0","19","4","5","44.4",
"Jordi","esESP","MF,DF","Getafe","esLa Liga","22","2001","6.4","1","0","0","19","6","1","22","8","11","0","1","0","36","11","21","34.4",
"Jeremy Jorge","esESP","FW","Getafe","esLa Liga","20","2003","0.0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","",
"Kaio Jorge","brBRA","FW","Frosinone","itSerie A","21","2002","9.0","2","0","0","8","10","2","3","1","4","0","0","0","29","8","23","25.8",
"Jorginho","itITA","MF","Arsenal","engPremier League","31","1991","10.2","1","0","0","9","15","0","3","12","10","0","0","0","49","7","7","50.0",
"Willian José","brBRA","FW","Betis","esLa Liga","31","1991","21.9","0","1","0","9","20","9","7","2","3","0","0","0","41","31","40","43.7",
"Joselu","esESP","FW","Real Madrid","esLa Liga","33","1990","18.7","1","0","0","10","14","18","6","6","3","0","0","0","36","41","34","54.7",
"Diogo Jota","ptPOR","FW","Liverpool","engPremier League","26","1996","12.7","3","1","1","27","21","3","9","7","13","2","0","0","48","17","38","30.9",
"Antoine Joujou","frFRA","FW,MF","Le Havre","frLigue 1","20","2003","8.7","1","0","0","17","10","0","18","7","12","0","0","0","42","10","24","29.4",
"Luka Jović","rsSRB","FW","Milan","itSerie A","25","1997","9.7","2","1","0","8","12","2","1","1","4","0","0","0","20","17","15","53.1",
"Kamil Jóźwiak","plPOL","MF","Granada","esLa Liga","25","1998","6.3","2","0","0","13","12","2","6","2","10","0","0","0","34","14","15","48.3",
"Juanmi","esESP","FW","Cádiz","esLa Liga","30","1993","9.7","3","0","0","24","11","13","2","6","4","0","0","0","39","8","25","24.2",
"Juanpe","esESP","DF","Girona","esLa Liga","32","1991","8.3","4","0","0","5","0","1","1","7","8","0","0","0","27","21","13","61.8",
"Mads Juel Andersen","dkDEN","DF","Luton Town","engPremier League","25","1997","4.4","1","0","0","6","2","0","0","8","5","0","0","0","25","11","5","68.8",
"Christopher Jullien","frFRA","DF","Montpellier","frLigue 1","30","1993","13.7","5","0","0","13","5","0","1","12","12","0","0","0","47","45","25","64.3",
"Anthony Jung","deGER","DF","Werder Bremen","deBundesliga","31","1991","28.7","4","1","0","15","15","1","23","24","23","0","1","0","142","44","26","62.9",
"Eli Junior Kroupi","frFRA","FW,MF","Lorient","frLigue 1","17","2006","12.0","1","0","0","16","8","8","14","10","4","0","0","0","35","8","21","27.6",
"Hamed Junior Traorè","ciCIV","MF","Bournemouth","engPremier League","23","2000","0.5","0","0","0","0","0","0","3","0","0","0","0","0","4","1","1","50.0",
"Hamed Junior Traorè","ciCIV","MF","Napoli","itSerie A","23","2000","4.2","1","0","0","4","7","1","7","2","2","0","0","0","20","1","5","16.7",
"Vinicius Júnior","brBRA","FW","Real Madrid","esLa Liga","23","2000","20.7","7","0","0","24","54","10","56","1","13","0","0","0","44","1","7","12.5",
"Josip Juranović","hrCRO","DF","Union Berlin","deBundesliga","27","1995","14.4","4","0","0","4","10","0","104","12","14","0","0","0","87","3","4","42.9",
"David Jurásek","czCZE","DF","Hoffenheim","deBundesliga","22","2000","5.5","1","0","0","3","1","0","24","3","11","0","0","0","29","5","3","62.5",
"Julian Justvan","deGER","FW,MF","Hoffenheim","deBundesliga","25","1998","0.5","0","0","0","0","0","0","9","0","0","0","0","0","3","0","0","",
"Julian Justvan","deGER","MF,FW","Darmstadt 98","deBundesliga","25","1998","11.4","1","0","0","2","5","0","41","11","4","0","0","0","52","1","15","6.3",
"Filip Jørgensen","dkDEN","GK","Villarreal","esLa Liga","21","2002","36.0","4","0","0","2","5","0","0","2","1","0","1","0","40","11","0","100.0",
"Mathias Jørgensen","dkDEN","DF","Brentford","engPremier League","33","1990","12.1","4","0","0","11","6","3","8","12","12","0","0","0","67","26","23","53.1",
"Mohamed Kaba","frFRA","MF","Lecce","itSerie A","21","2001","15.3","4","1","1","26","21","0","7","12","23","0","0","0","84","21","18","53.8",
"Sory Kaba","gnGUI","FW","Las Palmas","esLa Liga","28","1995","8.0","2","0","0","16","15","9","0","0","0","0","0","0","17","31","36","46.3",
"Ozan Kabak","trTUR","DF","Hoffenheim","deBundesliga","23","2000","25.4","11","1","1","31","9","0","3","46","35","0","1","0","96","68","47","59.1",
"Christian Kabasele","beBEL","DF","Udinese","itSerie A","32","1991","9.6","5","0","0","15","9","0","2","12","7","0","2","0","22","26","10","72.2",
"Issa Kaboré","bfBFA","DF","Luton Town","engPremier League","22","2001","19.2","7","0","0","27","30","2","66","16","28","0","0","1","102","17","18","48.6",
"Abdoul Kader Bamba","frFRA","FW,MF","Nantes","frLigue 1","29","1994","6.8","2","0","0","3","35","5","26","4","7","1","0","0","44","6","6","50.0",
"Yaya Kader Fofana","mlMLI","MF,DF","Reims","frLigue 1","19","2004","0.4","0","0","0","2","0","1","1","1","3","0","0","0","5","1","2","33.3",
"Pavel Kadeřábek","czCZE","DF,FW","Hoffenheim","deBundesliga","31","1992","26.8","7","0","0","17","12","1","101","23","19","0","0","0","65","62","64","49.2",
"Tino Kadewere","zwZIM","FW,MF","Lyon","frLigue 1","27","1996","3.3","0","0","0","6","2","2","2","5","1","0","0","0","23","10","11","47.6",
"Tino Kadewere","zwZIM","FW,MF","Nantes","frLigue 1","27","1996","8.7","1","0","0","13","10","5","6","10","4","0","0","0","42","26","24","52.0",
"Kaiky","brBRA","DF","Almería","esLa Liga","19","2004","5.8","2","0","0","7","0","0","1","3","4","0","1","0","14","11","11","50.0",
"Florian Kainz","atAUT","MF,FW","Köln","deBundesliga","30","1992","24.4","4","0","0","19","33","1","167","13","20","0","0","0","126","12","25","32.4",
"Sasa Kalajdzic","atAUT","FW","Wolves","engPremier League","26","1997","1.8","0","0","0","6","4","2","1","1","2","0","0","0","4","8","4","66.7",
"Sasa Kalajdzic","atAUT","FW","Eint Frankfurt","deBundesliga","26","1997","3.6","0","0","0","3","10","1","1","2","2","0","0","0","10","9","11","45.0",
"Arnaud Kalimuendo","frFRA","FW","Rennes","frLigue 1","21","2002","23.8","6","0","0","28","50","6","11","4","4","3","0","0","45","6","61","9.0",
"Yayah Kallon","slSLE","FW","Hellas Verona","itSerie A","22","2001","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Gedeon Kalulu","cdCOD","DF","Lorient","frLigue 1","25","1997","10.8","0","0","0","18","7","0","21","5","17","0","0","0","60","10","11","47.6",
"Pierre Kalulu","frFRA","DF","Milan","itSerie A","23","2000","4.2","0","0","0","1","3","0","5","1","1","0","0","0","15","3","8","27.3",
"Daichi Kamada","jpJPN","MF","Lazio","itSerie A","26","1996","17.2","3","0","0","39","13","2","11","18","36","0","0","0","75","3","16","15.8",
"Warren Kamanzi","noNOR","DF,FW","Toulouse","frLigue 1","22","2000","13.2","1","0","0","12","14","0","20","9","24","0","0","0","47","9","21","30.0",
"Boubacar Kamara","frFRA","MF","Aston Villa","engPremier League","23","1999","18.4","7","1","0","35","29","0","2","21","29","0","0","0","97","19","25","43.2",
"Hassane Kamara","ciCIV","DF","Udinese","itSerie A","29","1994","24.7","4","0","0","21","8","6","71","26","32","0","0","0","130","16","14","53.3",
"Willy Kambwala","frFRA","DF","Manchester Utd","engPremier League","18","2004","3.7","1","0","0","4","2","0","0","4","1","0","0","0","12","6","2","75.0",
"Jakub Kamiński","plPOL","FW,MF","Wolfsburg","deBundesliga","21","2002","5.3","0","0","0","3","5","2","16","2","5","0","0","0","24","4","12","25.0",
"Thomas Kaminski","beBEL","GK","Luton Town","engPremier League","30","1992","37.8","3","0","0","0","3","0","0","0","1","0","0","0","63","4","0","100.0",
"Kevin Kampl","siSVN","MF","RB Leipzig","deBundesliga","32","1990","15.1","3","0","0","16","3","0","11","11","8","0","1","0","102","3","10","23.1",
"Harry Kane","engENG","FW","Bayern Munich","deBundesliga","30","1993","31.5","2","0","0","10","39","13","31","6","9","0","0","0","55","30","34","46.9",
"Lee Kang-in","krKOR","FW,MF","Paris S-G","frLigue 1","22","2001","16.3","2","0","0","17","22","1","97","6","13","0","0","0","61","4","11","26.7",
"Yann Karamoh","frFRA","MF,FW","Torino","itSerie A","25","1998","1.8","0","0","0","2","3","2","5","0","0","0","0","0","10","2","2","50.0",
"Yann Karamoh","frFRA","FW,MF","Montpellier","frLigue 1","25","1998","3.2","1","0","0","7","7","2","5","0","0","0","0","0","17","2","13","13.3",
"Atakan Karazor","trTUR","MF","Stuttgart","deBundesliga","26","1996","29.1","9","0","0","28","61","0","4","27","44","0","0","0","174","44","38","53.7",
"Ayman Kari","frFRA","MF","Lorient","frLigue 1","18","2004","9.9","1","0","0","10","28","0","1","6","14","0","0","0","50","2","7","22.2",
"Emir Karic","baBIH","DF","Darmstadt 98","deBundesliga","26","1997","19.8","4","0","0","17","7","5","52","13","27","0","0","0","76","21","16","56.8",
"Loris Karius","deGER","GK","Newcastle Utd","engPremier League","30","1993","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Jesper Karlsson","seSWE","FW","Bologna","itSerie A","25","1998","3.8","0","0","0","4","1","1","24","4","3","0","0","0","16","0","2","0.0",
"Jon Karrikaburu","esESP","MF,FW","Alavés","esLa Liga","20","2002","0.2","0","0","0","1","0","1","0","0","0","0","0","0","2","0","0","",
"Rick Karsdorp","nlNED","DF","Roma","itSerie A","28","1995","13.2","2","0","0","9","9","0","28","9","18","1","0","0","50","5","2","71.4",
"Grigoris Kastanos","cyCYP","MF,DF","Salernitana","itSerie A","25","1998","16.4","5","0","0","18","44","3","38","8","14","0","0","0","85","24","36","40.0",
"Silas Katompa","cdCOD","FW,MF","Stuttgart","deBundesliga","24","1998","10.0","0","0","0","13","15","5","28","0","3","1","0","0","37","5","11","31.3",
"Panos Katseris","grGRE","DF","Lorient","frLigue 1","22","2001","11.6","4","0","0","19","11","2","45","8","20","0","1","0","58","11","15","42.3",
"Mikkel Kaufmann","dkDEN","FW","Union Berlin","deBundesliga","22","2001","5.4","0","0","0","7","10","0","5","1","3","0","0","0","19","26","34","43.3",
"Michael Kayode","itITA","DF","Fiorentina","itSerie A","19","2004","22.9","2","0","0","14","19","2","66","18","30","0","0","0","105","17","18","48.6",
"Moise Kean","itITA","FW","Juventus","itSerie A","23","2000","7.3","2","0","0","13","13","7","1","2","4","0","0","0","18","10","6","62.5",
"Michael Keane","engENG","DF","Everton","engPremier League","30","1993","4.9","2","0","0","5","0","0","0","5","3","0","1","0","26","16","11","59.3",
"Ibrahima Kebe","mlMLI","MF","Girona","esLa Liga","22","2000","0.1","1","0","0","1","2","0","0","1","1","0","0","0","5","3","2","60.0",
"Kévin Keben Biakolo","cmCMR","DF","Toulouse","frLigue 1","19","2004","5.8","1","0","0","10","5","0","3","8","2","0","0","0","32","6","9","40.0",
"Yassine Kechta","maMAR","MF","Le Havre","frLigue 1","21","2002","20.5","4","0","0","30","31","0","19","23","24","0","0","0","115","9","31","22.5",
"Thilo Kehrer","deGER","DF,MF","West Ham","engPremier League","26","1996","0.2","2","0","0","2","0","0","0","0","1","0","0","0","0","1","2","33.3",
"Thilo Kehrer","deGER","DF","Monaco","frLigue 1","26","1996","14.7","4","1","1","17","5","0","4","30","22","0","1","0","61","22","20","52.4",
"Habib Keita","mlMLI","MF","Clermont Foot","frLigue 1","21","2002","14.2","4","0","0","23","36","0","4","29","19","0","0","0","83","7","11","38.9",
"Naby Keïta","gnGUI","MF,DF","Werder Bremen","deBundesliga","28","1995","1.2","2","0","0","2","1","0","0","2","1","0","0","0","14","0","3","0.0",
"Yannik Keitel","deGER","DF,MF","Freiburg","deBundesliga","23","2000","10.2","0","0","0","12","6","0","2","12","15","0","0","0","52","23","17","57.5",
"Caoimhín Kelleher","ieIRL","GK","Liverpool","engPremier League","24","1998","10.0","0","0","0","0","0","0","0","0","0","0","0","0","13","4","0","100.0",
"Thomas Keller","deGER","MF,FW","Heidenheim","deBundesliga","23","1999","0.0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","",
"Lloyd Kelly","engENG","DF","Bournemouth","engPremier League","24","1998","17.3","2","0","0","17","13","0","21","13","19","0","1","0","121","28","18","60.9",
"Omari Kellyman","engENG","FW","Aston Villa","engPremier League","17","2005","0.4","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0.0",
"Aljoscha Kemlein","deGER","MF","Union Berlin","deBundesliga","18","2004","0.3","0","0","0","2","0","0","0","0","0","0","0","0","2","0","2","0.0",
"Tobias Kempe","deGER","MF","Darmstadt 98","deBundesliga","34","1989","15.0","1","0","0","14","11","0","81","9","13","1","0","0","65","13","20","39.4",
"Milos Kerkez","huHUN","DF","Bournemouth","engPremier League","19","2003","21.9","4","1","0","25","21","1","55","20","26","1","0","1","93","18","31","36.7",
"Kaine Kesler-Hayden","engENG","MF,DF","Aston Villa","engPremier League","20","2002","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0",
"Reda Khadra","deGER","FW,MF","Reims","frLigue 1","22","2001","15.2","1","0","0","13","9","1","46","3","10","0","0","0","66","1","8","11.1",
"Wahbi Khazri","tnTUN","FW","Montpellier","frLigue 1","32","1991","12.6","6","0","0","19","23","7","11","3","17","0","0","0","57","9","13","40.9",
"Rani Khedira","deGER","MF","Union Berlin","deBundesliga","29","1994","14.9","5","1","0","25","14","1","6","22","22","0","1","0","74","19","18","51.4",
"Abdukodir Khusanov","uzUZB","DF","Lens","frLigue 1","19","2004","9.0","5","0","0","9","7","0","2","13","12","0","1","0","41","6","5","54.5",
"Kiké","esESP","FW,MF","Alavés","esLa Liga","33","1989","15.8","3","0","0","25","36","7","10","1","4","2","0","0","52","50","63","44.2",
"Luca Kilian","deGER","DF","Köln","deBundesliga","23","1999","7.1","1","0","0","4","0","0","1","7","9","0","0","0","24","10","7","58.8",
"Max Kilman","engENG","DF","Wolves","engPremier League","26","1997","38.0","7","0","0","38","18","2","6","39","21","0","1","0","177","86","36","70.5",
"Joshua Kimmich","deGER","MF,DF","Bayern Munich","deBundesliga","28","1995","24.2","1","1","0","11","24","2","195","14","33","0","0","0","140","5","14","26.3",
"Jakub Kiwior","plPOL","DF","Arsenal","engPremier League","23","2000","10.5","1","0","0","10","3","0","12","8","12","0","0","0","35","15","11","57.7",
"Simon Kjær","dkDEN","DF","Milan","itSerie A","34","1989","13.0","1","0","0","9","2","0","1","14","15","1","0","0","59","23","17","57.5",
"Davy Klaassen","nlNED","MF","Inter","itSerie A","30","1993","2.3","1","0","0","3","0","1","0","3","2","0","0","0","9","4","1","80.0",
"Christoph Klarer","atAUT","DF","Darmstadt 98","deBundesliga","23","2000","26.2","9","0","0","29","13","4","8","21","22","0","0","0","87","42","38","52.5",
"Tim Kleindienst","deGER","FW","Heidenheim","deBundesliga","27","1995","31.9","6","0","0","88","13","16","19","12","12","0","0","0","100","179","117","60.5",
"Lukas Klostermann","deGER","DF","RB Leipzig","deBundesliga","27","1996","16.0","3","0","0","11","5","1","8","13","10","0","0","0","81","16","32","33.3",
"Justin Kluivert","nlNED","MF,FW","Bournemouth","engPremier League","24","1999","21.3","5","0","0","52","28","5","29","8","14","0","0","0","88","12","22","35.3",
"Ansgar Knauff","deGER","MF,DF","Eint Frankfurt","deBundesliga","21","2002","23.4","7","1","1","32","24","2","46","20","26","0","3","0","92","23","43","34.8",
"Robin Knoche","deGER","DF","Union Berlin","deBundesliga","31","1992","21.3","1","0","0","10","10","0","3","13","22","0","1","1","152","46","41","52.9",
"Gregor Kobel","chSUI","GK","Dortmund","deBundesliga","25","1997","26.3","1","0","0","2","3","0","0","0","0","0","2","0","41","5","0","100.0",
"Robin Koch","deGER","DF","Eint Frankfurt","deBundesliga","27","1996","30.4","10","0","0","20","13","0","4","32","23","0","2","0","138","80","50","61.5",
"Philipp Köhn","chSUI","GK","Monaco","frLigue 1","25","1998","22.0","0","0","0","0","1","0","0","1","1","0","0","0","26","3","0","100.0",
"Dominik Kohr","deGER","DF,MF","Mainz 05","deBundesliga","29","1994","24.3","15","1","1","48","26","0","22","43","42","0","0","0","134","42","41","50.6",
"Koke","esESP","MF","Atlético Madrid","esLa Liga","31","1992","27.7","5","0","0","19","19","0","11","16","44","0","0","0","198","15","16","48.4",
"Sead Kolašinac","baBIH","DF","Atalanta","itSerie A","30","1993","24.2","4","0","0","29","20","1","9","21","32","0","0","0","151","34","32","51.5",
"Luca Koleosho","itITA","MF,FW","Burnley","engPremier League","18","2004","10.8","0","0","0","18","13","8","23","2","4","1","0","0","46","2","27","6.9",
"Randal Kolo Muani","frFRA","FW,MF","Paris S-G","frLigue 1","24","1998","14.1","1","0","0","34","26","6","9","4","8","2","0","0","43","15","14","51.7",
"Randal Kolo Muani","frFRA","FW","Eint Frankfurt","deBundesliga","24","1998","1.7","0","0","0","4","5","0","0","0","0","0","0","0","3","4","5","44.4",
"Mert Kömür","deGER","MF,DF","Augsburg","deBundesliga","18","2005","1.3","0","0","0","2","2","0","1","0","3","0","0","0","3","0","1","0.0",
"Cheick Konaté","mlMLI","DF","Clermont Foot","frLigue 1","19","2004","11.9","4","0","0","17","14","0","43","13","15","0","1","0","55","7","12","36.8",
"Ibrahima Konaté","frFRA","DF","Liverpool","engPremier League","24","1999","17.5","5","1","1","25","13","0","1","20","22","0","0","0","97","77","31","71.3",
"Geoffrey Kondogbia","cfCTA","MF","Marseille","frLigue 1","30","1993","16.3","3","0","0","25","29","2","2","30","31","0","0","0","114","17","7","70.8",
"Abdoul Koné","frFRA","DF","Reims","frLigue 1","18","2005","2.1","1","0","0","2","4","0","1","2","7","1","0","0","14","0","1","0.0",
"Amadou Koné","mlMLI","MF","Reims","frLigue 1","18","2005","5.3","4","1","1","7","21","0","1","10","8","0","0","0","42","12","12","50.0",
"Ibrahima Koné","mlMLI","FW","Almería","esLa Liga","24","1999","3.1","0","0","0","3","4","6","2","0","0","0","0","0","7","9","10","47.4",
"Ibrahima Koné","mlMLI","FW","Lorient","frLigue 1","24","1999","0.4","0","0","0","0","1","0","0","0","0","0","0","0","1","3","1","75.0",
"Manu Koné","frFRA","MF","Gladbach","deBundesliga","22","2001","17.3","4","1","0","28","35","3","3","15","26","1","1","0","111","21","24","46.7",
"Ezri Konsa","engENG","DF","Aston Villa","engPremier League","25","1997","34.1","5","0","0","14","64","0","17","28","32","1","1","0","142","30","14","68.2",
"Teun Koopmeiners","nlNED","MF","Atalanta","itSerie A","25","1998","29.2","5","0","0","53","23","5","121","10","24","0","1","0","150","29","34","46.0",
"Odilon Kossounou","ciCIV","DF","Leverkusen","deBundesliga","22","2001","20.1","3","0","0","17","7","0","2","27","20","0","0","0","132","23","17","57.5",
"Filip Kostić","rsSRB","DF","Juventus","itSerie A","30","1992","20.2","2","0","0","19","18","7","168","9","23","0","0","0","73","11","17","39.3",
"N'Guessan Kouadio","ciCIV","MF,FW","Metz","frLigue 1","20","2003","1.2","0","0","0","10","5","0","1","1","1","0","0","0","8","1","0","100.0",
"Christian Kouamé","ciCIV","FW","Fiorentina","itSerie A","25","1997","12.1","0","0","0","17","25","0","20","2","4","0","0","0","66","56","43","56.6",
"Rominigue Kouamé","mlMLI","MF","Cádiz","esLa Liga","26","1996","9.1","2","0","0","11","9","1","1","13","9","0","0","0","60","19","13","59.4",
"Koffi Kouao","ciCIV","DF","Metz","frLigue 1","25","1998","9.6","2","0","0","16","5","1","16","13","13","0","0","0","52","13","6","68.4",
"Tomáš Koubek","czCZE","GK","Augsburg","deBundesliga","30","1992","3.0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","",
"Therence Koudou","frFRA","DF","Reims","frLigue 1","18","2004","3.5","3","0","0","9","1","0","14","4","2","0","3","0","20","1","7","12.5",
"Jules Koundé","frFRA","DF","Barcelona","esLa Liga","24","1998","32.2","4","0","0","22","16","2","34","25","23","0","0","0","157","71","44","61.7",
