Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Ander Iturraspe","esESP","MF","Athletic Club","esLa Liga","29","1989","1.1","1","0","0","1","1","0","0","6","2","0","0","0","8","5","2","71.4",
"Ivi","esESP","MF,FW","Valladolid","esLa Liga","24","1994","0.2","0","0","0","1","0","0","3","0","0","0","0","0","1","0","2","0.0",
"Alex Iwobi","ngNGA","FW,MF","Arsenal","engPremier League","22","1996","21.9","0","0","0","8","13","2","57","12","14","0","0","0","90","4","21","16.0",
"José Izquierdo","coCOL","MF,FW","Brighton","engPremier League","26","1992","8.8","1","0","0","6","5","4","6","5","9","1","0","0","46","3","15","16.7",
"Armando Izzo","itITA","DF","Torino","itSerie A","26","1992","36.3","6","0","0","56","61","2","20","88","50","1","0","0","252","111","55","66.9",
"Koo Ja-cheol","krKOR","MF","Augsburg","deBundesliga","29","1989","18.2","3","0","0","25","36","2","8","27","23","0","0","0","119","23","34","40.4",
"Lukas Jäger","atAUT","FW,MF","Nürnberg","deBundesliga","24","1994","0.3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","50.0",
"Phil Jagielka","engENG","DF","Everton","engPremier League","35","1982","3.7","0","1","0","2","3","0","0","2","5","0","0","0","14","14","15","48.3",
"Alireza Jahanbakhsh","irIRN","FW,MF","Brighton","engPremier League","24","1993","11.3","2","0","0","19","8","6","23","11","18","0","1","0","76","11","18","37.9",
"Christophe Jallet","frFRA","DF","Nice","frLigue 1","34","1983","9.8","3","0","0","8","3","0","16","14","21","0","1","0","33","9","13","40.9",
"Jandrei","brBRA","GK","Genoa","itSerie A","25","1993","1.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Christoph Janker","deGER","MF,FW","Augsburg","deBundesliga","33","1985","0.8","0","0","0","3","1","0","0","0","1","0","0","0","2","0","1","0.0",
"Marko Janković","meMNE","DF,MF","SPAL","itSerie A","23","1995","0.6","1","0","0","3","4","0","2","0","1","0","0","0","3","0","2","0.0",
"Jakub Jankto","czCZE","MF","Sampdoria","itSerie A","22","1996","10.7","2","0","0","7","6","0","43","9","4","0","0","0","70","4","9","30.8",
"Daryl Janmaat","nlNED","DF","Watford","engPremier League","29","1989","16.9","3","0","0","16","1","1","61","33","24","0","0","0","103","20","13","60.6",
"Vincent Janssen","nlNED","FW","Tottenham","engPremier League","24","1994","0.4","0","0","0","2","0","1","1","0","1","0","0","0","1","3","2","60.0",
"Tony Jantschke","deGER","DF","Gladbach","deBundesliga","28","1990","10.4","0","0","0","6","12","0","1","27","10","0","0","0","53","29","23","55.8",
"Adnan Januzaj","beBEL","FW,MF","Real Sociedad","esLa Liga","23","1995","13.9","1","0","0","16","35","5","118","6","8","0","0","0","59","3","14","17.6",
"Nicolas Janvier","frFRA","MF","Rennes","frLigue 1","19","1998","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Paweł Jaroszyński","plPOL","DF","Chievo","itSerie A","23","1994","15.0","2","0","0","20","17","0","67","24","18","0","0","0","74","24","11","68.6",
"Rune Jarstein","noNOR","GK","Hertha BSC","deBundesliga","33","1984","30.5","2","0","0","0","3","0","0","1","0","0","0","0","37","15","1","93.8",
"Jason","esESP","DF,FW","Levante","esLa Liga","24","1994","25.9","10","0","0","26","51","3","68","46","25","0","1","0","139","33","32","50.8",
"Dennis Jastrzembski","plPOL","FW,DF","Hertha BSC","deBundesliga","18","2000","0.7","1","0","0","4","1","0","2","1","0","0","0","0","3","0","1","0.0",
"Assil Jaziri","tnTUN","FW","Nice","frLigue 1","18","1999","0.4","0","0","0","2","1","0","3","1","2","0","0","0","5","0","1","0.0",
"Corentin Jean","frFRA","FW,MF","Toulouse","frLigue 1","23","1995","7.0","1","0","0","8","15","5","27","2","6","1","0","0","35","13","27","32.5",
"Benjamin Jeannot","frFRA","FW,MF","Dijon","frLigue 1","26","1992","16.0","3","0","0","34","22","7","11","12","12","0","0","0","71","62","80","43.7",
"Tin Jedvaj","hrCRO","DF","Leverkusen","deBundesliga","22","1995","12.5","3","0","0","13","8","1","11","22","15","0","0","0","50","23","18","56.1",
"Jemerson","brBRA","DF,MF","Monaco","frLigue 1","25","1992","24.7","9","1","1","43","20","1","0","25","38","0","1","0","110","63","35","64.3",
"Carl Jenkinson","engENG","DF","Arsenal","engPremier League","26","1992","1.8","0","0","0","1","0","0","3","0","2","0","0","0","8","1","2","33.3",
"Fredrik Jensen","fiFIN","FW,MF","Augsburg","deBundesliga","20","1997","2.3","0","0","0","4","0","0","2","2","4","0","0","0","7","5","5","50.0",
"Mathias Jensen","dkDEN","MF,FW","Celta Vigo","esLa Liga","22","1996","2.6","0","0","0","3","4","0","3","4","2","0","0","0","19","5","4","55.6",
"Jesé","esESP","FW,MF","Betis","esLa Liga","25","1993","8.7","2","0","0","7","4","5","2","1","4","0","0","0","20","3","17","15.0",
"Gabriel Jesus","brBRA","FW","Manchester City","engPremier League","21","1997","11.5","1","0","0","12","18","13","4","3","3","0","0","0","39","15","39","27.8",
"Juan Jesus","brBRA","DF","Roma","itSerie A","27","1991","15.6","4","0","0","17","8","0","1","16","29","0","1","1","80","21","22","48.8",
"Raúl Jiménez","mxMEX","FW","Wolves","engPremier League","27","1991","34.6","4","0","0","42","38","33","27","26","18","1","0","0","139","77","104","42.5",
"Joaquín","esESP","FW,MF","Betis","esLa Liga","37","1981","18.8","5","0","0","8","32","2","92","14","4","0","0","0","64","14","17","45.2",
"Joelinton","brBRA","FW,MF","Hoffenheim","deBundesliga","21","1996","23.7","5","0","0","56","28","4","7","14","22","1","0","0","110","62","96","39.2",
"Aron Jóhannsson","usUSA","MF","Werder Bremen","deBundesliga","27","1990","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0",
"Stefan Johansen","noNOR","MF","Fulham","engPremier League","27","1991","4.6","4","0","0","6","2","0","9","3","3","0","0","0","35","3","6","33.3",
"Jakob Johansson","seSWE","MF","Rennes","frLigue 1","28","1990","7.9","0","0","0","6","7","0","1","3","9","0","0","0","60","19","8","70.4",
"Ben Johnson","engENG","DF","West Ham","engPremier League","18","2000","0.7","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","",
"Fabian Johnson","usUSA","DF,FW","Gladbach","deBundesliga","30","1987","11.2","1","0","0","4","15","3","8","10","5","1","0","0","54","8","16","33.3",
"Tyreke Johnson","engENG","MF","Southampton","engPremier League","19","1998","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Karl-Johan Johnsson","seSWE","GK","Guingamp","frLigue 1","28","1990","17.0","0","0","0","0","3","0","0","0","0","0","0","0","12","7","0","100.0",
"Jonathas","brBRA","FW","Hannover 96","deBundesliga","29","1989","6.7","3","1","1","16","14","16","3","3","4","0","0","0","28","22","50","30.6",
"Phil Jones","engENG","DF","Manchester Utd","engPremier League","26","1992","14.0","1","0","0","8","10","0","1","23","13","0","0","0","92","46","18","71.9",
"Jony","esESP","MF,FW","Alavés","esLa Liga","27","1991","33.0","3","0","0","34","31","13","291","22","14","0","0","0","186","5","27","15.6",
"Joan Jordán","esESP","MF","Eibar","esLa Liga","24","1994","31.9","10","0","0","59","37","4","177","32","40","0","0","0","249","50","35","58.8",
"Bruno Jordão","ptPOR","MF,DF","Lazio","itSerie A","19","1998","1.0","0","0","0","2","0","1","0","0","3","0","0","0","6","4","1","80.0",
"Jorginho","itITA","MF","Chelsea","engPremier League","26","1991","35.1","8","0","0","33","22","0","2","64","38","0","0","0","274","12","21","36.4",
"Willian José","brBRA","FW","Real Sociedad","esLa Liga","26","1991","26.3","5","1","0","34","31","18","13","1","3","0","0","0","62","42","46","47.7",
"Joselu","esESP","FW","Newcastle Utd","engPremier League","28","1990","6.6","1","0","0","5","7","4","3","3","8","0","0","0","22","43","40","51.8",
"Evens Joseph","frFRA","MF,FW","Caen","frLigue 1","19","1999","3.8","0","0","0","4","12","0","3","2","2","1","0","0","11","2","8","20.0",
"Diogo Jota","ptPOR","FW,MF","Wolves","engPremier League","21","1996","26.2","11","0","0","42","55","6","36","13","16","0","0","0","138","27","68","28.4",
"Aleksandar Jovanović","rsSRB","GK","Huesca","esLa Liga","25","1992","12.0","1","0","0","1","2","0","0","1","0","0","1","0","8","2","0","100.0",
"Vukašin Jovanović","rsSRB","DF","Bordeaux","frLigue 1","22","1996","15.3","7","1","0","18","16","0","1","36","21","0","1","0","107","37","38","49.3",
"Stevan Jovetić","meMNE","MF,FW","Monaco","frLigue 1","28","1989","4.4","1","0","0","4","3","1","2","1","1","0","0","0","10","5","9","35.7",
"Luka Jović","rsSRB","FW,MF","Eint Frankfurt","deBundesliga","20","1997","24.9","1","0","0","29","43","17","17","3","5","0","0","0","74","62","82","43.1",
"Jozabed","esESP","MF","Celta Vigo","esLa Liga","27","1991","12.8","1","0","0","9","12","2","8","9","10","0","0","0","81","6","13","31.6",
"Miguel Juan Llambrich","esESP","DF,FW","Villarreal","esLa Liga","22","1996","6.0","1","0","0","14","10","0","20","12","14","0","0","0","30","5","8","38.5",
"Juanfran","esESP","DF,FW","Leganés","esLa Liga","29","1988","16.2","0","0","0","8","18","0","95","19","12","0","0","0","76","18","18","50.0",
"Juanfran","esESP","DF","Atlético Madrid","esLa Liga","33","1985","17.9","7","0","0","17","10","3","49","19","22","0","1","0","135","14","11","56.0",
"Juanmi","esESP","FW,MF","Real Sociedad","esLa Liga","25","1993","16.9","5","1","1","27","27","24","6","16","12","1","0","0","62","19","27","41.3",
"Juanpe","esESP","DF","Girona","esLa Liga","27","1991","30.7","8","0","0","38","10","2","4","57","25","0","1","0","140","106","56","65.4",
"Juanpi","veVEN","MF,FW","Huesca","esLa Liga","24","1994","7.4","2","0","0","13","15","2","14","6","6","1","0","0","42","8","11","42.1",
"Nathaël Julan","frFRA","FW,MF","Guingamp","frLigue 1","22","1996","4.8","1","0","0","4","9","1","4","0","0","0","0","0","15","38","33","53.5",
"Christopher Jullien","frFRA","DF","Toulouse","frLigue 1","25","1993","33.5","8","0","0","44","18","2","0","41","24","0","1","0","149","140","49","74.1",
"David Juncà","esESP","DF","Celta Vigo","esLa Liga","24","1993","19.5","6","0","0","26","21","1","65","35","30","0","2","0","91","25","15","62.5",
"Sebastian Jung","deGER","DF","Wolfsburg","deBundesliga","28","1990","0.6","0","0","0","0","0","0","7","0","0","0","0","0","4","0","1","0.0",
"Hamed Junior Traorè","ciCIV","MF","Empoli","itSerie A","18","2000","25.1","4","0","0","37","22","7","20","30","38","0","0","0","158","15","37","28.8",
"Vinicius Júnior","brBRA","FW,MF","Real Madrid","esLa Liga","18","2000","9.7","0","0","0","13","21","8","21","7","6","1","0","0","31","1","2","33.3",
"Musa Juwara","gmGAM","FW","Chievo","itSerie A","16","2001","0.1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","",
"Mathias Jørgensen","dkDEN","DF","Huddersfield","engPremier League","28","1990","23.9","6","0","0","33","14","0","4","69","31","0","1","0","152","36","51","41.4",
"Sory Kaba","gnGUI","FW,MF","Dijon","frLigue 1","23","1995","2.6","0","0","0","12","6","3","1","0","1","0","0","0","11","21","15","58.3",
"Ozan Kabak","trTUR","DF","Stuttgart","deBundesliga","18","2000","15.0","4","0","0","21","13","0","2","23","19","0","0","0","66","54","27","66.7",
"Christian Kabasele","beBEL","DF","Watford","engPremier League","27","1991","17.6","4","1","1","22","14","0","1","38","14","0","2","0","60","60","43","58.3",
"Elias Kachunga","cdCOD","FW,MF","Huddersfield","engPremier League","26","1992","13.1","2","0","0","24","21","9","15","4","9","0","1","0","43","23","29","44.2",
"Pavel Kadeřábek","czCZE","DF","Hoffenheim","deBundesliga","26","1992","27.9","7","0","0","34","18","1","99","34","19","0","1","0","95","51","31","62.2",
"Shinji Kagawa","jpJPN","MF","Dortmund","deBundesliga","29","1989","1.1","0","0","0","1","0","0","3","0","0","0","0","0","5","0","0","",
"Florian Kainz","atAUT","FW","Werder Bremen","deBundesliga","25","1992","4.1","2","0","0","3","8","0","29","3","5","0","0","0","26","7","4","63.6",
"Gaël Kakuta","cdCOD","MF,FW","Rayo Vallecano","esLa Liga","27","1991","8.0","1","0","0","9","5","3","42","9","7","0","0","0","35","5","14","26.3",
"Nikola Kalinić","hrCRO","FW","Atlético Madrid","esLa Liga","30","1988","7.1","3","0","0","14","9","3","0","2","4","0","0","0","13","17","21","44.7",
"Salomon Kalou","ciCIV","FW,MF","Hertha BSC","deBundesliga","32","1985","25.7","0","0","0","29","23","16","21","6","12","1","0","0","117","38","74","33.9",
"Samuel Kalu","ngNGA","FW","Bordeaux","frLigue 1","20","1997","14.2","3","1","0","18","38","2","96","8","18","1","0","0","90","21","32","39.6",
"François Kamano","gnGUI","FW,MF","Bordeaux","frLigue 1","22","1996","28.5","6","0","0","49","50","10","29","17","18","1","0","0","136","6","19","24.0",
"Aboubakar Kamara","mrMTN","FW","Fulham","engPremier League","23","1995","7.7","2","0","0","24","4","7","18","1","4","1","0","0","28","12","14","46.2",
"Boubacar Kamara","frFRA","DF","Marseille","frLigue 1","18","1999","26.8","6","0","0","25","30","1","6","45","39","0","1","0","147","61","48","56.0",
"Hassane Kamara","ciCIV","DF,FW","Reims","frLigue 1","24","1994","10.3","1","0","0","12","10","0","15","14","21","0","1","0","61","10","17","37.0",
"Marcin Kamiński","plPOL","DF","Düsseldorf","deBundesliga","26","1992","27.0","1","0","0","7","8","1","2","39","13","0","0","0","109","48","39","55.2",
"Patrick Kammerbauer","deGER","FW","Freiburg","deBundesliga","21","1997","0.0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","",
"Kevin Kampl","siSVN","MF","RB Leipzig","deBundesliga","27","1990","23.5","5","0","0","30","8","7","68","33","24","0","0","0","180","16","13","55.2",
"Harry Kane","engENG","FW","Tottenham","engPremier League","25","1993","26.9","5","0","0","31","52","10","12","1","6","1","0","0","58","47","67","41.2",
"Lee Kang-in","krKOR","MF,FW","Valencia","esLa Liga","17","2001","0.3","1","0","0","2","0","0","6","1","0","0","0","0","2","0","0","",
"Wilfried Kanga","ciCIV","FW","Angers","frLigue 1","20","1998","5.5","3","0","0","11","6","0","5","0","0","1","0","0","7","11","17","39.3",
"N'Golo Kanté","frFRA","MF","Chelsea","engPremier League","27","1991","34.4","3","0","0","35","13","6","19","44","41","0","0","0","238","27","41","39.7",
"Stefanos Kapino","grGRE","GK","Werder Bremen","deBundesliga","24","1994","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Wilfrid Kaptoum","cmCMR","MF","Betis","esLa Liga","22","1996","8.6","2","0","0","16","12","0","1","10","6","0","0","0","37","7","5","58.3",
"Kenan Karaman","trTUR","FW,MF","Düsseldorf","deBundesliga","24","1994","10.2","0","0","0","14","14","7","9","2","9","1","0","0","32","29","30","49.2",
"Yann Karamoh","frFRA","FW,MF","Inter","itSerie A","20","1998","0.1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","",
"Yann Karamoh","frFRA","FW","Bordeaux","frLigue 1","20","1998","13.6","2","0","0","11","27","4","69","6","3","0","0","0","67","0","16","0.0",
"Ibrahim Karamoko","frFRA","MF","Chievo","itSerie A","17","2001","0.7","0","0","0","4","0","0","2","0","0","0","0","0","1","1","0","100.0",
"Orestis Karnezis","grGRE","GK","Napoli","itSerie A","33","1985","9.0","0","0","0","0","1","0","0","0","0","0","0","0","14","2","0","100.0",
"Rick Karsdorp","nlNED","DF","Roma","itSerie A","23","1995","6.6","1","0","0","5","2","0","24","12","6","0","0","0","54","4","9","30.8",
"Grigoris Kastanos","cyCYP","MF","Juventus","itSerie A","20","1998","0.7","0","0","0","1","2","0","0","0","1","0","0","0","2","0","1","0.0",
"Eiji Kawashima","jpJPN","GK","Strasbourg","frLigue 1","35","1983","1.0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.0",
"Beram Kayal","ilISR","MF","Brighton","engPremier League","30","1988","10.4","4","0","0","18","7","0","10","15","17","0","1","0","56","15","26","36.6",
"Moise Kean","itITA","FW","Juventus","itSerie A","18","2000","6.0","2","0","0","9","6","3","2","2","0","1","0","0","17","7","4","63.6",
"Michael Keane","engENG","DF","Everton","engPremier League","25","1993","33.0","2","0","0","22","7","0","4","43","25","0","0","0","161","191","122","61.0",
"Neeskens Kebano","cdCOD","FW,MF","Fulham","engPremier League","26","1992","1.2","0","0","0","0","1","0","2","0","1","0","0","0","5","4","3","57.1",
"Thilo Kehrer","deGER","DF","Paris S-G","frLigue 1","21","1996","21.1","4","0","0","26","18","0","8","31","43","0","3","0","119","52","35","59.8",
"Jules Keita","gnGUI","FW,MF","Dijon","frLigue 1","20","1998","5.1","3","0","0","12","8","4","1","2","4","0","0","0","16","2","8","20.0",
"Naby Keïta","gnGUI","MF,FW","Liverpool","engPremier League","23","1995","15.4","0","0","0","25","16","0","5","12","15","0","0","0","113","8","20","28.6",
"Keko","esESP","MF,FW","Valladolid","esLa Liga","26","1991","17.0","2","0","0","32","21","14","103","14","18","0","1","0","91","10","28","26.3",
"Martin Kelly","engENG","DF","Crystal Palace","engPremier League","28","1990","12.3","2","0","0","6","1","0","2","11","13","0","0","1","42","35","26","57.4",
"Marc-Oliver Kempf","deGER","DF","Stuttgart","deBundesliga","23","1995","22.5","3","0","0","24","29","0","8","46","18","0","1","0","108","108","65","62.4",
"Kenedy","brBRA","MF,DF","Newcastle Utd","engPremier League","22","1996","15.0","1","0","0","19","22","5","28","32","22","0","0","0","110","7","15","31.8",
"Jonjoe Kenny","engENG","DF","Everton","engPremier League","21","1997","8.8","1","0","0","10","1","0","17","17","16","0","0","0","52","23","11","67.6",
"Christophe Kerbrat","frFRA","DF","Guingamp","frLigue 1","31","1986","23.3","3","1","0","8","22","1","1","50","24","0","0","0","106","30","49","38.0",
"Sebastian Kerk","deGER","MF,FW","Nürnberg","deBundesliga","24","1994","13.1","0","0","0","9","11","1","95","3","9","0","0","0","51","11","8","57.9",
"Franck Kessié","ciCIV","MF","Milan","itSerie A","21","1996","33.5","8","0","0","48","30","3","28","27","27","0","1","0","211","38","39","49.4",
"Saîf-Eddine Khaoui","tnTUN","MF,FW","Caen","frLigue 1","23","1995","15.0","0","0","0","19","10","0","23","20","14","0","0","0","75","11","18","37.9",
"Wahbi Khazri","tnTUN","FW,MF","Saint-Étienne","frLigue 1","27","1991","31.3","10","1","0","54","52","23","197","11","26","3","0","0","109","13","48","21.3",
"Rani Khedira","deGER","DF,MF","Augsburg","deBundesliga","24","1994","29.2","6","0","0","46","23","0","7","80","39","0","0","0","148","60","60","50.0",
"Sami Khedira","deGER","MF","Juventus","itSerie A","31","1987","7.8","0","0","0","5","5","0","8","5","9","0","0","0","29","5","2","71.4",
"Isaac Kiese Thelin","seSWE","FW,MF","Leverkusen","deBundesliga","26","1992","2.0","1","0","0","5","0","0","0","0","1","0","0","0","2","15","7","68.2",
"Kiké","esESP","FW","Eibar","esLa Liga","28","1989","14.4","0","0","0","31","25","10","12","4","4","0","0","0","48","75","103","42.1",
"Max Kilman","engENG","DF","Wolves","engPremier League","21","1997","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Joshua Kimmich","deGER","DF,MF","Bayern Munich","deBundesliga","23","1995","34.0","4","0","0","27","51","2","254","34","26","1","0","0","217","24","22","52.2",
"Presnel Kimpembe","frFRA","DF","Paris S-G","frLigue 1","22","1995","22.3","4","1","0","29","41","1","7","30","34","0","0","1","132","24","26","48.0",
"Joshua King","noNOR","FW,MF","Bournemouth","engPremier League","26","1992","32.9","3","0","0","53","45","7","43","7","19","2","0","0","148","88","116","43.1",
"Sofian Kiyine","maMAR","MF,DF","Chievo","itSerie A","20","1997","9.1","7","0","0","34","11","0","36","10","13","0","0","0","60","11","14","44.0",
"Simon Kjær","dkDEN","DF","Sevilla","esLa Liga","29","1989","22.3","5","0","0","21","14","0","0","27","19","0","0","0","108","74","36","67.3",
"Davy Klaassen","nlNED","MF","Werder Bremen","deBundesliga","25","1993","31.3","5","0","0","47","24","1","39","47","47","1","0","0","151","32","66","32.7",
"Felix Klaus","deGER","FW,MF","Wolfsburg","deBundesliga","25","1992","4.9","0","0","0","8","11","2","9","4","7","0","0","0","20","6","18","25.0",
"Ragnar Klavan","eeEST","DF","Cagliari","itSerie A","32","1985","13.7","2","0","0","7","4","0","2","10","8","0","0","0","67","36","23","61.0",
"Tim Kleindienst","deGER","FW","Freiburg","deBundesliga","22","1995","2.2","0","0","0","8","1","3","1","0","3","0","0","0","8","7","10","41.2",
"Lukas Klostermann","deGER","DF","RB Leipzig","deBundesliga","22","1996","22.3","1","0","0","17","11","1","40","29","29","0","0","0","123","42","27","60.9",
"Justin Kluivert","nlNED","FW","Roma","itSerie A","19","1999","14.9","2","0","0","25","22","2","67","7","27","0","0","0","64","10","19","34.5",
"Lukas Klünter","deGER","DF","Hertha BSC","deBundesliga","22","1996","6.6","2","1","1","9","7","0","21","12","8","0","0","0","30","8","7","53.3",
"Robin Knoche","deGER","DF","Wolfsburg","deBundesliga","26","1992","31.0","0","0","0","13","17","0","1","44","20","0","1","0","175","75","62","54.7",
"Anthony Knockaert","frFRA","MF,FW","Brighton","engPremier League","26","1991","20.4","4","1","0","22","19","3","107","29","21","0","0","0","120","16","8","66.7",
"Törles Knöll","deGER","FW,MF","Nürnberg","deBundesliga","20","1997","4.1","0","0","0","11","1","1","1","0","2","0","0","0","15","12","13","48.0",
"Gregor Kobel","chSUI","GK","Hoffenheim","deBundesliga","20","1997","1.0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","100.0",
"Gregor Kobel","chSUI","GK","Augsburg","deBundesliga","20","1997","15.4","0","0","0","0","2","0","0","2","1","0","0","0","30","1","0","100.0",
"Robin Koch","deGER","MF,DF","Freiburg","deBundesliga","22","1996","21.1","3","0","0","19","18","2","0","32","14","0","1","0","93","64","50","56.1",
"Kenan Kodro","baBIH","FW,MF","Athletic Club","esLa Liga","24","1993","1.8","0","0","0","5","2","1","0","0","1","0","0","0","6","7","7","50.0",
"Dominik Kohr","deGER","MF","Leverkusen","deBundesliga","24","1994","10.8","4","0","0","22","13","0","2","15","29","0","0","0","81","12","17","41.4",
"Djégui Koita","frFRA","DF","Guingamp","frLigue 1","18","1999","1.9","0","0","0","1","1","0","0","0","6","0","0","0","10","1","6","14.3",
"Koke","esESP","MF","Atlético Madrid","esLa Liga","26","1992","28.7","10","1","1","34","38","2","118","31","46","1","0","0","176","15","17","46.9",
"Aleksandar Kolarov","rsSRB","DF","Roma","itSerie A","32","1985","32.3","7","1","1","28","39","1","190","41","26","0","1","0","182","38","25","60.3",
"Sead Kolašinac","baBIH","DF,MF","Arsenal","engPremier League","25","1993","21.0","5","0","0","21","10","10","51","20","21","1","1","0","126","19","28","40.4",
"Randal Kolo Muani","frFRA","FW","Nantes","frLigue 1","19","1998","1.4","1","0","0","8","1","0","1","0","0","0","0","0","5","2","1","66.7",
"Timothée Kolodziejczak","frFRA","DF","Saint-Étienne","frLigue 1","26","1991","35.4","7","0","0","31","11","0","38","53","22","0","0","0","176","44","45","49.4",
"Vincent Kompany","beBEL","DF","Manchester City","engPremier League","32","1986","13.6","6","0","0","17","0","1","0","16","10","0","0","0","68","36","15","70.6",
"Ghislain Konan","ciCIV","DF","Reims","frLigue 1","22","1995","20.0","0","0","0","15","29","3","68","40","28","0","1","0","152","23","38","37.7",
"Ibrahima Konaté","frFRA","DF","RB Leipzig","deBundesliga","19","1999","27.0","7","0","0","37","25","0","2","58","32","0","1","0","140","97","36","72.9",
"Moussa Konaté","snSEN","FW","Amiens","frLigue 1","25","1993","20.8","2","0","0","44","38","24","7","5","8","1","0","0","44","51","85","37.5",
"Geoffrey Kondogbia","cfCTA","MF","Valencia","esLa Liga","25","1993","13.8","1","0","0","21","19","0","0","27","33","0","0","0","100","24","28","46.2",
"Lamine Koné","ciCIV","DF","Strasbourg","frLigue 1","29","1989","23.9","2","0","0","22","22","0","4","33","16","0","2","0","118","55","30","64.7",
"Manu Koné","frFRA","MF","Toulouse","frLigue 1","17","2001","0.8","0","0","0","1","1","0","0","0","2","0","0","0","2","0","1","0.0",
"Youssouf Koné","mlMLI","DF","Lille","frLigue 1","23","1995","19.0","3","0","0","18","27","2","70","39","38","0","0","0","115","13","25","34.2",
"Terence Kongolo","nlNED","DF","Huddersfield","engPremier League","24","1994","30.2","4","0","0","20","25","2","28","65","46","0","1","1","121","53","35","60.2",
"Yevhen Konoplyanka","uaUKR","FW,MF","Schalke 04","deBundesliga","28","1989","7.3","0","1","0","9","9","0","33","3","0","0","0","0","17","4","7","36.4",
"Pascal Köpke","deGER","FW,MF","Hertha BSC","deBundesliga","22","1995","0.8","0","0","0","1","1","0","1","0","0","1","0","0","5","0","3","0.0",
"Julian Korb","deGER","DF","Hannover 96","deBundesliga","26","1992","11.2","0","0","0","14","5","1","28","23","17","0","0","0","52","6","13","31.6",
"Laurent Koscielny","frFRA","DF","Arsenal","engPremier League","32","1985","14.8","1","0","0","9","14","0","0","30","11","0","0","0","80","25","28","47.2",
"Filip Kostić","rsSRB","DF,FW","Eint Frankfurt","deBundesliga","25","1992","32.8","4","0","0","26","38","3","234","23","42","0","1","0","209","43","45","48.9",
"Christian Kouamé","ciCIV","FW","Genoa","itSerie A","20","1997","34.1","4","0","0","36","82","18","28","25","22","0","0","0","126","195","171","53.3",
"Tomáš Koubek","czCZE","GK","Rennes","frLigue 1","25","1992","32.5","1","0","0","0","1","0","0","0","0","0","0","0","35","5","2","71.4",
"Kalidou Koulibaly","snSEN","DF","Napoli","itSerie A","27","1991","34.8","10","1","1","49","17","1","5","40","40","0","0","0","249","75","53","58.6",
"Jules Koundé","frFRA","DF","Bordeaux","frLigue 1","19","1998","37.0","4","0","0","25","22","0","5","50","31","0","2","0","226","116","88","56.9",
"Cheikhou Kouyaté","snSEN","MF","Crystal Palace","engPremier League","28","1989","21.1","3","0","0","34","17","3","8","16","33","1","0","0","113","62","71","46.6",
"Mateo Kovačić","hrCRO","MF","Chelsea","engPremier League","24","1994","19.3","3","0","0","19","33","0","8","8","29","0","0","0","122","10","9","52.6",
"Dawid Kownacki","plPOL","FW","Sampdoria","itSerie A","21","1997","1.9","0","0","0","3","1","1","3","0","1","1","0","0","10","6","7","46.2",
"Dawid Kownacki","plPOL","MF,FW","Düsseldorf","deBundesliga","21","1997","6.4","2","0","0","4","9","2","6","2","6","0","0","0","27","14","16","46.7",
"Thomas Kraft","deGER","GK","Hertha BSC","deBundesliga","30","1988","3.5","0","0","0","0","0","0","0","0","0","0","0","0","8","0","1","0.0",
"Emil Krafth","seSWE","DF","Amiens","frLigue 1","23","1994","33.0","2","0","0","40","34","0","70","23","35","0","1","0","152","42","32","56.8",
"Luka Krajnc","siSVN","DF","Frosinone","itSerie A","23","1994","8.8","3","0","0","5","4","0","3","11","8","0","0","0","29","25","12","67.6",
"Andrej Kramarić","hrCRO","MF,FW","Hoffenheim","deBundesliga","27","1991","26.6","2","0","0","7","19","10","92","8","4","0","0","0","112","8","20","28.6",
"Christoph Kramer","deGER","MF","Gladbach","deBundesliga","27","1991","12.6","6","0","0","24","14","0","5","21","22","0","0","0","77","15","27","35.7",
"Vasyl Kravets","uaUKR","DF,FW","Leganés","esLa Liga","20","1997","5.3","2","0","0","11","3","0","29","4","11","0","0","0","30","7","7","50.0",
"Ladislav Krejčí","czCZE","DF,MF","Bologna","itSerie A","26","1992","11.8","2","0","0","13","10","3","41","6","12","0","0","0","51","7","21","25.0",
"Rene Krhin","siSVN","MF","Nantes","frLigue 1","28","1990","11.7","2","0","0","6","12","0","0","21","14","0","0","0","66","34","14","70.8",
